region_bld,urt,clim,year,value
C-EEU-CZE,rur,Zone_5A Cool Humid,2020,2.485160151
C-EEU-CZE,rur,Zone_5A Cool Humid,2025,2.337507986
C-EEU-CZE,rur,Zone_5A Cool Humid,2030,2.189930243
C-EEU-CZE,rur,Zone_5A Cool Humid,2035,2.043955227
C-EEU-CZE,rur,Zone_5A Cool Humid,2040,1.907355263
C-EEU-CZE,rur,Zone_5A Cool Humid,2045,1.783307222
C-EEU-CZE,rur,Zone_5A Cool Humid,2050,1.668171428
C-EEU-CZE,rur,Zone_5A Cool Humid,2055,1.557535328
C-EEU-CZE,rur,Zone_5A Cool Humid,2060,1.449259171
C-EEU-CZE,rur,Zone_5A Cool Humid,2065,1.340069084
C-EEU-CZE,rur,Zone_5A Cool Humid,2070,1.233083719
C-EEU-CZE,rur,Zone_5A Cool Humid,2075,1.131648932
C-EEU-CZE,rur,Zone_5A Cool Humid,2080,1.037851621
C-EEU-CZE,rur,Zone_5A Cool Humid,2085,0.951841288
C-EEU-CZE,rur,Zone_5A Cool Humid,2090,0.872577311
C-EEU-CZE,rur,Zone_5A Cool Humid,2095,0.799105494
C-EEU-CZE,rur,Zone_5A Cool Humid,2100,0.730560026
C-EEU-CZE,urb,Zone_5A Cool Humid,2015,8.12574171
C-EEU-CZE,urb,Zone_5A Cool Humid,2020,8.486758181
C-EEU-CZE,urb,Zone_5A Cool Humid,2025,8.816027703
C-EEU-CZE,urb,Zone_5A Cool Humid,2030,9.101901582
C-EEU-CZE,urb,Zone_5A Cool Humid,2035,9.342805306
C-EEU-CZE,urb,Zone_5A Cool Humid,2040,9.570419903
C-EEU-CZE,urb,Zone_5A Cool Humid,2045,9.805525964
C-EEU-CZE,urb,Zone_5A Cool Humid,2050,10.03552958
C-EEU-CZE,urb,Zone_5A Cool Humid,2055,10.23658867
C-EEU-CZE,urb,Zone_5A Cool Humid,2060,10.39185484
C-EEU-CZE,urb,Zone_5A Cool Humid,2065,10.47034569
C-EEU-CZE,urb,Zone_5A Cool Humid,2070,10.48605119
C-EEU-CZE,urb,Zone_5A Cool Humid,2075,10.46294022
C-EEU-CZE,urb,Zone_5A Cool Humid,2080,10.42250615
C-EEU-CZE,urb,Zone_5A Cool Humid,2085,10.37291788
C-EEU-CZE,urb,Zone_5A Cool Humid,2090,10.31037041
C-EEU-CZE,urb,Zone_5A Cool Humid,2095,10.22987414
C-EEU-CZE,urb,Zone_5A Cool Humid,2100,10.12523286
C-EEU-EST,rur,Zone_6A Cold Humid,2015,0.383979314
C-EEU-EST,rur,Zone_6A Cold Humid,2020,0.35939862
C-EEU-EST,rur,Zone_6A Cold Humid,2025,0.335715934
C-EEU-EST,rur,Zone_6A Cold Humid,2030,0.312971014
C-EEU-EST,rur,Zone_6A Cold Humid,2035,0.291987212
C-EEU-EST,rur,Zone_6A Cold Humid,2040,0.273355068
C-EEU-EST,rur,Zone_6A Cold Humid,2045,0.256558576
C-EEU-EST,rur,Zone_6A Cold Humid,2050,0.24088041
C-EEU-EST,rur,Zone_6A Cold Humid,2055,0.225872218
C-EEU-EST,rur,Zone_6A Cold Humid,2060,0.211560438
C-EEU-EST,rur,Zone_6A Cold Humid,2065,0.197863307
C-EEU-EST,rur,Zone_6A Cold Humid,2070,0.18501420700000001
C-EEU-EST,rur,Zone_6A Cold Humid,2075,0.173019233
C-EEU-EST,rur,Zone_6A Cold Humid,2080,0.161778595
C-EEU-EST,rur,Zone_6A Cold Humid,2085,0.151210724
C-EEU-EST,rur,Zone_6A Cold Humid,2090,0.141308394
C-EEU-EST,rur,Zone_6A Cold Humid,2095,0.132049944
C-EEU-EST,rur,Zone_6A Cold Humid,2100,0.123338749
C-EEU-EST,urb,Zone_6A Cold Humid,2015,0.95053355
C-EEU-EST,urb,Zone_6A Cold Humid,2020,0.965226717
C-EEU-EST,urb,Zone_6A Cold Humid,2025,0.976379853
C-EEU-EST,urb,Zone_6A Cold Humid,2030,0.983992561
