region_gea,hh_group,year,beh_I_diff,mod_I,beh_A
AFR,g1,2020,-0.045524962133225835,0.15906234610582812,0.0431564183196057
AFR,g2,2020,-0.27233894741185505,1.710636092585624,0.03705152600006353
AFR,g3,2020,-0.6710594154690531,15.729200313616404,0.07631925036532397
AFR,g4,2020,-0.340716294777505,2.9244753254376827,0.03851539374892582
CPA,g1,2020,0.08231745556660022,-0.25243618645233223,0.048936790396778396
CPA,g2,2020,-0.11141334389991554,0.4520149683315729,0.04524564214987117
CPA,g3,2020,-0.6679672446208981,15.556020907900072,0.07703668133076477
CPA,g4,2020,-0.3146950449612881,2.4044681826597567,0.04003555672970589
EEU,g1,2020,0.1349373415026662,-0.4105024468333705,0.051315989138803295
EEU,g2,2020,-0.05966016247786774,0.2156578107536035,0.04788084481768569
EEU,g3,2020,-0.6671227540453547,15.5088997408375,0.07723261607003679
EEU,g4,2020,-0.30396690788581726,2.2108521092081044,0.04066229514350419
FSU,g1,2020,0.053869873556535414,-0.16591030242138527,0.047650538058370974
FSU,g2,2020,-0.1264810709428737,0.5294347222912725,0.0444784136740467
FSU,g3,2020,-0.6683955072683351,15.579945971656459,0.07693731784158492
FSU,g4,2020,-0.31568817644073766,2.423005112901833,0.0399775379288885
LAC,g1,2020,-0.10872744014812867,0.43862203301237435,0.04029872956732263
LAC,g2,2020,-0.3673511226946491,3.530645523622616,0.03221363331597405
LAC,g3,2020,-0.6734588460307223,15.864276589332517,0.0757625457494087
LAC,g4,2020,-0.3586561290915335,3.324540603879076,0.03746734754829644
MEA,g1,2020,-0.03265960539954119,0.11052011189116205,0.04373812312591552
MEA,g2,2020,-0.3643607230786505,3.458862613965783,0.032365900458386936
MEA,g3,2020,-0.6733086683391574,15.855804516306739,0.07579738927246674
MEA,g4,2020,-0.35978341540553915,3.350812118358339,0.03740149141396797
NAM,g1,2020,0.17793001575411793,-0.537739477516825,0.05325989522441553
NAM,g2,2020,-0.027730715771068348,0.09267254666595086,0.049506649470300805
NAM,g3,2020,-0.6669656685669058,15.500142923239046,0.07726906230538226
NAM,g4,2020,-0.30205548579982416,2.1776287568715684,0.04077396053683826
PAO,g1,2020,0.1310377086447841,-0.3988765065408132,0.05113966793580591
PAO,g2,2020,-0.07256710403071795,0.2703186195710724,0.047223640644361055
PAO,g3,2020,-0.6672629335713657,15.516716322436425,0.07720009227441886
PAO,g4,2020,-0.30661938120714183,2.2575939141624475,0.040507337492389696
PAS,g1,2020,0.08680627319385717,-0.26602064101767053,0.049139751483864846
PAS,g2,2020,-0.10044039210300462,0.3980768635246833,0.04580437015565713
PAS,g3,2020,-0.6682517426801972,15.571912350362926,0.07697067342648911
PAS,g4,2020,-0.31576814840583883,2.4245023222221844,0.03997286596187287
SAS,g1,2020,-0.08297829524352641,0.316484865101659,0.041462972554083974
SAS,g2,2020,-0.24753473137696239,1.392099382205534,0.03831452345204917
SAS,g3,2020,-0.6708835042957056,15.71932124139367,0.07636006445003142
SAS,g4,2020,-0.3380844226249657,2.8686364698976683,0.038669147878519654
WEU,g1,2020,0.209339197299749,-0.62960938482042506,0.054680055756732036
WEU,g2,2020,0.0016614941066698185,-0.005157428150017298,0.05100326142254272
WEU,g3,2020,-0.6662548086947563,15.460548154238875,0.07743399267611958
WEU,g4,2020,-0.2924602741818875,2.016667513307473,0.04133451337720366
