region_gea,urt,mat,arch,year,value
"NAM",rur,perm,sfh,2055,0.966275902
"NAM",rur,perm,sfh,2060,0.966275902
"NAM",rur,perm,sfh,2065,0.966275902
"NAM",rur,perm,sfh,2070,0.966275902
"NAM",rur,perm,sfh,2075,0.966275902
"NAM",rur,perm,sfh,2080,0.966275902
"NAM",rur,perm,sfh,2085,0.966275902
"NAM",rur,perm,sfh,2090,0.966275902
"NAM",rur,perm,sfh,2095,0.966275902
"NAM",rur,perm,sfh,2100,0.966275902
"NAM",rur,perm,mfh,2015,0.033724098
"NAM",rur,perm,mfh,2020,0.033724098
"NAM",rur,perm,mfh,2025,0.033724098
"NAM",rur,perm,mfh,2030,0.033724098
"NAM",rur,perm,mfh,2035,0.033724098
"NAM",rur,perm,mfh,2040,0.033724098
"NAM",rur,perm,mfh,2045,0.033724098
"NAM",rur,perm,mfh,2050,0.033724098
"NAM",rur,perm,mfh,2055,0.033724098
"NAM",rur,perm,mfh,2060,0.033724098
"NAM",rur,perm,mfh,2065,0.033724098
"NAM",rur,perm,mfh,2070,0.033724098
"NAM",rur,perm,mfh,2075,0.033724098
"NAM",rur,perm,mfh,2080,0.033724098
"NAM",rur,perm,mfh,2085,0.033724098
"NAM",rur,perm,mfh,2090,0.033724098
"NAM",rur,perm,mfh,2095,0.033724098
"NAM",rur,perm,mfh,2100,0.033724098
"NAM",rur,sub,inf,2015,1
"NAM",rur,sub,inf,2020,1
"NAM",rur,sub,inf,2025,1
"NAM",rur,sub,inf,2030,1
"NAM",rur,sub,inf,2035,1
"NAM",rur,sub,inf,2040,1
"NAM",rur,sub,inf,2045,1
"NAM",rur,sub,inf,2050,1
"NAM",rur,sub,inf,2055,1
"NAM",rur,sub,inf,2060,1
"NAM",rur,sub,inf,2065,1
"NAM",rur,sub,inf,2070,1
"NAM",rur,sub,inf,2075,1
"NAM",rur,sub,inf,2080,1
"NAM",rur,sub,inf,2085,1
"NAM",rur,sub,inf,2090,1
"NAM",rur,sub,inf,2095,1
"NAM",rur,sub,inf,2100,1
"NAM",urb,perm,sfh,2015,0.693780519
"NAM",urb,perm,sfh,2020,0.693780519
"NAM",urb,perm,sfh,2025,0.693780519
"NAM",urb,perm,sfh,2030,0.693780519
"NAM",urb,perm,sfh,2035,0.693780519
"NAM",urb,perm,sfh,2040,0.693780519
"NAM",urb,perm,sfh,2045,0.693780519
"NAM",urb,perm,sfh,2050,0.693780519
"NAM",urb,perm,sfh,2055,0.693780519
"NAM",urb,perm,sfh,2060,0.693780519
"NAM",urb,perm,sfh,2065,0.693780519
"NAM",urb,perm,sfh,2070,0.693780519
"NAM",urb,perm,sfh,2075,0.693780519
"NAM",urb,perm,sfh,2080,0.693780519
"NAM",urb,perm,sfh,2085,0.693780519
"NAM",urb,perm,sfh,2090,0.693780519
"NAM",urb,perm,sfh,2095,0.693780519
"NAM",urb,perm,sfh,2100,0.693780519
"NAM",urb,perm,mfh,2015,0.306219481
"NAM",urb,perm,mfh,2020,0.306219481
"NAM",urb,perm,mfh,2025,0.306219481
"NAM",urb,perm,mfh,2030,0.306219481
"NAM",urb,perm,mfh,2035,0.306219481
"NAM",urb,perm,mfh,2040,0.306219481
"NAM",urb,perm,mfh,2045,0.306219481
"NAM",urb,perm,mfh,2050,0.306219481
"NAM",urb,perm,mfh,2055,0.306219481
"NAM",urb,perm,mfh,2060,0.306219481
"NAM",urb,perm,mfh,2065,0.306219481
"NAM",urb,perm,mfh,2070,0.306219481
"NAM",urb,perm,mfh,2075,0.306219481
"NAM",urb,perm,mfh,2080,0.306219481
"NAM",urb,perm,mfh,2085,0.306219481
"NAM",urb,perm,mfh,2090,0.306219481
"NAM",urb,perm,mfh,2095,0.306219481
"NAM",urb,perm,mfh,2100,0.306219481
"NAM",urb,sub,inf,2015,1
"NAM",urb,sub,inf,2020,1
"NAM",urb,sub,inf,2025,1
"NAM",urb,sub,inf,2030,1
"NAM",urb,sub,inf,2035,1
"NAM",urb,sub,inf,2040,1
"NAM",urb,sub,inf,2045,1
"NAM",urb,sub,inf,2050,1
"NAM",urb,sub,inf,2055,1
"NAM",urb,sub,inf,2060,1
"NAM",urb,sub,inf,2065,1
"NAM",urb,sub,inf,2070,1
"NAM",urb,sub,inf,2075,1
"NAM",urb,sub,inf,2080,1
"NAM",urb,sub,inf,2085,1
"NAM",urb,sub,inf,2090,1
"NAM",urb,sub,inf,2095,1
"NAM",urb,sub,inf,2100,1
PAO,rur,perm,sfh,2015,0.966275902
PAO,rur,perm,sfh,2020,0.966275902
PAO,rur,perm,sfh,2025,0.966275902
PAO,rur,perm,sfh,2030,0.966275902
PAO,rur,perm,sfh,2035,0.966275902
PAO,rur,perm,sfh,2040,0.966275902
PAO,rur,perm,sfh,2045,0.966275902
PAO,rur,perm,sfh,2050,0.966275902
PAO,rur,perm,sfh,2055,0.966275902
PAO,rur,perm,sfh,2060,0.966275902
PAO,rur,perm,sfh,2065,0.966275902
PAO,rur,perm,sfh,2070,0.966275902
PAO,rur,perm,sfh,2075,0.966275902
PAO,rur,perm,sfh,2080,0.966275902
PAO,rur,perm,sfh,2085,0.966275902
PAO,rur,perm,sfh,2090,0.966275902
PAO,rur,perm,sfh,2095,0.966275902
PAO,rur,perm,sfh,2100,0.966275902
PAO,rur,perm,mfh,2015,0.033724098
PAO,rur,perm,mfh,2020,0.033724098
PAO,rur,perm,mfh,2025,0.033724098
PAO,rur,perm,mfh,2030,0.033724098
PAO,rur,perm,mfh,2035,0.033724098
PAO,rur,perm,mfh,2040,0.033724098
PAO,rur,perm,mfh,2045,0.033724098
PAO,rur,perm,mfh,2050,0.033724098
PAO,rur,perm,mfh,2055,0.033724098
PAO,rur,perm,mfh,2060,0.033724098
PAO,rur,perm,mfh,2065,0.033724098
PAO,rur,perm,mfh,2070,0.033724098
PAO,rur,perm,mfh,2075,0.033724098
PAO,rur,perm,mfh,2080,0.033724098
PAO,rur,perm,mfh,2085,0.033724098
PAO,rur,perm,mfh,2090,0.033724098
PAO,rur,perm,mfh,2095,0.033724098
PAO,rur,perm,mfh,2100,0.033724098
PAO,rur,sub,inf,2015,1
PAO,rur,sub,inf,2020,1
PAO,rur,sub,inf,2025,1
PAO,rur,sub,inf,2030,1
PAO,rur,sub,inf,2035,1
PAO,rur,sub,inf,2040,1
PAO,rur,sub,inf,2045,1
PAO,rur,sub,inf,2050,1
PAO,rur,sub,inf,2055,1
PAO,rur,sub,inf,2060,1
PAO,rur,sub,inf,2065,1
PAO,rur,sub,inf,2070,1
PAO,rur,sub,inf,2075,1
PAO,rur,sub,inf,2080,1
PAO,rur,sub,inf,2085,1
PAO,rur,sub,inf,2090,1
PAO,rur,sub,inf,2095,1
PAO,rur,sub,inf,2100,1
PAO,urb,perm,sfh,2015,0.537454121
PAO,urb,perm,sfh,2020,0.537454121
PAO,urb,perm,sfh,2025,0.537454121
PAO,urb,perm,sfh,2030,0.537454121
PAO,urb,perm,sfh,2035,0.537454121
PAO,urb,perm,sfh,2040,0.537454121
PAO,urb,perm,sfh,2045,0.537454121
PAO,urb,perm,sfh,2050,0.537454121
PAO,urb,perm,sfh,2055,0.537454121
PAO,urb,perm,sfh,2060,0.537454121
PAO,urb,perm,sfh,2065,0.537454121
PAO,urb,perm,sfh,2070,0.537454121
PAO,urb,perm,sfh,2075,0.537454121
PAO,urb,perm,sfh,2080,0.537454121
PAO,urb,perm,sfh,2085,0.537454121
PAO,urb,perm,sfh,2090,0.537454121
PAO,urb,perm,sfh,2095,0.537454121
PAO,urb,perm,sfh,2100,0.537454121
PAO,urb,perm,mfh,2015,0.462545879
PAO,urb,perm,mfh,2020,0.462545879
PAO,urb,perm,mfh,2025,0.462545879
PAO,urb,perm,mfh,2030,0.462545879
PAO,urb,perm,mfh,2035,0.462545879
PAO,urb,perm,mfh,2040,0.462545879
PAO,urb,perm,mfh,2045,0.462545879
PAO,urb,perm,mfh,2050,0.462545879
PAO,urb,perm,mfh,2055,0.462545879
PAO,urb,perm,mfh,2060,0.462545879
PAO,urb,perm,mfh,2065,0.462545879
PAO,urb,perm,mfh,2070,0.462545879
PAO,urb,perm,mfh,2075,0.462545879
PAO,urb,perm,mfh,2080,0.462545879
PAO,urb,perm,mfh,2085,0.462545879
PAO,urb,perm,mfh,2090,0.462545879
PAO,urb,perm,mfh,2095,0.462545879
PAO,urb,perm,mfh,2100,0.462545879
PAO,urb,sub,inf,2015,1
PAO,urb,sub,inf,2020,1
PAO,urb,sub,inf,2025,1
PAO,urb,sub,inf,2030,1
PAO,urb,sub,inf,2035,1
PAO,urb,sub,inf,2040,1
PAO,urb,sub,inf,2045,1
PAO,urb,sub,inf,2050,1
PAO,urb,sub,inf,2055,1
PAO,urb,sub,inf,2060,1
PAO,urb,sub,inf,2065,1
PAO,urb,sub,inf,2070,1
PAO,urb,sub,inf,2075,1
PAO,urb,sub,inf,2080,1
PAO,urb,sub,inf,2085,1
PAO,urb,sub,inf,2090,1
PAO,urb,sub,inf,2095,1
PAO,urb,sub,inf,2100,1
PAS,rur,perm,sfh,2015,0.869700919
PAS,rur,perm,sfh,2020,0.869700919
PAS,rur,perm,sfh,2025,0.869700919
PAS,rur,perm,sfh,2030,0.869700919
PAS,rur,perm,sfh,2035,0.869700919
PAS,rur,perm,sfh,2040,0.869700919
PAS,rur,perm,sfh,2045,0.869700919
PAS,rur,perm,sfh,2050,0.869700919
PAS,rur,perm,sfh,2055,0.869700919
PAS,rur,perm,sfh,2060,0.869700919
PAS,rur,perm,sfh,2065,0.869700919
PAS,rur,perm,sfh,2070,0.869700919
PAS,rur,perm,sfh,2075,0.869700919
PAS,rur,perm,sfh,2080,0.869700919
PAS,rur,perm,sfh,2085,0.869700919
PAS,rur,perm,sfh,2090,0.869700919
PAS,rur,perm,sfh,2095,0.869700919
PAS,rur,perm,sfh,2100,0.869700919
PAS,rur,perm,mfh,2015,0.130299081
PAS,rur,perm,mfh,2020,0.130299081
PAS,rur,perm,mfh,2025,0.130299081
PAS,rur,perm,mfh,2030,0.130299081
PAS,rur,perm,mfh,2035,0.130299081
PAS,rur,perm,mfh,2040,0.130299081
PAS,rur,perm,mfh,2045,0.130299081
PAS,rur,perm,mfh,2050,0.130299081
PAS,rur,perm,mfh,2055,0.130299081
PAS,rur,perm,mfh,2060,0.130299081
PAS,rur,perm,mfh,2065,0.130299081
PAS,rur,perm,mfh,2070,0.130299081
PAS,rur,perm,mfh,2075,0.130299081
PAS,rur,perm,mfh,2080,0.130299081
PAS,rur,perm,mfh,2085,0.130299081
PAS,rur,perm,mfh,2090,0.130299081
PAS,rur,perm,mfh,2095,0.130299081
PAS,rur,perm,mfh,2100,0.130299081
PAS,rur,sub,inf,2015,1
PAS,rur,sub,inf,2020,1
PAS,rur,sub,inf,2025,1
PAS,rur,sub,inf,2030,1
PAS,rur,sub,inf,2035,1
PAS,rur,sub,inf,2040,1
PAS,rur,sub,inf,2045,1
PAS,rur,sub,inf,2050,1
PAS,rur,sub,inf,2055,1
PAS,rur,sub,inf,2060,1
PAS,rur,sub,inf,2065,1
PAS,rur,sub,inf,2070,1
PAS,rur,sub,inf,2075,1
PAS,rur,sub,inf,2080,1
PAS,rur,sub,inf,2085,1
PAS,rur,sub,inf,2090,1
PAS,rur,sub,inf,2095,1
PAS,rur,sub,inf,2100,1
PAS,urb,perm,sfh,2015,0.779711543
PAS,urb,perm,sfh,2020,0.779711543
PAS,urb,perm,sfh,2025,0.779711543
PAS,urb,perm,sfh,2030,0.779711543
PAS,urb,perm,sfh,2035,0.779711543
PAS,urb,perm,sfh,2040,0.779711543
PAS,urb,perm,sfh,2045,0.779711543
PAS,urb,perm,sfh,2050,0.779711543
PAS,urb,perm,sfh,2055,0.779711543
PAS,urb,perm,sfh,2060,0.779711543
PAS,urb,perm,sfh,2065,0.779711543
PAS,urb,perm,sfh,2070,0.779711543
PAS,urb,perm,sfh,2075,0.779711543
PAS,urb,perm,sfh,2080,0.779711543
PAS,urb,perm,sfh,2085,0.779711543
PAS,urb,perm,sfh,2090,0.779711543
PAS,urb,perm,sfh,2095,0.779711543
PAS,urb,perm,sfh,2100,0.779711543
PAS,urb,perm,mfh,2015,0.220288457
PAS,urb,perm,mfh,2020,0.220288457
PAS,urb,perm,mfh,2025,0.220288457
PAS,urb,perm,mfh,2030,0.220288457
PAS,urb,perm,mfh,2035,0.220288457
PAS,urb,perm,mfh,2040,0.220288457
PAS,urb,perm,mfh,2045,0.220288457
PAS,urb,perm,mfh,2050,0.220288457
PAS,urb,perm,mfh,2055,0.220288457
PAS,urb,perm,mfh,2060,0.220288457
PAS,urb,perm,mfh,2065,0.220288457
PAS,urb,perm,mfh,2070,0.220288457
PAS,urb,perm,mfh,2075,0.220288457
PAS,urb,perm,mfh,2080,0.220288457
PAS,urb,perm,mfh,2085,0.220288457
PAS,urb,perm,mfh,2090,0.220288457
PAS,urb,perm,mfh,2095,0.220288457
PAS,urb,perm,mfh,2100,0.220288457
PAS,urb,sub,inf,2015,1
PAS,urb,sub,inf,2020,1
PAS,urb,sub,inf,2025,1
PAS,urb,sub,inf,2030,1
PAS,urb,sub,inf,2035,1
PAS,urb,sub,inf,2040,1
PAS,urb,sub,inf,2045,1
PAS,urb,sub,inf,2050,1
PAS,urb,sub,inf,2055,1
PAS,urb,sub,inf,2060,1
PAS,urb,sub,inf,2065,1
PAS,urb,sub,inf,2070,1
PAS,urb,sub,inf,2075,1
PAS,urb,sub,inf,2080,1
PAS,urb,sub,inf,2085,1
PAS,urb,sub,inf,2090,1
PAS,urb,sub,inf,2095,1
PAS,urb,sub,inf,2100,1
SAS,rur,perm,sfh,2015,0.957943925
SAS,rur,perm,sfh,2020,0.957943925
SAS,rur,perm,sfh,2025,0.957943925
SAS,rur,perm,sfh,2030,0.957943925
SAS,rur,perm,sfh,2035,0.957943925
SAS,rur,perm,sfh,2040,0.957943925
SAS,rur,perm,sfh,2045,0.957943925
SAS,rur,perm,sfh,2050,0.957943925
SAS,rur,perm,sfh,2055,0.957943925
SAS,rur,perm,sfh,2060,0.957943925
SAS,rur,perm,sfh,2065,0.957943925
SAS,rur,perm,sfh,2070,0.957943925
SAS,rur,perm,sfh,2075,0.957943925
SAS,rur,perm,sfh,2080,0.957943925
SAS,rur,perm,sfh,2085,0.957943925
SAS,rur,perm,sfh,2090,0.957943925
SAS,rur,perm,sfh,2095,0.957943925
SAS,rur,perm,sfh,2100,0.957943925
SAS,rur,perm,mfh,2015,0.042056075
SAS,rur,perm,mfh,2020,0.042056075
SAS,rur,perm,mfh,2025,0.042056075
SAS,rur,perm,mfh,2030,0.042056075
SAS,rur,perm,mfh,2035,0.042056075
SAS,rur,perm,mfh,2040,0.042056075
SAS,rur,perm,mfh,2045,0.042056075
SAS,rur,perm,mfh,2050,0.042056075
SAS,rur,perm,mfh,2055,0.042056075
SAS,rur,perm,mfh,2060,0.042056075
SAS,rur,perm,mfh,2065,0.042056075
SAS,rur,perm,mfh,2070,0.042056075
SAS,rur,perm,mfh,2075,0.042056075
SAS,rur,perm,mfh,2080,0.042056075
SAS,rur,perm,mfh,2085,0.042056075
SAS,rur,perm,mfh,2090,0.042056075
SAS,rur,perm,mfh,2095,0.042056075
SAS,rur,perm,mfh,2100,0.042056075
SAS,rur,sub,inf,2015,1
SAS,rur,sub,inf,2020,1
SAS,rur,sub,inf,2025,1
SAS,rur,sub,inf,2030,1
SAS,rur,sub,inf,2035,1
SAS,rur,sub,inf,2040,1
SAS,rur,sub,inf,2045,1
SAS,rur,sub,inf,2050,1
SAS,rur,sub,inf,2055,1
SAS,rur,sub,inf,2060,1
SAS,rur,sub,inf,2065,1
SAS,rur,sub,inf,2070,1
SAS,rur,sub,inf,2075,1
SAS,rur,sub,inf,2080,1
SAS,rur,sub,inf,2085,1
SAS,rur,sub,inf,2090,1
SAS,rur,sub,inf,2095,1
SAS,rur,sub,inf,2100,1
SAS,urb,perm,sfh,2015,0.704242424
SAS,urb,perm,sfh,2020,0.704242424
SAS,urb,perm,sfh,2025,0.704242424
SAS,urb,perm,sfh,2030,0.704242424
SAS,urb,perm,sfh,2035,0.704242424
SAS,urb,perm,sfh,2040,0.704242424
SAS,urb,perm,sfh,2045,0.704242424
SAS,urb,perm,sfh,2050,0.704242424
SAS,urb,perm,sfh,2055,0.704242424
SAS,urb,perm,sfh,2060,0.704242424
SAS,urb,perm,sfh,2065,0.704242424
SAS,urb,perm,sfh,2070,0.704242424
SAS,urb,perm,sfh,2075,0.704242424
SAS,urb,perm,sfh,2080,0.704242424
SAS,urb,perm,sfh,2085,0.704242424
SAS,urb,perm,sfh,2090,0.704242424
SAS,urb,perm,sfh,2095,0.704242424
SAS,urb,perm,sfh,2100,0.704242424
SAS,urb,perm,mfh,2015,0.295757576
SAS,urb,perm,mfh,2020,0.295757576
SAS,urb,perm,mfh,2025,0.295757576
SAS,urb,perm,mfh,2030,0.295757576
SAS,urb,perm,mfh,2035,0.295757576
SAS,urb,perm,mfh,2040,0.295757576
SAS,urb,perm,mfh,2045,0.295757576
SAS,urb,perm,mfh,2050,0.295757576
SAS,urb,perm,mfh,2055,0.295757576
SAS,urb,perm,mfh,2060,0.295757576
SAS,urb,perm,mfh,2065,0.295757576
SAS,urb,perm,mfh,2070,0.295757576
SAS,urb,perm,mfh,2075,0.295757576
SAS,urb,perm,mfh,2080,0.295757576
SAS,urb,perm,mfh,2085,0.295757576
SAS,urb,perm,mfh,2090,0.295757576
SAS,urb,perm,mfh,2095,0.295757576
SAS,urb,perm,mfh,2100,0.295757576
SAS,urb,sub,inf,2015,1
SAS,urb,sub,inf,2020,1
SAS,urb,sub,inf,2025,1
SAS,urb,sub,inf,2030,1
SAS,urb,sub,inf,2035,1
SAS,urb,sub,inf,2040,1
SAS,urb,sub,inf,2045,1
SAS,urb,sub,inf,2050,1
SAS,urb,sub,inf,2055,1
SAS,urb,sub,inf,2060,1
SAS,urb,sub,inf,2065,1
SAS,urb,sub,inf,2070,1
SAS,urb,sub,inf,2075,1
SAS,urb,sub,inf,2080,1
SAS,urb,sub,inf,2085,1
SAS,urb,sub,inf,2090,1
SAS,urb,sub,inf,2095,1
SAS,urb,sub,inf,2100,1
WEU,rur,perm,sfh,2015,0.961316338
WEU,rur,perm,sfh,2020,0.961316338
WEU,rur,perm,sfh,2025,0.961316338
WEU,rur,perm,sfh,2030,0.961316338
WEU,rur,perm,sfh,2035,0.961316338
WEU,rur,perm,sfh,2040,0.961316338
WEU,rur,perm,sfh,2045,0.961316338
WEU,rur,perm,sfh,2050,0.961316338
WEU,rur,perm,sfh,2055,0.961316338
WEU,rur,perm,sfh,2060,0.961316338
WEU,rur,perm,sfh,2065,0.961316338
WEU,rur,perm,sfh,2070,0.961316338
WEU,rur,perm,sfh,2075,0.961316338
WEU,rur,perm,sfh,2080,0.961316338
WEU,rur,perm,sfh,2085,0.961316338
WEU,rur,perm,sfh,2090,0.961316338
WEU,rur,perm,sfh,2095,0.961316338
WEU,rur,perm,sfh,2100,0.961316338
WEU,rur,perm,mfh,2015,0.038683662
WEU,rur,perm,mfh,2020,0.038683662
WEU,rur,perm,mfh,2025,0.038683662
WEU,rur,perm,mfh,2030,0.038683662
WEU,rur,perm,mfh,2035,0.038683662
WEU,rur,perm,mfh,2040,0.038683662
WEU,rur,perm,mfh,2045,0.038683662
WEU,rur,perm,mfh,2050,0.038683662
WEU,rur,perm,mfh,2055,0.038683662
WEU,rur,perm,mfh,2060,0.038683662
WEU,rur,perm,mfh,2065,0.038683662
WEU,rur,perm,mfh,2070,0.038683662
WEU,rur,perm,mfh,2075,0.038683662
WEU,rur,perm,mfh,2080,0.038683662
WEU,rur,perm,mfh,2085,0.038683662
WEU,rur,perm,mfh,2090,0.038683662
WEU,rur,perm,mfh,2095,0.038683662
WEU,rur,perm,mfh,2100,0.038683662
WEU,rur,sub,inf,2015,1
WEU,rur,sub,inf,2020,1
WEU,rur,sub,inf,2025,1
WEU,rur,sub,inf,2030,1
WEU,rur,sub,inf,2035,1
WEU,rur,sub,inf,2040,1
WEU,rur,sub,inf,2045,1
WEU,rur,sub,inf,2050,1
WEU,rur,sub,inf,2055,1
WEU,rur,sub,inf,2060,1
WEU,rur,sub,inf,2065,1
WEU,rur,sub,inf,2070,1
WEU,rur,sub,inf,2075,1
WEU,rur,sub,inf,2080,1
WEU,rur,sub,inf,2085,1
WEU,rur,sub,inf,2090,1
WEU,rur,sub,inf,2095,1
WEU,rur,sub,inf,2100,1
WEU,urb,perm,sfh,2015,0.474132962
WEU,urb,perm,sfh,2020,0.474132962
WEU,urb,perm,sfh,2025,0.474132962
WEU,urb,perm,sfh,2030,0.474132962
WEU,urb,perm,sfh,2035,0.474132962
WEU,urb,perm,sfh,2040,0.474132962
WEU,urb,perm,sfh,2045,0.474132962
WEU,urb,perm,sfh,2050,0.474132962
WEU,urb,perm,sfh,2055,0.474132962
WEU,urb,perm,sfh,2060,0.474132962
WEU,urb,perm,sfh,2065,0.474132962
WEU,urb,perm,sfh,2070,0.474132962
WEU,urb,perm,sfh,2075,0.474132962
WEU,urb,perm,sfh,2080,0.474132962
WEU,urb,perm,sfh,2085,0.474132962
WEU,urb,perm,sfh,2090,0.474132962
WEU,urb,perm,sfh,2095,0.474132962
WEU,urb,perm,sfh,2100,0.474132962
WEU,urb,perm,mfh,2015,0.525867038
WEU,urb,perm,mfh,2020,0.525867038
WEU,urb,perm,mfh,2025,0.525867038
WEU,urb,perm,mfh,2030,0.525867038
WEU,urb,perm,mfh,2035,0.525867038
WEU,urb,perm,mfh,2040,0.525867038
WEU,urb,perm,mfh,2045,0.525867038
WEU,urb,perm,mfh,2050,0.525867038
WEU,urb,perm,mfh,2055,0.525867038
WEU,urb,perm,mfh,2060,0.525867038
WEU,urb,perm,mfh,2065,0.525867038
WEU,urb,perm,mfh,2070,0.525867038
WEU,urb,perm,mfh,2075,0.525867038
WEU,urb,perm,mfh,2080,0.525867038
WEU,urb,perm,mfh,2085,0.525867038
WEU,urb,perm,mfh,2090,0.525867038
WEU,urb,perm,mfh,2095,0.525867038
WEU,urb,perm,mfh,2100,0.525867038
WEU,urb,sub,inf,2015,1
WEU,urb,sub,inf,2020,1
WEU,urb,sub,inf,2025,1
WEU,urb,sub,inf,2030,1
WEU,urb,sub,inf,2035,1
WEU,urb,sub,inf,2040,1
WEU,urb,sub,inf,2045,1
WEU,urb,sub,inf,2050,1
WEU,urb,sub,inf,2055,1
WEU,urb,sub,inf,2060,1
WEU,urb,sub,inf,2065,1
WEU,urb,sub,inf,2070,1
WEU,urb,sub,inf,2075,1
WEU,urb,sub,inf,2080,1
WEU,urb,sub,inf,2085,1
WEU,urb,sub,inf,2090,1
WEU,urb,sub,inf,2095,1
WEU,urb,sub,inf,2100,1
