region_bld,clim,urt,arch,eneff,bld_age,value
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,adv,p2,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,std,p3,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,adv,p3,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,avg,p1,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,avg,p2,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,avg,p3,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,std,p5,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,adv,p5,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,std,p1,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,adv,p1,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,std,p2,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,adv,p2,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,std,p3,1
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,adv,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,inf,avg,ns,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,avg,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,avg,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,avg,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,std,p5,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,adv,p5,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,std,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,adv,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,std,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,adv,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,std,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,adv,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,avg,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,avg,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,avg,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,std,p5,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,adv,p5,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,std,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,adv,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,std,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,adv,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,std,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,adv,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,inf,avg,ns,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,avg,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,avg,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,avg,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,std,p5,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,adv,p5,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,std,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,adv,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,std,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,adv,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,std,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,adv,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,avg,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,avg,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,avg,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,std,p5,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,adv,p5,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,std,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,adv,p1,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,std,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,adv,p2,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,std,p3,1
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,adv,p3,1
C-WEU-FIN,Zone_6A Cold Humid,rur,inf,avg,ns,0.066303307
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,avg,p1,0.486370286
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,avg,p2,0.954050301
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,avg,p3,0.999806934
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,std,p5,0.999948021
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,adv,p5,0.999948021
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,std,p1,0.486370286
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,adv,p1,0.486370286
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,std,p2,0.954050301
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,adv,p2,0.954050301
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,std,p3,0.999806934
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,adv,p3,0.999806934
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,avg,p1,0.066303307
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,avg,p2,0.1003943
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,avg,p3,0.906392711
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,std,p5,0.99969555
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,adv,p5,0.999948021
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,std,p1,0.066303307
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,adv,p1,0.066303307
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,std,p2,0.1003943
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,adv,p2,0.1003943
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,std,p3,0.906392711
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,adv,p3,0.906392711
C-WEU-FIN,Zone_6A Cold Humid,urb,inf,avg,ns,0.010560504
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,avg,p1,0.59421684
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,avg,p2,1
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,avg,p3,1
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,std,p5,1
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,adv,p5,1
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,std,p1,0.59421684
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,adv,p1,0.59421684
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,std,p2,1
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,adv,p2,1
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,std,p3,1
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,adv,p3,1
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,avg,p1,0.010560504
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,avg,p2,0.069068853
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,avg,p3,0.971482678
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,std,p5,1
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,adv,p5,1
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,std,p1,0.010560504
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,adv,p1,0.010560504
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,std,p2,0.069068853
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,adv,p2,0.069068853
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,std,p3,0.971482678
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,adv,p3,0.971482678
C-WEU-FIN,Zone_7A Very cold Humid,rur,inf,avg,ns,0.106458933
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,avg,p1,0.51825185
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,avg,p2,0.713876233
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,avg,p3,0.938507298
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,std,p5,0.971576121
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,adv,p5,0.998691476
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,std,p1,0.51825185
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,adv,p1,0.51825185
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,std,p2,0.713876233
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,adv,p2,0.713876233
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,std,p3,0.938507298
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,adv,p3,0.938507298
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,avg,p1,0.106458933
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,avg,p2,0.317229803
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,avg,p3,0.62206515
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,std,p5,0.763919348
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,adv,p5,0.946404496
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,std,p1,0.106458933
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,adv,p1,0.106458933
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,std,p2,0.317229803
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,adv,p2,0.317229803
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,std,p3,0.62206515
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,adv,p3,0.62206515
C-WEU-FIN,Zone_7A Very cold Humid,urb,inf,avg,ns,0.107831635
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,avg,p1,0.585487794
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,avg,p2,0.702247701
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,avg,p3,1
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,std,p5,1
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,adv,p5,1
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,std,p1,0.585487794
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,adv,p1,0.585487794
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,std,p2,0.702247701
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,adv,p2,0.702247701
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,std,p3,1
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,adv,p3,1
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,avg,p1,0.107831635
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,avg,p2,0.365098007
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,avg,p3,0.596138457
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,std,p5,0.720868533
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,adv,p5,1
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,std,p1,0.107831635
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,adv,p1,0.107831635
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,std,p2,0.365098007
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,adv,p2,0.365098007
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,std,p3,0.596138457
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,adv,p3,0.596138457
C-WEU-FRA,Zone_3A Warm Humid,rur,inf,avg,ns,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,avg,p1,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,avg,p2,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,avg,p3,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,std,p5,1
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,adv,p5,1
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,std,p1,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,adv,p1,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,std,p2,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,adv,p2,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,std,p3,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,adv,p3,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,avg,p1,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,avg,p2,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,avg,p3,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,std,p5,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,adv,p5,1
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,std,p1,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,adv,p1,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,std,p2,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,adv,p2,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,std,p3,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,adv,p3,0.999392219
C-WEU-FRA,Zone_3A Warm Humid,urb,inf,avg,ns,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,avg,p1,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,avg,p2,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,avg,p3,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,std,p5,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,adv,p5,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,std,p1,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,adv,p1,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,std,p2,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,adv,p2,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,std,p3,1
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,adv,p3,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,avg,p1,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,avg,p2,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,avg,p3,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,std,p5,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,adv,p5,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,std,p1,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,adv,p1,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,std,p2,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,adv,p2,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,std,p3,1
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,adv,p3,1
C-WEU-FRA,Zone_4A Mixed Humid,rur,inf,avg,ns,0.872291972
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,avg,p1,0.948288631
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,avg,p2,0.951993516
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,avg,p3,0.98421811
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,std,p5,0.98421811
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,adv,p5,0.98421811
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,std,p1,0.948288631
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,adv,p1,0.948288631
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,std,p2,0.951993516
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,adv,p2,0.951993516
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,std,p3,0.98421811
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,adv,p3,0.98421811
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,avg,p1,0.872291972
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,avg,p2,0.90112246
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,avg,p3,0.950361962
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,std,p5,0.965253473
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,adv,p5,0.98421811
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,std,p1,0.872291972
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,adv,p1,0.872291972
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,std,p2,0.90112246
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,adv,p2,0.90112246
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,std,p3,0.950361962
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,adv,p3,0.950361962
C-WEU-FRA,Zone_4A Mixed Humid,urb,inf,avg,ns,0.943895736
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,avg,p1,0.978007257
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,avg,p2,0.983979381
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,avg,p3,1
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,std,p5,1
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,adv,p5,1
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,std,p1,0.978007257
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,adv,p1,0.978007257
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,std,p2,0.983979381
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,adv,p2,0.983979381
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,std,p3,1
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,adv,p3,1
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,avg,p1,0.943895736
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,avg,p2,0.956540106
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,avg,p3,0.980612494
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,std,p5,0.989948068
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,adv,p5,1
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,std,p1,0.943895736
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,adv,p1,0.943895736
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,std,p2,0.956540106
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,adv,p2,0.956540106
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,std,p3,0.980612494
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,adv,p3,0.980612494
C-WEU-FRA,Zone_5A Cool Humid,rur,inf,avg,ns,0.910392567
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,avg,p1,0.970719014
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,avg,p2,1
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,avg,p3,1
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,std,p5,1
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,adv,p5,1
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,std,p1,0.970719014
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,adv,p1,0.970719014
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,std,p2,1
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,adv,p2,1
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,std,p3,1
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,adv,p3,1
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,avg,p1,0.910392567
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,avg,p2,0.910392567
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,avg,p3,0.970719014
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,std,p5,1
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,adv,p5,1
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,std,p1,0.910392567
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,adv,p1,0.910392567
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,std,p2,0.910392567
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,adv,p2,0.910392567
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,std,p3,0.970719014
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,adv,p3,0.970719014
C-WEU-FRA,Zone_5A Cool Humid,urb,inf,avg,ns,0.958863215
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,avg,p1,0.99583059
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,avg,p2,1
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,avg,p3,1
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,std,p5,1
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,adv,p5,1
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,std,p1,0.99583059
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,adv,p1,0.99583059
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,std,p2,1
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,adv,p2,1
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,std,p3,1
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,adv,p3,1
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,avg,p1,0.958863215
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,avg,p2,0.958863215
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,avg,p3,0.99583059
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,std,p5,1
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,adv,p5,1
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,std,p1,0.958863215
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,adv,p1,0.958863215
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,std,p2,0.958863215
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,adv,p2,0.958863215
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,std,p3,0.99583059
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,adv,p3,0.99583059
C-WEU-GBR,Zone_4A Mixed Humid,rur,inf,avg,ns,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,avg,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,avg,p2,0.141075063
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,avg,p3,0.844330621
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,std,p5,0.896321625
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,adv,p5,0.99999914
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,std,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,adv,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,std,p2,0.141075063
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,adv,p2,0.141075063
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,std,p3,0.844330621
C-WEU-GBR,Zone_4A Mixed Humid,rur,mfh,adv,p3,0.844330621
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,avg,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,avg,p2,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,avg,p3,0.069090548
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,std,p5,0.262465577
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,adv,p5,0.871201775
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,std,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,adv,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,std,p2,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,adv,p2,0
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,std,p3,0.069090548
C-WEU-GBR,Zone_4A Mixed Humid,rur,sfh,adv,p3,0.069090548
C-WEU-GBR,Zone_4A Mixed Humid,urb,inf,avg,ns,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,avg,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,avg,p2,0.160839847
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,avg,p3,0.937545524
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,std,p5,0.977157582
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,adv,p5,1
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,std,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,adv,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,std,p2,0.160839847
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,adv,p2,0.160839847
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,std,p3,0.937545524
C-WEU-GBR,Zone_4A Mixed Humid,urb,mfh,adv,p3,0.937545524
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,avg,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,avg,p2,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,avg,p3,0.051564021
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,std,p5,0.468230116
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,adv,p5,0.949754936
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,std,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,adv,p1,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,std,p2,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,adv,p2,0
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,std,p3,0.051564021
C-WEU-GBR,Zone_4A Mixed Humid,urb,sfh,adv,p3,0.051564021
C-WEU-GBR,Zone_5A Cool Humid,rur,inf,avg,ns,0
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,avg,p1,0
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,avg,p2,0
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,avg,p3,0.377727401
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,std,p5,0.51712718
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,adv,p5,0.690454578
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,std,p1,0
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,adv,p1,0
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,std,p2,0
C-WEU-GBR,Zone_5A Cool Humid,rur,mfh,adv,p2,0
