region_bld,clim,urt,inc_cl,year,value
C-EEU-ROU,Zone_4A Mixed Humid,urb,q2,2090,0.5134896
C-EEU-ROU,Zone_4A Mixed Humid,urb,q2,2095,0.514455
C-EEU-ROU,Zone_4A Mixed Humid,urb,q2,2100,0.5153375
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2015,0.4418585
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2020,0.4894839
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2025,0.5085853
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2030,0.5138595
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2035,0.5156063
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2040,0.5162155
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2045,0.516578
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2050,0.5168166
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2055,0.5169152
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2060,0.5170125
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2065,0.5170408
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2070,0.5170644
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2075,0.5170751
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2080,0.5170775
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2085,0.5170789
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2090,0.5170796
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2095,0.5170799
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,2100,0.5170801
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2015,0.01628825
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2020,0.02047343
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2025,0.02495664
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2030,0.02948863
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2035,0.03257
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2040,0.03692641
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2045,0.03861978
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2050,0.04008579
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2055,0.04298556
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2060,0.04672678
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2065,0.0503847
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2070,0.05639041
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2075,0.05913742
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2080,0.06422063
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2085,0.06847564
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2090,0.07223948
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2095,0.07748082
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2100,0.08449765
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2015,0.03396966
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2020,0.04831262
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2025,0.06434236
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2030,0.08236221
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2035,0.09400423
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2040,0.1084236
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2045,0.1207531
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2050,0.1265557
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2055,0.1384154
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2060,0.1504686
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2065,0.1660713
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2070,0.186563
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2075,0.1975033
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2080,0.206189
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2085,0.218474
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2090,0.2289985
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2095,0.2413402
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2100,0.2480055
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2015,0.105693
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2020,0.1561077
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2025,0.2001299
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2030,0.2364278
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2035,0.2548039
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2040,0.2669123
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2045,0.2740652
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2050,0.2787835
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2055,0.2844462
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2060,0.2888916
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2065,0.2919635
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2070,0.2947227
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2075,0.2961252
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2080,0.2968052
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2085,0.2975701
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2090,0.2979755
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2095,0.2982638
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,2100,0.2983759
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2015,0.03299003
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2020,0.04688009
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2025,0.06209296
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2030,0.07998219
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2035,0.08987829
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2040,0.1022081
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2045,0.1095993
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2050,0.1192315
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2055,0.1277934
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2060,0.1394432
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2065,0.1522273
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2070,0.1672198
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2075,0.1792837
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2080,0.1858288
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2085,0.2023598
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2090,0.2107938
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2095,0.2185847
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2100,0.2278251
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2015,0.09651382
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2020,0.1434767
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2025,0.1869386
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2030,0.2213992
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2035,0.2430477
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2040,0.2548121
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2045,0.2639655
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2050,0.2699571
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2055,0.2758749
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2060,0.2819599
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2065,0.2865274
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2070,0.290715
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2075,0.2931841
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2080,0.2944367
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2085,0.2958828
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2090,0.2966006
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2095,0.2971582
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2100,0.2976679
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2015,0.2552252
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2020,0.2827344
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2025,0.2937678
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2030,0.2968142
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2035,0.2978232
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2040,0.2981751
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2045,0.2983845
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2050,0.2985223
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2055,0.2985793
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2060,0.2986355
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2065,0.2986518
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2070,0.2986654
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2075,0.2986716
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2080,0.298673
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2085,0.2986738
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2090,0.2986742
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2095,0.2986744
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,2100,0.2986745
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2015,0.004992022
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2020,0.006274694
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2025,0.007648706
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2030,0.009037671
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2035,0.009982048
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2040,0.0113172
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2045,0.01183619
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2050,0.01228549
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2055,0.01317421
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2060,0.01432082
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2065,0.0154419
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2070,0.01728252
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2075,0.01812443
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2080,0.01968233
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2085,0.0209864
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2090,0.02213994
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2095,0.02374631
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2100,0.02589682
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2015,0.01041102
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2020,0.01480684
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2025,0.01971963
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2030,0.02524236
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2035,0.0288104
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2040,0.03322964
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2045,0.0370084
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2050,0.038786760000000003
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2055,0.04242154
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2060,0.04611558
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2065,0.05089752
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2070,0.05717781
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2075,0.06053079
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2080,0.06319278
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2085,0.06695787
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2090,0.07018343
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2095,0.07396589
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2100,0.07600867
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2015,0.03239279
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2020,0.04784387
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2025,0.06133577
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2030,0.07246035
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2035,0.07809226
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2040,0.08180323
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2045,0.08399547
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2050,0.08544151
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2055,0.08717704
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2060,0.08853944
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2065,0.08948093
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2070,0.09032656
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2075,0.09075642
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2080,0.0909648
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2085,0.09119922
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2090,0.09132349
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2095,0.09141183
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,2100,0.09144619
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2015,0.01011078
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2020,0.0143678
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2025,0.01903024
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2030,0.02451293
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2035,0.02754588
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2040,0.03132472
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2045,0.03358999
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2050,0.03654205
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2055,0.0391661
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2060,0.04273652
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2065,0.04665459
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2070,0.0512495
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2075,0.05494683
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2080,0.05695279
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2085,0.06201921
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2090,0.06460406
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2095,0.0669918
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2100,0.06982381
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2015,0.02957954
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2020,0.04397271
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2025,0.0572929
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2030,0.06785439
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2035,0.07448923
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2040,0.07809478
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2045,0.08090009
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2050,0.08273641
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2055,0.0845501
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2060,0.08641503
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2065,0.08781488
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2070,0.08909828
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2075,0.08985503
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2080,0.09023892
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2085,0.09068211
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2090,0.09090209
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2095,0.091073
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2100,0.09122921
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2015,0.07822138
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2020,0.0866524
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2025,0.0900339
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2030,0.09096757
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2035,0.0912768
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2040,0.09138465
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2045,0.09144883
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2050,0.09149107
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2055,0.09150853
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2060,0.09152575
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2065,0.09153076
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2070,0.09153493
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2075,0.09153683
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2080,0.09153725
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2085,0.0915375
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2090,0.09153762
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2095,0.09153768
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,2100,0.09153771
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2015,0.04519791
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2020,0.05568191
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2025,0.06705383
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2030,0.07943757
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2035,0.08783583
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2040,0.1002849
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2045,0.1128734
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2050,0.1181846
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2055,0.1180098
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2060,0.1264041
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2065,0.1352923
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2070,0.1414207
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2075,0.149424
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2080,0.1498926
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2085,0.1526762
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2090,0.159972
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2095,0.1483163
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2100,0.1566943
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2015,0.1334807
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2020,0.1758139
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2025,0.2125932
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2030,0.2426935
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2035,0.2596612
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2040,0.2725496
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2045,0.2805224
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2050,0.2845022
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2055,0.2879029
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2060,0.2896649
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2065,0.2914695
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2070,0.2924015
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2075,0.2929066
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2080,0.2932506
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2085,0.2933608
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2090,0.2934617
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2095,0.293494
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2100,0.293558
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2015,0.2739647
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2020,0.2890853
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2025,0.2923414
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2030,0.2933687
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2035,0.2935684
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2040,0.2936262
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2045,0.293639
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2050,0.2936412
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2055,0.2936415
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2060,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2065,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2070,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2075,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2080,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2085,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2090,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2095,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,rur,q3,2100,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2015,0.136113
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2020,0.1697007
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2025,0.1949047
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2030,0.2156633
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2035,0.2366475
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2040,0.2480485
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2045,0.255949
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2050,0.2622061
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2055,0.2644798
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2060,0.2687688
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2065,0.2707659
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2070,0.2770664
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2075,0.2783381
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2080,0.2788125
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2085,0.2795318
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2090,0.2802578
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2095,0.279133
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2100,0.2828589
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2015,0.2715035
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2020,0.2852278
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2025,0.2904325
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2030,0.2924389
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2035,0.2932242
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2040,0.2934573
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2045,0.2935724
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2050,0.2936098
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2055,0.2936228
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2060,0.2936341
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2065,0.293638
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2070,0.2936408
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2075,0.2936412
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2080,0.2936415
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2085,0.2936415
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2090,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2095,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2100,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2015,0.2934915
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2020,0.2936273
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2025,0.2936406
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2030,0.2936415
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2035,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2040,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2045,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2050,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2055,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2060,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2065,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2070,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2075,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2080,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2085,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2090,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2095,0.2936416
C-EEU-SVK,Zone_5A Cool Humid,urb,q3,2100,0.2936416
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2015,0.01678594
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2020,0.02067957
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2025,0.02490296
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2030,0.02950213
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2035,0.03262114
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2040,0.03724456
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2045,0.04191978
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2050,0.04389229
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2055,0.04382739
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2060,0.04694493
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2065,0.05024588
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2070,0.05252189
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2075,0.05549421
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2080,0.05566825
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2085,0.05670206
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2090,0.05941162
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2095,0.05508285
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2100,0.05819434
C-EEU-SVK,Zone_6A Cold Humid,rur,q2,2015,0.04957308
C-EEU-SVK,Zone_6A Cold Humid,rur,q2,2020,0.0652951
C-EEU-SVK,Zone_6A Cold Humid,rur,q2,2025,0.07895447
C-EEU-SVK,Zone_6A Cold Humid,rur,q2,2030,0.09013334
