region_bld,ssp,clim,urt,inc_cl,mat,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
R32ANUZ,SSP1,Zone_3A Warm Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32ANUZ,SSP1,Zone_3A Warm Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_0A Extremely hot Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_0A Extremely hot Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_0A Extremely hot Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_0A Extremely hot Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_0A Extremely hot Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_0A Extremely hot Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_0A Extremely hot Humid,urb,q1,perm,0.331,0.374530604,0.427108277,0.486771894,0.551560327,0.619512449,0.688667133,0.757063254,0.822926357,0.88415531,0.939424354,0.989800801,1,1,1,1,1,1
R32BRA,SSP1,Zone_0A Extremely hot Humid,urb,q1,sub,0.669,0.625469396,0.572891723,0.513228106,0.448439673,0.380487551,0.311332867,0.242936746,0.177073643,0.11584469,0.060575646,0.010199199,0,2.54E-20,0,0,0,0
R32BRA,SSP1,Zone_0A Extremely hot Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_0A Extremely hot Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_0A Extremely hot Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_0A Extremely hot Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1A Very hot Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1A Very hot Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1A Very hot Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1A Very hot Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1A Very hot Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1A Very hot Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1A Very hot Humid,urb,q1,perm,0.331,0.374530604,0.427108277,0.486771894,0.551560327,0.619512449,0.688667133,0.757063254,0.822926357,0.88415531,0.939424354,0.989800801,1,1,1,1,1,1
R32BRA,SSP1,Zone_1A Very hot Humid,urb,q1,sub,0.669,0.625469396,0.572891723,0.513228106,0.448439673,0.380487551,0.311332867,0.242936746,0.177073643,0.11584469,0.060575646,0.010199199,0,2.54E-20,0,0,0,0
R32BRA,SSP1,Zone_1A Very hot Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1A Very hot Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1A Very hot Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1A Very hot Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1B Very hot Dry,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1B Very hot Dry,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1B Very hot Dry,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1B Very hot Dry,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1B Very hot Dry,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1B Very hot Dry,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1B Very hot Dry,urb,q1,perm,0.331,0.374530604,0.427108277,0.486771894,0.551560327,0.619512449,0.688667133,0.757063254,0.822926357,0.88415531,0.939424354,0.989800801,1,1,1,1,1,1
R32BRA,SSP1,Zone_1B Very hot Dry,urb,q1,sub,0.669,0.625469396,0.572891723,0.513228106,0.448439673,0.380487551,0.311332867,0.242936746,0.177073643,0.11584469,0.060575646,0.010199199,0,2.54E-20,0,0,0,0
R32BRA,SSP1,Zone_1B Very hot Dry,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1B Very hot Dry,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_1B Very hot Dry,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_1B Very hot Dry,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_2A Hot Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_2A Hot Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_2A Hot Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_2A Hot Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_2A Hot Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_2A Hot Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_2A Hot Humid,urb,q1,perm,0.331,0.374530604,0.427108277,0.486771894,0.551560327,0.619512449,0.688667133,0.757063254,0.822926357,0.88415531,0.939424354,0.989800801,1,1,1,1,1,1
R32BRA,SSP1,Zone_2A Hot Humid,urb,q1,sub,0.669,0.625469396,0.572891723,0.513228106,0.448439673,0.380487551,0.311332867,0.242936746,0.177073643,0.11584469,0.060575646,0.010199199,0,2.54E-20,0,0,0,0
R32BRA,SSP1,Zone_2A Hot Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_2A Hot Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_2A Hot Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_2A Hot Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_3A Warm Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_3A Warm Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_3A Warm Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_3A Warm Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_3A Warm Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_3A Warm Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_3A Warm Humid,urb,q1,perm,0.331,0.374530604,0.427108277,0.486771894,0.551560327,0.619512449,0.688667133,0.757063254,0.822926357,0.88415531,0.939424354,0.989800801,1,1,1,1,1,1
R32BRA,SSP1,Zone_3A Warm Humid,urb,q1,sub,0.669,0.625469396,0.572891723,0.513228106,0.448439673,0.380487551,0.311332867,0.242936746,0.177073643,0.11584469,0.060575646,0.010199199,0,2.54E-20,0,0,0,0
R32BRA,SSP1,Zone_3A Warm Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_3A Warm Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32BRA,SSP1,Zone_3A Warm Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32BRA,SSP1,Zone_3A Warm Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_5A Cool Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_5A Cool Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_5A Cool Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_5A Cool Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_5A Cool Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_5A Cool Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_5A Cool Humid,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_5A Cool Humid,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_5A Cool Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_5A Cool Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_5A Cool Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_5A Cool Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_6A Cold Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_6A Cold Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_6A Cold Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_6A Cold Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_6A Cold Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_6A Cold Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_6A Cold Humid,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_6A Cold Humid,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_6A Cold Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_6A Cold Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_6A Cold Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_6A Cold Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_7A Very cold Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_7A Very cold Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_7A Very cold Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_7A Very cold Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_7A Very cold Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_7A Very cold Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_7A Very cold Humid,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_7A Very cold Humid,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_7A Very cold Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_7A Very cold Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAN,SSP1,Zone_7A Very cold Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAN,SSP1,Zone_7A Very cold Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4A Mixed Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_4B Mixed Dry,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_5A Cool Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_5A Cool Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_5A Cool Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_5A Cool Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_5A Cool Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_5A Cool Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_5A Cool Humid,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_5A Cool Humid,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_5A Cool Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_5A Cool Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_5A Cool Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_5A Cool Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_6A Cold Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_6A Cold Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_6A Cold Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_6A Cold Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_6A Cold Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_6A Cold Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_6A Cold Humid,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_6A Cold Humid,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_6A Cold Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_6A Cold Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-CAU,SSP1,Zone_6A Cold Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-CAU,SSP1,Zone_6A Cold Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_3B Warm Dry,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_3B Warm Dry,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_3B Warm Dry,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_3B Warm Dry,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_3B Warm Dry,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_3B Warm Dry,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_3B Warm Dry,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_3B Warm Dry,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_3B Warm Dry,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_3B Warm Dry,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_3B Warm Dry,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_3B Warm Dry,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4A Mixed Humid,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,rur,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,urb,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,urb,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,urb,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,urb,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,urb,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_4B Mixed Dry,urb,q3,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_5A Cool Humid,rur,q1,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_5A Cool Humid,rur,q1,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_5A Cool Humid,rur,q2,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R32CAS-OTH,SSP1,Zone_5A Cool Humid,rur,q2,sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R32CAS-OTH,SSP1,Zone_5A Cool Humid,rur,q3,perm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
