region_bld,urt,arch,mat,bld_age,year,value
C-EEU-BGR,rur,sfh,perm,p1,2030,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2030,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2030,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2030,69.96060301885451
C-EEU-BGR,urb,mfh,perm,p1,2030,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2030,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2030,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2030,39.35168346427346
C-EEU-BGR,urb,sfh,perm,p1,2030,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2030,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2030,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2030,68.74317180328805
C-EEU-BGR,rur,mfh,perm,p1,2035,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2035,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2035,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2035,42.290045713988754
C-EEU-BGR,rur,sfh,perm,p1,2035,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2035,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2035,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2035,70.69861952020537
C-EEU-BGR,urb,mfh,perm,p1,2035,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2035,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2035,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2035,39.76680555441242
C-EEU-BGR,urb,sfh,perm,p1,2035,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2035,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2035,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2035,69.46834558620057
C-EEU-BGR,rur,mfh,perm,p1,2040,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2040,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2040,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2040,42.68553329673449
C-EEU-BGR,rur,sfh,perm,p1,2040,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2040,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2040,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2040,71.35977808992187
C-EEU-BGR,urb,mfh,perm,p1,2040,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2040,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2040,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2040,40.13869632768326
C-EEU-BGR,urb,sfh,perm,p1,2040,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2040,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2040,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2040,70.11799889371979
C-EEU-BGR,rur,mfh,perm,p1,2045,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2045,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2045,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2045,43.02624201939735
C-EEU-BGR,rur,sfh,perm,p1,2045,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2045,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2045,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2045,71.92935979512181
C-EEU-BGR,urb,mfh,perm,p1,2045,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2045,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2045,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2045,40.45907662749326
C-EEU-BGR,urb,sfh,perm,p1,2045,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2045,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2045,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2045,70.67766892695288
C-EEU-BGR,rur,mfh,perm,p1,2050,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2050,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2050,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2050,43.338567266158385
C-EEU-BGR,rur,sfh,perm,p1,2050,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2050,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2050,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2050,72.45149126635853
C-EEU-BGR,urb,mfh,perm,p1,2050,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2050,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2050,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2050,40.75276695456642
C-EEU-BGR,urb,sfh,perm,p1,2050,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2050,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2050,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2050,71.1907144394602
C-EEU-BGR,rur,mfh,perm,p1,2055,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2055,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2055,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2055,43.65395652677655
C-EEU-BGR,rur,sfh,perm,p1,2055,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2055,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2055,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2055,72.9787450198305
C-EEU-BGR,urb,mfh,perm,p1,2055,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2055,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2055,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2055,41.04933848077793
C-EEU-BGR,urb,sfh,perm,p1,2055,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2055,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2055,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2055,71.7087930979458
C-EEU-BGR,rur,mfh,perm,p1,2060,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2060,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2060,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2060,43.994139490978924
C-EEU-BGR,rur,sfh,perm,p1,2060,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2060,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2060,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2060,73.54744778539512
C-EEU-BGR,urb,mfh,perm,p1,2060,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2060,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2060,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2060,41.36922439156295
C-EEU-BGR,urb,sfh,perm,p1,2060,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2060,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2060,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2060,72.26759948655966
C-EEU-BGR,rur,mfh,perm,p1,2070,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2070,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2070,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2070,44.818587530776846
C-EEU-BGR,rur,sfh,perm,p1,2070,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2070,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2070,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2070,74.92572338892732
C-EEU-BGR,urb,mfh,perm,p1,2070,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2070,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2070,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2070,42.14448164973885
C-EEU-BGR,urb,sfh,perm,p1,2070,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2070,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2070,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2070,73.62189079506025
C-EEU-BGR,rur,mfh,perm,p1,2080,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2080,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2080,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2080,45.775674145668525
C-EEU-BGR,rur,sfh,perm,p1,2080,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2080,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2080,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2080,76.52573826930202
C-EEU-BGR,urb,mfh,perm,p1,2080,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2080,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2080,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2080,43.044463588054384
C-EEU-BGR,urb,sfh,perm,p1,2080,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2080,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2080,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2080,75.19406274703402
C-EEU-BGR,rur,mfh,perm,p1,2090,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2090,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2090,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2090,46.69303908054241
C-EEU-BGR,rur,sfh,perm,p1,2090,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2090,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2090,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2090,78.0593482098175
C-EEU-BGR,urb,mfh,perm,p1,2090,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2090,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2090,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2090,43.90709384469417
C-EEU-BGR,urb,sfh,perm,p1,2090,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2090,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2090,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2090,76.70098531589286
C-EEU-BGR,rur,mfh,perm,p1,2100,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p2,2100,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p3,2100,26.774184540478075
C-EEU-BGR,rur,mfh,perm,p5,2100,47.58023397368577
C-EEU-BGR,rur,sfh,perm,p1,2100,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p2,2100,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p3,2100,44.7598921645263
C-EEU-BGR,rur,sfh,perm,p5,2100,79.54252121499266
C-EEU-BGR,urb,mfh,perm,p1,2100,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p2,2100,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p3,2100,25.176699918935206
C-EEU-BGR,urb,mfh,perm,p5,2100,44.741354158412136
C-EEU-BGR,urb,sfh,perm,p1,2100,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p2,2100,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p3,2100,43.980995362967896
C-EEU-BGR,urb,sfh,perm,p5,2100,78.15834863623584
C-EEU-CZE,rur,mfh,perm,p1,2015,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2015,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2015,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2015,24.556180151187625
C-EEU-CZE,rur,sfh,perm,p1,2015,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2015,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2015,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2015,41.05193097022753
C-EEU-CZE,urb,mfh,perm,p1,2015,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2015,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2015,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2015,23.091033001848594
C-EEU-CZE,urb,sfh,perm,p1,2015,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2015,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2015,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2015,40.3375588798531
C-EEU-CZE,rur,mfh,perm,p1,2020,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2020,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2020,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2020,42.605269043734076
C-EEU-CZE,rur,sfh,perm,p1,2020,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2020,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2020,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2020,71.225595877816275
C-EEU-CZE,urb,mfh,perm,p1,2020,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2020,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2020,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2020,40.0632210500346
C-EEU-CZE,urb,sfh,perm,p1,2020,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2020,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2020,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2020,69.98615167597589
C-EEU-CZE,rur,mfh,perm,p1,2025,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2025,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2025,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2025,43.07810378725831
C-EEU-CZE,rur,sfh,perm,p1,2025,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2025,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2025,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2025,72.01605999446527
C-EEU-CZE,urb,mfh,perm,p1,2025,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2025,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2025,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2025,40.507844057355655
C-EEU-CZE,urb,sfh,perm,p1,2025,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2025,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2025,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2025,70.76286039817617
C-EEU-CZE,rur,mfh,perm,p1,2030,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2030,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2030,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2030,43.606246860360365
C-EEU-CZE,rur,sfh,perm,p1,2030,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2030,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2030,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2030,72.89898611920869
C-EEU-CZE,urb,mfh,perm,p1,2030,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2030,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2030,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2030,41.00447541677771
C-EEU-CZE,urb,sfh,perm,p1,2030,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2030,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2030,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2030,71.63042213526542
C-EEU-CZE,rur,mfh,perm,p1,2035,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2035,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2035,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2035,44.16413840812159
C-EEU-CZE,rur,sfh,perm,p1,2035,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2035,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2035,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2035,73.83164442219233
C-EEU-CZE,urb,mfh,perm,p1,2035,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2035,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2035,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2035,41.5290803048952
C-EEU-CZE,urb,sfh,perm,p1,2035,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2035,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2035,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2035,72.54685062771979
C-EEU-CZE,rur,mfh,perm,p1,2040,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2040,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2040,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2040,44.663930454911316
C-EEU-CZE,rur,sfh,perm,p1,2040,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2040,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2040,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2040,74.66717456075455
C-EEU-CZE,urb,mfh,perm,p1,2040,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2040,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2040,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2040,41.999052205061645
C-EEU-CZE,urb,sfh,perm,p1,2040,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2040,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2040,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2040,73.36784114786336
C-EEU-CZE,rur,mfh,perm,p1,2045,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2045,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2045,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2045,45.09449646327136
C-EEU-CZE,rur,sfh,perm,p1,2045,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2045,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2045,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2045,75.38697568391369
C-EEU-CZE,urb,mfh,perm,p1,2045,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2045,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2045,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2045,42.40392844588183
C-EEU-CZE,urb,sfh,perm,p1,2045,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2045,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2045,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2045,74.07511653055545
C-EEU-CZE,rur,mfh,perm,p1,2050,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2050,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2050,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2050,45.48919324049774
C-EEU-CZE,rur,sfh,perm,p1,2050,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2050,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2050,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2050,76.04681222009764
C-EEU-CZE,urb,mfh,perm,p1,2050,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2050,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2050,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2050,42.7750755971303
C-EEU-CZE,urb,sfh,perm,p1,2050,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2050,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2050,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2050,74.72347081013126
C-EEU-CZE,rur,mfh,perm,p1,2055,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2055,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2055,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2055,45.887762123509155
C-EEU-CZE,rur,sfh,perm,p1,2055,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2055,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2055,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2055,76.71312197069922
C-EEU-CZE,urb,mfh,perm,p1,2055,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2055,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2055,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2055,43.14986382455261
C-EEU-CZE,urb,sfh,perm,p1,2055,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2055,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2055,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2055,75.37818565939386
C-EEU-CZE,rur,mfh,perm,p1,2060,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2060,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2060,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2060,46.31766371177473
C-EEU-CZE,rur,sfh,perm,p1,2060,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2060,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2060,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2060,77.43181234586393
C-EEU-CZE,urb,mfh,perm,p1,2060,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2060,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2060,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2060,43.55411528797524
C-EEU-CZE,urb,sfh,perm,p1,2060,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2060,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2060,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2060,76.0843696229598
C-EEU-CZE,rur,mfh,perm,p1,2070,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2070,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2070,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2070,47.35954869441219
C-EEU-CZE,rur,sfh,perm,p1,2070,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2070,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2070,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2070,79.17358936992935
C-EEU-CZE,urb,mfh,perm,p1,2070,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2070,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p3,2070,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p5,2070,44.53383609023726
C-EEU-CZE,urb,sfh,perm,p1,2070,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p2,2070,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p3,2070,40.3375588798531
C-EEU-CZE,urb,sfh,perm,p5,2070,77.79583682080657
C-EEU-CZE,rur,mfh,perm,p1,2080,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p2,2080,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p3,2080,24.556180151187625
C-EEU-CZE,rur,mfh,perm,p5,2080,48.56905387000021
C-EEU-CZE,rur,sfh,perm,p1,2080,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p2,2080,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p3,2080,41.05193097022753
C-EEU-CZE,rur,sfh,perm,p5,2080,81.19558638537195
C-EEU-CZE,urb,mfh,perm,p1,2080,23.091033001848594
C-EEU-CZE,urb,mfh,perm,p2,2080,23.091033001848594
