region_bld,ssp,scenario,urt,arch,mat,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
C-WEU-ISL,SSP2,nsp,urb,mfh,perm,26.22215878,26.84846453,27.43295696,27.987663,28.51316372,29.00736438,29.46784355,29.8928007,30.28126985,30.63322916,30.94949359,31.23154092,31.48138468,31.70136292,31.89401656,32.06194194,32.20772201,32.33382663
C-WEU-ISL,SSP2,nsp,urb,sfh,perm,45.80729991,46.9013889,47.92243451,48.89144647,49.80943989,50.67275546,51.4771632,52.21951777,52.89813172,53.5129669,54.06544695,54.55815341,54.99460366,55.37888207,55.71542732,56.00877496,56.2634371,56.48372836
C-WEU-ITA,SSP2,nsp,rur,mfh,perm,27.80052301,28.38596108,28.96549064,29.53275213,30.08196331,30.60816962,31.10741471,31.57680543,32.01453624,32.41978038,32.79257522,33.13367163,33.44435495,33.72629984,33.98144491,34.21183362,34.41956204,34.60668686
C-WEU-ITA,SSP2,nsp,rur,sfh,perm,46.47567922,47.45438858,48.42322034,49.37154289,50.28968976,51.16937807,52.00399385,52.7887004,53.52047932,54.19794846,54.82117031,55.39140013,55.91078671,56.38212965,56.80866983,57.19382345,57.54109458,57.85392155
C-WEU-ITA,SSP2,nsp,urb,mfh,perm,25.30292681,25.83576918,26.36323386,26.87953264,27.37940274,27.85833472,28.31272769,28.7399484,29.13835352,29.50719056,29.84649355,30.15694589,30.43971745,30.69633244,30.9285553,31.13824591,31.32731203,31.49762558
C-WEU-ITA,SSP2,nsp,urb,sfh,perm,44.2015002,45.1323187,46.05374294,46.95566154,47.82888103,48.66552385,49.45929964,50.20560841,50.90157943,51.5458982,52.13862414,52.6809511,53.17492271,53.62320158,54.02887001,54.39517703,54.72545527,55.02297478
C-WEU-LUX,SSP2,nsp,rur,mfh,perm,40.87688576,40.56212579,40.23658194,39.90750121,39.58168091,39.26508355,38.96266808,38.67822199,38.41440187,38.17278581,37.95397614,37.75782351,37.58353892,37.42992358,37.29546688,37.17851113,37.07732169,36.99021428
C-WEU-LUX,SSP2,nsp,rur,sfh,perm,68.33616149,67.80995976,67.26573002,66.71558747,66.17089558,65.64162216,65.13605743,64.66053309,64.21949034,63.81556734,63.44977105,63.1218518,62.83049056,62.57368327,62.34890453,62.1533831,61.98421909,61.83859679
C-WEU-LUX,SSP2,nsp,urb,mfh,perm,37.20451044,36.91802847,36.62173145,36.3222153,36.02566667,35.73751238,35.46226589,35.2033744,34.96325586,34.74334656,34.54419473,34.36566443,34.20703755,34.067223,33.94484587,33.83839741,33.74629883,33.66701713
C-WEU-LUX,SSP2,nsp,urb,sfh,perm,64.99229074,64.49183747,63.97423834,63.45101573,62.93297707,62.42960242,61.94877631,61.49652065,61.07705929,60.69290133,60.34500443,60.03313114,59.75602698,59.51178596,59.29800624,59.11205219,58.95116584,58.81266922
C-WEU-MLT,SSP2,nsp,rur,mfh,perm,28.83344935,29.5227359,30.17926105,30.8045799,31.39673369,31.9528696,32.47032571,32.94726968,33.3828132,33.77709667,34.13116215,34.44676161,34.72621923,34.97220149,35.18758551,35.37529867,35.53824445,35.67919395
C-WEU-MLT,SSP2,nsp,rur,sfh,perm,48.20247958,49.35479821,50.45234778,51.49772806,52.48766445,53.41738777,54.2824479,55.07978164,55.80790394,56.46704953,57.05896047,57.58656563,58.05375046,58.46497267,58.82504211,59.13885263,59.41125815,59.64689125
C-WEU-MLT,SSP2,nsp,urb,mfh,perm,26.24305515,26.87041626,27.46795926,28.03709953,28.57605428,29.082227,29.5531949,29.98729028,30.38370461,30.74256569,31.06482197,31.352068,31.60641918,31.83030241,32.02633636,32.19718538,32.34549213,32.47377874
C-WEU-MLT,SSP2,nsp,urb,sfh,perm,45.84380362,46.93973622,47.98357976,48.9778068,49.91930296,50.80353243,51.62626286,52.38458094,53.07707427,53.7039661,54.26691327,54.76870129,55.21302552,55.60412553,55.94657581,56.24503075,56.50410674,56.72820968
C-WEU-NLD,SSP2,nsp,rur,mfh,perm,39.59997895,39.35340467,39.1019954,38.85090556,38.60492009,38.36822329,38.14422391,37.93548751,37.74370112,37.56977526,37.41391145,37.27573804,37.15445161,37.04893906,36.95790395,36.879932,36.8136314,36.7575906
C-WEU-NLD,SSP2,nsp,rur,sfh,perm,66.20148543,65.78927349,65.36897865,64.94921781,64.53799022,64.14229103,63.76781883,63.41886259,63.09824261,62.80748109,62.54691489,62.31592274,62.11316146,61.93677028,61.78458182,61.65423178,61.54339338,61.44970686
C-WEU-NLD,SSP2,nsp,urb,mfh,perm,36.04232081,35.81789874,35.58907605,35.3605441,35.13665793,34.92122595,34.71735066,34.52736712,34.35281079,34.19451042,34.05264939,33.92688947,33.8164994,33.72046609,33.63760956,33.56664261,33.50629844,33.45529234
C-WEU-NLD,SSP2,nsp,urb,sfh,perm,62.96207007,62.57002877,62.17030007,61.77107925,61.37997413,61.00363755,60.64748928,60.3156084,60.01067721,59.73414343,59.48632743,59.26663833,59.07379871,58.90603882,58.76129735,58.63732569,58.5319109,58.44280872
C-WEU-NOR,SSP2,nsp,rur,mfh,perm,27.49949746,28.22339743,28.92287903,29.59339382,30.23043862,30.83011288,31.3893676,31.90627189,32.37996243,32.81064866,33.19945254,33.54820398,33.85929786,34.13546536,34.37964297,34.59481436,34.78393682,34.94983446
C-WEU-NOR,SSP2,nsp,rur,sfh,perm,45.97243808,47.18262188,48.35198414,49.47292098,50.53790417,51.54041297,52.47535016,53.33948778,54.13138259,54.85138469,55.50136973,56.0843969,56.60446983,57.06615439,57.47435967,57.83407363,58.15024016,58.42758046
C-WEU-NOR,SSP2,nsp,urb,mfh,perm,25.02894536,25.68781023,26.32445047,26.93472628,27.51453904,28.06033863,28.56934996,29.03981562,29.47094985,29.86294327,30.21681705,30.5342367,30.81738194,31.06873858,31.2909793,31.4868197,31.65895142,31.80994483
C-WEU-NOR,SSP2,nsp,urb,sfh,perm,43.722884,44.87385027,45.98599252,47.05207892,48.06494965,49.01840302,49.90759123,50.7294443,51.48258958,52.16736005,52.78553959,53.34003769,53.83466206,54.27375516,54.66198587,55.00409807,55.30479372,55.56856302
C-WEU-PRT,SSP2,nsp,rur,mfh,perm,29.31289978,29.81148327,30.29054427,30.7473693,31.17972477,31.58593739,31.96487501,32.31603912,32.63947669,32.93574342,33.20584043,33.45108356,33.67304056,33.87341421,34.05397797,34.21651855,34.3627624,34.49435543
C-WEU-PRT,SSP2,nsp,rur,sfh,perm,49.0040035,49.83751324,50.63838613,51.40208592,52.12487859,52.80396679,53.43745787,54.02451843,54.565227,55.06051254,55.51204873,55.9220353,56.29309315,56.62806892,56.92992738,57.20165551,57.44613948,57.66613085
C-WEU-PRT,SSP2,nsp,urb,mfh,perm,26.6794318,27.1332226,27.56924481,27.98502872,28.37854142,28.74825994,29.09315384,29.4127694,29.70714938,29.97679953,30.22263105,30.44584157,30.64785797,30.83023007,30.994572,31.14250995,31.27561527,31.39538599
C-WEU-PRT,SSP2,nsp,urb,sfh,perm,46.60610684,47.39883071,48.16051476,48.88684468,49.57426917,50.22012778,50.82262044,51.38095457,51.89520482,52.36625472,52.79569604,53.18562088,53.53852187,53.85710638,54.1441941,54.40262585,54.63514657,54.84437318
C-WEU-SWE,SSP2,nsp,rur,mfh,perm,37.15923007,37.10120038,37.03206065,36.95593027,36.87648053,36.79682171,36.71951303,36.64650779,36.57920687,36.5185031,36.46486418,36.41839085,36.37892973,36.34611397,36.31946662,36.2984157,36.28234822,36.27067159
C-WEU-SWE,SSP2,nsp,rur,sfh,perm,62.12114989,62.02413843,61.9085537,61.78128231,61.64846176,61.51529169,61.38605047,61.26400356,61.15149287,61.050011,60.96033984,60.88264779,60.81667845,60.76181852,60.71727066,60.68207867,60.65521777,60.63569729
C-WEU-SWE,SSP2,nsp,urb,mfh,perm,33.82084857,33.76803226,33.70510403,33.6358132,33.56350121,33.49099894,33.42063566,33.35418921,33.29293459,33.23768444,33.18886444,33.14656627,33.11065033,33.08078273,33.05652938,33.03736967,33.02274569,33.01211809
C-WEU-SWE,SSP2,nsp,urb,sfh,perm,59.08139624,58.98913181,58.87920295,58.75815929,58.63183801,58.5051843,58.3822672,58.26619237,58.15918713,58.06267104,57.97738773,57.90349736,57.84075607,57.78858058,57.74621257,57.71274262,57.68719609,57.66863081
R32ANUZ,SSP2,nsp,rur,mfh,perm,24.7886403,24.85738092,24.91875072,24.97368691,25.02302808,25.06751912,25.107824,25.14444697,25.17767871,25.20774848,25.23468985,25.25885602,25.28059624,25.30022147,25.31798738,25.33401778,25.34837854,25.36133313
R32ANUZ,SSP2,nsp,rur,sfh,perm,65.31693772,65.49806612,65.65977275,65.80452711,65.93453883,66.0517707,66.15797223,66.25447208,66.34203621,66.42126868,66.49225797,66.55593473,66.6132192,66.66493079,66.71174316,66.75398252,66.79182249,66.82595724
R32ANUZ,SSP2,nsp,urb,mfh,perm,29.11867401,29.18751225,29.25124395,29.30983521,29.36343691,29.41232048,29.45683556,29.49729507,29.53390191,29.56687184,29.59630194,29.62259792,29.64616252,29.66735765,29.68648741,29.70374231,29.71926324,29.73332348
R32ANUZ,SSP2,nsp,urb,sfh,perm,74.59221434,74.76855466,74.93181378,75.0819048,75.21921427,75.34443747,75.45847007,75.56211369,75.65588805,75.74034589,75.81573588,75.88309728,75.94346185,75.99775662,76.0467606,76.09096183,76.13072121,76.16673881
R32BRA,SSP2,nsp,rur,mfh,perm,13.21115809,14.89108191,16.54968361,18.16489704,19.71716583,21.19000695,22.57083648,23.85058598,25.02488687,26.09173715,27.05274625,27.91159046,28.67401979,29.34694224,29.93704781,30.45277022,30.90157982,31.29049024
R32BRA,SSP2,nsp,rur,sfh,perm,19.15752411,21.59358467,23.99872597,26.34094988,28.59189765,30.7276672,32.73001058,34.58577764,36.28863347,37.83567498,39.22923601,40.47464754,41.58024768,42.55605373,43.41176688,44.15961687,44.81043649,45.37439618
R32BRA,SSP2,nsp,urb,inf,sub,11.02379567,12.34374427,13.59307717,14.74903153,15.79362149,16.71466116,17.50979488,18.17529336,18.71529642,19.14419524,19.47762724,17.693308,18.1674778,18.5851761,18.9511146,19.2701693,19.5471844,19.7868292
R32BRA,SSP2,nsp,urb,mfh,perm,10.05443074,11.31285552,12.54311648,13.72666973,14.84727426,15.89159911,16.85104387,17.71860203,18.4923822,19.17465321,19.77069272,20.38518527,20.77819047,21.10531032,21.37416455,21.59071765,21.76035685,21.9738529
R32BRA,SSP2,nsp,urb,sfh,perm,17.8058427,20.03444361,22.21316798,24.30917555,26.29370441,28.14314616,29.84226995,31.37866763,32.74898966,33.95725402,35.01280715,36.10103958,36.79703013,37.37634136,37.85246739,38.23597099,38.53639265,38.9144824
R32CAN,SSP2,nsp,rur,mfh,perm,25.27241261,25.48689215,25.69410228,25.8925306,26.08085104,26.25799012,26.42317661,26.57596041,26.71619062,26.84399816,26.95975069,27.06399812,27.15742237,27.24080078,27.31494634,27.38068933,27.43884967,27.49020022
R32CAN,SSP2,nsp,rur,sfh,perm,66.59165572,67.15679954,67.70278879,68.22563835,68.72185415,69.18860755,69.62386643,70.02644477,70.395945,70.73271204,71.03771468,71.3124019,71.55857055,71.77826885,71.97363904,72.1468688,72.30011866,72.43542503
R32CAN,SSP2,nsp,urb,mfh,perm,26.10477677,26.32632034,26.54035508,26.74531876,26.93984167,27.12281495,27.29344197,27.4512578,27.5961066,27.72812357,27.84768848,27.95536937,28.05187061,28.13799515,28.21458275,28.28249102,28.34256691,28.39560873
R32CAN,SSP2,nsp,urb,sfh,perm,66.87162689,67.43914674,67.98743149,68.51247927,69.01078131,69.47949708,69.91658592,70.32085682,70.69191053,71.03009345,71.33637841,71.61222049,71.85942411,72.08004609,72.27623767,72.45019575,72.60408991,72.73996515
R32CAS-CAU,SSP2,nsp,rur,mfh,perm,23.58010649,25.78596261,28.02035962,30.23826627,32.3997657,34.47567892,36.44677259,38.29712366,40.0152472,41.59401159,43.0340326,44.33704727,45.50731226,46.55117316,47.47674415,48.29373855,49.01265203,49.64380708
R32CAS-CAU,SSP2,nsp,rur,sfh,perm,26.32067522,28.78290424,31.27699128,33.75267139,36.16538842,38.4825721,40.68275368,42.74815952,44.66596985,46.42822418,48.03560985,49.49006578,50.79634338,51.96152572,52.99467006,53.90661863,54.70908693,55.4135972
R32CAS-CAU,SSP2,nsp,urb,mfh,perm,17.40959848,18.98174531,20.58835743,22.19298677,23.76308666,25.27479937,26.71240259,28.06316374,29.31800101,30.47121913,31.52314614,32.47497147,33.32984823,34.09251752,34.76900568,35.36655362,35.89300913,36.35612537
R32CAS-CAU,SSP2,nsp,urb,sfh,perm,22.24428282,24.25301834,26.30579022,28.35602871,30.36214885,32.29366754,34.13049639,35.85636692,37.4596753,38.93314467,40.27719415,41.4933435,42.58562144,43.5600857,44.42443612,45.18792447,45.86057785,46.4523025
R32CAS-OTH,SSP2,nsp,rur,mfh,perm,24.97300508,27.03092316,29.0912235,31.12798297,33.11671079,35.03473293,36.86294469,38.58662659,40.19586509,41.68545745,43.05190621,44.29650547,45.42317113,46.43776724,47.34778967,48.16115105,48.88590881,49.53029417
R32CAS-OTH,SSP2,nsp,rur,sfh,perm,27.87546173,30.17255879,32.472315,34.74579432,36.96565957,39.10660146,41.14729488,43.07130957,44.86757983,46.53029822,48.0555608,49.44481206,50.70242305,51.83493934,52.85072801,53.75862131,54.56761314,55.28689139
R32CAS-OTH,SSP2,nsp,urb,mfh,perm,18.52208624,20.04977725,21.57108045,23.06758458,24.5223501,25.91943369,27.24550415,28.49082133,29.64933511,30.71829324,31.6956536,32.5830169,33.38374043,34.10262366,34.74563157,35.31874737,35.82806135,36.27972568
R32CAS-OTH,SSP2,nsp,urb,sfh,perm,23.66571091,25.61764513,27.56141762,29.47350428,31.33226143,33.11731826,34.81164144,36.40278598,37.88302161,39.24883181,40.49760731,41.63139339,42.65447963,43.57299833,44.39457098,45.12684231,45.77759392,46.35468644
R32CHN,SSP2,nsp,rur,mfh,perm,41.20807476,43.55845134,45.84710914,48.0135622,50.01134741,51.8107191,53.39748019,54.77240161,55.94656695,56.93799334,57.7677539,58.45822209,59.03065754,59.50451283,59.89689927,60.22244969,60.49345266,60.72008923
R32CHN,SSP2,nsp,rur,sfh,perm,46.62275179,49.2819642,51.87134808,54.32246971,56.58276079,58.61856713,60.41382617,61.96941012,63.29785896,64.41955724,65.35834705,66.13954169,66.78719427,67.32331341,67.76725881,68.13558605,68.44219839,68.69861466
R32CHN,SSP2,nsp,urb,inf,sub,25.0173985,25.70936952,26.32019505,23.855883,24.711992,25.4750542,26.1396583,26.7069597,27.1829421,27.5765678,27.8982089,28.1584654,28.3673914,28.5340393,28.6662955,28.7708327,28.8531947,28.9179236
R32CHN,SSP2,nsp,urb,mfh,perm,37.70944521,39.21474461,40.71098543,42.58455051,43.74872186,44.81746533,45.76421127,46.57698066,47.24775995,47.77581218,48.18405257,48.66122403,49.13772518,49.53216718,49.85879368,50.12978519,50.35537084,50.54402545
R32CHN,SSP2,nsp,urb,sfh,perm,51.3227934,53.37151541,55.40790862,57.95784255,59.54228711,60.99685374,62.28538095,63.39156524,64.30450008,65.02318252,65.57880026,66.22823364,66.87675471,67.41359277,67.8581335,68.22695466,68.53397816,68.79073828
R32EEU,SSP2,nsp,rur,mfh,perm,18.36870129,19.87527447,21.36755069,22.82570578,24.23200333,25.57145516,26.83219431,28.00578405,29.08712947,30.07422456,30.96768896,31.77045088,32.48705059,33.12309612,33.68488523,34.1790339,34.61221172,34.99091673
R32EEU,SSP2,nsp,rur,sfh,perm,30.70797871,33.22660083,35.72132191,38.15900081,40.50998656,42.74922263,44.85687032,46.81882551,48.62657074,50.27675246,51.77040654,53.11242825,54.3104078,55.37372046,56.31289455,57.13899034,57.86315776,58.49625998
R32EEU,SSP2,nsp,urb,mfh,perm,17.29726715,18.71532208,20.11928779,21.4904887,22.81231082,24.07077415,25.25488196,26.35685644,27.37205586,28.29872869,29.13756112,29.89137209,30.56446826,31.16213933,31.69030865,32.15518766,32.56303355,32.9199375
R32EEU,SSP2,nsp,urb,sfh,perm,30.21647113,32.69366105,35.14623862,37.5415796,39.85066111,42.04906162,44.11757101,46.04260226,47.81604681,49.43484488,50.9001952,52.21702215,53.39284899,54.43691626,55.35957143,56.17166523,56.88412827,57.5076012
R32EEU-FSU,SSP2,nsp,rur,mfh,perm,25.75497124,28.02657678,30.28517254,32.50248995,34.65180143,36.7100272,38.65879387,40.48420141,42.17721433,43.73343817,45.15328512,46.43925772,47.59662494,48.63258902,49.55561293,50.37486407,51.09970386,51.73938123
R32EEU-FSU,SSP2,nsp,rur,sfh,perm,28.74831094,31.28393103,33.80502929,36.28005167,38.67916422,40.97660473,43.15186441,45.18942769,47.07920894,48.81630296,50.40116988,51.83660305,53.12848385,54.28485156,55.31515279,56.22962038,57.03870378,57.75272686
R32EEU-FSU,SSP2,nsp,urb,mfh,perm,18.72842556,20.41369948,22.08578616,23.72400389,25.30916073,26.8246664,28.25728229,29.59710066,30.83786235,31.97678544,33.0146754,33.9537715,34.79822698,35.55353147,36.2260694,36.82274546,37.35055242,37.81633228
R32EEU-FSU,SSP2,nsp,urb,sfh,perm,23.92935112,26.08262937,28.21905825,30.3122127,32.33757113,34.27393611,36.10439262,37.81628155,39.40160552,40.8568101,42.18292441,43.38280959,44.46177225,45.42682647,46.2861297,47.04850403,47.72288415,48.31801212
R32IDN,SSP2,nsp,rur,mfh,perm,18.08559767,19.48862155,20.8707691,22.21366735,23.50135685,24.72041407,25.86073173,26.91519529,27.88033494,28.75486923,29.54056868,30.24073173,30.86031523,31.40503222,31.88148491,32.29562519,32.65441412,32.96392614
R32IDN,SSP2,nsp,rur,sfh,perm,20.46201712,22.04939615,23.61315575,25.13250874,26.58939864,27.96863809,29.25879171,30.45181015,31.54376766,32.53321439,33.42215353,34.21431692,34.91531273,35.53160468,36.07066252,36.53922019,36.94515342,37.29533484
R32IDN,SSP2,nsp,urb,inf,sub,12.61070407,13.89281837,15.08810516,16.15927432,17.07988053,17.83654737,18.42666468,18.86753004,19.18310246,17.4343659,17.9206197,18.3546685,18.7394114,19.0783305,19.3752524,19.6341309,19.8589039,20.0533503
R32IDN,SSP2,nsp,urb,mfh,perm,18.15029262,19.69621028,21.11448785,22.39257959,23.52731925,24.52120506,25.37935696,26.1157197,26.74555121,27.48041614,27.87973223,28.2221221,28.50591846,28.73330309,28.91259769,29.17647193,29.50060856,29.78022752
R32IDN,SSP2,nsp,urb,sfh,perm,24.70266303,26.80666675,28.73695149,30.47644244,32.02083029,33.37351516,34.54146532,35.54365966,36.40086433,37.40102016,37.94449188,38.41048666,38.79673529,39.10620721,39.3502283,39.70936281,40.15051481,40.53107798
R32IND,SSP2,nsp,rur,mfh,perm,9.159809443,10.729565,12.27406117,13.77287166,15.20814487,16.56492926,17.83226174,19.0022648,20.07130213,21.03862826,21.90585921,22.67756255,23.35911153,23.95705855,24.47893646,24.93206027,25.32343528,25.66054144
R32IND,SSP2,nsp,rur,sfh,perm,12.99705928,15.22442068,17.41594098,19.54263684,21.57917823,23.50435006,25.30259656,26.96274018,28.47962126,29.85218202,31.08271548,32.17770269,33.14476783,33.99320829,34.73371257,35.37666011,35.9319909,36.41031841
R32IND,SSP2,nsp,urb,inf,sub,6.89,9.275941812,10.81901758,12.30509653,13.68927734,14.93799963,16.02747036,16.94923485,17.7139016,18.34439524,18.8477051,17.2549715,17.7884112,18.2583198,18.6700026,19.0289398,19.3405798,19.6101802
R32IND,SSP2,nsp,urb,mfh,perm,13.46415859,15.74085015,18.12043519,20.31150652,22.27930636,24.01766278,25.53424793,26.84673557,27.98391263,28.97487498,29.82699489,30.78827133,31.32741172,31.77132902,32.12729495,32.40879102,32.62342223,32.78630846
R32IND,SSP2,nsp,urb,sfh,perm,16.17268055,18.90736353,21.76563859,24.39747751,26.76113047,28.84918394,30.67085344,32.2473681,33.61330576,34.80361538,35.82715228,36.98180421,37.62940096,38.16261904,38.59019297,38.92831629,39.18612386,39.38177716
R32JPN,SSP2,nsp,rur,mfh,perm,17.27997467,17.90704908,18.52747286,19.13349013,19.7181006,20.27535289,20.80056807,21.2904111,21.7428832,22.1571983,22.53363212,22.87329932,23.17796686,23.4498597,23.69145476,23.90538182,24.09426455,24.26067446
R32JPN,SSP2,nsp,rur,sfh,perm,45.5319459,47.1842584,48.81904679,50.41587468,51.95629665,53.42463104,54.80854912,56.09926317,57.29150655,58.38320796,59.37509392,60.2701015,61.0728866,61.78931184,62.42590382,62.98959188,63.48728925,63.92577178
R32JPN,SSP2,nsp,urb,mfh,perm,20.21817369,20.95187264,21.67779013,22.38685149,23.07086616,23.7228708,24.3373909,24.91052434,25.4399325,25.92469563,26.36513634,26.76255882,27.11903048,27.4371546,27.71982926,27.97013139,28.19113077,28.38583618
R32JPN,SSP2,nsp,urb,sfh,perm,51.79213671,53.67162579,55.53118136,57.34755724,59.09977195,60.76998775,62.34418083,63.81235526,65.16852027,66.41031979,67.53858023,68.55664248,69.46980256,70.28472916,71.00884623,71.6500358,72.21616162,72.71493115
R32KOR,SSP2,nsp,rur,mfh,perm,24.18777065,25.05413617,25.90807063,26.73871431,27.53558607,28.29081487,28.99738725,29.6513256,30.25014932,30.79322417,31.281451,31.71690071,32.10256401,32.44200674,32.73911226,32.99791909,33.22240674,33.41641105
R32KOR,SSP2,nsp,rur,sfh,perm,27.36600615,28.34621076,29.31235088,30.25213985,31.15371932,32.00818401,32.8075989,33.54746374,34.22497197,34.839406,35.39178508,35.88445221,36.32079106,36.70483604,37.04098076,37.33379441,37.58777939,37.80727557
R32KOR,SSP2,nsp,urb,inf,sub,14.7539704,15.2899011,15.8184701,16.3327238,16.8264506,17.2944724,17.732793,18.1386776,18.5106051,18.8481568,19.1518521,19.4229365,19.6632279,19.8749046,20.0603463,20.2220334,20.3624145,20.4838534
R32KOR,SSP2,nsp,urb,mfh,perm,22.82688467,23.28607727,23.81776366,24.39504874,24.99722728,25.60683251,26.20914479,26.78756222,27.32855077,27.81917474,28.260248,28.65364141,29.00205685,29.30871576,29.57712645,29.81093738,30.01374372,30.18901085
R32KOR,SSP2,nsp,urb,sfh,perm,31.0675344,31.69249843,32.41612696,33.20181561,34.02138441,34.85106099,35.67081181,36.45804159,37.19433043,37.86207275,38.46237624,38.99778717,39.47198278,39.8893475,40.25465614,40.5728743,40.84889501,41.08743468
R32LAM-L,SSP2,nsp,rur,mfh,perm,12.3221061,13.94781572,15.56159079,17.1409212,18.66566882,20.11891259,21.48710038,22.76064181,23.93383885,25.00450171,25.97311166,26.84292244,27.61879093,28.30682796,28.91403778,29.44756703,29.9148042,30.32262858
R32LAM-L,SSP2,nsp,rur,sfh,perm,17.86830823,20.22575267,22.56589079,24.85608066,27.06711994,29.17447134,31.15848292,33.00524763,34.70650277,36.25907291,37.66365595,38.92497011,40.05005842,41.04778215,41.9282982,42.70196992,43.37951139,43.97089825
R32LAM-L,SSP2,nsp,urb,inf,sub,11.85631527,13.45700382,14.94849946,16.29784058,17.47599476,18.46599871,19.25915467,19.86416904,20.29779294,20.59130533,20.75867861,20.81315308,19.45355682,19.20760376,18.9511146,19.2701693,19.5471844,19.7868292
R32LAM-L,SSP2,nsp,urb,mfh,perm,9.755299284,11.06655177,12.3522612,13.58276386,14.73797988,15.80268873,16.76532232,17.61972939,18.3652792,19.00839767,19.55295598,20.00471454,20.4671244,20.7386644,20.94738645,21.06528927,21.15475846,21.32498102
R32LAM-L,SSP2,nsp,urb,sfh,perm,17.27609737,19.59825326,21.8751738,24.05432618,26.10015009,27.98569077,29.69046182,31.20356964,32.52389726,33.66282462,34.62720737,35.42724689,36.24614927,36.72703164,37.09666689,37.30546628,37.46391129,37.76536606
R32LAM-M,SSP2,nsp,rur,mfh,perm,13.09976324,14.71454314,16.31605337,17.88269396,19.39489546,20.83613441,22.19363652,23.45792802,24.62349576,25.68786109,26.65132805,27.51693005,28.28932844,28.97443115,29.57898702,30.10998004,30.57455694,30.97971581
R32LAM-M,SSP2,nsp,rur,sfh,perm,18.99599024,21.33758548,23.65993834,25.93172668,28.1245728,30.21451599,32.18303225,34.01638363,35.7065755,37.25001358,38.64713875,39.90234977,41.02240606,42.01587473,42.89254229,43.66253622,44.33622002,44.92374163
R32LAM-M,SSP2,nsp,urb,inf,sub,11.49237078,12.69372046,13.84814954,14.88726565,15.80807324,16.57674873,16.82305575,17.26074985,17.80786021,18.21199623,17.73795745,17.92947994,18.36208478,18.65554605,19.01096961,19.32093877,19.59015565,19.82310052
R32LAM-M,SSP2,nsp,urb,mfh,perm,10.42054817,11.63226748,12.80675592,13.93123507,14.99046618,15.97350164,16.88825887,17.69577354,18.40138505,19.02559318,19.61024395,20.0839559,20.49995481,20.8621233,21.16251309,21.45516984,21.75803973,22.02471842
R32LAM-M,SSP2,nsp,urb,sfh,perm,18.45421648,20.6001046,22.68005888,24.67144949,26.5472894,28.28819102,29.90817565,31.33823964,32.58783873,33.69327693,34.72866122,35.56757898,36.30429011,36.94567055,37.47764432,37.99592328,38.53228917,39.00456244
R32MEA-H,SSP2,nsp,rur,mfh,perm,14.17844536,15.96728551,17.73465946,19.45714455,21.11362657,22.68628699,24.16162745,25.52973274,26.78529679,27.92626372,28.95431489,29.87325839,30.68866996,31.40782245,32.03846719,32.58875121,33.06681135,33.48051512
R32MEA-H,SSP2,nsp,rur,sfh,perm,17.60674441,19.82811993,22.02283879,24.16181483,26.21882847,28.17175273,30.00382542,31.70273383,33.26188893,34.67873772,35.95536811,37.09650897,38.10908423,39.00212531,39.78525777,40.46859856,41.06225199,41.5759879
R32MEA-H,SSP2,nsp,urb,inf,sub,9.577649915,10.43186455,11.44624301,11.71365363,12.56964385,13.49319004,14.35812948,15.15906578,15.89299877,16.55909259,17.1583687,17.69330805,18.16747777,18.58517579,18.95111418,19.27016906,19.54718439,19.7868288
R32MEA-H,SSP2,nsp,urb,mfh,perm,13.07607395,14.6251141,16.13673008,17.66463582,19.07877301,20.41259542,21.6644833,22.82397649,23.88237168,24.83413135,25.67828997,26.42309305,27.07058311,27.68551559,28.24063932,28.72530202,29.14667275,29.51167648
R32MEA-H,SSP2,nsp,urb,sfh,perm,17.07546436,19.0982871,21.07223929,23.06746356,24.91412253,26.65590198,28.29068678,29.80481745,31.18692873,32.42978941,33.53213868,34.50474395,35.35027246,36.15328549,36.87819692,37.51109642,38.06134575,38.53798791
R32MEA-M,SSP2,nsp,rur,mfh,perm,14.97323799,16.63544575,18.27949937,19.88486859,21.42906044,22.89524055,24.27033447,25.54595086,26.71861756,27.78674022,28.75093153,29.61452022,30.38228235,31.06110395,31.65823599,32.18130783,32.63788515,33.03503211
R32MEA-M,SSP2,nsp,rur,sfh,perm,18.59371516,20.65783901,22.69941911,24.69296106,26.61053315,28.43123054,30.13881742,31.72287344,33.1790869,34.50547791,35.70280736,36.77520881,37.72861316,38.57157148,39.31308798,39.96263678,40.52961292,41.02278864
R32MEA-M,SSP2,nsp,urb,inf,sub,13.28573113,14.46820185,15.5953035,16.65529435,17.63227687,18.51546791,19.26279989,19.93982375,20.49877072,20.92947458,20.52650826,20.73812357,21.0009192,21.16938782,20.75870514,20.88045381,20.94739615,20.44048882
R32MEA-M,SSP2,nsp,urb,mfh,perm,17.41719653,17.96449233,19.25810121,20.60027887,21.89826728,23.1193952,24.24852771,25.26929503,26.17919837,26.97217341,27.70204702,28.25522234,28.70332847,29.06410451,29.39527699,29.60866217,29.8020422,29.99999111
R32MEA-M,SSP2,nsp,urb,sfh,perm,22.74434357,23.45903285,25.14829926,26.90098946,28.5959749,30.19059162,31.66507563,32.99805035,34.18625271,35.22176361,36.17487314,36.89724023,37.48240213,37.95352355,38.38598699,38.66463722,38.91716361,39.1756563
