region_gea,eneff,fuel_heat,year,value
LAC,s52_low,biomass_solid,2085,8732.25381
LAC,s52_low,biomass_solid,2090,8732.25381
LAC,s52_low,biomass_solid,2095,8732.25381
LAC,s52_low,biomass_solid,2100,8732.25381
LAC,s52_low,electricity,2020,8806.4172
LAC,s52_low,electricity,2025,8476.176555
LAC,s52_low,electricity,2030,8145.93591
LAC,s52_low,electricity,2035,7815.695265
LAC,s52_low,electricity,2040,7485.45462
LAC,s52_low,electricity,2045,7155.213975
LAC,s52_low,electricity,2050,6824.97333
LAC,s52_low,electricity,2055,6824.97333
LAC,s52_low,electricity,2060,6824.97333
LAC,s52_low,electricity,2065,6824.97333
LAC,s52_low,electricity,2070,6824.97333
LAC,s52_low,electricity,2075,6824.97333
LAC,s52_low,electricity,2080,6824.97333
LAC,s52_low,electricity,2085,6824.97333
LAC,s52_low,electricity,2090,6824.97333
LAC,s52_low,electricity,2095,6824.97333
LAC,s52_low,electricity,2100,6824.97333
LAC,s52_low,gas,2020,6528.31977
LAC,s52_low,gas,2025,6528.31977
LAC,s52_low,gas,2030,6528.31977
LAC,s52_low,gas,2035,6528.31977
LAC,s52_low,gas,2040,6528.31977
LAC,s52_low,gas,2045,6528.31977
LAC,s52_low,gas,2050,6528.31977
LAC,s52_low,gas,2055,6528.31977
LAC,s52_low,gas,2060,6528.31977
LAC,s52_low,gas,2065,6528.31977
LAC,s52_low,gas,2070,6528.31977
LAC,s52_low,gas,2075,6528.31977
LAC,s52_low,gas,2080,6528.31977
LAC,s52_low,gas,2085,6528.31977
LAC,s52_low,gas,2090,6528.31977
LAC,s52_low,gas,2095,6528.31977
LAC,s52_low,gas,2100,6528.31977
LAC,s52_low,oil,2020,8548.59264
LAC,s52_low,oil,2025,8548.59264
LAC,s52_low,oil,2030,8548.59264
LAC,s52_low,oil,2035,8548.59264
LAC,s52_low,oil,2040,8548.59264
LAC,s52_low,oil,2045,8548.59264
LAC,s52_low,oil,2050,8548.59264
LAC,s52_low,oil,2055,8548.59264
LAC,s52_low,oil,2060,8548.59264
LAC,s52_low,oil,2065,8548.59264
LAC,s52_low,oil,2070,8548.59264
LAC,s52_low,oil,2075,8548.59264
LAC,s52_low,oil,2080,8548.59264
LAC,s52_low,oil,2085,8548.59264
LAC,s52_low,oil,2090,8548.59264
LAC,s52_low,oil,2095,8548.59264
LAC,s52_low,oil,2100,8548.59264
MEA,s51_std,biomass_solid,2020,8732.25381
MEA,s51_std,biomass_solid,2025,8732.25381
MEA,s51_std,biomass_solid,2030,8732.25381
MEA,s51_std,biomass_solid,2035,8732.25381
MEA,s51_std,biomass_solid,2040,8732.25381
MEA,s51_std,biomass_solid,2045,8732.25381
MEA,s51_std,biomass_solid,2050,8732.25381
MEA,s51_std,biomass_solid,2055,8732.25381
MEA,s51_std,biomass_solid,2060,8732.25381
MEA,s51_std,biomass_solid,2065,8732.25381
MEA,s51_std,biomass_solid,2070,8732.25381
MEA,s51_std,biomass_solid,2075,8732.25381
MEA,s51_std,biomass_solid,2080,8732.25381
MEA,s51_std,biomass_solid,2085,8732.25381
MEA,s51_std,biomass_solid,2090,8732.25381
MEA,s51_std,biomass_solid,2095,8732.25381
MEA,s51_std,biomass_solid,2100,8732.25381
MEA,s51_std,electricity,2020,8982.70086
MEA,s51_std,electricity,2025,8982.70086
MEA,s51_std,electricity,2030,8982.70086
MEA,s51_std,electricity,2035,8982.70086
MEA,s51_std,electricity,2040,8982.70086
MEA,s51_std,electricity,2045,8982.70086
MEA,s51_std,electricity,2050,8982.70086
MEA,s51_std,electricity,2055,8982.70086
MEA,s51_std,electricity,2060,8982.70086
MEA,s51_std,electricity,2065,8982.70086
MEA,s51_std,electricity,2070,8982.70086
MEA,s51_std,electricity,2075,8982.70086
MEA,s51_std,electricity,2080,8982.70086
MEA,s51_std,electricity,2085,8982.70086
MEA,s51_std,electricity,2090,8982.70086
MEA,s51_std,electricity,2095,8982.70086
MEA,s51_std,electricity,2100,8982.70086
MEA,s51_std,gas,2020,6528.31977
MEA,s51_std,gas,2025,6528.31977
MEA,s51_std,gas,2030,6528.31977
MEA,s51_std,gas,2035,6528.31977
MEA,s51_std,gas,2040,6528.31977
MEA,s51_std,gas,2045,6528.31977
MEA,s51_std,gas,2050,6528.31977
MEA,s51_std,gas,2055,6528.31977
MEA,s51_std,gas,2060,6528.31977
MEA,s51_std,gas,2065,6528.31977
MEA,s51_std,gas,2070,6528.31977
MEA,s51_std,gas,2075,6528.31977
MEA,s51_std,gas,2080,6528.31977
MEA,s51_std,gas,2085,6528.31977
MEA,s51_std,gas,2090,6528.31977
MEA,s51_std,gas,2095,6528.31977
MEA,s51_std,gas,2100,6528.31977
MEA,s51_std,oil,2020,8548.59264
MEA,s51_std,oil,2025,8548.59264
MEA,s51_std,oil,2030,8548.59264
MEA,s51_std,oil,2035,8548.59264
MEA,s51_std,oil,2040,8548.59264
MEA,s51_std,oil,2045,8548.59264
MEA,s51_std,oil,2050,8548.59264
MEA,s51_std,oil,2055,8548.59264
MEA,s51_std,oil,2060,8548.59264
MEA,s51_std,oil,2065,8548.59264
MEA,s51_std,oil,2070,8548.59264
MEA,s51_std,oil,2075,8548.59264
MEA,s51_std,oil,2080,8548.59264
MEA,s51_std,oil,2085,8548.59264
MEA,s51_std,oil,2090,8548.59264
MEA,s51_std,oil,2095,8548.59264
MEA,s51_std,oil,2100,8548.59264
MEA,s52_low,biomass_solid,2020,8732.25381
MEA,s52_low,biomass_solid,2025,8732.25381
MEA,s52_low,biomass_solid,2030,8732.25381
MEA,s52_low,biomass_solid,2035,8732.25381
MEA,s52_low,biomass_solid,2040,8732.25381
MEA,s52_low,biomass_solid,2045,8732.25381
MEA,s52_low,biomass_solid,2050,8732.25381
MEA,s52_low,biomass_solid,2055,8732.25381
MEA,s52_low,biomass_solid,2060,8732.25381
MEA,s52_low,biomass_solid,2065,8732.25381
MEA,s52_low,biomass_solid,2070,8732.25381
MEA,s52_low,biomass_solid,2075,8732.25381
MEA,s52_low,biomass_solid,2080,8732.25381
MEA,s52_low,biomass_solid,2085,8732.25381
MEA,s52_low,biomass_solid,2090,8732.25381
MEA,s52_low,biomass_solid,2095,8732.25381
MEA,s52_low,biomass_solid,2100,8732.25381
MEA,s52_low,electricity,2020,8806.4172
MEA,s52_low,electricity,2025,8476.176555
MEA,s52_low,electricity,2030,8145.93591
MEA,s52_low,electricity,2035,7815.695265
MEA,s52_low,electricity,2040,7485.45462
MEA,s52_low,electricity,2045,7155.213975
MEA,s52_low,electricity,2050,6824.97333
MEA,s52_low,electricity,2055,6824.97333
MEA,s52_low,electricity,2060,6824.97333
MEA,s52_low,electricity,2065,6824.97333
MEA,s52_low,electricity,2070,6824.97333
MEA,s52_low,electricity,2075,6824.97333
MEA,s52_low,electricity,2080,6824.97333
MEA,s52_low,electricity,2085,6824.97333
MEA,s52_low,electricity,2090,6824.97333
MEA,s52_low,electricity,2095,6824.97333
MEA,s52_low,electricity,2100,6824.97333
MEA,s52_low,gas,2020,6528.31977
MEA,s52_low,gas,2025,6528.31977
MEA,s52_low,gas,2030,6528.31977
MEA,s52_low,gas,2035,6528.31977
MEA,s52_low,gas,2040,6528.31977
MEA,s52_low,gas,2045,6528.31977
MEA,s52_low,gas,2050,6528.31977
MEA,s52_low,gas,2055,6528.31977
MEA,s52_low,gas,2060,6528.31977
MEA,s52_low,gas,2065,6528.31977
MEA,s52_low,gas,2070,6528.31977
MEA,s52_low,gas,2075,6528.31977
MEA,s52_low,gas,2080,6528.31977
MEA,s52_low,gas,2085,6528.31977
MEA,s52_low,gas,2090,6528.31977
MEA,s52_low,gas,2095,6528.31977
MEA,s52_low,gas,2100,6528.31977
MEA,s52_low,oil,2020,8548.59264
MEA,s52_low,oil,2025,8548.59264
MEA,s52_low,oil,2030,8548.59264
MEA,s52_low,oil,2035,8548.59264
MEA,s52_low,oil,2040,8548.59264
MEA,s52_low,oil,2045,8548.59264
MEA,s52_low,oil,2050,8548.59264
MEA,s52_low,oil,2055,8548.59264
MEA,s52_low,oil,2060,8548.59264
MEA,s52_low,oil,2065,8548.59264
MEA,s52_low,oil,2070,8548.59264
MEA,s52_low,oil,2075,8548.59264
MEA,s52_low,oil,2080,8548.59264
MEA,s52_low,oil,2085,8548.59264
MEA,s52_low,oil,2090,8548.59264
MEA,s52_low,oil,2095,8548.59264
MEA,s52_low,oil,2100,8548.59264
"NAM",s51_std,biomass_solid,2020,8732.25381
"NAM",s51_std,biomass_solid,2025,8732.25381
"NAM",s51_std,biomass_solid,2030,8732.25381
"NAM",s51_std,biomass_solid,2035,8732.25381
"NAM",s51_std,biomass_solid,2040,8732.25381
"NAM",s51_std,biomass_solid,2045,8732.25381
"NAM",s51_std,biomass_solid,2050,8732.25381
"NAM",s51_std,biomass_solid,2055,8732.25381
"NAM",s51_std,biomass_solid,2060,8732.25381
"NAM",s51_std,biomass_solid,2065,8732.25381
"NAM",s51_std,biomass_solid,2070,8732.25381
"NAM",s51_std,biomass_solid,2075,8732.25381
"NAM",s51_std,biomass_solid,2080,8732.25381
"NAM",s51_std,biomass_solid,2085,8732.25381
"NAM",s51_std,biomass_solid,2090,8732.25381
"NAM",s51_std,biomass_solid,2095,8732.25381
"NAM",s51_std,biomass_solid,2100,8732.25381
"NAM",s51_std,electricity,2020,8982.70086
"NAM",s51_std,electricity,2025,8982.70086
"NAM",s51_std,electricity,2030,8982.70086
"NAM",s51_std,electricity,2035,8982.70086
"NAM",s51_std,electricity,2040,8982.70086
"NAM",s51_std,electricity,2045,8982.70086
"NAM",s51_std,electricity,2050,8982.70086
"NAM",s51_std,electricity,2055,8982.70086
"NAM",s51_std,electricity,2060,8982.70086
"NAM",s51_std,electricity,2065,8982.70086
"NAM",s51_std,electricity,2070,8982.70086
"NAM",s51_std,electricity,2075,8982.70086
"NAM",s51_std,electricity,2080,8982.70086
"NAM",s51_std,electricity,2085,8982.70086
"NAM",s51_std,electricity,2090,8982.70086
"NAM",s51_std,electricity,2095,8982.70086
"NAM",s51_std,electricity,2100,8982.70086
"NAM",s51_std,gas,2020,6528.31977
"NAM",s51_std,gas,2025,6528.31977
"NAM",s51_std,gas,2030,6528.31977
"NAM",s51_std,gas,2035,6528.31977
"NAM",s51_std,gas,2040,6528.31977
"NAM",s51_std,gas,2045,6528.31977
"NAM",s51_std,gas,2050,6528.31977
"NAM",s51_std,gas,2055,6528.31977
"NAM",s51_std,gas,2060,6528.31977
"NAM",s51_std,gas,2065,6528.31977
"NAM",s51_std,gas,2070,6528.31977
"NAM",s51_std,gas,2075,6528.31977
"NAM",s51_std,gas,2080,6528.31977
"NAM",s51_std,gas,2085,6528.31977
"NAM",s51_std,gas,2090,6528.31977
"NAM",s51_std,gas,2095,6528.31977
"NAM",s51_std,gas,2100,6528.31977
"NAM",s51_std,oil,2020,8548.59264
"NAM",s51_std,oil,2025,8548.59264
"NAM",s51_std,oil,2030,8548.59264
"NAM",s51_std,oil,2035,8548.59264
"NAM",s51_std,oil,2040,8548.59264
"NAM",s51_std,oil,2045,8548.59264
"NAM",s51_std,oil,2050,8548.59264
"NAM",s51_std,oil,2055,8548.59264
"NAM",s51_std,oil,2060,8548.59264
"NAM",s51_std,oil,2065,8548.59264
"NAM",s51_std,oil,2070,8548.59264
"NAM",s51_std,oil,2075,8548.59264
"NAM",s51_std,oil,2080,8548.59264
"NAM",s51_std,oil,2085,8548.59264
"NAM",s51_std,oil,2090,8548.59264
"NAM",s51_std,oil,2095,8548.59264
"NAM",s51_std,oil,2100,8548.59264
"NAM",s52_low,biomass_solid,2020,8732.25381
"NAM",s52_low,biomass_solid,2025,8732.25381
"NAM",s52_low,biomass_solid,2030,8732.25381
"NAM",s52_low,biomass_solid,2035,8732.25381
"NAM",s52_low,biomass_solid,2040,8732.25381
"NAM",s52_low,biomass_solid,2045,8732.25381
"NAM",s52_low,biomass_solid,2050,8732.25381
"NAM",s52_low,biomass_solid,2055,8732.25381
"NAM",s52_low,biomass_solid,2060,8732.25381
"NAM",s52_low,biomass_solid,2065,8732.25381
"NAM",s52_low,biomass_solid,2070,8732.25381
"NAM",s52_low,biomass_solid,2075,8732.25381
"NAM",s52_low,biomass_solid,2080,8732.25381
"NAM",s52_low,biomass_solid,2085,8732.25381
"NAM",s52_low,biomass_solid,2090,8732.25381
"NAM",s52_low,biomass_solid,2095,8732.25381
"NAM",s52_low,biomass_solid,2100,8732.25381
"NAM",s52_low,electricity,2020,8806.4172
"NAM",s52_low,electricity,2025,8476.176555
"NAM",s52_low,electricity,2030,8145.93591
"NAM",s52_low,electricity,2035,7815.695265
"NAM",s52_low,electricity,2040,7485.45462
"NAM",s52_low,electricity,2045,7155.213975
"NAM",s52_low,electricity,2050,6824.97333
"NAM",s52_low,electricity,2055,6824.97333
"NAM",s52_low,electricity,2060,6824.97333
"NAM",s52_low,electricity,2065,6824.97333
"NAM",s52_low,electricity,2070,6824.97333
"NAM",s52_low,electricity,2075,6824.97333
"NAM",s52_low,electricity,2080,6824.97333
"NAM",s52_low,electricity,2085,6824.97333
"NAM",s52_low,electricity,2090,6824.97333
"NAM",s52_low,electricity,2095,6824.97333
"NAM",s52_low,electricity,2100,6824.97333
"NAM",s52_low,gas,2020,6528.31977
"NAM",s52_low,gas,2025,6528.31977
"NAM",s52_low,gas,2030,6528.31977
"NAM",s52_low,gas,2035,6528.31977
"NAM",s52_low,gas,2040,6528.31977
"NAM",s52_low,gas,2045,6528.31977
"NAM",s52_low,gas,2050,6528.31977
"NAM",s52_low,gas,2055,6528.31977
"NAM",s52_low,gas,2060,6528.31977
"NAM",s52_low,gas,2065,6528.31977
"NAM",s52_low,gas,2070,6528.31977
"NAM",s52_low,gas,2075,6528.31977
"NAM",s52_low,gas,2080,6528.31977
"NAM",s52_low,gas,2085,6528.31977
"NAM",s52_low,gas,2090,6528.31977
"NAM",s52_low,gas,2095,6528.31977
"NAM",s52_low,gas,2100,6528.31977
"NAM",s52_low,oil,2020,8548.59264
"NAM",s52_low,oil,2025,8548.59264
"NAM",s52_low,oil,2030,8548.59264
"NAM",s52_low,oil,2035,8548.59264
"NAM",s52_low,oil,2040,8548.59264
"NAM",s52_low,oil,2045,8548.59264
"NAM",s52_low,oil,2050,8548.59264
"NAM",s52_low,oil,2055,8548.59264
"NAM",s52_low,oil,2060,8548.59264
"NAM",s52_low,oil,2065,8548.59264
"NAM",s52_low,oil,2070,8548.59264
"NAM",s52_low,oil,2075,8548.59264
"NAM",s52_low,oil,2080,8548.59264
"NAM",s52_low,oil,2085,8548.59264
"NAM",s52_low,oil,2090,8548.59264
"NAM",s52_low,oil,2095,8548.59264
"NAM",s52_low,oil,2100,8548.59264
PAO,s51_std,biomass_solid,2020,8732.25381
PAO,s51_std,biomass_solid,2025,8732.25381
PAO,s51_std,biomass_solid,2030,8732.25381
PAO,s51_std,biomass_solid,2035,8732.25381
PAO,s51_std,biomass_solid,2040,8732.25381
PAO,s51_std,biomass_solid,2045,8732.25381
PAO,s51_std,biomass_solid,2050,8732.25381
PAO,s51_std,biomass_solid,2055,8732.25381
PAO,s51_std,biomass_solid,2060,8732.25381
PAO,s51_std,biomass_solid,2065,8732.25381
PAO,s51_std,biomass_solid,2070,8732.25381
PAO,s51_std,biomass_solid,2075,8732.25381
PAO,s51_std,biomass_solid,2080,8732.25381
PAO,s51_std,biomass_solid,2085,8732.25381
PAO,s51_std,biomass_solid,2090,8732.25381
PAO,s51_std,biomass_solid,2095,8732.25381
PAO,s51_std,biomass_solid,2100,8732.25381
PAO,s51_std,electricity,2020,8982.70086
PAO,s51_std,electricity,2025,8982.70086
PAO,s51_std,electricity,2030,8982.70086
PAO,s51_std,electricity,2035,8982.70086
PAO,s51_std,electricity,2040,8982.70086
PAO,s51_std,electricity,2045,8982.70086
PAO,s51_std,electricity,2050,8982.70086
PAO,s51_std,electricity,2055,8982.70086
PAO,s51_std,electricity,2060,8982.70086
PAO,s51_std,electricity,2065,8982.70086
PAO,s51_std,electricity,2070,8982.70086
PAO,s51_std,electricity,2075,8982.70086
PAO,s51_std,electricity,2080,8982.70086
PAO,s51_std,electricity,2085,8982.70086
PAO,s51_std,electricity,2090,8982.70086
PAO,s51_std,electricity,2095,8982.70086
PAO,s51_std,electricity,2100,8982.70086
PAO,s51_std,gas,2020,6528.31977
PAO,s51_std,gas,2025,6528.31977
PAO,s51_std,gas,2030,6528.31977
PAO,s51_std,gas,2035,6528.31977
PAO,s51_std,gas,2040,6528.31977
PAO,s51_std,gas,2045,6528.31977
PAO,s51_std,gas,2050,6528.31977
PAO,s51_std,gas,2055,6528.31977
PAO,s51_std,gas,2060,6528.31977
PAO,s51_std,gas,2065,6528.31977
PAO,s51_std,gas,2070,6528.31977
PAO,s51_std,gas,2075,6528.31977
PAO,s51_std,gas,2080,6528.31977
PAO,s51_std,gas,2085,6528.31977
PAO,s51_std,gas,2090,6528.31977
PAO,s51_std,gas,2095,6528.31977
PAO,s51_std,gas,2100,6528.31977
PAO,s51_std,oil,2020,8548.59264
PAO,s51_std,oil,2025,8548.59264
PAO,s51_std,oil,2030,8548.59264
PAO,s51_std,oil,2035,8548.59264
PAO,s51_std,oil,2040,8548.59264
PAO,s51_std,oil,2045,8548.59264
PAO,s51_std,oil,2050,8548.59264
PAO,s51_std,oil,2055,8548.59264
PAO,s51_std,oil,2060,8548.59264
PAO,s51_std,oil,2065,8548.59264
PAO,s51_std,oil,2070,8548.59264
PAO,s51_std,oil,2075,8548.59264
PAO,s51_std,oil,2080,8548.59264
PAO,s51_std,oil,2085,8548.59264
PAO,s51_std,oil,2090,8548.59264
PAO,s51_std,oil,2095,8548.59264
PAO,s51_std,oil,2100,8548.59264
PAO,s52_low,biomass_solid,2020,8732.25381
PAO,s52_low,biomass_solid,2025,8732.25381
PAO,s52_low,biomass_solid,2030,8732.25381
PAO,s52_low,biomass_solid,2035,8732.25381
PAO,s52_low,biomass_solid,2040,8732.25381
PAO,s52_low,biomass_solid,2045,8732.25381
PAO,s52_low,biomass_solid,2050,8732.25381
PAO,s52_low,biomass_solid,2055,8732.25381
PAO,s52_low,biomass_solid,2060,8732.25381
PAO,s52_low,biomass_solid,2065,8732.25381
PAO,s52_low,biomass_solid,2070,8732.25381
PAO,s52_low,biomass_solid,2075,8732.25381
PAO,s52_low,biomass_solid,2080,8732.25381
PAO,s52_low,biomass_solid,2085,8732.25381
PAO,s52_low,biomass_solid,2090,8732.25381
PAO,s52_low,biomass_solid,2095,8732.25381
PAO,s52_low,biomass_solid,2100,8732.25381
PAO,s52_low,electricity,2020,8806.4172
PAO,s52_low,electricity,2025,8476.176555
PAO,s52_low,electricity,2030,8145.93591
PAO,s52_low,electricity,2035,7815.695265
PAO,s52_low,electricity,2040,7485.45462
PAO,s52_low,electricity,2045,7155.213975
PAO,s52_low,electricity,2050,6824.97333
PAO,s52_low,electricity,2055,6824.97333
PAO,s52_low,electricity,2060,6824.97333
PAO,s52_low,electricity,2065,6824.97333
PAO,s52_low,electricity,2070,6824.97333
PAO,s52_low,electricity,2075,6824.97333
PAO,s52_low,electricity,2080,6824.97333
PAO,s52_low,electricity,2085,6824.97333
PAO,s52_low,electricity,2090,6824.97333
PAO,s52_low,electricity,2095,6824.97333
PAO,s52_low,electricity,2100,6824.97333
PAO,s52_low,gas,2020,6528.31977
PAO,s52_low,gas,2025,6528.31977
PAO,s52_low,gas,2030,6528.31977
PAO,s52_low,gas,2035,6528.31977
PAO,s52_low,gas,2040,6528.31977
PAO,s52_low,gas,2045,6528.31977
PAO,s52_low,gas,2050,6528.31977
PAO,s52_low,gas,2055,6528.31977
PAO,s52_low,gas,2060,6528.31977
PAO,s52_low,gas,2065,6528.31977
PAO,s52_low,gas,2070,6528.31977
PAO,s52_low,gas,2075,6528.31977
PAO,s52_low,gas,2080,6528.31977
PAO,s52_low,gas,2085,6528.31977
PAO,s52_low,gas,2090,6528.31977
PAO,s52_low,gas,2095,6528.31977
PAO,s52_low,gas,2100,6528.31977
PAO,s52_low,oil,2020,8548.59264
PAO,s52_low,oil,2025,8548.59264
PAO,s52_low,oil,2030,8548.59264
PAO,s52_low,oil,2035,8548.59264
PAO,s52_low,oil,2040,8548.59264
PAO,s52_low,oil,2045,8548.59264
PAO,s52_low,oil,2050,8548.59264
PAO,s52_low,oil,2055,8548.59264
PAO,s52_low,oil,2060,8548.59264
PAO,s52_low,oil,2065,8548.59264
PAO,s52_low,oil,2070,8548.59264
PAO,s52_low,oil,2075,8548.59264
PAO,s52_low,oil,2080,8548.59264
PAO,s52_low,oil,2085,8548.59264
PAO,s52_low,oil,2090,8548.59264
PAO,s52_low,oil,2095,8548.59264
PAO,s52_low,oil,2100,8548.59264
PAS,s51_std,biomass_solid,2020,8732.25381
PAS,s51_std,biomass_solid,2025,8732.25381
PAS,s51_std,biomass_solid,2030,8732.25381
PAS,s51_std,biomass_solid,2035,8732.25381
PAS,s51_std,biomass_solid,2040,8732.25381
PAS,s51_std,biomass_solid,2045,8732.25381
PAS,s51_std,biomass_solid,2050,8732.25381
PAS,s51_std,biomass_solid,2055,8732.25381
PAS,s51_std,biomass_solid,2060,8732.25381
PAS,s51_std,biomass_solid,2065,8732.25381
PAS,s51_std,biomass_solid,2070,8732.25381
PAS,s51_std,biomass_solid,2075,8732.25381
PAS,s51_std,biomass_solid,2080,8732.25381
PAS,s51_std,biomass_solid,2085,8732.25381
PAS,s51_std,biomass_solid,2090,8732.25381
PAS,s51_std,biomass_solid,2095,8732.25381
PAS,s51_std,biomass_solid,2100,8732.25381
PAS,s51_std,electricity,2020,8982.70086
PAS,s51_std,electricity,2025,8982.70086
PAS,s51_std,electricity,2030,8982.70086
PAS,s51_std,electricity,2035,8982.70086
PAS,s51_std,electricity,2040,8982.70086
PAS,s51_std,electricity,2045,8982.70086
PAS,s51_std,electricity,2050,8982.70086
PAS,s51_std,electricity,2055,8982.70086
PAS,s51_std,electricity,2060,8982.70086
PAS,s51_std,electricity,2065,8982.70086
PAS,s51_std,electricity,2070,8982.70086
PAS,s51_std,electricity,2075,8982.70086
PAS,s51_std,electricity,2080,8982.70086
PAS,s51_std,electricity,2085,8982.70086
PAS,s51_std,electricity,2090,8982.70086
PAS,s51_std,electricity,2095,8982.70086
PAS,s51_std,electricity,2100,8982.70086
PAS,s51_std,gas,2020,6528.31977
PAS,s51_std,gas,2025,6528.31977
PAS,s51_std,gas,2030,6528.31977
PAS,s51_std,gas,2035,6528.31977
PAS,s51_std,gas,2040,6528.31977
PAS,s51_std,gas,2045,6528.31977
PAS,s51_std,gas,2050,6528.31977
PAS,s51_std,gas,2055,6528.31977
PAS,s51_std,gas,2060,6528.31977
PAS,s51_std,gas,2065,6528.31977
PAS,s51_std,gas,2070,6528.31977
PAS,s51_std,gas,2075,6528.31977
PAS,s51_std,gas,2080,6528.31977
PAS,s51_std,gas,2085,6528.31977
PAS,s51_std,gas,2090,6528.31977
PAS,s51_std,gas,2095,6528.31977
PAS,s51_std,gas,2100,6528.31977
PAS,s51_std,oil,2020,8548.59264
PAS,s51_std,oil,2025,8548.59264
PAS,s51_std,oil,2030,8548.59264
PAS,s51_std,oil,2035,8548.59264
PAS,s51_std,oil,2040,8548.59264
PAS,s51_std,oil,2045,8548.59264
PAS,s51_std,oil,2050,8548.59264
PAS,s51_std,oil,2055,8548.59264
PAS,s51_std,oil,2060,8548.59264
PAS,s51_std,oil,2065,8548.59264
PAS,s51_std,oil,2070,8548.59264
PAS,s51_std,oil,2075,8548.59264
PAS,s51_std,oil,2080,8548.59264
PAS,s51_std,oil,2085,8548.59264
PAS,s51_std,oil,2090,8548.59264
PAS,s51_std,oil,2095,8548.59264
PAS,s51_std,oil,2100,8548.59264
PAS,s52_low,biomass_solid,2020,8732.25381
PAS,s52_low,biomass_solid,2025,8732.25381
PAS,s52_low,biomass_solid,2030,8732.25381
PAS,s52_low,biomass_solid,2035,8732.25381
PAS,s52_low,biomass_solid,2040,8732.25381
PAS,s52_low,biomass_solid,2045,8732.25381
PAS,s52_low,biomass_solid,2050,8732.25381
PAS,s52_low,biomass_solid,2055,8732.25381
PAS,s52_low,biomass_solid,2060,8732.25381
PAS,s52_low,biomass_solid,2065,8732.25381
PAS,s52_low,biomass_solid,2070,8732.25381
PAS,s52_low,biomass_solid,2075,8732.25381
PAS,s52_low,biomass_solid,2080,8732.25381
PAS,s52_low,biomass_solid,2085,8732.25381
PAS,s52_low,biomass_solid,2090,8732.25381
PAS,s52_low,biomass_solid,2095,8732.25381
PAS,s52_low,biomass_solid,2100,8732.25381
PAS,s52_low,electricity,2020,8806.4172
PAS,s52_low,electricity,2025,8476.176555
PAS,s52_low,electricity,2030,8145.93591
PAS,s52_low,electricity,2035,7815.695265
PAS,s52_low,electricity,2040,7485.45462
PAS,s52_low,electricity,2045,7155.213975
PAS,s52_low,electricity,2050,6824.97333
PAS,s52_low,electricity,2055,6824.97333
PAS,s52_low,electricity,2060,6824.97333
PAS,s52_low,electricity,2065,6824.97333
PAS,s52_low,electricity,2070,6824.97333
PAS,s52_low,electricity,2075,6824.97333
PAS,s52_low,electricity,2080,6824.97333
PAS,s52_low,electricity,2085,6824.97333
PAS,s52_low,electricity,2090,6824.97333
PAS,s52_low,electricity,2095,6824.97333
PAS,s52_low,electricity,2100,6824.97333
PAS,s52_low,gas,2020,6528.31977
PAS,s52_low,gas,2025,6528.31977
PAS,s52_low,gas,2030,6528.31977
PAS,s52_low,gas,2035,6528.31977
PAS,s52_low,gas,2040,6528.31977
PAS,s52_low,gas,2045,6528.31977
PAS,s52_low,gas,2050,6528.31977
PAS,s52_low,gas,2055,6528.31977
PAS,s52_low,gas,2060,6528.31977
PAS,s52_low,gas,2065,6528.31977
PAS,s52_low,gas,2070,6528.31977
PAS,s52_low,gas,2075,6528.31977
PAS,s52_low,gas,2080,6528.31977
PAS,s52_low,gas,2085,6528.31977
PAS,s52_low,gas,2090,6528.31977
PAS,s52_low,gas,2095,6528.31977
PAS,s52_low,gas,2100,6528.31977
PAS,s52_low,oil,2020,8548.59264
PAS,s52_low,oil,2025,8548.59264
PAS,s52_low,oil,2030,8548.59264
PAS,s52_low,oil,2035,8548.59264
PAS,s52_low,oil,2040,8548.59264
PAS,s52_low,oil,2045,8548.59264
PAS,s52_low,oil,2050,8548.59264
PAS,s52_low,oil,2055,8548.59264
PAS,s52_low,oil,2060,8548.59264
PAS,s52_low,oil,2065,8548.59264
PAS,s52_low,oil,2070,8548.59264
PAS,s52_low,oil,2075,8548.59264
PAS,s52_low,oil,2080,8548.59264
PAS,s52_low,oil,2085,8548.59264
PAS,s52_low,oil,2090,8548.59264
PAS,s52_low,oil,2095,8548.59264
PAS,s52_low,oil,2100,8548.59264
SAS,s51_std,biomass_solid,2020,8732.25381
SAS,s51_std,biomass_solid,2025,8732.25381
SAS,s51_std,biomass_solid,2030,8732.25381
SAS,s51_std,biomass_solid,2035,8732.25381
SAS,s51_std,biomass_solid,2040,8732.25381
SAS,s51_std,biomass_solid,2045,8732.25381
SAS,s51_std,biomass_solid,2050,8732.25381
SAS,s51_std,biomass_solid,2055,8732.25381
SAS,s51_std,biomass_solid,2060,8732.25381
SAS,s51_std,biomass_solid,2065,8732.25381
SAS,s51_std,biomass_solid,2070,8732.25381
SAS,s51_std,biomass_solid,2075,8732.25381
SAS,s51_std,biomass_solid,2080,8732.25381
SAS,s51_std,biomass_solid,2085,8732.25381
SAS,s51_std,biomass_solid,2090,8732.25381
SAS,s51_std,biomass_solid,2095,8732.25381
SAS,s51_std,biomass_solid,2100,8732.25381
SAS,s51_std,electricity,2020,8982.70086
SAS,s51_std,electricity,2025,8982.70086
SAS,s51_std,electricity,2030,8982.70086
SAS,s51_std,electricity,2035,8982.70086
SAS,s51_std,electricity,2040,8982.70086
