region_bld,ssp,scenario,urt,arch,mat,y2015,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2065,y2070,y2075,y2080,y2085,y2090,y2095,y2100
C-WEU-MLT,SSP1,FLRD,rur,mfh,perm,28.83344935,29.06213543,29.04734465,28.68582873,28.14187592,27.58168466,27.17387277,27.08967158,27.22291342,27.35218591,27.47774257,27.59974787,27.71828816,27.83342978,27.94519744,28.05361377,28.15867748,28.26039066
C-WEU-MLT,SSP1,FLRD,rur,sfh,perm,48.20247958,48.58478682,48.56006024,47.95569399,47.04633785,46.10983498,45.42807319,45.28730938,45.51005716,45.72616918,45.93606921,46.14003226,46.33820265,46.53069129,46.71753951,46.89878511,47.07442596,47.24446553
C-WEU-MLT,SSP1,FLRD,urb,mfh,perm,26.24305515,26.4511961,26.43773412,26.10869675,25.61361261,25.10374887,24.73257477,24.6559382,24.7772096,24.89486827,25.00914493,25.12018929,25.22807993,25.33287724,25.43460371,25.53327992,25.62890472,25.72148
C-WEU-MLT,SSP1,FLRD,urb,sfh,perm,45.84380362,46.20740354,46.18388691,45.6090939,44.74423498,43.8535577,43.20515634,43.07128048,43.28312861,43.48866569,43.68829476,43.88227735,44.07075073,44.25382039,44.43152563,44.6039024,44.77094867,44.93266775
C-WEU-NLD,SSP1,FLRD,rur,mfh,perm,39.59997895,39.5277663,39.15470037,38.33707391,37.29664803,36.25351451,35.425551,35.02803785,34.91402559,34.79497625,34.6715968,34.54460636,34.41472095,34.2826685,34.14914825,34.01482782,33.88034228,33.74628062
C-WEU-NLD,SSP1,FLRD,rur,sfh,perm,66.20148543,66.08076353,65.45708848,64.09021689,62.35087912,60.60701484,59.22286223,58.55831742,58.36771679,58.16869539,57.96243511,57.75013813,57.53300147,57.31224205,57.08902882,56.8644779,56.63965095,56.41553262
C-WEU-NLD,SSP1,FLRD,urb,mfh,perm,36.04232081,35.97659574,35.63704602,34.89287503,33.94592091,32.9965024,32.24292305,31.88112244,31.77735303,31.66899907,31.55670402,31.44112239,31.32290587,31.20271699,31.08119219,30.95893909,30.83653572,30.71451815
C-WEU-NLD,SSP1,FLRD,urb,sfh,perm,62.96207007,62.84725542,62.25409846,60.95411154,59.29988421,57.64135187,56.32492954,55.69290268,55.51162864,55.32234589,55.12617848,54.92426976,54.71775817,54.5078011,54.29551029,54.08194724,53.86812168,53.65497005
C-WEU-NOR,SSP1,FLRD,rur,mfh,perm,27.58880276,27.9728195,28.12714351,27.93417962,27.54297166,27.11240071,26.80931125,26.80660727,27.00381703,27.18438244,27.35052658,27.50428793,27.64743181,27.78146841,27.90762837,28.0269199,28.14013416,28.24790231
C-WEU-NOR,SSP1,FLRD,rur,sfh,perm,46.12173472,46.76371684,47.02170886,46.69912041,46.04511632,45.32530694,44.81861544,44.81409505,45.14378155,45.44564279,45.72339517,45.98044657,46.21974815,46.44382458,46.6547332,46.85415949,47.04342605,47.22358805
C-WEU-NOR,SSP1,FLRD,urb,mfh,perm,25.11022749,25.4597442,25.60020375,25.42457573,25.06851385,24.67662535,24.40076541,24.39830436,24.57779681,24.74214025,24.89335801,25.03330546,25.1635893,25.28558407,25.40040983,25.50898423,25.61202733,25.7101136
C-WEU-NOR,SSP1,FLRD,urb,sfh,perm,43.86487515,44.47544338,44.72081116,44.41400782,43.7920059,43.10741871,42.62552098,42.62122178,42.93477585,43.22186621,43.48602743,43.73050061,43.95809252,44.1712043,44.3717926,44.56146042,44.74146567,44.91281186
C-WEU-PRT,SSP1,FLRD,rur,mfh,perm,29.38251388,29.72113645,29.82932049,29.58387791,29.14227309,28.67015988,28.34061869,28.33305406,28.53829775,28.72508121,28.89390631,29.04562184,29.18131821,29.30220938,29.40961378,29.50483653,29.58915965,29.66379598
C-WEU-PRT,SSP1,FLRD,rur,sfh,perm,49.12038126,49.68647543,49.86733271,49.45701271,48.7187574,47.92949951,47.37858717,47.36594097,47.70905826,48.02131454,48.30354884,48.55718012,48.78403129,48.98613177,49.16568567,49.32487484,49.46584249,49.59061619
C-WEU-PRT,SSP1,FLRD,urb,mfh,perm,26.74279177,27.05099253,27.14945733,26.92606528,26.5241342,26.09443559,25.79450034,25.78761533,25.97441994,26.14442279,26.29808066,26.43616608,26.55967151,26.66970182,26.76745702,26.85412497,26.93087251,26.99880352
C-WEU-PRT,SSP1,FLRD,urb,sfh,perm,46.71678992,47.25518359,47.42719104,47.03694909,46.33481858,45.58418119,45.06022647,45.04819908,45.37452671,45.67150346,45.93992729,46.18114771,46.39689845,46.58910961,46.75987746,46.91127708,47.0453468,47.164015
C-WEU-SWE,SSP1,FLRD,rur,mfh,perm,37.15923007,37.13803475,36.82879371,36.09713933,35.15236641,34.20267444,33.45466943,33.11300161,33.04025523,32.96416933,32.88549291,32.804903,32.72300628,32.64033933,32.55737499,32.47454208,32.39220854,32.31069249
C-WEU-SWE,SSP1,FLRD,rur,sfh,perm,62.12114989,62.0857165,61.56874106,60.34559377,58.76616437,57.17851154,55.92802999,55.35684492,55.23523074,55.10803371,54.97650598,54.84177935,54.70486805,54.56666911,54.42797301,54.28949664,54.15185508,54.01558017
C-WEU-SWE,SSP1,FLRD,urb,mfh,perm,33.82084857,33.80155743,33.52009857,32.85417595,31.99428133,31.1299096,30.44910528,30.13813287,30.07192201,30.00267166,29.93106352,29.85771381,29.78317467,29.70793452,29.63242368,29.55703248,29.48209577,29.40790311
C-WEU-SWE,SSP1,FLRD,urb,sfh,perm,59.08139624,59.0476967,58.55601825,57.39272282,55.89057912,54.38061438,53.19132223,52.64808677,52.53242349,52.41145056,52.28635883,52.15822474,52.02801286,51.89657637,51.76466704,51.63296669,51.50206029,51.37245368
R32ANUZ,SSP1,FLRD,rur,mfh,perm,24.78879229,24.65463202,24.33197568,23.73500142,23.00472721,22.27887259,21.69124376,21.37193701,21.22889507,21.08552137,20.94164207,20.797859,20.65513229,20.51335392,20.37342783,20.23587287,20.10106389,19.96924247
R32ANUZ,SSP1,FLRD,rur,sfh,perm,65.31733821,64.96383202,64.11364726,62.54064729,60.616408,58.70381416,57.15543897,56.31408024,55.93717124,55.55938807,55.18027266,54.80141084,54.42533245,54.05175291,53.68305403,53.32060297,52.96538747,52.61804404
R32ANUZ,SSP1,FLRD,urb,mfh,perm,29.11882424,28.9557713,28.57493207,27.87467487,27.0198085,26.17140416,25.48622443,25.11693657,24.95534146,24.79381608,24.63226448,24.47130382,24.31183262,24.15386551,23.9982247,23.84539181,23.69571746,23.54944033
R32ANUZ,SSP1,FLRD,urb,sfh,perm,74.59259917,74.17491257,73.19933101,71.40550842,69.21562932,67.04230376,65.28710457,64.34111373,63.92716159,63.51338809,63.09954741,62.68722053,62.27870914,61.87405073,61.47535152,61.08384523,60.70043007,60.32571743
R32BRA,SSP1,FLRD,rur,mfh,perm,13.21115809,15.87420642,18.32502159,20.35961266,21.98046718,23.27257569,24.38872646,25.53166777,26.66066604,27.59696686,28.36481239,28.98826115,29.4908349,29.89382062,30.2155421,30.4716192,30.67504665,30.83647957
R32BRA,SSP1,FLRD,rur,sfh,perm,19.15752411,23.01921529,26.57314678,29.52351095,31.873915,33.74760388,35.36613612,37.02351736,38.66067979,40.01841129,41.13186548,42.03592965,42.76471274,43.34908306,43.81561195,44.18694982,44.48194033,44.7160345
R32BRA,SSP1,FLRD,urb,inf,sub,11.02379567,13.05079713,14.78756651,16.07241634,16.92951993,17.45043475,17.78055807,16.22753046,16.93197837,17.51453847,17.99056062,18.37573812,18.6849486,18.93158622,19.12732317,19.28203812,19.40393547,19.49973138
R32BRA,SSP1,FLRD,urb,mfh,perm,10.05443074,12.03512789,13.82609497,15.27137414,16.37538229,17.20604528,17.88323526,18.65751361,19.26367916,19.73906794,20.10883544,20.38915314,20.71003884,20.99303693,21.21896692,21.39879794,21.54165555,21.65502237
R32BRA,SSP1,FLRD,urb,sfh,perm,17.8058427,21.31354818,24.48525217,27.04476191,28.99989951,30.47095789,31.670224,33.04142829,34.11491408,34.95680141,35.61163927,36.10806646,36.67633734,37.17751137,37.57762094,37.89609176,38.14908472,38.3498511
R32CAN,SSP1,FLRD,rur,mfh,perm,25.27241261,25.14170439,24.81891286,24.21609811,23.47654483,22.74035068,22.14416534,21.82099882,21.67712687,21.5324245,21.3875005,21.24291303,21.0991625,20.95672582,20.8160083,20.67739472,20.54121355,20.40775912
R32CAN,SSP1,FLRD,rur,sfh,perm,66.59165572,66.24724551,65.39670453,63.80831514,61.85962594,59.9197879,58.34886668,57.49733764,57.11824161,56.73695746,56.35508931,55.97410793,55.59533181,55.22001765,54.84923341,54.48399294,54.12516177,53.77351542
R32CAN,SSP1,FLRD,urb,mfh,perm,26.10477677,25.96976359,25.63634069,25.01367183,24.24976086,23.48931965,22.87349854,22.53968831,22.39107784,22.2416096,22.09191242,21.94256287,21.79407781,21.64694989,21.50159774,21.35841883,21.21775244,21.0799026
R32CAN,SSP1,FLRD,urb,sfh,perm,66.87162689,66.52576868,65.67165177,64.07658432,62.11970225,60.17170855,58.59418271,57.73907359,57.35838373,56.97549654,56.5920229,56.20943976,55.82907116,55.45217907,55.07983594,54.71305989,54.35272008,53.99959531
R32CAS-CAU,SSP1,FLRD,rur,mfh,perm,23.6418654,26.55004758,29.26987081,31.5145664,33.30770179,34.77031602,36.1087935,37.59411359,39.13902117,40.46197985,41.58427166,42.52873883,43.31882904,43.97689139,44.52342208,44.97627311,45.35143838,45.66292986
R32CAS-CAU,SSP1,FLRD,rur,sfh,perm,26.38961199,29.63579404,32.67172537,35.17730793,37.17884826,38.81145302,40.30549339,41.96344298,43.68790553,45.16462345,46.41735224,47.47158894,48.3535064,49.08805124,49.69810178,50.20358486,50.62235325,50.97004744
R32CAS-CAU,SSP1,FLRD,urb,mfh,perm,17.4891236,19.58310513,21.53907482,23.14829194,24.4296828,25.47267144,26.42843201,27.49479945,28.60732777,29.55991707,30.36808905,31.0483897,31.61778465,32.09241493,32.48705507,32.81451348,33.08628622,33.31246108
R32CAS-CAU,SSP1,FLRD,urb,sfh,perm,22.34589224,25.02137712,27.52052395,29.57662425,31.21386022,32.54648913,33.76766654,35.1301666,36.55164652,37.76877199,38.80137514,39.67059679,40.39811399,41.00455015,41.50878274,41.92717709,42.27442172,42.56340585
R32CAS-OTH,SSP1,FLRD,rur,mfh,perm,25.0879556,27.76412692,30.21499757,32.18744544,33.7366167,34.99721903,36.17608923,37.53907478,38.99279945,40.25193261,41.33131831,42.25005394,43.02801558,43.68453404,44.23758049,44.703163,45.0951741,45.4253307
R32CAS-OTH,SSP1,FLRD,rur,sfh,perm,28.00377223,30.99097825,33.72669832,35.9283915,37.65761328,39.06472756,40.38061048,41.90200735,43.52468937,44.93016372,46.1349997,47.16051423,48.02889351,48.76171501,49.3790386,49.89873286,50.33630497,50.70483362
R32CAS-OTH,SSP1,FLRD,urb,mfh,perm,18.57977587,20.54177511,22.33301658,23.76777152,24.88853009,25.79599398,26.64329038,27.62649106,28.67695167,29.58503103,30.36183293,31.02152088,31.57871768,32.04761755,32.44140847,32.7718052,33.0489251,33.28116891
R32CAS-OTH,SSP1,FLRD,urb,sfh,perm,23.73942108,26.24627188,28.53494511,30.3681347,31.80013042,32.95959906,34.04219156,35.29842927,36.64060512,37.80086015,38.79338167,39.63626644,40.34819803,40.94731244,41.45045997,41.87260862,42.22668533,42.52342377
R32CHN,SSP1,FLRD,rur,mfh,perm,41.37941221,42.42208368,43.05135746,43.04003256,42.60795606,42.02099767,41.56566592,41.53366856,41.78423857,41.99191012,42.16664127,42.31562436,42.44404741,42.55571424,42.65349799,42.73959176,42.81574241,42.88331965
R32CHN,SSP1,FLRD,rur,sfh,perm,46.81660271,47.99627959,48.70823897,48.695426,48.20657532,47.54249151,47.02732987,46.99112811,47.27462262,47.50958189,47.70727245,47.87583169,48.02112933,48.147469,48.25810139,48.35550775,48.44166446,48.51812125
R32CHN,SSP1,FLRD,urb,inf,sub,25.18115547,24.37567129,21.27129489,21.0680809,20.68539624,20.25342,19.90763534,19.78258284,19.80600354,19.82048049,19.82935746,19.83478095,19.83808656,19.84009473,19.84131585,19.8420552,19.84250835,19.84278024
R32CHN,SSP1,FLRD,urb,mfh,perm,37.84690606,37.68258386,37.62420272,36.81005081,35.94235244,35.16255232,34.64438774,34.57305197,34.78162902,34.95449695,35.09994495,35.22396001,35.33086067,35.42381329,35.50520948,35.57687482,35.6402634,35.69651539
R32CHN,SSP1,FLRD,urb,sfh,perm,51.50987849,51.28623493,51.20677784,50.09871193,48.91776897,47.85645608,47.1512308,47.05414237,47.33801705,47.5732914,47.77124705,47.94003233,48.08552481,48.2120339,48.32281464,48.42035162,48.50662387,48.58318319
R32EEU,SSP1,FLRD,rur,mfh,perm,18.41601943,20.33423821,22.06622965,23.42905567,24.46777909,25.28577843,26.03765599,26.91755808,27.85949193,28.66130399,29.3368514,29.90153504,30.37074299,30.75887708,31.07909831,31.34281263,31.5596936,31.73804005
R32EEU,SSP1,FLRD,rur,sfh,perm,30.78708307,33.99387601,36.88934235,39.16765433,40.90414601,42.27164095,43.52859646,44.99957768,46.57426083,47.91469461,49.04404476,49.98805778,50.77245879,51.42132412,51.95665574,52.39752163,52.7600936,53.05824526
R32EEU,SSP1,FLRD,urb,mfh,perm,17.33857035,19.14135566,20.76884486,22.04905798,23.02457596,23.79276053,24.49911063,25.32628022,26.21214784,26.96649567,27.60234646,28.1341637,28.57639539,28.9425697,29.24502847,29.49447182,29.70000532,29.86940834
R32EEU,SSP1,FLRD,urb,sfh,perm,30.28862339,33.43789604,36.28094517,38.51734023,40.22146555,41.56340163,42.79731953,44.24229612,45.78981187,47.10757665,48.21833979,49.14736749,49.91989884,50.5595661,51.08792915,51.52367993,51.88272491,52.17865384
R32EEU-FSU,SSP1,FLRD,rur,mfh,perm,25.86351799,28.82155248,31.49065093,33.60033293,35.21057783,36.47107184,37.60924575,38.91118894,40.28691069,41.44833337,42.4194746,43.22541886,43.8908104,44.43836201,44.88828524,45.25794256,45.56198833,45.81292472
R32EEU-FSU,SSP1,FLRD,rur,sfh,perm,28.8694734,32.17130179,35.15061291,37.50549009,39.30288372,40.70987708,41.98033385,43.43359378,44.96920709,46.26561468,47.34962561,48.24923974,48.99196559,49.60315571,50.10537071,50.51799099,50.85737411,51.13747528
R32EEU-FSU,SSP1,FLRD,urb,mfh,perm,18.838877,21.04448239,23.02080957,24.57423283,25.75275132,26.66936796,27.49304685,28.43466704,29.42955139,30.26804445,30.96828962,31.54891605,32.02802805,32.4221992,32.74611767,33.0123589,33.23151399,33.41263343
R32EEU-FSU,SSP1,FLRD,urb,sfh,perm,24.07047517,26.8885821,29.41373975,31.39855211,32.90434781,34.07551094,35.12792729,36.33103752,37.60220346,38.67354792,39.56825274,40.31012042,40.9222829,41.42591625,41.8397876,42.17996462,42.45997957,42.69139628
R32IDN,SSP1,FLRD,rur,mfh,perm,18.0739705,20.34469158,22.37330421,23.96264167,25.15574415,26.06474667,26.85964561,27.75113302,28.68003492,29.44508563,30.06756911,30.56873957,30.96877223,31.28574881,31.5353737,31.73089855,31.88330765,32.00158512
R32IDN,SSP1,FLRD,rur,sfh,perm,20.44886216,23.01795245,25.31312164,27.11129557,28.46116987,29.4896139,30.38896134,31.3975888,32.44854697,33.31412415,34.01840099,34.58542448,35.03802081,35.39664762,35.67907283,35.90028934,36.07272476,36.2065437
R32IDN,SSP1,FLRD,urb,inf,sub,12.67142529,14.52957521,16.12207277,17.25653509,17.94206605,18.26518133,16.30880892,16.86682494,17.44671861,17.92627056,18.31813083,18.63520227,18.88973901,19.09276929,19.25389989,19.38125889,19.48160061,19.56046302
R32IDN,SSP1,FLRD,urb,mfh,perm,18.12373887,20.39609478,22.31006414,23.68231694,24.58073262,25.14015191,25.75316476,26.12341436,26.55447125,26.88101069,27.16360439,27.61637116,27.97776815,28.26413072,28.48964651,28.66628732,28.80397656,28.91083063
R32IDN,SSP1,FLRD,urb,sfh,perm,24.66652322,27.75921398,30.36413838,32.23178312,33.45453254,34.21590573,35.0502201,35.55413215,36.1408033,36.58522555,36.96983736,37.5860558,38.07791938,38.46766065,38.77458907,39.01499833,39.20239425,39.34782332
R32IND,SSP1,FLRD,rur,mfh,perm,9.153382896,11.6357747,13.92864512,15.85595297,17.40617689,18.64422978,19.6974897,20.73792053,21.74053634,22.56484494,23.23416564,23.77243471,24.20142644,24.54113423,24.80839443,25.01767473,25.18086634,25.30763434
R32IND,SSP1,FLRD,rur,sfh,perm,12.98794051,16.51026198,19.76366731,22.49836769,24.69801521,26.45471626,27.9492104,29.42550107,30.84813515,32.01776514,32.9674793,33.73124137,34.33994737,34.82196638,35.20118788,35.4981404,35.72969664,35.9095706
R32IND,SSP1,FLRD,urb,inf,sub,7.769114938,10.14954457,12.40231276,14.2979279,15.76028144,16.80837384,17.54477008,18.13821714,16.59081843,17.24164677,17.77345407,18.20377008,18.54921348,18.8247573,19.04343318,19.21627413,19.35245763,19.45948212
R32IND,SSP1,FLRD,urb,mfh,perm,13.21016945,16.91253098,20.21087773,22.82452506,24.75845445,26.14826783,27.21250983,28.22118913,29.38711819,30.01696798,30.48605678,30.82814211,31.06929611,31.29642056,31.63724782,31.90413542,32.11224778,32.27391042
R32IND,SSP1,FLRD,urb,sfh,perm,15.8675976,20.31474593,24.27660569,27.41602826,29.73899721,31.40839286,32.68672346,33.89831407,35.29878764,36.05534137,36.61879458,37.02969561,37.31936144,37.59217545,38.00156535,38.32214148,38.57211883,38.76630239
R32JPN,SSP1,FLRD,rur,mfh,perm,17.33134715,17.46179146,17.45013666,17.22982257,16.89786793,16.55366161,16.29847992,16.23509721,16.29981087,16.36013069,16.41653073,16.46941367,16.51911029,16.56590992,16.61006494,16.65178152,16.69124201,16.72860995
R32JPN,SSP1,FLRD,rur,sfh,perm,45.66731007,46.01102487,45.980315,45.39979741,44.52511205,43.61814408,42.94575197,42.77874141,42.94925895,43.10819894,43.25681046,43.39615462,43.52710295,43.65041782,43.76676429,43.87668559,43.98066219,44.079125
R32JPN,SSP1,FLRD,urb,mfh,perm,20.27828129,20.43090569,20.41726916,20.15949398,19.77109546,19.36836205,19.06979057,18.99563058,19.07134782,19.14192412,19.20791413,19.26978903,19.32793581,19.382693,19.43435592,19.48316578,19.52933593,19.57305772
R32JPN,SSP1,FLRD,urb,sfh,perm,51.94611211,52.33708429,52.30215211,51.64181911,50.64687319,49.61520613,48.85036677,48.66039392,48.85435593,49.03514859,49.20419272,49.36269532,49.51164774,49.65191719,49.78426014,49.90929453,50.02756688,50.13956734
R32KOR,SSP1,FLRD,rur,mfh,perm,24.18777065,25.66222431,26.88982795,27.69616926,28.17704132,28.47440286,28.76665519,29.26025798,29.87027537,30.37363694,30.78391367,31.11494597,31.37981301,31.59030135,31.75663814,31.88748061,31.98999814,32.07005464
R32KOR,SSP1,FLRD,rur,sfh,perm,27.36600615,29.03420073,30.42310959,31.33540289,31.87946079,32.21589518,32.54654901,33.10501043,33.79518316,34.36468567,34.82887212,35.20340154,35.5030717,35.74121789,35.92941107,36.07744604,36.19343421,36.28401001
R32KOR,SSP1,FLRD,urb,inf,sub,14.7539704,15.6610018,16.41789331,16.91756296,17.21843118,17.40670167,17.59169326,17.89944885,18.27815346,18.59133258,18.84723831,19.05430878,19.22053374,19.35312543,19.45835163,19.54152612,19.60705638,19.6585533
R32KOR,SSP1,FLRD,urb,mfh,perm,22.82688467,23.85125291,24.72031114,25.26858214,25.57955019,25.7730033,26.00059876,26.43426441,26.98536553,27.4401118,27.81076347,28.10982424,28.34911008,28.53926918,28.68954095,28.80774648,28.90036274,28.97268728
R32KOR,SSP1,FLRD,urb,sfh,perm,31.0675344,32.46170604,33.64449979,34.39070009,34.81392957,35.07722047,35.38697935,35.97720104,36.72725315,37.34616569,37.85062496,38.25764855,38.58331809,38.84212584,39.04664666,39.20752514,39.33357645,39.43201061
R32LAM-L,SSP1,FLRD,rur,mfh,perm,12.36475945,14.96489179,17.38959614,19.43802458,21.10405231,22.46102034,23.65089729,24.86736432,26.0693378,27.08058611,27.92205881,28.61615922,29.1847638,29.64821312,30.02458209,30.32949748,30.57606783,30.77521797
R32LAM-L,SSP1,FLRD,rur,sfh,perm,17.93015992,21.70061651,25.21668465,28.18711442,30.60302422,32.570766,34.29620871,36.06020974,37.80319365,39.26960663,40.48982771,41.49634397,42.32087848,42.99292718,43.5387005,43.98085885,44.33841097,44.62719894
R32LAM-L,SSP1,FLRD,urb,inf,sub,12.01282405,14.54673382,16.71937837,18.32059226,19.35373845,19.91997342,20.18738063,20.36245191,20.45167892,20.37416438,18.80364509,18.98201071,18.68494858,18.93158623,19.12732318,19.28203812,19.40393546,19.49973139
R32LAM-L,SSP1,FLRD,urb,mfh,perm,9.667329119,11.72546162,13.64759607,15.23298959,16.46115568,17.38816698,18.12967576,18.84260292,19.50681315,20.00934812,20.44600094,20.66448938,20.83291368,20.92673331,21.11067224,21.3027471,21.47683147,21.61814889
R32LAM-L,SSP1,FLRD,urb,sfh,perm,17.12030706,20.76514628,24.16914045,26.97678499,29.15179946,30.79348538,32.10665655,33.36921126,34.54549097,35.43545271,36.20874079,36.59567178,36.89394192,37.06009131,37.38583702,37.72599101,38.03428483,38.28455019
R32LAM-M,SSP1,FLRD,rur,mfh,perm,13.1598159,15.77333141,18.18454683,20.19289791,21.80124809,23.09213153,24.2154079,25.37054345,26.5153385,27.47074319,28.2588715,28.90340654,29.42656625,29.84909918,30.18897936,30.4616552,30.68014821,30.85524403
R32LAM-M,SSP1,FLRD,rur,sfh,perm,19.08307271,22.87293626,26.36944407,29.28175758,31.61402907,33.48594147,35.11480655,36.78987069,38.44994006,39.83537412,40.97824039,41.91288182,42.67151666,43.28423242,43.77709327,44.17250101,44.48933811,44.74324488
R32LAM-M,SSP1,FLRD,urb,inf,sub,11.51998597,13.62189783,15.39648502,16.60769116,17.3479888,17.25308638,17.38308731,17.82226155,17.53638746,17.71947769,18.05683778,18.41418899,18.71501338,18.95497238,19.14544452,19.29601972,19.41467178,19.50794903
R32LAM-M,SSP1,FLRD,urb,mfh,perm,10.43090713,12.39831993,14.16351873,15.56934115,16.61849187,17.41018928,18.01929845,18.6351055,19.30488653,19.8402855,20.26004558,20.58087666,20.8652431,21.11013536,21.32589046,21.5059199,21.65102541,21.76673981
R32LAM-M,SSP1,FLRD,urb,sfh,perm,18.47256164,21.95674125,25.08281105,27.57244508,29.43043318,30.83248565,31.91118442,33.00174476,34.18789006,35.13605212,35.87942409,36.44759825,36.95119555,37.38488624,37.76697663,38.08579884,38.3427727,38.54769654
R32MEA-H,SSP1,FLRD,rur,mfh,perm,14.18220416,17.02835176,19.64647391,21.81886938,23.54901926,24.92789122,26.11956846,27.3406411,28.54708628,29.54752302,30.36731976,31.0327213,31.56857906,31.99738691,32.3388027,32.60953015,32.82341792,32.99181645
R32MEA-H,SSP1,FLRD,rur,sfh,perm,17.61141209,21.14574833,24.39692336,27.09459655,29.24309068,30.95536911,32.4351898,33.95151357,35.44967303,36.69201191,37.71003267,38.536326,39.20175231,39.73424442,40.15821336,40.49440178,40.76000687,40.96912359
R32MEA-H,SSP1,FLRD,urb,inf,sub,9.578796672,11.02937873,12.54317825,13.05008925,14.01250562,14.81926648,15.5145793,16.22753078,16.93197841,17.51453823,17.99056073,18.37573843,18.68494819,18.93158651,19.12732349,19.28203801,19.40393516,19.49973156
R32MEA-H,SSP1,FLRD,urb,mfh,perm,13.07711145,15.5732543,17.8253275,19.71878201,21.15871973,22.29127251,23.26869965,24.27918135,25.27728417,26.08842561,26.7683433,27.35359401,27.82503262,28.20250677,28.50335395,28.74226986,28.93145735,29.08088862
R32MEA-H,SSP1,FLRD,urb,sfh,perm,17.07681918,20.33642129,23.27730369,25.74988186,27.63023258,29.10918297,30.38556168,31.70510485,33.00848301,34.0677166,34.95559092,35.71984384,36.33547458,36.82840132,37.22126429,37.53325397,37.78030552,37.97544117
R32MEA-M,SSP1,FLRD,rur,mfh,perm,15.00971033,17.68623245,20.14620923,22.17810483,23.79160073,25.07774542,26.1984448,27.3673207,28.53591122,29.50958203,30.31148866,30.96578437,31.49599942,31.92319769,32.26606569,32.54043258,32.75951556,32.93437324
R32MEA-M,SSP1,FLRD,rur,sfh,perm,18.63900639,21.9627023,25.01749296,27.54069389,29.54432751,31.14145754,32.53313816,33.98464421,35.43579588,36.64489692,37.6407018,38.45320395,39.11162317,39.6421165,40.06788879,40.40859666,40.68065314,40.89779081
R32MEA-M,SSP1,FLRD,urb,inf,sub,13.36905727,15.37636384,17.10051962,18.37401165,19.23018842,19.73371611,20.10494771,20.46889627,20.61496295,20.09962702,20.30038717,19.91878533,20.0632791,19.65264428,19.78849635,19.88243763,19.94326271,19.97885099
R32MEA-M,SSP1,FLRD,urb,mfh,perm,17.10650837,18.70722908,20.74864257,22.41487295,23.67228522,24.61214255,25.39094715,26.21597331,27.04702269,27.71487703,28.14870036,28.49823891,28.70248534,28.88650133,28.95527032,29.07857359,29.17594609,29.24337546
R32MEA-M,SSP1,FLRD,urb,sfh,perm,22.33862969,24.4289398,27.09473103,29.2705873,30.91258614,32.1399041,33.15691045,34.23427548,35.31950596,36.19162729,36.75813791,37.21458479,37.48130113,37.72159944,37.8114018,37.97241808,38.09957251,38.18762552
R32MEX,SSP1,FLRD,rur,mfh,perm,16.15769578,18.48809399,20.60238938,22.3042187,23.62076306,24.65037121,25.55217018,26.52894587,27.52756098,28.35670194,29.03736316,29.59081057,30.03743345,30.39572484,30.68183297,30.90950153,31.09019537,31.23334821
R32MEX,SSP1,FLRD,rur,sfh,perm,23.43030372,26.80961835,29.87556191,32.34338766,34.25251101,35.74554764,37.05324794,38.46967214,39.9177657,41.12010449,42.10713256,42.90968764,43.55733629,44.07689527,44.49178119,44.82192377,45.08394823,45.29153443
R32MEX,SSP1,FLRD,urb,inf,sub,11.97199784,13.95578713,15.65222531,16.87069115,17.61990294,17.99645408,16.1871539,16.76890161,17.36787528,17.86320639,18.2679552,18.5954634,18.85837149,19.06808454,19.23451461,19.36606167,19.46970423,19.55116152
R32MEX,SSP1,FLRD,urb,mfh,perm,11.87258185,13.67727236,15.27898835,16.52563657,17.43566535,18.08650274,18.70879445,19.19294913,19.68597634,20.06904802,20.39158677,20.78024709,21.09388953,21.34550087,21.54642127,21.70630229,21.83319515,21.93372472
R32MEX,SSP1,FLRD,urb,sfh,perm,21.0256881,24.22169552,27.05824626,29.26599156,30.87760236,32.03019952,33.13224383,33.98965509,34.86277911,35.54117794,36.11237629,36.8006723,37.35611576,37.80170558,38.15752454,38.44066501,38.66538527,38.8434176
R32NAF,SSP1,FLRD,rur,mfh,perm,13.19070865,16.08551654,18.76949643,21.02349767,22.84113643,24.30478904,25.57187562,26.85601371,28.11610657,29.16441539,30.02688892,30.72988157,31.29948117,31.75833831,32.12685435,32.42218677,32.65865225,32.84799081
R32NAF,SSP1,FLRD,rur,sfh,perm,16.38017639,19.97493882,23.30789577,26.10690671,28.36404423,30.18160299,31.75506671,33.34970496,34.91448392,36.21627018,37.28728683,38.16026067,38.86758749,39.4373947,39.89501663,40.26175942,40.55540143,40.7905214
R32NAF,SSP1,FLRD,urb,inf,sub,8.964713814,11.09404601,13.65101224,15.3957915,16.40174448,17.21720368,17.76229253,17.24834528,17.52535025,18.0138212,17.94456398,18.3399714,18.65720015,18.91009715,19.11070138,19.26919199,19.39400802,19.4920653
R32NAF,SSP1,FLRD,urb,mfh,perm,12.47636399,15.36641506,17.89953471,20.00958577,21.65331952,22.87343105,23.84934987,24.88251515,25.75004477,26.40071128,26.9356691,27.31819225,27.70325158,28.05351659,28.32942384,28.58622456,28.79467885,28.96128723
