region_bld,urt,arch,mat,bld_age,year,value
C-WEU-AUT,urb,mfh,perm,p5,2025,32.07911379
C-WEU-AUT,urb,mfh,perm,p5,2030,32.08347179
C-WEU-AUT,urb,mfh,perm,p5,2035,32.0844707
C-WEU-AUT,urb,mfh,perm,p5,2040,32.0822627
C-WEU-AUT,urb,mfh,perm,p5,2045,32.07832954
C-WEU-AUT,urb,mfh,perm,p5,2050,32.07376608
C-WEU-AUT,urb,mfh,perm,p5,2055,32.06920746
C-WEU-AUT,urb,mfh,perm,p5,2060,32.06454134
C-WEU-AUT,urb,mfh,perm,p5,2070,32.05499421
C-WEU-AUT,urb,mfh,perm,p5,2080,32.05087801
C-WEU-AUT,urb,mfh,perm,p5,2090,32.05327974
C-WEU-AUT,urb,mfh,perm,p5,2100,32.06222663
C-WEU-AUT,urb,sfh,perm,p1,2015,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2020,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2025,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2030,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2035,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2040,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2045,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2050,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2055,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2060,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2070,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2080,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2090,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2100,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2015,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2020,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2025,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2030,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2035,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2040,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2045,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2050,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2055,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2060,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2070,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2080,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2090,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2100,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2015,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2020,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2025,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2030,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2035,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2040,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2045,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2050,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2055,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2060,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2070,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2080,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2090,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2100,54.25534198
C-WEU-AUT,urb,sfh,perm,p5,2015,54.25534198
C-WEU-AUT,urb,sfh,perm,p5,2020,56.02780716
C-WEU-AUT,urb,sfh,perm,p5,2025,56.03877233
C-WEU-AUT,urb,sfh,perm,p5,2030,56.04638529
C-WEU-AUT,urb,sfh,perm,p5,2035,56.04813027
C-WEU-AUT,urb,sfh,perm,p5,2040,56.04427315
C-WEU-AUT,urb,sfh,perm,p5,2045,56.03740233
C-WEU-AUT,urb,sfh,perm,p5,2050,56.02943046
C-WEU-AUT,urb,sfh,perm,p5,2055,56.02146703
C-WEU-AUT,urb,sfh,perm,p5,2060,56.01331582
C-WEU-AUT,urb,sfh,perm,p5,2070,55.99663801
C-WEU-AUT,urb,sfh,perm,p5,2080,55.98944745
C-WEU-AUT,urb,sfh,perm,p5,2090,55.99364302
C-WEU-AUT,urb,sfh,perm,p5,2100,56.00927227
C-WEU-BEL,rur,mfh,perm,p1,2015,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2020,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2025,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2030,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2035,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2040,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2045,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2050,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2055,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2060,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2070,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2080,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2090,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2100,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2015,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2020,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2025,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2030,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2035,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2040,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2045,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2050,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2055,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2060,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2070,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2080,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2090,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2100,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2015,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2020,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2025,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2030,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2035,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2040,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2045,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2050,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2055,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2060,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2070,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2080,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2090,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2100,39.54367812
C-WEU-BEL,rur,mfh,perm,p5,2015,39.54367812
C-WEU-BEL,rur,mfh,perm,p5,2020,59.00652809
C-WEU-BEL,rur,mfh,perm,p5,2025,59.12693289
C-WEU-BEL,rur,mfh,perm,p5,2030,59.21052828
C-WEU-BEL,rur,mfh,perm,p5,2035,59.2296894
C-WEU-BEL,rur,mfh,perm,p5,2040,59.18733558
C-WEU-BEL,rur,mfh,perm,p5,2045,59.11188946
C-WEU-BEL,rur,mfh,perm,p5,2050,59.02435297
C-WEU-BEL,rur,mfh,perm,p5,2055,58.93690917
C-WEU-BEL,rur,mfh,perm,p5,2060,58.84740347
C-WEU-BEL,rur,mfh,perm,p5,2070,58.66427001
C-WEU-BEL,rur,mfh,perm,p5,2080,58.58531282
C-WEU-BEL,rur,mfh,perm,p5,2090,58.63138301
C-WEU-BEL,rur,mfh,perm,p5,2100,58.80300258
C-WEU-BEL,rur,sfh,perm,p1,2015,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2020,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2025,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2030,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2035,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2040,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2045,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2050,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2055,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2060,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2070,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2080,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2090,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2100,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2015,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2020,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2025,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2030,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2035,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2040,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2045,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2050,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2055,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2060,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2070,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2080,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2090,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2100,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2015,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2020,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2025,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2030,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2035,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2040,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2045,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2050,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2055,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2060,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2070,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2080,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2090,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2100,66.1073642
C-WEU-BEL,rur,sfh,perm,p5,2015,66.1073642
C-WEU-BEL,rur,sfh,perm,p5,2020,98.64449206
C-WEU-BEL,rur,sfh,perm,p5,2025,98.84577945
C-WEU-BEL,rur,sfh,perm,p5,2030,98.98553052
C-WEU-BEL,rur,sfh,perm,p5,2035,99.01756323
C-WEU-BEL,rur,sfh,perm,p5,2040,98.946758
C-WEU-BEL,rur,sfh,perm,p5,2045,98.82063051
C-WEU-BEL,rur,sfh,perm,p5,2050,98.67429089
C-WEU-BEL,rur,sfh,perm,p5,2055,98.52810624
C-WEU-BEL,rur,sfh,perm,p5,2060,98.37847459
C-WEU-BEL,rur,sfh,perm,p5,2070,98.0723202
C-WEU-BEL,rur,sfh,perm,p5,2080,97.94032308
C-WEU-BEL,rur,sfh,perm,p5,2090,98.01734118
C-WEU-BEL,rur,sfh,perm,p5,2100,98.30424715
C-WEU-BEL,urb,mfh,perm,p1,2015,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2020,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2025,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2030,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2035,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2040,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2045,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2050,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2055,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2060,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2070,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2080,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2090,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2100,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2015,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2020,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2025,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2030,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2035,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2040,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2045,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2050,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2055,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2060,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2070,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2080,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2090,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2100,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2015,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2020,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2025,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2030,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2035,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2040,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2045,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2050,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2055,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2060,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2070,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2080,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2090,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2100,26.08863717
C-WEU-BEL,urb,mfh,perm,p5,2015,26.08863717
C-WEU-BEL,urb,mfh,perm,p5,2020,38.92910258
C-WEU-BEL,urb,mfh,perm,p5,2025,39.00853872
C-WEU-BEL,urb,mfh,perm,p5,2030,39.06369014
C-WEU-BEL,urb,mfh,perm,p5,2035,39.07633154
C-WEU-BEL,urb,mfh,perm,p5,2040,39.04838894
C-WEU-BEL,urb,mfh,perm,p5,2045,38.99861393
C-WEU-BEL,urb,mfh,perm,p5,2050,38.94086241
C-WEU-BEL,urb,mfh,perm,p5,2055,38.88317204
C-WEU-BEL,urb,mfh,perm,p5,2060,38.82412134
C-WEU-BEL,urb,mfh,perm,p5,2070,38.70330045
C-WEU-BEL,urb,mfh,perm,p5,2080,38.65120905
C-WEU-BEL,urb,mfh,perm,p5,2090,38.68160351
C-WEU-BEL,urb,mfh,perm,p5,2100,38.7948282
C-WEU-BEL,urb,sfh,perm,p1,2015,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2020,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2025,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2030,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2035,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2040,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2045,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2050,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2055,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2060,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2070,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2080,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2090,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2100,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2015,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2020,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2025,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2030,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2035,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2040,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2045,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2050,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2055,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2060,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2070,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2080,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2090,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2100,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2015,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2020,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2025,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2030,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2035,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2040,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2045,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2050,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2055,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2060,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2070,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2080,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2090,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2100,45.57405197
C-WEU-BEL,urb,sfh,perm,p5,2015,45.57405197
C-WEU-BEL,urb,sfh,perm,p5,2020,68.00496831
C-WEU-BEL,urb,sfh,perm,p5,2025,68.14373473
C-WEU-BEL,urb,sfh,perm,p5,2030,68.24007835
C-WEU-BEL,urb,sfh,perm,p5,2035,68.26216152
C-WEU-BEL,urb,sfh,perm,p5,2040,68.21334878
C-WEU-BEL,urb,sfh,perm,p5,2045,68.12639719
C-WEU-BEL,urb,sfh,perm,p5,2050,68.02551147
C-WEU-BEL,urb,sfh,perm,p5,2055,67.92473257
C-WEU-BEL,urb,sfh,perm,p5,2060,67.82157734
C-WEU-BEL,urb,sfh,perm,p5,2070,67.61051619
C-WEU-BEL,urb,sfh,perm,p5,2080,67.51951811
C-WEU-BEL,urb,sfh,perm,p5,2090,67.57261396
C-WEU-BEL,urb,sfh,perm,p5,2100,67.77040535
C-WEU-CHE,rur,mfh,perm,p1,2015,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2020,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2025,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2030,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2035,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2040,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2045,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2050,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2055,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2060,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2070,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2080,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2090,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2100,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2015,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2020,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2025,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2030,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2035,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2040,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2045,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2050,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2055,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2060,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2070,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2080,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2090,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2100,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2015,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2020,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2025,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2030,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2035,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2040,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2045,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2050,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2055,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2060,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2070,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2080,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2090,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2100,60.56017627
C-WEU-CHE,rur,mfh,perm,p5,2015,60.56017627
C-WEU-CHE,rur,mfh,perm,p5,2020,43.45320762
C-WEU-CHE,rur,mfh,perm,p5,2025,43.34737723
C-WEU-CHE,rur,mfh,perm,p5,2030,43.27390064
C-WEU-CHE,rur,mfh,perm,p5,2035,43.25705887
C-WEU-CHE,rur,mfh,perm,p5,2040,43.29428597
C-WEU-CHE,rur,mfh,perm,p5,2045,43.36059972
C-WEU-CHE,rur,mfh,perm,p5,2050,43.43754036
C-WEU-CHE,rur,mfh,perm,p5,2055,43.51439952
C-WEU-CHE,rur,mfh,perm,p5,2060,43.59307099
C-WEU-CHE,rur,mfh,perm,p5,2070,43.75403706
C-WEU-CHE,rur,mfh,perm,p5,2080,43.82343687
C-WEU-CHE,rur,mfh,perm,p5,2090,43.78294325
C-WEU-CHE,rur,mfh,perm,p5,2100,43.63209738
C-WEU-CHE,rur,sfh,perm,p1,2015,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2020,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2025,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2030,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2035,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2040,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2045,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2050,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2055,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2060,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2070,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2080,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2090,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2100,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2015,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2020,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2025,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2030,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2035,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2040,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2045,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2050,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2055,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2060,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2070,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2080,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2090,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2100,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2015,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2020,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2025,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2030,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2035,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2040,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2045,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2050,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2055,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2060,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2070,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2080,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2090,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2100,101.2418121
C-WEU-CHE,rur,sfh,perm,p5,2015,101.2418121
C-WEU-CHE,rur,sfh,perm,p5,2020,72.64314192
C-WEU-CHE,rur,sfh,perm,p5,2025,72.46621937
C-WEU-CHE,rur,sfh,perm,p5,2030,72.34338447
C-WEU-CHE,rur,sfh,perm,p5,2035,72.31522916
C-WEU-CHE,rur,sfh,perm,p5,2040,72.37746377
C-WEU-CHE,rur,sfh,perm,p5,2045,72.48832415
C-WEU-CHE,rur,sfh,perm,p5,2050,72.61695008
C-WEU-CHE,rur,sfh,perm,p5,2055,72.74543981
C-WEU-CHE,rur,sfh,perm,p5,2060,72.87695929
C-WEU-CHE,rur,sfh,perm,p5,2070,73.14605521
C-WEU-CHE,rur,sfh,perm,p5,2080,73.26207473
C-WEU-CHE,rur,sfh,perm,p5,2090,73.1943793
C-WEU-CHE,rur,sfh,perm,p5,2100,72.94220187
C-WEU-CHE,urb,mfh,perm,p1,2015,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2020,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2025,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2030,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2035,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2040,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2045,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2050,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2055,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2060,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2070,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2080,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2090,39.95411001
C-WEU-CHE,urb,mfh,perm,p1,2100,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2015,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2020,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2025,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2030,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2035,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2040,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2045,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2050,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2055,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2060,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2070,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2080,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2090,39.95411001
C-WEU-CHE,urb,mfh,perm,p2,2100,39.95411001
C-WEU-CHE,urb,mfh,perm,p3,2015,39.95411001
C-WEU-CHE,urb,mfh,perm,p3,2020,39.95411001
C-WEU-CHE,urb,mfh,perm,p3,2025,39.95411001
C-WEU-CHE,urb,mfh,perm,p3,2030,39.95411001
