region_gea,year,value
AFR,2020,0.31
AFR,2025,0.31
AFR,2030,0.33066666666666666
AFR,2035,0.35133333333333333
AFR,2040,0.372
AFR,2045,0.39266666666666666
AFR,2050,0.41333333333333333
AFR,2055,0.434
AFR,2060,0.4546666666666667
AFR,2070,0.496
AFR,2080,0.5373333333333333
AFR,2090,0.5786666666666667
AFR,2100,0.62
CPA,2020,0.39
CPA,2025,0.39
CPA,2030,0.416
CPA,2035,0.442
CPA,2040,0.46799999999999997
CPA,2045,0.494
CPA,2050,0.52
CPA,2055,0.5459999999999999
CPA,2060,0.5720000000000001
CPA,2070,0.6240000000000001
CPA,2080,0.676
CPA,2090,0.7280000000000001
CPA,2100,0.78
EEU,2020,0.97
EEU,2025,0.97
EEU,2030,1.0346666666666666
EEU,2035,1.0993333333333333
EEU,2040,1.164
EEU,2045,1.2286666666666666
EEU,2050,1.2933333333333332
EEU,2055,1.3579999999999999
EEU,2060,1.4226666666666667
EEU,2070,1.552
EEU,2080,1.6813333333333333
EEU,2090,1.8106666666666666
EEU,2100,1.94
FSU,2020,1
FSU,2025,1
FSU,2030,1.0666666666666667
FSU,2035,1.1333333333333333
FSU,2040,1.2
FSU,2045,1.2666666666666666
FSU,2050,1.3333333333333333
FSU,2055,1.4
FSU,2060,1.4666666666666668
FSU,2070,1.6
FSU,2080,1.7333333333333334
FSU,2090,1.8666666666666667
FSU,2100,2
LAC,2020,0.52
LAC,2025,0.52
LAC,2030,0.5546666666666666
LAC,2035,0.5893333333333334
LAC,2040,0.624
LAC,2045,0.6586666666666666
LAC,2050,0.6933333333333334
LAC,2055,0.728
LAC,2060,0.7626666666666667
LAC,2070,0.8320000000000001
LAC,2080,0.9013333333333334
LAC,2090,0.9706666666666667
LAC,2100,1.04
MEA,2020,0.45
MEA,2025,0.45
MEA,2030,0.48
MEA,2035,0.51
MEA,2040,0.54
MEA,2045,0.57
MEA,2050,0.6
MEA,2055,0.63
MEA,2060,0.66
MEA,2070,0.7200000000000001
MEA,2080,0.78
MEA,2090,0.8400000000000001
MEA,2100,0.9
NAM,2020,0.62
NAM,2025,0.62
NAM,2030,0.6613333333333333
NAM,2035,0.7026666666666667
NAM,2040,0.744
NAM,2045,0.7853333333333333
NAM,2050,0.8266666666666667
NAM,2055,0.868
NAM,2060,0.9093333333333334
NAM,2070,0.992
NAM,2080,1.0746666666666667
NAM,2090,1.1573333333333333
NAM,2100,1.24
PAO,2020,0.37
PAO,2025,0.37
PAO,2030,0.39466666666666667
PAO,2035,0.41933333333333334
PAO,2040,0.444
PAO,2045,0.4686666666666666
PAO,2050,0.4933333333333333
PAO,2055,0.518
PAO,2060,0.5426666666666667
PAO,2070,0.592
PAO,2080,0.6413333333333333
PAO,2090,0.6906666666666667
PAO,2100,0.74
PAS,2020,0.34
PAS,2025,0.34
PAS,2030,0.3626666666666667
PAS,2035,0.38533333333333336
PAS,2040,0.40800000000000003
PAS,2045,0.4306666666666667
PAS,2050,0.45333333333333337
PAS,2055,0.476
PAS,2060,0.49866666666666676
PAS,2070,0.544
PAS,2080,0.5893333333333334
PAS,2090,0.6346666666666667
PAS,2100,0.68
SAS,2020,0.33
SAS,2025,0.33
SAS,2030,0.35200000000000004
SAS,2035,0.374
SAS,2040,0.396
SAS,2045,0.418
SAS,2050,0.44
SAS,2055,0.46199999999999997
SAS,2060,0.48400000000000004
SAS,2070,0.528
SAS,2080,0.5720000000000001
SAS,2090,0.616
SAS,2100,0.66
WEU,2020,1.03
WEU,2025,1.03
WEU,2030,1.0986666666666667
WEU,2035,1.1673333333333333
WEU,2040,1.236
WEU,2045,1.3046666666666666
WEU,2050,1.3733333333333333
WEU,2055,1.442
WEU,2060,1.5106666666666668
WEU,2070,1.6480000000000001
WEU,2080,1.7853333333333334
WEU,2090,1.9226666666666667
WEU,2100,2.06
