region_bld,urt,arch,mat,year,value
C-EEU-BGR,rur,mfh,perm,2020,27.699957410642185
C-EEU-BGR,rur,mfh,perm,2025,28.610635195888193
C-EEU-BGR,rur,mfh,perm,2030,28.611141715861837
C-EEU-BGR,rur,mfh,perm,2035,28.526114128843115
C-EEU-BGR,rur,mfh,perm,2040,28.351601837101313
C-EEU-BGR,rur,mfh,perm,2045,28.086098209087268
C-EEU-BGR,rur,mfh,perm,2050,27.73038542368515
C-EEU-BGR,rur,mfh,perm,2055,28.285547869286198
C-EEU-BGR,rur,mfh,perm,2060,28.793496457457707
C-EEU-BGR,rur,mfh,perm,2065,29.25483698462583
C-EEU-BGR,rur,mfh,perm,2070,29.671153645401386
C-EEU-BGR,rur,mfh,perm,2075,30.044764559834416
C-EEU-BGR,rur,mfh,perm,2080,30.378490594781564
C-EEU-BGR,rur,mfh,perm,2085,30.675451673216056
C-EEU-BGR,rur,mfh,perm,2090,30.93889779812981
C-EEU-BGR,rur,mfh,perm,2095,31.172076554348962
C-EEU-BGR,rur,mfh,perm,2100,31.378135097658703
C-EEU-BGR,rur,sfh,perm,2020,46.307558117703806
C-EEU-BGR,rur,sfh,perm,2025,47.829988778574766
C-EEU-BGR,rur,sfh,perm,2030,47.830835556162526
C-EEU-BGR,rur,sfh,perm,2035,47.6886902138753
C-EEU-BGR,rur,sfh,perm,2040,47.39694831794797
C-EEU-BGR,rur,sfh,perm,2045,46.95309114869477
C-EEU-BGR,rur,sfh,perm,2050,46.35842631802284
C-EEU-BGR,rur,sfh,perm,2055,47.28652222926638
C-EEU-BGR,rur,sfh,perm,2060,48.13568811132369
C-EEU-BGR,rur,sfh,perm,2065,48.906936707745075
C-EEU-BGR,rur,sfh,perm,2070,49.602916404696735
C-EEU-BGR,rur,sfh,perm,2075,50.22750253228655
C-EEU-BGR,rur,sfh,perm,2080,50.78541089039717
C-EEU-BGR,rur,sfh,perm,2085,51.281857227640224
C-EEU-BGR,rur,sfh,perm,2090,51.72227475462313
C-EEU-BGR,rur,sfh,perm,2095,52.11209263937137
C-EEU-BGR,rur,sfh,perm,2100,52.45657215710156
C-EEU-BGR,urb,mfh,perm,2020,26.047236450495127
C-EEU-BGR,urb,mfh,perm,2025,26.903578547014114
C-EEU-BGR,urb,mfh,perm,2030,26.904054845418642
C-EEU-BGR,urb,mfh,perm,2035,26.824100438591994
C-EEU-BGR,urb,mfh,perm,2040,26.66000044164506
C-EEU-BGR,urb,mfh,perm,2045,26.410338116363313
C-EEU-BGR,urb,mfh,perm,2050,26.075848972843055
C-EEU-BGR,urb,mfh,perm,2055,26.597887590976466
C-EEU-BGR,urb,mfh,perm,2060,27.075529371599387
C-EEU-BGR,urb,mfh,perm,2065,27.509343966228606
C-EEU-BGR,urb,mfh,perm,2070,27.900821048331817
C-EEU-BGR,urb,mfh,perm,2075,28.252140427075123
C-EEU-BGR,urb,mfh,perm,2080,28.56595466198852
C-EEU-BGR,urb,mfh,perm,2085,28.84519752550302
C-EEU-BGR,urb,mfh,perm,2090,29.09292510882987
C-EEU-BGR,urb,mfh,perm,2095,29.312191229294708
C-EEU-BGR,urb,mfh,perm,2100,29.505955267291796
C-EEU-BGR,urb,sfh,perm,2020,45.501729346417235
C-EEU-BGR,urb,sfh,perm,2025,46.997667173749
C-EEU-BGR,urb,sfh,perm,2030,46.99849921599396
C-EEU-BGR,urb,sfh,perm,2035,46.85882743981939
C-EEU-BGR,urb,sfh,perm,2040,46.572162339626566
C-EEU-BGR,urb,sfh,perm,2045,46.136029025654544
C-EEU-BGR,urb,sfh,perm,2050,45.55171235518165
C-EEU-BGR,urb,sfh,perm,2055,46.463657849124154
C-EEU-BGR,urb,sfh,perm,2060,47.29804682807596
C-EEU-BGR,urb,sfh,perm,2065,48.05587441216
C-EEU-BGR,urb,sfh,perm,2070,48.73974290120453
C-EEU-BGR,urb,sfh,perm,2075,49.35346018810793
C-EEU-BGR,urb,sfh,perm,2080,49.90166000996699
C-EEU-BGR,urb,sfh,perm,2085,50.389467352665484
C-EEU-BGR,urb,sfh,perm,2090,50.822220879881456
C-EEU-BGR,urb,sfh,perm,2095,51.205255283058634
C-EEU-BGR,urb,sfh,perm,2100,51.543740282446926
C-EEU-CZE,rur,mfh,perm,2020,25.67802936881336
C-EEU-CZE,rur,mfh,perm,2025,26.787596075183902
C-EEU-CZE,rur,mfh,perm,2030,27.03502532718684
C-EEU-CZE,rur,mfh,perm,2035,27.181319762270086
C-EEU-CZE,rur,mfh,perm,2040,27.220323013357667
C-EEU-CZE,rur,mfh,perm,2045,27.14910757614204
C-EEU-CZE,rur,mfh,perm,2050,26.96777859585498
C-EEU-CZE,rur,mfh,perm,2055,27.65515422878067
C-EEU-CZE,rur,mfh,perm,2060,28.284494925048357
C-EEU-CZE,rur,mfh,perm,2065,28.856194547878246
C-EEU-CZE,rur,mfh,perm,2070,29.37194193117946
C-EEU-CZE,rur,mfh,perm,2075,29.834407671328417
C-EEU-CZE,rur,mfh,perm,2080,30.246946638366655
C-EEU-CZE,rur,mfh,perm,2085,30.61333467031053
C-EEU-CZE,rur,mfh,perm,2090,30.93754902239691
C-EEU-CZE,rur,mfh,perm,2095,31.223595130568228
C-EEU-CZE,rur,mfh,perm,2100,31.47537739620716
C-EEU-CZE,rur,sfh,perm,2020,42.927388649615345
C-EEU-CZE,rur,sfh,perm,2025,44.78231297238643
C-EEU-CZE,rur,sfh,perm,2030,45.1959542028507
C-EEU-CZE,rur,sfh,perm,2035,45.44052273970742
C-EEU-CZE,rur,sfh,perm,2040,45.50572664200019
C-EEU-CZE,rur,sfh,perm,2045,45.38667183809376
C-EEU-CZE,rur,sfh,perm,2050,45.083534105115135
C-EEU-CZE,rur,sfh,perm,2055,46.23265814882829
C-EEU-CZE,rur,sfh,perm,2060,47.28476196387082
C-EEU-CZE,rur,sfh,perm,2065,48.24050399327528
C-EEU-CZE,rur,sfh,perm,2070,49.10270755453776
C-EEU-CZE,rur,sfh,perm,2075,49.87583723202842
C-EEU-CZE,rur,sfh,perm,2080,50.56550154842918
C-EEU-CZE,rur,sfh,perm,2085,51.17801278197907
C-EEU-CZE,rur,sfh,perm,2090,51.72001993127764
C-EEU-CZE,rur,sfh,perm,2095,52.198219106175905
C-EEU-CZE,rur,sfh,perm,2100,52.61913751143679
C-EEU-CZE,urb,mfh,perm,2020,24.145946964354323
C-EEU-CZE,urb,mfh,perm,2025,25.18931125296969
C-EEU-CZE,urb,mfh,perm,2030,25.421977611843353
C-EEU-CZE,urb,mfh,perm,2035,25.559543373606616
C-EEU-CZE,urb,mfh,perm,2040,25.59621949149213
C-EEU-CZE,urb,mfh,perm,2045,25.529253131054034
C-EEU-CZE,urb,mfh,perm,2050,25.358743164022478
C-EEU-CZE,urb,mfh,perm,2055,26.005106455333728
C-EEU-CZE,urb,mfh,perm,2060,26.596897470770656
C-EEU-CZE,urb,mfh,perm,2065,27.134486573661757
C-EEU-CZE,urb,mfh,perm,2070,27.619461833458
C-EEU-CZE,urb,mfh,perm,2075,28.054334505113633
C-EEU-CZE,urb,mfh,perm,2080,28.44225928998566
C-EEU-CZE,urb,mfh,perm,2085,28.786786740306116
C-EEU-CZE,urb,mfh,perm,2090,29.091656807947214
C-EEU-CZE,urb,mfh,perm,2095,29.360635944081906
C-EEU-CZE,urb,mfh,perm,2100,29.597395593561334
C-EEU-CZE,urb,sfh,perm,2020,42.180380466585376
C-EEU-CZE,urb,sfh,perm,2025,44.00302601136413
C-EEU-CZE,urb,sfh,perm,2030,44.40946919429476
C-EEU-CZE,urb,sfh,perm,2035,44.649781830569324
C-EEU-CZE,urb,sfh,perm,2040,44.713851076175295
C-EEU-CZE,urb,sfh,perm,2045,44.5968680244892
C-EEU-CZE,urb,sfh,perm,2050,44.29900539382271
C-EEU-CZE,urb,sfh,perm,2055,45.42813276196409
C-EEU-CZE,urb,sfh,perm,2060,46.46192821528331
C-EEU-CZE,urb,sfh,perm,2065,47.40103873880564
C-EEU-CZE,urb,sfh,perm,2070,48.24823851959227
C-EEU-CZE,urb,sfh,perm,2075,49.00791445079655
C-EEU-CZE,urb,sfh,perm,2080,49.6855774574484
C-EEU-CZE,urb,sfh,perm,2085,50.28742997361406
C-EEU-CZE,urb,sfh,perm,2090,50.82000529422416
C-EEU-CZE,urb,sfh,perm,2095,51.28988300564644
C-EEU-CZE,urb,sfh,perm,2100,51.70347672839089
C-EEU-EST,rur,mfh,perm,2020,24.007437001442295
C-EEU-EST,rur,mfh,perm,2025,25.199860827321867
C-EEU-EST,rur,mfh,perm,2030,25.575960800315908
C-EEU-EST,rur,mfh,perm,2035,25.845346055310316
C-EEU-EST,rur,mfh,perm,2040,26.000873304339414
C-EEU-EST,rur,mfh,perm,2045,26.038930520351062
C-EEU-EST,rur,mfh,perm,2050,25.9592306286804
C-EEU-EST,rur,mfh,perm,2055,26.706998751414144
C-EEU-EST,rur,mfh,perm,2060,27.39305678011621
C-EEU-EST,rur,mfh,perm,2065,28.017663750715954
C-EEU-EST,rur,mfh,perm,2070,28.582499696304772
C-EEU-EST,rur,mfh,perm,2075,29.090325825407156
C-EEU-EST,rur,mfh,perm,2080,29.544661103516766
C-EEU-EST,rur,mfh,perm,2085,29.949495497635542
C-EEU-EST,rur,mfh,perm,2090,30.309050459153017
C-EEU-EST,rur,mfh,perm,2095,30.62758956850611
C-EEU-EST,rur,mfh,perm,2100,30.909276957932867
C-EEU-EST,rur,sfh,perm,2020,40.13456655259269
C-EEU-EST,rur,sfh,perm,2025,42.1280077265
C-EEU-EST,rur,sfh,perm,2030,42.75675495160574
C-EEU-EST,rur,sfh,perm,2035,43.20710125238789
C-EEU-EST,rur,sfh,perm,2040,43.46710479739459
C-EEU-EST,rur,sfh,perm,2045,43.530727160278815
C-EEU-EST,rur,sfh,perm,2050,43.3974884223703
C-EEU-EST,rur,sfh,perm,2055,44.64757394736664
C-EEU-EST,rur,sfh,perm,2060,45.794495278878614
C-EEU-EST,rur,sfh,perm,2065,46.83868546166415
C-EEU-EST,rur,sfh,perm,2070,47.78295310040331
C-EEU-EST,rur,sfh,perm,2075,48.63191426082959
C-EEU-EST,rur,sfh,perm,2080,49.39145179311117
C-EEU-EST,rur,sfh,perm,2085,50.06823594681163
C-EEU-EST,rur,sfh,perm,2090,50.66932395680916
C-EEU-EST,rur,sfh,perm,2095,51.201843487451576
C-EEU-EST,rur,sfh,perm,2100,51.672755950006206
C-EEU-EST,urb,mfh,perm,2020,22.575030671588156
C-EEU-EST,urb,mfh,perm,2025,23.696308400699632
C-EEU-EST,urb,mfh,perm,2030,24.04996832805522
C-EEU-EST,urb,mfh,perm,2035,24.303280682622972
C-EEU-EST,urb,mfh,perm,2040,24.449528381487653
C-EEU-EST,urb,mfh,perm,2045,24.48531490958253
C-EEU-EST,urb,mfh,perm,2050,24.41037032058375
C-EEU-EST,urb,mfh,perm,2055,25.113522777255234
C-EEU-EST,urb,mfh,perm,2060,25.75864707934163
C-EEU-EST,urb,mfh,perm,2065,26.34598680736548
C-EEU-EST,urb,mfh,perm,2070,26.877121755061772
C-EEU-EST,urb,mfh,perm,2075,27.3546483831492
C-EEU-EST,urb,mfh,perm,2080,27.78187569766399
C-EEU-EST,urb,mfh,perm,2085,28.162555603794576
C-EEU-EST,urb,mfh,perm,2090,28.500657679575973
C-EEU-EST,urb,mfh,perm,2095,28.800191118456365
C-EEU-EST,urb,mfh,perm,2100,29.06507159927265
C-EEU-EST,urb,sfh,perm,2020,39.43615813362596
C-EEU-EST,urb,sfh,perm,2025,41.39491010522814
C-EEU-EST,urb,sfh,perm,2030,42.01271607960827
C-EEU-EST,urb,sfh,perm,2035,42.455225603394105
C-EEU-EST,urb,sfh,perm,2040,42.71070465292492
C-EEU-EST,urb,sfh,perm,2045,42.773219880546705
C-EEU-EST,urb,sfh,perm,2050,42.64229971897477
C-EEU-EST,urb,sfh,perm,2055,43.870631670179755
C-EEU-EST,urb,sfh,perm,2060,44.99759465698727
C-EEU-EST,urb,sfh,perm,2065,46.02361418845398
C-EEU-EST,urb,sfh,perm,2070,46.95144999485258
C-EEU-EST,urb,sfh,perm,2075,47.78563781467131
C-EEU-EST,urb,sfh,perm,2080,48.53195812667044
C-EEU-EST,urb,sfh,perm,2085,49.19696510694239
C-EEU-EST,urb,sfh,perm,2090,49.787593182704136
C-EEU-EST,urb,sfh,perm,2095,50.310845985051934
C-EEU-EST,urb,sfh,perm,2100,50.77356378508259
C-EEU-HRV,rur,mfh,perm,2020,27.45028268341433
C-EEU-HRV,rur,mfh,perm,2025,28.337283815683858
C-EEU-HRV,rur,mfh,perm,2030,28.31553420804538
C-EEU-HRV,rur,mfh,perm,2035,28.20480634026492
C-EEU-HRV,rur,mfh,perm,2040,28.00339737187609
C-EEU-HRV,rur,mfh,perm,2045,27.71160739947624
C-EEU-HRV,rur,mfh,perm,2050,27.331584549657514
C-EEU-HRV,rur,mfh,perm,2055,27.85000366694993
C-EEU-HRV,rur,mfh,perm,2060,28.32224317923568
C-EEU-HRV,rur,mfh,perm,2065,28.74940423507777
C-EEU-HRV,rur,mfh,perm,2070,29.133392417487755
C-EEU-HRV,rur,mfh,perm,2075,29.476706063799686
C-EEU-HRV,rur,mfh,perm,2080,29.782236342692148
C-EEU-HRV,rur,mfh,perm,2085,30.053091546603476
C-EEU-HRV,rur,mfh,perm,2090,30.2924519677965
C-EEU-HRV,rur,mfh,perm,2095,30.50345690088981
C-EEU-HRV,rur,mfh,perm,2100,30.68912198378807
C-EEU-HRV,rur,sfh,perm,2020,45.89016300152273
C-EEU-HRV,rur,sfh,perm,2025,47.37301208587762
C-EEU-HRV,rur,sfh,perm,2030,47.33665205814094
C-EEU-HRV,rur,sfh,perm,2035,47.151542128314
C-EEU-HRV,rur,sfh,perm,2040,46.81483556336061
C-EEU-HRV,rur,sfh,perm,2045,46.327034051439234
C-EEU-HRV,rur,sfh,perm,2050,45.69172873514748
C-EEU-HRV,rur,sfh,perm,2055,46.558398782593976
C-EEU-HRV,rur,sfh,perm,2060,47.347867818104
C-EEU-HRV,rur,sfh,perm,2065,48.06197669292226
C-EEU-HRV,rur,sfh,perm,2070,48.70391107606432
C-EEU-HRV,rur,sfh,perm,2075,49.2778475768866
C-EEU-HRV,rur,sfh,perm,2080,49.78861952273427
C-EEU-HRV,rur,sfh,perm,2085,50.24142321880736
C-EEU-HRV,rur,sfh,perm,2090,50.641575336413716
C-EEU-HRV,rur,sfh,perm,2095,50.99432400882093
C-EEU-HRV,rur,sfh,perm,2100,51.30471064549628
C-EEU-HRV,urb,mfh,perm,2020,25.812458592919125
C-EEU-HRV,urb,mfh,perm,2025,26.646536706526792
C-EEU-HRV,urb,mfh,perm,2030,26.626084791584606
C-EEU-HRV,urb,mfh,perm,2035,26.52196351403244
C-EEU-HRV,urb,mfh,perm,2040,26.33257163356483
C-EEU-HRV,urb,mfh,perm,2045,26.05819134148314
C-EEU-HRV,urb,mfh,perm,2050,25.700842596173654
C-EEU-HRV,urb,mfh,perm,2055,26.188330180663026
C-EEU-HRV,urb,mfh,perm,2060,26.632393471281937
C-EEU-HRV,urb,mfh,perm,2065,27.034067916445068
C-EEU-HRV,urb,mfh,perm,2070,27.39514540234712
C-EEU-HRV,urb,mfh,perm,2075,27.717975202754435
C-EEU-HRV,urb,mfh,perm,2080,28.005275984453107
C-EEU-HRV,urb,mfh,perm,2085,28.25997058327639
C-EEU-HRV,urb,mfh,perm,2090,28.48504953900466
C-EEU-HRV,urb,mfh,perm,2095,28.683464839902943
C-EEU-HRV,urb,mfh,perm,2100,28.858052195513594
C-EEU-HRV,urb,sfh,perm,2020,45.091597601644295
C-EEU-HRV,urb,sfh,perm,2025,46.54864263792972
C-EEU-HRV,urb,sfh,perm,2030,46.512915335339116
C-EEU-HRV,urb,sfh,perm,2035,46.33102662713062
C-EEU-HRV,urb,sfh,perm,2040,46.00017931817234
C-EEU-HRV,urb,sfh,perm,2045,45.5208663664118
C-EEU-HRV,urb,sfh,perm,2050,44.89661642257389
C-EEU-HRV,urb,sfh,perm,2055,45.74820496523299
C-EEU-HRV,urb,sfh,perm,2060,46.523935922366334
C-EEU-HRV,urb,sfh,perm,2065,47.22561811133566
C-EEU-HRV,urb,sfh,perm,2070,47.85638176520067
C-EEU-HRV,urb,sfh,perm,2075,48.4203308133467
C-EEU-HRV,urb,sfh,perm,2080,48.92221447515908
C-EEU-HRV,urb,sfh,perm,2085,49.36713863145785
C-EEU-HRV,urb,sfh,perm,2090,49.76032743459967
C-EEU-HRV,urb,sfh,perm,2095,50.106937691577244
C-EEU-HRV,urb,sfh,perm,2100,50.411923082921945
C-EEU-HUN,rur,mfh,perm,2020,25.761887202013156
C-EEU-HUN,rur,mfh,perm,2025,26.79130610267776
C-EEU-HUN,rur,mfh,perm,2030,26.96533521798663
C-EEU-HUN,rur,mfh,perm,2035,27.047892773719344
C-EEU-HUN,rur,mfh,perm,2040,27.032946738824876
C-EEU-HUN,rur,mfh,perm,2045,26.91742679813108
C-EEU-HUN,rur,mfh,perm,2050,26.701056049503176
C-EEU-HUN,rur,mfh,perm,2055,27.351350912417324
C-EEU-HUN,rur,mfh,perm,2060,27.94935557492629
C-EEU-HUN,rur,mfh,perm,2065,28.495223738400977
C-EEU-HUN,rur,mfh,perm,2070,28.99030837707028
C-EEU-HUN,rur,mfh,perm,2075,29.436878138666103
C-EEU-HUN,rur,mfh,perm,2080,29.837846788480434
C-EEU-HUN,rur,mfh,perm,2085,30.196532796367453
C-EEU-HUN,rur,mfh,perm,2090,30.516458073641857
C-EEU-HUN,rur,mfh,perm,2095,30.801188452534703
C-EEU-HUN,rur,mfh,perm,2100,31.05421403599753
C-EEU-HUN,rur,sfh,perm,2020,43.067578449439104
C-EEU-HUN,rur,sfh,perm,2025,44.78851523151784
