region_bld,urt,arch,mat,year,value
C-EEU-BGR,rur,mfh,perm,2015,19.23461899
C-EEU-BGR,rur,mfh,perm,2020,20.74876032
C-EEU-BGR,rur,mfh,perm,2025,22.24896672
C-EEU-BGR,rur,mfh,perm,2030,21.538303810782608
C-EEU-BGR,rur,mfh,perm,2035,20.827640901565218
C-EEU-BGR,rur,mfh,perm,2040,20.116977992347827
C-EEU-BGR,rur,mfh,perm,2045,19.406315083130437
C-EEU-BGR,rur,mfh,perm,2050,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2055,19.401050155582922
C-EEU-BGR,rur,mfh,perm,2060,20.04578212033048
C-EEU-BGR,rur,mfh,perm,2065,20.63027786202525
C-EEU-BGR,rur,mfh,perm,2070,21.156356859689495
C-EEU-BGR,rur,mfh,perm,2075,21.626887291971787
C-EEU-BGR,rur,mfh,perm,2080,22.045463648128987
C-EEU-BGR,rur,mfh,perm,2085,22.416122501266297
C-EEU-BGR,rur,mfh,perm,2090,22.74310645286645
C-EEU-BGR,rur,mfh,perm,2095,23.03067864586462
C-EEU-BGR,rur,mfh,perm,2100,23.28298510654734
C-EEU-BGR,rur,sfh,perm,2015,32.15558145
C-EEU-BGR,rur,sfh,perm,2020,34.68685565
C-EEU-BGR,rur,sfh,perm,2025,37.19483406
C-EEU-BGR,rur,sfh,perm,2030,33.49499768278261
C-EEU-BGR,rur,sfh,perm,2035,29.795161305565216
C-EEU-BGR,rur,sfh,perm,2040,26.09532492834783
C-EEU-BGR,rur,sfh,perm,2045,22.39548855113044
C-EEU-BGR,rur,sfh,perm,2050,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2055,19.401050157130946
C-EEU-BGR,rur,sfh,perm,2060,20.04578211877937
C-EEU-BGR,rur,sfh,perm,2065,20.630277857281744
C-EEU-BGR,rur,sfh,perm,2070,21.15635685572268
C-EEU-BGR,rur,sfh,perm,2075,21.626887289415482
C-EEU-BGR,rur,sfh,perm,2080,22.04546364423066
C-EEU-BGR,rur,sfh,perm,2085,22.41612249954648
C-EEU-BGR,rur,sfh,perm,2090,22.743106451807737
C-EEU-BGR,rur,sfh,perm,2095,23.03067864466709
C-EEU-BGR,rur,sfh,perm,2100,23.28298510346547
C-EEU-BGR,urb,mfh,perm,2015,18.08698336
C-EEU-BGR,urb,mfh,perm,2020,19.51078329
C-EEU-BGR,urb,mfh,perm,2025,20.92147971
C-EEU-BGR,urb,mfh,perm,2030,20.47631420278261
C-EEU-BGR,urb,mfh,perm,2035,20.031148695565214
C-EEU-BGR,urb,mfh,perm,2040,19.58598318834783
C-EEU-BGR,urb,mfh,perm,2045,19.140817681130436
C-EEU-BGR,urb,mfh,perm,2050,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2055,19.401050156333852
C-EEU-BGR,urb,mfh,perm,2060,20.04578211477877
C-EEU-BGR,urb,mfh,perm,2065,20.630277861153086
C-EEU-BGR,urb,mfh,perm,2070,21.156356858538206
C-EEU-BGR,urb,mfh,perm,2075,21.62688728660151
C-EEU-BGR,urb,mfh,perm,2080,22.045463646591468
C-EEU-BGR,urb,mfh,perm,2085,22.416122496858645
C-EEU-BGR,urb,mfh,perm,2090,22.743106447645587
C-EEU-BGR,urb,mfh,perm,2095,23.03067864154503
C-EEU-BGR,urb,mfh,perm,2100,23.282985101545684
C-EEU-BGR,urb,sfh,perm,2015,31.59602068
C-EEU-BGR,urb,sfh,perm,2020,34.08324649
C-EEU-BGR,urb,sfh,perm,2025,36.54758189
C-EEU-BGR,urb,sfh,perm,2030,32.97719594678261
C-EEU-BGR,urb,sfh,perm,2035,29.406810003565216
C-EEU-BGR,urb,sfh,perm,2040,25.836424060347824
C-EEU-BGR,urb,sfh,perm,2045,22.266038117130435
C-EEU-BGR,urb,sfh,perm,2050,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2055,19.40105015758081
C-EEU-BGR,urb,sfh,perm,2060,20.045782117825148
C-EEU-BGR,urb,sfh,perm,2065,20.6302778610576
C-EEU-BGR,urb,sfh,perm,2070,21.156356857161665
C-EEU-BGR,urb,sfh,perm,2075,21.626887289503994
C-EEU-BGR,urb,sfh,perm,2080,22.04546364800532
C-EEU-BGR,urb,sfh,perm,2085,22.41612250187584
C-EEU-BGR,urb,sfh,perm,2090,22.743106451263518
C-EEU-BGR,urb,sfh,perm,2095,23.030678645519597
C-EEU-BGR,urb,sfh,perm,2100,23.28298510668363
C-EEU-CZE,rur,mfh,perm,2015,24.48894429
C-EEU-CZE,rur,mfh,perm,2020,25.61603207
