region_bld,year,value
C-EEU-HRV,2035,3.722464
C-EEU-HRV,2040,3.602983
C-EEU-HRV,2045,3.491355
C-EEU-HRV,2050,3.389205
C-EEU-HRV,2055,3.296089
C-EEU-HRV,2060,3.211836
C-EEU-HRV,2065,3.13464
C-EEU-HRV,2070,3.062038
C-EEU-HRV,2075,2.991861
C-EEU-HRV,2080,2.924182
C-EEU-HRV,2085,2.85968
C-EEU-HRV,2090,2.798442
C-EEU-HRV,2095,2.738736
C-EEU-HRV,2100,2.678769
C-EEU-HUN,2020,9.77012300000001
C-EEU-HUN,2025,9.592223
C-EEU-HUN,2030,9.41456400000001
C-EEU-HUN,2035,9.21786200000001
C-EEU-HUN,2040,9.01572000000001
C-EEU-HUN,2045,8.82066800000001
C-EEU-HUN,2050,8.642232
C-EEU-HUN,2055,8.471972000000012
C-EEU-HUN,2060,8.298476
C-EEU-HUN,2065,8.104340999999991
C-EEU-HUN,2070,7.89572200000001
C-EEU-HUN,2075,7.686991
C-EEU-HUN,2080,7.490731
C-EEU-HUN,2085,7.306893
C-EEU-HUN,2090,7.125736
C-EEU-HUN,2095,6.944295
C-EEU-HUN,2100,6.760879
C-EEU-LTU,2020,2.835902
C-EEU-LTU,2025,2.725190999999999
C-EEU-LTU,2030,2.584324
C-EEU-LTU,2035,2.453832
C-EEU-LTU,2040,2.334041
C-EEU-LTU,2045,2.227561
C-EEU-LTU,2050,2.131063
C-EEU-LTU,2055,2.03852
C-EEU-LTU,2060,1.950333
C-EEU-LTU,2065,1.8723889999999992
C-EEU-LTU,2070,1.8054700000000001
C-EEU-LTU,2075,1.748405
C-EEU-LTU,2080,1.699925
C-EEU-LTU,2085,1.657608
C-EEU-LTU,2090,1.620329
C-EEU-LTU,2095,1.5882159999999992
C-EEU-LTU,2100,1.56093
C-EEU-LVA,2020,1.907241
C-EEU-LVA,2025,1.8362910000000001
C-EEU-LVA,2030,1.73541
C-EEU-LVA,2035,1.644957
C-EEU-LVA,2040,1.5685319999999998
C-EEU-LVA,2045,1.50465
C-EEU-LVA,2050,1.4496820000000001
C-EEU-LVA,2055,1.39919
C-EEU-LVA,2060,1.352161
C-EEU-LVA,2065,1.30938
C-EEU-LVA,2070,1.270929
C-EEU-LVA,2075,1.23679
C-EEU-LVA,2080,1.206142
C-EEU-LVA,2085,1.178172
C-EEU-LVA,2090,1.152433
C-EEU-LVA,2095,1.128148
C-EEU-LVA,2100,1.103442
C-EEU-POL,2020,38.477961
C-EEU-POL,2025,39.009406000000006
C-EEU-POL,2030,38.207428
C-EEU-POL,2035,37.377688000000006
C-EEU-POL,2040,36.570066
C-EEU-POL,2045,35.797781
C-EEU-POL,2050,35.098746
C-EEU-POL,2055,34.380014
C-EEU-POL,2060,33.630751
C-EEU-POL,2065,32.834282
C-EEU-POL,2070,31.978964
C-EEU-POL,2075,31.091824000000003
C-EEU-POL,2080,30.228751000000003
C-EEU-POL,2085,29.440769
C-EEU-POL,2090,28.760532
C-EEU-POL,2095,28.185582999999998
C-EEU-POL,2100,27.682684000000002
C-EEU-ROU,2020,19.489725
C-EEU-ROU,2025,18.885438999999998
C-EEU-ROU,2030,18.310069
C-EEU-ROU,2035,17.702619
C-EEU-ROU,2040,17.107246
C-EEU-ROU,2045,16.5181
C-EEU-ROU,2050,15.936712
C-EEU-ROU,2055,15.359781000000002
C-EEU-ROU,2060,14.766758
C-EEU-ROU,2065,14.169633
C-EEU-ROU,2070,13.600067
C-EEU-ROU,2075,13.086751000000001
C-EEU-ROU,2080,12.632408999999999
C-EEU-ROU,2085,12.233466
C-EEU-ROU,2090,11.881701999999999
C-EEU-ROU,2095,11.563013999999999
C-EEU-ROU,2100,11.254584999999999
C-EEU-SVK,2020,5.457542
C-EEU-SVK,2025,5.5019
C-EEU-SVK,2030,5.463877
C-EEU-SVK,2035,5.40364700000001
C-EEU-SVK,2040,5.329502000000001
C-EEU-SVK,2045,5.253235
C-EEU-SVK,2050,5.17920900000001
C-EEU-SVK,2055,5.103883
C-EEU-SVK,2060,5.021014
C-EEU-SVK,2065,4.92513800000001
C-EEU-SVK,2070,4.81805
C-EEU-SVK,2075,4.70563
C-EEU-SVK,2080,4.599246
C-EEU-SVK,2085,4.504478
C-EEU-SVK,2090,4.422919
C-EEU-SVK,2095,4.35244
C-EEU-SVK,2100,4.287439
C-EEU-SVN,2020,2.116256
C-EEU-SVN,2025,2.114534
C-EEU-SVN,2030,2.103142
C-EEU-SVN,2035,2.088584
C-EEU-SVN,2040,2.073683
C-EEU-SVN,2045,2.058958999999999
C-EEU-SVN,2050,2.042508
C-EEU-SVN,2055,2.022709
C-EEU-SVN,2060,2.000575
C-EEU-SVN,2065,1.9756610000000001
C-EEU-SVN,2070,1.9499309999999999
C-EEU-SVN,2075,1.924056
C-EEU-SVN,2080,1.898384
C-EEU-SVN,2085,1.8729749999999998
C-EEU-SVN,2090,1.847823
C-EEU-SVN,2095,1.82244
C-EEU-SVN,2100,1.795359
C-WEU-AUT,2020,8.901099999999989
C-WEU-AUT,2025,9.044760000000009
C-WEU-AUT,2030,9.105749
C-WEU-AUT,2035,9.151673
C-WEU-AUT,2040,9.18961
C-WEU-AUT,2045,9.230024
C-WEU-AUT,2050,9.265948999999999
C-WEU-AUT,2055,9.28067800000001
C-WEU-AUT,2060,9.277235000000001
C-WEU-AUT,2065,9.256742000000001
C-WEU-AUT,2070,9.233559999999999
C-WEU-AUT,2075,9.203610000000001
C-WEU-AUT,2080,9.15243400000001
C-WEU-AUT,2085,9.072690000000001
C-WEU-AUT,2090,8.969118
C-WEU-AUT,2095,8.850121999999999
C-WEU-AUT,2100,8.721110000000001
C-WEU-BEL,2020,11.54127
C-WEU-BEL,2025,11.693097999999999
C-WEU-BEL,2030,11.812401
C-WEU-BEL,2035,11.938724
C-WEU-BEL,2040,12.073326
C-WEU-BEL,2045,12.209279
C-WEU-BEL,2050,12.342674
C-WEU-BEL,2055,12.444478
C-WEU-BEL,2060,12.529361000000002
C-WEU-BEL,2065,12.600789
C-WEU-BEL,2070,12.667786
C-WEU-BEL,2075,12.727955
C-WEU-BEL,2080,12.7667
C-WEU-BEL,2085,12.771939
C-WEU-BEL,2090,12.742308999999999
C-WEU-BEL,2095,12.686045
C-WEU-BEL,2100,12.607799000000002
C-WEU-CHE,2020,8.606425999999999
C-WEU-CHE,2025,8.848779
C-WEU-CHE,2030,9.018386000000001
C-WEU-CHE,2035,9.173428
C-WEU-CHE,2040,9.32610300000001
C-WEU-CHE,2045,9.490568
C-WEU-CHE,2050,9.67349200000001
C-WEU-CHE,2055,9.83761200000001
C-WEU-CHE,2060,9.976905
C-WEU-CHE,2065,10.084758
C-WEU-CHE,2070,10.178735000000001
C-WEU-CHE,2075,10.263333000000001
C-WEU-CHE,2080,10.331051
C-WEU-CHE,2085,10.373223
C-WEU-CHE,2090,10.387667
C-WEU-CHE,2095,10.376593999999999
C-WEU-CHE,2100,10.341987
C-WEU-CYP,2020,1.233777
C-WEU-CYP,2025,1.284648
C-WEU-CYP,2030,1.315722
C-WEU-CYP,2035,1.342555
C-WEU-CYP,2040,1.3683450000000001
C-WEU-CYP,2045,1.394777
C-WEU-CYP,2050,1.421568
C-WEU-CYP,2055,1.443391
C-WEU-CYP,2060,1.45923
C-WEU-CYP,2065,1.466256
C-WEU-CYP,2070,1.465152
C-WEU-CYP,2075,1.456386
C-WEU-CYP,2080,1.4398710000000001
C-WEU-CYP,2085,1.417
C-WEU-CYP,2090,1.390674
C-WEU-CYP,2095,1.363848
C-WEU-CYP,2100,1.336744
C-WEU-DEU,2020,83.267652
C-WEU-DEU,2025,83.60216700000001
C-WEU-DEU,2030,83.0180049999999
C-WEU-DEU,2035,82.4260400000001
C-WEU-DEU,2040,81.8918360000001
C-WEU-DEU,2045,81.4261849999999
C-WEU-DEU,2050,80.9611430000001
C-WEU-DEU,2055,80.439044
C-WEU-DEU,2060,79.880692
C-WEU-DEU,2065,79.28470600000001
C-WEU-DEU,2070,78.73916700000001
C-WEU-DEU,2075,78.189718
C-WEU-DEU,2080,77.50963800000001
C-WEU-DEU,2085,76.643921
C-WEU-DEU,2090,75.64690399999999
C-WEU-DEU,2095,74.5844399999999
C-WEU-DEU,2100,73.461989
C-WEU-DNK,2020,5.810771
C-WEU-DNK,2025,5.903406
C-WEU-DNK,2030,5.965484000000001
C-WEU-DNK,2035,6.019892
C-WEU-DNK,2040,6.066407
C-WEU-DNK,2045,6.112497999999999
C-WEU-DNK,2050,6.170291000000001
C-WEU-DNK,2055,6.226603
C-WEU-DNK,2060,6.284472
C-WEU-DNK,2065,6.341729000000001
C-WEU-DNK,2070,6.401049
C-WEU-DNK,2075,6.461122
C-WEU-DNK,2080,6.516046999999999
C-WEU-DNK,2085,6.555937
C-WEU-DNK,2090,6.57722500000001
C-WEU-DNK,2095,6.586453000000001
C-WEU-DNK,2100,6.591498
C-WEU-ESP,2020,47.329955000000005
C-WEU-ESP,2025,47.598974000000005
C-WEU-ESP,2030,47.816495
C-WEU-ESP,2035,48.092955
C-WEU-ESP,2040,48.462368000000005
C-WEU-ESP,2045,48.903998
C-WEU-ESP,2050,49.404292999999996
C-WEU-ESP,2055,49.6562649999999
C-WEU-ESP,2060,49.652169
C-WEU-ESP,2065,49.382894
C-WEU-ESP,2070,48.974681
C-WEU-ESP,2075,48.545449999999995
C-WEU-ESP,2080,48.197021
C-WEU-ESP,2085,47.939424
C-WEU-ESP,2090,47.666288
C-WEU-ESP,2095,47.255732
C-WEU-ESP,2100,46.641708
C-WEU-FIN,2020,5.525213
C-WEU-FIN,2025,5.536631000000001
C-WEU-FIN,2030,5.514054
C-WEU-FIN,2035,5.493576
C-WEU-FIN,2040,5.476837000000001
C-WEU-FIN,2045,5.466088
C-WEU-FIN,2050,5.472194000000001
C-WEU-FIN,2055,5.469405
C-WEU-FIN,2060,5.468866
C-WEU-FIN,2065,5.47653600000001
C-WEU-FIN,2070,5.492871
C-WEU-FIN,2075,5.508154999999999
C-WEU-FIN,2080,5.513268
C-WEU-FIN,2085,5.505796
C-WEU-FIN,2090,5.488167000000001
C-WEU-FIN,2095,5.467093
C-WEU-FIN,2100,5.447237
C-WEU-FRA,2020,64.45775499999999
C-WEU-FRA,2025,65.109831
C-WEU-FRA,2030,65.7760990000001
C-WEU-FRA,2035,66.526038
C-WEU-FRA,2040,67.310237
C-WEU-FRA,2045,68.010744
C-WEU-FRA,2050,68.605575
C-WEU-FRA,2055,69.08641300000001
C-WEU-FRA,2060,69.54232300000011
C-WEU-FRA,2065,69.99743599999991
C-WEU-FRA,2070,70.469078
C-WEU-FRA,2075,70.9756440000001
C-WEU-FRA,2080,71.488333
C-WEU-FRA,2085,71.950782
C-WEU-FRA,2090,72.3526550000001
C-WEU-FRA,2095,72.6900599999999
C-WEU-FRA,2100,72.904084
C-WEU-GBR,2020,66.95117200000001
C-WEU-GBR,2025,67.8424499999999
C-WEU-GBR,2030,68.714622
C-WEU-GBR,2035,69.598155
C-WEU-GBR,2040,70.55808900000001
C-WEU-GBR,2045,71.633531
C-WEU-GBR,2050,72.805339
C-WEU-GBR,2055,73.7572920000001
C-WEU-GBR,2060,74.54658400000011
C-WEU-GBR,2065,75.238571
C-WEU-GBR,2070,75.941693
C-WEU-GBR,2075,76.6425889999999
C-WEU-GBR,2080,77.224094
C-WEU-GBR,2085,77.585617
C-WEU-GBR,2090,77.72841199999999
C-WEU-GBR,2095,77.729072
C-WEU-GBR,2100,77.64390300000001
C-WEU-GRC,2020,10.543345
C-WEU-GRC,2025,10.364506
C-WEU-GRC,2030,10.207336999999999
C-WEU-GRC,2035,10.07285
C-WEU-GRC,2040,9.962682000000001
C-WEU-GRC,2045,9.866413000000001
C-WEU-GRC,2050,9.777108
C-WEU-GRC,2055,9.666943999999999
C-WEU-GRC,2060,9.537877
C-WEU-GRC,2065,9.38964
C-WEU-GRC,2070,9.23385200000001
C-WEU-GRC,2075,9.079751
C-WEU-GRC,2080,8.935612999999991
C-WEU-GRC,2085,8.801385000000009
C-WEU-GRC,2090,8.668512000000002
C-WEU-GRC,2095,8.523276
C-WEU-GRC,2100,8.354149
C-WEU-IRL,2020,4.925076
C-WEU-IRL,2025,5.124533
C-WEU-IRL,2030,5.268354
C-WEU-IRL,2035,5.419332000000001
C-WEU-IRL,2040,5.582294
C-WEU-IRL,2045,5.752461
C-WEU-IRL,2050,5.92236600000001
C-WEU-IRL,2055,6.065372
C-WEU-IRL,2060,6.181563000000001
C-WEU-IRL,2065,6.273234
C-WEU-IRL,2070,6.351009
C-WEU-IRL,2075,6.421942
C-WEU-IRL,2080,6.490833999999999
C-WEU-IRL,2085,6.558123
C-WEU-IRL,2090,6.617374
C-WEU-IRL,2095,6.658726
C-WEU-IRL,2100,6.675874
C-WEU-ISL,2020,0.36433000000000004
C-WEU-ISL,2025,0.376546
C-WEU-ISL,2030,0.38708699999999996
C-WEU-ISL,2035,0.39669999999999905
C-WEU-ISL,2040,0.40524000000000004
C-WEU-ISL,2045,0.41289499999999996
C-WEU-ISL,2050,0.420224
C-WEU-ISL,2055,0.42653699999999906
C-WEU-ISL,2060,0.43224700000000005
C-WEU-ISL,2065,0.43740300000000004
C-WEU-ISL,2070,0.441892
C-WEU-ISL,2075,0.445573
C-WEU-ISL,2080,0.44825400000000004
C-WEU-ISL,2085,0.44981899999999997
C-WEU-ISL,2090,0.450370999999999
C-WEU-ISL,2095,0.45044799999999996
C-WEU-ISL,2100,0.45074899999999996
C-WEU-ITA,2020,59.639898
C-WEU-ITA,2025,58.929315
C-WEU-ITA,2030,58.185707
C-WEU-ITA,2035,57.526648
C-WEU-ITA,2040,56.9515660000001
C-WEU-ITA,2045,56.415383999999996
C-WEU-ITA,2050,55.883874000000006
C-WEU-ITA,2055,55.142851
C-WEU-ITA,2060,54.224943
C-WEU-ITA,2065,53.187158000000004
C-WEU-ITA,2070,52.19509
C-WEU-ITA,2075,51.358998
C-WEU-ITA,2080,50.687047
C-WEU-ITA,2085,50.087421000000006
C-WEU-ITA,2090,49.440929
C-WEU-ITA,2095,48.679481
C-WEU-ITA,2100,47.78132
C-WEU-LUX,2020,0.626072
C-WEU-LUX,2025,0.655270999999999
C-WEU-LUX,2030,0.676875
C-WEU-LUX,2035,0.697148999999999
C-WEU-LUX,2040,0.716789
C-WEU-LUX,2045,0.7366729999999999
C-WEU-LUX,2050,0.7576339999999999
C-WEU-LUX,2055,0.7762600000000001
C-WEU-LUX,2060,0.792223
C-WEU-LUX,2065,0.8038259999999999
C-WEU-LUX,2070,0.811703
C-WEU-LUX,2075,0.8163639999999991
C-WEU-LUX,2080,0.8182159999999999
C-WEU-LUX,2085,0.817141999999999
C-WEU-LUX,2090,0.8129719999999999
C-WEU-LUX,2095,0.8059339999999999
C-WEU-LUX,2100,0.796458
C-WEU-MLT,2020,0.509586
C-WEU-MLT,2025,0.517394999999999
C-WEU-MLT,2030,0.521192
C-WEU-MLT,2035,0.521222
C-WEU-MLT,2040,0.5186959999999999
C-WEU-MLT,2045,0.5158929999999999
C-WEU-MLT,2050,0.5148250000000001
C-WEU-MLT,2055,0.5136620000000001
C-WEU-MLT,2060,0.511558
C-WEU-MLT,2065,0.506869
C-WEU-MLT,2070,0.49912399999999996
C-WEU-MLT,2075,0.48824700000000004
C-WEU-MLT,2080,0.47479099999999996
C-WEU-MLT,2085,0.45943500000000004
C-WEU-MLT,2090,0.44319899999999995
C-WEU-MLT,2095,0.42724700000000004
C-WEU-MLT,2100,0.41236700000000004
C-WEU-NLD,2020,17.402279
C-WEU-NLD,2025,17.584106
C-WEU-NLD,2030,17.715827
C-WEU-NLD,2035,17.810057
C-WEU-NLD,2040,17.853432
C-WEU-NLD,2045,17.860264
C-WEU-NLD,2050,17.863999
C-WEU-NLD,2055,17.842416
C-WEU-NLD,2060,17.817109000000002
C-WEU-NLD,2065,17.801108
C-WEU-NLD,2070,17.813034
C-WEU-NLD,2075,17.843700000000002
C-WEU-NLD,2080,17.860625
C-WEU-NLD,2085,17.834112
C-WEU-NLD,2090,17.760733000000002
C-WEU-NLD,2095,17.652288000000002
C-WEU-NLD,2100,17.521714
C-WEU-NOR,2020,5.367948
C-WEU-NOR,2025,5.506803
C-WEU-NOR,2030,5.624602
C-WEU-NOR,2035,5.741605
C-WEU-NOR,2040,5.858022
C-WEU-NOR,2045,5.97527999999999
C-WEU-NOR,2050,6.100283
C-WEU-NOR,2055,6.205077
C-WEU-NOR,2060,6.296424
C-WEU-NOR,2065,6.37501200000001
C-WEU-NOR,2070,6.44931500000001
C-WEU-NOR,2075,6.521257999999999
C-WEU-NOR,2080,6.582553
C-WEU-NOR,2085,6.622369
C-WEU-NOR,2090,6.639602
C-WEU-NOR,2095,6.6424710000000005
C-WEU-NOR,2100,6.636835
C-WEU-PRT,2020,10.298401
C-WEU-PRT,2025,10.195082000000001
C-WEU-PRT,2030,10.066522
C-WEU-PRT,2035,9.95644300000001
C-WEU-PRT,2040,9.853906
C-WEU-PRT,2045,9.7527
C-WEU-PRT,2050,9.651121
C-WEU-PRT,2055,9.538937000000011
C-WEU-PRT,2060,9.42066000000001
C-WEU-PRT,2065,9.292971
C-WEU-PRT,2070,9.16552
C-WEU-PRT,2075,9.04786500000001
C-WEU-PRT,2080,8.948879999999999
C-WEU-PRT,2085,8.866949
C-WEU-PRT,2090,8.78692199999999
C-WEU-PRT,2095,8.693437
C-WEU-PRT,2100,8.580326
C-WEU-SWE,2020,10.321414
C-WEU-SWE,2025,10.571058
C-WEU-SWE,2030,10.773024
C-WEU-SWE,2035,10.965475000000001
C-WEU-SWE,2040,11.175051999999999
C-WEU-SWE,2045,11.420128
C-WEU-SWE,2050,11.70294
C-WEU-SWE,2055,11.967348
C-WEU-SWE,2060,12.20743
C-WEU-SWE,2065,12.418030000000002
C-WEU-SWE,2070,12.617617000000001
C-WEU-SWE,2075,12.810313
C-WEU-SWE,2080,12.979937
C-WEU-SWE,2085,13.103605
C-WEU-SWE,2090,13.178967
C-WEU-SWE,2095,13.229018
C-WEU-SWE,2100,13.272286000000001
R32ANUZ,2020,30.570668
R32ANUZ,2025,31.746547
R32ANUZ,2030,32.874247000000004
R32ANUZ,2035,33.919788
R32ANUZ,2040,34.90467
R32ANUZ,2045,35.870723000000005
R32ANUZ,2050,36.843784
R32ANUZ,2055,37.741375
R32ANUZ,2060,38.56853400000001
R32ANUZ,2065,39.28328000000001
R32ANUZ,2070,39.900099000000004
R32ANUZ,2075,40.414860999999995
R32ANUZ,2080,40.807965
R32ANUZ,2085,41.047233
R32ANUZ,2090,41.129096000000004
R32ANUZ,2095,41.083985
R32ANUZ,2100,40.947477000000006
R32BRA,2020,212.564938
R32BRA,2025,217.561951
R32BRA,2030,222.22066800000002
R32BRA,2035,225.602922
R32BRA,2040,227.643791
R32BRA,2045,228.382237
R32BRA,2050,227.81337100000002
R32BRA,2055,226.154079
R32BRA,2060,223.527486
R32BRA,2065,219.98681
R32BRA,2070,215.662394
R32BRA,2075,210.670582
R32BRA,2080,205.115032
R32BRA,2085,199.309975
R32BRA,2090,193.427095
R32BRA,2095,187.625721
R32BRA,2100,182.011177
R32CAN,2020,37.758236
R32CAN,2025,38.643509
R32CAN,2030,39.443004
R32CAN,2035,40.185866000000004
R32CAN,2040,40.862898
R32CAN,2045,41.505006
R32CAN,2050,42.171046000000004
R32CAN,2055,42.738774
R32CAN,2060,43.273856
R32CAN,2065,43.765387000000004
R32CAN,2070,44.224157
R32CAN,2075,44.601110999999996
R32CAN,2080,44.846438000000006
R32CAN,2085,44.926913
R32CAN,2090,44.839693
R32CAN,2095,44.615118
R32CAN,2100,44.290476000000005
R32CAS-CAU,2020,16.855204
R32CAS-CAU,2025,16.876204
R32CAS-CAU,2030,16.914917
R32CAS-CAU,2035,16.923238
R32CAS-CAU,2040,16.889366
R32CAS-CAU,2045,16.7787
R32CAS-CAU,2050,16.593733999999998
R32CAS-CAU,2055,16.359193
R32CAS-CAU,2060,16.101054
R32CAS-CAU,2065,15.838873999999999
R32CAS-CAU,2070,15.565991
R32CAS-CAU,2075,15.27729
R32CAS-CAU,2080,14.975052
R32CAS-CAU,2085,14.678792
R32CAS-CAU,2090,14.402101
R32CAS-CAU,2095,14.150083
R32CAS-CAU,2100,13.90787300000001
R32CAS-OTH,2020,74.124038
R32CAS-OTH,2025,79.875747
R32CAS-OTH,2030,85.00272100000001
R32CAS-OTH,2035,89.686959
R32CAS-OTH,2040,94.202483
R32CAS-OTH,2045,98.508036
R32CAS-OTH,2050,102.34069599999991
R32CAS-OTH,2055,105.4223069999999
R32CAS-OTH,2060,107.70266400000001
R32CAS-OTH,2065,109.383525
R32CAS-OTH,2070,110.685812
R32CAS-OTH,2075,111.6798600000001
R32CAS-OTH,2080,112.37036700000002
R32CAS-OTH,2085,112.78782599999991
R32CAS-OTH,2090,112.963361
R32CAS-OTH,2095,112.928661
R32CAS-OTH,2100,112.61678900000001
R32CHN,2020,1432.1699420000002
R32CHN,2025,1434.6053789999999
R32CHN,2030,1424.5445300000001
R32CHN,2035,1407.131545
R32CHN,2040,1383.962093
R32CHN,2045,1353.560695
R32CHN,2050,1314.250564
R32CHN,2055,1265.782959
R32CHN,2060,1211.3458260000002
R32CHN,2065,1154.785799
R32CHN,2070,1099.581818
R32CHN,2075,1046.502243
R32CHN,2080,994.289862
R32CHN,2085,943.0778169999991
R32CHN,2090,894.694426000001
R32CHN,2095,849.869400000001
R32CHN,2100,807.089697000001
R32EEU,2020,16.341084000000002
R32EEU,2025,15.871161999999996
R32EEU,2030,15.565240000000001
R32EEU,2035,15.217913000000001
R32EEU,2040,14.840059
R32EEU,2045,14.458957999999999
R32EEU,2050,14.092656000000002
R32EEU,2055,13.745402
R32EEU,2060,13.412074
R32EEU,2065,13.087746
R32EEU,2070,12.768474999999999
R32EEU,2075,12.453745
R32EEU,2080,12.14589600000001
R32EEU,2085,11.847255
R32EEU,2090,11.558379
R32EEU,2095,11.278307999999999
R32EEU,2100,11.002658
R32EEU-FSU,2020,56.846759
R32EEU-FSU,2025,48.834359
R32EEU-FSU,2030,49.077487999999995
R32EEU-FSU,2035,48.77435600000002
R32EEU-FSU,2040,48.075238999999996
R32EEU-FSU,2045,47.133150000000015
R32EEU-FSU,2050,46.11052
R32EEU-FSU,2055,45.030921
R32EEU-FSU,2060,43.955260999999894
R32EEU-FSU,2065,42.875239
R32EEU-FSU,2070,41.817280000000004
R32EEU-FSU,2075,40.800748
R32EEU-FSU,2080,39.833223000000004
R32EEU-FSU,2085,38.912797000000005
R32EEU-FSU,2090,38.036337
R32EEU-FSU,2095,37.176030000000004
R32EEU-FSU,2100,36.279744
R32IDN,2020,270.825846
R32IDN,2025,280.692742
R32IDN,2030,290.581858
R32IDN,2035,298.639088
R32IDN,2040,304.633211
R32IDN,2045,308.59807
R32IDN,2050,310.601252
R32IDN,2055,311.20934600000004
R32IDN,2060,310.507499
R32IDN,2065,308.65983
R32IDN,2070,305.830237
R32IDN,2075,302.177569
R32IDN,2080,297.658723
R32IDN,2085,292.39994
R32IDN,2090,286.517043
R32IDN,2095,280.119902
R32IDN,2100,273.35429100000005
R32IND,2020,1389.966394
R32IND,2025,1445.47956
R32IND,2030,1501.725398
R32IND,2035,1548.067501
R32IND,2040,1583.6869720000002
R32IND,2045,1607.694646
R32IND,2050,1620.357947
R32IND,2055,1625.061994
R32IND,2060,1622.5716869999999
R32IND,2065,1612.14253
R32IND,2070,1594.675807
R32IND,2075,1570.0237350000002
R32IND,2080,1539.493031
R32IND,2085,1504.980714
R32IND,2090,1468.261304
R32IND,2095,1430.1665859999998
R32IND,2100,1391.6079730000001
R32JPN,2020,125.542768
R32JPN,2025,122.472771
R32JPN,2030,119.347805
R32JPN,2035,116.05067600000001
R32JPN,2040,112.665705
R32JPN,2045,109.262976
R32JPN,2050,105.98169500000002
R32JPN,2055,102.852048
R32JPN,2060,99.73362900000001
R32JPN,2065,96.43999099999999
R32JPN,2070,92.954799
R32JPN,2075,89.435694
R32JPN,2080,86.1483079999999
R32JPN,2085,83.172694
R32JPN,2090,80.41215700000001
R32JPN,2095,77.734792
R32JPN,2100,75.0409
R32KOR,2020,51.858125
R32KOR,2025,51.500459000000006
R32KOR,2030,50.981532
R32KOR,2035,50.254042999999996
R32KOR,2040,49.226524
R32KOR,2045,47.921756
R32KOR,2050,46.463411
R32KOR,2055,44.617119
R32KOR,2060,42.474593999999996
R32KOR,2065,40.27092700000001
R32KOR,2070,38.152461
R32KOR,2075,36.148126
R32KOR,2080,34.250874
R32KOR,2085,32.468225
R32KOR,2090,30.747902999999997
R32KOR,2095,29.069959
R32KOR,2100,27.507702000000002
R32LAM-L,2020,45.609590999999995
R32LAM-L,2025,49.01823100000001
R32LAM-L,2030,52.380886000000004
R32LAM-L,2035,55.42600899999999
R32LAM-L,2040,58.08754999999999
R32LAM-L,2045,60.329329
R32LAM-L,2050,62.141867000000005
R32LAM-L,2055,63.523763
R32LAM-L,2060,64.50945000000002
R32LAM-L,2065,65.177978
R32LAM-L,2070,65.525636
R32LAM-L,2075,65.567378
R32LAM-L,2080,65.31211200000001
R32LAM-L,2085,64.817297
R32LAM-L,2090,64.125521
R32LAM-L,2095,63.284
R32LAM-L,2100,62.351427
R32LAM-M,2020,261.78955
R32LAM-M,2025,270.976375
R32LAM-M,2030,280.21319400000004
R32LAM-M,2035,288.0719429999999
R32LAM-M,2040,294.301977
R32LAM-M,2045,298.89566600000006
R32LAM-M,2050,301.96560200000005
R32LAM-M,2055,303.66146000000003
R32LAM-M,2060,304.075868
R32LAM-M,2065,303.388146
R32LAM-M,2070,301.7183439999999
R32LAM-M,2075,299.135418
R32LAM-M,2080,295.657887
R32LAM-M,2085,291.455135
R32LAM-M,2090,286.709612
R32LAM-M,2095,281.582329
