clim,region_gea,year,value
Zone_8B Subarctic/arctic Dry,FSU,2055,12
Zone_8B Subarctic/arctic Dry,FSU,2060,12
Zone_8B Subarctic/arctic Dry,FSU,2065,12
Zone_8B Subarctic/arctic Dry,FSU,2070,12
Zone_8B Subarctic/arctic Dry,FSU,2075,12
Zone_8B Subarctic/arctic Dry,FSU,2080,12
Zone_8B Subarctic/arctic Dry,FSU,2085,12
Zone_8B Subarctic/arctic Dry,FSU,2090,12
Zone_8B Subarctic/arctic Dry,FSU,2095,12
Zone_8B Subarctic/arctic Dry,FSU,2100,12
Zone_8C Subarctic/arctic Marine,FSU,2015,12
Zone_8C Subarctic/arctic Marine,FSU,2020,12
Zone_8C Subarctic/arctic Marine,FSU,2025,12
Zone_8C Subarctic/arctic Marine,FSU,2030,12
Zone_8C Subarctic/arctic Marine,FSU,2035,12
Zone_8C Subarctic/arctic Marine,FSU,2040,12
Zone_8C Subarctic/arctic Marine,FSU,2045,12
Zone_8C Subarctic/arctic Marine,FSU,2050,12
Zone_8C Subarctic/arctic Marine,FSU,2055,12
Zone_8C Subarctic/arctic Marine,FSU,2060,12
Zone_8C Subarctic/arctic Marine,FSU,2065,12
Zone_8C Subarctic/arctic Marine,FSU,2070,12
Zone_8C Subarctic/arctic Marine,FSU,2075,12
Zone_8C Subarctic/arctic Marine,FSU,2080,12
Zone_8C Subarctic/arctic Marine,FSU,2085,12
Zone_8C Subarctic/arctic Marine,FSU,2090,12
Zone_8C Subarctic/arctic Marine,FSU,2095,12
Zone_8C Subarctic/arctic Marine,FSU,2100,12
Zone_0A Extremely hot Humid,LAC,2015,0
Zone_0A Extremely hot Humid,LAC,2020,0
Zone_0A Extremely hot Humid,LAC,2025,0
Zone_0A Extremely hot Humid,LAC,2030,0
Zone_0A Extremely hot Humid,LAC,2035,0
Zone_0A Extremely hot Humid,LAC,2040,0
Zone_0A Extremely hot Humid,LAC,2045,0
Zone_0A Extremely hot Humid,LAC,2050,0
Zone_0A Extremely hot Humid,LAC,2055,0
Zone_0A Extremely hot Humid,LAC,2060,0
Zone_0A Extremely hot Humid,LAC,2065,0
Zone_0A Extremely hot Humid,LAC,2070,0
Zone_0A Extremely hot Humid,LAC,2075,0
Zone_0A Extremely hot Humid,LAC,2080,0
Zone_0A Extremely hot Humid,LAC,2085,0
Zone_0A Extremely hot Humid,LAC,2090,0
Zone_0A Extremely hot Humid,LAC,2095,0
Zone_0A Extremely hot Humid,LAC,2100,0
Zone_0B Extremely hot Dry,LAC,2015,0
Zone_0B Extremely hot Dry,LAC,2020,0
Zone_0B Extremely hot Dry,LAC,2025,0
Zone_0B Extremely hot Dry,LAC,2030,0
Zone_0B Extremely hot Dry,LAC,2035,0
Zone_0B Extremely hot Dry,LAC,2040,0
Zone_0B Extremely hot Dry,LAC,2045,0
Zone_0B Extremely hot Dry,LAC,2050,0
Zone_0B Extremely hot Dry,LAC,2055,0
Zone_0B Extremely hot Dry,LAC,2060,0
Zone_0B Extremely hot Dry,LAC,2065,0
Zone_0B Extremely hot Dry,LAC,2070,0
Zone_0B Extremely hot Dry,LAC,2075,0
Zone_0B Extremely hot Dry,LAC,2080,0
Zone_0B Extremely hot Dry,LAC,2085,0
Zone_0B Extremely hot Dry,LAC,2090,0
Zone_0B Extremely hot Dry,LAC,2095,0
Zone_0B Extremely hot Dry,LAC,2100,0
Zone_0C Extremely hot Marine,LAC,2015,0
Zone_0C Extremely hot Marine,LAC,2020,0
Zone_0C Extremely hot Marine,LAC,2025,0
Zone_0C Extremely hot Marine,LAC,2030,0
Zone_0C Extremely hot Marine,LAC,2035,0
Zone_0C Extremely hot Marine,LAC,2040,0
Zone_0C Extremely hot Marine,LAC,2045,0
Zone_0C Extremely hot Marine,LAC,2050,0
Zone_0C Extremely hot Marine,LAC,2055,0
Zone_0C Extremely hot Marine,LAC,2060,0
Zone_0C Extremely hot Marine,LAC,2065,0
Zone_0C Extremely hot Marine,LAC,2070,0
Zone_0C Extremely hot Marine,LAC,2075,0
Zone_0C Extremely hot Marine,LAC,2080,0
Zone_0C Extremely hot Marine,LAC,2085,0
Zone_0C Extremely hot Marine,LAC,2090,0
Zone_0C Extremely hot Marine,LAC,2095,0
Zone_0C Extremely hot Marine,LAC,2100,0
Zone_1A Very hot Humid,LAC,2015,0
Zone_1A Very hot Humid,LAC,2020,0
Zone_1A Very hot Humid,LAC,2025,0
Zone_1A Very hot Humid,LAC,2030,0
Zone_1A Very hot Humid,LAC,2035,0
Zone_1A Very hot Humid,LAC,2040,0
Zone_1A Very hot Humid,LAC,2045,0
Zone_1A Very hot Humid,LAC,2050,0
Zone_1A Very hot Humid,LAC,2055,0
Zone_1A Very hot Humid,LAC,2060,0
Zone_1A Very hot Humid,LAC,2065,0
Zone_1A Very hot Humid,LAC,2070,0
Zone_1A Very hot Humid,LAC,2075,0
Zone_1A Very hot Humid,LAC,2080,0
Zone_1A Very hot Humid,LAC,2085,0
Zone_1A Very hot Humid,LAC,2090,0
Zone_1A Very hot Humid,LAC,2095,0
Zone_1A Very hot Humid,LAC,2100,0
Zone_1B Very hot Dry,LAC,2015,0
Zone_1B Very hot Dry,LAC,2020,0
Zone_1B Very hot Dry,LAC,2025,0
Zone_1B Very hot Dry,LAC,2030,0
Zone_1B Very hot Dry,LAC,2035,0
Zone_1B Very hot Dry,LAC,2040,0
Zone_1B Very hot Dry,LAC,2045,0
Zone_1B Very hot Dry,LAC,2050,0
Zone_1B Very hot Dry,LAC,2055,0
Zone_1B Very hot Dry,LAC,2060,0
Zone_1B Very hot Dry,LAC,2065,0
Zone_1B Very hot Dry,LAC,2070,0
Zone_1B Very hot Dry,LAC,2075,0
Zone_1B Very hot Dry,LAC,2080,0
Zone_1B Very hot Dry,LAC,2085,0
Zone_1B Very hot Dry,LAC,2090,0
Zone_1B Very hot Dry,LAC,2095,0
Zone_1B Very hot Dry,LAC,2100,0
Zone_1C Very hot Marine,LAC,2015,0
Zone_1C Very hot Marine,LAC,2020,0
Zone_1C Very hot Marine,LAC,2025,0
Zone_1C Very hot Marine,LAC,2030,0
Zone_1C Very hot Marine,LAC,2035,0
Zone_1C Very hot Marine,LAC,2040,0
Zone_1C Very hot Marine,LAC,2045,0
Zone_1C Very hot Marine,LAC,2050,0
Zone_1C Very hot Marine,LAC,2055,0
Zone_1C Very hot Marine,LAC,2060,0
Zone_1C Very hot Marine,LAC,2065,0
Zone_1C Very hot Marine,LAC,2070,0
Zone_1C Very hot Marine,LAC,2075,0
Zone_1C Very hot Marine,LAC,2080,0
Zone_1C Very hot Marine,LAC,2085,0
Zone_1C Very hot Marine,LAC,2090,0
Zone_1C Very hot Marine,LAC,2095,0
Zone_1C Very hot Marine,LAC,2100,0
Zone_2A Hot Humid,LAC,2015,1
Zone_2A Hot Humid,LAC,2020,1.011764706
Zone_2A Hot Humid,LAC,2025,1.023529412
Zone_2A Hot Humid,LAC,2030,1.035294118
Zone_2A Hot Humid,LAC,2035,1.047058824
Zone_2A Hot Humid,LAC,2040,1.058823529
Zone_2A Hot Humid,LAC,2045,1.070588235
Zone_2A Hot Humid,LAC,2050,1.082352941
Zone_2A Hot Humid,LAC,2055,1.094117647
Zone_2A Hot Humid,LAC,2060,1.105882353
Zone_2A Hot Humid,LAC,2065,1.117647059
Zone_2A Hot Humid,LAC,2070,1.129411765
Zone_2A Hot Humid,LAC,2075,1.141176471
Zone_2A Hot Humid,LAC,2080,1.152941176
Zone_2A Hot Humid,LAC,2085,1.164705882
Zone_2A Hot Humid,LAC,2090,1.176470588
Zone_2A Hot Humid,LAC,2095,1.188235294
Zone_2A Hot Humid,LAC,2100,1.2
Zone_2B Hot Dry,LAC,2015,1
Zone_2B Hot Dry,LAC,2020,1.011764706
Zone_2B Hot Dry,LAC,2025,1.023529412
Zone_2B Hot Dry,LAC,2030,1.035294118
Zone_2B Hot Dry,LAC,2035,1.047058824
Zone_2B Hot Dry,LAC,2040,1.058823529
Zone_2B Hot Dry,LAC,2045,1.070588235
Zone_2B Hot Dry,LAC,2050,1.082352941
Zone_2B Hot Dry,LAC,2055,1.094117647
Zone_2B Hot Dry,LAC,2060,1.105882353
Zone_2B Hot Dry,LAC,2065,1.117647059
Zone_2B Hot Dry,LAC,2070,1.129411765
Zone_2B Hot Dry,LAC,2075,1.141176471
Zone_2B Hot Dry,LAC,2080,1.152941176
Zone_2B Hot Dry,LAC,2085,1.164705882
Zone_2B Hot Dry,LAC,2090,1.176470588
Zone_2B Hot Dry,LAC,2095,1.188235294
Zone_2B Hot Dry,LAC,2100,1.2
Zone_2C Hot Marine,LAC,2015,1
Zone_2C Hot Marine,LAC,2020,1.011764706
Zone_2C Hot Marine,LAC,2025,1.023529412
Zone_2C Hot Marine,LAC,2030,1.035294118
Zone_2C Hot Marine,LAC,2035,1.047058824
Zone_2C Hot Marine,LAC,2040,1.058823529
Zone_2C Hot Marine,LAC,2045,1.070588235
Zone_2C Hot Marine,LAC,2050,1.082352941
Zone_2C Hot Marine,LAC,2055,1.094117647
Zone_2C Hot Marine,LAC,2060,1.105882353
Zone_2C Hot Marine,LAC,2065,1.117647059
Zone_2C Hot Marine,LAC,2070,1.129411765
Zone_2C Hot Marine,LAC,2075,1.141176471
Zone_2C Hot Marine,LAC,2080,1.152941176
Zone_2C Hot Marine,LAC,2085,1.164705882
Zone_2C Hot Marine,LAC,2090,1.176470588
Zone_2C Hot Marine,LAC,2095,1.188235294
Zone_2C Hot Marine,LAC,2100,1.2
Zone_3A Warm Humid,LAC,2015,2
Zone_3A Warm Humid,LAC,2020,2.023529412
Zone_3A Warm Humid,LAC,2025,2.047058824
Zone_3A Warm Humid,LAC,2030,2.070588235
Zone_3A Warm Humid,LAC,2035,2.094117647
Zone_3A Warm Humid,LAC,2040,2.117647059
Zone_3A Warm Humid,LAC,2045,2.141176471
Zone_3A Warm Humid,LAC,2050,2.164705882
Zone_3A Warm Humid,LAC,2055,2.188235294
Zone_3A Warm Humid,LAC,2060,2.211764706
Zone_3A Warm Humid,LAC,2065,2.235294118
Zone_3A Warm Humid,LAC,2070,2.258823529
Zone_3A Warm Humid,LAC,2075,2.282352941
Zone_3A Warm Humid,LAC,2080,2.305882353
Zone_3A Warm Humid,LAC,2085,2.329411765
Zone_3A Warm Humid,LAC,2090,2.352941176
Zone_3A Warm Humid,LAC,2095,2.376470588
Zone_3A Warm Humid,LAC,2100,2.4
Zone_3B Warm Dry,LAC,2015,2
Zone_3B Warm Dry,LAC,2020,2.023529412
Zone_3B Warm Dry,LAC,2025,2.047058824
Zone_3B Warm Dry,LAC,2030,2.070588235
Zone_3B Warm Dry,LAC,2035,2.094117647
Zone_3B Warm Dry,LAC,2040,2.117647059
Zone_3B Warm Dry,LAC,2045,2.141176471
Zone_3B Warm Dry,LAC,2050,2.164705882
Zone_3B Warm Dry,LAC,2055,2.188235294
Zone_3B Warm Dry,LAC,2060,2.211764706
Zone_3B Warm Dry,LAC,2065,2.235294118
Zone_3B Warm Dry,LAC,2070,2.258823529
Zone_3B Warm Dry,LAC,2075,2.282352941
Zone_3B Warm Dry,LAC,2080,2.305882353
Zone_3B Warm Dry,LAC,2085,2.329411765
Zone_3B Warm Dry,LAC,2090,2.352941176
Zone_3B Warm Dry,LAC,2095,2.376470588
Zone_3B Warm Dry,LAC,2100,2.4
Zone_3C Warm Marine,LAC,2015,2
Zone_3C Warm Marine,LAC,2020,2.023529412
Zone_3C Warm Marine,LAC,2025,2.047058824
Zone_3C Warm Marine,LAC,2030,2.070588235
Zone_3C Warm Marine,LAC,2035,2.094117647
Zone_3C Warm Marine,LAC,2040,2.117647059
Zone_3C Warm Marine,LAC,2045,2.141176471
Zone_3C Warm Marine,LAC,2050,2.164705882
Zone_3C Warm Marine,LAC,2055,2.188235294
Zone_3C Warm Marine,LAC,2060,2.211764706
Zone_3C Warm Marine,LAC,2065,2.235294118
Zone_3C Warm Marine,LAC,2070,2.258823529
Zone_3C Warm Marine,LAC,2075,2.282352941
Zone_3C Warm Marine,LAC,2080,2.305882353
Zone_3C Warm Marine,LAC,2085,2.329411765
Zone_3C Warm Marine,LAC,2090,2.352941176
Zone_3C Warm Marine,LAC,2095,2.376470588
Zone_3C Warm Marine,LAC,2100,2.4
Zone_4A Mixed Humid,LAC,2015,3
Zone_4A Mixed Humid,LAC,2020,3.035294118
Zone_4A Mixed Humid,LAC,2025,3.070588235
Zone_4A Mixed Humid,LAC,2030,3.105882353
Zone_4A Mixed Humid,LAC,2035,3.141176471
Zone_4A Mixed Humid,LAC,2040,3.176470588
Zone_4A Mixed Humid,LAC,2045,3.211764706
Zone_4A Mixed Humid,LAC,2050,3.247058824
Zone_4A Mixed Humid,LAC,2055,3.282352941
Zone_4A Mixed Humid,LAC,2060,3.317647059
Zone_4A Mixed Humid,LAC,2065,3.352941176
Zone_4A Mixed Humid,LAC,2070,3.388235294
Zone_4A Mixed Humid,LAC,2075,3.423529412
Zone_4A Mixed Humid,LAC,2080,3.458823529
Zone_4A Mixed Humid,LAC,2085,3.494117647
Zone_4A Mixed Humid,LAC,2090,3.529411765
Zone_4A Mixed Humid,LAC,2095,3.564705882
Zone_4A Mixed Humid,LAC,2100,3.6
Zone_4B Mixed Dry,LAC,2015,3
Zone_4B Mixed Dry,LAC,2020,3.035294118
Zone_4B Mixed Dry,LAC,2025,3.070588235
Zone_4B Mixed Dry,LAC,2030,3.105882353
Zone_4B Mixed Dry,LAC,2035,3.141176471
Zone_4B Mixed Dry,LAC,2040,3.176470588
Zone_4B Mixed Dry,LAC,2045,3.211764706
Zone_4B Mixed Dry,LAC,2050,3.247058824
Zone_4B Mixed Dry,LAC,2055,3.282352941
Zone_4B Mixed Dry,LAC,2060,3.317647059
Zone_4B Mixed Dry,LAC,2065,3.352941176
Zone_4B Mixed Dry,LAC,2070,3.388235294
Zone_4B Mixed Dry,LAC,2075,3.423529412
Zone_4B Mixed Dry,LAC,2080,3.458823529
Zone_4B Mixed Dry,LAC,2085,3.494117647
Zone_4B Mixed Dry,LAC,2090,3.529411765
Zone_4B Mixed Dry,LAC,2095,3.564705882
Zone_4B Mixed Dry,LAC,2100,3.6
Zone_4C Mixed Marine,LAC,2015,3
Zone_4C Mixed Marine,LAC,2020,3.035294118
Zone_4C Mixed Marine,LAC,2025,3.070588235
Zone_4C Mixed Marine,LAC,2030,3.105882353
Zone_4C Mixed Marine,LAC,2035,3.141176471
Zone_4C Mixed Marine,LAC,2040,3.176470588
Zone_4C Mixed Marine,LAC,2045,3.211764706
Zone_4C Mixed Marine,LAC,2050,3.247058824
Zone_4C Mixed Marine,LAC,2055,3.282352941
Zone_4C Mixed Marine,LAC,2060,3.317647059
Zone_4C Mixed Marine,LAC,2065,3.352941176
Zone_4C Mixed Marine,LAC,2070,3.388235294
Zone_4C Mixed Marine,LAC,2075,3.423529412
Zone_4C Mixed Marine,LAC,2080,3.458823529
Zone_4C Mixed Marine,LAC,2085,3.494117647
Zone_4C Mixed Marine,LAC,2090,3.529411765
Zone_4C Mixed Marine,LAC,2095,3.564705882
Zone_4C Mixed Marine,LAC,2100,3.6
Zone_5A Cool Humid,LAC,2015,3
Zone_5A Cool Humid,LAC,2020,3.035294118
Zone_5A Cool Humid,LAC,2025,3.070588235
Zone_5A Cool Humid,LAC,2030,3.105882353
Zone_5A Cool Humid,LAC,2035,3.141176471
Zone_5A Cool Humid,LAC,2040,3.176470588
Zone_5A Cool Humid,LAC,2045,3.211764706
Zone_5A Cool Humid,LAC,2050,3.247058824
Zone_5A Cool Humid,LAC,2055,3.282352941
Zone_5A Cool Humid,LAC,2060,3.317647059
Zone_5A Cool Humid,LAC,2065,3.352941176
Zone_5A Cool Humid,LAC,2070,3.388235294
Zone_5A Cool Humid,LAC,2075,3.423529412
Zone_5A Cool Humid,LAC,2080,3.458823529
Zone_5A Cool Humid,LAC,2085,3.494117647
Zone_5A Cool Humid,LAC,2090,3.529411765
Zone_5A Cool Humid,LAC,2095,3.564705882
Zone_5A Cool Humid,LAC,2100,3.6
Zone_5B Cool Dry,LAC,2015,3
Zone_5B Cool Dry,LAC,2020,3.035294118
Zone_5B Cool Dry,LAC,2025,3.070588235
Zone_5B Cool Dry,LAC,2030,3.105882353
Zone_5B Cool Dry,LAC,2035,3.141176471
Zone_5B Cool Dry,LAC,2040,3.176470588
Zone_5B Cool Dry,LAC,2045,3.211764706
Zone_5B Cool Dry,LAC,2050,3.247058824
Zone_5B Cool Dry,LAC,2055,3.282352941
Zone_5B Cool Dry,LAC,2060,3.317647059
Zone_5B Cool Dry,LAC,2065,3.352941176
Zone_5B Cool Dry,LAC,2070,3.388235294
Zone_5B Cool Dry,LAC,2075,3.423529412
Zone_5B Cool Dry,LAC,2080,3.458823529
Zone_5B Cool Dry,LAC,2085,3.494117647
Zone_5B Cool Dry,LAC,2090,3.529411765
Zone_5B Cool Dry,LAC,2095,3.564705882
Zone_5B Cool Dry,LAC,2100,3.6
Zone_5C Cool Marine,LAC,2015,3
Zone_5C Cool Marine,LAC,2020,3.035294118
Zone_5C Cool Marine,LAC,2025,3.070588235
Zone_5C Cool Marine,LAC,2030,3.105882353
Zone_5C Cool Marine,LAC,2035,3.141176471
Zone_5C Cool Marine,LAC,2040,3.176470588
Zone_5C Cool Marine,LAC,2045,3.211764706
Zone_5C Cool Marine,LAC,2050,3.247058824
Zone_5C Cool Marine,LAC,2055,3.282352941
Zone_5C Cool Marine,LAC,2060,3.317647059
Zone_5C Cool Marine,LAC,2065,3.352941176
Zone_5C Cool Marine,LAC,2070,3.388235294
Zone_5C Cool Marine,LAC,2075,3.423529412
Zone_5C Cool Marine,LAC,2080,3.458823529
Zone_5C Cool Marine,LAC,2085,3.494117647
Zone_5C Cool Marine,LAC,2090,3.529411765
Zone_5C Cool Marine,LAC,2095,3.564705882
Zone_5C Cool Marine,LAC,2100,3.6
Zone_6A Cold Humid,LAC,2015,3
Zone_6A Cold Humid,LAC,2020,3.035294118
Zone_6A Cold Humid,LAC,2025,3.070588235
Zone_6A Cold Humid,LAC,2030,3.105882353
Zone_6A Cold Humid,LAC,2035,3.141176471
Zone_6A Cold Humid,LAC,2040,3.176470588
Zone_6A Cold Humid,LAC,2045,3.211764706
Zone_6A Cold Humid,LAC,2050,3.247058824
Zone_6A Cold Humid,LAC,2055,3.282352941
Zone_6A Cold Humid,LAC,2060,3.317647059
Zone_6A Cold Humid,LAC,2065,3.352941176
Zone_6A Cold Humid,LAC,2070,3.388235294
Zone_6A Cold Humid,LAC,2075,3.423529412
Zone_6A Cold Humid,LAC,2080,3.458823529
Zone_6A Cold Humid,LAC,2085,3.494117647
Zone_6A Cold Humid,LAC,2090,3.529411765
Zone_6A Cold Humid,LAC,2095,3.564705882
Zone_6A Cold Humid,LAC,2100,3.6
Zone_6B Cold Dry,LAC,2015,3
Zone_6B Cold Dry,LAC,2020,3.035294118
Zone_6B Cold Dry,LAC,2025,3.070588235
Zone_6B Cold Dry,LAC,2030,3.105882353
Zone_6B Cold Dry,LAC,2035,3.141176471
Zone_6B Cold Dry,LAC,2040,3.176470588
Zone_6B Cold Dry,LAC,2045,3.211764706
Zone_6B Cold Dry,LAC,2050,3.247058824
Zone_6B Cold Dry,LAC,2055,3.282352941
Zone_6B Cold Dry,LAC,2060,3.317647059
Zone_6B Cold Dry,LAC,2065,3.352941176
Zone_6B Cold Dry,LAC,2070,3.388235294
Zone_6B Cold Dry,LAC,2075,3.423529412
Zone_6B Cold Dry,LAC,2080,3.458823529
Zone_6B Cold Dry,LAC,2085,3.494117647
Zone_6B Cold Dry,LAC,2090,3.529411765
Zone_6B Cold Dry,LAC,2095,3.564705882
Zone_6B Cold Dry,LAC,2100,3.6
Zone_6C Cold Marine,LAC,2015,3
Zone_6C Cold Marine,LAC,2020,3.035294118
Zone_6C Cold Marine,LAC,2025,3.070588235
Zone_6C Cold Marine,LAC,2030,3.105882353
Zone_6C Cold Marine,LAC,2035,3.141176471
Zone_6C Cold Marine,LAC,2040,3.176470588
Zone_6C Cold Marine,LAC,2045,3.211764706
Zone_6C Cold Marine,LAC,2050,3.247058824
Zone_6C Cold Marine,LAC,2055,3.282352941
Zone_6C Cold Marine,LAC,2060,3.317647059
Zone_6C Cold Marine,LAC,2065,3.352941176
Zone_6C Cold Marine,LAC,2070,3.388235294
Zone_6C Cold Marine,LAC,2075,3.423529412
Zone_6C Cold Marine,LAC,2080,3.458823529
Zone_6C Cold Marine,LAC,2085,3.494117647
Zone_6C Cold Marine,LAC,2090,3.529411765
Zone_6C Cold Marine,LAC,2095,3.564705882
Zone_6C Cold Marine,LAC,2100,3.6
Zone_7A Very cold Humid,LAC,2015,6
Zone_7A Very cold Humid,LAC,2020,6.070588235
Zone_7A Very cold Humid,LAC,2025,6.141176471
Zone_7A Very cold Humid,LAC,2030,6.211764706
Zone_7A Very cold Humid,LAC,2035,6.282352941
Zone_7A Very cold Humid,LAC,2040,6.352941176
Zone_7A Very cold Humid,LAC,2045,6.423529412
Zone_7A Very cold Humid,LAC,2050,6.494117647
Zone_7A Very cold Humid,LAC,2055,6.564705882
Zone_7A Very cold Humid,LAC,2060,6.635294118
Zone_7A Very cold Humid,LAC,2065,6.705882353
Zone_7A Very cold Humid,LAC,2070,6.776470588
Zone_7A Very cold Humid,LAC,2075,6.847058824
Zone_7A Very cold Humid,LAC,2080,6.917647059
Zone_7A Very cold Humid,LAC,2085,6.988235294
Zone_7A Very cold Humid,LAC,2090,7.058823529
Zone_7A Very cold Humid,LAC,2095,7.129411765
Zone_7A Very cold Humid,LAC,2100,7.2
Zone_7B Very cold Dry,LAC,2015,6
Zone_7B Very cold Dry,LAC,2020,6.070588235
Zone_7B Very cold Dry,LAC,2025,6.141176471
Zone_7B Very cold Dry,LAC,2030,6.211764706
Zone_7B Very cold Dry,LAC,2035,6.282352941
Zone_7B Very cold Dry,LAC,2040,6.352941176
Zone_7B Very cold Dry,LAC,2045,6.423529412
Zone_7B Very cold Dry,LAC,2050,6.494117647
Zone_7B Very cold Dry,LAC,2055,6.564705882
Zone_7B Very cold Dry,LAC,2060,6.635294118
Zone_7B Very cold Dry,LAC,2065,6.705882353
Zone_7B Very cold Dry,LAC,2070,6.776470588
Zone_7B Very cold Dry,LAC,2075,6.847058824
Zone_7B Very cold Dry,LAC,2080,6.917647059
Zone_7B Very cold Dry,LAC,2085,6.988235294
Zone_7B Very cold Dry,LAC,2090,7.058823529
Zone_7B Very cold Dry,LAC,2095,7.129411765
Zone_7B Very cold Dry,LAC,2100,7.2
Zone_7C Very cold Marine,LAC,2015,6
Zone_7C Very cold Marine,LAC,2020,6.070588235
Zone_7C Very cold Marine,LAC,2025,6.141176471
Zone_7C Very cold Marine,LAC,2030,6.211764706
Zone_7C Very cold Marine,LAC,2035,6.282352941
Zone_7C Very cold Marine,LAC,2040,6.352941176
Zone_7C Very cold Marine,LAC,2045,6.423529412
Zone_7C Very cold Marine,LAC,2050,6.494117647
Zone_7C Very cold Marine,LAC,2055,6.564705882
Zone_7C Very cold Marine,LAC,2060,6.635294118
Zone_7C Very cold Marine,LAC,2065,6.705882353
Zone_7C Very cold Marine,LAC,2070,6.776470588
Zone_7C Very cold Marine,LAC,2075,6.847058824
Zone_7C Very cold Marine,LAC,2080,6.917647059
Zone_7C Very cold Marine,LAC,2085,6.988235294
Zone_7C Very cold Marine,LAC,2090,7.058823529
Zone_7C Very cold Marine,LAC,2095,7.129411765
Zone_7C Very cold Marine,LAC,2100,7.2
Zone_8A Subarctic/arctic Humid,LAC,2015,6
Zone_8A Subarctic/arctic Humid,LAC,2020,6.070588235
Zone_8A Subarctic/arctic Humid,LAC,2025,6.141176471
Zone_8A Subarctic/arctic Humid,LAC,2030,6.211764706
Zone_8A Subarctic/arctic Humid,LAC,2035,6.282352941
Zone_8A Subarctic/arctic Humid,LAC,2040,6.352941176
Zone_8A Subarctic/arctic Humid,LAC,2045,6.423529412
Zone_8A Subarctic/arctic Humid,LAC,2050,6.494117647
Zone_8A Subarctic/arctic Humid,LAC,2055,6.564705882
Zone_8A Subarctic/arctic Humid,LAC,2060,6.635294118
Zone_8A Subarctic/arctic Humid,LAC,2065,6.705882353
Zone_8A Subarctic/arctic Humid,LAC,2070,6.776470588
Zone_8A Subarctic/arctic Humid,LAC,2075,6.847058824
Zone_8A Subarctic/arctic Humid,LAC,2080,6.917647059
Zone_8A Subarctic/arctic Humid,LAC,2085,6.988235294
Zone_8A Subarctic/arctic Humid,LAC,2090,7.058823529
Zone_8A Subarctic/arctic Humid,LAC,2095,7.129411765
Zone_8A Subarctic/arctic Humid,LAC,2100,7.2
Zone_8B Subarctic/arctic Dry,LAC,2015,6
Zone_8B Subarctic/arctic Dry,LAC,2020,6.070588235
Zone_8B Subarctic/arctic Dry,LAC,2025,6.141176471
Zone_8B Subarctic/arctic Dry,LAC,2030,6.211764706
Zone_8B Subarctic/arctic Dry,LAC,2035,6.282352941
Zone_8B Subarctic/arctic Dry,LAC,2040,6.352941176
Zone_8B Subarctic/arctic Dry,LAC,2045,6.423529412
Zone_8B Subarctic/arctic Dry,LAC,2050,6.494117647
Zone_8B Subarctic/arctic Dry,LAC,2055,6.564705882
Zone_8B Subarctic/arctic Dry,LAC,2060,6.635294118
Zone_8B Subarctic/arctic Dry,LAC,2065,6.705882353
Zone_8B Subarctic/arctic Dry,LAC,2070,6.776470588
Zone_8B Subarctic/arctic Dry,LAC,2075,6.847058824
Zone_8B Subarctic/arctic Dry,LAC,2080,6.917647059
Zone_8B Subarctic/arctic Dry,LAC,2085,6.988235294
Zone_8B Subarctic/arctic Dry,LAC,2090,7.058823529
Zone_8B Subarctic/arctic Dry,LAC,2095,7.129411765
Zone_8B Subarctic/arctic Dry,LAC,2100,7.2
Zone_8C Subarctic/arctic Marine,LAC,2015,6
Zone_8C Subarctic/arctic Marine,LAC,2020,6.070588235
Zone_8C Subarctic/arctic Marine,LAC,2025,6.141176471
Zone_8C Subarctic/arctic Marine,LAC,2030,6.211764706
Zone_8C Subarctic/arctic Marine,LAC,2035,6.282352941
Zone_8C Subarctic/arctic Marine,LAC,2040,6.352941176
Zone_8C Subarctic/arctic Marine,LAC,2045,6.423529412
Zone_8C Subarctic/arctic Marine,LAC,2050,6.494117647
Zone_8C Subarctic/arctic Marine,LAC,2055,6.564705882
Zone_8C Subarctic/arctic Marine,LAC,2060,6.635294118
Zone_8C Subarctic/arctic Marine,LAC,2065,6.705882353
Zone_8C Subarctic/arctic Marine,LAC,2070,6.776470588
Zone_8C Subarctic/arctic Marine,LAC,2075,6.847058824
Zone_8C Subarctic/arctic Marine,LAC,2080,6.917647059
Zone_8C Subarctic/arctic Marine,LAC,2085,6.988235294
Zone_8C Subarctic/arctic Marine,LAC,2090,7.058823529
Zone_8C Subarctic/arctic Marine,LAC,2095,7.129411765
Zone_8C Subarctic/arctic Marine,LAC,2100,7.2
Zone_0A Extremely hot Humid,MEA,2015,0
Zone_0A Extremely hot Humid,MEA,2020,0
Zone_0A Extremely hot Humid,MEA,2025,0
Zone_0A Extremely hot Humid,MEA,2030,0
Zone_0A Extremely hot Humid,MEA,2035,0
Zone_0A Extremely hot Humid,MEA,2040,0
Zone_0A Extremely hot Humid,MEA,2045,0
Zone_0A Extremely hot Humid,MEA,2050,0
Zone_0A Extremely hot Humid,MEA,2055,0
Zone_0A Extremely hot Humid,MEA,2060,0
Zone_0A Extremely hot Humid,MEA,2065,0
Zone_0A Extremely hot Humid,MEA,2070,0
Zone_0A Extremely hot Humid,MEA,2075,0
Zone_0A Extremely hot Humid,MEA,2080,0
Zone_0A Extremely hot Humid,MEA,2085,0
Zone_0A Extremely hot Humid,MEA,2090,0
Zone_0A Extremely hot Humid,MEA,2095,0
Zone_0A Extremely hot Humid,MEA,2100,0
Zone_0B Extremely hot Dry,MEA,2015,0
