region_gea,year,value
AFR,2020,0.41
AFR,2025,0.41
AFR,2030,0.41
AFR,2035,0.41
AFR,2040,0.41
AFR,2045,0.41
AFR,2050,0.41
AFR,2055,0.41
AFR,2060,0.41
AFR,2070,0.41
AFR,2080,0.41
AFR,2090,0.41
AFR,2100,0.41
CPA,2020,0.58
CPA,2025,0.58
CPA,2030,0.58
CPA,2035,0.58
CPA,2040,0.58
CPA,2045,0.58
CPA,2050,0.58
CPA,2055,0.58
CPA,2060,0.58
CPA,2070,0.58
CPA,2080,0.58
CPA,2090,0.58
CPA,2100,0.58
EEU,2020,0.86
EEU,2025,0.86
EEU,2030,0.86
EEU,2035,0.86
EEU,2040,0.86
EEU,2045,0.86
EEU,2050,0.86
EEU,2055,0.86
EEU,2060,0.86
EEU,2070,0.86
EEU,2080,0.86
EEU,2090,0.86
EEU,2100,0.86
FSU,2020,0.8
FSU,2025,0.8
FSU,2030,0.8
FSU,2035,0.8
FSU,2040,0.8
FSU,2045,0.8
FSU,2050,0.8
FSU,2055,0.8
FSU,2060,0.8
FSU,2070,0.8
FSU,2080,0.8
FSU,2090,0.8
FSU,2100,0.8
LAC,2020,0.78
LAC,2025,0.78
LAC,2030,0.78
LAC,2035,0.78
LAC,2040,0.78
LAC,2045,0.78
LAC,2050,0.78
LAC,2055,0.78
LAC,2060,0.78
LAC,2070,0.78
LAC,2080,0.78
LAC,2090,0.78
LAC,2100,0.78
MEA,2020,0.93
MEA,2025,0.93
MEA,2030,0.93
MEA,2035,0.93
MEA,2040,0.93
MEA,2045,0.93
MEA,2050,0.93
MEA,2055,0.93
MEA,2060,0.93
MEA,2070,0.93
MEA,2080,0.93
MEA,2090,0.93
MEA,2100,0.93
NAM,2020,1.03
NAM,2025,1.03
NAM,2030,1.03
NAM,2035,1.03
NAM,2040,1.03
NAM,2045,1.03
NAM,2050,1.03
NAM,2055,1.03
NAM,2060,1.03
NAM,2070,1.03
NAM,2080,1.03
NAM,2090,1.03
NAM,2100,1.03
PAO,2020,0.75
PAO,2025,0.75
PAO,2030,0.75
PAO,2035,0.75
PAO,2040,0.75
PAO,2045,0.75
PAO,2050,0.75
PAO,2055,0.75
PAO,2060,0.75
PAO,2070,0.75
PAO,2080,0.75
PAO,2090,0.75
PAO,2100,0.75
PAS,2020,0.45
PAS,2025,0.45
PAS,2030,0.45
PAS,2035,0.45
PAS,2040,0.45
PAS,2045,0.45
PAS,2050,0.45
PAS,2055,0.45
PAS,2060,0.45
PAS,2070,0.45
PAS,2080,0.45
PAS,2090,0.45
PAS,2100,0.45
SAS,2020,0.45
SAS,2025,0.45
SAS,2030,0.45
SAS,2035,0.45
SAS,2040,0.45
SAS,2045,0.45
SAS,2050,0.45
SAS,2055,0.45
SAS,2060,0.45
SAS,2070,0.45
SAS,2080,0.45
SAS,2090,0.45
SAS,2100,0.45
WEU,2020,0.91
WEU,2025,0.91
WEU,2030,0.91
WEU,2035,0.91
WEU,2040,0.91
WEU,2045,0.91
WEU,2050,0.91
WEU,2055,0.91
WEU,2060,0.91
WEU,2070,0.91
WEU,2080,0.91
WEU,2090,0.91
WEU,2100,0.91
