region_bld,urt,arch,mat,year,value
C-EEU-HRV,urb,sfh,perm,2080,57.555546441363624
C-EEU-HRV,urb,sfh,perm,2085,58.07898662524453
C-EEU-HRV,urb,sfh,perm,2090,58.541561687764315
C-EEU-HRV,urb,sfh,perm,2095,58.94933846067911
C-EEU-HRV,urb,sfh,perm,2100,59.308144803437585
C-EEU-HUN,rur,mfh,perm,2020,25.761887202013156
C-EEU-HUN,rur,mfh,perm,2025,26.79130610267776
C-EEU-HUN,rur,mfh,perm,2030,27.799314657718178
C-EEU-HUN,rur,mfh,perm,2035,28.774354014595048
C-EEU-HUN,rur,mfh,perm,2040,29.706534877829533
C-EEU-HUN,rur,mfh,perm,2045,30.587984997876227
C-EEU-HUN,rur,mfh,perm,2050,31.41300711706256
C-EEU-HUN,rur,mfh,perm,2055,32.17805989696156
C-EEU-HUN,rur,mfh,perm,2060,32.88159479403093
C-EEU-HUN,rur,mfh,perm,2065,33.52379263341292
C-EEU-HUN,rur,mfh,perm,2070,34.10624514949445
C-EEU-HUN,rur,mfh,perm,2075,34.63162133960718
C-EEU-HUN,rur,mfh,perm,2080,35.10334916291816
C-EEU-HUN,rur,mfh,perm,2085,35.52533270160877
C-EEU-HUN,rur,mfh,perm,2090,35.90171538075513
C-EEU-HUN,rur,mfh,perm,2095,36.23669229709965
C-EEU-HUN,rur,mfh,perm,2100,36.53436945411474
C-EEU-HUN,rur,sfh,perm,2020,43.067578449439104
C-EEU-HUN,rur,sfh,perm,2025,44.78851523151784
C-EEU-HUN,rur,sfh,perm,2030,46.47365914902232
C-EEU-HUN,rur,sfh,perm,2035,48.10368662582549
C-EEU-HUN,rur,sfh,perm,2040,49.66206517711733
C-EEU-HUN,rur,sfh,perm,2045,51.135634325864
C-EEU-HUN,rur,sfh,perm,2050,52.514869649811985
C-EEU-HUN,rur,sfh,perm,2055,53.79385089671717
C-EEU-HUN,rur,sfh,perm,2060,54.96998928028581
C-EEU-HUN,rur,sfh,perm,2065,56.043587095956816
C-EEU-HUN,rur,sfh,perm,2070,57.01730533455907
C-EEU-HUN,rur,sfh,perm,2075,57.89560590725078
C-EEU-HUN,rur,sfh,perm,2080,58.68421952386661
C-EEU-HUN,rur,sfh,perm,2085,59.38967285554294
C-EEU-HUN,rur,sfh,perm,2090,60.01889269623377
C-EEU-HUN,rur,sfh,perm,2095,60.578892222289134
C-EEU-HUN,rur,sfh,perm,2100,61.07653566788854
C-EEU-HUN,urb,mfh,perm,2020,24.22480141085041
C-EEU-HUN,urb,mfh,perm,2025,25.192799921271153
C-EEU-HUN,urb,mfh,perm,2030,26.140665536659142
C-EEU-HUN,urb,mfh,perm,2035,27.05752906466418
C-EEU-HUN,urb,mfh,perm,2040,27.934091255693644
C-EEU-HUN,urb,mfh,perm,2045,28.7629495588242
C-EEU-HUN,urb,mfh,perm,2050,29.5387466438796
C-EEU-HUN,urb,mfh,perm,2055,30.25815246677381
C-EEU-HUN,urb,mfh,perm,2060,30.91971087798279
C-EEU-HUN,urb,mfh,perm,2065,31.52359191369706
C-EEU-HUN,urb,mfh,perm,2070,32.07129233729889
C-EEU-HUN,urb,mfh,perm,2075,32.56532190010497
C-EEU-HUN,urb,mfh,perm,2080,33.008904031727226
C-EEU-HUN,urb,mfh,perm,2085,33.405709876860705
C-EEU-HUN,urb,mfh,perm,2090,33.7596356426754
C-EEU-HUN,urb,mfh,perm,2095,34.07462612501208
C-EEU-HUN,urb,mfh,perm,2100,34.354542342201064
C-EEU-HUN,urb,sfh,perm,2020,42.318130729998
C-EEU-HUN,urb,sfh,perm,2025,44.00912034083875
C-EEU-HUN,urb,sfh,perm,2030,45.66493994266602
C-EEU-HUN,urb,sfh,perm,2035,47.26660222181707
C-EEU-HUN,urb,sfh,perm,2040,48.79786238630055
C-EEU-HUN,urb,sfh,perm,2045,50.24578897334008
C-EEU-HUN,urb,sfh,perm,2050,51.601023301519994
C-EEU-HUN,urb,sfh,perm,2055,52.85774814086267
C-EEU-HUN,urb,sfh,perm,2060,54.01341975427503
C-EEU-HUN,urb,sfh,perm,2065,55.06833517675096
C-EEU-HUN,urb,sfh,perm,2070,56.02510909343934
C-EEU-HUN,urb,sfh,perm,2075,56.888125770799896
C-EEU-HUN,urb,sfh,perm,2080,57.663016194754995
C-EEU-HUN,urb,sfh,perm,2085,58.356193461474064
C-EEU-HUN,urb,sfh,perm,2090,58.97446382713959
C-EEU-HUN,urb,sfh,perm,2095,59.52471842713223
C-EEU-HUN,urb,sfh,perm,2100,60.01370204650441
C-EEU-LTU,rur,mfh,perm,2020,25.927443481993738
C-EEU-LTU,rur,mfh,perm,2025,26.948197145086723
C-EEU-LTU,rur,mfh,perm,2030,27.948209725186135
C-EEU-LTU,rur,mfh,perm,2035,28.916041100075585
C-EEU-LTU,rur,mfh,perm,2040,29.84187900518268
C-EEU-LTU,rur,mfh,perm,2045,30.717885412995827
C-EEU-LTU,rur,mfh,perm,2050,31.538357156839
C-EEU-LTU,rur,mfh,perm,2055,32.29971241416245
C-EEU-LTU,rur,mfh,perm,2060,33.00033490361356
C-EEU-LTU,rur,mfh,perm,2065,33.64031845380079
C-EEU-LTU,rur,mfh,perm,2070,34.22115630323942
C-EEU-LTU,rur,mfh,perm,2075,34.74541433442349
C-EEU-LTU,rur,mfh,perm,2080,35.216418407554045
C-EEU-LTU,rur,mfh,perm,2085,35.63797578333003
C-EEU-LTU,rur,mfh,perm,2090,36.01414128006576
C-EEU-LTU,rur,mfh,perm,2095,36.34903137472504
C-EEU-LTU,rur,mfh,perm,2100,36.64668425828875
C-EEU-LTU,rur,sfh,perm,2020,43.34434808281066
C-EEU-LTU,rur,sfh,perm,2025,45.050798705705034
C-EEU-LTU,rur,sfh,perm,2030,46.7225753075563
C-EEU-LTU,rur,sfh,perm,2035,48.34055280031634
C-EEU-LTU,rur,sfh,perm,2040,49.88832747602208
C-EEU-LTU,rur,sfh,perm,2045,51.35279606851541
C-EEU-LTU,rur,sfh,perm,2050,52.72442427713331
C-EEU-LTU,rur,sfh,perm,2055,53.997224170073935
C-EEU-LTU,rur,sfh,perm,2060,55.168493719981726
C-EEU-LTU,rur,sfh,perm,2065,56.23838978535558
C-EEU-LTU,rur,sfh,perm,2070,57.209408696002264
C-EEU-LTU,rur,sfh,perm,2075,58.08583998027572
C-EEU-LTU,rur,sfh,perm,2080,58.87324366349543
C-EEU-LTU,rur,sfh,perm,2085,59.57798455494507
C-EEU-LTU,rur,sfh,perm,2090,60.206841319731
C-EEU-LTU,rur,sfh,perm,2095,60.76669570115037
C-EEU-LTU,rur,sfh,perm,2100,61.264298567472224
C-EEU-LTU,urb,mfh,perm,2020,24.380479757448217
C-EEU-LTU,urb,mfh,perm,2025,25.34033004263592
C-EEU-LTU,urb,mfh,perm,2030,26.280676763794116
C-EEU-LTU,urb,mfh,perm,2035,27.19076237483798
C-EEU-LTU,urb,mfh,perm,2040,28.061360061023972
C-EEU-LTU,urb,mfh,perm,2045,28.885099451601217
C-EEU-LTU,urb,mfh,perm,2050,29.65661765995132
C-EEU-LTU,urb,mfh,perm,2055,30.372546573355084
C-EEU-LTU,urb,mfh,perm,2060,31.0313663460619
C-EEU-LTU,urb,mfh,perm,2065,31.63316520838612
C-EEU-LTU,urb,mfh,perm,2070,32.179347304605244
C-EEU-LTU,urb,mfh,perm,2075,32.67232542355629
C-EEU-LTU,urb,mfh,perm,2080,33.11522698763106
C-EEU-LTU,urb,mfh,perm,2085,33.51163209690638
C-EEU-LTU,urb,mfh,perm,2090,33.865353638522514
C-EEU-LTU,urb,mfh,perm,2095,34.180262479399204
C-EEU-LTU,urb,mfh,perm,2100,34.46015587141493
C-EEU-LTU,urb,sfh,perm,2020,42.5900841099834
C-EEU-LTU,urb,sfh,perm,2025,44.26683964497844
C-EEU-LTU,urb,sfh,perm,2030,45.90952454474706
C-EEU-LTU,urb,sfh,perm,2035,47.499346529681645
C-EEU-LTU,urb,sfh,perm,2040,49.02018734370586
C-EEU-LTU,urb,sfh,perm,2045,50.45917173935432
C-EEU-LTU,urb,sfh,perm,2050,51.80693132870269
C-EEU-LTU,urb,sfh,perm,2055,53.057582379952834
C-EEU-LTU,urb,sfh,perm,2060,54.20846988553323
C-EEU-LTU,urb,sfh,perm,2065,55.25974797434324
C-EEU-LTU,urb,sfh,perm,2070,56.21386953588606
C-EEU-LTU,urb,sfh,perm,2075,57.075049453565576
C-EEU-LTU,urb,sfh,perm,2080,57.84875099898431
C-EEU-LTU,urb,sfh,perm,2085,58.54122822312529
C-EEU-LTU,urb,sfh,perm,2090,59.15914183101241
C-EEU-LTU,urb,sfh,perm,2095,59.7092538121279
C-EEU-LTU,urb,sfh,perm,2100,60.198197558369664
C-EEU-LVA,rur,mfh,perm,2020,25.466255203684376
C-EEU-LVA,rur,mfh,perm,2025,26.51706750630204
C-EEU-LVA,rur,mfh,perm,2030,27.54602916580166
C-EEU-LVA,rur,mfh,perm,2035,28.54129999088245
C-EEU-LVA,rur,mfh,perm,2040,29.492752347587544
C-EEU-LVA,rur,mfh,perm,2045,30.39232698886081
C-EEU-LVA,rur,mfh,perm,2050,31.234194474504847
C-EEU-LVA,rur,mfh,perm,2055,32.014735093601566
C-EEU-LVA,rur,mfh,perm,2060,32.732371150253186
C-EEU-LVA,rur,mfh,perm,2065,33.38729651047364
C-EEU-LVA,rur,mfh,perm,2070,33.98114984402586
C-EEU-LVA,rur,mfh,perm,2075,34.5166724167879
C-EEU-LVA,rur,mfh,perm,2080,34.99738172545007
C-EEU-LVA,rur,mfh,perm,2085,35.42728157983879
C-EEU-LVA,rur,mfh,perm,2090,35.81061947363884
C-EEU-LVA,rur,mfh,perm,2095,36.151694347944584
C-EEU-LVA,rur,mfh,perm,2100,36.45471246947082
C-EEU-LVA,rur,sfh,perm,2020,42.5733540092671
C-EEU-LVA,rur,sfh,perm,2025,44.33005533024351
C-EEU-LVA,rur,sfh,perm,2030,46.05022771685741
C-EEU-LVA,rur,sfh,perm,2035,47.71407726333999
C-EEU-LVA,rur,sfh,perm,2040,49.3046730412028
C-EEU-LVA,rur,sfh,perm,2045,50.80854195928171
C-EEU-LVA,rur,sfh,perm,2050,52.2159386184509
C-EEU-LVA,rur,sfh,perm,2055,53.52081174681762
C-EEU-LVA,rur,sfh,perm,2060,54.72052382247545
C-EEU-LVA,rur,sfh,perm,2065,55.81539894201316
C-EEU-LVA,rur,sfh,perm,2070,56.80817656073601
C-EEU-LVA,rur,sfh,perm,2075,57.70343940514721
C-EEU-LVA,rur,sfh,perm,2080,58.507067869934744
C-EEU-LVA,rur,sfh,perm,2085,59.22575534648118
C-EEU-LVA,rur,sfh,perm,2090,59.866602606016805
C-EEU-LVA,rur,sfh,perm,2095,60.43679642726557
C-EEU-LVA,rur,sfh,perm,2100,60.94336866004101
C-EEU-LVA,urb,mfh,perm,2020,23.946808327733113
C-EEU-LVA,urb,mfh,perm,2025,24.93492380046145
C-EEU-LVA,urb,mfh,perm,2030,25.902492351060857
C-EEU-LVA,urb,mfh,perm,2035,26.83838023452739
C-EEU-LVA,urb,mfh,perm,2040,27.733064083281505
C-EEU-LVA,urb,mfh,perm,2045,28.57896550611588
C-EEU-LVA,urb,mfh,perm,2050,29.37060287701413
C-EEU-LVA,urb,mfh,perm,2055,30.10457245550225
C-EEU-LVA,urb,mfh,perm,2060,30.77939067907917
