region_bld,urt,arch,mat,year,value
C-EEU-HUN,rur,sfh,perm,2030,45.54418596604187
C-EEU-HUN,rur,sfh,perm,2035,46.179539160792466
C-EEU-HUN,rur,sfh,perm,2040,46.68234126649028
C-EEU-HUN,rur,sfh,perm,2045,47.044783579794874
C-EEU-HUN,rur,sfh,perm,2050,47.26338268483079
C-EEU-HUN,rur,sfh,perm,2055,48.41446580704545
C-EEU-HUN,rur,sfh,perm,2060,49.47299035225723
C-EEU-HUN,rur,sfh,perm,2065,50.43922838636114
C-EEU-HUN,rur,sfh,perm,2070,51.31557480110316
C-EEU-HUN,rur,sfh,perm,2075,52.10604531652571
C-EEU-HUN,rur,sfh,perm,2080,52.81579757147995
C-EEU-HUN,rur,sfh,perm,2085,53.45070556998865
C-EEU-HUN,rur,sfh,perm,2090,54.017003426610394
C-EEU-HUN,rur,sfh,perm,2095,54.52100300006022
C-EEU-HUN,rur,sfh,perm,2100,54.96888210109969
C-EEU-HUN,urb,mfh,perm,2020,24.22480141085041
C-EEU-HUN,urb,mfh,perm,2025,25.192799921271153
C-EEU-HUN,urb,mfh,perm,2030,25.617852225925958
C-EEU-HUN,urb,mfh,perm,2035,25.975227902077613
C-EEU-HUN,urb,mfh,perm,2040,26.258045780352024
C-EEU-HUN,urb,mfh,perm,2045,26.46191359411826
C-EEU-HUN,urb,mfh,perm,2050,26.584871979491638
C-EEU-HUN,urb,mfh,perm,2055,27.23233722009643
C-EEU-HUN,urb,mfh,perm,2060,27.827739790184513
C-EEU-HUN,urb,mfh,perm,2065,28.371232722327356
C-EEU-HUN,urb,mfh,perm,2070,28.864163103569005
C-EEU-HUN,urb,mfh,perm,2075,29.308789710094473
C-EEU-HUN,urb,mfh,perm,2080,29.708013628554504
C-EEU-HUN,urb,mfh,perm,2085,30.065138889174634
C-EEU-HUN,urb,mfh,perm,2090,30.38367207840786
C-EEU-HUN,urb,mfh,perm,2095,30.667163512510875
C-EEU-HUN,urb,mfh,perm,2100,30.919088107980958
C-EEU-HUN,urb,sfh,perm,2020,42.318130729998
C-EEU-HUN,urb,sfh,perm,2025,44.00912034083875
C-EEU-HUN,urb,sfh,perm,2030,44.7516411438127
C-EEU-HUN,urb,sfh,perm,2035,45.375938132944384
C-EEU-HUN,urb,sfh,perm,2040,45.86999064312251
C-EEU-HUN,urb,sfh,perm,2045,46.22612585547287
C-EEU-HUN,urb,sfh,perm,2050,46.440920971367994
C-EEU-HUN,urb,sfh,perm,2055,47.5719733267764
C-EEU-HUN,urb,sfh,perm,2060,48.61207777884753
C-EEU-HUN,urb,sfh,perm,2065,49.561501659075866
C-EEU-HUN,urb,sfh,perm,2070,50.422598184095406
C-EEU-HUN,urb,sfh,perm,2075,51.19931319371991
C-EEU-HUN,urb,sfh,perm,2080,51.896714575279496
C-EEU-HUN,urb,sfh,perm,2085,52.52057411532666
C-EEU-HUN,urb,sfh,perm,2090,53.07701744442563
C-EEU-HUN,urb,sfh,perm,2095,53.572246584419005
C-EEU-HUN,urb,sfh,perm,2100,54.01233184185397
C-EEU-LTU,rur,mfh,perm,2020,25.927443481993738
C-EEU-LTU,rur,mfh,perm,2025,26.948197145086723
C-EEU-LTU,rur,mfh,perm,2030,27.389245530682413
C-EEU-LTU,rur,mfh,perm,2035,27.75939945607256
C-EEU-LTU,rur,mfh,perm,2040,28.051366264871717
C-EEU-LTU,rur,mfh,perm,2045,28.260454579956157
C-EEU-LTU,rur,mfh,perm,2050,28.3845214411551
C-EEU-LTU,rur,mfh,perm,2055,29.069741172746205
C-EEU-LTU,rur,mfh,perm,2060,29.70030141325221
C-EEU-LTU,rur,mfh,perm,2065,30.27628660842071
C-EEU-LTU,rur,mfh,perm,2070,30.799040672915478
C-EEU-LTU,rur,mfh,perm,2075,31.27087290098114
C-EEU-LTU,rur,mfh,perm,2080,31.69477656679864
C-EEU-LTU,rur,mfh,perm,2085,32.074178204997025
C-EEU-LTU,rur,mfh,perm,2090,32.41272715205918
C-EEU-LTU,rur,mfh,perm,2095,32.71412823725253
C-EEU-LTU,rur,mfh,perm,2100,32.98201583245988
C-EEU-LTU,rur,sfh,perm,2020,43.34434808281066
C-EEU-LTU,rur,sfh,perm,2025,45.050798705705034
C-EEU-LTU,rur,sfh,perm,2030,45.78812380140517
C-EEU-LTU,rur,sfh,perm,2035,46.40693068830368
C-EEU-LTU,rur,sfh,perm,2040,46.89502782746075
C-EEU-LTU,rur,sfh,perm,2045,47.244572383034175
C-EEU-LTU,rur,sfh,perm,2050,47.45198184941998
C-EEU-LTU,rur,sfh,perm,2055,48.597501753066545
C-EEU-LTU,rur,sfh,perm,2060,49.651644347983556
C-EEU-LTU,rur,sfh,perm,2065,50.61455080682002
C-EEU-LTU,rur,sfh,perm,2070,51.48846782640204
C-EEU-LTU,rur,sfh,perm,2075,52.27725598224815
C-EEU-LTU,rur,sfh,perm,2080,52.98591929714589
C-EEU-LTU,rur,sfh,perm,2085,53.620186099450564
C-EEU-LTU,rur,sfh,perm,2090,54.1861571877579
C-EEU-LTU,rur,sfh,perm,2095,54.69002613103533
C-EEU-LTU,rur,sfh,perm,2100,55.137868710725
C-EEU-LTU,urb,mfh,perm,2020,24.380479757448217
C-EEU-LTU,urb,mfh,perm,2025,25.34033004263592
C-EEU-LTU,urb,mfh,perm,2030,25.75506322851823
C-EEU-LTU,urb,mfh,perm,2035,26.10313187984446
C-EEU-LTU,urb,mfh,perm,2040,26.37767845736253
C-EEU-LTU,urb,mfh,perm,2045,26.57429149547312
C-EEU-LTU,urb,mfh,perm,2050,26.690955893956186
C-EEU-LTU,urb,mfh,perm,2055,27.335291916019575
C-EEU-LTU,urb,mfh,perm,2060,27.92822971145571
C-EEU-LTU,urb,mfh,perm,2065,28.469848687547508
C-EEU-LTU,urb,mfh,perm,2070,28.96141257414472
C-EEU-LTU,urb,mfh,perm,2075,29.40509288120066
C-EEU-LTU,urb,mfh,perm,2080,29.803704288867955
C-EEU-LTU,urb,mfh,perm,2085,30.160468887215746
C-EEU-LTU,urb,mfh,perm,2090,30.478818274670264
C-EEU-LTU,urb,mfh,perm,2095,30.762236231459283
C-EEU-LTU,urb,mfh,perm,2100,31.01414028427344
C-EEU-LTU,urb,sfh,perm,2020,42.5900841099834
C-EEU-LTU,urb,sfh,perm,2025,44.26683964497844
C-EEU-LTU,urb,sfh,perm,2030,44.991334053852114
C-EEU-LTU,urb,sfh,perm,2035,45.599372668494375
C-EEU-LTU,urb,sfh,perm,2040,46.078976103083505
C-EEU-LTU,urb,sfh,perm,2045,46.42243800020597
C-EEU-LTU,urb,sfh,perm,2050,46.62623819583242
C-EEU-LTU,urb,sfh,perm,2055,47.75182414195755
C-EEU-LTU,urb,sfh,perm,2060,48.78762289697991
C-EEU-LTU,urb,sfh,perm,2065,49.73377317690892
C-EEU-LTU,urb,sfh,perm,2070,50.59248258229746
C-EEU-LTU,urb,sfh,perm,2075,51.36754450820902
C-EEU-LTU,urb,sfh,perm,2080,52.06387589908588
C-EEU-LTU,urb,sfh,perm,2085,52.68710540081276
C-EEU-LTU,urb,sfh,perm,2090,53.24322764791117
C-EEU-LTU,urb,sfh,perm,2095,53.73832843091511
C-EEU-LTU,urb,sfh,perm,2100,54.1783778025327
C-EEU-LVA,rur,mfh,perm,2020,25.466255203684376
C-EEU-LVA,rur,mfh,perm,2025,26.51706750630204
C-EEU-LVA,rur,mfh,perm,2030,26.995108582485624
C-EEU-LVA,rur,mfh,perm,2035,27.39964799124715
C-EEU-LVA,rur,mfh,perm,2040,27.72318720673229
C-EEU-LVA,rur,mfh,perm,2045,27.96094082975194
C-EEU-LVA,rur,mfh,perm,2050,28.110775027054363
C-EEU-LVA,rur,mfh,perm,2055,28.81326158424141
C-EEU-LVA,rur,mfh,perm,2060,29.45913403522787
C-EEU-LVA,rur,mfh,perm,2065,30.048566859426277
C-EEU-LVA,rur,mfh,perm,2070,30.58303485962327
C-EEU-LVA,rur,mfh,perm,2075,31.06500517510911
C-EEU-LVA,rur,mfh,perm,2080,31.497643552905064
C-EEU-LVA,rur,mfh,perm,2085,31.884553421854914
C-EEU-LVA,rur,mfh,perm,2090,32.22955752627495
C-EEU-LVA,rur,mfh,perm,2095,32.536524913150124
C-EEU-LVA,rur,mfh,perm,2100,32.80924122252374
C-EEU-LVA,rur,sfh,perm,2020,42.5733540092671
C-EEU-LVA,rur,sfh,perm,2025,44.33005533024351
C-EEU-LVA,rur,sfh,perm,2030,45.129223162520255
C-EEU-LVA,rur,sfh,perm,2035,45.80551417280638
C-EEU-LVA,rur,sfh,perm,2040,46.34639265873063
C-EEU-LVA,rur,sfh,perm,2045,46.74385860253917
C-EEU-LVA,rur,sfh,perm,2050,46.99434475660581
C-EEU-LVA,rur,sfh,perm,2055,48.16873057213586
C-EEU-LVA,rur,sfh,perm,2060,49.2484714402279
C-EEU-LVA,rur,sfh,perm,2065,50.23385904781185
C-EEU-LVA,rur,sfh,perm,2070,51.12735890466241
C-EEU-LVA,rur,sfh,perm,2075,51.93309546463249
C-EEU-LVA,rur,sfh,perm,2080,52.656361082941274
C-EEU-LVA,rur,sfh,perm,2085,53.30317981183306
C-EEU-LVA,rur,sfh,perm,2090,53.879942345415124
C-EEU-LVA,rur,sfh,perm,2095,54.39311678453901
C-EEU-LVA,rur,sfh,perm,2100,54.84903179403691
C-EEU-LVA,urb,mfh,perm,2020,23.946808327733113
C-EEU-LVA,urb,mfh,perm,2025,24.93492380046145
C-EEU-LVA,urb,mfh,perm,2030,25.38444250403964
C-EEU-LVA,urb,mfh,perm,2035,25.764845025146293
C-EEU-LVA,urb,mfh,perm,2040,26.069080238284613
C-EEU-LVA,urb,mfh,perm,2045,26.292648265626607
C-EEU-LVA,urb,mfh,perm,2050,26.433542589312715
C-EEU-LVA,urb,mfh,perm,2055,27.094115209952026
C-EEU-LVA,urb,mfh,perm,2060,27.701451611171255
C-EEU-LVA,urb,mfh,perm,2065,28.255715862049865
