region_bld,region_gea,urt,clim,mat,arch,yr_con,bld_age,value
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.09
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.05599999999999989
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.097
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1965,p2,0.12
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1970,p2,0.137
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1975,p2,0.118
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.1
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1985,p2,0.049
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1990,p2,0.052
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1995,p3,0.018
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.098
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2005,p3,0.016
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.027
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.023
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.089
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.05599999999999989
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.097
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1965,p2,0.12
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1970,p2,0.137
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1975,p2,0.118
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.1
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1985,p2,0.049
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1990,p2,0.052
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1995,p3,0.018
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.098
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2005,p3,0.016
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.027
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2015,p3,0.023
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2020,p3,0.089
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.17499999999999977
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.138
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1965,p2,0.204
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1970,p2,0.06
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1975,p2,0.053
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.063
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1985,p2,0.035
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1990,p2,0.028
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1995,p3,0.042
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.036
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2005,p3,0.038
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.05
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.028
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.05
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.17499999999999977
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.138
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1965,p2,0.204
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1970,p2,0.06
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1975,p2,0.053
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.063
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1985,p2,0.035
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1990,p2,0.028
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1995,p3,0.042
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.036
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2005,p3,0.038
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.05
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.028
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.05
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.12999999999999978
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.105
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1965,p2,0.178
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1970,p2,0.052
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1975,p2,0.047
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.055
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1985,p2,0.037
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1990,p2,0.03
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,1995,p3,0.045
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.039
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2005,p3,0.063
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.083
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.041
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.095
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.12999999999999978
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.105
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1965,p2,0.178
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1970,p2,0.052
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1975,p2,0.047
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.055
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1985,p2,0.037
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1990,p2,0.03
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,1995,p3,0.045
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.039
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2005,p3,0.063
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.083
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.041
C-EEU-SVK,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.095
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.13199999999999978
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.166
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1965,p2,0.19
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1970,p2,0.056
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1975,p2,0.05
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.058
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1985,p2,0.041
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1990,p2,0.033
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1995,p3,0.05
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.043
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2005,p3,0.047
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.063
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.028
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.043
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.13199999999999978
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.166
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1965,p2,0.19
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1970,p2,0.056
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1975,p2,0.05
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.058
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1985,p2,0.041
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1990,p2,0.033
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1995,p3,0.05
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.043
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2005,p3,0.047
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.063
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2015,p3,0.028
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2020,p3,0.043
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1945,p1,0.17199999999999988
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1960,p2,0.152
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1965,p2,0.191
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1970,p2,0.056
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1975,p2,0.05
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1980,p2,0.059
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1985,p2,0.033
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1990,p2,0.026
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,1995,p3,0.039
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2000,p3,0.034
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2005,p3,0.052
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2010,p3,0.069
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2015,p3,0.025
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,mfh,2020,p3,0.042
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1945,p1,0.17199999999999988
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1960,p2,0.152
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1965,p2,0.191
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1970,p2,0.056
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1975,p2,0.05
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1980,p2,0.059
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1985,p2,0.033
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1990,p2,0.026
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,1995,p3,0.039
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,2000,p3,0.034
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,2005,p3,0.052
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,2010,p3,0.069
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,2015,p3,0.025
C-EEU-SVK,EEU,urb,Zone_6A Cold Humid,perm,sfh,2020,p3,0.042
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.186
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.064
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.025
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.093
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.104
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.093
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.071
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.074
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.079
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.076
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.044
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.052
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.012
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.027
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.186
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.064
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.025
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.093
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.104
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.093
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.071
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.074
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.079
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.076
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.044
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.052
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.012
C-EEU-SVN,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.027
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.22800000000000012
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.032
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.021
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.078
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.087
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.078
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.069
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.072
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.077
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.074
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.067
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.079
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.02
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.018
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.22800000000000012
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.032
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.021
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.078
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.087
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.078
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.069
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.072
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.077
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.074
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.067
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.079
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.02
C-EEU-SVN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.018
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.2229999999999999
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.069
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1965,p2,0.024
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1970,p2,0.09
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1975,p2,0.102
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.09
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1985,p2,0.068
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1990,p2,0.072
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,1995,p3,0.077
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.073
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,2005,p3,0.038
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.044
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.011
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.019
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.2229999999999999
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.069
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1965,p2,0.024
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1970,p2,0.09
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1975,p2,0.102
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.09
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1985,p2,0.068
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1990,p2,0.072
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,1995,p3,0.077
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.073
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,2005,p3,0.038
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.044
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.011
C-EEU-SVN,EEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.019
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.145
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.052
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1965,p2,0.03
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1970,p2,0.113
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1975,p2,0.127
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.113
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1985,p2,0.056
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1990,p2,0.059
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1995,p3,0.063
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.06
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2005,p3,0.059
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.07
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.015
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.038
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.145
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.052
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1965,p2,0.03
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1970,p2,0.113
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1975,p2,0.127
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.113
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1985,p2,0.056
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1990,p2,0.059
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1995,p3,0.063
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.06
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2005,p3,0.059
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.07
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.015
C-EEU-SVN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.038
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1945,p1,0.3309999999999999
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1960,p2,0.046
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1965,p2,0.024
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1970,p2,0.091
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1975,p2,0.102
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1980,p2,0.091
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1985,p2,0.049
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1990,p2,0.052
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,1995,p3,0.056
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,2000,p3,0.053
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,2005,p3,0.035
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,2010,p3,0.042
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,2015,p3,0.012
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,mfh,2020,p3,0.016
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1945,p1,0.3309999999999999
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1960,p2,0.046
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1965,p2,0.024
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1970,p2,0.091
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1975,p2,0.102
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1980,p2,0.091
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1985,p2,0.049
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1990,p2,0.052
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,1995,p3,0.056
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,2000,p3,0.053
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,2005,p3,0.035
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,2010,p3,0.042
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,2015,p3,0.012
C-EEU-SVN,EEU,rur,Zone_7A Very cold Humid,perm,sfh,2020,p3,0.016
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.159
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.085
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.087
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.129
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.114
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.081
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.041
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.056
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.079
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.057
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.043
C-WEU-AUT,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.036
