clim_policy,region_gea,fuel,year,value
1p5C,PAS,biomass_solid,2060,0
1p5C,PAS,biomass_solid,2070,0
1p5C,PAS,biomass_solid,2080,0
1p5C,PAS,biomass_solid,2090,0
1p5C,PAS,biomass_solid,2100,0
1p5C,PAS,coal,2015,94.6
1p5C,PAS,coal,2020,94.6
1p5C,PAS,coal,2025,94.6
1p5C,PAS,coal,2030,94.6
1p5C,PAS,coal,2035,94.6
1p5C,PAS,coal,2040,94.6
1p5C,PAS,coal,2045,94.6
1p5C,PAS,coal,2050,94.6
1p5C,PAS,coal,2055,94.6
1p5C,PAS,coal,2060,94.6
1p5C,PAS,coal,2070,94.6
1p5C,PAS,coal,2080,94.6
1p5C,PAS,coal,2090,94.6
1p5C,PAS,coal,2100,94.6
1p5C,PAS,district_heat,2015,35.99024822
1p5C,PAS,district_heat,2020,26.76702086
1p5C,PAS,district_heat,2025,37.03278506
1p5C,PAS,district_heat,2030,28.81622694
1p5C,PAS,district_heat,2035,12.27771236
1p5C,PAS,district_heat,2040,8.51986586
1p5C,PAS,district_heat,2045,3.582336355
1p5C,PAS,district_heat,2050,0
1p5C,PAS,district_heat,2055,0
1p5C,PAS,district_heat,2060,0
1p5C,PAS,district_heat,2070,0.439971226
1p5C,PAS,district_heat,2080,1.580611707
1p5C,PAS,district_heat,2090,1.225700468
1p5C,PAS,district_heat,2100,0
1p5C,PAS,electricity,2015,156.2223317
1p5C,PAS,electricity,2020,150.33456
1p5C,PAS,electricity,2025,69.21209075
1p5C,PAS,electricity,2030,30.01956946
1p5C,PAS,electricity,2035,9.802187151
1p5C,PAS,electricity,2040,0.742388495
1p5C,PAS,electricity,2045,0.3218406
1p5C,PAS,electricity,2050,-0.036332031
1p5C,PAS,electricity,2055,-0.023186851
1p5C,PAS,electricity,2060,0.033955051
1p5C,PAS,electricity,2070,0.049173731
1p5C,PAS,electricity,2080,0.024156646
1p5C,PAS,electricity,2090,0.009298731
1p5C,PAS,electricity,2100,0.007298721
1p5C,PAS,gas,2015,56.1
1p5C,PAS,gas,2020,56.1
1p5C,PAS,gas,2025,56.1
1p5C,PAS,gas,2030,56.1
1p5C,PAS,gas,2035,56.1
1p5C,PAS,gas,2040,56.1
1p5C,PAS,gas,2045,56.1
1p5C,PAS,gas,2050,56.1
1p5C,PAS,gas,2055,56.1
1p5C,PAS,gas,2060,56.1
1p5C,PAS,gas,2070,56.1
1p5C,PAS,gas,2080,56.1
1p5C,PAS,gas,2090,56.1
1p5C,PAS,gas,2100,56.1
1p5C,PAS,oil,2015,73.3
1p5C,PAS,oil,2020,73.3
1p5C,PAS,oil,2025,73.3
1p5C,PAS,oil,2030,73.3
1p5C,PAS,oil,2035,73.3
1p5C,PAS,oil,2040,73.3
1p5C,PAS,oil,2045,73.3
1p5C,PAS,oil,2050,73.3
1p5C,PAS,oil,2055,73.3
1p5C,PAS,oil,2060,73.3
1p5C,PAS,oil,2070,73.3
1p5C,PAS,oil,2080,73.3
1p5C,PAS,oil,2090,73.3
1p5C,PAS,oil,2100,73.3
1p5C,SAS,biomass_solid,2015,0
1p5C,SAS,biomass_solid,2020,0
1p5C,SAS,biomass_solid,2025,0
1p5C,SAS,biomass_solid,2030,0
1p5C,SAS,biomass_solid,2035,0
1p5C,SAS,biomass_solid,2040,0
1p5C,SAS,biomass_solid,2045,0
1p5C,SAS,biomass_solid,2050,0
1p5C,SAS,biomass_solid,2055,0
1p5C,SAS,biomass_solid,2060,0
1p5C,SAS,biomass_solid,2070,0
1p5C,SAS,biomass_solid,2080,0
1p5C,SAS,biomass_solid,2090,0
1p5C,SAS,biomass_solid,2100,0
1p5C,SAS,coal,2015,94.6
1p5C,SAS,coal,2020,94.6
1p5C,SAS,coal,2025,94.6
1p5C,SAS,coal,2030,94.6
1p5C,SAS,coal,2035,94.6
1p5C,SAS,coal,2040,94.6
1p5C,SAS,coal,2045,94.6
1p5C,SAS,coal,2050,94.6
1p5C,SAS,coal,2055,94.6
1p5C,SAS,coal,2060,94.6
1p5C,SAS,coal,2070,94.6
1p5C,SAS,coal,2080,94.6
1p5C,SAS,coal,2090,94.6
1p5C,SAS,coal,2100,94.6
1p5C,SAS,district_heat,2015,0
1p5C,SAS,district_heat,2020,36.55185093
1p5C,SAS,district_heat,2025,41.8552451
1p5C,SAS,district_heat,2030,14.6099896
1p5C,SAS,district_heat,2035,3.292166399
1p5C,SAS,district_heat,2040,4.176566347
1p5C,SAS,district_heat,2045,0.975917068
1p5C,SAS,district_heat,2050,1.193578318
1p5C,SAS,district_heat,2055,1.39186319
1p5C,SAS,district_heat,2060,1.726902967
1p5C,SAS,district_heat,2070,14.72560626
1p5C,SAS,district_heat,2080,14.8059028
1p5C,SAS,district_heat,2090,14.96007349
1p5C,SAS,district_heat,2100,15.30362686
1p5C,SAS,electricity,2015,249.6463623
1p5C,SAS,electricity,2020,218.0777178
1p5C,SAS,electricity,2025,91.95172294
1p5C,SAS,electricity,2030,14.50516113
1p5C,SAS,electricity,2035,0.390456245
1p5C,SAS,electricity,2040,0.059510645
1p5C,SAS,electricity,2045,0.05793467
1p5C,SAS,electricity,2050,0.002997686
1p5C,SAS,electricity,2055,8.83e-4
1p5C,SAS,electricity,2060,2.97e-6
1p5C,SAS,electricity,2070,0
1p5C,SAS,electricity,2080,0.00725271
1p5C,SAS,electricity,2090,0.021213799
1p5C,SAS,electricity,2100,0.044017371
1p5C,SAS,gas,2015,56.1
1p5C,SAS,gas,2020,56.1
1p5C,SAS,gas,2025,56.1
1p5C,SAS,gas,2030,56.1
1p5C,SAS,gas,2035,56.1
1p5C,SAS,gas,2040,56.1
1p5C,SAS,gas,2045,56.1
1p5C,SAS,gas,2050,56.1
1p5C,SAS,gas,2055,56.1
1p5C,SAS,gas,2060,56.1
1p5C,SAS,gas,2070,56.1
1p5C,SAS,gas,2080,56.1
1p5C,SAS,gas,2090,56.1
1p5C,SAS,gas,2100,56.1
1p5C,SAS,oil,2015,73.3
1p5C,SAS,oil,2020,73.3
1p5C,SAS,oil,2025,73.3
1p5C,SAS,oil,2030,73.3
1p5C,SAS,oil,2035,73.3
1p5C,SAS,oil,2040,73.3
1p5C,SAS,oil,2045,73.3
1p5C,SAS,oil,2050,73.3
1p5C,SAS,oil,2055,73.3
1p5C,SAS,oil,2060,73.3
1p5C,SAS,oil,2070,73.3
1p5C,SAS,oil,2080,73.3
1p5C,SAS,oil,2090,73.3
1p5C,SAS,oil,2100,73.3
1p5C,WEU,biomass_solid,2015,0
1p5C,WEU,biomass_solid,2020,0
1p5C,WEU,biomass_solid,2025,0
1p5C,WEU,biomass_solid,2030,0
1p5C,WEU,biomass_solid,2035,0
1p5C,WEU,biomass_solid,2040,0
1p5C,WEU,biomass_solid,2045,0
1p5C,WEU,biomass_solid,2050,0
1p5C,WEU,biomass_solid,2055,0
1p5C,WEU,biomass_solid,2060,0
1p5C,WEU,biomass_solid,2070,0
1p5C,WEU,biomass_solid,2080,0
1p5C,WEU,biomass_solid,2090,0
1p5C,WEU,biomass_solid,2100,0
1p5C,WEU,coal,2015,94.6
1p5C,WEU,coal,2020,94.6
1p5C,WEU,coal,2025,94.6
1p5C,WEU,coal,2030,94.6
1p5C,WEU,coal,2035,94.6
1p5C,WEU,coal,2040,94.6
1p5C,WEU,coal,2045,94.6
1p5C,WEU,coal,2050,94.6
1p5C,WEU,coal,2055,94.6
1p5C,WEU,coal,2060,94.6
1p5C,WEU,coal,2070,94.6
1p5C,WEU,coal,2080,94.6
1p5C,WEU,coal,2090,94.6
1p5C,WEU,coal,2100,94.6
1p5C,WEU,district_heat,2015,49.95700515
1p5C,WEU,district_heat,2020,12.39672575
1p5C,WEU,district_heat,2025,17.52885461
1p5C,WEU,district_heat,2030,9.62782784
1p5C,WEU,district_heat,2035,0.87409241
1p5C,WEU,district_heat,2040,0.615510887
1p5C,WEU,district_heat,2045,1.886500798
1p5C,WEU,district_heat,2050,0.37932743
1p5C,WEU,district_heat,2055,0.308909414
1p5C,WEU,district_heat,2060,2.22142429
1p5C,WEU,district_heat,2070,0.173824656
1p5C,WEU,district_heat,2080,0.096883591
1p5C,WEU,district_heat,2090,0.059516863
1p5C,WEU,district_heat,2100,0.034589629
1p5C,WEU,electricity,2015,89.56865768
1p5C,WEU,electricity,2020,59.22610915
1p5C,WEU,electricity,2025,42.98949734
1p5C,WEU,electricity,2030,19.28470835
1p5C,WEU,electricity,2035,4.585848308
1p5C,WEU,electricity,2040,0.696872696
1p5C,WEU,electricity,2045,0.244298117
1p5C,WEU,electricity,2050,0.1330681
1p5C,WEU,electricity,2055,0.221968422
1p5C,WEU,electricity,2060,-0.424165526
1p5C,WEU,electricity,2070,0.014749232
1p5C,WEU,electricity,2080,0.353828945
1p5C,WEU,electricity,2090,0.547576087
1p5C,WEU,electricity,2100,0.329123508
1p5C,WEU,gas,2015,56.1
1p5C,WEU,gas,2020,56.1
1p5C,WEU,gas,2025,56.1
1p5C,WEU,gas,2030,56.1
1p5C,WEU,gas,2035,56.1
1p5C,WEU,gas,2040,56.1
1p5C,WEU,gas,2045,56.1
1p5C,WEU,gas,2050,56.1
1p5C,WEU,gas,2055,56.1
1p5C,WEU,gas,2060,56.1
1p5C,WEU,gas,2070,56.1
1p5C,WEU,gas,2080,56.1
1p5C,WEU,gas,2090,56.1
1p5C,WEU,gas,2100,56.1
1p5C,WEU,oil,2015,73.3
1p5C,WEU,oil,2020,73.3
1p5C,WEU,oil,2025,73.3
1p5C,WEU,oil,2030,73.3
1p5C,WEU,oil,2035,73.3
1p5C,WEU,oil,2040,73.3
1p5C,WEU,oil,2045,73.3
1p5C,WEU,oil,2050,73.3
1p5C,WEU,oil,2055,73.3
1p5C,WEU,oil,2060,73.3
1p5C,WEU,oil,2070,73.3
1p5C,WEU,oil,2080,73.3
1p5C,WEU,oil,2090,73.3
1p5C,WEU,oil,2100,73.3
NPi,AFR,biomass_solid,2015,0
NPi,AFR,biomass_solid,2020,0
NPi,AFR,biomass_solid,2025,0
NPi,AFR,biomass_solid,2030,0
NPi,AFR,biomass_solid,2035,0
NPi,AFR,biomass_solid,2040,0
NPi,AFR,biomass_solid,2045,0
NPi,AFR,biomass_solid,2050,0
NPi,AFR,biomass_solid,2055,0
NPi,AFR,biomass_solid,2060,0
NPi,AFR,biomass_solid,2070,0
NPi,AFR,biomass_solid,2080,0
NPi,AFR,biomass_solid,2090,0
NPi,AFR,biomass_solid,2100,0
NPi,AFR,coal,2015,94.6
NPi,AFR,coal,2020,94.6
NPi,AFR,coal,2025,94.6
NPi,AFR,coal,2030,94.6
NPi,AFR,coal,2035,94.6
NPi,AFR,coal,2040,94.6
NPi,AFR,coal,2045,94.6
NPi,AFR,coal,2050,94.6
NPi,AFR,coal,2055,94.6
NPi,AFR,coal,2060,94.6
NPi,AFR,coal,2070,94.6
NPi,AFR,coal,2080,94.6
NPi,AFR,coal,2090,94.6
NPi,AFR,coal,2100,94.6
NPi,AFR,district_heat,2015,25.91185944
NPi,AFR,district_heat,2020,46.06813782
NPi,AFR,district_heat,2025,52.44008651
NPi,AFR,district_heat,2030,43.32507506
NPi,AFR,district_heat,2035,34.29135715
NPi,AFR,district_heat,2040,26.57044901
NPi,AFR,district_heat,2045,47.09881311
NPi,AFR,district_heat,2050,48.05378779
NPi,AFR,district_heat,2055,40.51061476
NPi,AFR,district_heat,2060,30.55283026
NPi,AFR,district_heat,2070,14.18070352
NPi,AFR,district_heat,2080,15.01696187
NPi,AFR,district_heat,2090,10.5140436
NPi,AFR,district_heat,2100,10.65022852
NPi,AFR,electricity,2015,228.8735819
NPi,AFR,electricity,2020,179.1983778
NPi,AFR,electricity,2025,166.1126491
NPi,AFR,electricity,2030,152.8713075
NPi,AFR,electricity,2035,134.8708767
NPi,AFR,electricity,2040,113.2047503
NPi,AFR,electricity,2045,100.402109
NPi,AFR,electricity,2050,95.14252103
NPi,AFR,electricity,2055,98.14983843
NPi,AFR,electricity,2060,95.9076413
NPi,AFR,electricity,2070,85.82979445
NPi,AFR,electricity,2080,77.42033904
NPi,AFR,electricity,2090,61.92032727
NPi,AFR,electricity,2100,36.00994709
NPi,AFR,gas,2015,56.1
NPi,AFR,gas,2020,56.1
NPi,AFR,gas,2025,56.1
NPi,AFR,gas,2030,56.1
NPi,AFR,gas,2035,56.1
NPi,AFR,gas,2040,56.1
NPi,AFR,gas,2045,56.1
NPi,AFR,gas,2050,56.1
NPi,AFR,gas,2055,56.1
NPi,AFR,gas,2060,56.1
NPi,AFR,gas,2070,56.1
NPi,AFR,gas,2080,56.1
NPi,AFR,gas,2090,56.1
NPi,AFR,gas,2100,56.1
NPi,AFR,oil,2015,73.3
NPi,AFR,oil,2020,73.3
NPi,AFR,oil,2025,73.3
NPi,AFR,oil,2030,73.3
NPi,AFR,oil,2035,73.3
NPi,AFR,oil,2040,73.3
NPi,AFR,oil,2045,73.3
NPi,AFR,oil,2050,73.3
NPi,AFR,oil,2055,73.3
NPi,AFR,oil,2060,73.3
NPi,AFR,oil,2070,73.3
NPi,AFR,oil,2080,73.3
NPi,AFR,oil,2090,73.3
NPi,AFR,oil,2100,73.3
NPi,CPA,biomass_solid,2015,0
NPi,CPA,biomass_solid,2020,0
NPi,CPA,biomass_solid,2025,0
NPi,CPA,biomass_solid,2030,0
NPi,CPA,biomass_solid,2035,0
NPi,CPA,biomass_solid,2040,0
NPi,CPA,biomass_solid,2045,0
NPi,CPA,biomass_solid,2050,0
NPi,CPA,biomass_solid,2055,0
NPi,CPA,biomass_solid,2060,0
NPi,CPA,biomass_solid,2070,0
NPi,CPA,biomass_solid,2080,0
NPi,CPA,biomass_solid,2090,0
NPi,CPA,biomass_solid,2100,0
NPi,CPA,coal,2015,94.6
NPi,CPA,coal,2020,94.6
NPi,CPA,coal,2025,94.6
NPi,CPA,coal,2030,94.6
NPi,CPA,coal,2035,94.6
NPi,CPA,coal,2040,94.6
NPi,CPA,coal,2045,94.6
NPi,CPA,coal,2050,94.6
NPi,CPA,coal,2055,94.6
NPi,CPA,coal,2060,94.6
NPi,CPA,coal,2070,94.6
NPi,CPA,coal,2080,94.6
NPi,CPA,coal,2090,94.6
NPi,CPA,coal,2100,94.6
NPi,CPA,district_heat,2015,101.0729031
NPi,CPA,district_heat,2020,73.61468942
NPi,CPA,district_heat,2025,61.93007339
NPi,CPA,district_heat,2030,45.46409566
NPi,CPA,district_heat,2035,31.63182306
NPi,CPA,district_heat,2040,30.58210091
NPi,CPA,district_heat,2045,29.7634624
NPi,CPA,district_heat,2050,31.05950779
NPi,CPA,district_heat,2055,31.55695598
NPi,CPA,district_heat,2060,32.23139139
NPi,CPA,district_heat,2070,31.88311324
NPi,CPA,district_heat,2080,30.89307187
NPi,CPA,district_heat,2090,31.46258986
NPi,CPA,district_heat,2100,31.46684705
NPi,CPA,electricity,2015,215.1169357
NPi,CPA,electricity,2020,174.1440078
NPi,CPA,electricity,2025,152.8693572
NPi,CPA,electricity,2030,129.7069707
NPi,CPA,electricity,2035,120.4829861
NPi,CPA,electricity,2040,105.1466538
NPi,CPA,electricity,2045,102.0957695
NPi,CPA,electricity,2050,106.602994
NPi,CPA,electricity,2055,106.3386935
NPi,CPA,electricity,2060,108.4478581
NPi,CPA,electricity,2070,111.2193121
NPi,CPA,electricity,2080,112.2974934
NPi,CPA,electricity,2090,114.7960337
NPi,CPA,electricity,2100,103.4461202
NPi,CPA,gas,2015,56.1
NPi,CPA,gas,2020,56.1
NPi,CPA,gas,2025,56.1
NPi,CPA,gas,2030,56.1
NPi,CPA,gas,2035,56.1
NPi,CPA,gas,2040,56.1
NPi,CPA,gas,2045,56.1
NPi,CPA,gas,2050,56.1
NPi,CPA,gas,2055,56.1
NPi,CPA,gas,2060,56.1
NPi,CPA,gas,2070,56.1
NPi,CPA,gas,2080,56.1
NPi,CPA,gas,2090,56.1
NPi,CPA,gas,2100,56.1
NPi,CPA,oil,2015,73.3
NPi,CPA,oil,2020,73.3
NPi,CPA,oil,2025,73.3
NPi,CPA,oil,2030,73.3
NPi,CPA,oil,2035,73.3
NPi,CPA,oil,2040,73.3
NPi,CPA,oil,2045,73.3
NPi,CPA,oil,2050,73.3
NPi,CPA,oil,2055,73.3
NPi,CPA,oil,2060,73.3
NPi,CPA,oil,2070,73.3
NPi,CPA,oil,2080,73.3
NPi,CPA,oil,2090,73.3
NPi,CPA,oil,2100,73.3
NPi,EEU,biomass_solid,2015,0
NPi,EEU,biomass_solid,2020,0
NPi,EEU,biomass_solid,2025,0
NPi,EEU,biomass_solid,2030,0
NPi,EEU,biomass_solid,2035,0
NPi,EEU,biomass_solid,2040,0
NPi,EEU,biomass_solid,2045,0
NPi,EEU,biomass_solid,2050,0
NPi,EEU,biomass_solid,2055,0
NPi,EEU,biomass_solid,2060,0
NPi,EEU,biomass_solid,2070,0
NPi,EEU,biomass_solid,2080,0
NPi,EEU,biomass_solid,2090,0
NPi,EEU,biomass_solid,2100,0
NPi,EEU,coal,2015,94.6
NPi,EEU,coal,2020,94.6
NPi,EEU,coal,2025,94.6
NPi,EEU,coal,2030,94.6
NPi,EEU,coal,2035,94.6
NPi,EEU,coal,2040,94.6
NPi,EEU,coal,2045,94.6
NPi,EEU,coal,2050,94.6
NPi,EEU,coal,2055,94.6
NPi,EEU,coal,2060,94.6
NPi,EEU,coal,2070,94.6
NPi,EEU,coal,2080,94.6
NPi,EEU,coal,2090,94.6
NPi,EEU,coal,2100,94.6
NPi,EEU,district_heat,2015,79.55380812
NPi,EEU,district_heat,2020,35.8995304
NPi,EEU,district_heat,2025,21.46837162
NPi,EEU,district_heat,2030,25.84484904
NPi,EEU,district_heat,2035,22.52318519
NPi,EEU,district_heat,2040,27.3744772
NPi,EEU,district_heat,2045,28.83247782
NPi,EEU,district_heat,2050,61.32750599
NPi,EEU,district_heat,2055,48.8415154
NPi,EEU,district_heat,2060,36.63916802
NPi,EEU,district_heat,2070,12.10637701
NPi,EEU,district_heat,2080,5.008342416
NPi,EEU,district_heat,2090,2.969090091
NPi,EEU,district_heat,2100,2.658834982
NPi,EEU,electricity,2015,162.8818486
NPi,EEU,electricity,2020,96.36894961
NPi,EEU,electricity,2025,120.2021734
NPi,EEU,electricity,2030,118.4403278
NPi,EEU,electricity,2035,119.0972459
NPi,EEU,electricity,2040,105.0389206
NPi,EEU,electricity,2045,113.6458943
NPi,EEU,electricity,2050,122.5269954
NPi,EEU,electricity,2055,115.5689337
NPi,EEU,electricity,2060,111.3285755
NPi,EEU,electricity,2070,112.0168489
NPi,EEU,electricity,2080,110.7738384
NPi,EEU,electricity,2090,116.993393
NPi,EEU,electricity,2100,122.3541659
NPi,EEU,gas,2015,56.1
NPi,EEU,gas,2020,56.1
NPi,EEU,gas,2025,56.1
NPi,EEU,gas,2030,56.1
NPi,EEU,gas,2035,56.1
NPi,EEU,gas,2040,56.1
NPi,EEU,gas,2045,56.1
NPi,EEU,gas,2050,56.1
NPi,EEU,gas,2055,56.1
NPi,EEU,gas,2060,56.1
NPi,EEU,gas,2070,56.1
NPi,EEU,gas,2080,56.1
NPi,EEU,gas,2090,56.1
NPi,EEU,gas,2100,56.1
NPi,EEU,oil,2015,73.3
NPi,EEU,oil,2020,73.3
NPi,EEU,oil,2025,73.3
NPi,EEU,oil,2030,73.3
NPi,EEU,oil,2035,73.3
NPi,EEU,oil,2040,73.3
NPi,EEU,oil,2045,73.3
NPi,EEU,oil,2050,73.3
NPi,EEU,oil,2055,73.3
NPi,EEU,oil,2060,73.3
NPi,EEU,oil,2070,73.3
NPi,EEU,oil,2080,73.3
NPi,EEU,oil,2090,73.3
NPi,EEU,oil,2100,73.3
NPi,FSU,biomass_solid,2015,0
NPi,FSU,biomass_solid,2020,0
NPi,FSU,biomass_solid,2025,0
NPi,FSU,biomass_solid,2030,0
NPi,FSU,biomass_solid,2035,0
NPi,FSU,biomass_solid,2040,0
NPi,FSU,biomass_solid,2045,0
NPi,FSU,biomass_solid,2050,0
NPi,FSU,biomass_solid,2055,0
NPi,FSU,biomass_solid,2060,0
NPi,FSU,biomass_solid,2070,0
NPi,FSU,biomass_solid,2080,0
NPi,FSU,biomass_solid,2090,0
NPi,FSU,biomass_solid,2100,0
NPi,FSU,coal,2015,94.6
NPi,FSU,coal,2020,94.6
NPi,FSU,coal,2025,94.6
NPi,FSU,coal,2030,94.6
NPi,FSU,coal,2035,94.6
NPi,FSU,coal,2040,94.6
NPi,FSU,coal,2045,94.6
NPi,FSU,coal,2050,94.6
NPi,FSU,coal,2055,94.6
NPi,FSU,coal,2060,94.6
NPi,FSU,coal,2070,94.6
NPi,FSU,coal,2080,94.6
NPi,FSU,coal,2090,94.6
NPi,FSU,coal,2100,94.6
NPi,FSU,district_heat,2015,85.17244563
NPi,FSU,district_heat,2020,59.03444016
NPi,FSU,district_heat,2025,37.91304615
NPi,FSU,district_heat,2030,33.03426884
NPi,FSU,district_heat,2035,56.00172626
NPi,FSU,district_heat,2040,48.5718007
NPi,FSU,district_heat,2045,35.74901924
NPi,FSU,district_heat,2050,67.74187625
NPi,FSU,district_heat,2055,66.00463901
NPi,FSU,district_heat,2060,62.13387578
NPi,FSU,district_heat,2070,40.97085021
NPi,FSU,district_heat,2080,20.41732229
NPi,FSU,district_heat,2090,20.61779809
NPi,FSU,district_heat,2100,6.228836233
NPi,FSU,electricity,2015,179.791837
NPi,FSU,electricity,2020,155.2152004
NPi,FSU,electricity,2025,143.424638
NPi,FSU,electricity,2030,119.2026812
NPi,FSU,electricity,2035,100.2308435
NPi,FSU,electricity,2040,91.47337445
NPi,FSU,electricity,2045,92.36289615
NPi,FSU,electricity,2050,88.54961417
NPi,FSU,electricity,2055,88.08044019
NPi,FSU,electricity,2060,87.30452245
NPi,FSU,electricity,2070,90.06783696
NPi,FSU,electricity,2080,85.05988889
NPi,FSU,electricity,2090,74.83841426
NPi,FSU,electricity,2100,72.16136455
NPi,FSU,gas,2015,56.1
NPi,FSU,gas,2020,56.1
NPi,FSU,gas,2025,56.1
NPi,FSU,gas,2030,56.1
NPi,FSU,gas,2035,56.1
NPi,FSU,gas,2040,56.1
NPi,FSU,gas,2045,56.1
NPi,FSU,gas,2050,56.1
NPi,FSU,gas,2055,56.1
NPi,FSU,gas,2060,56.1
NPi,FSU,gas,2070,56.1
NPi,FSU,gas,2080,56.1
NPi,FSU,gas,2090,56.1
NPi,FSU,gas,2100,56.1
NPi,FSU,oil,2015,73.3
NPi,FSU,oil,2020,73.3
NPi,FSU,oil,2025,73.3
NPi,FSU,oil,2030,73.3
NPi,FSU,oil,2035,73.3
NPi,FSU,oil,2040,73.3
NPi,FSU,oil,2045,73.3
NPi,FSU,oil,2050,73.3
NPi,FSU,oil,2055,73.3
NPi,FSU,oil,2060,73.3
NPi,FSU,oil,2070,73.3
NPi,FSU,oil,2080,73.3
NPi,FSU,oil,2090,73.3
NPi,FSU,oil,2100,73.3
NPi,LAC,biomass_solid,2015,0
NPi,LAC,biomass_solid,2020,0
NPi,LAC,biomass_solid,2025,0
NPi,LAC,biomass_solid,2030,0
NPi,LAC,biomass_solid,2035,0
NPi,LAC,biomass_solid,2040,0
NPi,LAC,biomass_solid,2045,0
NPi,LAC,biomass_solid,2050,0
NPi,LAC,biomass_solid,2055,0
NPi,LAC,biomass_solid,2060,0
NPi,LAC,biomass_solid,2070,0
NPi,LAC,biomass_solid,2080,0
NPi,LAC,biomass_solid,2090,0
NPi,LAC,biomass_solid,2100,0
NPi,LAC,coal,2015,94.6
NPi,LAC,coal,2020,94.6
NPi,LAC,coal,2025,94.6
NPi,LAC,coal,2030,94.6
NPi,LAC,coal,2035,94.6
NPi,LAC,coal,2040,94.6
NPi,LAC,coal,2045,94.6
NPi,LAC,coal,2050,94.6
NPi,LAC,coal,2055,94.6
NPi,LAC,coal,2060,94.6
NPi,LAC,coal,2070,94.6
NPi,LAC,coal,2080,94.6
NPi,LAC,coal,2090,94.6
NPi,LAC,coal,2100,94.6
NPi,LAC,district_heat,2015,0
NPi,LAC,district_heat,2020,42.73923048
NPi,LAC,district_heat,2025,30.85499362
NPi,LAC,district_heat,2030,22.91238295
NPi,LAC,district_heat,2035,17.54777897
NPi,LAC,district_heat,2040,11.87314919
NPi,LAC,district_heat,2045,0
NPi,LAC,district_heat,2050,0
NPi,LAC,district_heat,2055,0
NPi,LAC,district_heat,2060,0
NPi,LAC,district_heat,2070,0
NPi,LAC,district_heat,2080,0
NPi,LAC,district_heat,2090,0
NPi,LAC,district_heat,2100,0
NPi,LAC,electricity,2015,69.91249884
NPi,LAC,electricity,2020,54.46163972
NPi,LAC,electricity,2025,54.90434018
NPi,LAC,electricity,2030,54.91451551
NPi,LAC,electricity,2035,57.56270523
NPi,LAC,electricity,2040,50.09706532
NPi,LAC,electricity,2045,47.85052771
NPi,LAC,electricity,2050,49.3381823
NPi,LAC,electricity,2055,52.14695662
NPi,LAC,electricity,2060,54.03600735
NPi,LAC,electricity,2070,41.39169939
NPi,LAC,electricity,2080,43.62226374
NPi,LAC,electricity,2090,45.95101695
NPi,LAC,electricity,2100,39.75325304
NPi,LAC,gas,2015,56.1
NPi,LAC,gas,2020,56.1
NPi,LAC,gas,2025,56.1
NPi,LAC,gas,2030,56.1
NPi,LAC,gas,2035,56.1
NPi,LAC,gas,2040,56.1
NPi,LAC,gas,2045,56.1
NPi,LAC,gas,2050,56.1
NPi,LAC,gas,2055,56.1
NPi,LAC,gas,2060,56.1
NPi,LAC,gas,2070,56.1
NPi,LAC,gas,2080,56.1
NPi,LAC,gas,2090,56.1
NPi,LAC,gas,2100,56.1
NPi,LAC,oil,2015,73.3
NPi,LAC,oil,2020,73.3
NPi,LAC,oil,2025,73.3
NPi,LAC,oil,2030,73.3
NPi,LAC,oil,2035,73.3
NPi,LAC,oil,2040,73.3
NPi,LAC,oil,2045,73.3
NPi,LAC,oil,2050,73.3
NPi,LAC,oil,2055,73.3
NPi,LAC,oil,2060,73.3
NPi,LAC,oil,2070,73.3
NPi,LAC,oil,2080,73.3
NPi,LAC,oil,2090,73.3
NPi,LAC,oil,2100,73.3
NPi,MEA,biomass_solid,2015,0
NPi,MEA,biomass_solid,2020,0
NPi,MEA,biomass_solid,2025,0
NPi,MEA,biomass_solid,2030,0
NPi,MEA,biomass_solid,2035,0
NPi,MEA,biomass_solid,2040,0
NPi,MEA,biomass_solid,2045,0
NPi,MEA,biomass_solid,2050,0
NPi,MEA,biomass_solid,2055,0
NPi,MEA,biomass_solid,2060,0
NPi,MEA,biomass_solid,2070,0
NPi,MEA,biomass_solid,2080,0
NPi,MEA,biomass_solid,2090,0
NPi,MEA,biomass_solid,2100,0
NPi,MEA,coal,2015,94.6
NPi,MEA,coal,2020,94.6
NPi,MEA,coal,2025,94.6
NPi,MEA,coal,2030,94.6
NPi,MEA,coal,2035,94.6
NPi,MEA,coal,2040,94.6
NPi,MEA,coal,2045,94.6
NPi,MEA,coal,2050,94.6
NPi,MEA,coal,2055,94.6
NPi,MEA,coal,2060,94.6
NPi,MEA,coal,2070,94.6
NPi,MEA,coal,2080,94.6
NPi,MEA,coal,2090,94.6
NPi,MEA,coal,2100,94.6
NPi,MEA,district_heat,2015,0
NPi,MEA,district_heat,2020,38.21813426
NPi,MEA,district_heat,2025,25.20834349
NPi,MEA,district_heat,2030,16.72081247
NPi,MEA,district_heat,2035,16.54356591
NPi,MEA,district_heat,2040,16.63718091
NPi,MEA,district_heat,2045,10.61126102
NPi,MEA,district_heat,2050,10.10011747
NPi,MEA,district_heat,2055,12.6691966
NPi,MEA,district_heat,2060,13.69045672
NPi,MEA,district_heat,2070,10.92230322
NPi,MEA,district_heat,2080,13.1408805
NPi,MEA,district_heat,2090,12.60226079
NPi,MEA,district_heat,2100,20.19808347
NPi,MEA,electricity,2015,153.2539705
