region_bld,clim,urt,arch,eneff,en_dem_heat_sim,en_dem_cool_sim,n_days_cool
R32CAN,Zone_7A Very cold Humid,urb,comm,s52_low,84.40228167,8.722597951,12.03524543
R32CAN,Zone_7A Very cold Humid,urb,comm,sr11_std,575.7676876,2.981783729,2.767836758
R32CAN,Zone_7A Very cold Humid,urb,comm,sr12_low,575.7676876,2.981783729,2.767836758
R32CAN,Zone_7A Very cold Humid,urb,comm,sr21_std,424.2544648,3.139529413,3.351740868
R32CAN,Zone_7A Very cold Humid,urb,comm,sr22_low,424.2544648,3.139529413,3.351740868
R32CAN,Zone_7A Very cold Humid,urb,comm,sr31_std,354.1027801,3.269994742,3.877425799
R32CAN,Zone_7A Very cold Humid,urb,comm,sr32_low,354.1027801,3.269994742,3.877425799
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,s1,161.6262288,39.67479241,53.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,s2,154.4132287,37.6242827,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,s3,93.76494008,34.90475944,57.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,s51_std,67.09022204,34.53584806,60.47916667
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,s52_low,26.62907331,36.25254138,68.25
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,sr11_std,161.6262288,39.67479241,53.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,sr12_low,161.6262288,39.67479241,53.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,sr21_std,154.4132287,37.6242827,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,sr22_low,154.4132287,37.6242827,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,sr31_std,93.76494008,34.90475944,57.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,comm,sr32_low,93.76494008,34.90475944,57.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,s1,166.1194717,37.72083061,53.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,s2,158.718134,35.77970002,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,s3,96.83061501,33.08332684,57.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,s51_std,69.61302337,32.74733531,60.47916667
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,s52_low,28.3178186,34.41145394,68.25
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,sr11_std,166.1194717,37.72083061,53.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,sr12_low,166.1194717,37.72083061,53.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,sr21_std,158.718134,35.77970002,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,sr22_low,158.718134,35.77970002,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,sr31_std,96.83061501,33.08332684,57.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,comm,sr32_low,96.83061501,33.08332684,57.125
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,s1,159.1128883,49.39051616,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,s2,152.0256342,46.8982336,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,s3,92.6948389,42.03477268,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,s51_std,66.60320544,40.47550962,65.81818182
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,s52_low,26.96073635,40.43407051,72.77272727
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,sr11_std,159.1128883,49.39051616,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,sr12_low,159.1128883,49.39051616,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,sr21_std,152.0256342,46.8982336,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,sr22_low,152.0256342,46.8982336,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,sr31_std,92.6948389,42.03477268,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,rur,comm,sr32_low,92.6948389,42.03477268,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,s1,151.4709015,53.55264886,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,s2,144.7100169,50.86920735,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,s3,88.03550657,45.03084955,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,s51_std,63.12174113,43.11959978,65.81818182
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,s52_low,25.19222782,42.50242763,72.77272727
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,sr11_std,151.4709015,53.55264886,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,sr12_low,151.4709015,53.55264886,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,sr21_std,144.7100169,50.86920735,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,sr22_low,144.7100169,50.86920735,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,sr31_std,88.03550657,45.03084955,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,urb,comm,sr32_low,88.03550657,45.03084955,63.40909091
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,s1,231.1315186,9.462331469,18.95
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,s2,220.9926567,8.933786881,18.85
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,s3,136.9110429,10.45574621,23.3
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,s51_std,100.0029846,11.98253346,27.35
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,s52_low,44.25413069,17.56603151,39.75
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,sr11_std,231.1315186,9.462331469,18.95
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,sr12_low,231.1315186,9.462331469,18.95
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,sr21_std,220.9926567,8.933786881,18.85
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,sr22_low,220.9926567,8.933786881,18.85
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,sr31_std,136.9110429,10.45574621,23.3
R32CAS-CAU,Zone_5A Cool Humid,rur,comm,sr32_low,136.9110429,10.45574621,23.3
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,s1,212.9377721,13.27778536,18.95
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,s2,203.5393535,12.50749783,18.85
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,s3,125.6940612,14.26147137,23.3
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,s51_std,91.48493606,15.75933678,27.35
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,s52_low,39.76081099,21.29754305,39.75
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,sr11_std,212.9377721,13.27778536,18.95
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,sr12_low,212.9377721,13.27778536,18.95
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,sr21_std,203.5393535,12.50749783,18.85
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,sr22_low,203.5393535,12.50749783,18.85
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,sr31_std,125.6940612,14.26147137,23.3
R32CAS-CAU,Zone_5A Cool Humid,urb,comm,sr32_low,125.6940612,14.26147137,23.3
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,s1,306.6113417,3.625109006,9.071428571
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,s2,293.4256447,3.378559754,8.892857143
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,s3,183.5157359,4.545988494,12.5
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,s51_std,135.1411475,5.585458008,15
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,s52_low,61.51978477,10.32095575,25.85714286
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,sr11_std,306.6113417,3.625109006,9.071428571
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,sr12_low,306.6113417,3.625109006,9.071428571
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,sr21_std,293.4256447,3.378559754,8.892857143
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,sr22_low,293.4256447,3.378559754,8.892857143
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,sr31_std,183.5157359,4.545988494,12.5
R32CAS-CAU,Zone_6A Cold Humid,rur,comm,sr32_low,183.5157359,4.545988494,12.5
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,s1,294.7560223,6.072605015,9.071428571
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,s2,282.0660466,5.694892882,8.892857143
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,s3,176.21796,7.139185116,12.5
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,s51_std,129.6114768,8.260844316,15
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,s52_low,58.42173193,14.12937643,25.85714286
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,sr11_std,294.7560223,6.072605015,9.071428571
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,sr12_low,294.7560223,6.072605015,9.071428571
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,sr21_std,282.0660466,5.694892882,8.892857143
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,sr22_low,282.0660466,5.694892882,8.892857143
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,sr31_std,176.21796,7.139185116,12.5
R32CAS-CAU,Zone_6A Cold Humid,urb,comm,sr32_low,176.21796,7.139185116,12.5
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,s1,124.8168622,90.21974494,74.84693878
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,s2,119.2012784,85.69409139,74.55612245
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,s3,71.23530769,72.08864858,77.79846939
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,s51_std,50.15773847,66.83257438,79.78826531
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,s52_low,18.44225974,60.95944068,84.78571429
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,sr11_std,124.8168622,90.21974494,74.84693878
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,sr12_low,124.8168622,90.21974494,74.84693878
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,sr21_std,119.2012784,85.69409139,74.55612245
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,sr22_low,119.2012784,85.69409139,74.55612245
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,sr31_std,71.23530769,72.08864858,77.79846939
R32CAS-OTH,Zone_3B Warm Dry,rur,comm,sr32_low,71.23530769,72.08864858,77.79846939
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,s1,125.6845648,89.50641989,74.84693878
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,s2,120.0253252,85.00987091,74.55612245
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,s3,71.87044143,71.59814984,77.79846939
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,s51_std,50.73773182,66.42377823,79.78826531
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,s52_low,18.79551031,60.73869254,84.78571429
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,sr11_std,125.6845648,89.50641989,74.84693878
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,sr12_low,125.6845648,89.50641989,74.84693878
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,sr21_std,120.0253252,85.00987091,74.55612245
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,sr22_low,120.0253252,85.00987091,74.55612245
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,sr31_std,71.87044143,71.59814984,77.79846939
R32CAS-OTH,Zone_3B Warm Dry,urb,comm,sr32_low,71.87044143,71.59814984,77.79846939
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,s1,158.5600235,59.19886177,66.1875
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,s2,151.4798736,56.050593,65.8125
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,s3,92.18004382,50.1917155,69.7875
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,s51_std,66.07598626,48.36486737,72.15
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,s52_low,26.70260806,48.02431261,78.325
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,sr11_std,158.5600235,59.19886177,66.1875
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,sr12_low,158.5600235,59.19886177,66.1875
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,sr21_std,151.4798736,56.050593,65.8125
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,sr22_low,151.4798736,56.050593,65.8125
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,sr31_std,92.18004382,50.1917155,69.7875
R32CAS-OTH,Zone_4A Mixed Humid,rur,comm,sr32_low,92.18004382,50.1917155,69.7875
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,s1,153.1456352,66.79568724,66.1875
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,s2,146.2645959,63.33102064,65.8125
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,s3,88.86559706,55.95402667,69.7875
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,s51_std,63.58705752,53.46165249,72.15
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,s52_low,25.6747619,52.11869287,78.325
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,sr11_std,153.1456352,66.79568724,66.1875
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,sr12_low,153.1456352,66.79568724,66.1875
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,sr21_std,146.2645959,63.33102064,65.8125
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,sr22_low,146.2645959,63.33102064,65.8125
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,sr31_std,88.86559706,55.95402667,69.7875
R32CAS-OTH,Zone_4A Mixed Humid,urb,comm,sr32_low,88.86559706,55.95402667,69.7875
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,s1,167.8929698,71.077398,69.48317866
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,s2,160.3686168,67.42483308,69.13307284
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,s3,98.37215637,58.58780254,72.45218726
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,s51_std,71.02826822,55.41687358,74.6177223
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,s52_low,29.48723495,52.92002535,80.14267811
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,sr11_std,167.8929698,71.077398,69.48317866
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,sr12_low,167.8929698,71.077398,69.48317866
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,sr21_std,160.3686168,67.42483308,69.13307284
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,sr22_low,160.3686168,67.42483308,69.13307284
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,sr31_std,98.37215637,58.58780254,72.45218726
R32CAS-OTH,Zone_4B Mixed Dry,rur,comm,sr32_low,98.37215637,58.58780254,72.45218726
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,s1,166.4984933,69.64459058,68.82957451
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,s2,159.035187,66.04046649,68.4593938
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,s3,97.49297048,57.6769149,71.94204605
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,s51_std,70.35347468,54.65546395,74.19537704
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,s52_low,29.14173681,52.44409869,79.80114003
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,sr11_std,166.4984933,69.64459058,68.82957451
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,sr12_low,166.4984933,69.64459058,68.82957451
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,sr21_std,159.035187,66.04046649,68.4593938
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,sr22_low,159.035187,66.04046649,68.4593938
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,sr31_std,97.49297048,57.6769149,71.94204605
R32CAS-OTH,Zone_4B Mixed Dry,urb,comm,sr32_low,97.49297048,57.6769149,71.94204605
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,s1,242.9460969,16.60632562,26.54851253
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,s2,232.4266024,15.52139888,25.88074973
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,s3,144.0250801,16.42164928,31.2676659
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,s51_std,105.1822482,17.82558221,35.32293964
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,s52_low,46.41095977,23.24050136,46.66914396
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,sr11_std,242.9460969,16.60632562,26.54851253
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,sr12_low,242.9460969,16.60632562,26.54851253
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,sr21_std,232.4266024,15.52139888,25.88074973
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,sr22_low,232.4266024,15.52139888,25.88074973
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,sr31_std,144.0250801,16.42164928,31.2676659
R32CAS-OTH,Zone_5A Cool Humid,rur,comm,sr32_low,144.0250801,16.42164928,31.2676659
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,s1,231.7528473,22.33468805,27.36584765
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,s2,221.6589764,20.9726868,26.68398489
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,s3,137.3448806,21.37568043,32.12753203
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,s51_std,100.2964718,22.66746189,36.1908959
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,s52_low,44.11557122,27.71051707,47.50936261
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,sr11_std,231.7528473,22.33468805,27.36584765
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,sr12_low,231.7528473,22.33468805,27.36584765
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,sr21_std,221.6589764,20.9726868,26.68398489
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,sr22_low,221.6589764,20.9726868,26.68398489
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,sr31_std,137.3448806,21.37568043,32.12753203
R32CAS-OTH,Zone_5A Cool Humid,urb,comm,sr32_low,137.3448806,21.37568043,32.12753203
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,s1,306.9180414,4.987597729,9.857142857
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,s2,293.7010387,4.61154194,9.5
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,s3,183.532521,5.753751431,13.01785714
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,s51_std,135.2919178,6.928441894,16
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,s52_low,62.50462577,11.62896933,26.10714286
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,sr11_std,306.9180414,4.987597729,9.857142857
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,sr12_low,306.9180414,4.987597729,9.857142857
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,sr21_std,293.7010387,4.61154194,9.5
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,sr22_low,293.7010387,4.61154194,9.5
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,sr31_std,183.532521,5.753751431,13.01785714
R32CAS-OTH,Zone_6A Cold Humid,rur,comm,sr32_low,183.532521,5.753751431,13.01785714
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,s1,334.771238,2.419742871,9.857142857
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,s2,320.3447157,2.22573346,9.5
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,s3,202.0518922,3.111732081,13.01785714
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,s51_std,150.3087118,4.028816149,16
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,s52_low,71.92653838,7.848164107,26.10714286
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,sr11_std,334.771238,2.419742871,9.857142857
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,sr12_low,334.771238,2.419742871,9.857142857
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,sr21_std,320.3447157,2.22573346,9.5
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,sr22_low,320.3447157,2.22573346,9.5
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,sr31_std,202.0518922,3.111732081,13.01785714
R32CAS-OTH,Zone_6A Cold Humid,urb,comm,sr32_low,202.0518922,3.111732081,13.01785714
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,s1,382.690172,19.32450526,32.76619048
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,s2,365.821808,18.32359286,32.40380952
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,s3,236.5901349,18.92381278,36.87285714
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,s51_std,179.4292235,20.00779006,39.86809524
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,s52_low,91.25851437,23.51265851,46.6547619
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,sr11_std,382.690172,19.32450526,32.76619048
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,sr12_low,382.690172,19.32450526,32.76619048
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,sr21_std,365.821808,18.32359286,32.40380952
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,sr22_low,365.821808,18.32359286,32.40380952
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,sr31_std,236.5901349,18.92381278,36.87285714
R32CAS-OTH,Zone_7A Very cold Humid,rur,comm,sr32_low,236.5901349,18.92381278,36.87285714
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,s1,372.387787,21.40371138,32.76619048
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,s2,355.9668377,20.29720483,32.40380952
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,s3,230.0191698,20.56897925,36.87285714
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,s51_std,174.3288917,21.4783242,39.86809524
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,s52_low,88.45044628,24.97452795,46.6547619
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,sr11_std,372.387787,21.40371138,32.76619048
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,sr12_low,372.387787,21.40371138,32.76619048
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,sr21_std,355.9668377,20.29720483,32.40380952
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,sr22_low,355.9668377,20.29720483,32.40380952
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,sr31_std,230.0191698,20.56897925,36.87285714
R32CAS-OTH,Zone_7A Very cold Humid,urb,comm,sr32_low,230.0191698,20.56897925,36.87285714
R32CHN,Zone_1A Very hot Humid,rur,comm,s1,16.86050221,196.7671478,104.9568966
R32CHN,Zone_1A Very hot Humid,rur,comm,s2,11.23040179,166.2235279,106.3793103
R32CHN,Zone_1A Very hot Humid,rur,comm,s3,5.937032452,137.2697916,108.7586207
R32CHN,Zone_1A Very hot Humid,rur,comm,s51_std,5.11805122,132.7458423,109.3534483
R32CHN,Zone_1A Very hot Humid,rur,comm,s52_low,0.551852632,100.789954,118.1724138
R32CHN,Zone_1A Very hot Humid,rur,comm,sr11_std,16.86050221,196.7671478,104.9568966
R32CHN,Zone_1A Very hot Humid,rur,comm,sr12_low,16.86050221,196.7671478,104.9568966
R32CHN,Zone_1A Very hot Humid,rur,comm,sr21_std,11.23040179,166.2235279,106.3793103
R32CHN,Zone_1A Very hot Humid,rur,comm,sr22_low,11.23040179,166.2235279,106.3793103
R32CHN,Zone_1A Very hot Humid,rur,comm,sr31_std,5.937032452,137.2697916,108.7586207
R32CHN,Zone_1A Very hot Humid,rur,comm,sr32_low,5.937032452,137.2697916,108.7586207
R32CHN,Zone_1A Very hot Humid,urb,comm,s1,24.36791843,197.1455181,104.9568966
R32CHN,Zone_1A Very hot Humid,urb,comm,s2,16.58743305,165.8987598,106.3793103
R32CHN,Zone_1A Very hot Humid,urb,comm,s3,9.123744726,136.0910308,108.7586207
R32CHN,Zone_1A Very hot Humid,urb,comm,s51_std,7.948164277,131.390985,109.3534483
R32CHN,Zone_1A Very hot Humid,urb,comm,s52_low,1.014109598,97.64387227,118.1724138
R32CHN,Zone_1A Very hot Humid,urb,comm,sr11_std,24.36791843,197.1455181,104.9568966
R32CHN,Zone_1A Very hot Humid,urb,comm,sr12_low,24.36791843,197.1455181,104.9568966
R32CHN,Zone_1A Very hot Humid,urb,comm,sr21_std,16.58743305,165.8987598,106.3793103
R32CHN,Zone_1A Very hot Humid,urb,comm,sr22_low,16.58743305,165.8987598,106.3793103
R32CHN,Zone_1A Very hot Humid,urb,comm,sr31_std,9.123744726,136.0910308,108.7586207
R32CHN,Zone_1A Very hot Humid,urb,comm,sr32_low,9.123744726,136.0910308,108.7586207
R32CHN,Zone_2A Hot Humid,rur,comm,s1,92.80949044,128.9488135,100.0935484
R32CHN,Zone_2A Hot Humid,rur,comm,s2,68.06711019,109.5620096,102.1435484
R32CHN,Zone_2A Hot Humid,rur,comm,s3,43.33166602,91.37369512,105.5258065
R32CHN,Zone_2A Hot Humid,rur,comm,s51_std,39.21665808,88.57270704,106.3596774
R32CHN,Zone_2A Hot Humid,rur,comm,s52_low,10.40147079,68.78313188,115.3822581
R32CHN,Zone_2A Hot Humid,rur,comm,sr11_std,92.80949044,128.9488135,100.0935484
R32CHN,Zone_2A Hot Humid,rur,comm,sr12_low,92.80949044,128.9488135,100.0935484
R32CHN,Zone_2A Hot Humid,rur,comm,sr21_std,68.06711019,109.5620096,102.1435484
R32CHN,Zone_2A Hot Humid,rur,comm,sr22_low,68.06711019,109.5620096,102.1435484
R32CHN,Zone_2A Hot Humid,rur,comm,sr31_std,43.33166602,91.37369512,105.5258065
R32CHN,Zone_2A Hot Humid,rur,comm,sr32_low,43.33166602,91.37369512,105.5258065
R32CHN,Zone_2A Hot Humid,urb,comm,s1,69.56701684,141.5898445,100.0935484
R32CHN,Zone_2A Hot Humid,urb,comm,s2,50.14473165,120.0018491,102.1435484
R32CHN,Zone_2A Hot Humid,urb,comm,s3,30.75138229,99.60860958,105.5258065
R32CHN,Zone_2A Hot Humid,urb,comm,s51_std,27.53238239,96.47160326,106.3596774
R32CHN,Zone_2A Hot Humid,urb,comm,s52_low,5.757511442,74.23336581,115.3822581
R32CHN,Zone_2A Hot Humid,urb,comm,sr11_std,69.56701684,141.5898445,100.0935484
R32CHN,Zone_2A Hot Humid,urb,comm,sr12_low,69.56701684,141.5898445,100.0935484
R32CHN,Zone_2A Hot Humid,urb,comm,sr21_std,50.14473165,120.0018491,102.1435484
R32CHN,Zone_2A Hot Humid,urb,comm,sr22_low,50.14473165,120.0018491,102.1435484
R32CHN,Zone_2A Hot Humid,urb,comm,sr31_std,30.75138229,99.60860958,105.5258065
R32CHN,Zone_2A Hot Humid,urb,comm,sr32_low,30.75138229,99.60860958,105.5258065
R32CHN,Zone_3A Warm Humid,rur,comm,s1,235.7302692,75.3090098,63.10545455
R32CHN,Zone_3A Warm Humid,rur,comm,s2,177.4151912,64.41349797,65.00090909
