id,ISO,NAME,CZ,CLIMATE_ZONE,GLOBAL_SOUTH,REGION_GEA,t_bal_H,pop,popsum,sdd_h,sdd_h_avg
134,BIH,Bosnia and Herzegovina,14.0,Zone_4C Mixed Marine,0,EEU,20,total,204065.0,640077859.1976929,3136.6371459960938
134,BIH,Bosnia and Herzegovina,15.0,Zone_5A Cool Humid,0,EEU,20,total,1542172.0,6517024556.777618,4225.873998994676
134,BIH,Bosnia and Herzegovina,17.0,Zone_5C Cool Marine,0,EEU,20,total,323904.0,1378484817.7179565,4255.843761478575
134,BIH,Bosnia and Herzegovina,18.0,Zone_6A Cold Humid,0,EEU,20,total,170690.0,837912240.5706787,4908.970886230469
135,BWA,Botswana,4.0,Zone_1B Very hot Dry,1,AFR,20,total,9226.0,2702838.014251709,292.9588135976272
135,BWA,Botswana,7.0,Zone_2B Hot Dry,1,AFR,20,total,1464286.0,834202876.778656,569.6994144440745
136,BRA,Brazil,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,25589981.0,29744848.631896973,1.162363060445296
136,BRA,Brazil,1.0,Zone_0B Extremely hot Dry,1,LAC,20,total,1002120.0,0.0,0.0
136,BRA,Brazil,3.0,Zone_1A Very hot Humid,1,LAC,20,total,41395849.0,606053074.7467041,14.640431091211685
136,BRA,Brazil,4.0,Zone_1B Very hot Dry,1,LAC,20,total,2634699.0,2193462.770767212,0.8325287901074134
136,BRA,Brazil,6.0,Zone_2A Hot Humid,1,LAC,20,total,103364639.0,37387907242.76698,361.7088745675103
136,BRA,Brazil,7.0,Zone_2B Hot Dry,1,LAC,20,total,220224.0,2474435.8544158936,11.235995415649038
136,BRA,Brazil,9.0,Zone_3A Warm Humid,1,LAC,20,total,13217786.0,12372651284.862305,936.0607960260746
136,BRA,Brazil,11.0,Zone_3C Warm Marine,1,LAC,20,total,310829.0,317767043.7871094,1022.3210954805033
137,DZA,Algeria,1.0,Zone_0B Extremely hot Dry,1,MEA,20,total,217508.0,73016308.37646484,335.6948175536755
137,DZA,Algeria,4.0,Zone_1B Very hot Dry,1,MEA,20,total,400962.0,307839681.1300812,767.7527574435512
137,DZA,Algeria,7.0,Zone_2B Hot Dry,1,MEA,20,total,2996322.0,3477731989.57605,1160.666974235763
137,DZA,Algeria,9.0,Zone_3A Warm Humid,1,MEA,20,total,19678244.0,35412480742.031265,1799.5752437072772
137,DZA,Algeria,10.0,Zone_3B Warm Dry,1,MEA,20,total,10547849.0,19528024073.80838,1851.3750124606809
137,DZA,Algeria,12.0,Zone_4A Mixed Humid,1,MEA,20,total,844848.0,2241271746.759018,2652.8698023301445
137,DZA,Algeria,13.0,Zone_4B Mixed Dry,1,MEA,20,total,502176.0,1323696126.4267578,2635.9207258545966
138,BRN,Brunei Darussalam,0.0,Zone_0A Extremely hot Humid,1,PAS,20,total,86321.0,0.0,0.0
139,EGY,Egypt,1.0,Zone_0B Extremely hot Dry,1,MEA,20,total,5810.0,780506.0398406982,134.33838895709093
139,EGY,Egypt,4.0,Zone_1B Very hot Dry,1,MEA,20,total,2493348.0,1501450793.7106628,602.1826049595414
139,EGY,Egypt,7.0,Zone_2B Hot Dry,1,MEA,20,total,78382804.0,66576935195.818726,849.381902640517
139,EGY,Egypt,10.0,Zone_3B Warm Dry,1,MEA,20,total,37428.0,53073894.34550476,1418.0264600166922
14,IRL,Ireland,12.0,Zone_4A Mixed Humid,0,WEU,20,total,816139.0,3044998375.9726257,3730.98010997223
14,IRL,Ireland,15.0,Zone_5A Cool Humid,0,WEU,20,total,3336542.0,13165616429.76793,3945.886618471438
140,BGR,Bulgaria,12.0,Zone_4A Mixed Humid,0,EEU,20,total,7588523.0,25321979600.289032,3336.878546759235
140,BGR,Bulgaria,15.0,Zone_5A Cool Humid,0,EEU,20,total,3212884.0,13251325957.537521,4124.433361907097
141,BFA,Burkina Faso,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,4282517.0,227377.6072692871,0.053094385210680335
141,BFA,Burkina Faso,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,12213862.0,4304649.088180542,0.35243963687984536
142,BDI,Burundi,6.0,Zone_2A Hot Humid,1,AFR,20,total,9234952.0,1861264066.7528229,201.54561352921195
142,BDI,Burundi,9.0,Zone_3A Warm Humid,1,AFR,20,total,1388382.0,751415934.2842712,541.2169952392578
142,BDI,Burundi,11.0,Zone_3C Warm Marine,1,AFR,20,total,837350.0,719429805.4969788,859.1745452880859
143,KHM,Cambodia,0.0,Zone_0A Extremely hot Humid,1,CPA,20,total,13425834.0,3093528.5281066895,0.23041611628049993
143,KHM,Cambodia,3.0,Zone_1A Very hot Humid,1,CPA,20,total,333738.0,1387309.3975067139,4.1568817380901
144,CMR,Cameroon,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,6445025.0,6083685.849319458,0.9439351824577031
144,CMR,Cameroon,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,1597986.0,2438960.566253662,1.5262715482198606
144,CMR,Cameroon,3.0,Zone_1A Very hot Humid,1,AFR,20,total,8653689.0,572110.0866851807,0.06611169949430591
144,CMR,Cameroon,6.0,Zone_2A Hot Humid,1,AFR,20,total,5523245.0,434728515.8548126,78.70889592165703
145,CAN,Canada,14.0,Zone_4C Mixed Marine,0,NAM,20,total,113677.0,426304907.55088806,3750.142135620117
145,CAN,Canada,15.0,Zone_5A Cool Humid,0,NAM,20,total,9003404.0,39695039295.61862,4408.89238066165
145,CAN,Canada,17.0,Zone_5C Cool Marine,0,NAM,20,total,1470435.0,5844384946.649429,3974.5959166161233
145,CAN,Canada,18.0,Zone_6A Cold Humid,0,NAM,20,total,11690432.0,61116668378.06595,5227.922148477143
145,CAN,Canada,19.0,Zone_6B Cold Dry,0,NAM,20,total,90755.0,500783265.4089203,5517.968876744205
145,CAN,Canada,20.0,Zone_6C Cold Marine,0,NAM,20,total,73485.0,382478901.872345,5204.85679897047
145,CAN,Canada,21.0,Zone_7A Very cold Humid,0,NAM,20,total,9751064.0,61183796362.89119,6274.576432160756
145,CAN,Canada,22.0,Zone_7B Very cold Dry,0,NAM,20,total,29812.0,174838133.435318,5864.6898374922175
145,CAN,Canada,24.0,Zone_8A Subarctic/arctic Humid,0,NAM,20,total,216165.0,1949637914.8946075,9019.211782178463
146,CPV,Cape Verde,7.0,Zone_2B Hot Dry,1,AFR,20,total,363017.0,20856306.245269775,57.45269848318336
147,CAF,Central African Republic,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,676831.0,0.0,0.0
147,CAF,Central African Republic,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,87788.0,20059.829544067383,0.22850309317978976
147,CAF,Central African Republic,3.0,Zone_1A Very hot Humid,1,AFR,20,total,2855598.0,197498.1403656006,0.06916174488341867
147,CAF,Central African Republic,4.0,Zone_1B Very hot Dry,1,AFR,20,total,11792.0,6930.213165283203,0.5877046442743558
147,CAF,Central African Republic,6.0,Zone_2A Hot Humid,1,AFR,20,total,406990.0,989140.5501556396,2.4303804765611923
148,TCD,Chad,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,6946181.0,128366.45542907715,0.01848014836196712
148,TCD,Chad,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,4211697.0,41309402.7122345,9.808256081155529
148,TCD,Chad,3.0,Zone_1A Very hot Humid,1,AFR,20,total,92822.0,0.0,0.0
148,TCD,Chad,4.0,Zone_1B Very hot Dry,1,AFR,20,total,100652.0,25861519.85195923,256.93995004529694
148,TCD,Chad,7.0,Zone_2B Hot Dry,1,AFR,20,total,29471.0,26790042.704162598,909.030664183862
148,TCD,Chad,10.0,Zone_3B Warm Dry,1,AFR,20,total,5010.0,6904963.288742065,1378.2361853776579
149,CHL,Chile,6.0,Zone_2A Hot Humid,1,LAC,20,total,0.0,0.0,
149,CHL,Chile,7.0,Zone_2B Hot Dry,1,LAC,20,total,0.0,0.0,
149,CHL,Chile,10.0,Zone_3B Warm Dry,1,LAC,20,total,148882.0,113595796.43234253,762.9921443313666
149,CHL,Chile,11.0,Zone_3C Warm Marine,1,LAC,20,total,10140028.0,25606307940.08069,2525.2699440357255
149,CHL,Chile,12.0,Zone_4A Mixed Humid,1,LAC,20,total,22079.0,79909785.94483948,3619.266540370464
149,CHL,Chile,14.0,Zone_4C Mixed Marine,1,LAC,20,total,4715544.0,14405529539.428986,3054.903005767518
149,CHL,Chile,15.0,Zone_5A Cool Humid,1,LAC,20,total,18001.0,81191618.51959229,4510.39489581647
149,CHL,Chile,16.0,Zone_5B Cool Dry,1,LAC,20,total,57479.0,261299794.31759644,4546.0045289165855
149,CHL,Chile,17.0,Zone_5C Cool Marine,1,LAC,20,total,528990.0,2082274996.7059631,3936.322041448729
149,CHL,Chile,18.0,Zone_6A Cold Humid,1,LAC,20,total,126633.0,658622189.8983154,5201.031246976028
149,CHL,Chile,19.0,Zone_6B Cold Dry,1,LAC,20,total,41503.0,208830321.7102661,5031.692208039566
149,CHL,Chile,20.0,Zone_6C Cold Marine,1,LAC,20,total,3118.0,15592200.526977539,5000.705749511719
149,CHL,Chile,21.0,Zone_7A Very cold Humid,1,LAC,20,total,1162663.0,7134319768.520508,6136.1888771901295
149,CHL,Chile,22.0,Zone_7B Very cold Dry,1,LAC,20,total,18398.0,110451288.21905518,6003.439951030285
15,ARG,Argentina,6.0,Zone_2A Hot Humid,1,LAC,20,total,4349917.0,2492305463.804016,572.9547170219606
15,ARG,Argentina,7.0,Zone_2B Hot Dry,1,LAC,20,total,544419.0,397065873.8894501,729.3387517508575
15,ARG,Argentina,9.0,Zone_3A Warm Humid,1,LAC,20,total,30926110.0,44644657876.89482,1443.591123387158
15,ARG,Argentina,10.0,Zone_3B Warm Dry,1,LAC,20,total,2930116.0,5306562540.092804,1811.0417949640232
15,ARG,Argentina,11.0,Zone_3C Warm Marine,1,LAC,20,total,471223.0,858932708.5854797,1822.773312392391
15,ARG,Argentina,12.0,Zone_4A Mixed Humid,1,LAC,20,total,37156.0,118779614.14045715,3196.7815195515436
15,ARG,Argentina,13.0,Zone_4B Mixed Dry,1,LAC,20,total,279549.0,774135445.882904,2769.2298877223816
15,ARG,Argentina,14.0,Zone_4C Mixed Marine,1,LAC,20,total,301353.0,972313538.6970367,3226.4936426617182
15,ARG,Argentina,15.0,Zone_5A Cool Humid,1,LAC,20,total,40051.0,180202687.40467834,4499.330538680141
15,ARG,Argentina,16.0,Zone_5B Cool Dry,1,LAC,20,total,74581.0,319158249.2795105,4279.3506292421725
15,ARG,Argentina,17.0,Zone_5C Cool Marine,1,LAC,20,total,278869.0,1175161008.3039398,4214.025253089945
15,ARG,Argentina,18.0,Zone_6A Cold Humid,1,LAC,20,total,167452.0,871601156.3162231,5205.080598119002
15,ARG,Argentina,19.0,Zone_6B Cold Dry,1,LAC,20,total,54383.0,273905853.8713379,5036.608018523029
15,ARG,Argentina,20.0,Zone_6C Cold Marine,1,LAC,20,total,82219.0,394633757.29815674,4799.787850717677
15,ARG,Argentina,21.0,Zone_7A Very cold Humid,1,LAC,20,total,109310.0,723297860.9436035,6616.941368068828
15,ARG,Argentina,22.0,Zone_7B Very cold Dry,1,LAC,20,total,21334.0,132210413.236969,6197.16945893733
15,ARG,Argentina,24.0,Zone_8A Subarctic/arctic Humid,1,LAC,20,total,7940.0,62909068.27270508,7923.056457519531
150,COL,Colombia,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,8913262.0,0.0,0.0
150,COL,Colombia,1.0,Zone_0B Extremely hot Dry,1,LAC,20,total,82573.0,0.0,0.0
150,COL,Colombia,3.0,Zone_1A Very hot Humid,1,LAC,20,total,6622271.0,10742.763610839844,0.0016222174554378465
150,COL,Colombia,6.0,Zone_2A Hot Humid,1,LAC,20,total,12564791.0,1299442841.812317,103.41937576298061
150,COL,Colombia,9.0,Zone_3A Warm Humid,1,LAC,20,total,9596173.0,12191825478.003937,1270.4882954907062
150,COL,Colombia,11.0,Zone_3C Warm Marine,1,LAC,20,total,6749629.0,15337752765.381058,2272.384565934077
150,COL,Colombia,12.0,Zone_4A Mixed Humid,1,LAC,20,total,218446.0,689338891.9076538,3155.648956298828
150,COL,Colombia,14.0,Zone_4C Mixed Marine,1,LAC,20,total,480635.0,1366106368.856247,2842.2948159336024
151,COM,Comoros,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,138.0,0.0,0.0
151,COM,Comoros,3.0,Zone_1A Very hot Humid,1,AFR,20,total,684590.0,0.0,0.0
152,COG,Congo,3.0,Zone_1A Very hot Humid,1,AFR,20,total,2318112.0,802736.479385376,0.3462889107106887
152,COG,Congo,6.0,Zone_2A Hot Humid,1,AFR,20,total,70386.0,107218.08883666992,1.5232871428504238
153,SDN,Sudan,0.0,Zone_0A Extremely hot Humid,1,MEA,20,total,4514586.0,26928.514541625977,0.005964780500720548
153,SDN,Sudan,1.0,Zone_0B Extremely hot Dry,1,MEA,20,total,33217416.0,517445977.83584595,15.577550578764042
153,SDN,Sudan,3.0,Zone_1A Very hot Humid,1,MEA,20,total,688984.0,352101.32122802734,0.5110442640584213
153,SDN,Sudan,4.0,Zone_1B Very hot Dry,1,MEA,20,total,3547445.0,327861820.6145325,92.42196020362049
153,SDN,Sudan,7.0,Zone_2B Hot Dry,1,MEA,20,total,313042.0,89321461.61288452,285.3337942285205
154,CRI,Costa Rica,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,704422.0,0.0,0.0
154,CRI,Costa Rica,3.0,Zone_1A Very hot Humid,1,LAC,20,total,2416612.0,0.0,0.0
154,CRI,Costa Rica,6.0,Zone_2A Hot Humid,1,LAC,20,total,979174.0,991603.7561950684,1.0126941240219496
154,CRI,Costa Rica,11.0,Zone_3C Warm Marine,1,LAC,20,total,611811.0,391604027.75038147,640.0735321044922
155,HRV,Croatia,9.0,Zone_3A Warm Humid,0,EEU,20,total,544012.0,1311990696.1230164,2411.694404026044
155,HRV,Croatia,12.0,Zone_4A Mixed Humid,0,EEU,20,total,4037058.0,13429639547.87822,3326.5906875447963
155,HRV,Croatia,14.0,Zone_4C Mixed Marine,0,EEU,20,total,139593.0,439511285.838089,3148.5195234581174
155,HRV,Croatia,15.0,Zone_5A Cool Humid,0,EEU,20,total,559191.0,2382239137.407089,4260.1528590536855
155,HRV,Croatia,17.0,Zone_5C Cool Marine,0,EEU,20,total,252256.0,986932716.9021606,3912.4251431171533
156,CUB,Cuba,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,822001.0,1115261.6314544678,1.3567643244405636
156,CUB,Cuba,3.0,Zone_1A Very hot Humid,1,LAC,20,total,10154064.0,341839060.60739136,33.66524581757525
157,CYP,Cyprus,6.0,Zone_2A Hot Humid,0,WEU,20,total,377895.0,478436318.52104187,1266.0562286376953
157,CYP,Cyprus,7.0,Zone_2B Hot Dry,0,WEU,20,total,122834.0,150048049.25888062,1221.5514373779297
157,CYP,Cyprus,9.0,Zone_3A Warm Humid,0,WEU,20,total,443685.0,639595741.8623962,1441.553674030892
157,CYP,Cyprus,10.0,Zone_3B Warm Dry,0,WEU,20,total,11898.0,16129937.196166992,1355.6847534179688
158,CZE,Czech Republic,15.0,Zone_5A Cool Humid,0,EEU,20,total,10943184.0,47377335672.89479,4329.392220115717
158,CZE,Czech Republic,18.0,Zone_6A Cold Humid,0,EEU,20,total,304390.0,1486420722.0103912,4883.2771182049055
159,CIV,Côte d'Ivoire,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,12229871.0,214372.84873962402,0.01752862714084425
159,CIV,Côte d'Ivoire,3.0,Zone_1A Very hot Humid,1,AFR,20,total,7169380.0,743567.3110656738,0.10371431156748197
16,ISR,Israel,6.0,Zone_2A Hot Humid,1,MEA,20,total,214955.0,210382693.03466797,978.72900390625
16,ISR,Israel,7.0,Zone_2B Hot Dry,1,MEA,20,total,1360079.0,1363767813.3007507,1002.7122051739279
16,ISR,Israel,9.0,Zone_3A Warm Humid,1,MEA,20,total,1718324.0,1997806653.4070435,1162.648402400853
16,ISR,Israel,10.0,Zone_3B Warm Dry,1,MEA,20,total,70464.0,93348738.73242188,1324.7720642089844
160,PRK,Dem People's Rep of Korea,12.0,Zone_4A Mixed Humid,1,CPA,20,total,440219.0,1552416943.8340302,3526.4651090344355
160,PRK,Dem People's Rep of Korea,15.0,Zone_5A Cool Humid,1,CPA,20,total,15976692.0,67807949490.31055,4244.179551706357
160,PRK,Dem People's Rep of Korea,18.0,Zone_6A Cold Humid,1,CPA,20,total,3220262.0,16682568534.84526,5180.50038625592
160,PRK,Dem People's Rep of Korea,21.0,Zone_7A Very cold Humid,1,CPA,20,total,3918931.0,25386473978.85048,6477.907873052748
160,PRK,Dem People's Rep of Korea,24.0,Zone_8A Subarctic/arctic Humid,1,CPA,20,total,296628.0,2355893360.4482574,7942.248744043912
161,COD,Democratic Republic of the Congo,3.0,Zone_1A Very hot Humid,1,AFR,20,total,47743287.0,15421904.018844604,0.32301722373754044
161,COD,Democratic Republic of the Congo,6.0,Zone_2A Hot Humid,1,AFR,20,total,11188583.0,1569229769.2913513,140.25277099802105
161,COD,Democratic Republic of the Congo,8.0,Zone_2C Hot Marine,1,AFR,20,total,61648.0,24245371.244140625,393.2872314453125
161,COD,Democratic Republic of the Congo,9.0,Zone_3A Warm Humid,1,AFR,20,total,870058.0,621196646.3867188,713.9715356754593
161,COD,Democratic Republic of the Congo,11.0,Zone_3C Warm Marine,1,AFR,20,total,2529024.0,2847706651.8250885,1126.0101334843357
162,DNK,Denmark,15.0,Zone_5A Cool Humid,0,WEU,20,total,4298473.0,19313596640.491043,4493.129685935225
162,DNK,Denmark,17.0,Zone_5C Cool Marine,0,WEU,20,total,94893.0,407103436.0740967,4290.131369796472
162,DNK,Denmark,21.0,Zone_7A Very cold Humid,0,WEU,20,total,7795.0,58210236.62979126,7467.637797279187
162,DNK,Denmark,24.0,Zone_8A Subarctic/arctic Humid,0,WEU,20,total,49204.0,433490746.763855,8810.07126989381
163,AND,Andorra,15.0,Zone_5A Cool Humid,0,WEU,20,total,26640.0,112168245.19042969,4210.519714355469
164,DJI,Djibouti,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,628053.0,29766.51089477539,0.04739490281039242
165,DMA,Dominica,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,0.0,0.0,
165,DMA,Dominica,3.0,Zone_1A Very hot Humid,1,LAC,20,total,35271.0,0.0,0.0
166,DOM,Dominican Republic,3.0,Zone_1A Very hot Humid,1,LAC,20,total,7549103.0,1555487.0020446777,0.20604924877097025
166,DOM,Dominican Republic,6.0,Zone_2A Hot Humid,1,LAC,20,total,3155211.0,122222742.93748474,38.7367890570503
166,DOM,Dominican Republic,11.0,Zone_3C Warm Marine,1,LAC,20,total,287789.0,166510483.9320984,578.5852966308594
167,ECU,Ecuador,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,1016295.0,0.0,0.0
167,ECU,Ecuador,3.0,Zone_1A Very hot Humid,1,LAC,20,total,4577877.0,1305.9998321533203,0.0002852850419863444
167,ECU,Ecuador,4.0,Zone_1B Very hot Dry,1,LAC,20,total,980725.0,0.0,0.0
167,ECU,Ecuador,6.0,Zone_2A Hot Humid,1,LAC,20,total,1964693.0,12986652.462432861,6.610016151344185
167,ECU,Ecuador,7.0,Zone_2B Hot Dry,1,LAC,20,total,1059.0,733.4044189453125,0.6925443049530807
167,ECU,Ecuador,9.0,Zone_3A Warm Humid,1,LAC,20,total,292969.0,335852533.51083374,1146.375669476408
167,ECU,Ecuador,11.0,Zone_3C Warm Marine,1,LAC,20,total,2545222.0,4347215788.293503,1707.990811132979
167,ECU,Ecuador,12.0,Zone_4A Mixed Humid,1,LAC,20,total,603404.0,1785712875.3213196,2959.398471540327
167,ECU,Ecuador,14.0,Zone_4C Mixed Marine,1,LAC,20,total,2824363.0,8628854679.289688,3055.1507293112422
168,SLV,El Salvador,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,762849.0,0.0,0.0
168,SLV,El Salvador,3.0,Zone_1A Very hot Humid,1,LAC,20,total,4848671.0,374621.4543609619,0.07726270855683175
168,SLV,El Salvador,6.0,Zone_2A Hot Humid,1,LAC,20,total,866845.0,8813005.482940674,10.166760473834046
169,GNQ,Equatorial Guinea,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,16177.0,0.0,0.0
169,GNQ,Equatorial Guinea,3.0,Zone_1A Very hot Humid,1,AFR,20,total,638099.0,0.0,0.0
17,ITA,Italy,9.0,Zone_3A Warm Humid,0,WEU,20,total,25557675.0,50561968428.99977,1978.3477342520307
17,ITA,Italy,10.0,Zone_3B Warm Dry,0,WEU,20,total,27653.0,59980143.517211914,2169.0284423828125
17,ITA,Italy,12.0,Zone_4A Mixed Humid,0,WEU,20,total,23566101.0,70540318086.38089,2993.2960945207224
17,ITA,Italy,14.0,Zone_4C Mixed Marine,0,WEU,20,total,2733340.0,9158467622.961319,3350.6507141304483
17,ITA,Italy,15.0,Zone_5A Cool Humid,0,WEU,20,total,2377468.0,10204427107.087189,4292.140675326519
17,ITA,Italy,17.0,Zone_5C Cool Marine,0,WEU,20,total,1378243.0,5329961486.78093,3867.214625273576
17,ITA,Italy,18.0,Zone_6A Cold Humid,0,WEU,20,total,717709.0,3934540504.487198,5482.083273983185
17,ITA,Italy,21.0,Zone_7A Very cold Humid,0,WEU,20,total,1595482.0,10450662234.031494,6550.15991031644
17,ITA,Italy,24.0,Zone_8A Subarctic/arctic Humid,0,WEU,20,total,28607.0,226223010.60253906,7907.9599609375
170,ERI,Eritrea,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,1837031.0,4907459.538635254,2.6714081246507293
170,ERI,Eritrea,4.0,Zone_1B Very hot Dry,1,AFR,20,total,1370105.0,31991029.838806152,23.349327123692092
170,ERI,Eritrea,6.0,Zone_2A Hot Humid,1,AFR,20,total,243067.0,6407680.210601807,26.361785888671875
170,ERI,Eritrea,7.0,Zone_2B Hot Dry,1,AFR,20,total,623408.0,64925748.97093201,104.14648026802993
170,ERI,Eritrea,10.0,Zone_3B Warm Dry,1,AFR,20,total,1409917.0,665896639.6639862,472.2949220868932
171,EST,Estonia,15.0,Zone_5A Cool Humid,0,EEU,20,total,18.0,87154.2858581543,4841.904769897461
171,EST,Estonia,18.0,Zone_6A Cold Humid,0,EEU,20,total,1133723.0,6018696309.564194,5308.789104185232
172,ETH,Ethiopia,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,959843.0,724153.6354675293,0.7544500876367586
172,ETH,Ethiopia,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,3821567.0,533553.4446716309,0.13961640465066577
172,ETH,Ethiopia,3.0,Zone_1A Very hot Humid,1,AFR,20,total,2301997.0,6078264.353347778,2.6404310489317657
172,ETH,Ethiopia,4.0,Zone_1B Very hot Dry,1,AFR,20,total,1847620.0,1033263.8710784912,0.559240466696881
172,ETH,Ethiopia,6.0,Zone_2A Hot Humid,1,AFR,20,total,20901090.0,3441714525.526001,164.66674826652587
172,ETH,Ethiopia,7.0,Zone_2B Hot Dry,1,AFR,20,total,2427886.0,524577826.8042755,216.06361534449127
172,ETH,Ethiopia,8.0,Zone_2C Hot Marine,1,AFR,20,total,276560.0,163642728.66088867,591.7078704833984
172,ETH,Ethiopia,9.0,Zone_3A Warm Humid,1,AFR,20,total,2672230.0,1344331468.207016,503.07476085779143
172,ETH,Ethiopia,11.0,Zone_3C Warm Marine,1,AFR,20,total,47950693.0,53462659131.65584,1114.9507084632924
172,ETH,Ethiopia,14.0,Zone_4C Mixed Marine,1,AFR,20,total,365622.0,1052723642.6590271,2879.267775623532
173,AGO,Angola,3.0,Zone_1A Very hot Humid,1,AFR,20,total,3277618.0,12047620.422332764,3.6757243895819354
173,AGO,Angola,4.0,Zone_1B Very hot Dry,1,AFR,20,total,3348958.0,16904285.247665405,5.047625335302922
173,AGO,Angola,6.0,Zone_2A Hot Humid,1,AFR,20,total,8342918.0,1160881649.0455933,139.1457580004494
173,AGO,Angola,7.0,Zone_2B Hot Dry,1,AFR,20,total,799382.0,153474058.5084839,191.99088609511332
173,AGO,Angola,8.0,Zone_2C Hot Marine,1,AFR,20,total,1376381.0,473882386.9100342,344.29593761468243
173,AGO,Angola,10.0,Zone_3B Warm Dry,1,AFR,20,total,2088.0,1148697.0659179688,550.1422729492188
173,AGO,Angola,11.0,Zone_3C Warm Marine,1,AFR,20,total,4160510.0,2055473843.6144867,494.0437214703214
174,FJI,Fiji,0.0,Zone_0A Extremely hot Humid,1,PAS,20,total,40.0,0.0,0.0
174,FJI,Fiji,3.0,Zone_1A Very hot Humid,1,PAS,20,total,327081.0,42907.0856628418,0.13118183466126676
174,FJI,Fiji,6.0,Zone_2A Hot Humid,1,PAS,20,total,364913.0,1150624.7102661133,3.1531480387547535
175,FIN,Finland,18.0,Zone_6A Cold Humid,0,WEU,20,total,3013130.0,16996000091.431885,5640.64613588922
175,FIN,Finland,21.0,Zone_7A Very cold Humid,0,WEU,20,total,2270460.0,14453810376.598434,6366.027314552309
175,FIN,Finland,24.0,Zone_8A Subarctic/arctic Humid,0,WEU,20,total,11551.0,99771198.99406433,8637.451215831039
176,FRA,France,9.0,Zone_3A Warm Humid,0,WEU,20,total,8411015.0,20051617569.86583,2383.971205599542
176,FRA,France,11.0,Zone_3C Warm Marine,0,WEU,20,total,993454.0,2585956805.9212036,2602.9960178540764
176,FRA,France,12.0,Zone_4A Mixed Humid,0,WEU,20,total,46021033.0,147784830027.45312,3211.2453891996106
176,FRA,France,14.0,Zone_4C Mixed Marine,0,WEU,20,total,548980.0,1669739271.3756561,3041.5302404015742
176,FRA,France,15.0,Zone_5A Cool Humid,0,WEU,20,total,6080181.0,24055260057.281357,3956.3394670785883
176,FRA,France,17.0,Zone_5C Cool Marine,0,WEU,20,total,89002.0,367335137.5386963,4127.268348337075
176,FRA,France,18.0,Zone_6A Cold Humid,0,WEU,20,total,146175.0,788478344.6272736,5394.071110841618
176,FRA,France,21.0,Zone_7A Very cold Humid,0,WEU,20,total,76654.0,471667096.6453247,6153.196136474609
177,GUF,French Guiana,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,48858.0,0.0,0.0
177,GUF,French Guiana,3.0,Zone_1A Very hot Humid,1,LAC,20,total,187981.0,0.0,0.0
178,GAB,Gabon,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,454797.0,0.0,0.0
178,GAB,Gabon,3.0,Zone_1A Very hot Humid,1,AFR,20,total,1221051.0,0.0,0.0
178,GAB,Gabon,6.0,Zone_2A Hot Humid,1,AFR,20,total,11108.0,2641.0653076171875,0.237762451171875
179,GMB,Gambia,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,1198929.0,121874.47605895996,0.10165278849619949
179,GMB,Gambia,4.0,Zone_1B Very hot Dry,1,AFR,20,total,0.0,0.0,
18,JAM,Jamaica,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,0.0,0.0,
18,JAM,Jamaica,3.0,Zone_1A Very hot Humid,1,LAC,20,total,1802208.0,601797.5713500977,0.3339223726396163
18,JAM,Jamaica,6.0,Zone_2A Hot Humid,1,LAC,20,total,522860.0,720863.2269287109,1.378692626953125
180,GEO,Georgia,9.0,Zone_3A Warm Humid,0,FSU,20,total,375902.0,848948851.4642639,2258.4313237606184
180,GEO,Georgia,12.0,Zone_4A Mixed Humid,0,FSU,20,total,654401.0,1997671326.1885376,3052.671567110285
180,GEO,Georgia,15.0,Zone_5A Cool Humid,0,FSU,20,total,1902673.0,7157066529.136108,3761.585164206413
180,GEO,Georgia,18.0,Zone_6A Cold Humid,0,FSU,20,total,596606.0,3145757091.9796753,5272.754702399365
180,GEO,Georgia,21.0,Zone_7A Very cold Humid,0,FSU,20,total,653379.0,4472929437.067902,6845.842056552019
