,node,commodity,level,year,time,lvl,mrg
83,R11_CPA,gas,final,2050,year,220.85101297424376,0.0
84,R11_CPA,gas,final,2060,year,208.53478974863523,0.0
85,R11_CPA,gas,final,2070,year,230.71954140475992,0.0
86,R11_CPA,gas,final,2080,year,238.09665527096604,0.0
87,R11_CPA,gas,final,2090,year,233.63211465502084,0.0
88,R11_CPA,gas,final,2100,year,238.5923020611849,0.0
89,R11_CPA,gas,final,2110,year,305.01375813909914,0.0
90,R11_CPA,lightoil,final,2020,year,106.76055268354484,0.0
91,R11_CPA,lightoil,final,2030,year,134.93425255038812,0.0
92,R11_CPA,lightoil,final,2040,year,160.04062618578612,0.0
93,R11_CPA,lightoil,final,2050,year,192.57181559433556,0.0
94,R11_CPA,lightoil,final,2060,year,205.41463640431977,0.0
95,R11_CPA,lightoil,final,2070,year,255.86127538208342,0.0
96,R11_CPA,lightoil,final,2080,year,229.6481029770248,0.0
97,R11_CPA,lightoil,final,2090,year,223.61614431895524,0.0
98,R11_CPA,lightoil,final,2100,year,279.21745655583544,0.0
99,R11_CPA,lightoil,final,2110,year,261.22915095193184,0.0
100,R11_CPA,biomass,final,2020,year,71.81036682462458,0.0
101,R11_CPA,biomass,final,2030,year,71.86667588705437,0.0
102,R11_CPA,biomass,final,2040,year,69.40650514782622,0.0
103,R11_CPA,biomass,final,2050,year,77.8831437882474,0.0
104,R11_CPA,biomass,final,2060,year,75.92739831070396,0.0
105,R11_CPA,biomass,final,2070,year,87.06782685200123,0.0
106,R11_CPA,biomass,final,2080,year,91.07745050945523,0.0
107,R11_CPA,biomass,final,2090,year,82.2978360817089,0.0
108,R11_CPA,biomass,final,2100,year,101.92205241408686,0.0
109,R11_CPA,biomass,final,2110,year,121.91039222698396,0.0
110,R11_CPA,d_heat,final,2020,year,204.77591706156144,0.0
111,R11_CPA,d_heat,final,2030,year,187.95372419345418,0.0
112,R11_CPA,d_heat,final,2040,year,190.63277733528113,0.0
113,R11_CPA,d_heat,final,2050,year,211.91820161928402,0.0
114,R11_CPA,d_heat,final,2060,year,197.609732910128,0.0
115,R11_CPA,d_heat,final,2070,year,196.95812747537926,0.0
116,R11_CPA,d_heat,final,2080,year,190.610643584936,0.0
117,R11_CPA,d_heat,final,2090,year,187.81833725958504,0.0
118,R11_CPA,d_heat,final,2100,year,191.9436891440029,0.0
119,R11_CPA,d_heat,final,2110,year,234.87934092311693,0.0
120,R11_EEU,coal,final,2020,year,62.07543569714268,0.0
121,R11_EEU,coal,final,2030,year,62.36647668043245,0.0
122,R11_EEU,coal,final,2040,year,65.53022730620894,0.0
123,R11_EEU,coal,final,2050,year,74.28552458632697,0.0
124,R11_EEU,coal,final,2060,year,109.99976083632707,0.0
125,R11_EEU,coal,final,2070,year,98.2145460821189,0.0
126,R11_EEU,coal,final,2080,year,107.19667160402622,0.0
127,R11_EEU,coal,final,2090,year,102.58411645283854,0.0
128,R11_EEU,coal,final,2100,year,130.09162812246677,0.0
129,R11_EEU,coal,final,2110,year,135.5976217286801,0.0
130,R11_EEU,electr,final,2020,year,534.3585014523995,0.0
131,R11_EEU,electr,final,2030,year,566.4940704627309,0.0
132,R11_EEU,electr,final,2040,year,571.4977165676796,0.0
133,R11_EEU,electr,final,2050,year,536.3997323935098,0.0
134,R11_EEU,electr,final,2060,year,608.621252678053,0.0
135,R11_EEU,electr,final,2070,year,629.1386565293474,0.0
136,R11_EEU,electr,final,2080,year,651.3889878734878,0.0
137,R11_EEU,electr,final,2090,year,660.2759129374074,0.0
138,R11_EEU,electr,final,2100,year,736.576564510383,0.0
139,R11_EEU,electr,final,2110,year,724.6847492643869,0.0
140,R11_EEU,gas,final,2020,year,122.43610989079197,0.0
141,R11_EEU,gas,final,2030,year,152.82800450243764,0.0
142,R11_EEU,gas,final,2040,year,157.46968735278278,0.0
143,R11_EEU,gas,final,2050,year,170.65896284933967,0.0
144,R11_EEU,gas,final,2060,year,205.37735135034674,0.0
145,R11_EEU,gas,final,2070,year,212.731504811639,0.0
146,R11_EEU,gas,final,2080,year,250.062781870475,0.0
147,R11_EEU,gas,final,2090,year,235.5308194510225,0.0
148,R11_EEU,gas,final,2100,year,297.1797352083159,0.0
149,R11_EEU,gas,final,2110,year,300.0776925984352,0.0
150,R11_EEU,lightoil,final,2020,year,114.66910937817528,0.0
151,R11_EEU,lightoil,final,2030,year,131.13405032310334,0.0
152,R11_EEU,lightoil,final,2040,year,161.19567955273132,0.0
153,R11_EEU,lightoil,final,2050,year,190.4091222174501,0.0
154,R11_EEU,lightoil,final,2060,year,217.87375089268434,0.0
155,R11_EEU,lightoil,final,2070,year,239.66524846217578,0.0
156,R11_EEU,lightoil,final,2080,year,269.84282984479154,0.0
157,R11_EEU,lightoil,final,2090,year,258.3249311172757,0.0
158,R11_EEU,lightoil,final,2100,year,304.49542292577803,0.0
159,R11_EEU,lightoil,final,2110,year,303.33652752505543,0.0
160,R11_EEU,biomass,final,2020,year,41.153483824599554,0.0
161,R11_EEU,biomass,final,2030,year,49.41750928930072,0.0
162,R11_EEU,biomass,final,2040,year,54.543435814489705,0.0
163,R11_EEU,biomass,final,2050,year,56.03720668047494,0.0
164,R11_EEU,biomass,final,2060,year,74.4467337353528,0.0
165,R11_EEU,biomass,final,2070,year,81.24103305350879,0.0
166,R11_EEU,biomass,final,2080,year,87.71600998595093,0.0
167,R11_EEU,biomass,final,2090,year,82.05177760999115,0.0
168,R11_EEU,biomass,final,2100,year,104.56076701179893,0.0
169,R11_EEU,biomass,final,2110,year,108.7882471994954,0.0
170,R11_EEU,d_heat,final,2020,year,159.67001959030856,0.0
171,R11_EEU,d_heat,final,2030,year,198.93872279548458,0.0
172,R11_EEU,d_heat,final,2040,year,185.25845570915627,0.0
173,R11_EEU,d_heat,final,2050,year,189.62106983259963,0.0
174,R11_EEU,d_heat,final,2060,year,228.19705705594086,0.0
175,R11_EEU,d_heat,final,2070,year,236.36833867959888,0.0
176,R11_EEU,d_heat,final,2080,year,264.87234496733697,0.0
177,R11_EEU,d_heat,final,2090,year,216.98250811721752,0.0
178,R11_EEU,d_heat,final,2100,year,249.63448741322253,0.0
179,R11_EEU,d_heat,final,2110,year,254.4526763123784,0.0
180,R11_FSU,coal,final,2020,year,58.59024982249687,0.0
181,R11_FSU,coal,final,2030,year,66.23352600581143,0.0
182,R11_FSU,coal,final,2040,year,80.10302231669897,0.0
183,R11_FSU,coal,final,2050,year,74.85293040921508,0.0
184,R11_FSU,coal,final,2060,year,108.55746201338745,0.0
185,R11_FSU,coal,final,2070,year,99.21098489102616,0.0
186,R11_FSU,coal,final,2080,year,105.57357778228439,0.0
187,R11_FSU,coal,final,2090,year,100.05500790784154,0.0
188,R11_FSU,coal,final,2100,year,130.91462366925444,0.0
189,R11_FSU,coal,final,2110,year,138.14181123091115,0.0
190,R11_FSU,electr,final,2020,year,476.73122608745206,0.0
191,R11_FSU,electr,final,2030,year,476.9421840787602,0.0
192,R11_FSU,electr,final,2040,year,457.8799637142611,0.0
193,R11_FSU,electr,final,2050,year,484.6485986576048,0.0
194,R11_FSU,electr,final,2060,year,548.7190431243481,0.0
195,R11_FSU,electr,final,2070,year,562.7598634453418,0.0
196,R11_FSU,electr,final,2080,year,601.4251491062262,0.0
197,R11_FSU,electr,final,2090,year,598.9825439138195,0.0
198,R11_FSU,electr,final,2100,year,700.7508907614439,0.0
199,R11_FSU,electr,final,2110,year,671.021482496603,0.0
200,R11_FSU,gas,final,2020,year,111.71063447856707,0.0
201,R11_FSU,gas,final,2030,year,126.5010244163866,0.0
202,R11_FSU,gas,final,2040,year,131.10516463093182,0.0
203,R11_FSU,gas,final,2050,year,145.66861905878875,0.0
204,R11_FSU,gas,final,2060,year,165.85548292206457,0.0
205,R11_FSU,gas,final,2070,year,185.91934363977447,0.0
206,R11_FSU,gas,final,2080,year,205.5420360683162,0.0
207,R11_FSU,gas,final,2090,year,204.13076863589677,0.0
208,R11_FSU,gas,final,2100,year,269.992270296234,0.0
209,R11_FSU,gas,final,2110,year,266.3605797858959,0.0
210,R11_FSU,lightoil,final,2020,year,94.41318825213865,0.0
211,R11_FSU,lightoil,final,2030,year,108.42521527815782,0.0
212,R11_FSU,lightoil,final,2040,year,141.76657522271998,0.0
213,R11_FSU,lightoil,final,2050,year,163.14808734556348,0.0
214,R11_FSU,lightoil,final,2060,year,200.49733102295846,0.0
215,R11_FSU,lightoil,final,2070,year,230.0921101017736,0.0
216,R11_FSU,lightoil,final,2080,year,251.1097768300276,0.0
217,R11_FSU,lightoil,final,2090,year,243.83316227993845,0.0
218,R11_FSU,lightoil,final,2100,year,271.7388601769334,0.0
219,R11_FSU,lightoil,final,2110,year,282.286256859933,0.0
220,R11_FSU,biomass,final,2020,year,62.92838613817004,0.0
221,R11_FSU,biomass,final,2030,year,43.75717280981367,0.0
222,R11_FSU,biomass,final,2040,year,60.873150946024985,0.0
223,R11_FSU,biomass,final,2050,year,63.2807337409017,0.0
224,R11_FSU,biomass,final,2060,year,66.46161684134091,0.0
225,R11_FSU,biomass,final,2070,year,80.21147907071179,0.0
226,R11_FSU,biomass,final,2080,year,90.9658269946047,0.0
227,R11_FSU,biomass,final,2090,year,77.59475330754758,0.0
228,R11_FSU,biomass,final,2100,year,113.63760452947035,0.0
229,R11_FSU,biomass,final,2110,year,107.96898704407114,0.0
230,R11_FSU,d_heat,final,2020,year,161.12618829081714,0.0
231,R11_FSU,d_heat,final,2030,year,147.46026736711886,0.0
232,R11_FSU,d_heat,final,2040,year,180.75740939577938,0.0
233,R11_FSU,d_heat,final,2050,year,161.8540211764319,0.0
234,R11_FSU,d_heat,final,2060,year,184.28386991340506,0.0
235,R11_FSU,d_heat,final,2070,year,206.57704848863833,0.0
236,R11_FSU,d_heat,final,2080,year,228.3800400759069,0.0
237,R11_FSU,d_heat,final,2090,year,226.81196515099634,0.0
238,R11_FSU,d_heat,final,2100,year,272.43825451260835,0.0
239,R11_FSU,d_heat,final,2110,year,247.18693789698634,0.0
250,R11_LAM,coal,final,2020,year,68.79427277993729,0.0
251,R11_LAM,coal,final,2030,year,70.71632480815566,0.0
252,R11_LAM,coal,final,2040,year,82.50771927774474,0.0
253,R11_LAM,coal,final,2050,year,98.41865508257622,0.0
254,R11_LAM,coal,final,2060,year,117.55476209672032,0.0
255,R11_LAM,coal,final,2070,year,137.1242698597284,0.0
256,R11_LAM,coal,final,2080,year,158.41463876446488,0.0
257,R11_LAM,coal,final,2090,year,172.301729209195,0.0
258,R11_LAM,coal,final,2100,year,192.33727951083145,0.0
259,R11_LAM,coal,final,2110,year,220.69257334634608,0.0
260,R11_LAM,electr,final,2020,year,391.3616508502008,0.0
261,R11_LAM,electr,final,2030,year,418.6951172835817,0.0
262,R11_LAM,electr,final,2040,year,435.52683429943966,0.0
263,R11_LAM,electr,final,2050,year,434.44181484191995,0.0
264,R11_LAM,electr,final,2060,year,512.3244941600436,0.0
265,R11_LAM,electr,final,2070,year,548.5015975309859,0.0
266,R11_LAM,electr,final,2080,year,557.385143708429,0.0
267,R11_LAM,electr,final,2090,year,549.3593983750126,0.0
268,R11_LAM,electr,final,2100,year,566.6013376990294,0.0
269,R11_LAM,electr,final,2110,year,711.1598640564894,0.0
270,R11_LAM,gas,final,2020,year,103.34012985469167,0.0
271,R11_LAM,gas,final,2030,year,136.58751960138892,0.0
272,R11_LAM,gas,final,2040,year,156.9664184134852,0.0
273,R11_LAM,gas,final,2050,year,168.97269985706848,0.0
274,R11_LAM,gas,final,2060,year,189.97468413988253,0.0
275,R11_LAM,gas,final,2070,year,229.36367203640066,0.0
276,R11_LAM,gas,final,2080,year,248.24982153454812,0.0
277,R11_LAM,gas,final,2090,year,240.847888444014,0.0
278,R11_LAM,gas,final,2100,year,254.86847212102774,0.0
279,R11_LAM,gas,final,2110,year,361.2428090224562,0.0
280,R11_LAM,lightoil,final,2020,year,87.09425668231083,0.0
281,R11_LAM,lightoil,final,2030,year,113.05821359769165,0.0
282,R11_LAM,lightoil,final,2040,year,141.08082092454163,0.0
283,R11_LAM,lightoil,final,2050,year,167.31393828063997,0.0
284,R11_LAM,lightoil,final,2060,year,193.59388470843643,0.0
285,R11_LAM,lightoil,final,2070,year,229.35705633283087,0.0
286,R11_LAM,lightoil,final,2080,year,254.33469816305663,0.0
287,R11_LAM,lightoil,final,2090,year,237.92413094803308,0.0
288,R11_LAM,lightoil,final,2100,year,271.7388601769334,0.0
289,R11_LAM,lightoil,final,2110,year,282.286256859933,0.0
290,R11_LAM,biomass,final,2020,year,43.380560692879676,0.0
291,R11_LAM,biomass,final,2030,year,55.22958676796527,0.0
292,R11_LAM,biomass,final,2040,year,66.3653069528809,0.0
293,R11_LAM,biomass,final,2050,year,73.07615911446184,0.0
294,R11_LAM,biomass,final,2060,year,91.83558178589368,0.0
295,R11_LAM,biomass,final,2070,year,109.51590913392216,0.0
296,R11_LAM,biomass,final,2080,year,130.20333996884332,0.0
297,R11_LAM,biomass,final,2090,year,140.2562586226527,0.0
298,R11_LAM,biomass,final,2100,year,166.5929799692064,0.0
299,R11_LAM,biomass,final,2110,year,178.18628616896373,0.0
300,R11_LAM,d_heat,final,2020,year,168.9559940577247,0.0
301,R11_LAM,d_heat,final,2030,year,173.21925570737656,0.0
302,R11_LAM,d_heat,final,2040,year,179.1948446523935,0.0
303,R11_LAM,d_heat,final,2050,year,183.72622390366536,0.0
304,R11_LAM,d_heat,final,2060,year,203.60696854437109,0.0
305,R11_LAM,d_heat,final,2070,year,216.04078981024878,0.0
306,R11_LAM,d_heat,final,2080,year,225.79579071337244,0.0
307,R11_LAM,d_heat,final,2090,year,228.29018291988965,0.0
308,R11_LAM,d_heat,final,2100,year,241.67538840618474,0.0
309,R11_LAM,d_heat,final,2110,year,256.8182766147987,0.0
310,R11_MEA,coal,final,2020,year,79.5482411287875,0.0
311,R11_MEA,coal,final,2030,year,80.54538544471745,0.0
312,R11_MEA,coal,final,2040,year,91.93250368695513,0.0
313,R11_MEA,coal,final,2050,year,101.39324725784809,0.0
314,R11_MEA,coal,final,2060,year,122.24245782300018,0.0
315,R11_MEA,coal,final,2070,year,145.84953607443236,0.0
316,R11_MEA,coal,final,2080,year,133.73688468286974,0.0
317,R11_MEA,coal,final,2090,year,174.9884825806965,0.0
318,R11_MEA,coal,final,2100,year,203.71290939936975,0.0
319,R11_MEA,coal,final,2110,year,209.72622242976036,0.0
320,R11_MEA,electr,final,2020,year,429.5043444911633,0.0
321,R11_MEA,electr,final,2030,year,404.06140102742,0.0
322,R11_MEA,electr,final,2040,year,407.94136502168135,0.0
323,R11_MEA,electr,final,2050,year,416.7863697057958,0.0
324,R11_MEA,electr,final,2060,year,484.26893951487676,0.0
325,R11_MEA,electr,final,2070,year,553.0375810332353,0.0
326,R11_MEA,electr,final,2080,year,521.406992103488,0.0
327,R11_MEA,electr,final,2090,year,577.5965387360038,0.0
328,R11_MEA,electr,final,2100,year,611.9273335189584,0.0
329,R11_MEA,electr,final,2110,year,740.7479782346743,0.0
330,R11_MEA,gas,final,2020,year,118.89559497518829,0.0
331,R11_MEA,gas,final,2030,year,121.06856355905778,0.0
332,R11_MEA,gas,final,2040,year,127.56862372455623,0.0
333,R11_MEA,gas,final,2050,year,138.36909817780148,0.0
334,R11_MEA,gas,final,2060,year,180.1749620974316,0.0
335,R11_MEA,gas,final,2070,year,223.66206658929167,0.0
336,R11_MEA,gas,final,2080,year,208.7377276110174,0.0
337,R11_MEA,gas,final,2090,year,254.6390568006618,0.0
338,R11_MEA,gas,final,2100,year,258.36083409480466,0.0
339,R11_MEA,gas,final,2110,year,371.4938050170869,0.0
340,R11_MEA,lightoil,final,2020,year,92.76246895130359,0.0
341,R11_MEA,lightoil,final,2030,year,109.13020847601837,0.0
342,R11_MEA,lightoil,final,2040,year,140.2225212886765,0.0
343,R11_MEA,lightoil,final,2050,year,168.9287899019319,0.0
344,R11_MEA,lightoil,final,2060,year,191.42297983829224,0.0
345,R11_MEA,lightoil,final,2070,year,229.05744871812246,0.0
346,R11_MEA,lightoil,final,2080,year,254.52285455917058,0.0
347,R11_MEA,lightoil,final,2090,year,237.92413094803308,0.0
348,R11_MEA,lightoil,final,2100,year,271.1652193129888,0.0
349,R11_MEA,lightoil,final,2110,year,283.8468763235791,0.0
350,R11_MEA,biomass,final,2020,year,60.438585279522506,0.0
351,R11_MEA,biomass,final,2030,year,64.30535222441111,0.0
352,R11_MEA,biomass,final,2040,year,69.80172613457647,0.0
353,R11_MEA,biomass,final,2050,year,80.54012218733114,0.0
354,R11_MEA,biomass,final,2060,year,100.53389347535838,0.0
355,R11_MEA,biomass,final,2070,year,138.06743554890863,0.0
356,R11_MEA,biomass,final,2080,year,127.8765659196802,0.0
357,R11_MEA,biomass,final,2090,year,158.32759973384805,0.0
358,R11_MEA,biomass,final,2100,year,181.70655660599732,0.0
359,R11_MEA,biomass,final,2110,year,205.51001420744745,0.0
360,R11_MEA,d_heat,final,2020,year,174.84646319880625,0.0
361,R11_MEA,d_heat,final,2030,year,171.6684217756663,0.0
362,R11_MEA,d_heat,final,2040,year,176.16392659146956,0.0
363,R11_MEA,d_heat,final,2050,year,177.98930877575003,0.0
364,R11_MEA,d_heat,final,2060,year,203.9677017985893,0.0
365,R11_MEA,d_heat,final,2070,year,221.646529640118,0.0
366,R11_MEA,d_heat,final,2080,year,216.6614446125329,0.0
367,R11_MEA,d_heat,final,2090,year,226.8988474784848,0.0
368,R11_MEA,d_heat,final,2100,year,245.2517358044851,0.0
369,R11_MEA,d_heat,final,2110,year,270.5441673051052,0.0
370,R11_NAM,coal,final,2020,year,64.16131473373522,0.0
371,R11_NAM,coal,final,2030,year,91.79306200540321,0.0
372,R11_NAM,coal,final,2040,year,92.4630518190886,0.0
373,R11_NAM,coal,final,2050,year,84.88561153373242,0.0
374,R11_NAM,coal,final,2060,year,98.3314113539111,0.0
375,R11_NAM,coal,final,2070,year,102.1492240130489,0.0
376,R11_NAM,coal,final,2080,year,106.8120174398862,0.0
377,R11_NAM,coal,final,2090,year,94.71143310279054,0.0
378,R11_NAM,coal,final,2100,year,128.29507919748576,0.0
379,R11_NAM,coal,final,2110,year,125.21209448853517,0.0
380,R11_NAM,electr,final,2020,year,425.0282976405688,0.0
381,R11_NAM,electr,final,2030,year,578.4631115682567,0.0
382,R11_NAM,electr,final,2040,year,598.6351041421844,0.0
383,R11_NAM,electr,final,2050,year,630.2375242350719,0.0
384,R11_NAM,electr,final,2060,year,633.1292345866419,0.0
385,R11_NAM,electr,final,2070,year,623.237444230415,0.0
386,R11_NAM,electr,final,2080,year,663.075483235226,0.0
387,R11_NAM,electr,final,2090,year,654.7719762090592,0.0
388,R11_NAM,electr,final,2100,year,648.6348214822024,0.0
389,R11_NAM,electr,final,2110,year,644.4154609678773,0.0
390,R11_NAM,gas,final,2020,year,112.68077586423574,0.0
391,R11_NAM,gas,final,2030,year,178.15257614458085,0.0
392,R11_NAM,gas,final,2040,year,181.04416752501643,0.0
393,R11_NAM,gas,final,2050,year,206.9294239321853,0.0
394,R11_NAM,gas,final,2060,year,244.30571081766388,0.0
395,R11_NAM,gas,final,2070,year,217.78666355453677,0.0
396,R11_NAM,gas,final,2080,year,252.1372397393121,0.0
397,R11_NAM,gas,final,2090,year,247.71913971889202,0.0
398,R11_NAM,gas,final,2100,year,241.1811120981083,0.0
399,R11_NAM,gas,final,2110,year,241.18111209810834,0.0
400,R11_NAM,lightoil,final,2020,year,112.68077586423574,0.0
401,R11_NAM,lightoil,final,2030,year,136.82116572003218,0.0
402,R11_NAM,lightoil,final,2040,year,160.49947544719984,0.0
403,R11_NAM,lightoil,final,2050,year,189.48915601518317,0.0
404,R11_NAM,lightoil,final,2060,year,212.22122982854833,0.0
405,R11_NAM,lightoil,final,2070,year,250.23584485867983,0.0
406,R11_NAM,lightoil,final,2080,year,275.9018565120094,0.0
407,R11_NAM,lightoil,final,2090,year,255.6943668352943,0.0
408,R11_NAM,lightoil,final,2100,year,244.66639239548874,0.0
409,R11_NAM,lightoil,final,2110,year,244.66639239548874,0.0
410,R11_NAM,biomass,final,2020,year,24.912879621820405,0.0
411,R11_NAM,biomass,final,2030,year,60.3218878465882,0.0
412,R11_NAM,biomass,final,2040,year,68.35314388305224,0.0
413,R11_NAM,biomass,final,2050,year,89.75737388524387,0.0
414,R11_NAM,biomass,final,2060,year,112.70545092896182,0.0
415,R11_NAM,biomass,final,2070,year,103.33141031742485,0.0
416,R11_NAM,biomass,final,2080,year,125.63162759819203,0.0
417,R11_NAM,biomass,final,2090,year,119.82121335613463,0.0
418,R11_NAM,biomass,final,2100,year,124.25374583919296,0.0
419,R11_NAM,biomass,final,2110,year,123.49563484518865,0.0
420,R11_NAM,d_heat,final,2020,year,183.53530940306266,0.0
421,R11_NAM,d_heat,final,2030,year,183.2227117151394,0.0
422,R11_NAM,d_heat,final,2040,year,199.5922829716676,0.0
423,R11_NAM,d_heat,final,2050,year,217.93152274863132,0.0
424,R11_NAM,d_heat,final,2060,year,243.42646280128673,0.0
425,R11_NAM,d_heat,final,2070,year,216.4307327249636,0.0
426,R11_NAM,d_heat,final,2080,year,229.88645948498788,0.0
427,R11_NAM,d_heat,final,2090,year,221.5490230416961,0.0
428,R11_NAM,d_heat,final,2100,year,229.13812880830994,0.0
429,R11_NAM,d_heat,final,2110,year,224.12796687483075,0.0
430,R11_PAO,coal,final,2020,year,79.8839916302799,0.0
431,R11_PAO,coal,final,2030,year,83.96060475787701,0.0
432,R11_PAO,coal,final,2040,year,85.37793882805241,0.0
433,R11_PAO,coal,final,2050,year,94.850789036211,0.0
434,R11_PAO,coal,final,2060,year,116.91329651237649,0.0
435,R11_PAO,coal,final,2070,year,116.73706786305222,0.0
436,R11_PAO,coal,final,2080,year,125.74275923392062,0.0
437,R11_PAO,coal,final,2090,year,118.81421804601645,0.0
438,R11_PAO,coal,final,2100,year,135.84461208615738,0.0
439,R11_PAO,coal,final,2110,year,140.38457182191692,0.0
440,R11_PAO,electr,final,2020,year,524.7072981889331,0.0
441,R11_PAO,electr,final,2030,year,577.5153633406791,0.0
442,R11_PAO,electr,final,2040,year,606.0322140432966,0.0
443,R11_PAO,electr,final,2050,year,605.296330974089,0.0
444,R11_PAO,electr,final,2060,year,586.2578466251758,0.0
445,R11_PAO,electr,final,2070,year,606.7620487555102,0.0
446,R11_PAO,electr,final,2080,year,606.57340999932,0.0
447,R11_PAO,electr,final,2090,year,602.6992608988618,0.0
448,R11_PAO,electr,final,2100,year,629.954457727283,0.0
