R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP2_LED,2025,0.08029539980117494,7.22438616414693,79.81087242461616,1.5730940564810274,0.9264834761644708,0.6466105803165567,2504.697272509889,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP2_LED,2030,0.07707800900302424,8.139044579861448,89.83665987365703,2.127276305671604,1.2476679313337278,0.8796083743378763,2490.3377622874364,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP2_LED,2035,0.07386099513838025,8.845740665102142,95.63203140817566,2.728737437301511,1.549458072802746,1.179279364498765,2484.774214927773,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP2_LED,2040,0.07116093845750937,9.427094848483039,99.98768979319048,3.6262104588716784,1.9908611697856802,1.6353492890859982,2508.3704145541346,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP2_LED,2045,0.068886797670265,9.89340516768248,102.9913265467642,4.90911248490772,2.590142982786288,2.3189695021214316,2562.9309048953864,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP2_LED,2050,0.06512440858382715,9.972387825261306,97.36675292767468,7.230824416103137,3.8657481942766667,3.3650762218264707,2574.4930415611934,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP2_LED,2025,0.04470760815229597,4.026956246492787,24.019835580850327,0.8756721746843222,0.5154498333193535,0.3602223413649687,557.3900243140388,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP2_LED,2030,0.042916199842497574,4.534363843349703,26.98980637211808,1.1841948383987884,0.6942399181870496,0.48995492021173886,554.1941053561678,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP2_LED,2035,0.04140031539456182,4.961788250066528,29.438236067659563,1.5412778678301147,0.8758078701227533,0.6654699977073614,555.5903464360094,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP2_LED,2040,0.04012866832999967,5.314697918361958,31.37177931392049,2.0706174592158897,1.1404197573508779,0.9301977018650116,563.2799393916184,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP2_LED,2045,0.03905663086482654,5.599311040283877,32.81236338907245,2.810908625328532,1.490439221751397,1.3204694035771347,577.7386223953536,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP2_LED,2050,0.03814143874697551,5.822959713670775,33.81085581321293,4.124374116328821,2.212351620783167,1.9120224955456537,599.1400467976474,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP2_LED,2025,0.026740045192843134,2.4064729114795433,10.476709890166592,0.5286526061483224,0.3113028485720412,0.21734975757628125,171.93254545657453,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP2_LED,2030,0.025252143735486468,2.6654894372215425,11.260701621481266,0.7094840398409615,0.4159717543932628,0.29351228544769886,168.2577919442136,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP2_LED,2035,0.02397854152602719,2.8719398589206078,11.75438066812863,0.9175504476295514,0.5208181837446161,0.3967322638849354,166.12147557888449,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP2_LED,2040,0.022890591442266538,3.0312677527473184,11.993299910941145,1.227216168958026,0.674070769717121,0.5531453992409051,165.95543441770857,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP2_LED,2045,0.0219020601908601,3.1414042024191313,11.985591113630946,1.6669784091118287,0.8809113230986368,0.7860670860131921,167.40079179557867,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP2_LED,2050,0.021040868198917848,3.2156516062506175,11.803497101743703,2.456712507782735,1.3153359272862057,1.1413765804965295,170.84025927491408,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP2_LED,2025,1.78349441108775e-5,0.001603570274141071,0.009406067812762058,3.474568367615561e-4,2.045208078174603e-4,1.4293602894409582e-4,0.14842768133051115,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP2_LED,2030,1.700917973062305e-5,0.0017930011444299149,0.01030659641824205,4.6297125827583313e-4,2.712718827031536e-4,1.9169937557267957e-4,0.14689384821305565,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP2_LED,2035,1.631192200077414e-5,0.001952425326933264,0.011031252249525336,5.954465585946472e-4,3.374239542789574e-4,2.5802260431568994e-4,0.1466484100388919,0
