R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
EEU,rur,mfh,perm,s1,biomass_solid,electricity,NAV_Dem-NPi-ref,2020,0.12639629492999996,7.451719382207745,2344.011047733823,1.5017812930545669,0.6129425640252871,0.8888387290292794,1076.1732322121102,0
EEU,rur,mfh,perm,s1,biomass_solid,electricity,NAV_Dem-NPi-ref,2025,0.12099589026,7.5644075155840635,2379.662466761132,1.8528280525806882,0.7895139548894266,1.0633140976912612,1156.3301437623504,0
EEU,rur,mfh,perm,s1,biomass_solid,electricity,NAV_Dem-NPi-ref,2030,0.11599652699999997,7.654620420346472,2408.0045903947216,2.1678264043024313,0.9420103574945374,1.2258160468078934,1223.712227663492,0
EEU,rur,mfh,perm,s1,biomass_solid,electricity,NAV_Dem-NPi-ref,2035,0.11118472953000001,7.708650368717401,2424.8037345862513,2.436645963198983,1.0736480338873882,1.3629979293115937,1272.3634345196415,0
EEU,rur,mfh,perm,s1,biomass_solid,electricity,NAV_Dem-NPi-ref,2040,0.10657174890000001,7.728119448607394,2430.699372525421,2.6621787592780897,1.1793701036254125,1.482808655652678,1299.218956845221,0
EEU,rur,mfh,perm,s1,biomass_solid,electricity,NAV_Dem-NPi-ref,2045,0.10209680994000002,7.710238026027544,2424.9023954435843,2.8461120681325696,1.2654258364249247,1.5806862317076453,1304.5460134252776,0
EEU,rur,mfh,perm,s1,biomass_solid,electricity,NAV_Dem-NPi-ref,2050,0.09755726475000001,7.641007729648337,2403.073766431807,2.956125155662162,1.309323107552324,1.646802048109838,1292.3606516949903,0
EEU,rur,mfh,perm,s1,district_heat,electricity,NAV_Dem-NPi-ref,2020,0.09371198868000004,5.582399960681005,1284.5847333174981,0.9577355470225002,0.3752708931589485,0.5824646538635516,575.422359417116,0
EEU,rur,mfh,perm,s1,district_heat,electricity,NAV_Dem-NPi-ref,2025,0.08976707667000006,5.669991344260835,1305.1087529927631,1.1592685816660744,0.4717718306594367,0.6874967510066378,618.7712608303588,0
EEU,rur,mfh,perm,s1,district_heat,electricity,NAV_Dem-NPi-ref,2030,0.08607454202999996,5.738313355394939,1321.071766227819,1.3384929619485706,0.554532210827085,0.7839607511214857,655.0435423774923,0
EEU,rur,mfh,perm,s1,district_heat,electricity,NAV_Dem-NPi-ref,2035,0.08249949150000005,5.778313616841312,1330.4284627102338,1.487520046951633,0.6243099626360149,0.8632100843156181,681.1447389913017,0
EEU,rur,mfh,perm,s1,district_heat,electricity,NAV_Dem-NPi-ref,2040,0.07906814028000003,5.792225971913292,1333.7180833060029,1.6145146691220682,0.680866250870118,0.9336484182519508,695.5467102671458,0
EEU,rur,mfh,perm,s1,district_heat,electricity,NAV_Dem-NPi-ref,2045,0.07574892533999998,5.7789260141888414,1330.7099192803591,1.713915602105774,0.7248556091260011,0.9890599929797729,698.5119719254373,0
EEU,rur,mfh,perm,s1,district_heat,electricity,NAV_Dem-NPi-ref,2050,0.07240931924999998,5.729485515407177,1319.3888404184502,1.7706746086522156,0.7451798348840257,1.0254947737681894,692.3726517202381,0
EEU,rur,mfh,perm,s1,electricity,electricity,NAV_Dem-NPi-ref,2020,0.007660430520000001,0.42733381392909947,92.39149748845149,0.13560785785370827,0.06577477058897507,0.06983308726473325,44.80827233366473,0
EEU,rur,mfh,perm,s1,electricity,electricity,NAV_Dem-NPi-ref,2025,0.007370128470000002,0.43674195909635366,94.45152327813678,0.1677632284881426,0.08349759419327395,0.08426563429486861,48.413482479787895,0
