R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,ssp,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
CHN,rur,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2060,1050.29854753426,1050.29854753426,78936.32310551686,75903.53957766628,56529.80344876783,19373.736128898447,33651.56546299769,142833.66461040566
CHN,rur,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2070,773.37792479908,773.37792479908,58363.14890814203,55252.92657278121,40777.70731887946,14475.219253901743,24779.028710562525,104456.59350053202
CHN,rur,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2080,604.2070818337199,604.2070818337199,45616.70209447695,42037.0144516307,30674.215016685783,11362.799434944909,19358.794901952388,80814.96265551863
CHN,rur,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2090,489.57546667089,489.57546667089,36962.19208175014,33054.14930910964,23832.24853668589,9221.900772423749,15685.997952135316,64832.36757983057
CHN,rur,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2100,407.55888867946,407.55888867946,30770.067034669424,26694.98782384508,19014.87950337327,7680.108320471808,13058.186793289899,53537.45295157108
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2020,19.542107600079998,19.542107600079998,0,624.1271005450191,401.8468828239985,222.2802177210205,0,1243.7129039115118
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2025,29.89004808514,29.89004808514,0,1867.5458022398439,1354.7707742644154,512.7750279754287,0,2528.365944061455
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2030,31.445046735609996,31.445046735609996,0,3518.5945224348934,2756.787435719279,761.8070867156142,0,3398.827888383013
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2035,28.64943366633,28.64943366633,0,4884.862725220922,3996.2889868895195,888.5737383314022,0,3560.2479160781127
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2040,24.913717520259997,24.913717520259997,0,5169.729332903915,4297.941505244643,871.7878276592712,0,3310.0299649235367
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2045,21.06505642301,21.06505642301,0,5084.3562046657535,4273.722043706486,810.6341609592669,0,2868.7777549446764
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2050,17.57053875085,17.57053875085,0,4532.11900354841,3822.3577904152726,709.7612131331376,0,2402.952725261552
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2055,14.645846879580002,14.645846879580002,0,3878.3604865908583,3270.920839698127,607.4396468927308,0,1998.1082061593356
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2060,12.316486413470003,12.316486413470003,0,3315.9822331714186,2794.4176663128965,521.5645668585215,0,1674.9607944238426
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2070,9.069134414810001,9.069134414810001,0,2405.4406534914024,2015.7501061269038,389.6905473644983,0,1224.9262056653683
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2080,7.085326673830003,7.085326673830003,0,1822.2079569093423,1516.3075593028445,305.9003976064976,0,947.6890088906692
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2090,5.741081521800003,5.741081521800003,0,1426.3557769002123,1178.0909872345972,248.2647896656151,0,760.266665440003
CHN,rur,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2100,4.779301587060003,4.779301587060003,0,1146.7135814780943,939.9557196462737,206.7578618318205,0,627.8151230798791
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2020,87.70891367224,87.70891367224,816.7522457926659,851.9501481615929,354.11450213558015,497.8356460260128,1061.628690900059,5582.033931784265
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2025,134.15255410584,134.15255410584,1224.662714330162,2342.2970354264585,1193.8473372887336,1148.4496981377247,1538.3202773033104,11347.815438232637
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2030,141.13170114492,141.13170114492,1258.2457876200092,4135.528805076794,2429.328217076593,1706.200588000201,1537.43229937706,15254.623910069553
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2035,128.58442679901,128.58442679901,1116.1347827383163,5511.71538130312,3521.5985436612086,1990.1168376419118,1334.045058886721,15979.109495951068
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2040,111.81778055665,111.81778055665,942.6427800991337,5739.9422148767035,3787.4202760870285,1952.5219387896746,1107.3619764900357,14856.080950294621
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2045,94.54421463217001,94.54421463217001,772.5361242453665,5581.635248316051,3766.0776833743553,1815.557564941696,895.5885709310805,12875.652186680853
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2050,78.86011570558001,78.86011570558001,623.6223358151838,4957.962692527538,3368.3277913980996,1589.6349011294385,715.8921303155977,10784.935660552672
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2055,65.73350970664,65.73350970664,502.5055183575265,4242.859468883202,2882.3917512788544,1360.4677176043476,572.859649108866,8967.911944212425
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2060,55.27887092288001,55.27887092288001,408.2051421294415,3630.624523118851,2462.4890856468496,1168.1354374720013,463.21992942186785,7517.561295287803
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2070,40.704101305240016,40.704101305240016,280.2564461891813,2649.0939801410937,1776.313610567887,872.7803695732067,316.7244271141137,5497.715447399836
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2080,31.800372728110013,31.800372728110013,204.44550002663212,2021.3140506037576,1336.1963948877615,685.1176557159962,230.9470268944676,4253.419087135166
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2090,25.76712982478001,25.76712982478001,155.30400931889494,1594.186795337581,1038.1541840243362,556.0326113132448,175.4355034098218,3412.229872622175
CHN,rur,comm,perm,s52_low,electricity,electricity,SSP2,SSP2,2100,21.450467825260013,21.450467825260013,121.68147111881474,1291.3758059800161,828.3052538123693,463.070552167647,137.45459782426616,2817.760681664956
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2020,1.02853197895,1.02853197895,0,28.700876973244544,16.058438851051655,12.642438122192887,0,65.45857388997909
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2025,1.57316042553,1.57316042553,0,83.30344723301853,54.13878909004248,29.16465814297606,0,133.0718917923965
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2030,1.6550024597700002,1.6550024597700002,0,153.49423617462188,110.16559877442417,43.328637400197685,0,178.88567833606183
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2035,1.50786492981,1.50786492981,0,210.23668057669101,159.69804686885306,50.538633707837995,0,187.3814692676615
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2040,1.3112482905499998,1.3112482905499998,0,221.33647609103286,171.75255998745428,49.58391610357858,0,174.2121034183568
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2045,1.1086871801899998,1.1086871801899998,0,216.89044421842095,170.78471189079892,46.105732327622015,0,150.98830289612565
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2050,0.9247651974399997,0.9247651974399997,0,193.11595000238475,152.74748037048775,40.36846963189701,0,126.47119607006833
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2055,0.7708340463099997,0.7708340463099997,0,165.26000025298768,130.71118512351546,34.54881512947225,0,105.16358980008566
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2060,0.6482361270399998,0.6482361270399998,0,141.33393556354667,111.66936248094164,29.66457308260502,0,88.15583128754106
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2070,0.4773228639399998,0.4773228639399998,0,102.7166611087904,80.55257164367572,22.16408946511467,0,64.46980029853268
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2080,0.3729119302099998,0.3729119302099998,0,77.99248543277047,60.594055252890854,17.3984301798796,0,49.8783688901089
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2090,0.30216218535999984,0.30216218535999984,0,61.19872451269455,47.07838454959113,14.120339963103412,0,40.0140350234368
CHN,rur,comm,perm,s52_low,v_no_heat,electricity,SSP2,SSP2,2100,0.25154218879999984,0.25154218879999984,0,49.3217081466944,37.562121525059176,11.759586621635215,0,33.04290121569836
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2020,48.72742201978,48.72742201978,5379.885665263046,486.24964486967286,267.322051155419,218.92759371425387,1561.2266015137513,3101.145730059037
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2025,96.08219504235001,96.08219504235001,10977.27559359399,1812.9504871024155,1161.8608892615464,651.0895978408693,3078.473529156894,8127.486081112147
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2030,142.22302697316,142.22302697316,16704.032354855208,4687.547813726414,3326.54119243328,1361.0066212931333,4556.825784220047,15372.582986153047
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2035,187.19133214215,187.19133214215,22475.729642952814,9259.541678026719,6966.242338454202,2293.2993395725157,5997.610281834486,23262.154426117402
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2040,227.73986254946,227.73986254946,27821.370076745134,13629.545062624997,10481.732107706544,3147.8129549184523,7296.785196084699,30257.458311200007
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2045,263.00851317782,263.00851317782,32558.319485536325,18233.797752468206,14235.918429708963,3997.8793227592455,8426.792762217354,35818.22696384646
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2050,291.48015873770004,291.48015873770004,36438.877595560276,21568.01967939825,16917.154111094045,4650.865568304206,9339.02428595591,39862.92348403616
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2055,312.18780501512003,312.18780501512003,39299.810616504845,23715.796233562283,18601.308233422267,5114.488000140016,10002.497272684446,42591.25608730044
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2060,325.08575154931003,325.08575154931003,41112.23532213175,25115.42466663068,19677.705434358355,5437.719232272322,10415.747479639893,44209.514823594654
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2070,332.55040033895,332.55040033895,42229.25763721868,25363.98756340544,19719.700628568,5644.286934837438,10654.91482685996,44916.050578595736
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2080,321.61232802114,321.61232802114,40858.25254576144,23847.183477608123,18362.514173368538,5484.669304239583,10304.458989797327,43016.85475069569
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2090,301.45717444401004,301.45717444401004,38297.70283045336,21653.014453829976,16503.756458080385,5149.257995749591,9658.687869186082,39920.673468447014
CHN,rur,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2100,280.07743496349,280.07743496349,35581.579352127344,19481.803772526095,14695.796810002626,4786.006962523469,8973.68101623022,36791.32737293248
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2020,0.5714095603400001,0.5714095603400001,0,20.171584394096797,13.933440130083987,6.238144264012811,0,36.36605928883293
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2025,1.12672254245,1.12672254245,0,79.11109416390848,60.558880597905464,18.552213566003015,0,95.30820748840472
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2030,1.6678000588500002,1.6678000588500002,0,212.1677198974964,173.3870553331404,38.780664564356016,0,180.26894346596194
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2035,2.19512776101,2.19512776101,0,428.4422029518118,363.09669581721573,65.34550713459603,0,272.78720855993083
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2040,2.67062629904,2.67062629904,0,636.0262235529262,546.3321218410671,89.69410171185926,0,354.8187085185749
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2045,3.0842095200200004,3.0842095200200004,0,855.9249728597391,742.0089939594357,113.91597890030346,0,420.02791186246867
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2050,3.4180866224199997,3.4180866224199997,0,1014.283409791009,881.7611761200443,132.5222336709649,0,467.4586636751164
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2055,3.6609180008199997,3.6609180008199997,0,1115.2760142074114,969.5432693209565,145.7327448864549,0,499.4528728627976
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2060,3.8121677417899993,3.8121677417899993,0,1180.5904532289908,1025.647529120283,154.9429241087077,0,518.4296312203354
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2070,3.8997030864999997,3.8997030864999997,0,1188.6654137984253,1027.8365205654572,160.82889323296803,0,526.7149307178998
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2080,3.77143611003,3.77143611003,0,1113.3774414718532,957.0967168005059,156.28072467134737,0,504.44372062760385
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2090,3.5350836217099997,3.5350836217099997,0,1006.937385625179,860.2139100940423,146.72347553113696,0,468.13587769545984
CHN,rur,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2100,3.2843708396599998,3.2843708396599998,0,902.3518457529336,765.9788811326729,136.37296462026072,0,431.4391225119439
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2020,2.56460115895,2.56460115895,80.22636517150387,22.07469116216733,10.552186229830955,11.522504932336377,31.041932422412238,163.21819631980108
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2025,5.05695763381,5.05695763381,155.08062473628652,80.13080340933391,45.862929838964604,34.26787357036931,57.98786703245512,427.76242532187
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2030,7.48542247225,7.48542247225,224.18569736501198,202.94276397889897,131.31083654276785,71.63192743613111,81.54319823228656,809.0833150583542
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2035,9.85217537588,9.85217537588,287.2837623673973,395.68321544100723,274.98325020093034,120.69996524007684,102.21491207502378,1224.3239171612615
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2040,11.98630855523,11.98630855523,339.447338222577,579.4269492471277,413.7525831989361,165.67436604819156,118.70368260273555,1592.4978058520026
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2045,13.842553325110002,13.842553325110002,379.97123428972884,772.3588497391557,561.944148541389,210.4147011977669,131.12629470459643,1885.169840197213
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2050,15.341060986180002,15.341060986180002,407.54007833947924,912.5647974542703,667.7823991224567,244.7823983318137,139.26615162093654,2098.0486044209406
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2055,16.430937106050003,16.430937106050003,421.9558613843167,1003.4457460649611,734.26216710988,269.1835789550811,143.19364517593746,2241.6450572251183
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2060,17.109776397330002,17.109776397330002,424.4380569456659,1062.9472793707544,776.7515303037325,286.1957490670218,143.37466165421858,2326.8165696625906
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2070,17.50265264946,17.50265264946,404.8293495154866,1075.4769687530006,778.4092353398738,297.06773341312686,136.19064063856146,2364.0026620369704
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2080,16.926964632729998,16.926964632729998,365.57383855988417,1013.5028912790638,724.8360857922228,288.66680548684093,122.93038794546023,2264.044986883859
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2090,15.866167076009999,15.866167076009999,321.24717834422813,922.4776494386994,651.4640707146704,271.01357872402906,108.02479853566378,2101.088077287939
CHN,rur,comm,perm,sr12_low,electricity,electricity,SSP2,SSP2,2100,14.74091762968,14.74091762968,280.90720541257855,831.9923457925821,580.0972425013888,251.89510329119335,94.45980017098945,1936.385651209945
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2020,0.030074187380000002,0.030074187380000002,0,0.8783275977932188,0.5500042155457052,0.3283233822475135,0,1.9140031200629366
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2025,0.05930118644000001,0.05930118644000001,0,3.3669144215432754,2.390482128673744,0.9764322928695318,0,5.016221446357459
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2030,0.08777895046,0.08777895046,0,8.88531347647772,6.844225867962025,2.041087608515696,0,9.487839129161697
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2035,0.11553304005,0.11553304005,0,17.772001525698855,14.332764308182542,3.4392372175163124,0,14.357221502761824
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2040,0.14055927889,0.14055927889,0,26.286483845702513,21.5657416505713,4.720742195131217,0,18.67466886848964
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2045,0.16232681682999997,0.16232681682999997,0,35.285406542923,29.289828706550907,5.995577836372085,0,22.10673220149589
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2050,0.17989929589999998,0.17989929589999998,0,41.781216615088354,34.80636221200635,6.974854403082011,0,24.603087559544896
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2055,0.19267989475999997,0.19267989475999997,0,45.94158930455617,38.27144483764417,7.670144466911997,0,26.286993305839726
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2060,0.20064040743999995,0.20064040743999995,0,48.640977412877646,40.48608667123394,8.154890741643719,0,27.285770061150426
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2070,0.20524753083999994,0.20524753083999994,0,49.03717281726556,40.57249422722883,8.464678590036721,0,27.721838454998124
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2080,0.19849663733999995,0.19849663733999995,0,46.00543484945359,37.78013355220476,8.225301297248826,0,26.549669502703377
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2090,0.18605703269999996,0.18605703269999996,0,41.678100421569766,33.95581223661608,7.722288184953679,0,24.638730402166587
CHN,rur,comm,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2100,0.17286162311999995,0.17286162311999995,0,37.41353291513259,30.236008462265104,7.177524452867495,0,22.7073222348435
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2020,54.397204502890006,54.397204502890006,4554.846576707228,508.7471288361609,256.26211530440685,252.48501353175402,1742.8864322725956,3461.9861153911947
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2025,101.85901071332,101.85901071332,8825.689936464747,1770.7521630725507,1057.6869497813877,713.0652132911631,3263.562703254773,8616.140497658986
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2030,145.41627833973,145.41627833973,12952.75022364625,4358.26084680015,2920.669992609304,1437.5908541908461,4659.13755800495,15717.734700843437
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2035,186.86746324015002,186.86746324015002,17016.07201366032,8336.683407977262,5971.631613366538,2365.0517946107243,5987.233522214407,23221.907432167813
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2040,223.95193891216002,223.95193891216002,20748.745618863235,12048.899762740291,8851.060383636053,3197.83937910424,7175.420122745607,29754.19577183353
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2045,256.31638784026,256.31638784026,24063.90524629555,15938.49858650226,11913.477092549718,4025.0214939525426,8212.37706640193,34906.84937642528
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2050,282.60875870064,282.60875870064,26794.0998687218,18743.250710324613,14084.790805039516,4658.459905285094,9054.784628768506,38649.66786346462
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2055,301.84242405051,301.84242405051,28817.238687360492,20552.36463346462,15443.805028954981,5108.559604509637,9671.03126657834,41179.85319805866
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2060,313.8590253348,313.8590253348,30102.69219167892,21737.4654354904,16313.89328656244,5423.572148927962,10056.043171726991,42682.75421770715
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2070,320.73004265467995,320.73004265467995,30888.240800589272,21955.322208806647,16331.608470184849,5623.713738621798,10276.190566655949,43319.52932027632
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2080,310.11513893051,310.11513893051,29879.108059286325,20667.908259741012,15204.386434348791,5463.521825392221,9936.08905133354,41479.062601383535
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2090,290.67034316078997,290.67034316078997,28005.63243345506,18794.059123492258,13664.834642429176,5129.224481063081,9313.077794871711,38492.219923724246
CHN,rur,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2100,270.05434770233,270.05434770233,26019.313551447165,16935.181166473343,12167.816927428234,4767.364239045112,8652.541300382654,35474.681907506536
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2020,0.63789713103,0.63789713103,0,20.19855817188791,13.1401828134867,7.058375358401213,0,40.59750920759928
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2025,1.1944652541799998,1.1944652541799998,0,74.16851425762307,54.23433027747352,19.93418398014956,0,101.0384881760981
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2030,1.70524620897,1.70524620897,0,189.95008272233866,149.7613284702128,40.18875425212583,0,184.31641779190412
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2035,2.19132986282,2.19132986282,0,372.3200078708283,306.20350452832105,66.11650334250736,0,272.3152460327163
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2040,2.62620663368,2.62620663368,0,543.2476742989084,453.85007696341694,89.39759733549138,0,348.917123447864
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2045,3.00573328966,3.00573328966,0,723.4016181584933,610.879628255268,112.52198990322539,0,409.3405033206731
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2050,3.31405479429,3.31405479429,0,852.446807660288,722.2166528226684,130.23015483761955,0,453.23123624880424
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2055,3.53960131012,3.53960131012,0,934.7149918788236,791.902012311425,142.81297956739868,0,482.9018412137001
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2060,3.68051582133,3.68051582133,0,988.136268316708,836.5169205384309,151.61934777827707,0,500.525839677973
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2070,3.76108985587,3.76108985587,0,994.6398145956579,837.4253757986164,157.2144387970415,0,507.993080220971
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2080,3.6366125653,3.6366125653,0,932.3616231487678,779.6254567504823,152.73616639828523,0,486.4105660022529
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2090,3.40859019635,3.40859019635,0,844.07348374861,700.6828136083865,143.39067014022356,0,451.3848989237145
CHN,rur,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2100,3.1668335752599996,3.1668335752599996,0,757.1958583013535,623.9212163792764,133.2746419220769,0,415.99927826450204
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2020,2.86301076328,2.86301076328,67.92315069272891,23.404294737326126,10.115609814658372,13.288684922667754,34.65388227258043,182.2097955449957
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2025,5.36100056381,5.36100056381,124.6842622623479,79.2805487168194,41.750800649108186,37.52974806771121,61.474311308579054,453.4810788200168
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2030,7.65348833354,7.65348833354,173.83954244754585,190.95228150581164,115.2896049702713,75.66267653554034,83.37404049857899,827.2491947671822
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2035,9.83512964418,9.83512964418,217.49866484399007,360.19871076601066,235.7223005246507,124.47641024135999,102.03806504373408,1222.205654319847
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2040,11.7869441533,11.7869441533,253.15455178567294,517.6912982480321,349.3839625073882,168.30733574064382,116.72932255852852,1566.010303784488
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2045,13.49033620221,13.49033620221,280.83733813632483,682.1120691172752,470.26883259507423,211.84323652220084,127.7898490957063,1837.2025987716254
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2050,14.87414519477,14.87414519477,299.67085377137784,801.160684675291,555.978584400034,245.18210027525708,135.02749006686977,2034.1930454454346
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2055,15.88644337098,15.88644337098,309.40614171330486,878.4954408410366,609.6238827122623,268.8715581287742,138.4484476137469,2167.3606946210953
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2060,16.51889607016,16.51889607016,310.7767817168668,929.4206375585646,643.9694718287883,285.45116572977616,138.4232663221701,2246.4607482877796
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2070,16.88052856071,16.88052856071,296.1090753338296,940.6536890031963,644.6687553943384,295.9849336088578,131.34980422933535,2279.9752273745053
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2080,16.32184941732,16.32184941732,267.339387892406,887.7269289968722,600.1731487161684,287.55378028070385,118.53579920518384,2183.108557957488
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2090,15.29843911372,15.29843911372,234.9156667960765,809.3605506674863,539.4013674566954,269.9591832107909,104.15942270446064,2025.906311774194
CHN,rur,comm,perm,sr22_low,electricity,electricity,SSP2,SSP2,2100,14.213386721220001,14.213386721220001,205.4156333039921,731.2224702368446,480.30856292043586,250.9139073164087,91.07938210957776,1867.0885214535892
CHN,rur,comm,perm,sr22_low,v_no_heat,electricity,SSP2,SSP2,2020,0.03357353321,0.03357353321,0,0.8901848667081924,0.518691426815634,0.3714934398925585,0,2.1367110107922933
CHN,rur,comm,perm,sr22_low,v_no_heat,electricity,SSP2,SSP2,2025,0.06286659233,0.06286659233,0,3.189996404885342,2.140828826903682,1.0491675779816607,0,5.317815167563743
CHN,rur,comm,perm,sr22_low,v_no_heat,electricity,SSP2,SSP2,2030,0.08974980046,0.08974980046,0,8.02682897811659,5.9116313861847365,2.1151975919318557,0,9.700864093002311
CHN,rur,comm,perm,sr22_low,v_no_heat,electricity,SSP2,SSP2,2035,0.11533315067000001,0.11533315067000001,0,15.566796406663187,12.086980441410985,3.4798159652522047,0,14.332381369554323
CHN,rur,comm,perm,sr22_low,v_no_heat,electricity,SSP2,SSP2,2040,0.13822140177999998,0.13822140177999998,0,22.620271320050804,17.91513461793202,4.705136702118792,0,18.364059129813914
