R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP4,2025,0.07792116065788,5.149593996209696,54.00714842770303,1.032707197068497,0.6173445688656057,0.4153626282028911,2445.293192238302,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP4,2030,0.07416129490360389,5.283057183311325,53.95598729221472,1.2441114209390538,0.7603880860314864,0.4837233349075672,2415.959590876493,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP4,2035,0.0709913365260929,5.4255666917481955,54.134727955264395,1.383599111169733,0.8469348439927004,0.5366642671770326,2408.471316153269,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP4,2040,0.0683855035135407,5.5845305337261655,54.8478261421746,1.42563591723076,0.8498781488938523,0.5757577683369077,2430.9201754627416,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP4,2045,0.06618894220018877,5.75095813299795,55.80646476858833,1.3834183574476786,0.7832851964681379,0.6001331609795408,2483.199746730101,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP4,2050,0.06431521898438425,5.920868353174881,56.83718993261276,1.4065789735477103,0.7556566431314777,0.6509223304162324,2565.6644176078853,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP4,2025,0.04326474057773696,2.859247046102072,15.992953213586235,0.5733976353302064,0.34277277969031145,0.230624855639895,543.0872676224517,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP4,2030,0.041177122642204834,2.9333508011056058,15.977803127126002,0.6907771604054368,0.42219588528392193,0.2685812751215149,536.5724234526915,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP4,2035,0.03943562378558869,3.01478779837252,16.083925279850686,0.7688016070064395,0.4705564206491218,0.2982451863573177,535.0872696657266,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP4,2040,0.03798663901785907,3.102791750154614,16.2896669600717,0.7921278629033665,0.4721839079361765,0.3199439549671899,540.0598495212627,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP4,2045,0.036765208195393605,3.194977157315196,16.56886383006183,0.7686179373130092,0.43516717642756286,0.3334507608854463,551.6604922646274,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP4,2050,0.03573599035111293,3.290720547057548,16.907950041031544,0.7818858164534522,0.42003123389166713,0.36185458256178515,570.1096672903793,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP4,2025,0.026306270211923076,1.7377779000519114,7.271933851881795,0.34849247072478806,0.20834867220421355,0.14014379852057451,170.23702659482137,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP4,2030,0.025031779308014722,1.7822890637960096,7.25562833791165,0.41958898570676556,0.2564741966231843,0.16311478908358124,168.17051995755975,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP4,2035,0.023964063425336038,1.830791603505131,7.287025597264099,0.4664776583820466,0.2855388734523724,0.18093878492967425,167.6604073172654,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP4,2040,0.023075235011109353,1.8834056991341348,7.365514588198938,0.4801602273336734,0.2862250540168092,0.1939351733168643,169.17535714370425,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP4,2045,0.02232512218677908,1.9386020690212953,7.47803926546206,0.4655301384995578,0.2635299895044725,0.20200014899508525,172.7642385675079,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP4,2050,0.021693394685716513,1.996146354202653,7.620856672469655,0.4732518442301167,0.2541409451863879,0.21911089904372874,178.50151128860213,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP4,2025,1.73269727583144e-5,0.0011445266759850673,0.0063813603790469735,2.296008095317132e-4,1.3727500979885193e-4,9.232579973286127e-5,0.1450235374922283,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP4,2030,1.647055312067475e-5,0.0011717520182398884,0.006330156391840423,2.7535131492059564e-4,1.68310078289908e-4,1.0704123663068763e-4,0.1431589233927639,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP4,2035,1.576927691523774e-5,0.0012039485018297672,0.006360410099086788,3.0621021764328844e-4,1.8742697851535498e-4,1.1878323912793348e-4,0.1427331036639245,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP4,2040,1.51863059292615e-5,0.001238907507031852,0.006433652374307679,3.1539203939580894e-4,1.8799206670393195e-4,1.2739997269187699e-4,0.14403627028729202,0
