R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
AFR,rur,mfh,perm,s1,aluminum,SSP1_LED,2025,39.39010182132862,0,0.38055555139203556,0.07983060637102271,0,7.712592509480441e-4
AFR,rur,mfh,perm,s1,aluminum,SSP1_LED,2030,44.69391174300011,0,0.37586468492445246,0.0905796611473782,0,7.617524282388453e-4
AFR,rur,mfh,perm,s1,aluminum,SSP1_LED,2035,49.07997177310408,0,0.36198621846056656,0.09946874280985092,0,7.336254028674104e-4
AFR,rur,mfh,perm,s1,aluminum,SSP1_LED,2040,51.82455763162432,0,0.3358190953091599,0.1050311034840335,0,6.805933666051704e-4
AFR,rur,mfh,perm,s1,aluminum,SSP1_LED,2045,53.08351893076225,0,0.2974701150269338,0.10758259838403936,0,6.028727665537426e-4
AFR,rur,mfh,perm,s1,aluminum,SSP1_LED,2050,52.61740052669195,0,0.25351029128963176,0.10663793175163483,0,5.137808570981572e-4
AFR,rur,mfh,perm,s1,cement,SSP1_LED,2025,39.39010182132862,0,0.38055555139203556,5.7156022495293355,0,0.05521956189586284
AFR,rur,mfh,perm,s1,cement,SSP1_LED,2030,44.69391174300011,0,0.37586468492445246,6.485198328688672,0,0.054538905444250364
AFR,rur,mfh,perm,s1,cement,SSP1_LED,2035,49.07997177310408,0,0.36198621846056656,7.121626604206835,0,0.05252510526417436
AFR,rur,mfh,perm,s1,cement,SSP1_LED,2040,51.82455763162432,0,0.3358190953091599,7.519872873742768,0,0.04872819027709737
AFR,rur,mfh,perm,s1,cement,SSP1_LED,2045,53.08351893076225,0,0.2974701150269338,7.70255130565093,0,0.04316365736569567
AFR,rur,mfh,perm,s1,cement,SSP1_LED,2050,52.61740052669195,0,0.25351029128963176,7.634916359924319,0,0.036784977041853795
AFR,rur,mfh,perm,s1,concrete,SSP1_LED,2025,39.39010182132862,0,0.38055555139203556,38.10401499686224,0,0.36813041263908564
AFR,rur,mfh,perm,s1,concrete,SSP1_LED,2030,44.69391174300011,0,0.37586468492445246,43.234655524591155,0,0.3635927029616691
AFR,rur,mfh,perm,s1,concrete,SSP1_LED,2035,49.07997177310408,0,0.36198621846056656,47.47751069471223,0,0.3501673684278291
AFR,rur,mfh,perm,s1,concrete,SSP1_LED,2040,51.82455763162432,0,0.3358190953091599,50.132485824951786,0,0.3248546018473158
AFR,rur,mfh,perm,s1,concrete,SSP1_LED,2045,53.08351893076225,0,0.2974701150269338,51.35034203767287,0,0.2877577157713045
AFR,rur,mfh,perm,s1,concrete,SSP1_LED,2050,52.61740052669195,0,0.25351029128963176,50.89944239949546,0,0.2452331802790253
AFR,rur,mfh,perm,s1,copper,SSP1_LED,2025,39.39010182132862,0,0.38055555139203556,0.008316619379300966,0,8.034850196538069e-5
AFR,rur,mfh,perm,s1,copper,SSP1_LED,2030,44.69391174300011,0,0.37586468492445246,0.009436437971768215,0,7.935809703708241e-5
AFR,rur,mfh,perm,s1,copper,SSP1_LED,2035,49.07997177310408,0,0.36198621846056656,0.01036248766848133,0,7.642787046208955e-5
AFR,rur,mfh,perm,s1,copper,SSP1_LED,2040,51.82455763162432,0,0.3358190953091599,0.010941965123062709,0,7.090308140496383e-5
AFR,rur,mfh,perm,s1,copper,SSP1_LED,2045,53.08351893076225,0,0.2974701150269338,0.011207775604733794,0,6.280627896362315e-5
AFR,rur,mfh,perm,s1,copper,SSP1_LED,2050,52.61740052669195,0,0.25351029128963176,0.011109361811087775,0,5.3524832480884166e-5
