R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
AFR,rur,mfh,perm,s1,wood,SSP2_LED,2050,59.46049260989938,0,0.27399071697250005,2.6480920151980856,0,0.012202264024507612
AFR,rur,mfh,perm,s2,aluminum,SSP2_LED,2025,87.38403610729925,0,1.1184325834378699,0.17709831320658784,0,0.0022666900361402276
AFR,rur,mfh,perm,s2,aluminum,SSP2_LED,2030,97.03744773726193,0,1.243125493479578,0.19666256077986333,0,0.0025194010005329865
AFR,rur,mfh,perm,s2,aluminum,SSP2_LED,2035,103.87083021026163,0,1.3070578209682298,0.21051154926075386,0,0.002648970517597965
AFR,rur,mfh,perm,s2,aluminum,SSP2_LED,2040,108.20669855943157,0,1.3115130859239479,0.2192989091165169,0,0.0026579998545763726
AFR,rur,mfh,perm,s2,aluminum,SSP2_LED,2045,110.66953782930621,0,1.2660820517055065,0.22429026337095045,0,0.0025659262918785205
AFR,rur,mfh,perm,s2,aluminum,SSP2_LED,2050,111.16317096025799,0,1.1856623816107683,0.22529069318317727,0,0.002402942427126378
AFR,rur,mfh,perm,s2,cement,SSP2_LED,2025,87.38403610729925,0,1.1184325834378699,12.67964209925939,0,0.16228736393829352
AFR,rur,mfh,perm,s2,cement,SSP2_LED,2030,97.03744773726193,0,1.243125493479578,14.080376260296047,0,0.18038061691762045
AFR,rur,mfh,perm,s2,cement,SSP2_LED,2035,103.87083021026163,0,1.3070578209682298,15.071917140584487,0,0.18965735746704257
AFR,rur,mfh,perm,s2,cement,SSP2_LED,2040,108.20669855943157,0,1.3115130859239479,15.701062477719919,0,0.19030382755027964
AFR,rur,mfh,perm,s2,cement,SSP2_LED,2045,110.66953782930621,0,1.2660820517055065,16.058426612876904,0,0.18371167090759824
AFR,rur,mfh,perm,s2,cement,SSP2_LED,2050,111.16317096025799,0,1.1856623816107683,16.130054014260836,0,0.1720425757276765
AFR,rur,mfh,perm,s2,concrete,SSP2_LED,2025,87.38403610729925,0,1.1184325834378699,84.53094732839592,0,1.0819157595886235
AFR,rur,mfh,perm,s2,concrete,SSP2_LED,2030,97.03744773726193,0,1.243125493479578,93.86917506864032,0,1.2025374461174696
AFR,rur,mfh,perm,s2,concrete,SSP2_LED,2035,103.87083021026163,0,1.3070578209682298,100.47944760389659,0,1.2643823831136172
AFR,rur,mfh,perm,s2,concrete,SSP2_LED,2040,108.20669855943157,0,1.3115130859239479,104.67374985146613,0,1.268692183668531
AFR,rur,mfh,perm,s2,concrete,SSP2_LED,2045,110.66953782930621,0,1.2660820517055065,107.05617741917936,0,1.2247444727173216
AFR,rur,mfh,perm,s2,concrete,SSP2_LED,2050,111.16317096025799,0,1.1856623816107683,107.53369342840557,0,1.1469505048511768
AFR,rur,mfh,perm,s2,copper,SSP2_LED,2025,87.38403610729925,0,1.1184325834378699,0.018449806792273673,0,2.36139986132874e-4
AFR,rur,mfh,perm,s2,copper,SSP2_LED,2030,97.03744773726193,0,1.243125493479578,0.02048797746271976,0,2.624669927706883e-4
AFR,rur,mfh,perm,s2,copper,SSP2_LED,2035,103.87083021026163,0,1.3070578209682298,0.021930741976477697,0,2.759653288797876e-4
AFR,rur,mfh,perm,s2,copper,SSP2_LED,2040,108.20669855943157,0,1.3115130859239479,0.022846194465084343,0,2.7690599014130746e-4
AFR,rur,mfh,perm,s2,copper,SSP2_LED,2045,110.66953782930621,0,1.2660820517055065,0.023366185423545186,0,2.673139199984933e-4
AFR,rur,mfh,perm,s2,copper,SSP2_LED,2050,111.16317096025799,0,1.1856623816107683,0.023470408532227673,0,2.503345328971189e-4
AFR,rur,mfh,perm,s2,glass,SSP2_LED,2025,87.38403610729925,0,1.1184325834378699,0.4986715660814491,0,0.006382521943191589
AFR,rur,mfh,perm,s2,glass,SSP2_LED,2030,97.03744773726193,0,1.243125493479578,0.5537603684529873,0,0.007094102816537833
AFR,rur,mfh,perm,s2,glass,SSP2_LED,2035,103.87083021026163,0,1.3070578209682298,0.5927562044345167,0,0.007458943298761051
AFR,rur,mfh,perm,s2,glass,SSP2_LED,2040,108.20669855943157,0,1.3115130859239479,0.6174995598152251,0,0.007484368010776501
AFR,rur,mfh,perm,s2,glass,SSP2_LED,2045,110.66953782930621,0,1.2660820517055065,0.6315541625827973,0,0.007225108242154784
AFR,rur,mfh,perm,s2,glass,SSP2_LED,2050,111.16317096025799,0,1.1856623816107683,0.6343711623169267,0,0.0067661799914540055
AFR,rur,mfh,perm,s2,steel,SSP2_LED,2025,87.38403610729925,0,1.1184325834378699,7.06566244614075,0,0.09043376176437609
AFR,rur,mfh,perm,s2,steel,SSP2_LED,2030,97.03744773726193,0,1.243125493479578,7.846214032785397,0,0.10051612979209995
AFR,rur,mfh,perm,s2,steel,SSP2_LED,2035,103.87083021026163,0,1.3070578209682298,8.398744861875327,0,0.10568554362961446
AFR,rur,mfh,perm,s2,steel,SSP2_LED,2040,108.20669855943157,0,1.3115130859239479,8.749332721293065,0,0.10604578561073068
AFR,rur,mfh,perm,s2,steel,SSP2_LED,2045,110.66953782930621,0,1.2660820517055065,8.948471965887656,0,0.10237234173395186
AFR,rur,mfh,perm,s2,steel,SSP2_LED,2050,111.16317096025799,0,1.1856623816107683,8.988385950534166,0,0.09586980113006283
AFR,rur,mfh,perm,s2,wood,SSP2_LED,2025,87.38403610729925,0,1.1184325834378699,3.8916759366536957,0,0.049809752051164544
AFR,rur,mfh,perm,s2,wood,SSP2_LED,2030,97.03744773726193,0,1.243125493479578,4.321593704480405,0,0.05536299059561424
AFR,rur,mfh,perm,s2,wood,SSP2_LED,2035,103.87083021026163,0,1.3070578209682298,4.625920573789463,0,0.058210237204323674
AFR,rur,mfh,perm,s2,wood,SSP2_LED,2040,108.20669855943157,0,1.3115130859239479,4.81901985451213,0,0.058408653851024395
AFR,rur,mfh,perm,s2,wood,SSP2_LED,2045,110.66953782930621,0,1.2660820517055065,4.92870318741115,0,0.05638536824279153
AFR,rur,mfh,perm,s2,wood,SSP2_LED,2050,111.16317096025799,0,1.1856623816107683,4.950687296441101,0,0.052803852569184656
AFR,rur,mfh,perm,s3,aluminum,SSP2_LED,2025,148.56780233292295,0,0.9074490349801835,0.3010974127775798,0,0.001839096711195655
AFR,rur,mfh,perm,s3,aluminum,SSP2_LED,2030,169.86996028199434,0,1.3427747835064123,0.3442697862281319,0,0.0027213568950205875
AFR,rur,mfh,perm,s3,aluminum,SSP2_LED,2035,185.45189898318674,0,1.759959730843107,0.3758491820010758,0,0.003566851721762017
AFR,rur,mfh,perm,s3,aluminum,SSP2_LED,2040,195.53295531478526,0,2.113118740112801,0.3962801228364758,0,0.00428258731399965
AFR,rur,mfh,perm,s3,aluminum,SSP2_LED,2045,200.1356477367487,0,2.3739924445822247,0.40560824614652263,0,0.004811291355144641
AFR,rur,mfh,perm,s3,aluminum,SSP2_LED,2050,199.47098117536248,0,2.522916711104605,0.4042611885818917,0,0.005113111202012972
AFR,rur,mfh,perm,s3,cement,SSP2_LED,2025,148.56780233292295,0,0.9074490349801835,21.557559538012953,0,0.13167312359821207
AFR,rur,mfh,perm,s3,cement,SSP2_LED,2030,169.86996028199434,0,1.3427747835064123,24.648555911818086,0,0.1948399780237392
AFR,rur,mfh,perm,s3,cement,SSP2_LED,2035,185.45189898318674,0,1.759959730843107,26.909534172207856,0,0.2553745568446619
AFR,rur,mfh,perm,s3,cement,SSP2_LED,2040,195.53295531478526,0,2.113118740112801,28.372320648563626,0,0.3066188119872177
AFR,rur,mfh,perm,s3,cement,SSP2_LED,2045,200.1356477367487,0,2.3739924445822247,29.040182825721576,0,0.3444722386899923
AFR,rur,mfh,perm,s3,cement,SSP2_LED,2050,199.47098117536248,0,2.522916711104605,28.943738045998035,0,0.36608152207305594
AFR,rur,mfh,perm,s3,concrete,SSP2_LED,2025,148.56780233292295,0,0.9074490349801835,143.71706358675303,0,0.8778208239880805
AFR,rur,mfh,perm,s3,concrete,SSP2_LED,2030,169.86996028199434,0,1.3427747835064123,164.32370607878724,0,1.298933186824928
AFR,rur,mfh,perm,s3,concrete,SSP2_LED,2035,185.45189898318674,0,1.759959730843107,179.39689448138571,0,1.7024970456310795
AFR,rur,mfh,perm,s3,concrete,SSP2_LED,2040,195.53295531478526,0,2.113118740112801,189.14880432375753,0,2.044125413248118
AFR,rur,mfh,perm,s3,concrete,SSP2_LED,2045,200.1356477367487,0,2.3739924445822247,193.60121883814386,0,2.2964815912666157
AFR,rur,mfh,perm,s3,concrete,SSP2_LED,2050,199.47098117536248,0,2.522916711104605,192.9582536399869,0,2.44054348048704
AFR,rur,mfh,perm,s3,copper,SSP2_LED,2025,148.56780233292295,0,0.9074490349801835,0.03136782610074671,0,1.915940269531804e-4
AFR,rur,mfh,perm,s3,copper,SSP2_LED,2030,169.86996028199434,0,1.3427747835064123,0.03586545193638873,0,2.835064209074801e-4
AFR,rur,mfh,perm,s3,copper,SSP2_LED,2035,185.45189898318674,0,1.759959730843107,0.03915534069974419,0,3.7158866130154614e-4
AFR,rur,mfh,perm,s3,copper,SSP2_LED,2040,195.53295531478526,0,2.113118740112801,0.041283802028214266,0,4.461528011402687e-4
AFR,rur,mfh,perm,s3,copper,SSP2_LED,2045,200.1356477367487,0,2.3739924445822247,0.042255590351257796,0,5.012323060367418e-4
AFR,rur,mfh,perm,s3,copper,SSP2_LED,2050,199.47098117536248,0,2.522916711104605,0.04211525614165683,0,5.326753941157264e-4
AFR,rur,mfh,perm,s3,glass,SSP2_LED,2025,148.56780233292295,0,0.9074490349801835,0.8478269253627363,0,0.005178509159922731
AFR,rur,mfh,perm,s3,glass,SSP2_LED,2030,169.86996028199434,0,1.3427747835064123,0.9693912400658711,0,0.007662768098324185
AFR,rur,mfh,perm,s3,glass,SSP2_LED,2035,185.45189898318674,0,1.759959730843107,1.058312170259203,0,0.01004350353126465
AFR,rur,mfh,perm,s3,glass,SSP2_LED,2040,195.53295531478526,0,2.113118740112801,1.1158413983948856,0,0.012058864277614758
AFR,rur,mfh,perm,s3,glass,SSP2_LED,2045,200.1356477367487,0,2.3739924445822247,1.1421074298177578,0,0.01354758355120723
AFR,rur,mfh,perm,s3,glass,SSP2_LED,2050,199.47098117536248,0,2.522916711104605,1.1383143993072258,0,0.01439744469887792
AFR,rur,mfh,perm,s3,steel,SSP2_LED,2025,148.56780233292295,0,0.9074490349801835,12.012834247669995,0,0.07337414079126713
AFR,rur,mfh,perm,s3,steel,SSP2_LED,2030,169.86996028199434,0,1.3427747835064123,13.735275372473337,0,0.10857353109435429
AFR,rur,mfh,perm,s3,steel,SSP2_LED,2035,185.45189898318674,0,1.759959730843107,14.995193362343866,0,0.14230609995707666
AFR,rur,mfh,perm,s3,steel,SSP2_LED,2040,195.53295531478526,0,2.113118740112801,15.810323268361737,0,0.1708616858566471
AFR,rur,mfh,perm,s3,steel,SSP2_LED,2045,200.1356477367487,0,2.3739924445822247,16.182485878899328,0,0.19195530454223747
AFR,rur,mfh,perm,s3,steel,SSP2_LED,2050,199.47098117536248,0,2.522916711104605,16.128742543489352,0,0.20399696162470704
AFR,rur,mfh,perm,s3,wood,SSP2_LED,2025,148.56780233292295,0,0.9074490349801835,6.616514492310838,0,0.04041353238520198
AFR,rur,mfh,perm,s3,wood,SSP2_LED,2030,169.86996028199434,0,1.3427747835064123,7.565212895156442,0,0.05980090353003023
AFR,rur,mfh,perm,s3,wood,SSP2_LED,2035,185.45189898318674,0,1.759959730843107,8.259159508189782,0,0.07838036830424587
AFR,rur,mfh,perm,s3,wood,SSP2_LED,2040,195.53295531478526,0,2.113118740112801,8.70812256928665,0,0.09410841749276949
AFR,rur,mfh,perm,s3,wood,SSP2_LED,2045,200.1356477367487,0,2.3739924445822247,8.91310494524808,0,0.10572651117915807
AFR,rur,mfh,perm,s3,wood,SSP2_LED,2050,199.47098117536248,0,2.522916711104605,8.883503807808411,0,0.11235890091791194
AFR,rur,mfh,perm,s52_low,aluminum,SSP2_LED,2025,33.71423118192912,6.742846236385825,0,0.06832750853994778,0.013665501707989556,0
AFR,rur,mfh,perm,s52_low,aluminum,SSP2_LED,2030,80.44790078878772,8.059629805333255,0.04800435787774299,0.1630410789587591,0.016334183074828607,9.728883198156058e-5
AFR,rur,mfh,perm,s52_low,aluminum,SSP2_LED,2035,136.50123739986145,9.003730852870373,0.2134219646330656,0.27664250784255295,0.018247561198151865,4.325351817274869e-4
AFR,rur,mfh,perm,s52_low,aluminum,SSP2_LED,2040,197.75551119502114,9.597315534160394,0.5146534905617675,0.40078450275449473,0.01945055948576417,0.0010430310743767333
AFR,rur,mfh,perm,s52_low,aluminum,SSP2_LED,2045,260.0234716667307,9.834312678142375,0.9476490269310447,0.5269809026645821,0.019930873697646654,0.001920568694896134
AFR,rur,mfh,perm,s52_low,aluminum,SSP2_LED,2050,319.59146492935406,9.746782517333855,1.4886584112523589,0.6477053690300215,0.019753479238378877,0.0030170143806343337
AFR,rur,mfh,perm,s52_low,cement,SSP2_LED,2025,33.71423118192912,6.742846236385825,0,4.892019230075871,0.978403846015174,0
AFR,rur,mfh,perm,s52_low,cement,SSP2_LED,2030,80.44790078878772,8.059629805333255,0.04800435787774299,11.673191524205071,1.1694724338283684,0.006965552338955201
AFR,rur,mfh,perm,s52_low,cement,SSP2_LED,2035,136.50123739986145,9.003730852870373,0.2134219646330656,19.806670799813393,1.3064638560786233,0.030968060623169397
AFR,rur,mfh,perm,s52_low,cement,SSP2_LED,2040,197.75551119502114,9.597315534160394,0.5146534905617675,28.694819063175554,1.3925944772955083,0.07467750811423886
AFR,rur,mfh,perm,s52_low,cement,SSP2_LED,2045,260.0234716667307,9.834312678142375,0.9476490269310447,37.73005579752179,1.426983355380154,0.13750624293026192
AFR,rur,mfh,perm,s52_low,cement,SSP2_LED,2050,319.59146492935406,9.746782517333855,1.4886584112523589,46.3735205399116,1.4142825102214358,0.21600805711874538
AFR,rur,mfh,perm,s52_low,concrete,SSP2_LED,2025,33.71423118192912,6.742846236385825,0,32.61346153383914,6.522692306767827,0
AFR,rur,mfh,perm,s52_low,concrete,SSP2_LED,2030,80.44790078878772,8.059629805333255,0.04800435787774299,77.8212768280338,7.796482892189124,0.046437015593034675
AFR,rur,mfh,perm,s52_low,concrete,SSP2_LED,2035,136.50123739986145,9.003730852870373,0.2134219646330656,132.04447199875597,8.709759040524155,0.20645373748779597
AFR,rur,mfh,perm,s52_low,concrete,SSP2_LED,2040,197.75551119502114,9.597315534160394,0.5146534905617675,191.2987937545037,9.283963181970057,0.4978500540949257
AFR,rur,mfh,perm,s52_low,concrete,SSP2_LED,2045,260.0234716667307,9.834312678142375,0.9476490269310447,251.533705316812,9.513222369201028,0.9167082862017462
AFR,rur,mfh,perm,s52_low,concrete,SSP2_LED,2050,319.59146492935406,9.746782517333855,1.4886584112523589,309.1568035994107,9.428550068142904,1.4400537141249692
AFR,rur,mfh,perm,s52_low,copper,SSP2_LED,2025,33.71423118192912,6.742846236385825,0,0.007118245839467273,0.0014236491678934545,0
AFR,rur,mfh,perm,s52_low,copper,SSP2_LED,2030,80.44790078878772,8.059629805333255,0.04800435787774299,0.016985347581961303,0.001701667940160845,1.0135388195436512e-5
AFR,rur,mfh,perm,s52_low,copper,SSP2_LED,2035,136.50123739986145,9.003730852870373,0.2134219646330656,0.028820154906112873,0.0019010004806955347,4.506079357415507e-5
AFR,rur,mfh,perm,s52_low,copper,SSP2_LED,2040,197.75551119502114,9.597315534160394,0.5146534905617675,0.041753060812794014,0.0020263268351707023,1.0866123709569312e-4
AFR,rur,mfh,perm,s52_low,copper,SSP2_LED,2045,260.0234716667307,9.834312678142375,0.9476490269310447,0.054899991204534225,0.0020763651683900464,2.0008164228412748e-4
AFR,rur,mfh,perm,s52_low,copper,SSP2_LED,2050,319.59146492935406,9.746782517333855,1.4886584112523589,0.06747686468917588,0.002057884509595219,3.143075244724808e-4
AFR,rur,mfh,perm,s52_low,glass,SSP2_LED,2025,33.71423118192912,6.742846236385825,0,0.19239587928944696,0.03847917585788939,0
AFR,rur,mfh,perm,s52_low,glass,SSP2_LED,2030,80.44790078878772,8.059629805333255,0.04800435787774299,0.4590893538614979,0.045993620758454985,2.7394486897165476e-4
AFR,rur,mfh,perm,s52_low,glass,SSP2_LED,2035,136.50123739986145,9.003730852870373,0.2134219646330656,0.778967061474043,0.05138129073671484,0.0012179280115771683
AFR,rur,mfh,perm,s52_low,glass,SSP2_LED,2040,197.75551119502114,9.597315534160394,0.5146534905617675,1.1285247839521726,0.054768680651474416,0.0029369559196440373
AFR,rur,mfh,perm,s52_low,glass,SSP2_LED,2045,260.0234716667307,9.834312678142375,0.9476490269310447,1.4838672783981512,0.0561211443532106,0.005407917114002379
AFR,rur,mfh,perm,s52_low,glass,SSP2_LED,2050,319.59146492935406,9.746782517333855,1.4886584112523589,1.8238019599700446,0.05562163890216746,0.008495277334043014
AFR,rur,mfh,perm,s52_low,steel,SSP2_LED,2025,33.71423118192912,6.742846236385825,0,2.726051436559428,0.5452102873118856,0
AFR,rur,mfh,perm,s52_low,steel,SSP2_LED,2030,80.44790078878772,8.059629805333255,0.04800435787774299,6.504823269735808,0.6516822314709159,0.003881516622685929
AFR,rur,mfh,perm,s52_low,steel,SSP2_LED,2035,136.50123739986145,9.003730852870373,0.2134219646330656,11.03716090389399,0.7280199656167062,0.017256785425175263
AFR,rur,mfh,perm,s52_low,steel,SSP2_LED,2040,197.75551119502114,9.597315534160394,0.5146534905617675,15.990033777477489,0.776015791605396,0.041613640237130045
AFR,rur,mfh,perm,s52_low,steel,SSP2_LED,2045,260.0234716667307,9.834312678142375,0.9476490269310447,21.02487091137344,0.7951788091847161,0.07662461520416318
AFR,rur,mfh,perm,s52_low,steel,SSP2_LED,2050,319.59146492935406,9.746782517333855,1.4886584112523589,25.841395207308615,0.7881013314475923,0.12036932945740576
AFR,rur,mfh,perm,s52_low,wood,SSP2_LED,2025,33.71423118192912,6.742846236385825,0,1.5014740455840951,0.30029480911681905,0
AFR,rur,mfh,perm,s52_low,wood,SSP2_LED,2030,80.44790078878772,8.059629805333255,0.04800435787774299,3.582772936576198,0.35893818561136887,0.0021378893986761004
AFR,rur,mfh,perm,s52_low,wood,SSP2_LED,2035,136.50123739986145,9.003730852870373,0.2134219646330656,6.079126171972746,0.40098402707328373,0.009504815308553589
AFR,rur,mfh,perm,s52_low,wood,SSP2_LED,2040,197.75551119502114,9.597315534160394,0.5146534905617675,8.807104804741664,0.4274195102970858,0.022920257453829824
AFR,rur,mfh,perm,s52_low,wood,SSP2_LED,2045,260.0234716667307,9.834312678142375,0.9476490269310447,11.580228297168835,0.4379742537419619,0.042203851856561024
AFR,rur,mfh,perm,s52_low,wood,SSP2_LED,2050,319.59146492935406,9.746782517333855,1.4886584112523589,14.233107888244817,0.43407607009510363,0.06629787745045576
AFR,rur,mfh,perm,sr12_low,aluminum,SSP2_LED,2025,0.09231417891195759,0,0,1.8709006929233882e-4,0,0
AFR,rur,mfh,perm,sr12_low,aluminum,SSP2_LED,2030,0.16982979445619784,0,7.958497928191887e-4,3.4418838348783756e-4,0,1.612922247045506e-6
AFR,rur,mfh,perm,sr12_low,aluminum,SSP2_LED,2035,0.31095648261889824,0,0.001282704810107759,6.30205138211286e-4,0,2.5996150822459605e-6
AFR,rur,mfh,perm,sr12_low,aluminum,SSP2_LED,2040,0.5595484858614854,0,0.0020037880504739,0.0011340182648657935,0,4.061010449628367e-6
AFR,rur,mfh,perm,sr12_low,aluminum,SSP2_LED,2045,0.8066476153014238,0,0.0030949655042978572,0.001634805833946435,0,6.272463423075314e-6
AFR,rur,mfh,perm,sr12_low,aluminum,SSP2_LED,2050,1.3239314164762583,0,0.0037558638079847368,0.0026831676711665275,0,7.611883985434356e-6
AFR,rur,mfh,perm,sr12_low,cement,SSP2_LED,2025,0.09231417891195759,0,0,0.013395018145572327,0,0
AFR,rur,mfh,perm,sr12_low,cement,SSP2_LED,2030,0.16982979445619784,0,7.958497928191887e-4,0.024642727750080445,0,1.1547979456254633e-4
AFR,rur,mfh,perm,sr12_low,cement,SSP2_LED,2035,0.31095648261889824,0,0.001282704810107759,0.04512056301920868,0,1.861236747086611e-4
AFR,rur,mfh,perm,sr12_low,cement,SSP2_LED,2040,0.5595484858614854,0,0.0020037880504739,0.08119188416971619,0,2.907546555938891e-4
AFR,rur,mfh,perm,sr12_low,cement,SSP2_LED,2045,0.8066476153014238,0,0.0030949655042978572,0.11704658559927485,0,4.4908723208737984e-4
AFR,rur,mfh,perm,sr12_low,cement,SSP2_LED,2050,1.3239314164762583,0,0.0037558638079847368,0.1921057583592463,0,5.449852281981053e-4
AFR,rur,mfh,perm,sr12_low,concrete,SSP2_LED,2025,0.09231417891195759,0,0,0.08930012097048218,0,0
AFR,rur,mfh,perm,sr12_low,concrete,SSP2_LED,2030,0.16982979445619784,0,7.958497928191887e-4,0.16428485166720297,0,7.698652970836423e-4
AFR,rur,mfh,perm,sr12_low,concrete,SSP2_LED,2035,0.31095648261889824,0,0.001282704810107759,0.3008037534613912,0,0.0012408244980577406
AFR,rur,mfh,perm,sr12_low,concrete,SSP2_LED,2040,0.5595484858614854,0,0.0020037880504739,0.5412792277981079,0,0.0019383643706259272
AFR,rur,mfh,perm,sr12_low,concrete,SSP2_LED,2045,0.8066476153014238,0,0.0030949655042978572,0.7803105706618323,0,0.0029939148805825325
AFR,rur,mfh,perm,sr12_low,concrete,SSP2_LED,2050,1.3239314164762583,0,0.0037558638079847368,1.2807050557283086,0,0.003633234854654035
AFR,rur,mfh,perm,sr12_low,copper,SSP2_LED,2025,0.09231417891195759,0,0,1.9490731270659798e-5,0,0
AFR,rur,mfh,perm,sr12_low,copper,SSP2_LED,2030,0.16982979445619784,0,7.958497928191887e-4,3.5856971534720305e-5,0,1.680315486361308e-7
