region_bld,year,urt,pop_urt
C-EEU-CZE,2045,rur,0.26058000000000003
C-EEU-CZE,2045,urb,0.73942
C-EEU-CZE,2050,rur,0.25927
C-EEU-CZE,2050,urb,0.74073
C-EEU-CZE,2055,rur,0.25775000000000003
C-EEU-CZE,2055,urb,0.74225
C-EEU-CZE,2060,rur,0.2559699999999999
C-EEU-CZE,2060,urb,0.7440300000000001
C-EEU-CZE,2065,rur,0.2538899999999999
C-EEU-CZE,2065,urb,0.74611
C-EEU-CZE,2070,rur,0.2514700000000001
C-EEU-CZE,2070,urb,0.7485299999999999
C-EEU-CZE,2075,rur,0.24865999999999996
C-EEU-CZE,2075,urb,0.75134
C-EEU-CZE,2080,rur,0.24540000000000006
C-EEU-CZE,2080,urb,0.7545999999999999
C-EEU-CZE,2085,rur,0.24162000000000006
C-EEU-CZE,2085,urb,0.7583799999999998
C-EEU-CZE,2090,rur,0.23726999999999998
C-EEU-CZE,2090,urb,0.7627299999999999
C-EEU-CZE,2095,rur,0.23227999999999993
C-EEU-CZE,2095,urb,0.7677200000000001
C-EEU-CZE,2100,rur,0.2265600000000001
C-EEU-CZE,2100,urb,0.7734399999999999
C-EEU-EST,2020,rur,0.3158100000000001
C-EEU-EST,2020,urb,0.68419
C-EEU-EST,2025,rur,0.31577
C-EEU-EST,2025,urb,0.68423
C-EEU-EST,2030,rur,0.31572
C-EEU-EST,2030,urb,0.68428
C-EEU-EST,2035,rur,0.3156699999999999
C-EEU-EST,2035,urb,0.6843300000000001
C-EEU-EST,2040,rur,0.3156
C-EEU-EST,2040,urb,0.6844
C-EEU-EST,2045,rur,0.31553
C-EEU-EST,2045,urb,0.68447
C-EEU-EST,2050,rur,0.31544999999999995
C-EEU-EST,2050,urb,0.68455
C-EEU-EST,2055,rur,0.31536
C-EEU-EST,2055,urb,0.6846400000000001
C-EEU-EST,2060,rur,0.31525000000000003
C-EEU-EST,2060,urb,0.68475
C-EEU-EST,2065,rur,0.31513
C-EEU-EST,2065,urb,0.68487
C-EEU-EST,2070,rur,0.31498000000000004
C-EEU-EST,2070,urb,0.68502
C-EEU-EST,2075,rur,0.31481999999999993
C-EEU-EST,2075,urb,0.68518
C-EEU-EST,2080,rur,0.31462999999999997
C-EEU-EST,2080,urb,0.68537
C-EEU-EST,2085,rur,0.31441
C-EEU-EST,2085,urb,0.68559
C-EEU-EST,2090,rur,0.31416
C-EEU-EST,2090,urb,0.6858400000000001
C-EEU-EST,2095,rur,0.31387
C-EEU-EST,2095,urb,0.68613
C-EEU-EST,2100,rur,0.31353999999999993
C-EEU-EST,2100,urb,0.6864600000000001
C-EEU-HRV,2020,rur,0.43578000000000006
C-EEU-HRV,2020,urb,0.5642199999999999
C-EEU-HRV,2025,rur,0.43299999999999994
C-EEU-HRV,2025,urb,0.5670000000000001
C-EEU-HRV,2030,rur,0.43011999999999995
C-EEU-HRV,2030,urb,0.56988
C-EEU-HRV,2035,rur,0.4271399999999999
C-EEU-HRV,2035,urb,0.57286
C-EEU-HRV,2040,rur,0.42404
C-EEU-HRV,2040,urb,0.57596
C-EEU-HRV,2045,rur,0.42083
C-EEU-HRV,2045,urb,0.5791700000000001
C-EEU-HRV,2050,rur,0.4175
C-EEU-HRV,2050,urb,0.5825
C-EEU-HRV,2055,rur,0.41405000000000003
C-EEU-HRV,2055,urb,0.58595
C-EEU-HRV,2060,rur,0.4104799999999999
C-EEU-HRV,2060,urb,0.58952
C-EEU-HRV,2065,rur,0.40678
C-EEU-HRV,2065,urb,0.5932200000000001
C-EEU-HRV,2070,rur,0.40295000000000003
C-EEU-HRV,2070,urb,0.59705
C-EEU-HRV,2075,rur,0.39898999999999996
C-EEU-HRV,2075,urb,0.60101
C-EEU-HRV,2080,rur,0.39488
C-EEU-HRV,2080,urb,0.60512
C-EEU-HRV,2085,rur,0.39064
C-EEU-HRV,2085,urb,0.60936
C-EEU-HRV,2090,rur,0.38626
C-EEU-HRV,2090,urb,0.6137400000000001
C-EEU-HRV,2095,rur,0.38173
C-EEU-HRV,2095,urb,0.61827
C-EEU-HRV,2100,rur,0.37705
C-EEU-HRV,2100,urb,0.62295
C-EEU-HUN,2020,rur,0.29422999999999994
C-EEU-HUN,2020,urb,0.70577
C-EEU-HUN,2025,rur,0.29335999999999995
C-EEU-HUN,2025,urb,0.70664
C-EEU-HUN,2030,rur,0.2923999999999999
C-EEU-HUN,2030,urb,0.7076000000000002
C-EEU-HUN,2035,rur,0.29133
C-EEU-HUN,2035,urb,0.70867
C-EEU-HUN,2040,rur,0.29013999999999995
C-EEU-HUN,2040,urb,0.70986
C-EEU-HUN,2045,rur,0.28881
C-EEU-HUN,2045,urb,0.7111900000000001
C-EEU-HUN,2050,rur,0.28733999999999993
C-EEU-HUN,2050,urb,0.7126600000000001
C-EEU-HUN,2055,rur,0.2856999999999999
C-EEU-HUN,2055,urb,0.7143000000000002
C-EEU-HUN,2060,rur,0.28388
C-EEU-HUN,2060,urb,0.71612
C-EEU-HUN,2065,rur,0.2818600000000001
C-EEU-HUN,2065,urb,0.7181399999999999
C-EEU-HUN,2070,rur,0.27962
C-EEU-HUN,2070,urb,0.7203800000000001
C-EEU-HUN,2075,rur,0.27713999999999994
C-EEU-HUN,2075,urb,0.7228600000000001
C-EEU-HUN,2080,rur,0.2744
C-EEU-HUN,2080,urb,0.7256
C-EEU-HUN,2085,rur,0.27137
C-EEU-HUN,2085,urb,0.72863
C-EEU-HUN,2090,rur,0.26804000000000006
C-EEU-HUN,2090,urb,0.7319599999999999
C-EEU-HUN,2095,rur,0.26436000000000004
C-EEU-HUN,2095,urb,0.73564
C-EEU-HUN,2100,rur,0.26032
C-EEU-HUN,2100,urb,0.73968
C-EEU-LTU,2020,rur,0.32756
C-EEU-LTU,2020,urb,0.67244
C-EEU-LTU,2025,rur,0.3273999999999999
C-EEU-LTU,2025,urb,0.6726000000000001
C-EEU-LTU,2030,rur,0.32721999999999996
C-EEU-LTU,2030,urb,0.67278
C-EEU-LTU,2035,rur,0.32702
C-EEU-LTU,2035,urb,0.67298
C-EEU-LTU,2040,rur,0.32679
C-EEU-LTU,2040,urb,0.67321
C-EEU-LTU,2045,rur,0.32652000000000003
C-EEU-LTU,2045,urb,0.6734799999999999
C-EEU-LTU,2050,rur,0.32623
C-EEU-LTU,2050,urb,0.67377
C-EEU-LTU,2055,rur,0.32589
C-EEU-LTU,2055,urb,0.67411
C-EEU-LTU,2060,rur,0.3255
C-EEU-LTU,2060,urb,0.6745
C-EEU-LTU,2065,rur,0.3250700000000001
C-EEU-LTU,2065,urb,0.6749299999999999
C-EEU-LTU,2070,rur,0.3245699999999999
C-EEU-LTU,2070,urb,0.6754300000000001
C-EEU-LTU,2075,rur,0.3240099999999999
C-EEU-LTU,2075,urb,0.6759900000000001
C-EEU-LTU,2080,rur,0.3233799999999999
C-EEU-LTU,2080,urb,0.6766200000000001
C-EEU-LTU,2085,rur,0.32266000000000006
C-EEU-LTU,2085,urb,0.6773399999999999
C-EEU-LTU,2090,rur,0.32184
C-EEU-LTU,2090,urb,0.67816
C-EEU-LTU,2095,rur,0.32092
C-EEU-LTU,2095,urb,0.67908
C-EEU-LTU,2100,rur,0.31987
C-EEU-LTU,2100,urb,0.68013
C-EEU-LVA,2020,rur,0.32026999999999994
C-EEU-LVA,2020,urb,0.6797300000000001
C-EEU-LVA,2025,rur,0.3203499999999999
C-EEU-LVA,2025,urb,0.6796500000000001
C-EEU-LVA,2030,rur,0.3204399999999999
C-EEU-LVA,2030,urb,0.67956
C-EEU-LVA,2035,rur,0.32054999999999995
C-EEU-LVA,2035,urb,0.67945
C-EEU-LVA,2040,rur,0.32066999999999996
C-EEU-LVA,2040,urb,0.67933
C-EEU-LVA,2045,rur,0.32081
C-EEU-LVA,2045,urb,0.67919
C-EEU-LVA,2050,rur,0.32097000000000003
C-EEU-LVA,2050,urb,0.67903
C-EEU-LVA,2055,rur,0.32116
C-EEU-LVA,2055,urb,0.6788400000000001
C-EEU-LVA,2060,rur,0.32138
C-EEU-LVA,2060,urb,0.67862
C-EEU-LVA,2065,rur,0.32162999999999997
C-EEU-LVA,2065,urb,0.6783699999999999
C-EEU-LVA,2070,rur,0.3219199999999999
C-EEU-LVA,2070,urb,0.6780800000000001
C-EEU-LVA,2075,rur,0.32225
C-EEU-LVA,2075,urb,0.6777500000000001
C-EEU-LVA,2080,rur,0.3226399999999999
C-EEU-LVA,2080,urb,0.6773600000000001
C-EEU-LVA,2085,rur,0.32309
C-EEU-LVA,2085,urb,0.67691
C-EEU-LVA,2090,rur,0.3236
C-EEU-LVA,2090,urb,0.6764
C-EEU-LVA,2095,rur,0.32420000000000004
C-EEU-LVA,2095,urb,0.6758
C-EEU-LVA,2100,rur,0.32489
C-EEU-LVA,2100,urb,0.67511
C-EEU-POL,2020,rur,0.3954399999999999
C-EEU-POL,2020,urb,0.6045600000000001
C-EEU-POL,2025,rur,0.39357999999999993
C-EEU-POL,2025,urb,0.6064200000000001
C-EEU-POL,2030,rur,0.39166
C-EEU-POL,2030,urb,0.6083399999999999
C-EEU-POL,2035,rur,0.38967
C-EEU-POL,2035,urb,0.61033
C-EEU-POL,2040,rur,0.3875999999999999
C-EEU-POL,2040,urb,0.61240000000000006
C-EEU-POL,2045,rur,0.38544999999999996
C-EEU-POL,2045,urb,0.61455
C-EEU-POL,2050,rur,0.38322
C-EEU-POL,2050,urb,0.61678
C-EEU-POL,2055,rur,0.3809199999999999
C-EEU-POL,2055,urb,0.6190800000000001
C-EEU-POL,2060,rur,0.37851999999999997
C-EEU-POL,2060,urb,0.62148
C-EEU-POL,2065,rur,0.37604
C-EEU-POL,2065,urb,0.6239600000000001
C-EEU-POL,2070,rur,0.37347
C-EEU-POL,2070,urb,0.62653
C-EEU-POL,2075,rur,0.37081
C-EEU-POL,2075,urb,0.6291899999999999
C-EEU-POL,2080,rur,0.36805
C-EEU-POL,2080,urb,0.63195
C-EEU-POL,2085,rur,0.36519999999999997
C-EEU-POL,2085,urb,0.6347999999999999
C-EEU-POL,2090,rur,0.36224
C-EEU-POL,2090,urb,0.63776
C-EEU-POL,2095,rur,0.35918000000000005
C-EEU-POL,2095,urb,0.64082
C-EEU-POL,2100,rur,0.35601999999999995
C-EEU-POL,2100,urb,0.64398
C-EEU-ROU,2020,rur,0.4600400002484033
C-EEU-ROU,2020,urb,0.5399599997515967
C-EEU-ROU,2025,rur,0.45888000024830916
C-EEU-ROU,2025,urb,0.5411199997516909
C-EEU-ROU,2030,rur,0.457620000248204
C-EEU-ROU,2030,urb,0.5423799997517961
C-EEU-ROU,2035,rur,0.4562700002480878
C-EEU-ROU,2035,urb,0.5437299997519123
C-EEU-ROU,2040,rur,0.4548200002479588
C-EEU-ROU,2040,urb,0.5451799997520411
C-EEU-ROU,2045,rur,0.45326000024781543
C-EEU-ROU,2045,urb,0.5467399997521847
C-EEU-ROU,2050,rur,0.45158000024765543
C-EEU-ROU,2050,urb,0.5484199997523445
C-EEU-ROU,2055,rur,0.449780000247478
C-EEU-ROU,2055,urb,0.5502199997525221
C-EEU-ROU,2060,rur,0.44785000024728033
C-EEU-ROU,2060,urb,0.5521499997527196
C-EEU-ROU,2065,rur,0.4457700002470591
C-EEU-ROU,2065,urb,0.554229999752941
C-EEU-ROU,2070,rur,0.44353000024681116
C-EEU-ROU,2070,urb,0.5564699997531889
C-EEU-ROU,2075,rur,0.44113000024653437
C-EEU-ROU,2075,urb,0.5588699997534656
C-EEU-ROU,2080,rur,0.4385600002462251
C-EEU-ROU,2080,urb,0.5614399997537749
C-EEU-ROU,2085,rur,0.4357900002458771
C-EEU-ROU,2085,urb,0.5642099997541229
C-EEU-ROU,2090,rur,0.4328200002454869
C-EEU-ROU,2090,urb,0.567179999754513
C-EEU-ROU,2095,rur,0.42964000024504945
C-EEU-ROU,2095,urb,0.5703599997549504
C-EEU-ROU,2100,rur,0.4262200002445565
C-EEU-ROU,2100,urb,0.5737799997554435
C-EEU-SVK,2020,rur,0.46015
C-EEU-SVK,2020,urb,0.53985
C-EEU-SVK,2025,rur,0.45912
C-EEU-SVK,2025,urb,0.54088
C-EEU-SVK,2030,rur,0.45801000000000003
C-EEU-SVK,2030,urb,0.54199
C-EEU-SVK,2035,rur,0.45682
C-EEU-SVK,2035,urb,0.54318
C-EEU-SVK,2040,rur,0.45554
C-EEU-SVK,2040,urb,0.5444599999999999
C-EEU-SVK,2045,rur,0.45415999999999995
C-EEU-SVK,2045,urb,0.54584
C-EEU-SVK,2050,rur,0.45268
C-EEU-SVK,2050,urb,0.54732
C-EEU-SVK,2055,rur,0.45108999999999994
C-EEU-SVK,2055,urb,0.5489100000000001
C-EEU-SVK,2060,rur,0.44938
C-EEU-SVK,2060,urb,0.55062
C-EEU-SVK,2065,rur,0.44753999999999994
C-EEU-SVK,2065,urb,0.5524600000000001
C-EEU-SVK,2070,rur,0.44555999999999996
C-EEU-SVK,2070,urb,0.55444
C-EEU-SVK,2075,rur,0.44343
C-EEU-SVK,2075,urb,0.5565700000000001
C-EEU-SVK,2080,rur,0.44114999999999993
C-EEU-SVK,2080,urb,0.55885
C-EEU-SVK,2085,rur,0.4387
C-EEU-SVK,2085,urb,0.5613
C-EEU-SVK,2090,rur,0.43605999999999995
C-EEU-SVK,2090,urb,0.56394
C-EEU-SVK,2095,rur,0.43322999999999995
C-EEU-SVK,2095,urb,0.56677
C-EEU-SVK,2100,rur,0.43020000000000014
C-EEU-SVK,2100,urb,0.5698
C-EEU-SVN,2020,rur,0.46121
C-EEU-SVN,2020,urb,0.53879
C-EEU-SVN,2025,rur,0.46004
C-EEU-SVN,2025,urb,0.53996
C-EEU-SVN,2030,rur,0.45863999999999994
C-EEU-SVN,2030,urb,0.5413600000000001
C-EEU-SVN,2035,rur,0.45698999999999995
C-EEU-SVN,2035,urb,0.54301
C-EEU-SVN,2040,rur,0.4550099999999999
C-EEU-SVN,2040,urb,0.5449900000000001
C-EEU-SVN,2045,rur,0.45266999999999996
C-EEU-SVN,2045,urb,0.54733
C-EEU-SVN,2050,rur,0.44988000000000006
C-EEU-SVN,2050,urb,0.55012
C-EEU-SVN,2055,rur,0.44656000000000007
C-EEU-SVN,2055,urb,0.55344
C-EEU-SVN,2060,rur,0.44262999999999997
C-EEU-SVN,2060,urb,0.55737
C-EEU-SVN,2065,rur,0.43795
C-EEU-SVN,2065,urb,0.56205
C-EEU-SVN,2070,rur,0.43240999999999996
C-EEU-SVN,2070,urb,0.56759
C-EEU-SVN,2075,rur,0.42584
C-EEU-SVN,2075,urb,0.57416
C-EEU-SVN,2080,rur,0.41807000000000005
C-EEU-SVN,2080,urb,0.5819299999999998
C-EEU-SVN,2085,rur,0.40890000000000004
C-EEU-SVN,2085,urb,0.5911
C-EEU-SVN,2090,rur,0.3981
C-EEU-SVN,2090,urb,0.6019
C-EEU-SVN,2095,rur,0.38544
C-EEU-SVN,2095,urb,0.61456
C-EEU-SVN,2100,rur,0.37066
C-EEU-SVN,2100,urb,0.62934
C-WEU-AUT,2020,rur,0.42106999999999994
C-WEU-AUT,2020,urb,0.5789300000000001
C-WEU-AUT,2025,rur,0.41918999999999995
C-WEU-AUT,2025,urb,0.58081
C-WEU-AUT,2030,rur,0.41722000000000004
C-WEU-AUT,2030,urb,0.58278
C-WEU-AUT,2035,rur,0.41515
C-WEU-AUT,2035,urb,0.58485
C-WEU-AUT,2040,rur,0.41298
C-WEU-AUT,2040,urb,0.58702
C-WEU-AUT,2045,rur,0.41069
C-WEU-AUT,2045,urb,0.58931
C-WEU-AUT,2050,rur,0.40829000000000004
C-WEU-AUT,2050,urb,0.59171
C-WEU-AUT,2055,rur,0.40578
C-WEU-AUT,2055,urb,0.59422
C-WEU-AUT,2060,rur,0.40313999999999994
C-WEU-AUT,2060,urb,0.5968600000000002
C-WEU-AUT,2065,rur,0.40036
C-WEU-AUT,2065,urb,0.59964
C-WEU-AUT,2070,rur,0.39746000000000004
C-WEU-AUT,2070,urb,0.60254
C-WEU-AUT,2075,rur,0.3944100000000001
C-WEU-AUT,2075,urb,0.60559
C-WEU-AUT,2080,rur,0.39121000000000006
C-WEU-AUT,2080,urb,0.6087899999999999
C-WEU-AUT,2085,rur,0.38786
C-WEU-AUT,2085,urb,0.61214
C-WEU-AUT,2090,rur,0.38434999999999997
C-WEU-AUT,2090,urb,0.61565
C-WEU-AUT,2095,rur,0.3806800000000001
C-WEU-AUT,2095,urb,0.61932
C-WEU-AUT,2100,rur,0.37683
C-WEU-AUT,2100,urb,0.62317
C-WEU-BEL,2020,rur,0.02177000000000007
C-WEU-BEL,2020,urb,0.97823
C-WEU-BEL,2025,rur,0.022299999999999986
C-WEU-BEL,2025,urb,0.9777
C-WEU-BEL,2030,rur,0.022830000000000017
C-WEU-BEL,2030,urb,0.97717
C-WEU-BEL,2035,rur,0.023359999999999936
C-WEU-BEL,2035,urb,0.9766400000000002
C-WEU-BEL,2040,rur,0.023880000000000016
C-WEU-BEL,2040,urb,0.97612
C-WEU-BEL,2045,rur,0.024410000000000043
C-WEU-BEL,2045,urb,0.97559
C-WEU-BEL,2050,rur,0.024929999999999893
C-WEU-BEL,2050,urb,0.9750700000000001
C-WEU-BEL,2055,rur,0.025460000000000038
C-WEU-BEL,2055,urb,0.9745400000000001
C-WEU-BEL,2060,rur,0.025980000000000003
C-WEU-BEL,2060,urb,0.97402
C-WEU-BEL,2065,rur,0.026490000000000017
C-WEU-BEL,2065,urb,0.9735100000000001
C-WEU-BEL,2070,rur,0.02700000000000002
C-WEU-BEL,2070,urb,0.973
C-WEU-BEL,2075,rur,0.027510000000000038
C-WEU-BEL,2075,urb,0.9724899999999999
C-WEU-BEL,2080,rur,0.02800999999999998
C-WEU-BEL,2080,urb,0.97199
C-WEU-BEL,2085,rur,0.02849999999999997
C-WEU-BEL,2085,urb,0.9715
C-WEU-BEL,2090,rur,0.02898999999999996
C-WEU-BEL,2090,urb,0.97101
C-WEU-BEL,2095,rur,0.029469999999999996
C-WEU-BEL,2095,urb,0.97053
C-WEU-BEL,2100,rur,0.02995000000000003
C-WEU-BEL,2100,urb,0.97005
C-WEU-CHE,2020,rur,0.26229
C-WEU-CHE,2020,urb,0.73771
C-WEU-CHE,2025,rur,0.26166999999999996
C-WEU-CHE,2025,urb,0.73833
C-WEU-CHE,2030,rur,0.26095999999999997
C-WEU-CHE,2030,urb,0.73904
C-WEU-CHE,2035,rur,0.26015
C-WEU-CHE,2035,urb,0.73985
C-WEU-CHE,2040,rur,0.2592100000000001
C-WEU-CHE,2040,urb,0.74079
C-WEU-CHE,2045,rur,0.25812999999999997
C-WEU-CHE,2045,urb,0.74187
C-WEU-CHE,2050,rur,0.25688999999999995
C-WEU-CHE,2050,urb,0.74311
C-WEU-CHE,2055,rur,0.25547
C-WEU-CHE,2055,urb,0.74453
C-WEU-CHE,2060,rur,0.25383999999999995
C-WEU-CHE,2060,urb,0.74616
C-WEU-CHE,2065,rur,0.25197
C-WEU-CHE,2065,urb,0.74803
C-WEU-CHE,2070,rur,0.24983999999999998
C-WEU-CHE,2070,urb,0.75016
C-WEU-CHE,2075,rur,0.24739999999999995
C-WEU-CHE,2075,urb,0.7526
C-WEU-CHE,2080,rur,0.24462999999999993
C-WEU-CHE,2080,urb,0.7553700000000001
C-WEU-CHE,2085,rur,0.2414700000000001
C-WEU-CHE,2085,urb,0.7585299999999999
C-WEU-CHE,2090,rur,0.23788
C-WEU-CHE,2090,urb,0.76212
C-WEU-CHE,2095,rur,0.23382000000000006
C-WEU-CHE,2095,urb,0.7661799999999999
C-WEU-CHE,2100,rur,0.22923999999999997
C-WEU-CHE,2100,urb,0.77076
C-WEU-CYP,2020,rur,0.33031999999999995
C-WEU-CYP,2020,urb,0.66968
C-WEU-CYP,2025,rur,0.3300700000000001
C-WEU-CYP,2025,urb,0.6699299999999999
C-WEU-CYP,2030,rur,0.32979
C-WEU-CYP,2030,urb,0.67021
C-WEU-CYP,2035,rur,0.32949
C-WEU-CYP,2035,urb,0.67051
C-WEU-CYP,2040,rur,0.32914000000000004
C-WEU-CYP,2040,urb,0.67086
C-WEU-CYP,2045,rur,0.32876000000000005
C-WEU-CYP,2045,urb,0.67124
C-WEU-CYP,2050,rur,0.32833
C-WEU-CYP,2050,urb,0.6716700000000001
C-WEU-CYP,2055,rur,0.32785000000000003
C-WEU-CYP,2055,urb,0.67215
C-WEU-CYP,2060,rur,0.32731999999999994
C-WEU-CYP,2060,urb,0.6726800000000001
C-WEU-CYP,2065,rur,0.32673
C-WEU-CYP,2065,urb,0.67327
C-WEU-CYP,2070,rur,0.32606999999999997
C-WEU-CYP,2070,urb,0.67393
C-WEU-CYP,2075,rur,0.32534
C-WEU-CYP,2075,urb,0.6746599999999999
C-WEU-CYP,2080,rur,0.3245199999999999
C-WEU-CYP,2080,urb,0.6754800000000001
C-WEU-CYP,2085,rur,0.32361000000000006
C-WEU-CYP,2085,urb,0.6763899999999999
C-WEU-CYP,2090,rur,0.32259000000000004
C-WEU-CYP,2090,urb,0.6774100000000001
C-WEU-CYP,2095,rur,0.32146
C-WEU-CYP,2095,urb,0.67854
C-WEU-CYP,2100,rur,0.32021
C-WEU-CYP,2100,urb,0.67979
C-WEU-DEU,2020,rur,0.22677000000000003
C-WEU-DEU,2020,urb,0.7732300000000001
C-WEU-DEU,2025,rur,0.22538999999999998
C-WEU-DEU,2025,urb,0.77461
C-WEU-DEU,2030,rur,0.22384000000000007
C-WEU-DEU,2030,urb,0.77616
C-WEU-DEU,2035,rur,0.2221099999999999
C-WEU-DEU,2035,urb,0.77789
C-WEU-DEU,2040,rur,0.22018000000000001
C-WEU-DEU,2040,urb,0.77982
C-WEU-DEU,2045,rur,0.21802999999999992
C-WEU-DEU,2045,urb,0.78197
C-WEU-DEU,2050,rur,0.21563999999999994
C-WEU-DEU,2050,urb,0.7843600000000001
C-WEU-DEU,2055,rur,0.21296999999999996
C-WEU-DEU,2055,urb,0.78703
C-WEU-DEU,2060,rur,0.21001999999999998
C-WEU-DEU,2060,urb,0.78998
C-WEU-DEU,2065,rur,0.20675
C-WEU-DEU,2065,urb,0.79325
C-WEU-DEU,2070,rur,0.20313999999999988
C-WEU-DEU,2070,urb,0.7968600000000001
C-WEU-DEU,2075,rur,0.19916999999999999
C-WEU-DEU,2075,urb,0.8008300000000002
C-WEU-DEU,2080,rur,0.19480999999999996
C-WEU-DEU,2080,urb,0.8051900000000001
C-WEU-DEU,2085,rur,0.19004999999999994
C-WEU-DEU,2085,urb,0.8099500000000002
C-WEU-DEU,2090,rur,0.18486999999999992
C-WEU-DEU,2090,urb,0.81513
C-WEU-DEU,2095,rur,0.1792499999999999
C-WEU-DEU,2095,urb,0.8207500000000001
C-WEU-DEU,2100,rur,0.17318999999999996
C-WEU-DEU,2100,urb,0.8268099999999999
C-WEU-DNK,2020,rur,0.12308000000000009
C-WEU-DNK,2020,urb,0.8769199999999999
C-WEU-DNK,2025,rur,0.12162000000000008
C-WEU-DNK,2025,urb,0.87838
C-WEU-DNK,2030,rur,0.12033000000000006
C-WEU-DNK,2030,urb,0.8796699999999998
C-WEU-DNK,2035,rur,0.11919999999999997
C-WEU-DNK,2035,urb,0.8808
C-WEU-DNK,2040,rur,0.11819
C-WEU-DNK,2040,urb,0.88181
C-WEU-DNK,2045,rur,0.11730000000000007
C-WEU-DNK,2045,urb,0.8826999999999999
C-WEU-DNK,2050,rur,0.11650000000000005
C-WEU-DNK,2050,urb,0.8835
C-WEU-DNK,2055,rur,0.11580000000000001
C-WEU-DNK,2055,urb,0.8842
C-WEU-DNK,2060,rur,0.11517
C-WEU-DNK,2060,urb,0.88483
C-WEU-DNK,2065,rur,0.11461
C-WEU-DNK,2065,urb,0.88539
C-WEU-DNK,2070,rur,0.11409999999999998
C-WEU-DNK,2070,urb,0.8859
C-WEU-DNK,2075,rur,0.11365999999999998
C-WEU-DNK,2075,urb,0.88634
C-WEU-DNK,2080,rur,0.11325999999999992
C-WEU-DNK,2080,urb,0.8867400000000001
C-WEU-DNK,2085,rur,0.1129
C-WEU-DNK,2085,urb,0.8871
C-WEU-DNK,2090,rur,0.1125799999999999
C-WEU-DNK,2090,urb,0.8874200000000001
C-WEU-DNK,2095,rur,0.11229
C-WEU-DNK,2095,urb,0.88771
C-WEU-DNK,2100,rur,0.11202999999999996
C-WEU-DNK,2100,urb,0.88797
C-WEU-ESP,2020,rur,0.20218999983869068
C-WEU-ESP,2020,urb,0.7978100001613093
C-WEU-ESP,2025,rur,0.20025999983984405
C-WEU-ESP,2025,urb,0.799740000160156
C-WEU-ESP,2030,rur,0.19817999984109524
C-WEU-ESP,2030,urb,0.8018200001589048
C-WEU-ESP,2035,rur,0.1959199998424646
C-WEU-ESP,2035,urb,0.8040800001575353
C-WEU-ESP,2040,rur,0.19348999984394843
C-WEU-ESP,2040,urb,0.8065100001560516
C-WEU-ESP,2045,rur,0.19087999984555512
C-WEU-ESP,2045,urb,0.8091200001544449
C-WEU-ESP,2050,rur,0.18807999984729412
C-WEU-ESP,2050,urb,0.8119200001527059
C-WEU-ESP,2055,rur,0.185069999849181
C-WEU-ESP,2055,urb,0.8149300001508191
C-WEU-ESP,2060,rur,0.18184999985121936
C-WEU-ESP,2060,urb,0.8181500001487806
C-WEU-ESP,2065,rur,0.1784099998534201
C-WEU-ESP,2065,urb,0.8215900001465799
C-WEU-ESP,2070,rur,0.1747499998557875
C-WEU-ESP,2070,urb,0.8252500001442125
C-WEU-ESP,2075,rur,0.1708699998583265
C-WEU-ESP,2075,urb,0.8291300001416735
C-WEU-ESP,2080,rur,0.16674999986105551
C-WEU-ESP,2080,urb,0.8332500001389445
C-WEU-ESP,2085,rur,0.1624099998639669
