region_bld,urt,arch,mat,year,value
C-EEU-BGR,rur,mfh,perm,2015,19.23461899
C-EEU-BGR,rur,mfh,perm,2020,20.74876032
C-EEU-BGR,rur,mfh,perm,2025,22.24896672
C-EEU-BGR,rur,mfh,perm,2030,23.71556096
C-EEU-BGR,rur,mfh,perm,2035,25.13076513
C-EEU-BGR,rur,mfh,perm,2040,26.47949347
C-EEU-BGR,rur,mfh,perm,2045,27.74986777
C-EEU-BGR,rur,mfh,perm,2050,28.93343513
C-EEU-BGR,rur,mfh,perm,2055,30.0251107
C-EEU-BGR,rur,mfh,perm,2060,31.0228994
C-EEU-BGR,rur,mfh,perm,2065,31.92746638
C-EEU-BGR,rur,mfh,perm,2070,32.74162747
C-EEU-BGR,rur,mfh,perm,2075,33.46982147
C-EEU-BGR,rur,mfh,perm,2080,34.11761122
C-EEU-BGR,rur,mfh,perm,2085,34.69124373
C-EEU-BGR,rur,mfh,perm,2090,35.19728486
C-EEU-BGR,rur,mfh,perm,2095,35.64233226
C-EEU-BGR,rur,mfh,perm,2100,36.03280233
C-EEU-BGR,rur,sfh,perm,2015,32.15558145
C-EEU-BGR,rur,sfh,perm,2020,34.68685565
C-EEU-BGR,rur,sfh,perm,2025,37.19483406
C-EEU-BGR,rur,sfh,perm,2030,39.64662116
C-EEU-BGR,rur,sfh,perm,2035,42.01249661
C-EEU-BGR,rur,sfh,perm,2040,44.26724072
C-EEU-BGR,rur,sfh,perm,2045,46.39099603
C-EEU-BGR,rur,sfh,perm,2050,48.36963137
C-EEU-BGR,rur,sfh,perm,2055,50.19464609
C-EEU-BGR,rur,sfh,perm,2060,51.8627049
C-EEU-BGR,rur,sfh,perm,2065,53.37491978
C-EEU-BGR,rur,sfh,perm,2070,54.73599812
C-EEU-BGR,rur,sfh,perm,2075,55.9533605
C-EEU-BGR,rur,sfh,perm,2080,57.03630662
C-EEU-BGR,rur,sfh,perm,2085,57.99527997
C-EEU-BGR,rur,sfh,perm,2090,58.84125705
C-EEU-BGR,rur,sfh,perm,2095,59.58526752
C-EEU-BGR,rur,sfh,perm,2100,60.23803803
C-EEU-BGR,urb,mfh,perm,2015,18.08698336
C-EEU-BGR,urb,mfh,perm,2020,19.51078329
C-EEU-BGR,urb,mfh,perm,2025,20.92147971
C-EEU-BGR,urb,mfh,perm,2030,22.30056945
C-EEU-BGR,urb,mfh,perm,2035,23.63133531
C-EEU-BGR,urb,mfh,perm,2040,24.89959162
C-EEU-BGR,urb,mfh,perm,2045,26.0941689
C-EEU-BGR,urb,mfh,perm,2050,27.20711859
C-EEU-BGR,urb,mfh,perm,2055,28.23365922
C-EEU-BGR,urb,mfh,perm,2060,29.17191474
C-EEU-BGR,urb,mfh,perm,2065,30.02251064
C-EEU-BGR,urb,mfh,perm,2070,30.78809472
C-EEU-BGR,urb,mfh,perm,2075,31.47284094
C-EEU-BGR,urb,mfh,perm,2080,32.08198025
C-EEU-BGR,urb,mfh,perm,2085,32.62138691
C-EEU-BGR,urb,mfh,perm,2090,33.09723504
C-EEU-BGR,urb,mfh,perm,2095,33.51572864
C-EEU-BGR,urb,mfh,perm,2100,33.88290127
C-EEU-BGR,urb,sfh,perm,2015,31.59602068
C-EEU-BGR,urb,sfh,perm,2020,34.08324649
C-EEU-BGR,urb,sfh,perm,2025,36.54758189
C-EEU-BGR,urb,sfh,perm,2030,38.9567038
C-EEU-BGR,urb,sfh,perm,2035,41.28140908
C-EEU-BGR,urb,sfh,perm,2040,43.49691687
C-EEU-BGR,urb,sfh,perm,2045,45.5837153
C-EEU-BGR,urb,sfh,perm,2050,47.52791908
C-EEU-BGR,urb,sfh,perm,2055,49.3211755
C-EEU-BGR,urb,sfh,perm,2060,50.9602073
C-EEU-BGR,urb,sfh,perm,2065,52.44610713
C-EEU-BGR,urb,sfh,perm,2070,53.78350043
C-EEU-BGR,urb,sfh,perm,2075,54.97967867
C-EEU-BGR,urb,sfh,perm,2080,56.04377973
C-EEU-BGR,urb,sfh,perm,2085,56.98606534
C-EEU-BGR,urb,sfh,perm,2090,57.817321
C-EEU-BGR,urb,sfh,perm,2095,58.54838445
C-EEU-BGR,urb,sfh,perm,2100,59.18979567
C-EEU-CZE,rur,mfh,perm,2015,24.48894429
C-EEU-CZE,rur,mfh,perm,2020,25.61603207
C-EEU-CZE,rur,mfh,perm,2025,26.73084542
C-EEU-CZE,rur,mfh,perm,2030,27.8195789
C-EEU-CZE,rur,mfh,perm,2035,28.86973984
C-EEU-CZE,rur,mfh,perm,2040,29.87069096
