region_bld,region_gea,sector,scenario,scenario_name,scenario_supply,fuel,type,year,ems_op
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2035,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2040,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2045,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2050,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2055,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2060,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2070,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2080,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2090,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,biomass_solid,direct,2100,0
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2020,56.03911232504033
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2025,50.6221652482943
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2030,40.9145574213614
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2035,33.14633633162507
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2040,26.914629315563456
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2045,21.904034298903472
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2050,17.866185877773205
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2055,14.603749475299654
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2060,11.949701818507744
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2070,7.782783173238247
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2080,5.124826307858052
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2090,3.4063860120976357
EEU,EEU,Commercial,E_r,Efficiency R,NPi,coal,direct,2100,2.2820272866054827
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2020,10.623597405072484
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2025,6.8945011713681295
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2030,8.554408266090302
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2035,7.512803554175657
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2040,9.067632731749695
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2045,9.40293438147915
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2050,19.6120492686127
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2055,15.274757323710327
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2060,11.180768144848386
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2070,3.4959925709962483
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2080,1.3692362281808772
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2090,0.7742944420997615
EEU,EEU,Commercial,E_r,Efficiency R,NPi,district_heat,indirect,2100,0.6655495935723617
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2020,23.649605095371683
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2025,41.035098837849034
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2030,48.071567421293366
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2035,52.93782692730829
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2040,48.3747436036042
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2045,52.63412105059681
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2050,55.85208489252459
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2055,51.479980599040786
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2060,48.12472158488894
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2070,44.532954900594895
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2080,40.07091427219439
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2090,38.63357475160797
EEU,EEU,Commercial,E_r,Efficiency R,NPi,electricity,indirect,2100,37.03928828661264
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2020,37.92082402962148
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2025,34.25525745745337
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2030,27.686265321804438
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2035,22.429627007170026
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2040,18.212724644611804
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2045,14.822130396628468
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2050,12.089779131892632
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2055,9.882137511712246
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2060,8.086183400651267
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2070,5.266492257475509
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2080,3.4678928437867533
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2090,2.3050501548420943
EEU,EEU,Commercial,E_r,Efficiency R,NPi,gas,direct,2100,1.5442135247312494
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2020,6.267112009829767
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2025,5.6613098716836365
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2030,4.575663381822929
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2035,3.7069074422248494
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2040,3.0099869475987524
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2045,2.4496290314496143
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2050,1.9980578468753734
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2055,1.633204559360393
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2060,1.3363901870903931
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2070,0.870384484844784
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2080,0.5731329277375932
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2090,0.38095183540117367
EEU,EEU,Commercial,E_r,Efficiency R,NPi,oil,direct,2100,0.2552096210277149
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2020,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2025,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2030,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2035,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2040,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2045,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2050,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2055,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2060,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2070,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2080,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2090,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,biomass_solid,direct,2100,0
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2020,56.03911232504033
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2025,50.6221652482943
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2030,40.9145574213614
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2035,33.2041458291204
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2040,27.042826890470593
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2045,22.093424832923212
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2050,18.089674726460768
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2055,14.832601619008786
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2060,12.157313851450699
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2070,7.9093273601791925
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2080,5.1848975319469774
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2090,3.4298497247702597
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,coal,direct,2100,2.2864617997241976
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2020,10.623597405072484
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2025,6.8945011713681295
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2030,8.394862781615107
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2035,7.287780207319709
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2040,8.735738096303749
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2045,9.022107185700868
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2050,18.77031400008013
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2055,14.594851124690843
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2060,10.666265173257905
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2070,3.3244351213585253
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2080,1.2984189978692937
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2090,0.7322601003853836
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,district_heat,indirect,2100,0.6278980415623204
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2020,23.649605095371683
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2025,41.035098837849034
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2030,46.61608771386543
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2035,50.57736202249046
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2040,45.871333734677535
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2045,49.716951448744695
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2050,52.64710468566509
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2055,48.45979648399667
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2060,45.25584781293225
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2070,41.83862827081185
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2080,37.63096814808525
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2090,36.28095697827549
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,electricity,indirect,2100,34.78960752072013
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2020,37.92082402962148
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2025,34.25525745745337
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2030,27.686265321804438
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2035,22.4687458242009
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2040,18.299474014404275
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2045,14.950288121043473
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2050,12.241010672721414
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2055,10.036998313587047
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2060,8.226671339211327
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2070,5.352122804560154
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2080,3.5085421372016876
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2090,2.3209276961626464
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,gas,direct,2100,1.54721429305494
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2020,6.267112009829767
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2025,5.6613098716836365
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2030,4.575663381822929
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2035,3.7133725445680015
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2040,3.0243238727912147
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2045,2.4708094470862565
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2050,2.0230516340886915
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2055,1.6587981485457612
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2060,1.359608396878121
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2070,0.8845365040680827
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2080,0.5798509693939716
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2090,0.38357589047751084
EEU,EEU,Commercial,E_tp,Efficiency TP,NPi,oil,direct,2100,0.2557055530803918
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2020,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2025,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2030,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2035,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2040,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2045,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2050,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2055,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2060,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2070,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2080,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2090,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,biomass_solid,direct,2100,0
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2020,56.03911232504033
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2025,50.6221652482943
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2030,44.52466542912477
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2035,39.19075275952709
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2040,34.54520255401061
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2045,30.512489850803075
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2050,27.01970852480459
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2055,23.99799944180773
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2060,21.383314315364128
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2070,17.006754177939705
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2080,13.699789285469894
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2090,11.149866559694898
EEU,EEU,Commercial,N_r,Narrow R,NPi,coal,direct,2100,9.145491133931461
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2020,10.623597405072484
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2025,6.8945011713681295
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2030,8.554408266090302
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2035,7.5114589030263375
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2040,9.065560057384342
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2045,9.403120775778442
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2050,19.624821511675474
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2055,15.300645439983057
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2060,11.214891322851729
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2070,3.518129091237309
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2080,1.3824944081117998
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2090,0.7840630754878942
EEU,EEU,Commercial,N_r,Narrow R,NPi,district_heat,indirect,2100,0.675547357481149
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2020,23.649605095371683
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2025,41.035098837849034
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2030,47.845193739684056
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2035,52.56861922819562
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2040,48.33083969235594
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2045,53.107104202210564
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2050,56.97961688843994
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2055,53.16384674454938
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2060,50.31815025211209
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2070,47.6301481452512
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2080,43.77315670163301
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2090,43.01537463017269
EEU,EEU,Commercial,N_r,Narrow R,NPi,electricity,indirect,2100,41.93432452683732
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2020,37.92082402962148
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2025,34.25525745745337
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2030,30.129171085506623
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2035,26.519792647134395
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2040,23.37621872966193
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2045,20.6473427279752
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2050,18.28383016430743
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2055,16.239085098749033
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2060,14.469767019646548
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2070,11.50821463342981
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2080,9.270441254124556
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2090,7.544946916996521
EEU,EEU,Commercial,N_r,Narrow R,NPi,gas,direct,2100,6.1886162283461905
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2020,6.267112009829767
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2025,5.6613098716836365
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2030,4.9793983861121145
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2035,4.38288236797955
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2040,3.8633490942752564
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2045,3.412352260745053
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2050,3.0217384396565405
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2055,2.683806796915491
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2060,2.391394517692909
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2070,1.901943641917913
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2080,1.532110528205793
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2090,1.246940926418635
EEU,EEU,Commercial,N_r,Narrow R,NPi,oil,direct,2100,1.0227823916472325
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2020,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2025,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2030,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2035,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2040,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2045,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2050,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2055,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2060,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2070,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2080,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2090,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,biomass_solid,direct,2100,0
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2020,56.03911232504033
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2025,50.6221652482943
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2030,44.52466542912477
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2035,39.19075275952709
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2040,34.54520255401061
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2045,30.512489850803075
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2050,27.01970852480459
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2055,23.99799944180773
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2060,21.383314315364128
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2070,17.006754177939705
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2080,13.699789285469894
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2090,11.149866559694898
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,coal,direct,2100,9.145491133931461
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2020,10.623597405072484
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2025,6.8945011713681295
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2030,8.394862781615107
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2035,7.284336066569716
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2040,8.72745975625393
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2045,9.011621960674248
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2050,18.752050659855666
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2055,14.590278141312432
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2060,10.67858759624778
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2070,3.344573516641958
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2080,1.3135724019942268
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2090,0.7448956536375757
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,district_heat,indirect,2100,0.641858696178399
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2020,23.649605095371683
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2025,41.035098837849034
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2030,46.327350082269035
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2035,50.09690420954218
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2040,45.6933554870129
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2045,50.01062612126484
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2050,53.54891451803525
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2055,49.90649867144082
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2060,47.20275947155494
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2070,44.669715975888934
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2080,41.06646990818441
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2090,40.37454399193326
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,electricity,indirect,2100,39.37607104858655
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2020,37.92082402962148
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2025,34.25525745745337
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2030,30.129171085506623
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2035,26.519792647134395
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2040,23.37621872966193
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2045,20.6473427279752
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2050,18.28383016430743
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2055,16.239085098749033
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2060,14.469767019646548
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2070,11.50821463342981
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2080,9.270441254124556
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2090,7.544946916996521
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,gas,direct,2100,6.1886162283461905
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2020,6.267112009829767
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2025,5.6613098716836365
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2030,4.9793983861121145
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2035,4.38288236797955
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2040,3.8633490942752564
