region_bld,urt,arch,mat,year,value
C-EEU-BGR,rur,mfh,perm,2015,19.37370441
C-EEU-BGR,rur,mfh,perm,2020,21.3614404
C-EEU-BGR,rur,mfh,perm,2025,23.28395231
C-EEU-BGR,rur,mfh,perm,2030,25.09302994
C-EEU-BGR,rur,mfh,perm,2035,26.75126203
C-EEU-BGR,rur,mfh,perm,2040,28.23488023
C-EEU-BGR,rur,mfh,perm,2045,29.53391879
C-EEU-BGR,rur,mfh,perm,2050,30.65028423
C-EEU-BGR,rur,mfh,perm,2055,31.59470472
C-EEU-BGR,rur,mfh,perm,2060,32.38346844
C-EEU-BGR,rur,mfh,perm,2065,33.03556505
C-EEU-BGR,rur,mfh,perm,2070,33.57051482
C-EEU-BGR,rur,mfh,perm,2075,34.00691956
C-EEU-BGR,rur,mfh,perm,2080,34.36162998
C-EEU-BGR,rur,mfh,perm,2085,34.64937311
C-EEU-BGR,rur,mfh,perm,2090,34.88268773
C-EEU-BGR,rur,mfh,perm,2095,35.07204422
C-EEU-BGR,rur,mfh,perm,2100,35.22605933
C-EEU-BGR,rur,sfh,perm,2015,32.38809828
C-EEU-BGR,rur,sfh,perm,2020,35.71110699
C-EEU-BGR,rur,sfh,perm,2025,38.92507699
C-EEU-BGR,rur,sfh,perm,2030,41.9494126
C-EEU-BGR,rur,sfh,perm,2035,44.72157134
C-EEU-BGR,rur,sfh,perm,2040,47.20181832
C-EEU-BGR,rur,sfh,perm,2045,49.37349327
C-EEU-BGR,rur,sfh,perm,2050,51.23978341
C-EEU-BGR,rur,sfh,perm,2055,52.81862364
C-EEU-BGR,rur,sfh,perm,2060,54.13724377
C-EEU-BGR,rur,sfh,perm,2065,55.22738991
C-EEU-BGR,rur,sfh,perm,2070,56.12169517
C-EEU-BGR,rur,sfh,perm,2075,56.85125723
C-EEU-BGR,rur,sfh,perm,2080,57.44424635
C-EEU-BGR,rur,sfh,perm,2085,57.92528252
C-EEU-BGR,rur,sfh,perm,2090,58.31532755
C-EEU-BGR,rur,sfh,perm,2095,58.63188531
C-EEU-BGR,rur,sfh,perm,2100,58.88936094
C-EEU-BGR,urb,mfh,perm,2015,18.21777024
C-EEU-BGR,urb,mfh,perm,2020,20.08690774
C-EEU-BGR,urb,mfh,perm,2025,21.89471277
C-EEU-BGR,urb,mfh,perm,2030,23.59585159
C-EEU-BGR,urb,mfh,perm,2035,25.15514509
C-EEU-BGR,urb,mfh,perm,2040,26.55024304
C-EEU-BGR,urb,mfh,perm,2045,27.77177433
C-EEU-BGR,urb,mfh,perm,2050,28.8215317
C-EEU-BGR,urb,mfh,perm,2055,29.70960324
