eneff,region_gea,fuel_heat,year,value
adv,EEU,biomass_solid,2030,0.85
adv,EEU,biomass_solid,2035,0.85
adv,EEU,biomass_solid,2040,0.85
adv,EEU,biomass_solid,2045,0.85
adv,EEU,biomass_solid,2050,0.85
adv,EEU,biomass_solid,2055,0.85
adv,EEU,biomass_solid,2060,0.85
adv,EEU,biomass_solid,2065,0.85
adv,EEU,biomass_solid,2070,0.85
adv,EEU,biomass_solid,2075,0.85
adv,EEU,biomass_solid,2080,0.85
adv,EEU,biomass_solid,2085,0.85
adv,EEU,biomass_solid,2090,0.85
adv,EEU,biomass_solid,2095,0.85
adv,EEU,biomass_solid,2100,0.85
adv,EEU,coal,2015,0.5
adv,EEU,coal,2020,0.5
adv,EEU,coal,2025,0.5
adv,EEU,coal,2030,0.5
adv,EEU,coal,2035,0.5
adv,EEU,coal,2040,0.5
adv,EEU,coal,2045,0.5
adv,EEU,coal,2050,0.5
adv,EEU,coal,2055,0.5
adv,EEU,coal,2060,0.5
adv,EEU,coal,2065,0.5
adv,EEU,coal,2070,0.5
adv,EEU,coal,2075,0.5
adv,EEU,coal,2080,0.5
adv,EEU,coal,2085,0.5
adv,EEU,coal,2090,0.5
adv,EEU,coal,2095,0.5
adv,EEU,coal,2100,0.5
adv,EEU,district_heat,2015,0.98
adv,EEU,district_heat,2020,0.98
adv,EEU,district_heat,2025,0.98
adv,EEU,district_heat,2030,0.98
adv,EEU,district_heat,2035,0.98
adv,EEU,district_heat,2040,0.98
adv,EEU,district_heat,2045,0.98
adv,EEU,district_heat,2050,0.98
adv,EEU,district_heat,2055,0.98
adv,EEU,district_heat,2060,0.98
adv,EEU,district_heat,2065,0.98
adv,EEU,district_heat,2070,0.98
adv,EEU,district_heat,2075,0.98
adv,EEU,district_heat,2080,0.98
adv,EEU,district_heat,2085,0.98
adv,EEU,district_heat,2090,0.98
adv,EEU,district_heat,2095,0.98
adv,EEU,district_heat,2100,0.98
adv,EEU,electricity,2015,0.97
adv,EEU,electricity,2020,0.97
adv,EEU,electricity,2025,0.97
adv,EEU,electricity,2030,0.97
adv,EEU,electricity,2035,0.97
adv,EEU,electricity,2040,0.97
adv,EEU,electricity,2045,0.97
adv,EEU,electricity,2050,0.97
adv,EEU,electricity,2055,0.97
adv,EEU,electricity,2060,0.97
adv,EEU,electricity,2065,0.97
adv,EEU,electricity,2070,0.97
adv,EEU,electricity,2075,0.97
adv,EEU,electricity,2080,0.97
adv,EEU,electricity,2085,0.97
adv,EEU,electricity,2090,0.97
adv,EEU,electricity,2095,0.97
adv,EEU,electricity,2100,0.97
adv,EEU,gas,2015,0.9
adv,EEU,gas,2020,0.9
adv,EEU,gas,2025,0.9
adv,EEU,gas,2030,0.9
adv,EEU,gas,2035,0.9
adv,EEU,gas,2040,0.9
adv,EEU,gas,2045,0.9
adv,EEU,gas,2050,0.9
adv,EEU,gas,2055,0.9
adv,EEU,gas,2060,0.9
adv,EEU,gas,2065,0.9
adv,EEU,gas,2070,0.9
adv,EEU,gas,2075,0.9
adv,EEU,gas,2080,0.9
adv,EEU,gas,2085,0.9
adv,EEU,gas,2090,0.9
adv,EEU,gas,2095,0.9
adv,EEU,gas,2100,0.9
adv,EEU,heat_pump,2015,0.97
adv,EEU,heat_pump,2020,0.97
adv,EEU,heat_pump,2025,0.97
adv,EEU,heat_pump,2030,0.97
adv,EEU,heat_pump,2035,0.97
adv,EEU,heat_pump,2040,0.97
adv,EEU,heat_pump,2045,0.97
adv,EEU,heat_pump,2050,0.97
adv,EEU,heat_pump,2055,0.97
adv,EEU,heat_pump,2060,0.97
adv,EEU,heat_pump,2065,0.97
adv,EEU,heat_pump,2070,0.97
adv,EEU,heat_pump,2075,0.97
adv,EEU,heat_pump,2080,0.97
adv,EEU,heat_pump,2085,0.97
adv,EEU,heat_pump,2090,0.97
adv,EEU,heat_pump,2095,0.97
adv,EEU,heat_pump,2100,0.97
adv,EEU,oil,2015,0.6
adv,EEU,oil,2020,0.6
adv,EEU,oil,2025,0.6
adv,EEU,oil,2030,0.6
adv,EEU,oil,2035,0.6
adv,EEU,oil,2040,0.6
adv,EEU,oil,2045,0.6
adv,EEU,oil,2050,0.6
adv,EEU,oil,2055,0.6
adv,EEU,oil,2060,0.6
adv,EEU,oil,2065,0.6
adv,EEU,oil,2070,0.6
adv,EEU,oil,2075,0.6
adv,EEU,oil,2080,0.6
adv,EEU,oil,2085,0.6
adv,EEU,oil,2090,0.6
adv,EEU,oil,2095,0.6
adv,EEU,oil,2100,0.6
adv,FSU,biomass_solid,2015,0.85
adv,FSU,biomass_solid,2020,0.85
adv,FSU,biomass_solid,2025,0.85
adv,FSU,biomass_solid,2030,0.85
adv,FSU,biomass_solid,2035,0.85
adv,FSU,biomass_solid,2040,0.85
adv,FSU,biomass_solid,2045,0.85
adv,FSU,biomass_solid,2050,0.85
adv,FSU,biomass_solid,2055,0.85
adv,FSU,biomass_solid,2060,0.85
adv,FSU,biomass_solid,2065,0.85
adv,FSU,biomass_solid,2070,0.85
adv,FSU,biomass_solid,2075,0.85
adv,FSU,biomass_solid,2080,0.85
adv,FSU,biomass_solid,2085,0.85
adv,FSU,biomass_solid,2090,0.85
adv,FSU,biomass_solid,2095,0.85
adv,FSU,biomass_solid,2100,0.85
adv,FSU,coal,2015,0.5
adv,FSU,coal,2020,0.5
adv,FSU,coal,2025,0.5
adv,FSU,coal,2030,0.5
adv,FSU,coal,2035,0.5
adv,FSU,coal,2040,0.5
adv,FSU,coal,2045,0.5
adv,FSU,coal,2050,0.5
adv,FSU,coal,2055,0.5
adv,FSU,coal,2060,0.5
adv,FSU,coal,2065,0.5
adv,FSU,coal,2070,0.5
adv,FSU,coal,2075,0.5
adv,FSU,coal,2080,0.5
adv,FSU,coal,2085,0.5
adv,FSU,coal,2090,0.5
adv,FSU,coal,2095,0.5
adv,FSU,coal,2100,0.5
adv,FSU,district_heat,2015,0.8
adv,FSU,district_heat,2020,0.810588235
adv,FSU,district_heat,2025,0.821176471
adv,FSU,district_heat,2030,0.831764706
adv,FSU,district_heat,2035,0.842352941
adv,FSU,district_heat,2040,0.852941176
adv,FSU,district_heat,2045,0.863529412
adv,FSU,district_heat,2050,0.874117647
adv,FSU,district_heat,2055,0.884705882
adv,FSU,district_heat,2060,0.895294118
adv,FSU,district_heat,2065,0.905882353
adv,FSU,district_heat,2070,0.916470588
adv,FSU,district_heat,2075,0.927058824
adv,FSU,district_heat,2080,0.937647059
adv,FSU,district_heat,2085,0.948235294
adv,FSU,district_heat,2090,0.958823529
adv,FSU,district_heat,2095,0.969411765
adv,FSU,district_heat,2100,0.98
adv,FSU,electricity,2015,0.97
adv,FSU,electricity,2020,0.97
adv,FSU,electricity,2025,0.97
adv,FSU,electricity,2030,0.97
adv,FSU,electricity,2035,0.97
adv,FSU,electricity,2040,0.97
adv,FSU,electricity,2045,0.97
adv,FSU,electricity,2050,0.97
adv,FSU,electricity,2055,0.97
adv,FSU,electricity,2060,0.97
adv,FSU,electricity,2065,0.97
adv,FSU,electricity,2070,0.97
adv,FSU,electricity,2075,0.97
adv,FSU,electricity,2080,0.97
adv,FSU,electricity,2085,0.97
adv,FSU,electricity,2090,0.97
adv,FSU,electricity,2095,0.97
adv,FSU,electricity,2100,0.97
adv,FSU,gas,2015,0.9
adv,FSU,gas,2020,0.9
adv,FSU,gas,2025,0.9
adv,FSU,gas,2030,0.9
adv,FSU,gas,2035,0.9
adv,FSU,gas,2040,0.9
adv,FSU,gas,2045,0.9
adv,FSU,gas,2050,0.9
adv,FSU,gas,2055,0.9
adv,FSU,gas,2060,0.9
adv,FSU,gas,2065,0.9
adv,FSU,gas,2070,0.9
adv,FSU,gas,2075,0.9
adv,FSU,gas,2080,0.9
adv,FSU,gas,2085,0.9
adv,FSU,gas,2090,0.9
adv,FSU,gas,2095,0.9
adv,FSU,gas,2100,0.9
adv,FSU,heat_pump,2015,0.97
adv,FSU,heat_pump,2020,0.97
adv,FSU,heat_pump,2025,0.97
adv,FSU,heat_pump,2030,0.97
adv,FSU,heat_pump,2035,0.97
adv,FSU,heat_pump,2040,0.97
adv,FSU,heat_pump,2045,0.97
adv,FSU,heat_pump,2050,0.97
adv,FSU,heat_pump,2055,0.97
adv,FSU,heat_pump,2060,0.97
adv,FSU,heat_pump,2065,0.97
adv,FSU,heat_pump,2070,0.97
adv,FSU,heat_pump,2075,0.97
adv,FSU,heat_pump,2080,0.97
adv,FSU,heat_pump,2085,0.97
adv,FSU,heat_pump,2090,0.97
adv,FSU,heat_pump,2095,0.97
adv,FSU,heat_pump,2100,0.97
adv,FSU,oil,2015,0.6
adv,FSU,oil,2020,0.6
adv,FSU,oil,2025,0.6
adv,FSU,oil,2030,0.6
adv,FSU,oil,2035,0.6
adv,FSU,oil,2040,0.6
adv,FSU,oil,2045,0.6
adv,FSU,oil,2050,0.6
adv,FSU,oil,2055,0.6
adv,FSU,oil,2060,0.6
adv,FSU,oil,2065,0.6
adv,FSU,oil,2070,0.6
adv,FSU,oil,2075,0.6
adv,FSU,oil,2080,0.6
adv,FSU,oil,2085,0.6
adv,FSU,oil,2090,0.6
adv,FSU,oil,2095,0.6
adv,FSU,oil,2100,0.6
adv,LAC,biomass_solid,2015,0.2
adv,LAC,biomass_solid,2020,0.2
adv,LAC,biomass_solid,2025,0.2
adv,LAC,biomass_solid,2030,0.2
adv,LAC,biomass_solid,2035,0.2
adv,LAC,biomass_solid,2040,0.2
adv,LAC,biomass_solid,2045,0.2
adv,LAC,biomass_solid,2050,0.2
adv,LAC,biomass_solid,2055,0.2
adv,LAC,biomass_solid,2060,0.2
adv,LAC,biomass_solid,2065,0.2
adv,LAC,biomass_solid,2070,0.2
adv,LAC,biomass_solid,2075,0.2
adv,LAC,biomass_solid,2080,0.2
adv,LAC,biomass_solid,2085,0.2
adv,LAC,biomass_solid,2090,0.2
adv,LAC,biomass_solid,2095,0.2
adv,LAC,biomass_solid,2100,0.2
adv,LAC,coal,2015,0.5
adv,LAC,coal,2020,0.5
adv,LAC,coal,2025,0.5
adv,LAC,coal,2030,0.5
adv,LAC,coal,2035,0.5
adv,LAC,coal,2040,0.5
adv,LAC,coal,2045,0.5
adv,LAC,coal,2050,0.5
adv,LAC,coal,2055,0.5
adv,LAC,coal,2060,0.5
adv,LAC,coal,2065,0.5
adv,LAC,coal,2070,0.5
adv,LAC,coal,2075,0.5
adv,LAC,coal,2080,0.5
adv,LAC,coal,2085,0.5
adv,LAC,coal,2090,0.5
adv,LAC,coal,2095,0.5
adv,LAC,coal,2100,0.5
adv,LAC,district_heat,2015,0.98
adv,LAC,district_heat,2020,0.98
adv,LAC,district_heat,2025,0.98
adv,LAC,district_heat,2030,0.98
adv,LAC,district_heat,2035,0.98
adv,LAC,district_heat,2040,0.98
adv,LAC,district_heat,2045,0.98
adv,LAC,district_heat,2050,0.98
adv,LAC,district_heat,2055,0.98
adv,LAC,district_heat,2060,0.98
adv,LAC,district_heat,2065,0.98
adv,LAC,district_heat,2070,0.98
adv,LAC,district_heat,2075,0.98
adv,LAC,district_heat,2080,0.98
adv,LAC,district_heat,2085,0.98
adv,LAC,district_heat,2090,0.98
adv,LAC,district_heat,2095,0.98
adv,LAC,district_heat,2100,0.98
adv,LAC,electricity,2015,0.97
adv,LAC,electricity,2020,0.97
adv,LAC,electricity,2025,0.97
adv,LAC,electricity,2030,0.97
adv,LAC,electricity,2035,0.97
adv,LAC,electricity,2040,0.97
adv,LAC,electricity,2045,0.97
adv,LAC,electricity,2050,0.97
adv,LAC,electricity,2055,0.97
adv,LAC,electricity,2060,0.97
adv,LAC,electricity,2065,0.97
adv,LAC,electricity,2070,0.97
adv,LAC,electricity,2075,0.97
adv,LAC,electricity,2080,0.97
adv,LAC,electricity,2085,0.97
adv,LAC,electricity,2090,0.97
adv,LAC,electricity,2095,0.97
adv,LAC,electricity,2100,0.97
adv,LAC,gas,2015,0.9
adv,LAC,gas,2020,0.9
adv,LAC,gas,2025,0.9
adv,LAC,gas,2030,0.9
adv,LAC,gas,2035,0.9
adv,LAC,gas,2040,0.9
adv,LAC,gas,2045,0.9
adv,LAC,gas,2050,0.9
adv,LAC,gas,2055,0.9
adv,LAC,gas,2060,0.9
adv,LAC,gas,2065,0.9
adv,LAC,gas,2070,0.9
adv,LAC,gas,2075,0.9
adv,LAC,gas,2080,0.9
adv,LAC,gas,2085,0.9
adv,LAC,gas,2090,0.9
adv,LAC,gas,2095,0.9
adv,LAC,gas,2100,0.9
adv,LAC,heat_pump,2015,0.97
adv,LAC,heat_pump,2020,0.97
adv,LAC,heat_pump,2025,0.97
adv,LAC,heat_pump,2030,0.97
adv,LAC,heat_pump,2035,0.97
adv,LAC,heat_pump,2040,0.97
adv,LAC,heat_pump,2045,0.97
adv,LAC,heat_pump,2050,0.97
adv,LAC,heat_pump,2055,0.97
adv,LAC,heat_pump,2060,0.97
adv,LAC,heat_pump,2065,0.97
adv,LAC,heat_pump,2070,0.97
adv,LAC,heat_pump,2075,0.97
adv,LAC,heat_pump,2080,0.97
adv,LAC,heat_pump,2085,0.97
adv,LAC,heat_pump,2090,0.97
adv,LAC,heat_pump,2095,0.97
adv,LAC,heat_pump,2100,0.97
adv,LAC,oil,2015,0.6
adv,LAC,oil,2020,0.6
adv,LAC,oil,2025,0.6
adv,LAC,oil,2030,0.6
adv,LAC,oil,2035,0.6
adv,LAC,oil,2040,0.6
adv,LAC,oil,2045,0.6
adv,LAC,oil,2050,0.6
adv,LAC,oil,2055,0.6
adv,LAC,oil,2060,0.6
adv,LAC,oil,2065,0.6
adv,LAC,oil,2070,0.6
adv,LAC,oil,2075,0.6
adv,LAC,oil,2080,0.6
adv,LAC,oil,2085,0.6
adv,LAC,oil,2090,0.6
adv,LAC,oil,2095,0.6
adv,LAC,oil,2100,0.6
adv,MEA,biomass_solid,2015,0.2
adv,MEA,biomass_solid,2020,0.2
adv,MEA,biomass_solid,2025,0.2
adv,MEA,biomass_solid,2030,0.2
adv,MEA,biomass_solid,2035,0.2
adv,MEA,biomass_solid,2040,0.2
adv,MEA,biomass_solid,2045,0.2
adv,MEA,biomass_solid,2050,0.2
adv,MEA,biomass_solid,2055,0.2
adv,MEA,biomass_solid,2060,0.2
adv,MEA,biomass_solid,2065,0.2
adv,MEA,biomass_solid,2070,0.2
adv,MEA,biomass_solid,2075,0.2
adv,MEA,biomass_solid,2080,0.2
adv,MEA,biomass_solid,2085,0.2
adv,MEA,biomass_solid,2090,0.2
adv,MEA,biomass_solid,2095,0.2
adv,MEA,biomass_solid,2100,0.2
adv,MEA,coal,2015,0.5
adv,MEA,coal,2020,0.5
adv,MEA,coal,2025,0.5
adv,MEA,coal,2030,0.5
adv,MEA,coal,2035,0.5
adv,MEA,coal,2040,0.5
adv,MEA,coal,2045,0.5
adv,MEA,coal,2050,0.5
adv,MEA,coal,2055,0.5
adv,MEA,coal,2060,0.5
adv,MEA,coal,2065,0.5
adv,MEA,coal,2070,0.5
adv,MEA,coal,2075,0.5
adv,MEA,coal,2080,0.5
adv,MEA,coal,2085,0.5
adv,MEA,coal,2090,0.5
adv,MEA,coal,2095,0.5
adv,MEA,coal,2100,0.5
adv,MEA,district_heat,2015,0.98
adv,MEA,district_heat,2020,0.98
adv,MEA,district_heat,2025,0.98
adv,MEA,district_heat,2030,0.98
adv,MEA,district_heat,2035,0.98
adv,MEA,district_heat,2040,0.98
adv,MEA,district_heat,2045,0.98
adv,MEA,district_heat,2050,0.98
adv,MEA,district_heat,2055,0.98
adv,MEA,district_heat,2060,0.98
adv,MEA,district_heat,2065,0.98
adv,MEA,district_heat,2070,0.98
adv,MEA,district_heat,2075,0.98
adv,MEA,district_heat,2080,0.98
adv,MEA,district_heat,2085,0.98
adv,MEA,district_heat,2090,0.98
adv,MEA,district_heat,2095,0.98
adv,MEA,district_heat,2100,0.98
adv,MEA,electricity,2015,0.97
adv,MEA,electricity,2020,0.97
adv,MEA,electricity,2025,0.97
adv,MEA,electricity,2030,0.97
adv,MEA,electricity,2035,0.97
adv,MEA,electricity,2040,0.97
adv,MEA,electricity,2045,0.97
adv,MEA,electricity,2050,0.97
adv,MEA,electricity,2055,0.97
adv,MEA,electricity,2060,0.97
adv,MEA,electricity,2065,0.97
adv,MEA,electricity,2070,0.97
adv,MEA,electricity,2075,0.97
adv,MEA,electricity,2080,0.97
adv,MEA,electricity,2085,0.97
adv,MEA,electricity,2090,0.97
adv,MEA,electricity,2095,0.97
adv,MEA,electricity,2100,0.97
adv,MEA,gas,2015,0.9
adv,MEA,gas,2020,0.9
adv,MEA,gas,2025,0.9
adv,MEA,gas,2030,0.9
adv,MEA,gas,2035,0.9
adv,MEA,gas,2040,0.9
adv,MEA,gas,2045,0.9
adv,MEA,gas,2050,0.9
adv,MEA,gas,2055,0.9
adv,MEA,gas,2060,0.9
adv,MEA,gas,2065,0.9
adv,MEA,gas,2070,0.9
adv,MEA,gas,2075,0.9
adv,MEA,gas,2080,0.9
adv,MEA,gas,2085,0.9
adv,MEA,gas,2090,0.9
adv,MEA,gas,2095,0.9
adv,MEA,gas,2100,0.9
adv,MEA,heat_pump,2015,0.97
adv,MEA,heat_pump,2020,0.97
adv,MEA,heat_pump,2025,0.97
adv,MEA,heat_pump,2030,0.97
adv,MEA,heat_pump,2035,0.97
adv,MEA,heat_pump,2040,0.97
adv,MEA,heat_pump,2045,0.97
adv,MEA,heat_pump,2050,0.97
adv,MEA,heat_pump,2055,0.97
adv,MEA,heat_pump,2060,0.97
adv,MEA,heat_pump,2065,0.97
adv,MEA,heat_pump,2070,0.97
adv,MEA,heat_pump,2075,0.97
adv,MEA,heat_pump,2080,0.97
adv,MEA,heat_pump,2085,0.97
adv,MEA,heat_pump,2090,0.97
adv,MEA,heat_pump,2095,0.97
adv,MEA,heat_pump,2100,0.97
adv,MEA,oil,2015,0.6
adv,MEA,oil,2020,0.6
adv,MEA,oil,2025,0.6
adv,MEA,oil,2030,0.6
adv,MEA,oil,2035,0.6
adv,MEA,oil,2040,0.6
adv,MEA,oil,2045,0.6
adv,MEA,oil,2050,0.6
adv,MEA,oil,2055,0.6
adv,MEA,oil,2060,0.6
adv,MEA,oil,2065,0.6
adv,MEA,oil,2070,0.6
adv,MEA,oil,2075,0.6
adv,MEA,oil,2080,0.6
adv,MEA,oil,2085,0.6
adv,MEA,oil,2090,0.6
adv,MEA,oil,2095,0.6
