region_bld,clim,urt,arch,bld_age,eneff,value
R32BRA,Zone_1A Very hot Humid,urb,sfh,s1,std,172.9741176
R32BRA,Zone_1A Very hot Humid,urb,sfh,s1,adv,172.9741176
R32BRA,Zone_1A Very hot Humid,urb,sfh,s2,std,173.3970588
R32BRA,Zone_1A Very hot Humid,urb,sfh,s2,adv,173.3970588
R32BRA,Zone_1A Very hot Humid,urb,sfh,s3,std,173.4098039
R32BRA,Zone_1A Very hot Humid,urb,sfh,s3,adv,173.4098039
R32BRA,Zone_1B Very hot Dry,rur,inf,ns,avg,176.3521127
R32BRA,Zone_1B Very hot Dry,rur,mfh,s1,avg,179.5528169
R32BRA,Zone_1B Very hot Dry,rur,mfh,s2,avg,180.0880282
R32BRA,Zone_1B Very hot Dry,rur,mfh,s3,avg,180.3133803
R32BRA,Zone_1B Very hot Dry,rur,mfh,s5,std,180.3521127
R32BRA,Zone_1B Very hot Dry,rur,mfh,s5,adv,182.4401408
R32BRA,Zone_1B Very hot Dry,rur,mfh,s1,std,179.5528169
R32BRA,Zone_1B Very hot Dry,rur,mfh,s1,adv,179.5528169
R32BRA,Zone_1B Very hot Dry,rur,mfh,s2,std,180.0880282
R32BRA,Zone_1B Very hot Dry,rur,mfh,s2,adv,180.0880282
R32BRA,Zone_1B Very hot Dry,rur,mfh,s3,std,180.3133803
R32BRA,Zone_1B Very hot Dry,rur,mfh,s3,adv,180.3133803
R32BRA,Zone_1B Very hot Dry,rur,sfh,s1,avg,176.3521127
R32BRA,Zone_1B Very hot Dry,rur,sfh,s2,avg,176.9894366
R32BRA,Zone_1B Very hot Dry,rur,sfh,s3,avg,176.9823944
R32BRA,Zone_1B Very hot Dry,rur,sfh,s5,std,176.971831
R32BRA,Zone_1B Very hot Dry,rur,sfh,s5,adv,182.0704225
R32BRA,Zone_1B Very hot Dry,rur,sfh,s1,std,176.3521127
R32BRA,Zone_1B Very hot Dry,rur,sfh,s1,adv,176.3521127
R32BRA,Zone_1B Very hot Dry,rur,sfh,s2,std,176.9894366
R32BRA,Zone_1B Very hot Dry,rur,sfh,s2,adv,176.9894366
R32BRA,Zone_1B Very hot Dry,rur,sfh,s3,std,176.9823944
R32BRA,Zone_1B Very hot Dry,rur,sfh,s3,adv,176.9823944
R32BRA,Zone_1B Very hot Dry,urb,inf,ns,avg,176.3521127
R32BRA,Zone_1B Very hot Dry,urb,mfh,s1,avg,179.5528169
R32BRA,Zone_1B Very hot Dry,urb,mfh,s2,avg,180.0880282
R32BRA,Zone_1B Very hot Dry,urb,mfh,s3,avg,180.3133803
R32BRA,Zone_1B Very hot Dry,urb,mfh,s5,std,180.3521127
R32BRA,Zone_1B Very hot Dry,urb,mfh,s5,adv,182.4401408
R32BRA,Zone_1B Very hot Dry,urb,mfh,s1,std,179.5528169
R32BRA,Zone_1B Very hot Dry,urb,mfh,s1,adv,179.5528169
R32BRA,Zone_1B Very hot Dry,urb,mfh,s2,std,180.0880282
R32BRA,Zone_1B Very hot Dry,urb,mfh,s2,adv,180.0880282
R32BRA,Zone_1B Very hot Dry,urb,mfh,s3,std,180.3133803
R32BRA,Zone_1B Very hot Dry,urb,mfh,s3,adv,180.3133803
R32BRA,Zone_1B Very hot Dry,urb,sfh,s1,avg,176.3521127
R32BRA,Zone_1B Very hot Dry,urb,sfh,s2,avg,176.9894366
R32BRA,Zone_1B Very hot Dry,urb,sfh,s3,avg,176.9823944
R32BRA,Zone_1B Very hot Dry,urb,sfh,s5,std,176.971831
R32BRA,Zone_1B Very hot Dry,urb,sfh,s5,adv,182.0704225
R32BRA,Zone_1B Very hot Dry,urb,sfh,s1,std,176.3521127
R32BRA,Zone_1B Very hot Dry,urb,sfh,s1,adv,176.3521127
R32BRA,Zone_1B Very hot Dry,urb,sfh,s2,std,176.9894366
R32BRA,Zone_1B Very hot Dry,urb,sfh,s2,adv,176.9894366
R32BRA,Zone_1B Very hot Dry,urb,sfh,s3,std,176.9823944
R32BRA,Zone_1B Very hot Dry,urb,sfh,s3,adv,176.9823944
R32BRA,Zone_2A Hot Humid,rur,inf,ns,avg,98.69538835
R32BRA,Zone_2A Hot Humid,rur,mfh,s1,avg,109.9654126
R32BRA,Zone_2A Hot Humid,rur,mfh,s2,avg,112.4617718
R32BRA,Zone_2A Hot Humid,rur,mfh,s3,avg,113.8828883
R32BRA,Zone_2A Hot Humid,rur,mfh,s5,std,114.0807039
R32BRA,Zone_2A Hot Humid,rur,mfh,s5,adv,150.1377427
R32BRA,Zone_2A Hot Humid,rur,mfh,s1,std,109.9654126
R32BRA,Zone_2A Hot Humid,rur,mfh,s1,adv,109.9654126
R32BRA,Zone_2A Hot Humid,rur,mfh,s2,std,112.4617718
R32BRA,Zone_2A Hot Humid,rur,mfh,s2,adv,112.4617718
R32BRA,Zone_2A Hot Humid,rur,mfh,s3,std,113.8828883
R32BRA,Zone_2A Hot Humid,rur,mfh,s3,adv,113.8828883
R32BRA,Zone_2A Hot Humid,rur,sfh,s1,avg,98.69538835
R32BRA,Zone_2A Hot Humid,rur,sfh,s2,avg,100.5364078
R32BRA,Zone_2A Hot Humid,rur,sfh,s3,avg,100.506068
R32BRA,Zone_2A Hot Humid,rur,sfh,s5,std,100.4629854
R32BRA,Zone_2A Hot Humid,rur,sfh,s5,adv,131.3786408
R32BRA,Zone_2A Hot Humid,rur,sfh,s1,std,98.69538835
R32BRA,Zone_2A Hot Humid,rur,sfh,s1,adv,98.69538835
R32BRA,Zone_2A Hot Humid,rur,sfh,s2,std,100.5364078
R32BRA,Zone_2A Hot Humid,rur,sfh,s2,adv,100.5364078
R32BRA,Zone_2A Hot Humid,rur,sfh,s3,std,100.506068
R32BRA,Zone_2A Hot Humid,rur,sfh,s3,adv,100.506068
R32BRA,Zone_2A Hot Humid,urb,inf,ns,avg,98.69538835
R32BRA,Zone_2A Hot Humid,urb,mfh,s1,avg,109.9654126
R32BRA,Zone_2A Hot Humid,urb,mfh,s2,avg,112.4617718
R32BRA,Zone_2A Hot Humid,urb,mfh,s3,avg,113.8828883
R32BRA,Zone_2A Hot Humid,urb,mfh,s5,std,114.0807039
R32BRA,Zone_2A Hot Humid,urb,mfh,s5,adv,150.1377427
R32BRA,Zone_2A Hot Humid,urb,mfh,s1,std,109.9654126
R32BRA,Zone_2A Hot Humid,urb,mfh,s1,adv,109.9654126
R32BRA,Zone_2A Hot Humid,urb,mfh,s2,std,112.4617718
R32BRA,Zone_2A Hot Humid,urb,mfh,s2,adv,112.4617718
R32BRA,Zone_2A Hot Humid,urb,mfh,s3,std,113.8828883
R32BRA,Zone_2A Hot Humid,urb,mfh,s3,adv,113.8828883
R32BRA,Zone_2A Hot Humid,urb,sfh,s1,avg,98.69538835
R32BRA,Zone_2A Hot Humid,urb,sfh,s2,avg,100.5364078
R32BRA,Zone_2A Hot Humid,urb,sfh,s3,avg,100.506068
R32BRA,Zone_2A Hot Humid,urb,sfh,s5,std,100.4629854
R32BRA,Zone_2A Hot Humid,urb,sfh,s5,adv,131.3786408
R32BRA,Zone_2A Hot Humid,urb,sfh,s1,std,98.69538835
R32BRA,Zone_2A Hot Humid,urb,sfh,s1,adv,98.69538835
R32BRA,Zone_2A Hot Humid,urb,sfh,s2,std,100.5364078
R32BRA,Zone_2A Hot Humid,urb,sfh,s2,adv,100.5364078
R32BRA,Zone_2A Hot Humid,urb,sfh,s3,std,100.506068
R32BRA,Zone_2A Hot Humid,urb,sfh,s3,adv,100.506068
R32BRA,Zone_3A Warm Humid,rur,inf,ns,avg,47.25833333
R32BRA,Zone_3A Warm Humid,rur,mfh,s1,avg,55.325
R32BRA,Zone_3A Warm Humid,rur,mfh,s2,avg,57.03333333
R32BRA,Zone_3A Warm Humid,rur,mfh,s3,avg,58.16875
R32BRA,Zone_3A Warm Humid,rur,mfh,s5,std,58.31666667
R32BRA,Zone_3A Warm Humid,rur,mfh,s5,adv,93.325
R32BRA,Zone_3A Warm Humid,rur,mfh,s1,std,55.325
R32BRA,Zone_3A Warm Humid,rur,mfh,s1,adv,55.325
R32BRA,Zone_3A Warm Humid,rur,mfh,s2,std,57.03333333
R32BRA,Zone_3A Warm Humid,rur,mfh,s2,adv,57.03333333
R32BRA,Zone_3A Warm Humid,rur,mfh,s3,std,58.16875
R32BRA,Zone_3A Warm Humid,rur,mfh,s3,adv,58.16875
R32BRA,Zone_3A Warm Humid,rur,sfh,s1,avg,47.25833333
R32BRA,Zone_3A Warm Humid,rur,sfh,s2,avg,48.6375
R32BRA,Zone_3A Warm Humid,rur,sfh,s3,avg,48.5625
R32BRA,Zone_3A Warm Humid,rur,sfh,s5,std,48.525
R32BRA,Zone_3A Warm Humid,rur,sfh,s5,adv,72.67083333
R32BRA,Zone_3A Warm Humid,rur,sfh,s1,std,47.25833333
R32BRA,Zone_3A Warm Humid,rur,sfh,s1,adv,47.25833333
R32BRA,Zone_3A Warm Humid,rur,sfh,s2,std,48.6375
R32BRA,Zone_3A Warm Humid,rur,sfh,s2,adv,48.6375
R32BRA,Zone_3A Warm Humid,rur,sfh,s3,std,48.5625
R32BRA,Zone_3A Warm Humid,rur,sfh,s3,adv,48.5625
R32BRA,Zone_3A Warm Humid,urb,inf,ns,avg,47.25833333
R32BRA,Zone_3A Warm Humid,urb,mfh,s1,avg,55.325
R32BRA,Zone_3A Warm Humid,urb,mfh,s2,avg,57.03333333
R32BRA,Zone_3A Warm Humid,urb,mfh,s3,avg,58.16875
R32BRA,Zone_3A Warm Humid,urb,mfh,s5,std,58.31666667
R32BRA,Zone_3A Warm Humid,urb,mfh,s5,adv,93.325
R32BRA,Zone_3A Warm Humid,urb,mfh,s1,std,55.325
R32BRA,Zone_3A Warm Humid,urb,mfh,s1,adv,55.325
R32BRA,Zone_3A Warm Humid,urb,mfh,s2,std,57.03333333
R32BRA,Zone_3A Warm Humid,urb,mfh,s2,adv,57.03333333
R32BRA,Zone_3A Warm Humid,urb,mfh,s3,std,58.16875
R32BRA,Zone_3A Warm Humid,urb,mfh,s3,adv,58.16875
R32BRA,Zone_3A Warm Humid,urb,sfh,s1,avg,47.25833333
R32BRA,Zone_3A Warm Humid,urb,sfh,s2,avg,48.6375
R32BRA,Zone_3A Warm Humid,urb,sfh,s3,avg,48.5625
R32BRA,Zone_3A Warm Humid,urb,sfh,s5,std,48.525
R32BRA,Zone_3A Warm Humid,urb,sfh,s5,adv,72.67083333
R32BRA,Zone_3A Warm Humid,urb,sfh,s1,std,47.25833333
R32BRA,Zone_3A Warm Humid,urb,sfh,s1,adv,47.25833333
R32BRA,Zone_3A Warm Humid,urb,sfh,s2,std,48.6375
R32BRA,Zone_3A Warm Humid,urb,sfh,s2,adv,48.6375
R32BRA,Zone_3A Warm Humid,urb,sfh,s3,std,48.5625
R32BRA,Zone_3A Warm Humid,urb,sfh,s3,adv,48.5625
R32CAN,Zone_5A Cool Humid,rur,inf,ns,avg,7.886363636
R32CAN,Zone_5A Cool Humid,rur,mfh,s1,avg,10.90151515
R32CAN,Zone_5A Cool Humid,rur,mfh,s2,avg,12.25757576
R32CAN,Zone_5A Cool Humid,rur,mfh,s3,avg,13.42424242
R32CAN,Zone_5A Cool Humid,rur,mfh,s5,std,9.333333333
R32CAN,Zone_5A Cool Humid,rur,mfh,s5,adv,26.12121212
R32CAN,Zone_5A Cool Humid,rur,mfh,s1,std,10.90151515
R32CAN,Zone_5A Cool Humid,rur,mfh,s1,adv,10.90151515
R32CAN,Zone_5A Cool Humid,rur,mfh,s2,std,12.25757576
R32CAN,Zone_5A Cool Humid,rur,mfh,s2,adv,12.25757576
R32CAN,Zone_5A Cool Humid,rur,mfh,s3,std,13.42424242
R32CAN,Zone_5A Cool Humid,rur,mfh,s3,adv,13.42424242
R32CAN,Zone_5A Cool Humid,rur,sfh,s1,avg,7.886363636
R32CAN,Zone_5A Cool Humid,rur,sfh,s2,avg,7.598484848
R32CAN,Zone_5A Cool Humid,rur,sfh,s3,avg,8.151515152
R32CAN,Zone_5A Cool Humid,rur,sfh,s5,std,5.674242424
R32CAN,Zone_5A Cool Humid,rur,sfh,s5,adv,20.09848485
R32CAN,Zone_5A Cool Humid,rur,sfh,s1,std,7.886363636
R32CAN,Zone_5A Cool Humid,rur,sfh,s1,adv,7.886363636
R32CAN,Zone_5A Cool Humid,rur,sfh,s2,std,7.598484848
R32CAN,Zone_5A Cool Humid,rur,sfh,s2,adv,7.598484848
R32CAN,Zone_5A Cool Humid,rur,sfh,s3,std,8.151515152
R32CAN,Zone_5A Cool Humid,rur,sfh,s3,adv,8.151515152
R32CAN,Zone_5A Cool Humid,urb,inf,ns,avg,7.886363636
R32CAN,Zone_5A Cool Humid,urb,mfh,s1,avg,10.90151515
R32CAN,Zone_5A Cool Humid,urb,mfh,s2,avg,12.25757576
R32CAN,Zone_5A Cool Humid,urb,mfh,s3,avg,13.42424242
R32CAN,Zone_5A Cool Humid,urb,mfh,s5,std,9.333333333
R32CAN,Zone_5A Cool Humid,urb,mfh,s5,adv,26.12121212
R32CAN,Zone_5A Cool Humid,urb,mfh,s1,std,10.90151515
R32CAN,Zone_5A Cool Humid,urb,mfh,s1,adv,10.90151515
R32CAN,Zone_5A Cool Humid,urb,mfh,s2,std,12.25757576
R32CAN,Zone_5A Cool Humid,urb,mfh,s2,adv,12.25757576
R32CAN,Zone_5A Cool Humid,urb,mfh,s3,std,13.42424242
R32CAN,Zone_5A Cool Humid,urb,mfh,s3,adv,13.42424242
R32CAN,Zone_5A Cool Humid,urb,sfh,s1,avg,7.886363636
R32CAN,Zone_5A Cool Humid,urb,sfh,s2,avg,7.598484848
R32CAN,Zone_5A Cool Humid,urb,sfh,s3,avg,8.151515152
R32CAN,Zone_5A Cool Humid,urb,sfh,s5,std,5.674242424
R32CAN,Zone_5A Cool Humid,urb,sfh,s5,adv,20.09848485
R32CAN,Zone_5A Cool Humid,urb,sfh,s1,std,7.886363636
R32CAN,Zone_5A Cool Humid,urb,sfh,s1,adv,7.886363636
R32CAN,Zone_5A Cool Humid,urb,sfh,s2,std,7.598484848
R32CAN,Zone_5A Cool Humid,urb,sfh,s2,adv,7.598484848
R32CAN,Zone_5A Cool Humid,urb,sfh,s3,std,8.151515152
R32CAN,Zone_5A Cool Humid,urb,sfh,s3,adv,8.151515152
R32CAN,Zone_6A Cold Humid,rur,inf,ns,avg,3.0546875
R32CAN,Zone_6A Cold Humid,rur,mfh,s1,avg,4.504464286
R32CAN,Zone_6A Cold Humid,rur,mfh,s2,avg,5.359375
R32CAN,Zone_6A Cold Humid,rur,mfh,s3,avg,6.236607143
R32CAN,Zone_6A Cold Humid,rur,mfh,s5,std,3.756696429
R32CAN,Zone_6A Cold Humid,rur,mfh,s5,adv,19.25
R32CAN,Zone_6A Cold Humid,rur,mfh,s1,std,4.504464286
R32CAN,Zone_6A Cold Humid,rur,mfh,s1,adv,4.504464286
R32CAN,Zone_6A Cold Humid,rur,mfh,s2,std,5.359375
R32CAN,Zone_6A Cold Humid,rur,mfh,s2,adv,5.359375
R32CAN,Zone_6A Cold Humid,rur,mfh,s3,std,6.236607143
R32CAN,Zone_6A Cold Humid,rur,mfh,s3,adv,6.236607143
R32CAN,Zone_6A Cold Humid,rur,sfh,s1,avg,3.0546875
R32CAN,Zone_6A Cold Humid,rur,sfh,s2,avg,2.982142857
R32CAN,Zone_6A Cold Humid,rur,sfh,s3,avg,3.167410714
R32CAN,Zone_6A Cold Humid,rur,sfh,s5,std,2.068080357
R32CAN,Zone_6A Cold Humid,rur,sfh,s5,adv,12.17410714
R32CAN,Zone_6A Cold Humid,rur,sfh,s1,std,3.0546875
R32CAN,Zone_6A Cold Humid,rur,sfh,s1,adv,3.0546875
R32CAN,Zone_6A Cold Humid,rur,sfh,s2,std,2.982142857
R32CAN,Zone_6A Cold Humid,rur,sfh,s2,adv,2.982142857
R32CAN,Zone_6A Cold Humid,rur,sfh,s3,std,3.167410714
R32CAN,Zone_6A Cold Humid,rur,sfh,s3,adv,3.167410714
R32CAN,Zone_6A Cold Humid,urb,inf,ns,avg,3.0546875
R32CAN,Zone_6A Cold Humid,urb,mfh,s1,avg,4.504464286
R32CAN,Zone_6A Cold Humid,urb,mfh,s2,avg,5.359375
R32CAN,Zone_6A Cold Humid,urb,mfh,s3,avg,6.236607143
R32CAN,Zone_6A Cold Humid,urb,mfh,s5,std,3.756696429
R32CAN,Zone_6A Cold Humid,urb,mfh,s5,adv,19.25
R32CAN,Zone_6A Cold Humid,urb,mfh,s1,std,4.504464286
R32CAN,Zone_6A Cold Humid,urb,mfh,s1,adv,4.504464286
R32CAN,Zone_6A Cold Humid,urb,mfh,s2,std,5.359375
R32CAN,Zone_6A Cold Humid,urb,mfh,s2,adv,5.359375
R32CAN,Zone_6A Cold Humid,urb,mfh,s3,std,6.236607143
R32CAN,Zone_6A Cold Humid,urb,mfh,s3,adv,6.236607143
R32CAN,Zone_6A Cold Humid,urb,sfh,s1,avg,3.0546875
R32CAN,Zone_6A Cold Humid,urb,sfh,s2,avg,2.982142857
R32CAN,Zone_6A Cold Humid,urb,sfh,s3,avg,3.167410714
R32CAN,Zone_6A Cold Humid,urb,sfh,s5,std,2.068080357
R32CAN,Zone_6A Cold Humid,urb,sfh,s5,adv,12.17410714
R32CAN,Zone_6A Cold Humid,urb,sfh,s1,std,3.0546875
R32CAN,Zone_6A Cold Humid,urb,sfh,s1,adv,3.0546875
R32CAN,Zone_6A Cold Humid,urb,sfh,s2,std,2.982142857
R32CAN,Zone_6A Cold Humid,urb,sfh,s2,adv,2.982142857
R32CAN,Zone_6A Cold Humid,urb,sfh,s3,std,3.167410714
R32CAN,Zone_6A Cold Humid,urb,sfh,s3,adv,3.167410714
R32CAN,Zone_7A Very cold Humid,rur,inf,ns,avg,1.749714612
R32CAN,Zone_7A Very cold Humid,rur,mfh,s1,avg,2.767836758
R32CAN,Zone_7A Very cold Humid,rur,mfh,s2,avg,3.351740868
R32CAN,Zone_7A Very cold Humid,rur,mfh,s3,avg,3.877425799
R32CAN,Zone_7A Very cold Humid,rur,mfh,s5,std,2.314497717
R32CAN,Zone_7A Very cold Humid,rur,mfh,s5,adv,12.03524543
R32CAN,Zone_7A Very cold Humid,rur,mfh,s1,std,2.767836758
R32CAN,Zone_7A Very cold Humid,rur,mfh,s1,adv,2.767836758
R32CAN,Zone_7A Very cold Humid,rur,mfh,s2,std,3.351740868
R32CAN,Zone_7A Very cold Humid,rur,mfh,s2,adv,3.351740868
R32CAN,Zone_7A Very cold Humid,rur,mfh,s3,std,3.877425799
R32CAN,Zone_7A Very cold Humid,rur,mfh,s3,adv,3.877425799
R32CAN,Zone_7A Very cold Humid,rur,sfh,s1,avg,1.749714612
R32CAN,Zone_7A Very cold Humid,rur,sfh,s2,avg,1.735017123
R32CAN,Zone_7A Very cold Humid,rur,sfh,s3,avg,1.872431507
R32CAN,Zone_7A Very cold Humid,rur,sfh,s5,std,1.185644977
R32CAN,Zone_7A Very cold Humid,rur,sfh,s5,adv,7.481877854
R32CAN,Zone_7A Very cold Humid,rur,sfh,s1,std,1.749714612
R32CAN,Zone_7A Very cold Humid,rur,sfh,s1,adv,1.749714612
R32CAN,Zone_7A Very cold Humid,rur,sfh,s2,std,1.735017123
R32CAN,Zone_7A Very cold Humid,rur,sfh,s2,adv,1.735017123
R32CAN,Zone_7A Very cold Humid,rur,sfh,s3,std,1.872431507
R32CAN,Zone_7A Very cold Humid,rur,sfh,s3,adv,1.872431507
R32CAN,Zone_7A Very cold Humid,urb,inf,ns,avg,1.749714612
R32CAN,Zone_7A Very cold Humid,urb,mfh,s1,avg,2.767836758
R32CAN,Zone_7A Very cold Humid,urb,mfh,s2,avg,3.351740868
R32CAN,Zone_7A Very cold Humid,urb,mfh,s3,avg,3.877425799
R32CAN,Zone_7A Very cold Humid,urb,mfh,s5,std,2.314497717
R32CAN,Zone_7A Very cold Humid,urb,mfh,s5,adv,12.03524543
R32CAN,Zone_7A Very cold Humid,urb,mfh,s1,std,2.767836758
R32CAN,Zone_7A Very cold Humid,urb,mfh,s1,adv,2.767836758
R32CAN,Zone_7A Very cold Humid,urb,mfh,s2,std,3.351740868
R32CAN,Zone_7A Very cold Humid,urb,mfh,s2,adv,3.351740868
R32CAN,Zone_7A Very cold Humid,urb,mfh,s3,std,3.877425799
R32CAN,Zone_7A Very cold Humid,urb,mfh,s3,adv,3.877425799
R32CAN,Zone_7A Very cold Humid,urb,sfh,s1,avg,1.749714612
R32CAN,Zone_7A Very cold Humid,urb,sfh,s2,avg,1.735017123
R32CAN,Zone_7A Very cold Humid,urb,sfh,s3,avg,1.872431507
R32CAN,Zone_7A Very cold Humid,urb,sfh,s5,std,1.185644977
R32CAN,Zone_7A Very cold Humid,urb,sfh,s5,adv,7.481877854
R32CAN,Zone_7A Very cold Humid,urb,sfh,s1,std,1.749714612
R32CAN,Zone_7A Very cold Humid,urb,sfh,s1,adv,1.749714612
R32CAN,Zone_7A Very cold Humid,urb,sfh,s2,std,1.735017123
R32CAN,Zone_7A Very cold Humid,urb,sfh,s2,adv,1.735017123
R32CAN,Zone_7A Very cold Humid,urb,sfh,s3,std,1.872431507
R32CAN,Zone_7A Very cold Humid,urb,sfh,s3,adv,1.872431507
R32CAS-CAU,Zone_4A Mixed Humid,rur,inf,ns,avg,48.72916667
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s1,avg,53.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s2,avg,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s3,avg,57.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s5,std,60.47916667
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s5,adv,68.25
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s1,std,53.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s1,adv,53.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s2,std,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s2,adv,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s3,std,57.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,mfh,s3,adv,57.125
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s1,avg,48.72916667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s2,avg,47.04166667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s3,avg,49.10416667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s5,std,50.91666667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s5,adv,60.625
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s1,std,48.72916667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s1,adv,48.72916667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s2,std,47.04166667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s2,adv,47.04166667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s3,std,49.10416667
R32CAS-CAU,Zone_4A Mixed Humid,rur,sfh,s3,adv,49.10416667
R32CAS-CAU,Zone_4A Mixed Humid,urb,inf,ns,avg,48.72916667
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s1,avg,53.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s2,avg,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s3,avg,57.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s5,std,60.47916667
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s5,adv,68.25
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s1,std,53.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s1,adv,53.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s2,std,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s2,adv,52.8125
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s3,std,57.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,mfh,s3,adv,57.125
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s1,avg,48.72916667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s2,avg,47.04166667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s3,avg,49.10416667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s5,std,50.91666667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s5,adv,60.625
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s1,std,48.72916667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s1,adv,48.72916667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s2,std,47.04166667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s2,adv,47.04166667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s3,std,49.10416667
R32CAS-CAU,Zone_4A Mixed Humid,urb,sfh,s3,adv,49.10416667
R32CAS-CAU,Zone_4B Mixed Dry,rur,inf,ns,avg,55.27272727
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s1,avg,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s2,avg,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s3,avg,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s5,std,65.81818182
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s5,adv,72.77272727
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s1,std,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s1,adv,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s2,std,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s2,adv,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s3,std,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,rur,mfh,s3,adv,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s1,avg,55.27272727
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s2,avg,53.93181818
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s3,avg,55.61363636
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s5,std,57.70454545
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s5,adv,65.90909091
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s1,std,55.27272727
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s1,adv,55.27272727
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s2,std,53.93181818
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s2,adv,53.93181818
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s3,std,55.61363636
R32CAS-CAU,Zone_4B Mixed Dry,rur,sfh,s3,adv,55.61363636
R32CAS-CAU,Zone_4B Mixed Dry,urb,inf,ns,avg,55.27272727
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s1,avg,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s2,avg,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s3,avg,63.40909091
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s5,std,65.81818182
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s5,adv,72.77272727
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s1,std,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s1,adv,59.45454545
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s2,std,59.22727273
R32CAS-CAU,Zone_4B Mixed Dry,urb,mfh,s2,adv,59.22727273
