region_bld,clim,urt,arch,eneff,en_dem_heat_sim,en_dem_cool_sim,n_days_cool
C-EEU-BGR,Zone_4A Mixed Humid,rur,sfh,sr22_low,458.33522932017075,26.959064466792427,33.298611111111114
C-EEU-BGR,Zone_4A Mixed Humid,rur,sfh,sr31_std,287.30279610411924,22.335903782021074,36.75
C-EEU-BGR,Zone_4A Mixed Humid,rur,sfh,sr32_low,287.30279610411924,22.335903782021074,36.75
C-EEU-BGR,Zone_4A Mixed Humid,urb,inf,ns,477.2336019239168,31.986290120834106,36.27777777777778
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,s1,196.38479771853866,24.444780560833166,43.5625
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,s2,187.6672935483014,23.062022403663445,43.09027777777778
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,s3,116.81552210452803,23.917349866290806,48.951388888888886
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,s51_std,85.51459928780392,25.172183509279996,53.09722222222222
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,s52_low,38.13822199230988,29.62885882522294,62.041666666666664
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr11_std,196.38479771853866,24.444780560833166,43.5625
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr12_low,196.38479771853866,24.444780560833166,43.5625
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr21_std,187.6672935483014,23.062022403663445,43.09027777777778
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr22_low,187.6672935483014,23.062022403663445,43.09027777777778
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr31_std,116.81552210452803,23.917349866290806,48.951388888888886
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,sr32_low,116.81552210452803,23.917349866290806,48.951388888888886
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s1,477.2336019239168,31.986290120834106,36.27777777777778
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s2,459.6499634015865,26.845062243857654,33.298611111111114
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s3,288.09267342971225,22.26479466878529,36.75
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s51_std,210.67217463719476,21.704256921764138,40.395833333333336
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s52_low,88.07080374150361,25.660867751432562,53.208333333333336
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr11_std,477.2336019239168,31.986290120834106,36.27777777777778
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr12_low,477.2336019239168,31.986290120834106,36.27777777777778
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr21_std,459.6499634015865,26.845062243857654,33.298611111111114
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr22_low,459.6499634015865,26.845062243857654,33.298611111111114
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr31_std,288.09267342971225,22.26479466878529,36.75
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,sr32_low,288.09267342971225,22.26479466878529,36.75
C-EEU-BGR,Zone_5A Cool Humid,rur,inf,ns,592.9160279638788,8.474091872823788,11.666666666666666
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s1,243.50539203270327,7.384252004261319,16.125
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s2,232.87379974952097,6.9012337709521026,15.72222222222222
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s3,144.95585659069326,8.271892778578922,20.555555555555557
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s51_std,106.4316991263368,9.690917463478574,24.625
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s52_low,47.82274151786801,15.035547251572206,36.56944444444444
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr11_std,243.50539203270327,7.384252004261319,16.125
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr12_low,243.50539203270327,7.384252004261319,16.125
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr21_std,232.87379974952097,6.9012337709521026,15.72222222222222
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr22_low,232.87379974952097,6.9012337709521026,15.72222222222222
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr31_std,144.95585659069326,8.271892778578922,20.555555555555557
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,sr32_low,144.95585659069326,8.271892778578922,20.555555555555557
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s1,592.9160279638788,8.474091872823788,11.666666666666666
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s2,572.302925212932,6.881095679937121,10.375
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s3,358.4629665250087,5.982723037608457,11.847222222222221
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s51_std,261.834904927386,6.167867006761719,14
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s52_low,109.55575962580399,9.912758484754063,24.819444444444443
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr11_std,592.9160279638788,8.474091872823788,11.666666666666666
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr12_low,592.9160279638788,8.474091872823788,11.666666666666666
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr21_std,572.302925212932,6.881095679937121,10.375
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr22_low,572.302925212932,6.881095679937121,10.375
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr31_std,358.4629665250087,5.982723037608457,11.847222222222221
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,sr32_low,358.4629665250087,5.982723037608457,11.847222222222221
C-EEU-BGR,Zone_5A Cool Humid,urb,inf,ns,576.5524297020936,9.919974260541009,11.666666666666666
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s1,236.64633234677223,8.28954216244368,16.125
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s2,226.2902798023696,7.771372443063107,15.722222222222221
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s3,140.8227255940348,9.268383214818186,20.555555555555557
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s51_std,103.33614568744046,10.83118403190141,24.625
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s52_low,46.31921552315627,16.35781925714541,36.56944444444444
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr11_std,236.64633234677223,8.28954216244368,16.125
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr12_low,236.64633234677223,8.28954216244368,16.125
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr21_std,226.2902798023696,7.771372443063107,15.722222222222221
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr22_low,226.2902798023696,7.771372443063107,15.722222222222221
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr31_std,140.8227255940348,9.268383214818186,20.555555555555557
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr32_low,140.8227255940348,9.268383214818186,20.555555555555557
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s1,576.5524297020936,9.919974260541009,11.666666666666666
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s2,556.4307558302437,8.153003480976238,10.375
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s3,348.40319571315575,6.948447606568979,11.847222222222221
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s51_std,254.44927374028543,7.084687492332074,14
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s52_low,106.3816963939208,11.05967023681173,24.819444444444446
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr11_std,576.5524297020936,9.919974260541009,11.666666666666666
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr12_low,576.5524297020936,9.919974260541009,11.666666666666666
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr21_std,556.4307558302437,8.153003480976238,10.375
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr22_low,556.4307558302437,8.153003480976238,10.375
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr31_std,348.40319571315575,6.948447606568979,11.847222222222221
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr32_low,348.40319571315575,6.948447606568979,11.847222222222221
C-EEU-CZE,Zone_5A Cool Humid,rur,inf,ns,634.1314881096132,3.726963652620116,7.301282051282051
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s1,263.06740749034896,4.038465627651546,10.987179487179487
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s2,251.40284436866665,3.804125640423412,10.743589743589743
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s3,158.20127765290766,4.90086725919321,13.967948717948717
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s51_std,117.22737111951002,5.938899850613299,16.71153846153846
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s52_low,55.415017730711796,9.69618818739383,25.8525641025641
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr11_std,263.06740749034896,4.038465627651546,10.987179487179487
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr12_low,263.06740749034896,4.038465627651546,10.987179487179487
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr21_std,251.40284436866665,3.804125640423412,10.743589743589743
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr22_low,251.40284436866665,3.804125640423412,10.743589743589743
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr31_std,158.20127765290766,4.90086725919321,13.967948717948717
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr32_low,158.20127765290766,4.90086725919321,13.967948717948717
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s1,634.1314881096132,3.726963652620116,7.301282051282051
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s2,610.0217595435765,3.0103330396320382,6.307692307692308
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s3,383.6240291195919,2.932455693694882,7.794871794871795
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s51_std,281.5728129004941,3.32127975522412,9.51923076923077
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s52_low,120.65851207800435,6.0443060852312644,16.80128205128205
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr11_std,634.1314881096132,3.726963652620116,7.301282051282051
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr12_low,634.1314881096132,3.726963652620116,7.301282051282051
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr21_std,610.0217595435765,3.0103330396320382,6.307692307692308
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr22_low,610.0217595435765,3.0103330396320382,6.307692307692308
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr31_std,383.6240291195919,2.932455693694882,7.794871794871795
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr32_low,383.6240291195919,2.932455693694882,7.794871794871795
C-EEU-CZE,Zone_5A Cool Humid,urb,inf,ns,626.2720662266353,4.2185442235712305,7.301282051282051
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s1,259.89299189473815,4.4222120492131385,10.987179487179487
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s2,248.36380337276492,4.185857900323433,10.743589743589743
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s3,156.33229577892206,5.309201721632228,13.967948717948717
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s51_std,115.8856685562935,6.389327835112344,16.71153846153846
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s52_low,54.87286579719606,10.408574333723616,25.852564102564102
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr11_std,259.89299189473815,4.4222120492131385,10.987179487179487
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr12_low,259.89299189473815,4.4222120492131385,10.987179487179487
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr21_std,248.36380337276492,4.185857900323433,10.743589743589743
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr22_low,248.36380337276492,4.185857900323433,10.743589743589743
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr31_std,156.33229577892206,5.309201721632228,13.967948717948717
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,sr32_low,156.33229577892206,5.309201721632228,13.967948717948717
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s1,626.2720662266353,4.2185442235712305,7.301282051282051
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s2,602.4060073683115,3.4005440502913786,6.3076923076923075
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s3,378.8915330878486,3.290327873627889,7.794871794871795
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s51_std,278.1449530294941,3.668905860686999,9.51923076923077
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s52_low,119.2767337741645,6.508850925064762,16.80128205128205
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr11_std,626.2720662266353,4.2185442235712305,7.301282051282051
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr12_low,626.2720662266353,4.2185442235712305,7.301282051282051
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr21_std,602.4060073683115,3.4005440502913786,6.3076923076923075
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr22_low,602.4060073683115,3.4005440502913786,6.3076923076923075
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr31_std,378.8915330878486,3.290327873627889,7.794871794871795
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,sr32_low,378.8915330878486,3.290327873627889,7.794871794871795
C-EEU-EST,Zone_6A Cold Humid,rur,inf,ns,769.2767049360516,1.4495101287905778,2.965909090909091
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s1,319.7253081834313,2.0550775380192285,5.448863636363637
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,305.37061404572717,1.941781898695057,5.3522727272727275
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s3,192.761644532961,2.9882869264485703,7.926136363636363
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s51_std,143.58523370194803,3.9674093897535,10.346590909090908
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s52_low,69.57220010160361,8.14451807084867,19.125
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr11_std,319.7253081834313,2.0550775380192285,5.448863636363637
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr12_low,319.7253081834313,2.0550775380192285,5.448863636363637
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr21_std,305.37061404572717,1.941781898695057,5.3522727272727275
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr22_low,305.37061404572717,1.941781898695057,5.3522727272727275
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr31_std,192.761644532961,2.9882869264485703,7.926136363636363
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr32_low,192.761644532961,2.9882869264485703,7.926136363636363
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s1,769.2767049360516,1.4495101287905778,2.965909090909091
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s2,738.8929158088868,1.157018601121178,2.278409090909091
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s3,464.8661719048805,1.2847255885191537,3.4943181818181817
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s51_std,341.54510573249667,1.6102698711256689,4.704545454545454
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s52_low,147.8033839769725,4.029210574428765,10.414772727272727
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr11_std,769.2767049360516,1.4495101287905778,2.965909090909091
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr12_low,769.2767049360516,1.4495101287905778,2.965909090909091
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr21_std,738.8929158088868,1.157018601121178,2.278409090909091
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr22_low,738.8929158088868,1.157018601121178,2.278409090909091
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr31_std,464.8661719048805,1.2847255885191537,3.4943181818181817
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr32_low,464.8661719048805,1.2847255885191537,3.4943181818181817
C-EEU-EST,Zone_6A Cold Humid,urb,inf,ns,772.4956538276285,1.5537763555119133,2.965909090909091
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s1,321.03603505350964,1.8447534974701072,5.448863636363637
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,306.62477372281944,1.7469265061279984,5.3522727272727275
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s3,193.57747725450727,2.7543171426083117,7.926136363636363
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s51_std,144.2224586834329,3.6464794222713803,10.346590909090908
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s52_low,69.9972954232543,7.82357415050078,19.125
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr11_std,321.03603505350964,1.8447534974701072,5.448863636363637
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr12_low,321.03603505350964,1.8447534974701072,5.448863636363637
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr21_std,306.62477372281944,1.7469265061279984,5.3522727272727275
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr22_low,306.62477372281944,1.7469265061279984,5.3522727272727275
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr31_std,193.57747725450727,2.7543171426083117,7.926136363636363
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr32_low,193.57747725450727,2.7543171426083117,7.926136363636363
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s1,772.4956538276285,1.5537763555119133,2.965909090909091
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s2,741.9993731519683,1.2222121616183164,2.278409090909091
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s3,466.8166554844719,1.3646694075211858,3.4943181818181817
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s51_std,342.95644208723877,1.4349237195816118,4.704545454545454
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s52_low,148.45840267642183,3.6916419770423095,10.414772727272727
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr11_std,772.4956538276285,1.5537763555119133,2.965909090909091
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr12_low,772.4956538276285,1.5537763555119133,2.965909090909091
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr21_std,741.9993731519683,1.2222121616183164,2.278409090909091
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr22_low,741.9993731519683,1.2222121616183164,2.278409090909091
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr31_std,466.8166554844719,1.3646694075211858,3.4943181818181817
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr32_low,466.8166554844719,1.3646694075211858,3.4943181818181817
C-EEU-HUN,Zone_4A Mixed Humid,rur,inf,ns,505.0106164522228,20.55759272795024,25.75
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,s1,207.8227525580241,16.43281038728924,33.135416666666664
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,s2,198.54649695300415,15.513604623063248,32.5
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,s3,123.99375348108097,17.195892634656772,39.895833333333336
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,s51_std,91.24636608468458,18.757880665021325,44.135416666666664
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,s52_low,41.29953883771322,23.96004664719316,54.885416666666664
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,sr11_std,207.8227525580241,16.43281038728924,33.135416666666664
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,sr12_low,207.8227525580241,16.43281038728924,33.135416666666664
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,sr21_std,198.54649695300415,15.513604623063248,32.5
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,sr22_low,198.54649695300415,15.513604623063248,32.5
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,sr31_std,123.99375348108097,17.195892634656772,39.895833333333336
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,sr32_low,123.99375348108097,17.195892634656772,39.895833333333336
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,s1,505.0106164522228,20.55759272795024,25.75
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,s2,486.2361209674972,17.3405557284044,23.947916666666664
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,s3,304.60637501932285,14.618962659293787,26.510416666666668
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,s51_std,222.78737920856585,14.396634566205297,29.822916666666668
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,s52_low,93.97656433901446,19.101479356956446,44.21875
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,sr11_std,505.0106164522228,20.55759272795024,25.75
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,sr12_low,505.0106164522228,20.55759272795024,25.75
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,sr21_std,486.2361209674972,17.3405557284044,23.947916666666664
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,sr22_low,486.2361209674972,17.3405557284044,23.947916666666664
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,sr31_std,304.60637501932285,14.618962659293787,26.510416666666668
C-EEU-HUN,Zone_4A Mixed Humid,rur,sfh,sr32_low,304.60637501932285,14.618962659293787,26.510416666666668
C-EEU-HUN,Zone_4A Mixed Humid,urb,inf,ns,508.22592986177284,19.92582067605278,25.750000000000004
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,s1,209.26342847693613,16.226633639906485,33.135416666666664
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,s2,199.92622164778692,15.267797453865835,32.5
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,s3,124.97547609368398,17.175154770031565,39.895833333333336
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,s51_std,92.0489735973182,18.752978500298212,44.135416666666664
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,s52_low,41.774946724543646,23.783414517070234,54.885416666666664
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,sr11_std,209.26342847693613,16.226633639906485,33.135416666666664
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,sr12_low,209.26342847693613,16.226633639906485,33.135416666666664
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,sr21_std,199.92622164778692,15.267797453865835,32.5
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,sr22_low,199.92622164778692,15.267797453865835,32.5
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,sr31_std,124.97547609368398,17.175154770031565,39.895833333333336
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,sr32_low,124.97547609368398,17.175154770031565,39.895833333333336
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,s1,508.22592986177284,19.92582067605278,25.750000000000004
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,s2,489.2987383092856,16.781470563895322,23.947916666666668
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,s3,306.61132611456503,14.203141345851243,26.510416666666668
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,s51_std,224.2833349498689,14.091904752185707,29.822916666666668
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,s52_low,94.79827107295553,19.084827669429732,44.21875
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,sr11_std,508.22592986177284,19.92582067605278,25.750000000000004
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,sr12_low,508.22592986177284,19.92582067605278,25.750000000000004
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,sr21_std,489.2987383092856,16.781470563895322,23.947916666666668
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,sr22_low,489.2987383092856,16.781470563895322,23.947916666666668
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,sr31_std,306.61132611456503,14.203141345851243,26.510416666666668
C-EEU-HUN,Zone_4A Mixed Humid,urb,sfh,sr32_low,306.61132611456503,14.203141345851243,26.510416666666668
C-EEU-HUN,Zone_5A Cool Humid,rur,inf,ns,563.0197516785272,11.680080541865081,18.225
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,s1,232.6754252958377,10.25386176739111,23.325000000000003
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,s2,222.3310429842323,9.687984620444237,22.9875
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,s3,139.44956547429132,11.3478325947062,28.8375
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,s51_std,103.11715325674967,12.893371249472295,33
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,s52_low,47.78916047592193,18.251622745792645,44.89999999999999
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,sr11_std,232.6754252958377,10.25386176739111,23.325000000000003
