region_bld,clim,urt,arch,bld_age,eneff,value
R32CAS-OTH,Zone_4B Mixed Dry,rur,mfh,p1,adv,71.077398
R32CAS-OTH,Zone_4B Mixed Dry,rur,mfh,p2,std,67.42483308
R32CAS-OTH,Zone_4B Mixed Dry,rur,mfh,p2,adv,67.42483308
R32CAS-OTH,Zone_4B Mixed Dry,rur,mfh,p3,std,58.58780254
R32CAS-OTH,Zone_4B Mixed Dry,rur,mfh,p3,adv,58.58780254
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p1,avg,121.1938277
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p2,avg,108.3678562
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p3,avg,79.22090853
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p5,std,68.08650526
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p5,adv,56.63240335
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p1,std,121.1938277
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p1,adv,121.1938277
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p2,std,108.3678562
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p2,adv,108.3678562
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p3,std,79.22090853
R32CAS-OTH,Zone_4B Mixed Dry,rur,sfh,p3,adv,79.22090853
R32CAS-OTH,Zone_4B Mixed Dry,urb,inf,ns,avg,118.1558616
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p1,avg,69.64459058
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p2,avg,66.04046649
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p3,avg,57.6769149
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p5,std,54.65546395
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p5,adv,52.44409869
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p1,std,69.64459058
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p1,adv,69.64459058
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p2,std,66.04046649
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p2,adv,66.04046649
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p3,std,57.6769149
R32CAS-OTH,Zone_4B Mixed Dry,urb,mfh,p3,adv,57.6769149
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p1,avg,118.1558616
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p2,avg,105.4976355
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p3,avg,77.27230725
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p5,std,66.55291593
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p5,adv,55.87051874
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p1,std,118.1558616
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p1,adv,118.1558616
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p2,std,105.4976355
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p2,adv,105.4976355
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p3,std,77.27230725
R32CAS-OTH,Zone_4B Mixed Dry,urb,sfh,p3,adv,77.27230725
R32CAS-OTH,Zone_5A Cool Humid,rur,inf,ns,avg,22.93591373
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p1,avg,16.60632562
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p2,avg,15.52139888
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p3,avg,16.42164928
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p5,std,17.82558221
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p5,adv,23.24050136
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p1,std,16.60632562
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p1,adv,16.60632562
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p2,std,15.52139888
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p2,adv,15.52139888
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p3,std,16.42164928
R32CAS-OTH,Zone_5A Cool Humid,rur,mfh,p3,adv,16.42164928
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p1,avg,22.93591373
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p2,avg,19.1470301
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p3,avg,15.35138451
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p5,std,14.52647338
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p5,adv,18.26145173
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p1,std,22.93591373
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p1,adv,22.93591373
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p2,std,19.1470301
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p2,adv,19.1470301
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p3,std,15.35138451
R32CAS-OTH,Zone_5A Cool Humid,rur,sfh,p3,adv,15.35138451
R32CAS-OTH,Zone_5A Cool Humid,urb,inf,ns,avg,31.86500764
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p1,avg,22.33468805
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p2,avg,20.9726868
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p3,avg,21.37568043
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p5,std,22.66746189
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p5,adv,27.71051707
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p1,std,22.33468805
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p1,adv,22.33468805
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p2,std,20.9726868
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p2,adv,20.9726868
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p3,std,21.37568043
R32CAS-OTH,Zone_5A Cool Humid,urb,mfh,p3,adv,21.37568043
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p1,avg,31.86500764
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p2,avg,26.90949282
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p3,avg,21.27959945
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p5,std,19.9005331
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p5,adv,23.20771079
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p1,std,31.86500764
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p1,adv,31.86500764
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p2,std,26.90949282
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p2,adv,26.90949282
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p3,std,21.27959945
R32CAS-OTH,Zone_5A Cool Humid,urb,sfh,p3,adv,21.27959945
R32CAS-OTH,Zone_6A Cold Humid,rur,inf,ns,avg,5.63854919
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p1,avg,4.987597729
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p2,avg,4.61154194
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p3,avg,5.753751431
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p5,std,6.928441894
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p5,adv,11.62896933
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p1,std,4.987597729
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p1,adv,4.987597729
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p2,std,4.61154194
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p2,adv,4.61154194
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p3,std,5.753751431
R32CAS-OTH,Zone_6A Cold Humid,rur,mfh,p3,adv,5.753751431
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p1,avg,5.63854919
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p2,avg,5.294433147
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p3,avg,3.892078776
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p5,std,4.02466622
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p5,adv,7.105287523
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p1,std,5.63854919
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p1,adv,5.63854919
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p2,std,5.294433147
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p2,adv,5.294433147
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p3,std,3.892078776
R32CAS-OTH,Zone_6A Cold Humid,rur,sfh,p3,adv,3.892078776
R32CAS-OTH,Zone_6A Cold Humid,urb,inf,ns,avg,2.346239383
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p1,avg,2.419742871
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p2,avg,2.22573346
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p3,avg,3.111732081
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p5,std,4.028816149
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p5,adv,7.848164107
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p1,std,2.419742871
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p1,adv,2.419742871
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p2,std,2.22573346
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p2,adv,2.22573346
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p3,std,3.111732081
R32CAS-OTH,Zone_6A Cold Humid,urb,mfh,p3,adv,3.111732081
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p1,avg,2.346239383
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p2,avg,5.296915887
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p3,avg,1.690582675
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p5,std,1.893887981
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p5,adv,4.119837128
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p1,std,2.346239383
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p1,adv,2.346239383
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p2,std,5.296915887
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p2,adv,5.296915887
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p3,std,1.690582675
R32CAS-OTH,Zone_6A Cold Humid,urb,sfh,p3,adv,1.690582675
R32CAS-OTH,Zone_7A Very cold Humid,rur,inf,ns,avg,25.34609464
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p1,avg,19.32450526
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p2,avg,18.32359286
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p3,avg,18.92381278
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p5,std,20.00779006
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p5,adv,23.51265851
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p1,std,19.32450526
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p1,adv,19.32450526
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p2,std,18.32359286
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p2,adv,18.32359286
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p3,std,18.92381278
R32CAS-OTH,Zone_7A Very cold Humid,rur,mfh,p3,adv,18.92381278
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p1,avg,25.34609464
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p2,avg,21.65714438
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p3,avg,17.99120081
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p5,std,17.34650481
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p5,adv,20.37239153
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p1,std,25.34609464
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p1,adv,25.34609464
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p2,std,21.65714438
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p2,adv,21.65714438
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p3,std,17.99120081
R32CAS-OTH,Zone_7A Very cold Humid,rur,sfh,p3,adv,17.99120081
R32CAS-OTH,Zone_7A Very cold Humid,urb,inf,ns,avg,28.94949811
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p1,avg,21.40371138
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p2,avg,20.29720483
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p3,avg,20.56897925
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p5,std,21.4783242
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p5,adv,24.97452795
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p1,std,21.40371138
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p1,adv,21.40371138
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p2,std,20.29720483
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p2,adv,20.29720483
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p3,std,20.56897925
R32CAS-OTH,Zone_7A Very cold Humid,urb,mfh,p3,adv,20.56897925
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p1,avg,28.94949811
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p2,avg,24.87738163
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p3,avg,20.34067313
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p5,std,19.36087535
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p5,adv,21.89082214
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p1,std,28.94949811
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p1,adv,28.94949811
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p2,std,24.87738163
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p2,adv,24.87738163
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p3,std,20.34067313
R32CAS-OTH,Zone_7A Very cold Humid,urb,sfh,p3,adv,20.34067313
R32CHN,Zone_1A Very hot Humid,rur,inf,ns,avg,383.9029632
R32CHN,Zone_1A Very hot Humid,rur,mfh,p1,avg,196.7671478
R32CHN,Zone_1A Very hot Humid,rur,mfh,p2,avg,166.2235279
R32CHN,Zone_1A Very hot Humid,rur,mfh,p3,avg,137.2697916
R32CHN,Zone_1A Very hot Humid,rur,mfh,p5,std,132.7458423
R32CHN,Zone_1A Very hot Humid,rur,mfh,p5,adv,100.789954
R32CHN,Zone_1A Very hot Humid,rur,mfh,p1,std,196.7671478
R32CHN,Zone_1A Very hot Humid,rur,mfh,p1,adv,196.7671478
R32CHN,Zone_1A Very hot Humid,rur,mfh,p2,std,166.2235279
R32CHN,Zone_1A Very hot Humid,rur,mfh,p2,adv,166.2235279
R32CHN,Zone_1A Very hot Humid,rur,mfh,p3,std,137.2697916
R32CHN,Zone_1A Very hot Humid,rur,mfh,p3,adv,137.2697916
R32CHN,Zone_1A Very hot Humid,rur,sfh,p1,avg,383.9029632
R32CHN,Zone_1A Very hot Humid,rur,sfh,p2,avg,312.5981138
R32CHN,Zone_1A Very hot Humid,rur,sfh,p3,avg,234.0679796
R32CHN,Zone_1A Very hot Humid,rur,sfh,p5,std,221.9354324
R32CHN,Zone_1A Very hot Humid,rur,sfh,p5,adv,131.8182458
R32CHN,Zone_1A Very hot Humid,rur,sfh,p1,std,383.9029632
R32CHN,Zone_1A Very hot Humid,rur,sfh,p1,adv,383.9029632
R32CHN,Zone_1A Very hot Humid,rur,sfh,p2,std,312.5981138
R32CHN,Zone_1A Very hot Humid,rur,sfh,p2,adv,312.5981138
R32CHN,Zone_1A Very hot Humid,rur,sfh,p3,std,234.0679796
R32CHN,Zone_1A Very hot Humid,rur,sfh,p3,adv,234.0679796
R32CHN,Zone_1A Very hot Humid,urb,inf,ns,avg,388.239398
R32CHN,Zone_1A Very hot Humid,urb,mfh,p1,avg,197.1455181
R32CHN,Zone_1A Very hot Humid,urb,mfh,p2,avg,165.8987598
R32CHN,Zone_1A Very hot Humid,urb,mfh,p3,avg,136.0910308
R32CHN,Zone_1A Very hot Humid,urb,mfh,p5,std,131.390985
R32CHN,Zone_1A Very hot Humid,urb,mfh,p5,adv,97.64387227
R32CHN,Zone_1A Very hot Humid,urb,mfh,p1,std,197.1455181
R32CHN,Zone_1A Very hot Humid,urb,mfh,p1,adv,197.1455181
R32CHN,Zone_1A Very hot Humid,urb,mfh,p2,std,165.8987598
R32CHN,Zone_1A Very hot Humid,urb,mfh,p2,adv,165.8987598
R32CHN,Zone_1A Very hot Humid,urb,mfh,p3,std,136.0910308
R32CHN,Zone_1A Very hot Humid,urb,mfh,p3,adv,136.0910308
R32CHN,Zone_1A Very hot Humid,urb,sfh,p1,avg,388.239398
R32CHN,Zone_1A Very hot Humid,urb,sfh,p2,avg,315.0355467
R32CHN,Zone_1A Very hot Humid,urb,sfh,p3,avg,235.1072373
R32CHN,Zone_1A Very hot Humid,urb,sfh,p5,std,222.6874719
R32CHN,Zone_1A Very hot Humid,urb,sfh,p5,adv,130.1127211
R32CHN,Zone_1A Very hot Humid,urb,sfh,p1,std,388.239398
R32CHN,Zone_1A Very hot Humid,urb,sfh,p1,adv,388.239398
R32CHN,Zone_1A Very hot Humid,urb,sfh,p2,std,315.0355467
R32CHN,Zone_1A Very hot Humid,urb,sfh,p2,adv,315.0355467
R32CHN,Zone_1A Very hot Humid,urb,sfh,p3,std,235.1072373
R32CHN,Zone_1A Very hot Humid,urb,sfh,p3,adv,235.1072373
R32CHN,Zone_2A Hot Humid,rur,inf,ns,avg,248.5955805
R32CHN,Zone_2A Hot Humid,rur,mfh,p1,avg,128.9488135
R32CHN,Zone_2A Hot Humid,rur,mfh,p2,avg,109.5620096
R32CHN,Zone_2A Hot Humid,rur,mfh,p3,avg,91.37369512
R32CHN,Zone_2A Hot Humid,rur,mfh,p5,std,88.57270704
R32CHN,Zone_2A Hot Humid,rur,mfh,p5,adv,68.78313188
R32CHN,Zone_2A Hot Humid,rur,mfh,p1,std,128.9488135
R32CHN,Zone_2A Hot Humid,rur,mfh,p1,adv,128.9488135
R32CHN,Zone_2A Hot Humid,rur,mfh,p2,std,109.5620096
R32CHN,Zone_2A Hot Humid,rur,mfh,p2,adv,109.5620096
R32CHN,Zone_2A Hot Humid,rur,mfh,p3,std,91.37369512
R32CHN,Zone_2A Hot Humid,rur,mfh,p3,adv,91.37369512
R32CHN,Zone_2A Hot Humid,rur,sfh,p1,avg,248.5955805
R32CHN,Zone_2A Hot Humid,rur,sfh,p2,avg,202.981126
R32CHN,Zone_2A Hot Humid,rur,sfh,p3,avg,152.7480342
R32CHN,Zone_2A Hot Humid,rur,sfh,p5,std,145.0287573
R32CHN,Zone_2A Hot Humid,rur,sfh,p5,adv,88.1112005
R32CHN,Zone_2A Hot Humid,rur,sfh,p1,std,248.5955805
R32CHN,Zone_2A Hot Humid,rur,sfh,p1,adv,248.5955805
R32CHN,Zone_2A Hot Humid,rur,sfh,p2,std,202.981126
R32CHN,Zone_2A Hot Humid,rur,sfh,p2,adv,202.981126
R32CHN,Zone_2A Hot Humid,rur,sfh,p3,std,152.7480342
R32CHN,Zone_2A Hot Humid,rur,sfh,p3,adv,152.7480342
R32CHN,Zone_2A Hot Humid,urb,inf,ns,avg,274.5424706
R32CHN,Zone_2A Hot Humid,urb,mfh,p1,avg,141.5898445
R32CHN,Zone_2A Hot Humid,urb,mfh,p2,avg,120.0018491
R32CHN,Zone_2A Hot Humid,urb,mfh,p3,avg,99.60860958
R32CHN,Zone_2A Hot Humid,urb,mfh,p5,std,96.47160326
R32CHN,Zone_2A Hot Humid,urb,mfh,p5,adv,74.23336581
R32CHN,Zone_2A Hot Humid,urb,mfh,p1,std,141.5898445
R32CHN,Zone_2A Hot Humid,urb,mfh,p1,adv,141.5898445
R32CHN,Zone_2A Hot Humid,urb,mfh,p2,std,120.0018491
R32CHN,Zone_2A Hot Humid,urb,mfh,p2,adv,120.0018491
R32CHN,Zone_2A Hot Humid,urb,mfh,p3,std,99.60860958
R32CHN,Zone_2A Hot Humid,urb,mfh,p3,adv,99.60860958
R32CHN,Zone_2A Hot Humid,urb,sfh,p1,avg,274.5424706
R32CHN,Zone_2A Hot Humid,urb,sfh,p2,avg,223.7614846
R32CHN,Zone_2A Hot Humid,urb,sfh,p3,avg,168.020593
R32CHN,Zone_2A Hot Humid,urb,sfh,p5,std,159.4223993
R32CHN,Zone_2A Hot Humid,urb,sfh,p5,adv,95.84359665
R32CHN,Zone_2A Hot Humid,urb,sfh,p1,std,274.5424706
R32CHN,Zone_2A Hot Humid,urb,sfh,p1,adv,274.5424706
R32CHN,Zone_2A Hot Humid,urb,sfh,p2,std,223.7614846
R32CHN,Zone_2A Hot Humid,urb,sfh,p2,adv,223.7614846
R32CHN,Zone_2A Hot Humid,urb,sfh,p3,std,168.020593
R32CHN,Zone_2A Hot Humid,urb,sfh,p3,adv,168.020593
R32CHN,Zone_3A Warm Humid,rur,inf,ns,avg,143.2515008
R32CHN,Zone_3A Warm Humid,rur,mfh,p1,avg,75.3090098
R32CHN,Zone_3A Warm Humid,rur,mfh,p2,avg,64.41349797
R32CHN,Zone_3A Warm Humid,rur,mfh,p3,avg,54.39531992
R32CHN,Zone_3A Warm Humid,rur,mfh,p5,std,52.89434999
R32CHN,Zone_3A Warm Humid,rur,mfh,p5,adv,42.95751709
R32CHN,Zone_3A Warm Humid,rur,mfh,p1,std,75.3090098
R32CHN,Zone_3A Warm Humid,rur,mfh,p1,adv,75.3090098
R32CHN,Zone_3A Warm Humid,rur,mfh,p2,std,64.41349797
R32CHN,Zone_3A Warm Humid,rur,mfh,p2,adv,64.41349797
R32CHN,Zone_3A Warm Humid,rur,mfh,p3,std,54.39531992
R32CHN,Zone_3A Warm Humid,rur,mfh,p3,adv,54.39531992
R32CHN,Zone_3A Warm Humid,rur,sfh,p1,avg,143.2515008
R32CHN,Zone_3A Warm Humid,rur,sfh,p2,avg,117.4676841
R32CHN,Zone_3A Warm Humid,rur,sfh,p3,avg,88.83500702
R32CHN,Zone_3A Warm Humid,rur,sfh,p5,std,84.4898441
R32CHN,Zone_3A Warm Humid,rur,sfh,p5,adv,52.85715113
R32CHN,Zone_3A Warm Humid,rur,sfh,p1,std,143.2515008
R32CHN,Zone_3A Warm Humid,rur,sfh,p1,adv,143.2515008
R32CHN,Zone_3A Warm Humid,rur,sfh,p2,std,117.4676841
R32CHN,Zone_3A Warm Humid,rur,sfh,p2,adv,117.4676841
R32CHN,Zone_3A Warm Humid,rur,sfh,p3,std,88.83500702
R32CHN,Zone_3A Warm Humid,rur,sfh,p3,adv,88.83500702
R32CHN,Zone_3A Warm Humid,urb,inf,ns,avg,155.3571661
R32CHN,Zone_3A Warm Humid,urb,mfh,p1,avg,81.01401565
R32CHN,Zone_3A Warm Humid,urb,mfh,p2,avg,69.0392262
R32CHN,Zone_3A Warm Humid,urb,mfh,p3,avg,57.94774853
R32CHN,Zone_3A Warm Humid,urb,mfh,p5,std,56.27061436
R32CHN,Zone_3A Warm Humid,urb,mfh,p5,adv,44.96595138
R32CHN,Zone_3A Warm Humid,urb,mfh,p1,std,81.01401565
R32CHN,Zone_3A Warm Humid,urb,mfh,p1,adv,81.01401565
R32CHN,Zone_3A Warm Humid,urb,mfh,p2,std,69.0392262
R32CHN,Zone_3A Warm Humid,urb,mfh,p2,adv,69.0392262
R32CHN,Zone_3A Warm Humid,urb,mfh,p3,std,57.94774853
R32CHN,Zone_3A Warm Humid,urb,mfh,p3,adv,57.94774853
R32CHN,Zone_3A Warm Humid,urb,sfh,p1,avg,155.3571661
R32CHN,Zone_3A Warm Humid,urb,sfh,p2,avg,127.06785
R32CHN,Zone_3A Warm Humid,urb,sfh,p3,avg,95.80202468
R32CHN,Zone_3A Warm Humid,urb,sfh,p5,std,91.03121902
R32CHN,Zone_3A Warm Humid,urb,sfh,p5,adv,56.13468099
R32CHN,Zone_3A Warm Humid,urb,sfh,p1,std,155.3571661
R32CHN,Zone_3A Warm Humid,urb,sfh,p1,adv,155.3571661
R32CHN,Zone_3A Warm Humid,urb,sfh,p2,std,127.06785
R32CHN,Zone_3A Warm Humid,urb,sfh,p2,adv,127.06785
R32CHN,Zone_3A Warm Humid,urb,sfh,p3,std,95.80202468
R32CHN,Zone_3A Warm Humid,urb,sfh,p3,adv,95.80202468
R32CHN,Zone_3C Warm Marine,rur,inf,ns,avg,7.734912771
R32CHN,Zone_3C Warm Marine,rur,mfh,p1,avg,7.061496615
R32CHN,Zone_3C Warm Marine,rur,mfh,p2,avg,7.708871663
R32CHN,Zone_3C Warm Marine,rur,mfh,p3,avg,9.513663387
R32CHN,Zone_3C Warm Marine,rur,mfh,p5,std,9.939866612
R32CHN,Zone_3C Warm Marine,rur,mfh,p5,adv,18.0352389
R32CHN,Zone_3C Warm Marine,rur,mfh,p1,std,7.061496615
R32CHN,Zone_3C Warm Marine,rur,mfh,p1,adv,7.061496615
R32CHN,Zone_3C Warm Marine,rur,mfh,p2,std,7.708871663
R32CHN,Zone_3C Warm Marine,rur,mfh,p2,adv,7.708871663
R32CHN,Zone_3C Warm Marine,rur,mfh,p3,std,9.513663387
R32CHN,Zone_3C Warm Marine,rur,mfh,p3,adv,9.513663387
R32CHN,Zone_3C Warm Marine,rur,sfh,p1,avg,7.734912771
R32CHN,Zone_3C Warm Marine,rur,sfh,p2,avg,7.420671659
R32CHN,Zone_3C Warm Marine,rur,sfh,p3,avg,6.972235586
R32CHN,Zone_3C Warm Marine,rur,sfh,p5,std,7.12864837
R32CHN,Zone_3C Warm Marine,rur,sfh,p5,adv,11.13474146
R32CHN,Zone_3C Warm Marine,rur,sfh,p1,std,7.734912771
R32CHN,Zone_3C Warm Marine,rur,sfh,p1,adv,7.734912771
R32CHN,Zone_3C Warm Marine,rur,sfh,p2,std,7.420671659
R32CHN,Zone_3C Warm Marine,rur,sfh,p2,adv,7.420671659
R32CHN,Zone_3C Warm Marine,rur,sfh,p3,std,6.972235586
R32CHN,Zone_3C Warm Marine,rur,sfh,p3,adv,6.972235586
R32CHN,Zone_3C Warm Marine,urb,inf,ns,avg,4.744598628
R32CHN,Zone_3C Warm Marine,urb,mfh,p1,avg,4.630062797
R32CHN,Zone_3C Warm Marine,urb,mfh,p2,avg,4.96180813
R32CHN,Zone_3C Warm Marine,urb,mfh,p3,avg,6.56700262
R32CHN,Zone_3C Warm Marine,urb,mfh,p5,std,7.05529029
R32CHN,Zone_3C Warm Marine,urb,mfh,p5,adv,15.0917005
R32CHN,Zone_3C Warm Marine,urb,mfh,p1,std,4.630062797
R32CHN,Zone_3C Warm Marine,urb,mfh,p1,adv,4.630062797
R32CHN,Zone_3C Warm Marine,urb,mfh,p2,std,4.96180813
R32CHN,Zone_3C Warm Marine,urb,mfh,p2,adv,4.96180813
R32CHN,Zone_3C Warm Marine,urb,mfh,p3,std,6.56700262
