region_gea,fuel_heat,year,value
PAS,gas,2020,0.75
PAS,gas,2025,0.75
PAS,gas,2030,0.75
PAS,gas,2035,0.75
PAS,gas,2040,0.75
PAS,gas,2045,0.75
PAS,gas,2050,0.75
PAS,gas,2055,0.75
PAS,gas,2060,0.75
PAS,gas,2065,0.75
PAS,gas,2070,0.75
PAS,gas,2075,0.75
PAS,gas,2080,0.75
PAS,gas,2085,0.75
PAS,gas,2090,0.75
PAS,gas,2095,0.75
PAS,gas,2100,0.75
PAS,oil,2015,0.75
PAS,oil,2020,0.75
PAS,oil,2025,0.75
PAS,oil,2030,0.75
PAS,oil,2035,0.75
PAS,oil,2040,0.75
PAS,oil,2045,0.75
PAS,oil,2050,0.75
PAS,oil,2055,0.75
PAS,oil,2060,0.75
PAS,oil,2065,0.75
PAS,oil,2070,0.75
PAS,oil,2075,0.75
PAS,oil,2080,0.75
PAS,oil,2085,0.75
PAS,oil,2090,0.75
PAS,oil,2095,0.75
PAS,oil,2100,0.75
SAS,biomass_solid,2015,0.4
SAS,biomass_solid,2020,0.4
SAS,biomass_solid,2025,0.4
SAS,biomass_solid,2030,0.4
SAS,biomass_solid,2035,0.4
SAS,biomass_solid,2040,0.4
SAS,biomass_solid,2045,0.4
SAS,biomass_solid,2050,0.4
SAS,biomass_solid,2055,0.4
SAS,biomass_solid,2060,0.4
SAS,biomass_solid,2065,0.4
SAS,biomass_solid,2070,0.4
SAS,biomass_solid,2075,0.4
SAS,biomass_solid,2080,0.4
SAS,biomass_solid,2085,0.4
SAS,biomass_solid,2090,0.4
SAS,biomass_solid,2095,0.4
SAS,biomass_solid,2100,0.4
SAS,coal,2015,0.75
SAS,coal,2020,0.75
SAS,coal,2025,0.75
SAS,coal,2030,0.75
SAS,coal,2035,0.75
SAS,coal,2040,0.75
SAS,coal,2045,0.75
SAS,coal,2050,0.75
SAS,coal,2055,0.75
SAS,coal,2060,0.75
SAS,coal,2065,0.75
SAS,coal,2070,0.75
SAS,coal,2075,0.75
SAS,coal,2080,0.75
SAS,coal,2085,0.75
SAS,coal,2090,0.75
SAS,coal,2095,0.75
SAS,coal,2100,0.75
SAS,district_heat,2015,0.98
SAS,district_heat,2020,0.98
SAS,district_heat,2025,0.98
SAS,district_heat,2030,0.98
SAS,district_heat,2035,0.98
SAS,district_heat,2040,0.98
SAS,district_heat,2045,0.98
SAS,district_heat,2050,0.98
SAS,district_heat,2055,0.98
SAS,district_heat,2060,0.98
SAS,district_heat,2065,0.98
SAS,district_heat,2070,0.98
SAS,district_heat,2075,0.98
SAS,district_heat,2080,0.98
SAS,district_heat,2085,0.98
SAS,district_heat,2090,0.98
SAS,district_heat,2095,0.98
SAS,district_heat,2100,0.98
SAS,electricity,2015,1
SAS,electricity,2020,1
SAS,electricity,2025,1
SAS,electricity,2030,1
SAS,electricity,2035,1
SAS,electricity,2040,1
SAS,electricity,2045,1
SAS,electricity,2050,1
SAS,electricity,2055,1
SAS,electricity,2060,1
SAS,electricity,2065,1
SAS,electricity,2070,1
SAS,electricity,2075,1
SAS,electricity,2080,1
SAS,electricity,2085,1
SAS,electricity,2090,1
SAS,electricity,2095,1
SAS,electricity,2100,1
SAS,gas,2015,0.75
SAS,gas,2020,0.75
SAS,gas,2025,0.75
SAS,gas,2030,0.75
SAS,gas,2035,0.75
SAS,gas,2040,0.75
SAS,gas,2045,0.75
SAS,gas,2050,0.75
SAS,gas,2055,0.75
SAS,gas,2060,0.75
SAS,gas,2065,0.75
SAS,gas,2070,0.75
SAS,gas,2075,0.75
SAS,gas,2080,0.75
SAS,gas,2085,0.75
SAS,gas,2090,0.75
SAS,gas,2095,0.75
SAS,gas,2100,0.75
SAS,oil,2015,0.75
SAS,oil,2020,0.75
SAS,oil,2025,0.75
SAS,oil,2030,0.75
SAS,oil,2035,0.75
SAS,oil,2040,0.75
SAS,oil,2045,0.75
SAS,oil,2050,0.75
SAS,oil,2055,0.75
SAS,oil,2060,0.75
SAS,oil,2065,0.75
SAS,oil,2070,0.75
SAS,oil,2075,0.75
SAS,oil,2080,0.75
SAS,oil,2085,0.75
SAS,oil,2090,0.75
SAS,oil,2095,0.75
SAS,oil,2100,0.75
WEU,biomass_solid,2015,0.7
WEU,biomass_solid,2020,0.7
WEU,biomass_solid,2025,0.7
WEU,biomass_solid,2030,0.7
WEU,biomass_solid,2035,0.7
WEU,biomass_solid,2040,0.7
WEU,biomass_solid,2045,0.7
WEU,biomass_solid,2050,0.7
WEU,biomass_solid,2055,0.7
WEU,biomass_solid,2060,0.7
WEU,biomass_solid,2065,0.7
WEU,biomass_solid,2070,0.7
WEU,biomass_solid,2075,0.7
WEU,biomass_solid,2080,0.7
WEU,biomass_solid,2085,0.7
WEU,biomass_solid,2090,0.7
WEU,biomass_solid,2095,0.7
WEU,biomass_solid,2100,0.7
WEU,coal,2015,0.75
WEU,coal,2020,0.75
WEU,coal,2025,0.75
WEU,coal,2030,0.75
WEU,coal,2035,0.75
WEU,coal,2040,0.75
WEU,coal,2045,0.75
WEU,coal,2050,0.75
WEU,coal,2055,0.75
WEU,coal,2060,0.75
WEU,coal,2065,0.75
WEU,coal,2070,0.75
WEU,coal,2075,0.75
WEU,coal,2080,0.75
WEU,coal,2085,0.75
WEU,coal,2090,0.75
WEU,coal,2095,0.75
WEU,coal,2100,0.75
WEU,district_heat,2015,0.98
WEU,district_heat,2020,0.98
WEU,district_heat,2025,0.98
WEU,district_heat,2030,0.98
WEU,district_heat,2035,0.98
WEU,district_heat,2040,0.98
WEU,district_heat,2045,0.98
WEU,district_heat,2050,0.98
WEU,district_heat,2055,0.98
WEU,district_heat,2060,0.98
WEU,district_heat,2065,0.98
WEU,district_heat,2070,0.98
WEU,district_heat,2075,0.98
WEU,district_heat,2080,0.98
WEU,district_heat,2085,0.98
WEU,district_heat,2090,0.98
WEU,district_heat,2095,0.98
WEU,district_heat,2100,0.98
WEU,electricity,2015,1
WEU,electricity,2020,1
WEU,electricity,2025,1
WEU,electricity,2030,1
WEU,electricity,2035,1
WEU,electricity,2040,1
WEU,electricity,2045,1
WEU,electricity,2050,1
WEU,electricity,2055,1
WEU,electricity,2060,1
WEU,electricity,2065,1
WEU,electricity,2070,1
WEU,electricity,2075,1
WEU,electricity,2080,1
WEU,electricity,2085,1
WEU,electricity,2090,1
WEU,electricity,2095,1
WEU,electricity,2100,1
WEU,gas,2015,0.75
WEU,gas,2020,0.75
WEU,gas,2025,0.75
WEU,gas,2030,0.75
WEU,gas,2035,0.75
WEU,gas,2040,0.75
WEU,gas,2045,0.75
WEU,gas,2050,0.75
WEU,gas,2055,0.75
WEU,gas,2060,0.75
WEU,gas,2065,0.75
WEU,gas,2070,0.75
WEU,gas,2075,0.75
WEU,gas,2080,0.75
WEU,gas,2085,0.75
WEU,gas,2090,0.75
WEU,gas,2095,0.75
WEU,gas,2100,0.75
WEU,oil,2015,0.75
WEU,oil,2020,0.75
WEU,oil,2025,0.75
WEU,oil,2030,0.75
WEU,oil,2035,0.75
WEU,oil,2040,0.75
WEU,oil,2045,0.75
WEU,oil,2050,0.75
WEU,oil,2055,0.75
WEU,oil,2060,0.75
WEU,oil,2065,0.75
WEU,oil,2070,0.75
WEU,oil,2075,0.75
WEU,oil,2080,0.75
WEU,oil,2085,0.75
WEU,oil,2090,0.75
WEU,oil,2095,0.75
WEU,oil,2100,0.75
EEU,heat_pump,2015,2.5
EEU,heat_pump,2020,2.6470588
EEU,heat_pump,2025,2.7941176
EEU,heat_pump,2030,2.9411765
EEU,heat_pump,2035,3.0882353
EEU,heat_pump,2040,3.2352941
EEU,heat_pump,2045,3.3823529
EEU,heat_pump,2050,3.5294118
EEU,heat_pump,2055,3.6764706
EEU,heat_pump,2060,3.8235294
EEU,heat_pump,2065,3.9705882
EEU,heat_pump,2070,4.1176471
EEU,heat_pump,2075,4.2647059
EEU,heat_pump,2080,4.4117647
EEU,heat_pump,2085,4.5588235
EEU,heat_pump,2090,4.7058824
EEU,heat_pump,2095,4.8529412
EEU,heat_pump,2100,5
WEU,heat_pump,2015,2.5
WEU,heat_pump,2020,2.6470588
WEU,heat_pump,2025,2.7941176
WEU,heat_pump,2030,2.9411765
WEU,heat_pump,2035,3.0882353
WEU,heat_pump,2040,3.2352941
WEU,heat_pump,2045,3.3823529
WEU,heat_pump,2050,3.5294118
WEU,heat_pump,2055,3.6764706
WEU,heat_pump,2060,3.8235294
WEU,heat_pump,2065,3.9705882
WEU,heat_pump,2070,4.1176471
WEU,heat_pump,2075,4.2647059
WEU,heat_pump,2080,4.4117647
WEU,heat_pump,2085,4.5588235
WEU,heat_pump,2090,4.7058824
WEU,heat_pump,2095,4.8529412
WEU,heat_pump,2100,5
