eneff,region_gea,fuel_heat,year,value
std,EEU,biomass_solid,2085,0.823529412
std,EEU,biomass_solid,2090,0.832352941
std,EEU,biomass_solid,2095,0.841176471
std,EEU,biomass_solid,2100,0.85
std,EEU,coal,2015,0.75
std,EEU,coal,2020,0.75
std,EEU,coal,2025,0.75
std,EEU,coal,2030,0.75
std,EEU,coal,2035,0.75
std,EEU,coal,2040,0.75
std,EEU,coal,2045,0.75
std,EEU,coal,2050,0.75
std,EEU,coal,2055,0.75
std,EEU,coal,2060,0.75
std,EEU,coal,2065,0.75
std,EEU,coal,2070,0.75
std,EEU,coal,2075,0.75
std,EEU,coal,2080,0.75
std,EEU,coal,2085,0.75
std,EEU,coal,2090,0.75
std,EEU,coal,2095,0.75
std,EEU,coal,2100,0.75
std,EEU,district_heat,2015,0.98
std,EEU,district_heat,2020,0.98
std,EEU,district_heat,2025,0.98
std,EEU,district_heat,2030,0.98
std,EEU,district_heat,2035,0.98
std,EEU,district_heat,2040,0.98
std,EEU,district_heat,2045,0.98
std,EEU,district_heat,2050,0.98
std,EEU,district_heat,2055,0.98
std,EEU,district_heat,2060,0.98
std,EEU,district_heat,2065,0.98
std,EEU,district_heat,2070,0.98
std,EEU,district_heat,2075,0.98
std,EEU,district_heat,2080,0.98
std,EEU,district_heat,2085,0.98
std,EEU,district_heat,2090,0.98
std,EEU,district_heat,2095,0.98
std,EEU,district_heat,2100,0.98
std,EEU,electricity,2015,2.5
std,EEU,electricity,2020,2.647058824
std,EEU,electricity,2025,2.794117647
std,EEU,electricity,2030,2.941176471
std,EEU,electricity,2035,3.088235294
std,EEU,electricity,2040,3.235294118
std,EEU,electricity,2045,3.382352941
std,EEU,electricity,2050,3.529411765
std,EEU,electricity,2055,3.676470588
std,EEU,electricity,2060,3.823529412
std,EEU,electricity,2065,3.970588235
std,EEU,electricity,2070,4.117647059
std,EEU,electricity,2075,4.264705882
std,EEU,electricity,2080,4.411764706
std,EEU,electricity,2085,4.558823529
std,EEU,electricity,2090,4.705882353
std,EEU,electricity,2095,4.852941176
std,EEU,electricity,2100,5
std,EEU,gas,2015,0.75
std,EEU,gas,2020,0.758823529
std,EEU,gas,2025,0.767647059
std,EEU,gas,2030,0.776470588
std,EEU,gas,2035,0.785294118
std,EEU,gas,2040,0.794117647
std,EEU,gas,2045,0.802941176
std,EEU,gas,2050,0.811764706
std,EEU,gas,2055,0.820588235
std,EEU,gas,2060,0.829411765
std,EEU,gas,2065,0.838235294
std,EEU,gas,2070,0.847058824
std,EEU,gas,2075,0.855882353
std,EEU,gas,2080,0.864705882
std,EEU,gas,2085,0.873529412
std,EEU,gas,2090,0.882352941
std,EEU,gas,2095,0.891176471
std,EEU,gas,2100,0.9
std,EEU,oil,2015,0.75
std,EEU,oil,2020,0.756470588
std,EEU,oil,2025,0.762941176
std,EEU,oil,2030,0.769411765
std,EEU,oil,2035,0.775882353
std,EEU,oil,2040,0.782352941
std,EEU,oil,2045,0.788823529
std,EEU,oil,2050,0.795294118
std,EEU,oil,2055,0.801764706
std,EEU,oil,2060,0.808235294
std,EEU,oil,2065,0.814705882
std,EEU,oil,2070,0.821176471
std,EEU,oil,2075,0.827647059
std,EEU,oil,2080,0.834117647
std,EEU,oil,2085,0.840588235
std,EEU,oil,2090,0.847058824
std,EEU,oil,2095,0.853529412
std,EEU,oil,2100,0.86
adv,EEU,biomass_solid,2015,0.85
adv,EEU,biomass_solid,2020,0.85
adv,EEU,biomass_solid,2025,0.85
adv,EEU,biomass_solid,2030,0.85
adv,EEU,biomass_solid,2035,0.85
adv,EEU,biomass_solid,2040,0.85
adv,EEU,biomass_solid,2045,0.85
adv,EEU,biomass_solid,2050,0.85
adv,EEU,biomass_solid,2055,0.85
adv,EEU,biomass_solid,2060,0.85
adv,EEU,biomass_solid,2065,0.85
adv,EEU,biomass_solid,2070,0.85
adv,EEU,biomass_solid,2075,0.85
adv,EEU,biomass_solid,2080,0.85
adv,EEU,biomass_solid,2085,0.85
adv,EEU,biomass_solid,2090,0.85
adv,EEU,biomass_solid,2095,0.85
adv,EEU,biomass_solid,2100,0.85
adv,EEU,coal,2015,0.75
adv,EEU,coal,2020,0.75
adv,EEU,coal,2025,0.75
adv,EEU,coal,2030,0.75
adv,EEU,coal,2035,0.75
adv,EEU,coal,2040,0.75
adv,EEU,coal,2045,0.75
adv,EEU,coal,2050,0.75
adv,EEU,coal,2055,0.75
adv,EEU,coal,2060,0.75
adv,EEU,coal,2065,0.75
adv,EEU,coal,2070,0.75
adv,EEU,coal,2075,0.75
adv,EEU,coal,2080,0.75
adv,EEU,coal,2085,0.75
adv,EEU,coal,2090,0.75
adv,EEU,coal,2095,0.75
adv,EEU,coal,2100,0.75
adv,EEU,district_heat,2015,0.98
adv,EEU,district_heat,2020,0.98
adv,EEU,district_heat,2025,0.98
adv,EEU,district_heat,2030,0.98
adv,EEU,district_heat,2035,0.98
adv,EEU,district_heat,2040,0.98
adv,EEU,district_heat,2045,0.98
adv,EEU,district_heat,2050,0.98
adv,EEU,district_heat,2055,0.98
adv,EEU,district_heat,2060,0.98
adv,EEU,district_heat,2065,0.98
adv,EEU,district_heat,2070,0.98
adv,EEU,district_heat,2075,0.98
adv,EEU,district_heat,2080,0.98
adv,EEU,district_heat,2085,0.98
adv,EEU,district_heat,2090,0.98
adv,EEU,district_heat,2095,0.98
adv,EEU,district_heat,2100,0.98
adv,EEU,electricity,2015,2.7
adv,EEU,electricity,2020,2.835294118
adv,EEU,electricity,2025,2.970588235
adv,EEU,electricity,2030,3.105882353
adv,EEU,electricity,2035,3.241176471
adv,EEU,electricity,2040,3.376470588
adv,EEU,electricity,2045,3.511764706
adv,EEU,electricity,2050,3.647058824
adv,EEU,electricity,2055,3.782352941
adv,EEU,electricity,2060,3.917647059
adv,EEU,electricity,2065,4.052941176
adv,EEU,electricity,2070,4.188235294
adv,EEU,electricity,2075,4.323529412
adv,EEU,electricity,2080,4.458823529
adv,EEU,electricity,2085,4.594117647
adv,EEU,electricity,2090,4.729411765
adv,EEU,electricity,2095,4.864705882
adv,EEU,electricity,2100,5
adv,EEU,gas,2015,0.9
adv,EEU,gas,2020,0.9
adv,EEU,gas,2025,0.9
adv,EEU,gas,2030,0.9
adv,EEU,gas,2035,0.9
adv,EEU,gas,2040,0.9
adv,EEU,gas,2045,0.9
adv,EEU,gas,2050,0.9
adv,EEU,gas,2055,0.9
adv,EEU,gas,2060,0.9
adv,EEU,gas,2065,0.9
adv,EEU,gas,2070,0.9
adv,EEU,gas,2075,0.9
adv,EEU,gas,2080,0.9
adv,EEU,gas,2085,0.9
adv,EEU,gas,2090,0.9
adv,EEU,gas,2095,0.9
adv,EEU,gas,2100,0.9
adv,EEU,oil,2015,0.86
adv,EEU,oil,2020,0.86
adv,EEU,oil,2025,0.86
adv,EEU,oil,2030,0.86
adv,EEU,oil,2035,0.86
adv,EEU,oil,2040,0.86
adv,EEU,oil,2045,0.86
adv,EEU,oil,2050,0.86
adv,EEU,oil,2055,0.86
adv,EEU,oil,2060,0.86
adv,EEU,oil,2065,0.86
adv,EEU,oil,2070,0.86
adv,EEU,oil,2075,0.86
adv,EEU,oil,2080,0.86
adv,EEU,oil,2085,0.86
adv,EEU,oil,2090,0.86
adv,EEU,oil,2095,0.86
adv,EEU,oil,2100,0.86
avg,FSU,biomass_solid,2015,0.7
avg,FSU,biomass_solid,2020,0.7
avg,FSU,biomass_solid,2025,0.7
avg,FSU,biomass_solid,2030,0.7
avg,FSU,biomass_solid,2035,0.7
avg,FSU,biomass_solid,2040,0.7
avg,FSU,biomass_solid,2045,0.7
avg,FSU,biomass_solid,2050,0.7
avg,FSU,biomass_solid,2055,0.7
avg,FSU,biomass_solid,2060,0.7
avg,FSU,biomass_solid,2065,0.7
avg,FSU,biomass_solid,2070,0.7
avg,FSU,biomass_solid,2075,0.7
avg,FSU,biomass_solid,2080,0.7
avg,FSU,biomass_solid,2085,0.7
avg,FSU,biomass_solid,2090,0.7
avg,FSU,biomass_solid,2095,0.7
avg,FSU,biomass_solid,2100,0.7
avg,FSU,coal,2015,0.75
avg,FSU,coal,2020,0.75
avg,FSU,coal,2025,0.75
avg,FSU,coal,2030,0.75
avg,FSU,coal,2035,0.75
avg,FSU,coal,2040,0.75
avg,FSU,coal,2045,0.75
avg,FSU,coal,2050,0.75
avg,FSU,coal,2055,0.75
avg,FSU,coal,2060,0.75
avg,FSU,coal,2065,0.75
avg,FSU,coal,2070,0.75
avg,FSU,coal,2075,0.75
avg,FSU,coal,2080,0.75
avg,FSU,coal,2085,0.75
avg,FSU,coal,2090,0.75
avg,FSU,coal,2095,0.75
avg,FSU,coal,2100,0.75
avg,FSU,district_heat,2015,0.8
avg,FSU,district_heat,2020,0.810588235
avg,FSU,district_heat,2025,0.821176471
avg,FSU,district_heat,2030,0.831764706
avg,FSU,district_heat,2035,0.842352941
avg,FSU,district_heat,2040,0.852941176
avg,FSU,district_heat,2045,0.863529412
avg,FSU,district_heat,2050,0.874117647
avg,FSU,district_heat,2055,0.884705882
avg,FSU,district_heat,2060,0.895294118
avg,FSU,district_heat,2065,0.905882353
avg,FSU,district_heat,2070,0.916470588
avg,FSU,district_heat,2075,0.927058824
avg,FSU,district_heat,2080,0.937647059
avg,FSU,district_heat,2085,0.948235294
avg,FSU,district_heat,2090,0.958823529
avg,FSU,district_heat,2095,0.969411765
avg,FSU,district_heat,2100,0.98
avg,FSU,electricity,2015,1
avg,FSU,electricity,2020,1
avg,FSU,electricity,2025,1
avg,FSU,electricity,2030,1
avg,FSU,electricity,2035,1
avg,FSU,electricity,2040,1
avg,FSU,electricity,2045,1
avg,FSU,electricity,2050,1
avg,FSU,electricity,2055,1
avg,FSU,electricity,2060,1
avg,FSU,electricity,2065,1
avg,FSU,electricity,2070,1
avg,FSU,electricity,2075,1
avg,FSU,electricity,2080,1
avg,FSU,electricity,2085,1
avg,FSU,electricity,2090,1
avg,FSU,electricity,2095,1
avg,FSU,electricity,2100,1
avg,FSU,gas,2015,0.75
avg,FSU,gas,2020,0.75
avg,FSU,gas,2025,0.75
avg,FSU,gas,2030,0.75
avg,FSU,gas,2035,0.75
avg,FSU,gas,2040,0.75
avg,FSU,gas,2045,0.75
avg,FSU,gas,2050,0.75
avg,FSU,gas,2055,0.75
avg,FSU,gas,2060,0.75
avg,FSU,gas,2065,0.75
avg,FSU,gas,2070,0.75
avg,FSU,gas,2075,0.75
avg,FSU,gas,2080,0.75
avg,FSU,gas,2085,0.75
avg,FSU,gas,2090,0.75
avg,FSU,gas,2095,0.75
avg,FSU,gas,2100,0.75
avg,FSU,oil,2015,0.75
avg,FSU,oil,2020,0.75
avg,FSU,oil,2025,0.75
avg,FSU,oil,2030,0.75
avg,FSU,oil,2035,0.75
avg,FSU,oil,2040,0.75
avg,FSU,oil,2045,0.75
avg,FSU,oil,2050,0.75
avg,FSU,oil,2055,0.75
avg,FSU,oil,2060,0.75
avg,FSU,oil,2065,0.75
avg,FSU,oil,2070,0.75
avg,FSU,oil,2075,0.75
avg,FSU,oil,2080,0.75
avg,FSU,oil,2085,0.75
avg,FSU,oil,2090,0.75
avg,FSU,oil,2095,0.75
avg,FSU,oil,2100,0.75
std,FSU,biomass_solid,2015,0.7
std,FSU,biomass_solid,2020,0.708823529
std,FSU,biomass_solid,2025,0.717647059
std,FSU,biomass_solid,2030,0.726470588
std,FSU,biomass_solid,2035,0.735294118
std,FSU,biomass_solid,2040,0.744117647
std,FSU,biomass_solid,2045,0.752941176
std,FSU,biomass_solid,2050,0.761764706
std,FSU,biomass_solid,2055,0.770588235
std,FSU,biomass_solid,2060,0.779411765
std,FSU,biomass_solid,2065,0.788235294
std,FSU,biomass_solid,2070,0.797058824
std,FSU,biomass_solid,2075,0.805882353
std,FSU,biomass_solid,2080,0.814705882
std,FSU,biomass_solid,2085,0.823529412
std,FSU,biomass_solid,2090,0.832352941
std,FSU,biomass_solid,2095,0.841176471
std,FSU,biomass_solid,2100,0.85
std,FSU,coal,2015,0.75
std,FSU,coal,2020,0.75
std,FSU,coal,2025,0.75
std,FSU,coal,2030,0.75
std,FSU,coal,2035,0.75
std,FSU,coal,2040,0.75
std,FSU,coal,2045,0.75
std,FSU,coal,2050,0.75
std,FSU,coal,2055,0.75
std,FSU,coal,2060,0.75
std,FSU,coal,2065,0.75
std,FSU,coal,2070,0.75
std,FSU,coal,2075,0.75
std,FSU,coal,2080,0.75
std,FSU,coal,2085,0.75
std,FSU,coal,2090,0.75
std,FSU,coal,2095,0.75
std,FSU,coal,2100,0.75
std,FSU,district_heat,2015,0.8
std,FSU,district_heat,2020,0.810588235
std,FSU,district_heat,2025,0.821176471
std,FSU,district_heat,2030,0.831764706
std,FSU,district_heat,2035,0.842352941
std,FSU,district_heat,2040,0.852941176
std,FSU,district_heat,2045,0.863529412
std,FSU,district_heat,2050,0.874117647
std,FSU,district_heat,2055,0.884705882
std,FSU,district_heat,2060,0.895294118
std,FSU,district_heat,2065,0.905882353
std,FSU,district_heat,2070,0.916470588
std,FSU,district_heat,2075,0.927058824
std,FSU,district_heat,2080,0.937647059
std,FSU,district_heat,2085,0.948235294
std,FSU,district_heat,2090,0.958823529
std,FSU,district_heat,2095,0.969411765
std,FSU,district_heat,2100,0.98
std,FSU,electricity,2015,2.5
std,FSU,electricity,2020,2.647058824
std,FSU,electricity,2025,2.794117647
std,FSU,electricity,2030,2.941176471
std,FSU,electricity,2035,3.088235294
std,FSU,electricity,2040,3.235294118
std,FSU,electricity,2045,3.382352941
std,FSU,electricity,2050,3.529411765
std,FSU,electricity,2055,3.676470588
std,FSU,electricity,2060,3.823529412
std,FSU,electricity,2065,3.970588235
std,FSU,electricity,2070,4.117647059
std,FSU,electricity,2075,4.264705882
std,FSU,electricity,2080,4.411764706
std,FSU,electricity,2085,4.558823529
std,FSU,electricity,2090,4.705882353
std,FSU,electricity,2095,4.852941176
std,FSU,electricity,2100,5
std,FSU,gas,2015,0.75
std,FSU,gas,2020,0.758823529
std,FSU,gas,2025,0.767647059
std,FSU,gas,2030,0.776470588
std,FSU,gas,2035,0.785294118
std,FSU,gas,2040,0.794117647
std,FSU,gas,2045,0.802941176
std,FSU,gas,2050,0.811764706
std,FSU,gas,2055,0.820588235
std,FSU,gas,2060,0.829411765
std,FSU,gas,2065,0.838235294
std,FSU,gas,2070,0.847058824
std,FSU,gas,2075,0.855882353
std,FSU,gas,2080,0.864705882
std,FSU,gas,2085,0.873529412
std,FSU,gas,2090,0.882352941
std,FSU,gas,2095,0.891176471
std,FSU,gas,2100,0.9
std,FSU,oil,2015,0.75
std,FSU,oil,2020,0.756470588
std,FSU,oil,2025,0.762941176
std,FSU,oil,2030,0.769411765
std,FSU,oil,2035,0.775882353
std,FSU,oil,2040,0.782352941
std,FSU,oil,2045,0.788823529
std,FSU,oil,2050,0.795294118
std,FSU,oil,2055,0.801764706
std,FSU,oil,2060,0.808235294
std,FSU,oil,2065,0.814705882
std,FSU,oil,2070,0.821176471
std,FSU,oil,2075,0.827647059
std,FSU,oil,2080,0.834117647
std,FSU,oil,2085,0.840588235
std,FSU,oil,2090,0.847058824
std,FSU,oil,2095,0.853529412
std,FSU,oil,2100,0.86
adv,FSU,biomass_solid,2015,0.85
adv,FSU,biomass_solid,2020,0.85
adv,FSU,biomass_solid,2025,0.85
adv,FSU,biomass_solid,2030,0.85
adv,FSU,biomass_solid,2035,0.85
adv,FSU,biomass_solid,2040,0.85
adv,FSU,biomass_solid,2045,0.85
adv,FSU,biomass_solid,2050,0.85
adv,FSU,biomass_solid,2055,0.85
adv,FSU,biomass_solid,2060,0.85
adv,FSU,biomass_solid,2065,0.85
adv,FSU,biomass_solid,2070,0.85
adv,FSU,biomass_solid,2075,0.85
adv,FSU,biomass_solid,2080,0.85
adv,FSU,biomass_solid,2085,0.85
adv,FSU,biomass_solid,2090,0.85
adv,FSU,biomass_solid,2095,0.85
adv,FSU,biomass_solid,2100,0.85
adv,FSU,coal,2015,0.75
adv,FSU,coal,2020,0.75
adv,FSU,coal,2025,0.75
adv,FSU,coal,2030,0.75
adv,FSU,coal,2035,0.75
adv,FSU,coal,2040,0.75
adv,FSU,coal,2045,0.75
adv,FSU,coal,2050,0.75
adv,FSU,coal,2055,0.75
adv,FSU,coal,2060,0.75
adv,FSU,coal,2065,0.75
adv,FSU,coal,2070,0.75
adv,FSU,coal,2075,0.75
adv,FSU,coal,2080,0.75
adv,FSU,coal,2085,0.75
adv,FSU,coal,2090,0.75
adv,FSU,coal,2095,0.75
adv,FSU,coal,2100,0.75
adv,FSU,district_heat,2015,0.8
adv,FSU,district_heat,2020,0.810588235
adv,FSU,district_heat,2025,0.821176471
adv,FSU,district_heat,2030,0.831764706
adv,FSU,district_heat,2035,0.842352941
adv,FSU,district_heat,2040,0.852941176
adv,FSU,district_heat,2045,0.863529412
adv,FSU,district_heat,2050,0.874117647
adv,FSU,district_heat,2055,0.884705882
adv,FSU,district_heat,2060,0.895294118
adv,FSU,district_heat,2065,0.905882353
adv,FSU,district_heat,2070,0.916470588
adv,FSU,district_heat,2075,0.927058824
adv,FSU,district_heat,2080,0.937647059
adv,FSU,district_heat,2085,0.948235294
adv,FSU,district_heat,2090,0.958823529
adv,FSU,district_heat,2095,0.969411765
adv,FSU,district_heat,2100,0.98
adv,FSU,electricity,2015,2.7
adv,FSU,electricity,2020,2.835294118
adv,FSU,electricity,2025,2.970588235
adv,FSU,electricity,2030,3.105882353
adv,FSU,electricity,2035,3.241176471
adv,FSU,electricity,2040,3.376470588
adv,FSU,electricity,2045,3.511764706
adv,FSU,electricity,2050,3.647058824
adv,FSU,electricity,2055,3.782352941
adv,FSU,electricity,2060,3.917647059
adv,FSU,electricity,2065,4.052941176
adv,FSU,electricity,2070,4.188235294
adv,FSU,electricity,2075,4.323529412
adv,FSU,electricity,2080,4.458823529
adv,FSU,electricity,2085,4.594117647
adv,FSU,electricity,2090,4.729411765
adv,FSU,electricity,2095,4.864705882
adv,FSU,electricity,2100,5
adv,FSU,gas,2015,0.9
adv,FSU,gas,2020,0.9
adv,FSU,gas,2025,0.9
adv,FSU,gas,2030,0.9
adv,FSU,gas,2035,0.9
adv,FSU,gas,2040,0.9
adv,FSU,gas,2045,0.9
adv,FSU,gas,2050,0.9
adv,FSU,gas,2055,0.9
adv,FSU,gas,2060,0.9
adv,FSU,gas,2065,0.9
adv,FSU,gas,2070,0.9
adv,FSU,gas,2075,0.9
adv,FSU,gas,2080,0.9
adv,FSU,gas,2085,0.9
adv,FSU,gas,2090,0.9
adv,FSU,gas,2095,0.9
adv,FSU,gas,2100,0.9
adv,FSU,oil,2015,0.86
adv,FSU,oil,2020,0.86
adv,FSU,oil,2025,0.86
adv,FSU,oil,2030,0.86
adv,FSU,oil,2035,0.86
adv,FSU,oil,2040,0.86
adv,FSU,oil,2045,0.86
adv,FSU,oil,2050,0.86
adv,FSU,oil,2055,0.86
adv,FSU,oil,2060,0.86
adv,FSU,oil,2065,0.86
adv,FSU,oil,2070,0.86
adv,FSU,oil,2075,0.86
adv,FSU,oil,2080,0.86
adv,FSU,oil,2085,0.86
adv,FSU,oil,2090,0.86
adv,FSU,oil,2095,0.86
adv,FSU,oil,2100,0.86
avg,LAC,biomass_solid,2015,0.4
avg,LAC,biomass_solid,2020,0.4
avg,LAC,biomass_solid,2025,0.4
avg,LAC,biomass_solid,2030,0.4
avg,LAC,biomass_solid,2035,0.4
avg,LAC,biomass_solid,2040,0.4
avg,LAC,biomass_solid,2045,0.4
avg,LAC,biomass_solid,2050,0.4
avg,LAC,biomass_solid,2055,0.4
avg,LAC,biomass_solid,2060,0.4
avg,LAC,biomass_solid,2065,0.4
avg,LAC,biomass_solid,2070,0.4
avg,LAC,biomass_solid,2075,0.4
avg,LAC,biomass_solid,2080,0.4
avg,LAC,biomass_solid,2085,0.4
avg,LAC,biomass_solid,2090,0.4
avg,LAC,biomass_solid,2095,0.4
avg,LAC,biomass_solid,2100,0.4
avg,LAC,coal,2015,0.75
avg,LAC,coal,2020,0.75
avg,LAC,coal,2025,0.75
avg,LAC,coal,2030,0.75
avg,LAC,coal,2035,0.75
avg,LAC,coal,2040,0.75
avg,LAC,coal,2045,0.75
avg,LAC,coal,2050,0.75
avg,LAC,coal,2055,0.75
avg,LAC,coal,2060,0.75
avg,LAC,coal,2065,0.75
avg,LAC,coal,2070,0.75
avg,LAC,coal,2075,0.75
avg,LAC,coal,2080,0.75
avg,LAC,coal,2085,0.75
avg,LAC,coal,2090,0.75
avg,LAC,coal,2095,0.75
avg,LAC,coal,2100,0.75
avg,LAC,district_heat,2015,0.98
avg,LAC,district_heat,2020,0.98
avg,LAC,district_heat,2025,0.98
avg,LAC,district_heat,2030,0.98
avg,LAC,district_heat,2035,0.98
avg,LAC,district_heat,2040,0.98
avg,LAC,district_heat,2045,0.98
avg,LAC,district_heat,2050,0.98
avg,LAC,district_heat,2055,0.98
avg,LAC,district_heat,2060,0.98
avg,LAC,district_heat,2065,0.98
avg,LAC,district_heat,2070,0.98
avg,LAC,district_heat,2075,0.98
avg,LAC,district_heat,2080,0.98
avg,LAC,district_heat,2085,0.98
avg,LAC,district_heat,2090,0.98
avg,LAC,district_heat,2095,0.98
avg,LAC,district_heat,2100,0.98
avg,LAC,electricity,2015,1
avg,LAC,electricity,2020,1
avg,LAC,electricity,2025,1
avg,LAC,electricity,2030,1
avg,LAC,electricity,2035,1
avg,LAC,electricity,2040,1
avg,LAC,electricity,2045,1
avg,LAC,electricity,2050,1
avg,LAC,electricity,2055,1
avg,LAC,electricity,2060,1
avg,LAC,electricity,2065,1
avg,LAC,electricity,2070,1
avg,LAC,electricity,2075,1
avg,LAC,electricity,2080,1
avg,LAC,electricity,2085,1
avg,LAC,electricity,2090,1
avg,LAC,electricity,2095,1
avg,LAC,electricity,2100,1
avg,LAC,gas,2015,0.75
avg,LAC,gas,2020,0.75
avg,LAC,gas,2025,0.75
avg,LAC,gas,2030,0.75
avg,LAC,gas,2035,0.75
avg,LAC,gas,2040,0.75
avg,LAC,gas,2045,0.75
avg,LAC,gas,2050,0.75
avg,LAC,gas,2055,0.75
avg,LAC,gas,2060,0.75
avg,LAC,gas,2065,0.75
avg,LAC,gas,2070,0.75
avg,LAC,gas,2075,0.75
avg,LAC,gas,2080,0.75
avg,LAC,gas,2085,0.75
avg,LAC,gas,2090,0.75
avg,LAC,gas,2095,0.75
avg,LAC,gas,2100,0.75
avg,LAC,oil,2015,0.75
avg,LAC,oil,2020,0.75
avg,LAC,oil,2025,0.75
avg,LAC,oil,2030,0.75
avg,LAC,oil,2035,0.75
avg,LAC,oil,2040,0.75
avg,LAC,oil,2045,0.75
avg,LAC,oil,2050,0.75
avg,LAC,oil,2055,0.75
avg,LAC,oil,2060,0.75
avg,LAC,oil,2065,0.75
avg,LAC,oil,2070,0.75
avg,LAC,oil,2075,0.75
avg,LAC,oil,2080,0.75
avg,LAC,oil,2085,0.75
avg,LAC,oil,2090,0.75
avg,LAC,oil,2095,0.75
avg,LAC,oil,2100,0.75
std,LAC,biomass_solid,2015,0.4
std,LAC,biomass_solid,2020,0.426470588
std,LAC,biomass_solid,2025,0.452941176
std,LAC,biomass_solid,2030,0.479411765
std,LAC,biomass_solid,2035,0.505882353
std,LAC,biomass_solid,2040,0.532352941
std,LAC,biomass_solid,2045,0.558823529
std,LAC,biomass_solid,2050,0.585294118
std,LAC,biomass_solid,2055,0.611764706
std,LAC,biomass_solid,2060,0.638235294
std,LAC,biomass_solid,2065,0.664705882
std,LAC,biomass_solid,2070,0.691176471
std,LAC,biomass_solid,2075,0.717647059
std,LAC,biomass_solid,2080,0.744117647
std,LAC,biomass_solid,2085,0.770588235
std,LAC,biomass_solid,2090,0.797058824
std,LAC,biomass_solid,2095,0.823529412
std,LAC,biomass_solid,2100,0.85
std,LAC,coal,2015,0.75
std,LAC,coal,2020,0.75
std,LAC,coal,2025,0.75
std,LAC,coal,2030,0.75
std,LAC,coal,2035,0.75
std,LAC,coal,2040,0.75
std,LAC,coal,2045,0.75
std,LAC,coal,2050,0.75
std,LAC,coal,2055,0.75
std,LAC,coal,2060,0.75
std,LAC,coal,2065,0.75
std,LAC,coal,2070,0.75
std,LAC,coal,2075,0.75
std,LAC,coal,2080,0.75
std,LAC,coal,2085,0.75
std,LAC,coal,2090,0.75
std,LAC,coal,2095,0.75
std,LAC,coal,2100,0.75
std,LAC,district_heat,2015,0.98
std,LAC,district_heat,2020,0.98
std,LAC,district_heat,2025,0.98
std,LAC,district_heat,2030,0.98
std,LAC,district_heat,2035,0.98
std,LAC,district_heat,2040,0.98
std,LAC,district_heat,2045,0.98
std,LAC,district_heat,2050,0.98
std,LAC,district_heat,2055,0.98
std,LAC,district_heat,2060,0.98
std,LAC,district_heat,2065,0.98
std,LAC,district_heat,2070,0.98
std,LAC,district_heat,2075,0.98
std,LAC,district_heat,2080,0.98
std,LAC,district_heat,2085,0.98
std,LAC,district_heat,2090,0.98
std,LAC,district_heat,2095,0.98
std,LAC,district_heat,2100,0.98
std,LAC,electricity,2015,1
std,LAC,electricity,2020,1
std,LAC,electricity,2025,1
std,LAC,electricity,2030,1
std,LAC,electricity,2035,1
std,LAC,electricity,2040,1
std,LAC,electricity,2045,1
std,LAC,electricity,2050,1
std,LAC,electricity,2055,1
std,LAC,electricity,2060,1
std,LAC,electricity,2065,1
std,LAC,electricity,2070,1
std,LAC,electricity,2075,1
std,LAC,electricity,2080,1
std,LAC,electricity,2085,1
std,LAC,electricity,2090,1
std,LAC,electricity,2095,1
std,LAC,electricity,2100,1
std,LAC,gas,2015,0.75
std,LAC,gas,2020,0.758823529
std,LAC,gas,2025,0.767647059
std,LAC,gas,2030,0.776470588
std,LAC,gas,2035,0.785294118
std,LAC,gas,2040,0.794117647
std,LAC,gas,2045,0.802941176
std,LAC,gas,2050,0.811764706
std,LAC,gas,2055,0.820588235
std,LAC,gas,2060,0.829411765
std,LAC,gas,2065,0.838235294
std,LAC,gas,2070,0.847058824
std,LAC,gas,2075,0.855882353
std,LAC,gas,2080,0.864705882
std,LAC,gas,2085,0.873529412
std,LAC,gas,2090,0.882352941
std,LAC,gas,2095,0.891176471
std,LAC,gas,2100,0.9
std,LAC,oil,2015,0.75
std,LAC,oil,2020,0.756470588
std,LAC,oil,2025,0.762941176
std,LAC,oil,2030,0.769411765
std,LAC,oil,2035,0.775882353
std,LAC,oil,2040,0.782352941
std,LAC,oil,2045,0.788823529
std,LAC,oil,2050,0.795294118
std,LAC,oil,2055,0.801764706
std,LAC,oil,2060,0.808235294
std,LAC,oil,2065,0.814705882
std,LAC,oil,2070,0.821176471
std,LAC,oil,2075,0.827647059
std,LAC,oil,2080,0.834117647
std,LAC,oil,2085,0.840588235
std,LAC,oil,2090,0.847058824
std,LAC,oil,2095,0.853529412
std,LAC,oil,2100,0.86
adv,LAC,biomass_solid,2015,0.7
adv,LAC,biomass_solid,2020,0.708823529
adv,LAC,biomass_solid,2025,0.717647059
adv,LAC,biomass_solid,2030,0.726470588
adv,LAC,biomass_solid,2035,0.735294118
adv,LAC,biomass_solid,2040,0.744117647
adv,LAC,biomass_solid,2045,0.752941176
adv,LAC,biomass_solid,2050,0.761764706
adv,LAC,biomass_solid,2055,0.770588235
adv,LAC,biomass_solid,2060,0.779411765
adv,LAC,biomass_solid,2065,0.788235294
adv,LAC,biomass_solid,2070,0.797058824
adv,LAC,biomass_solid,2075,0.805882353
adv,LAC,biomass_solid,2080,0.814705882
adv,LAC,biomass_solid,2085,0.823529412
adv,LAC,biomass_solid,2090,0.832352941
adv,LAC,biomass_solid,2095,0.841176471
adv,LAC,biomass_solid,2100,0.85
adv,LAC,coal,2015,0.75
adv,LAC,coal,2020,0.75
adv,LAC,coal,2025,0.75
adv,LAC,coal,2030,0.75
