region_bld,region_gea,urt,clim,mat,arch,inc_cl,year,yr_con,bld_age,value
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,1970,p2,26698.033695819162
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,1975,p2,22653.100534887704
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,1980,p2,31893.3404002849
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,1985,p2,21004.191505316685
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,1990,p2,20153.83140480113
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,1995,p3,30320.96517719428
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,2000,p3,27917.862927447994
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,2005,p3,28337.142880147316
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,2010,p3,33598.617488434364
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,2015,p3,46299.74809616383
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,sfh,q3,2020,2020,p3,46299.74809616383
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1945,p1,11759.321850665012
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1960,p2,5339.63750907664
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1965,p2,2695.0041147521533
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1970,p2,3988.0957447145843
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1975,p2,3383.8722085988356
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1980,p2,4764.159690070707
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1985,p2,3137.5616756610034
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1990,p2,3010.536672622055
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,1995,p3,4529.281600489153
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,2000,p3,4170.311248078441
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,2005,p3,4232.942436746791
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,2010,p3,5018.890359191018
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,2015,p3,6916.158354674693
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q1,2020,2020,p3,6916.158354674693
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1945,p1,11759.321850665012
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1960,p2,5339.63750907664
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1965,p2,2695.0041147521533
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1970,p2,3988.0957447145843
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1975,p2,3383.8722085988356
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1980,p2,4764.159690070707
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1985,p2,3137.5616756610034
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1990,p2,3010.536672622055
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,1995,p3,4529.281600489153
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,2000,p3,4170.311248078441
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,2005,p3,4232.942436746791
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,2010,p3,5018.890359191018
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,2015,p3,6916.158354674693
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q2,2020,2020,p3,6916.158354674693
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1945,p1,11759.321850665012
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1960,p2,5339.63750907664
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1965,p2,2695.0041147521533
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1970,p2,3988.0957447145843
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1975,p2,3383.8722085988356
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1980,p2,4764.159690070707
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1985,p2,3137.5616756610034
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1990,p2,3010.536672622055
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,1995,p3,4529.281600489153
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,2000,p3,4170.311248078441
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,2005,p3,4232.942436746791
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,2010,p3,5018.890359191018
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,2015,p3,6916.158354674693
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,mfh,q3,2020,2020,p3,6916.158354674693
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1945,p1,10602.45591487604
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1960,p2,4814.331322911023
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1965,p2,2429.8733162776243
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1970,p2,3595.75238135477
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1975,p2,3050.9715156304806
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1980,p2,4295.468210790196
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1985,p2,2828.892685727806
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1990,p2,2714.364188978173
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,1995,p3,4083.69710166509
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,2000,p3,3760.0417736262575
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,2005,p3,3816.511359928261
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,2010,p3,4525.138833269871
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,2015,p3,6235.756220060835
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q1,2020,2020,p3,6235.756220060835
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1945,p1,10602.45591487604
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1960,p2,4814.331322911023
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1965,p2,2429.8733162776243
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1970,p2,3595.75238135477
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1975,p2,3050.9715156304806
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1980,p2,4295.468210790196
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1985,p2,2828.892685727806
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1990,p2,2714.364188978173
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,1995,p3,4083.69710166509
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,2000,p3,3760.0417736262575
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,2005,p3,3816.511359928261
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,2010,p3,4525.138833269871
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,2015,p3,6235.756220060835
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q2,2020,2020,p3,6235.756220060835
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1945,p1,10602.45591487604
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1960,p2,4814.331322911023
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1965,p2,2429.8733162776243
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1970,p2,3595.75238135477
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1975,p2,3050.9715156304806
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1980,p2,4295.468210790196
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1985,p2,2828.892685727806
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1990,p2,2714.364188978173
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,1995,p3,4083.69710166509
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,2000,p3,3760.0417736262575
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,2005,p3,3816.511359928261
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,2010,p3,4525.138833269871
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,2015,p3,6235.756220060835
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,sfh,q3,2020,2020,p3,6235.756220060835
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,1945,p1,4813.894670462047
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,1970,p2,80.0877627416093
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,1975,p2,452.7203654729948
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,1980,p2,464.60079524893956
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,1985,p2,314.33146948748333
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,1990,p2,113.56262610787621
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,1995,p3,196.31890729035482
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,2000,p3,352.45333619851596
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,2005,p3,597.097128641968
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,2010,p3,447.50181756523637
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,2015,p3,65.14743909683695
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q1,2020,2020,p3,65.14743909683695
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,1945,p1,4813.894670462047
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,1970,p2,80.0877627416093
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,1975,p2,452.7203654729948
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,1980,p2,464.60079524893956
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,1985,p2,314.33146948748333
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,1990,p2,113.56262610787621
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,1995,p3,196.31890729035482
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,2000,p3,352.45333619851596
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,2005,p3,597.097128641968
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,2010,p3,447.50181756523637
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,2015,p3,65.14743909683695
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q2,2020,2020,p3,65.14743909683695
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,1945,p1,4813.894670462047
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,1970,p2,80.0877627416093
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,1975,p2,452.7203654729948
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,1980,p2,464.60079524893956
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,1985,p2,314.33146948748333
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,1990,p2,113.56262610787621
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,1995,p3,196.31890729035482
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,2000,p3,352.45333619851596
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,2005,p3,597.097128641968
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,2010,p3,447.50181756523637
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,2015,p3,65.14743909683695
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,q3,2020,2020,p3,65.14743909683695
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,1945,p1,119628.6850228839
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,1970,p2,1990.2374022303434
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,1975,p2,11250.421475652991
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,1980,p2,11545.658191336666
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,1985,p2,7811.359623450115
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,1990,p2,2822.111612796003
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,1995,p3,4878.6635262860145
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,2000,p3,8758.71461955592
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,2005,p3,14838.28575175945
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,2010,p3,11120.735960197588
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,2015,p3,1618.9592249710267
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q1,2020,2020,p3,1618.9592249710267
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,1945,p1,119628.6850228839
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,1970,p2,1990.2374022303434
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,1975,p2,11250.421475652991
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,1980,p2,11545.658191336666
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,1985,p2,7811.359623450115
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,1990,p2,2822.111612796003
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,1995,p3,4878.6635262860145
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,2000,p3,8758.71461955592
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,2005,p3,14838.28575175945
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,2010,p3,11120.735960197588
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,2015,p3,1618.9592249710267
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q2,2020,2020,p3,1618.9592249710267
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,1945,p1,119628.6850228839
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,1970,p2,1990.2374022303434
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,1975,p2,11250.421475652991
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,1980,p2,11545.658191336666
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,1985,p2,7811.359623450115
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,1990,p2,2822.111612796003
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,1995,p3,4878.6635262860145
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,2000,p3,8758.71461955592
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,2005,p3,14838.28575175945
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,2010,p3,11120.735960197588
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,2015,p3,1618.9592249710267
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,q3,2020,2020,p3,1618.9592249710267
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1945,p1,46871.46604050127
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1960,p2,9323.817440975985
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1965,p2,6607.444921354888
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1970,p2,8794.44516665473
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1975,p2,11329.62048328819
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1980,p2,12044.999279226602
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1985,p2,7524.121922629482
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1990,p2,3370.12848711688
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,1995,p3,6953.016803555908
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,2000,p3,11483.67081283694
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,2005,p3,17871.78253753348
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,2010,p3,17609.345037459374
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,2015,p3,21816.786500481114
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q1,2020,2020,p3,21816.786500481114
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1945,p1,46871.46604050127
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1960,p2,9323.817440975985
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1965,p2,6607.444921354888
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1970,p2,8794.44516665473
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1975,p2,11329.62048328819
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1980,p2,12044.999279226602
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1985,p2,7524.121922629482
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1990,p2,3370.12848711688
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,1995,p3,6953.016803555908
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,2000,p3,11483.67081283694
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,2005,p3,17871.78253753348
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,2010,p3,17609.345037459374
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,2015,p3,21816.786500481114
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q2,2020,2020,p3,21816.786500481114
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1945,p1,46871.46604050127
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1960,p2,9323.817440975985
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1965,p2,6607.444921354888
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1970,p2,8794.44516665473
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1975,p2,11329.62048328819
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1980,p2,12044.999279226602
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1985,p2,7524.121922629482
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1990,p2,3370.12848711688
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,1995,p3,6953.016803555908
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,2000,p3,11483.67081283694
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,2005,p3,17871.78253753348
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,2010,p3,17609.345037459374
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,2015,p3,21816.786500481114
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,q3,2020,2020,p3,21816.786500481114
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1945,p1,42260.31562117675
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1960,p2,8406.553081748461
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1965,p2,5957.413600790304
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1970,p2,7929.259755183119
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1975,p2,10215.02799439662
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1980,p2,10860.02879216685
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1985,p2,6783.909159289743
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1990,p2,3038.5798623733826
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,1995,p3,6268.98857346078
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,2000,p3,10353.923106801856
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,2005,p3,16113.581151433134
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,2010,p3,15876.96188505723
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,2015,p3,19670.48107314286
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q1,2020,2020,p3,19670.48107314286
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1945,p1,42260.31562117675
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1960,p2,8406.553081748461
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1965,p2,5957.413600790304
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1970,p2,7929.259755183119
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1975,p2,10215.02799439662
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1980,p2,10860.02879216685
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1985,p2,6783.909159289743
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1990,p2,3038.5798623733826
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,1995,p3,6268.98857346078
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,2000,p3,10353.923106801856
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,2005,p3,16113.581151433134
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,2010,p3,15876.96188505723
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,2015,p3,19670.48107314286
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q2,2020,2020,p3,19670.48107314286
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q3,2020,1945,p1,42260.31562117675
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q3,2020,1960,p2,8406.553081748461
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q3,2020,1965,p2,5957.413600790304
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q3,2020,1970,p2,7929.259755183119
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,q3,2020,1975,p2,10215.02799439662
