region_gea,year,value
AFR,2015,1.25
AFR,2020,1.284419009
AFR,2025,1.324953199
AFR,2030,1.371868352
AFR,2035,1.425217106
AFR,2040,1.490259806
AFR,2045,1.569773226
AFR,2050,1.665828825
AFR,2055,1.781337475
AFR,2060,1.915738209
AFR,2070,2.223740836
AFR,2080,2.530961813
AFR,2090,2.767772861
AFR,2100,2.904642608
CPA,2015,2
CPA,2020,2.426147857
CPA,2025,2.832542413
CPA,2030,3.148618522
CPA,2035,3.369359382
CPA,2040,3.53273862
CPA,2045,3.653909861
CPA,2050,3.739466475
CPA,2055,3.800868191
CPA,2060,3.84973501
CPA,2070,3.919081613
CPA,2080,3.959218768
CPA,2090,3.981028503
CPA,2100,3.991758243
EEU,2015,1.96
EEU,2020,2.237861619
EEU,2025,2.512691004
EEU,2030,2.774652801
EEU,2035,3.010795928
EEU,2040,3.208277599
EEU,2045,3.363256705
EEU,2050,3.487159421
EEU,2055,3.589541971
EEU,2060,3.67939144
EEU,2070,3.815013882
EEU,2080,3.894280406
EEU,2090,3.939961779
EEU,2100,3.967027959
FSU,2015,4
FSU,2020,4
FSU,2025,4
FSU,2030,4
FSU,2035,4
FSU,2040,4
FSU,2045,4
FSU,2050,4
FSU,2055,4
FSU,2060,4
FSU,2070,4
FSU,2080,4
FSU,2090,4
FSU,2100,4
LAC,2015,0.95
LAC,2020,1.069889296
LAC,2025,1.200005096
LAC,2030,1.338413393
LAC,2035,1.483943916
LAC,2040,1.639627197
LAC,2045,1.803330001
LAC,2050,1.97201015
LAC,2055,2.142230934
LAC,2060,2.306194358
LAC,2070,2.58747238
LAC,2080,2.787578491
LAC,2090,2.904452805
LAC,2100,2.961846786
MEA,2015,1.25
MEA,2020,1.360300565
MEA,2025,1.482755049
MEA,2030,1.616986704
MEA,2035,1.750015802
MEA,2040,1.881453268
MEA,2045,2.007625202
MEA,2050,2.127155436
MEA,2055,2.243480112
MEA,2060,2.356589134
MEA,2070,2.561743005
MEA,2080,2.723960024
MEA,2090,2.843023186
MEA,2100,2.918668486
"NAM",2015,4
"NAM",2020,4
"NAM",2025,4
"NAM",2030,4
"NAM",2035,4
"NAM",2040,4
"NAM",2045,4
"NAM",2050,4
"NAM",2055,4
"NAM",2060,4
"NAM",2070,4
"NAM",2080,4
"NAM",2090,4
"NAM",2100,4
PAO,2015,3.09
PAO,2020,3.235814187
PAO,2025,3.379977888
PAO,2030,3.502060068
PAO,2035,3.595445151
PAO,2040,3.671457587
PAO,2045,3.740758494
PAO,2050,3.797862244
PAO,2055,3.846542124
PAO,2060,3.887678875
PAO,2070,3.945674032
PAO,2080,3.975928644
PAO,2090,3.990621833
PAO,2100,3.9968847
PAS,2015,0.62
PAS,2020,0.724904894
PAS,2025,0.858061179
PAS,2030,1.005808114
PAS,2035,1.162395175
PAS,2040,1.332150635
PAS,2045,1.509874075
PAS,2050,1.690833762
PAS,2055,1.871548468
PAS,2060,2.045593427
PAS,2070,2.353527725
PAS,2080,2.596636483
PAS,2090,2.765597069
PAS,2100,2.866512397
SAS,2015,0.62
SAS,2020,0.671331687
SAS,2025,0.736763883
SAS,2030,0.814312482
SAS,2035,0.905182031
SAS,2040,1.013882035
SAS,2045,1.139983129
SAS,2050,1.283848659
SAS,2055,1.446472759
SAS,2060,1.627168129
SAS,2070,2.014962278
SAS,2080,2.377869974
SAS,2090,2.662389296
SAS,2100,2.847295589
WEU,2015,4
WEU,2020,4
WEU,2025,4
WEU,2030,4
WEU,2035,4
WEU,2040,4
WEU,2045,4
WEU,2050,4
WEU,2055,4
WEU,2060,4
WEU,2070,4
WEU,2080,4
WEU,2090,4
WEU,2100,4
