"region_bld","fuel_heat_f","value","scaling_factor"
"C-EEU-BGR","coal",-3.16983460532548,0.234959784922989
"C-EEU-BGR","district_heat",-2.10179321467892,0.234959784922989
"C-EEU-BGR","electricity",-2.09417722770681,0.234959784922989
"C-EEU-BGR","heat_pump",-3.21627223489568,0.234959784922989
"C-EEU-BGR","biomass_solid",0,0.234959784922989
"C-EEU-CZE","coal",-3.20311668457818,0.156649090774181
"C-EEU-CZE","district_heat",-1.53282429602118,0.156649090774181
"C-EEU-CZE","gas",-1.21079005888989,0.156649090774181
"C-EEU-CZE","heat_pump",-3.43408079073138,0.156649090774181
"C-EEU-CZE","biomass_solid",0,0.156649090774181
"C-EEU-EST","biomass_solid",1.7621320258418,0.164442860419612
"C-EEU-EST","gas",-1.67758847254202,0.164442860419612
"C-EEU-EST","heat_pump",-0.927902060309912,0.164442860419612
"C-EEU-EST","district_heat",0,0.164442860419612
"C-EEU-HUN","biomass_solid",3.90782471463455,0.162013869385464
"C-EEU-HUN","district_heat",-1.20965541539364,0.162013869385464
"C-EEU-HUN","heat_pump",-4.40580260014039,0.162013869385464
"C-EEU-HUN","gas",0,0.162013869385464
"C-EEU-LTU","biomass_solid",1.72040933413173,0.135663246224197
"C-EEU-LTU","gas",-2.08703163086203,0.135663246224197
"C-EEU-LTU","heat_pump",-6.2087389940155,0.135663246224197
"C-EEU-LTU","district_heat",0,0.135663246224197
"C-EEU-LVA","biomass_solid",2.26230762977329,0.125404531001401
"C-EEU-LVA","gas",-1.56193259198742,0.125404531001401
"C-EEU-LVA","heat_pump",-3.19849948984895,0.125404531001401
"C-EEU-LVA","district_heat",0,0.125404531001401
"C-EEU-POL","biomass_solid",0.656649644325168,0.141322386231437
"C-EEU-POL","coal",-0.518639836178984,0.141322386231437
"C-EEU-POL","gas",-0.214978340045941,0.141322386231437
"C-EEU-POL","heat_pump",-3.91773510196356,0.141322386231437
"C-EEU-POL","district_heat",0,0.141322386231437
"C-EEU-ROU","district_heat",-3.39236089056107,0.219131078053471
"C-EEU-ROU","gas",-3.66778220477624,0.219131078053471
"C-EEU-ROU","heat_pump",-7.08796020965053,0.219131078053471
"C-EEU-ROU","biomass_solid",0,0.219131078053471
"C-EEU-SVK","district_heat",0.791578025677838,0.355932714150332
"C-EEU-SVK","heat_pump",-2.94000871739237,0.355932714150332
"C-EEU-SVK","gas",0,0.355932714150332
"C-EEU-SVN","district_heat",-2.06168825830281,0.13913344194219
"C-EEU-SVN","electricity",-1.80974762941499,0.13913344194219
"C-EEU-SVN","gas",-1.96397333296702,0.13913344194219
"C-EEU-SVN","heat_pump",-2.89236359794272,0.13913344194219
"C-EEU-SVN","oil",-0.975895551164124,0.13913344194219
"C-EEU-SVN","biomass_solid",0,0.13913344194219
"C-WEU-AUT","district_heat",-1.09389803108959,0.0892156502287235
"C-WEU-AUT","electricity",-0.820238122125058,0.0892156502287235
"C-WEU-AUT","gas",-0.836562244654483,0.0892156502287235
"C-WEU-AUT","heat_pump",-1.61902140084284,0.0892156502287235
"C-WEU-AUT","oil",-0.0585796095156812,0.0892156502287235
"C-WEU-AUT","biomass_solid",0,0.0892156502287235
"C-WEU-BEL","biomass_solid",-1.48594728505375,0.126784281737073
"C-WEU-BEL","heat_pump",-1.35712358273504,0.126784281737073
"C-WEU-BEL","oil",0.412288691594049,0.126784281737073
"C-WEU-BEL","gas",0,0.126784281737073
"C-WEU-CYP","electricity",0.675433644370919,0.800093556630633
"C-WEU-CYP","heat_pump",-1.07025924579114,0.800093556630633
"C-WEU-CYP","oil",0,0.800093556630633
"C-WEU-DEU","biomass_solid",-0.482605273615771,0.0859820030603042
"C-WEU-DEU","district_heat",-1.14982998389867,0.0859820030603042
"C-WEU-DEU","heat_pump",-1.83284325965841,0.0859820030603042
"C-WEU-DEU","oil",-0.0817385920102001,0.0859820030603042
"C-WEU-DEU","gas",0,0.0859820030603042
"C-WEU-DNK","biomass_solid",0.772118575369022,0.0705501989250291
"C-WEU-DNK","gas",-1.06267856627146,0.0705501989250291
"C-WEU-DNK","heat_pump",-1.64712550896882,0.0705501989250291
"C-WEU-DNK","oil",-0.39339361887395,0.0705501989250291
"C-WEU-DNK","district_heat",0,0.0705501989250291
"C-WEU-ESP","biomass_solid",-0.479965979744608,0.138047106605267
"C-WEU-ESP","electricity",0.502908980283904,0.138047106605267
"C-WEU-ESP","gas",-0.514831725802548,0.138047106605267
"C-WEU-ESP","heat_pump",-0.963497367393718,0.138047106605267
