"region_bld","mat","eneff_f","value","barrier_rent","barrier_mfh","scaling_factor"
"C-EEU-BGR","perm","adv",-4.84424782617436,0.310202240263006,0.258036636646094,0.0785347401145377
"C-EEU-BGR","perm","std",-2.14837851913308,0.310202240263006,0.258036636646094,0.0785347401145377
"C-EEU-CZE","perm","adv",-4.73325529526478,0.237468483384565,0.261731257672826,0.0785347401145377
"C-EEU-CZE","perm","std",-1.7693021808558,0.237468483384565,0.261731257672826,0.0785347401145377
"C-EEU-EST","perm","adv",-4.82843040025176,0.27559419493726,0,0.0785347401145377
"C-EEU-EST","perm","std",-2.82040454084328,0.27559419493726,0,0.0785347401145377
"C-EEU-HUN","perm","adv",-4.34694765505346,0.282087885965372,0.716757632088007,0.0785347401145377
"C-EEU-HUN","perm","std",-2.09166296792505,0.282087885965372,0.716757632088007,0.0785347401145377
"C-EEU-LTU","perm","adv",-4.10429990114895,0.22004431561333,0,0.0785347401145377
"C-EEU-LTU","perm","std",-2.7674182311944,0.22004431561333,0,0.0785347401145377
"C-EEU-LVA","perm","adv",-6.57277391418277,0.675035910293651,0,0.0785347401145377
"C-EEU-LVA","perm","std",-2.76361347760866,0.675035910293651,0,0.0785347401145377
"C-EEU-POL","perm","adv",-6.42788328331187,0.391439798983803,0.523983376179114,0.0785347401145377
"C-EEU-POL","perm","std",-1.87156418178039,0.391439798983803,0.523983376179114,0.0785347401145377
"C-EEU-ROU","perm","adv",-4.78048149449597,1.98428587887715,0.593100795310107,0.0785347401145377
"C-EEU-ROU","perm","std",-2.04637099429619,1.98428587887715,0.593100795310107,0.0785347401145377
"C-EEU-SVK","perm","adv",-4.97777706184622,0.488533941488424,0.418765035004636,0.0785347401145377
"C-EEU-SVK","perm","std",-2.34220221763004,0.488533941488424,0.418765035004636,0.0785347401145377
"C-EEU-SVN","perm","adv",-4.8162748128678,0,0.28114386532527,0.0785347401145377
"C-EEU-SVN","perm","std",-2.06463577274498,0,0.28114386532527,0.0785347401145377
"C-WEU-AUT","perm","adv",-2.7611167480286,1.09835900170194,0,0.0785347401145377
"C-WEU-AUT","perm","std",-0.441877645384465,1.09835900170194,0,0.0785347401145377
"C-WEU-BEL","perm","adv",-2.70804390536251,0.575902586093396,0.858801237241108,0.0785347401145377
"C-WEU-BEL","perm","std",-1.63211904181858,0.575902586093396,0.858801237241108,0.0785347401145377
"C-WEU-CYP","perm","adv",-2.6538777141693,0.304126629722356,0.658958513020136,0.0785347401145377
"C-WEU-CYP","perm","std",-0.835751614106129,0.304126629722356,0.658958513020136,0.0785347401145377
"C-WEU-DEU","perm","adv",-3.07625160294214,1.02307525016637,0,0.0785347401145377
"C-WEU-DEU","perm","std",-0.782866442352245,1.02307525016637,0,0.0785347401145377
"C-WEU-DNK","perm","adv",-5.60881787210834,1.22591388423163,0,0.0785347401145377
"C-WEU-DNK","perm","std",-0.725801286619908,1.22591388423163,0,0.0785347401145377
"C-WEU-ESP","perm","adv",-4.62701640011206,0,0,0.0785347401145377
"C-WEU-ESP","perm","std",-2.51624362997151,0,0,0.0785347401145377
"C-WEU-FIN","perm","adv",-5.79888874398415,1.02056800889763,0,0.0785347401145377
"C-WEU-FIN","perm","std",-1.08073189982631,1.02056800889763,0,0.0785347401145377
"C-WEU-FRA","perm","adv",-2.15029148347612,0.63267312625716,0.998471385576291,0.0785347401145377
"C-WEU-FRA","perm","std",-1.18990159342438,0.63267312625716,0.998471385576291,0.0785347401145377
"C-WEU-GRC","perm","adv",-3.80352688561262,0.748854340551003,0.516347737683596,0.0785347401145377
"C-WEU-GRC","perm","std",-1.76589607546309,0.748854340551003,0.516347737683596,0.0785347401145377
"C-WEU-HRV","perm","adv",-4.78829865820172,0,0,0.0785347401145377
"C-WEU-HRV","perm","std",-2.04636178517328,0,0,0.0785347401145377
"C-WEU-IRL","perm","adv",-3.34512530983969,0.984677636365877,0,0.0785347401145377
"C-WEU-IRL","perm","std",-1.25334875383011,0.984677636365877,0,0.0785347401145377
"C-WEU-ITA","perm","adv",-2.97417332134363,0.213431469672513,0,0.0785347401145377
"C-WEU-ITA","perm","std",-1.81422887984787,0.213431469672513,0,0.0785347401145377
"C-WEU-LUX","perm","adv",-1.0247072760702,1.01737943673028,1.49816588016879,0.0785347401145377
"C-WEU-LUX","perm","std",-0.930189224839835,1.01737943673028,1.49816588016879,0.0785347401145377
"C-WEU-MLT","perm","adv",-4.06944181051646,0,0,0.0785347401145377
"C-WEU-MLT","perm","std",-2.18570722785448,0,0,0.0785347401145377
"C-WEU-NLD","perm","adv",-3.5484064602225,0.417198722600913,0.47779856821468,0.0785347401145377
"C-WEU-NLD","perm","std",-1.65911448887527,0.417198722600913,0.47779856821468,0.0785347401145377
"C-WEU-PRT","perm","adv",-4.74191642389322,0.479745287350092,0,0.0785347401145377
"C-WEU-PRT","perm","std",-2.47936248289823,0.479745287350092,0,0.0785347401145377
"C-WEU-SWE","perm","adv",-2.37849666731969,1.46900033030401,0,0.0785347401145377
"C-WEU-SWE","perm","std",-0.282433950572712,1.46900033030401,0,0.0785347401145377
