"region_bld","mat","eneff_f","value","barrier_rent","barrier_mfh","scaling_factor"
"C-EEU-BGR","perm","adv",-4.32918665068995,0.194795569378285,0.696866017931936,0.171873478937395
"C-EEU-BGR","perm","std",-1.54274759232919,0.194795569378285,0.696866017931936,0.171873478937395
"C-EEU-CZE","perm","adv",-4.63273921245403,0.122603216456871,0.361624870044958,0.109969280816246
"C-EEU-CZE","perm","std",-1.58502831884155,0.122603216456871,0.361624870044958,0.109969280816246
"C-EEU-EST","perm","adv",-4.4504101404844,0.243681017686487,0,0.157046544029855
"C-EEU-EST","perm","std",-2.41933685208519,0.243681017686487,0,0.157046544029855
"C-EEU-HUN","perm","adv",-4.13604672031913,0.293150551593926,0.829031788370274,0.105013759885435
"C-EEU-HUN","perm","std",-1.86365127956223,0.293150551593926,0.829031788370274,0.105013759885435
"C-EEU-LTU","perm","adv",-3.87815494290614,0.154683980817907,0,0.12791662943676
"C-EEU-LTU","perm","std",-2.50657552710591,0.154683980817907,0,0.12791662943676
"C-EEU-LVA","perm","adv",-5.32916911464861,0.592690873637886,0,0.186732847283982
"C-EEU-LVA","perm","std",-2.52873345026612,0.592690873637886,0,0.186732847283982
"C-EEU-POL","perm","adv",-6.03413205940105,0.344149443879547,0.661236762719054,0.14674755000221
"C-EEU-POL","perm","std",-1.54286640862381,0.344149443879547,0.661236762719054,0.14674755000221
"C-EEU-ROU","perm","adv",-4.7488245771889,1.67391535198991,0.70681419164197,0.156812844744443
"C-EEU-ROU","perm","std",-1.81723177894463,1.67391535198991,0.70681419164197,0.156812844744443
"C-EEU-SVK","perm","adv",-4.80122383875857,0.384012115092336,0.616157227031171,0.0935552192776685
"C-EEU-SVK","perm","std",-2.14114426173088,0.384012115092336,0.616157227031171,0.0935552192776685
"C-EEU-SVN","perm","adv",-4.55513332840884,0,0.631353212269354,0.110738710470793
"C-EEU-SVN","perm","std",-1.72701121428493,0,0.631353212269354,0.110738710470793
"C-WEU-AUT","perm","adv",-3.4006086514358,1.12716438110252,0,0.0420800085994903
"C-WEU-AUT","perm","std",-1.12492404257481,1.12716438110252,0,0.0420800085994903
"C-WEU-BEL","perm","adv",-2.95638326015093,0.476590814652734,0.887591849222396,0.0653780776509524
"C-WEU-BEL","perm","std",-1.78030042385087,0.476590814652734,0.887591849222396,0.0653780776509524
"C-WEU-CYP","perm","adv",-2.64862119916606,0.298520352153777,0.976254999251262,0.0657907957339525
"C-WEU-CYP","perm","std",-0.918338952489526,0.298520352153777,0.976254999251262,0.0657907957339525
"C-WEU-DEU","perm","adv",-4.05387242054118,1.09359734975207,0,0.0363709235929888
"C-WEU-DEU","perm","std",-1.75438315612484,1.09359734975207,0,0.0363709235929888
"C-WEU-DNK","perm","adv",-6.92700369553902,1.17755210503247,0,0.0273018419502315
"C-WEU-DNK","perm","std",-2.22268573406776,1.17755210503247,0,0.0273018419502315
"C-WEU-ESP","perm","adv",-5.99686530858849,0,0,0.241786920205944
"C-WEU-ESP","perm","std",-2.87110161492212,0,0,0.241786920205944
"C-WEU-FIN","perm","adv",-7.65060106765959,0.989686515132819,0,0.0242500228623127
"C-WEU-FIN","perm","std",-2.99759836913151,0.989686515132819,0,0.0242500228623127
"C-WEU-FRA","perm","adv",-2.70932992094509,0.833248066273928,0.888616336087927,0.0516556202644566
"C-WEU-FRA","perm","std",-1.52910035437513,0.833248066273928,0.888616336087927,0.0516556202644566
"C-WEU-GBR","perm","adv",-3.88510480289148,0.732327219093989,0,0.0639107737776261
"C-WEU-GBR","perm","std",-2.00900780592854,0.732327219093989,0,0.0639107737776261
"C-WEU-GRC","perm","adv",-3.79552218633623,0.723678068105448,0.540382943751207,0.0630343037942175
"C-WEU-GRC","perm","std",-1.89969775129552,0.723678068105448,0.540382943751207,0.0630343037942175
"C-WEU-IRL","perm","adv",-4.19123976633748,1.00872988054583,0,0.0285128125313879
"C-WEU-IRL","perm","std",-2.39156836327987,1.00872988054583,0,0.0285128125313879
"C-WEU-ITA","perm","adv",-2.93253602560871,0.100407426438257,0,0.0845345045024663
"C-WEU-ITA","perm","std",-1.7593508282371,0.100407426438257,0,0.0845345045024663
"C-WEU-LUX","perm","adv",-3.45578772579354,0.93562228421606,0.879005284477988,0.0281434932112609
"C-WEU-LUX","perm","std",-2.54549784030613,0.93562228421606,0.879005284477988,0.0281434932112609
"C-WEU-MLT","perm","adv",-4.4619771213035,0,0,0.0569421618846553
"C-WEU-MLT","perm","std",-2.56838135371643,0,0,0.0569421618846553
"C-WEU-NLD","perm","adv",-4.10434094702254,0.404910088139119,0.406016725490052,0.0440642242404484
"C-WEU-NLD","perm","std",-2.15231384731668,0.404910088139119,0.406016725490052,0.0440642242404484
"C-WEU-PRT","perm","adv",-4.40712722710251,0.358089358426237,0,0.156358764883363
"C-WEU-PRT","perm","std",-2.2956757897073,0.358089358426237,0,0.156358764883363
"C-WEU-SWE","perm","adv",-4.00987147392423,1.48898307736236,0,0.0267871344713351
"C-WEU-SWE","perm","std",-1.98079214926678,1.48898307736236,0,0.0267871344713351
