"region_bld","fuel_heat_f","value","scaling_factor"
"C-EEU-BGR","coal",-3.1633938611584,0.234966486292863
"C-EEU-BGR","district_heat",-2.10062182739221,0.234966486292863
"C-EEU-BGR","electricity",-2.09604681731172,0.234966486292863
"C-EEU-BGR","heat_pump",-3.2134766743486,0.234966486292863
"C-EEU-BGR","biomass_solid",0,0.234966486292863
"C-EEU-CZE","coal",-3.19244455794688,0.156646408669159
"C-EEU-CZE","district_heat",-1.53579311476848,0.156646408669159
"C-EEU-CZE","gas",-1.21499841437622,0.156646408669159
"C-EEU-CZE","heat_pump",-3.43215357651382,0.156646408669159
"C-EEU-CZE","biomass_solid",0,0.156646408669159
"C-EEU-EST","biomass_solid",1.76171970061672,0.164436701442188
"C-EEU-EST","gas",-1.67798824381702,0.164436701442188
"C-EEU-EST","heat_pump",-0.927880445228461,0.164436701442188
"C-EEU-EST","district_heat",0,0.164436701442188
"C-EEU-HUN","biomass_solid",3.90550119575628,0.162013604637823
"C-EEU-HUN","district_heat",-1.20955654398328,0.162013604637823
"C-EEU-HUN","heat_pump",-4.40435223402758,0.162013604637823
"C-EEU-HUN","gas",0,0.162013604637823
"C-EEU-LTU","biomass_solid",1.72103365936105,0.135663305852897
"C-EEU-LTU","gas",-2.08544179919553,0.135663305852897
"C-EEU-LTU","heat_pump",-6.20577211240621,0.135663305852897
"C-EEU-LTU","district_heat",0,0.135663305852897
"C-EEU-LVA","biomass_solid",2.26230576340764,0.125400434118228
"C-EEU-LVA","gas",-1.56231034401232,0.125400434118228
"C-EEU-LVA","heat_pump",-3.19788414419532,0.125400434118228
"C-EEU-LVA","district_heat",0,0.125400434118228
"C-EEU-POL","biomass_solid",0.655565711528869,0.141322477206259
"C-EEU-POL","coal",-0.51081672435377,0.141322477206259
"C-EEU-POL","gas",-0.217581669132849,0.141322477206259
"C-EEU-POL","heat_pump",-3.91813742775676,0.141322477206259
"C-EEU-POL","district_heat",0,0.141322477206259
"C-EEU-ROU","district_heat",-3.3905842177348,0.219131384479602
"C-EEU-ROU","gas",-3.66255922947313,0.219131384479602
"C-EEU-ROU","heat_pump",-7.08360792984371,0.219131384479602
"C-EEU-ROU","biomass_solid",0,0.219131384479602
"C-EEU-SVK","district_heat",0.78578509388127,0.355990054602031
"C-EEU-SVK","heat_pump",-2.92971086570136,0.355990054602031
"C-EEU-SVK","gas",0,0.355990054602031
"C-EEU-SVN","district_heat",-2.06432151756276,0.139129756857398
"C-EEU-SVN","electricity",-1.81647193753831,0.139129756857398
"C-EEU-SVN","gas",-1.96683435077699,0.139129756857398
"C-EEU-SVN","heat_pump",-2.8920161369561,0.139129756857398
"C-EEU-SVN","oil",-0.982030004533502,0.139129756857398
"C-EEU-SVN","biomass_solid",0,0.139129756857398
"C-WEU-AUT","district_heat",-1.10227690703167,0.0892144295185075
"C-WEU-AUT","electricity",-0.853383547221226,0.0892144295185075
"C-WEU-AUT","gas",-0.846628181420263,0.0892144295185075
"C-WEU-AUT","heat_pump",-1.62343859597619,0.0892144295185075
"C-WEU-AUT","oil",-0.0746500067158626,0.0892144295185075
"C-WEU-AUT","biomass_solid",0,0.0892144295185075
