country,sector,scenario,scenario_name,year,variable,material,unit,value
AUT,Buildings total,C_r,Close R,2025,Floor space|Demolished,,million m2/yr,6.4968724526297486
AUT,Buildings total,C_r,Close R,2030,Floor space|Demolished,,million m2/yr,6.972411872405307
AUT,Buildings total,C_r,Close R,2035,Floor space|Demolished,,million m2/yr,7.406020648972111
AUT,Buildings total,C_r,Close R,2040,Floor space|Demolished,,million m2/yr,7.811449298872918
AUT,Buildings total,C_r,Close R,2045,Floor space|Demolished,,million m2/yr,8.196391162067716
AUT,Buildings total,C_r,Close R,2050,Floor space|Demolished,,million m2/yr,8.564984777954113
AUT,Buildings total,C_r,Close R,2055,Floor space|Demolished,,million m2/yr,8.916568056015585
AUT,Buildings total,C_r,Close R,2060,Floor space|Demolished,,million m2/yr,9.24571167251678
AUT,Buildings total,C_r,Close R,2070,Floor space|Demolished,,million m2/yr,9.922312400406556
AUT,Buildings total,C_r,Close R,2080,Floor space|Demolished,,million m2/yr,10.26727093657857
AUT,Buildings total,C_r,Close R,2090,Floor space|Demolished,,million m2/yr,10.293249507167568
AUT,Buildings total,C_r,Close R,2100,Floor space|Demolished,,million m2/yr,10.005621817614587
AUT,Buildings total,C_r,Close R,2025,Floor space|Newly added,,million m2/yr,21.95360519812162
AUT,Buildings total,C_r,Close R,2030,Floor space|Newly added,,million m2/yr,17.85184561802922
AUT,Buildings total,C_r,Close R,2035,Floor space|Newly added,,million m2/yr,15.762887512795423
AUT,Buildings total,C_r,Close R,2040,Floor space|Newly added,,million m2/yr,14.165777077577658
AUT,Buildings total,C_r,Close R,2045,Floor space|Newly added,,million m2/yr,13.08540700119883
AUT,Buildings total,C_r,Close R,2050,Floor space|Newly added,,million m2/yr,12.278433505870671
AUT,Buildings total,C_r,Close R,2055,Floor space|Newly added,,million m2/yr,11.313932629512696
AUT,Buildings total,C_r,Close R,2060,Floor space|Newly added,,million m2/yr,10.57908131693463
AUT,Buildings total,C_r,Close R,2070,Floor space|Newly added,,million m2/yr,10.170309809042283
AUT,Buildings total,C_r,Close R,2080,Floor space|Newly added,,million m2/yr,9.594640214635616
AUT,Buildings total,C_r,Close R,2090,Floor space|Newly added,,million m2/yr,7.898875888535162
AUT,Buildings total,C_r,Close R,2100,Floor space|Newly added,,million m2/yr,6.50661136464573
AUT,Buildings total,C_r,Close R,2025,Floor space|Total,,million m2,1312.970352739283
AUT,Buildings total,C_r,Close R,2030,Floor space|Total,,million m2,1362.1555652972163
AUT,Buildings total,C_r,Close R,2035,Floor space|Total,,million m2,1399.0470493462772
AUT,Buildings total,C_r,Close R,2040,Floor space|Total,,million m2,1426.3383675207926
AUT,Buildings total,C_r,Close R,2045,Floor space|Total,,million m2,1446.828585045711
AUT,Buildings total,C_r,Close R,2050,Floor space|Total,,million m2,1461.8327332391395
AUT,Buildings total,C_r,Close R,2055,Floor space|Total,,million m2,1470.4431056576746
AUT,Buildings total,C_r,Close R,2060,Floor space|Total,,million m2,1473.9443613665862
AUT,Buildings total,C_r,Close R,2070,Floor space|Total,,million m2,1470.912846147689
AUT,Buildings total,C_r,Close R,2080,Floor space|Total,,million m2,1459.6512026894911
AUT,Buildings total,C_r,Close R,2090,Floor space|Total,,million m2,1431.4786885563678
AUT,Buildings total,C_r,Close R,2100,Floor space|Total,,million m2,1392.7321922790327
AUT,Buildings total,C_r,Close R,2025,Material|Inflow,aluminum,Mt/yr,0.01124814194431107
AUT,Buildings total,C_r,Close R,2030,Material|Inflow,aluminum,Mt/yr,0.009145849658416704
AUT,Buildings total,C_r,Close R,2035,Material|Inflow,aluminum,Mt/yr,0.008074135737398028
AUT,Buildings total,C_r,Close R,2040,Material|Inflow,aluminum,Mt/yr,0.0072548735679282455
AUT,Buildings total,C_r,Close R,2045,Material|Inflow,aluminum,Mt/yr,0.006700395774995491
AUT,Buildings total,C_r,Close R,2050,Material|Inflow,aluminum,Mt/yr,0.006287105991518168
AUT,Buildings total,C_r,Close R,2055,Material|Inflow,aluminum,Mt/yr,0.0057943118139831586
AUT,Buildings total,C_r,Close R,2060,Material|Inflow,aluminum,Mt/yr,0.005419233004541007
AUT,Buildings total,C_r,Close R,2070,Material|Inflow,aluminum,Mt/yr,0.005212091413698765
AUT,Buildings total,C_r,Close R,2080,Material|Inflow,aluminum,Mt/yr,0.004918629860195129
AUT,Buildings total,C_r,Close R,2090,Material|Inflow,aluminum,Mt/yr,0.004051449881744869
AUT,Buildings total,C_r,Close R,2100,Material|Inflow,aluminum,Mt/yr,0.0033376326124039428
AUT,Buildings total,C_r,Close R,2025,Material|Inflow,brick,Mt/yr,2.481922089242449
AUT,Buildings total,C_r,Close R,2030,Material|Inflow,brick,Mt/yr,2.0315929328669537
AUT,Buildings total,C_r,Close R,2035,Material|Inflow,brick,Mt/yr,1.821898135140041
AUT,Buildings total,C_r,Close R,2040,Material|Inflow,brick,Mt/yr,1.6594200235528374
AUT,Buildings total,C_r,Close R,2045,Material|Inflow,brick,Mt/yr,1.5548483529359256
AUT,Buildings total,C_r,Close R,2050,Material|Inflow,brick,Mt/yr,1.4604212732562742
AUT,Buildings total,C_r,Close R,2055,Material|Inflow,brick,Mt/yr,1.3256387610914349
AUT,Buildings total,C_r,Close R,2060,Material|Inflow,brick,Mt/yr,1.2158428497683338
AUT,Buildings total,C_r,Close R,2070,Material|Inflow,brick,Mt/yr,1.1267018291284991
AUT,Buildings total,C_r,Close R,2080,Material|Inflow,brick,Mt/yr,1.0338003092215504
AUT,Buildings total,C_r,Close R,2090,Material|Inflow,brick,Mt/yr,0.8110344423514348
AUT,Buildings total,C_r,Close R,2100,Material|Inflow,brick,Mt/yr,0.6625531808502882
AUT,Buildings total,C_r,Close R,2025,Material|Inflow,concrete,Mt/yr,23.635290615379056
AUT,Buildings total,C_r,Close R,2030,Material|Inflow,concrete,Mt/yr,19.20828406264014
AUT,Buildings total,C_r,Close R,2035,Material|Inflow,concrete,Mt/yr,16.937470568195504
AUT,Buildings total,C_r,Close R,2040,Material|Inflow,concrete,Mt/yr,15.203101926660239
AUT,Buildings total,C_r,Close R,2045,Material|Inflow,concrete,Mt/yr,14.025479884703108
AUT,Buildings total,C_r,Close R,2050,Material|Inflow,concrete,Mt/yr,13.159327619127993
AUT,Buildings total,C_r,Close R,2055,Material|Inflow,concrete,Mt/yr,12.142183021612295
AUT,Buildings total,C_r,Close R,2060,Material|Inflow,concrete,Mt/yr,11.373084740851379
AUT,Buildings total,C_r,Close R,2070,Material|Inflow,concrete,Mt/yr,10.968417798591425
AUT,Buildings total,C_r,Close R,2080,Material|Inflow,concrete,Mt/yr,10.37160375412797
AUT,Buildings total,C_r,Close R,2090,Material|Inflow,concrete,Mt/yr,8.57156191881679
AUT,Buildings total,C_r,Close R,2100,Material|Inflow,concrete,Mt/yr,7.065289420208375
AUT,Buildings total,C_r,Close R,2025,Material|Inflow,copper,Mt/yr,0.004219494057163246
AUT,Buildings total,C_r,Close R,2030,Material|Inflow,copper,Mt/yr,0.003430752451324178
AUT,Buildings total,C_r,Close R,2035,Material|Inflow,copper,Mt/yr,0.0030284995624902727
AUT,Buildings total,C_r,Close R,2040,Material|Inflow,copper,Mt/yr,0.0027210190736243972
AUT,Buildings total,C_r,Close R,2045,Material|Inflow,copper,Mt/yr,0.0025128709676541373
AUT,Buildings total,C_r,Close R,2050,Material|Inflow,copper,Mt/yr,0.0023578612485796735
AUT,Buildings total,C_r,Close R,2055,Material|Inflow,copper,Mt/yr,0.0021732170752939255
AUT,Buildings total,C_r,Close R,2060,Material|Inflow,copper,Mt/yr,0.0020327394573367652
AUT,Buildings total,C_r,Close R,2070,Material|Inflow,copper,Mt/yr,0.0019553962790958028
AUT,Buildings total,C_r,Close R,2080,Material|Inflow,copper,Mt/yr,0.0018455448702280493
AUT,Buildings total,C_r,Close R,2090,Material|Inflow,copper,Mt/yr,0.0015205027765002933
AUT,Buildings total,C_r,Close R,2100,Material|Inflow,copper,Mt/yr,0.0012526547759512702
AUT,Buildings total,C_r,Close R,2025,Material|Inflow,glass,Mt/yr,0.06793083239435543
AUT,Buildings total,C_r,Close R,2030,Material|Inflow,glass,Mt/yr,0.0552142912030674
AUT,Buildings total,C_r,Close R,2035,Material|Inflow,glass,Mt/yr,0.04870200601878226
AUT,Buildings total,C_r,Close R,2040,Material|Inflow,glass,Mt/yr,0.04372698947072259
AUT,Buildings total,C_r,Close R,2045,Material|Inflow,glass,Mt/yr,0.04035185480785099
AUT,Buildings total,C_r,Close R,2050,Material|Inflow,glass,Mt/yr,0.03786069803017412
AUT,Buildings total,C_r,Close R,2055,Material|Inflow,glass,Mt/yr,0.034923367689486125
AUT,Buildings total,C_r,Close R,2060,Material|Inflow,glass,Mt/yr,0.03269842683011898
AUT,Buildings total,C_r,Close R,2070,Material|Inflow,glass,Mt/yr,0.031512142106035854
AUT,Buildings total,C_r,Close R,2080,Material|Inflow,glass,Mt/yr,0.029781770772071246
AUT,Buildings total,C_r,Close R,2090,Material|Inflow,glass,Mt/yr,0.024591423256715324
AUT,Buildings total,C_r,Close R,2100,Material|Inflow,glass,Mt/yr,0.020267027741491618
AUT,Buildings total,C_r,Close R,2025,Material|Inflow,steel,Mt/yr,0.9698128937343728
AUT,Buildings total,C_r,Close R,2030,Material|Inflow,steel,Mt/yr,0.7886901768468627
AUT,Buildings total,C_r,Close R,2035,Material|Inflow,steel,Mt/yr,0.6965574297701441
AUT,Buildings total,C_r,Close R,2040,Material|Inflow,steel,Mt/yr,0.6261053026188477
AUT,Buildings total,C_r,Close R,2045,Material|Inflow,steel,Mt/yr,0.5784775736506734
AUT,Buildings total,C_r,Close R,2050,Material|Inflow,steel,Mt/yr,0.5428112746225129
AUT,Buildings total,C_r,Close R,2055,Material|Inflow,steel,Mt/yr,0.5000598499926712
AUT,Buildings total,C_r,Close R,2060,Material|Inflow,steel,Mt/yr,0.46744788165934303
AUT,Buildings total,C_r,Close R,2070,Material|Inflow,steel,Mt/yr,0.44915005008143605
AUT,Buildings total,C_r,Close R,2080,Material|Inflow,steel,Mt/yr,0.4235638300881033
AUT,Buildings total,C_r,Close R,2090,Material|Inflow,steel,Mt/yr,0.3484787706464037
AUT,Buildings total,C_r,Close R,2100,Material|Inflow,steel,Mt/yr,0.2870245666418266
AUT,Buildings total,C_r,Close R,2025,Material|Inflow,wood,Mt/yr,0.5365242841056558
AUT,Buildings total,C_r,Close R,2030,Material|Inflow,wood,Mt/yr,0.43585716377085065
AUT,Buildings total,C_r,Close R,2035,Material|Inflow,wood,Mt/yr,0.3839661478126891
AUT,Buildings total,C_r,Close R,2040,Material|Inflow,wood,Mt/yr,0.3443613739147696
AUT,Buildings total,C_r,Close R,2045,Material|Inflow,wood,Mt/yr,0.3174015065600804
AUT,Buildings total,C_r,Close R,2050,Material|Inflow,wood,Mt/yr,0.2977810586697488
AUT,Buildings total,C_r,Close R,2055,Material|Inflow,wood,Mt/yr,0.2750255245532221
AUT,Buildings total,C_r,Close R,2060,Material|Inflow,wood,Mt/yr,0.2579133070477585
AUT,Buildings total,C_r,Close R,2070,Material|Inflow,wood,Mt/yr,0.24928380164875374
AUT,Buildings total,C_r,Close R,2080,Material|Inflow,wood,Mt/yr,0.23609677901509116
AUT,Buildings total,C_r,Close R,2090,Material|Inflow,wood,Mt/yr,0.1956381661946166
AUT,Buildings total,C_r,Close R,2100,Material|Inflow,wood,Mt/yr,0.16132998799171328
AUT,Buildings total,C_r,Close R,2025,Material|Outflow,aluminum,Mt/yr,0.0033295284910089757
AUT,Buildings total,C_r,Close R,2030,Material|Outflow,aluminum,Mt/yr,0.003575250831226081
AUT,Buildings total,C_r,Close R,2035,Material|Outflow,aluminum,Mt/yr,0.0037992627926574716
AUT,Buildings total,C_r,Close R,2040,Material|Outflow,aluminum,Mt/yr,0.004008572135776338
AUT,Buildings total,C_r,Close R,2045,Material|Outflow,aluminum,Mt/yr,0.00420712329808689
AUT,Buildings total,C_r,Close R,2050,Material|Outflow,aluminum,Mt/yr,0.004397028799264567
AUT,Buildings total,C_r,Close R,2055,Material|Outflow,aluminum,Mt/yr,0.004577942658245874
AUT,Buildings total,C_r,Close R,2060,Material|Outflow,aluminum,Mt/yr,0.004747070832078493
AUT,Buildings total,C_r,Close R,2070,Material|Outflow,aluminum,Mt/yr,0.0050942126973435925
AUT,Buildings total,C_r,Close R,2080,Material|Outflow,aluminum,Mt/yr,0.005269718985028718
AUT,Buildings total,C_r,Close R,2090,Material|Outflow,aluminum,Mt/yr,0.005280220826776542
AUT,Buildings total,C_r,Close R,2100,Material|Outflow,aluminum,Mt/yr,0.0051288903092697805
AUT,Buildings total,C_r,Close R,2025,Material|Outflow,brick,Mt/yr,0.7497993754788519
AUT,Buildings total,C_r,Close R,2030,Material|Outflow,brick,Mt/yr,0.7625687216108514
AUT,Buildings total,C_r,Close R,2035,Material|Outflow,brick,Mt/yr,0.774966662403906
AUT,Buildings total,C_r,Close R,2040,Material|Outflow,brick,Mt/yr,0.789458431389942
AUT,Buildings total,C_r,Close R,2045,Material|Outflow,brick,Mt/yr,0.806858374288755
AUT,Buildings total,C_r,Close R,2050,Material|Outflow,brick,Mt/yr,0.8277780113462483
AUT,Buildings total,C_r,Close R,2055,Material|Outflow,brick,Mt/yr,0.8522151847059513
AUT,Buildings total,C_r,Close R,2060,Material|Outflow,brick,Mt/yr,0.8797135981625037
AUT,Buildings total,C_r,Close R,2070,Material|Outflow,brick,Mt/yr,0.9473797088548939
AUT,Buildings total,C_r,Close R,2080,Material|Outflow,brick,Mt/yr,1.0091015069676843
AUT,Buildings total,C_r,Close R,2090,Material|Outflow,brick,Mt/yr,1.064255309410645
