region_bld,inc_cl,urt,year,value
C-WEU-AUT,q1,rur,2100,47240.27435
C-WEU-AUT,q2,rur,2100,77506.62245
C-WEU-AUT,q3,rur,2100,134917.1154
C-WEU-AUT,q1,urb,2100,84781.41006
C-WEU-AUT,q2,urb,2100,140945.7807
C-WEU-AUT,q3,urb,2100,252877.0976
C-WEU-BEL,q1,rur,2015,15479.33281
C-WEU-BEL,q2,rur,2015,24907.05683
C-WEU-BEL,q3,rur,2015,41933.38143
C-WEU-BEL,q1,urb,2015,26074.97046
C-WEU-BEL,q2,urb,2015,42769.32075
C-WEU-BEL,q3,urb,2015,73776.70537
C-WEU-BEL,q1,rur,2020,16448.37554
C-WEU-BEL,q2,rur,2020,26366.90203
C-WEU-BEL,q3,rur,2020,44108.59125
C-WEU-BEL,q1,urb,2020,27437.67631
C-WEU-BEL,q2,urb,2020,44982.17467
C-WEU-BEL,q3,urb,2020,78072.47339
C-WEU-BEL,q1,rur,2025,17259.68871
C-WEU-BEL,q2,rur,2025,28011.1073
C-WEU-BEL,q3,rur,2025,47254.94074
C-WEU-BEL,q1,urb,2025,29081.22331
C-WEU-BEL,q2,urb,2025,48009.85865
C-WEU-BEL,q3,urb,2025,83436.60487
C-WEU-BEL,q1,rur,2030,18879.58784
C-WEU-BEL,q2,rur,2030,30460.74934
C-WEU-BEL,q3,rur,2030,50775.31815
C-WEU-BEL,q1,urb,2030,31904.02904
C-WEU-BEL,q2,urb,2030,52321.48075
C-WEU-BEL,q3,urb,2030,90497.42054
C-WEU-BEL,q1,rur,2035,20224.24357
C-WEU-BEL,q2,rur,2035,32688.93576
C-WEU-BEL,q3,rur,2035,55861.53355
C-WEU-BEL,q1,urb,2035,34239.42101
C-WEU-BEL,q2,urb,2035,56488.99439
C-WEU-BEL,q3,urb,2035,98933.40333
C-WEU-BEL,q1,rur,2040,21530.09486
C-WEU-BEL,q2,rur,2040,35208.4716
C-WEU-BEL,q3,rur,2040,59862.27236
C-WEU-BEL,q1,urb,2040,37067.91681
C-WEU-BEL,q2,urb,2040,61676.21895
C-WEU-BEL,q3,urb,2040,107316.4503
C-WEU-BEL,q1,rur,2045,23399.81471
C-WEU-BEL,q2,rur,2045,37809.94652
C-WEU-BEL,q3,rur,2045,64190.86488
C-WEU-BEL,q1,urb,2045,40515.65054
C-WEU-BEL,q2,urb,2045,66369.26042
C-WEU-BEL,q3,urb,2045,115272.73
C-WEU-BEL,q1,rur,2050,25263.6468
C-WEU-BEL,q2,rur,2050,40633.70421
C-WEU-BEL,q3,rur,2050,68430.14407
C-WEU-BEL,q1,urb,2050,43248.36208
C-WEU-BEL,q2,urb,2050,70710.92422
C-WEU-BEL,q3,urb,2050,123326.4689
C-WEU-BEL,q1,rur,2055,26799.87754
C-WEU-BEL,q2,rur,2055,43192.01783
C-WEU-BEL,q3,rur,2055,73106.53212
C-WEU-BEL,q1,urb,2055,46299.18482
C-WEU-BEL,q2,urb,2055,76045.29127
C-WEU-BEL,q3,urb,2055,132259.3413
C-WEU-BEL,q1,rur,2060,28817.04423
C-WEU-BEL,q2,rur,2060,46074.91458
C-WEU-BEL,q3,rur,2060,76984.85306
C-WEU-BEL,q1,urb,2060,49929.14247
C-WEU-BEL,q2,urb,2060,82052.29491
C-WEU-BEL,q3,urb,2060,140507.5053
C-WEU-BEL,q1,rur,2065,30602.7346
C-WEU-BEL,q2,rur,2065,49320.19085
C-WEU-BEL,q3,rur,2065,83081.59924
C-WEU-BEL,q1,urb,2065,53874.08152
C-WEU-BEL,q2,urb,2065,88234.2736
C-WEU-BEL,q3,urb,2065,151031.1074
C-WEU-BEL,q1,rur,2070,33197.8156
C-WEU-BEL,q2,rur,2070,52761.62243
C-WEU-BEL,q3,rur,2070,87894.00573
C-WEU-BEL,q1,urb,2070,57324.21998
C-WEU-BEL,q2,urb,2070,93721.42395
C-WEU-BEL,q3,urb,2070,160048.8083
C-WEU-BEL,q1,rur,2075,35137.04028
C-WEU-BEL,q2,rur,2075,55739.61583
C-WEU-BEL,q3,rur,2075,91986.20294
C-WEU-BEL,q1,urb,2075,61784.58393
C-WEU-BEL,q2,urb,2075,99858.21135
C-WEU-BEL,q3,urb,2075,170369.6378
C-WEU-BEL,q1,rur,2080,36910.27873
C-WEU-BEL,q2,rur,2080,58623.76443
C-WEU-BEL,q3,rur,2080,97836.3208
C-WEU-BEL,q1,urb,2080,65307.16007
C-WEU-BEL,q2,urb,2080,106062.6434
C-WEU-BEL,q3,urb,2080,178656.6258
C-WEU-BEL,q1,rur,2085,39462.34213
C-WEU-BEL,q2,rur,2085,62303.37387
C-WEU-BEL,q3,rur,2085,102867.5438
C-WEU-BEL,q1,urb,2085,69563.64656
C-WEU-BEL,q2,urb,2085,112201.3849
C-WEU-BEL,q3,urb,2085,189825.6753
C-WEU-BEL,q1,rur,2090,41940.94507
C-WEU-BEL,q2,rur,2090,66213.81595
C-WEU-BEL,q3,rur,2090,107859.9227
C-WEU-BEL,q1,urb,2090,74227.72014
C-WEU-BEL,q2,urb,2090,118925.4874
C-WEU-BEL,q3,urb,2090,199896.2835
C-WEU-BEL,q1,rur,2095,44737.74675
C-WEU-BEL,q2,rur,2095,70035.95312
C-WEU-BEL,q3,rur,2095,113642.6775
C-WEU-BEL,q1,urb,2095,79712.67373
C-WEU-BEL,q2,urb,2095,126527.101
C-WEU-BEL,q3,urb,2095,210330.9938
C-WEU-BEL,q1,rur,2100,47403.43624
C-WEU-BEL,q2,rur,2100,73610.11559
C-WEU-BEL,q3,rur,2100,120390.4903
C-WEU-BEL,q1,urb,2100,83979.01013
C-WEU-BEL,q2,urb,2100,133996.8827
C-WEU-BEL,q3,urb,2100,221721.2259
C-EEU-BGR,q1,rur,2015,5195.091131
C-EEU-BGR,q2,rur,2015,9876.495568
C-EEU-BGR,q3,rur,2015,20248.70367
C-EEU-BGR,q1,urb,2015,8205.324071
C-EEU-BGR,q2,urb,2015,15923.78239
C-EEU-BGR,q3,urb,2015,34570.64311
C-EEU-BGR,q1,rur,2020,6299.463726
C-EEU-BGR,q2,rur,2020,12270.56436
C-EEU-BGR,q3,rur,2020,26624.44022
C-EEU-BGR,q1,urb,2020,10166.98819
C-EEU-BGR,q2,urb,2020,20472.55599
C-EEU-BGR,q3,urb,2020,46181.92913
C-EEU-BGR,q1,rur,2025,7389.020929
C-EEU-BGR,q2,rur,2025,15021.04834
C-EEU-BGR,q3,rur,2025,34381.08578
C-EEU-BGR,q1,urb,2025,11898.46551
C-EEU-BGR,q2,urb,2025,24902.49063
C-EEU-BGR,q3,urb,2025,58765.88957
C-EEU-BGR,q1,rur,2030,8472.477434
C-EEU-BGR,q2,rur,2030,17688.79466
C-EEU-BGR,q3,rur,2030,41087.08112
C-EEU-BGR,q1,urb,2030,13836.35718
C-EEU-BGR,q2,urb,2030,29555.88071
C-EEU-BGR,q3,urb,2030,72761.04977
C-EEU-BGR,q1,rur,2035,9652.564808
C-EEU-BGR,q2,rur,2035,20416.93605
C-EEU-BGR,q3,rur,2035,49577.33126
C-EEU-BGR,q1,urb,2035,15515.03759
C-EEU-BGR,q2,urb,2035,34298.32905
C-EEU-BGR,q3,urb,2035,87684.10376
C-EEU-BGR,q1,rur,2040,10460.92367
C-EEU-BGR,q2,rur,2040,22799.55064
C-EEU-BGR,q3,rur,2040,57418.98568
C-EEU-BGR,q1,urb,2040,17556.92
C-EEU-BGR,q2,urb,2040,39493.75074
C-EEU-BGR,q3,urb,2040,104965.5638
C-EEU-BGR,q1,rur,2045,11461.88849
C-EEU-BGR,q2,rur,2045,25680.68445
C-EEU-BGR,q3,rur,2045,65361.22498
C-EEU-BGR,q1,urb,2045,18691.60386
C-EEU-BGR,q2,urb,2045,43482.73274
C-EEU-BGR,q3,urb,2045,119521.3116
C-EEU-BGR,q1,rur,2050,12245.25176
C-EEU-BGR,q2,rur,2050,27850.15292
C-EEU-BGR,q3,rur,2050,73985.92274
C-EEU-BGR,q1,urb,2050,20313.15
C-EEU-BGR,q2,urb,2050,48370.95952
C-EEU-BGR,q3,urb,2050,135790.0537
C-EEU-BGR,q1,rur,2055,13212.09048
C-EEU-BGR,q2,rur,2055,30114.86538
C-EEU-BGR,q3,rur,2055,81472.30506
C-EEU-BGR,q1,urb,2055,21557.87279
C-EEU-BGR,q2,urb,2055,52921.29745
C-EEU-BGR,q3,urb,2055,152449.8996
C-EEU-BGR,q1,rur,2060,13849.24631
C-EEU-BGR,q2,rur,2060,33670.5127
C-EEU-BGR,q3,rur,2060,93554.90956
C-EEU-BGR,q1,urb,2060,23037.89378
C-EEU-BGR,q2,urb,2060,57345.75831
C-EEU-BGR,q3,urb,2060,172663.1524
C-EEU-BGR,q1,rur,2065,14854.05897
C-EEU-BGR,q2,rur,2065,36425.63345
C-EEU-BGR,q3,rur,2065,106443.5012
C-EEU-BGR,q1,urb,2065,24875.85049
C-EEU-BGR,q2,urb,2065,63367.74368
C-EEU-BGR,q3,urb,2065,196838.8147
C-EEU-BGR,q1,rur,2070,15951.51476
C-EEU-BGR,q2,rur,2070,39413.50908
C-EEU-BGR,q3,rur,2070,116454.0904
C-EEU-BGR,q1,urb,2070,26386.7344
C-EEU-BGR,q2,urb,2070,67567.35533
C-EEU-BGR,q3,urb,2070,210996.1706
C-EEU-BGR,q1,rur,2075,16423.988
C-EEU-BGR,q2,rur,2075,41600.95509
C-EEU-BGR,q3,rur,2075,125690.4024
C-EEU-BGR,q1,urb,2075,28019.34713
C-EEU-BGR,q2,urb,2075,73984.81288
C-EEU-BGR,q3,urb,2075,237179.6299
C-EEU-BGR,q1,rur,2080,17104.90315
C-EEU-BGR,q2,rur,2080,44635.10523
C-EEU-BGR,q3,rur,2080,136897.9275
C-EEU-BGR,q1,urb,2080,29485.45042
C-EEU-BGR,q2,urb,2080,78675.22407
C-EEU-BGR,q3,urb,2080,258204.3534
C-EEU-BGR,q1,rur,2085,17575.77334
C-EEU-BGR,q2,rur,2085,46670.54559
C-EEU-BGR,q3,rur,2085,154363.0556
C-EEU-BGR,q1,urb,2085,30710.83475
C-EEU-BGR,q2,urb,2085,83955.94738
C-EEU-BGR,q3,urb,2085,298363.7578
C-EEU-BGR,q1,rur,2090,18483.83451
C-EEU-BGR,q2,rur,2090,50669.71429
C-EEU-BGR,q3,rur,2090,170504.7983
C-EEU-BGR,q1,urb,2090,31203.55396
C-EEU-BGR,q2,urb,2090,89073.2302
C-EEU-BGR,q3,urb,2090,315949.6388
C-EEU-BGR,q1,rur,2095,18694.38377
C-EEU-BGR,q2,rur,2095,52216.33964
C-EEU-BGR,q3,rur,2095,184665.1459
C-EEU-BGR,q1,urb,2095,32353.48963
C-EEU-BGR,q2,urb,2095,93278.62832
C-EEU-BGR,q3,urb,2095,356445.5979
C-EEU-BGR,q1,rur,2100,19347.78466
C-EEU-BGR,q2,rur,2100,55525.38858
C-EEU-BGR,q3,rur,2100,204160.3026
C-EEU-BGR,q1,urb,2100,33149.19345
C-EEU-BGR,q2,urb,2100,99315.21704
C-EEU-BGR,q3,urb,2100,400099.707
C-WEU-CHE,q1,rur,2015,16735.58027
C-WEU-CHE,q2,rur,2015,29113.83276
C-WEU-CHE,q3,rur,2015,52957.75659
C-WEU-CHE,q1,urb,2015,28364.3866
C-WEU-CHE,q2,urb,2015,50039.11793
C-WEU-CHE,q3,urb,2015,94270.17882
C-WEU-CHE,q1,rur,2020,17851.8797
C-WEU-CHE,q2,rur,2020,31085.35772
C-WEU-CHE,q3,rur,2020,57090.12741
C-WEU-CHE,q1,urb,2020,30043.21168
C-WEU-CHE,q2,urb,2020,53848.29964
C-WEU-CHE,q3,urb,2020,103539.575
C-WEU-CHE,q1,rur,2025,18942.33128
C-WEU-CHE,q2,rur,2025,32798.86304
C-WEU-CHE,q3,rur,2025,61363.74361
C-WEU-CHE,q1,urb,2025,32643.02037
C-WEU-CHE,q2,urb,2025,57376.99749
C-WEU-CHE,q3,urb,2025,109585.7743
C-WEU-CHE,q1,rur,2030,19879.18769
C-WEU-CHE,q2,rur,2030,34795.52523
C-WEU-CHE,q3,rur,2030,64202.34931
C-WEU-CHE,q1,urb,2030,34126.20772
C-WEU-CHE,q2,urb,2030,60753.32054
C-WEU-CHE,q3,urb,2030,118163.9728
C-WEU-CHE,q1,rur,2035,20702.45464
C-WEU-CHE,q2,rur,2035,36663.4741
C-WEU-CHE,q3,rur,2035,68910.73407
C-WEU-CHE,q1,urb,2035,35273.73263
C-WEU-CHE,q2,urb,2035,63282.4344
C-WEU-CHE,q3,urb,2035,122065.782
C-WEU-CHE,q1,rur,2040,22164.13003
C-WEU-CHE,q2,rur,2040,38950.70492
C-WEU-CHE,q3,rur,2040,72867.3669
C-WEU-CHE,q1,urb,2040,38471.93952
C-WEU-CHE,q2,urb,2040,68979.06094
C-WEU-CHE,q3,urb,2040,132442.8965
C-WEU-CHE,q1,rur,2045,23866.10617
C-WEU-CHE,q2,rur,2045,41585.45629
C-WEU-CHE,q3,rur,2045,77267.64916
C-WEU-CHE,q1,urb,2045,40277.1175
C-WEU-CHE,q2,urb,2045,72113.45044
C-WEU-CHE,q3,urb,2045,140997.3123
C-WEU-CHE,q1,rur,2050,25637.65433
C-WEU-CHE,q2,rur,2050,45073.50065
C-WEU-CHE,q3,rur,2050,83208.53584
C-WEU-CHE,q1,urb,2050,43941.3186
C-WEU-CHE,q2,urb,2050,78569.16739
C-WEU-CHE,q3,urb,2050,151292.4411
C-WEU-CHE,q1,rur,2055,27563.75445
C-WEU-CHE,q2,rur,2055,48087.37122
C-WEU-CHE,q3,rur,2055,89092.0274
C-WEU-CHE,q1,urb,2055,47320.81958
C-WEU-CHE,q2,urb,2055,84728.54496
C-WEU-CHE,q3,urb,2055,162231.1489
C-WEU-CHE,q1,rur,2060,29271.9071
C-WEU-CHE,q2,rur,2060,51429.93313
C-WEU-CHE,q3,rur,2060,95886.59462
C-WEU-CHE,q1,urb,2060,50739.39332
C-WEU-CHE,q2,urb,2060,90791.60937
C-WEU-CHE,q3,urb,2060,173727.6453
C-WEU-CHE,q1,rur,2065,31690.0318
C-WEU-CHE,q2,rur,2065,55701.9182
C-WEU-CHE,q3,rur,2065,103969.0035
C-WEU-CHE,q1,urb,2065,55086.33181
C-WEU-CHE,q2,urb,2065,99191.12707
C-WEU-CHE,q3,urb,2065,191288.9076
C-WEU-CHE,q1,rur,2070,34057.07707
C-WEU-CHE,q2,rur,2070,59458.27173
C-WEU-CHE,q3,rur,2070,109846.9459
C-WEU-CHE,q1,urb,2070,58115.52073
C-WEU-CHE,q2,urb,2070,103715.2385
C-WEU-CHE,q3,urb,2070,198229.1663
C-WEU-CHE,q1,rur,2075,36392.28209
C-WEU-CHE,q2,rur,2075,62964.72965
C-WEU-CHE,q3,rur,2075,116162.9168
C-WEU-CHE,q1,urb,2075,62756.88931
C-WEU-CHE,q2,urb,2075,112965.7533
C-WEU-CHE,q3,urb,2075,219617.4214
C-WEU-CHE,q1,rur,2080,38854.27126
C-WEU-CHE,q2,rur,2080,68234.52886
C-WEU-CHE,q3,rur,2080,127571.4636
C-WEU-CHE,q1,urb,2080,67283.22393
C-WEU-CHE,q2,urb,2080,120931.7827
C-WEU-CHE,q3,urb,2080,232628.9545
C-WEU-CHE,q1,rur,2085,40799.09036
C-WEU-CHE,q2,rur,2085,71429.94811
C-WEU-CHE,q3,rur,2085,131930.1638
C-WEU-CHE,q1,urb,2085,71491.23066
C-WEU-CHE,q2,urb,2085,128243.7054
C-WEU-CHE,q3,urb,2085,249306.8416
C-WEU-CHE,q1,rur,2090,43640.73619
C-WEU-CHE,q2,rur,2090,76838.34048
C-WEU-CHE,q3,rur,2090,144036.7665
C-WEU-CHE,q1,urb,2090,76419.1873
C-WEU-CHE,q2,urb,2090,138241.2964
C-WEU-CHE,q3,urb,2090,270824.2288
C-WEU-CHE,q1,rur,2095,46527.94013
C-WEU-CHE,q2,rur,2095,81501.66819
C-WEU-CHE,q3,rur,2095,152148.7001
C-WEU-CHE,q1,urb,2095,81182.43111
C-WEU-CHE,q2,urb,2095,147462.0597
C-WEU-CHE,q3,urb,2095,284205.3328
C-WEU-CHE,q1,rur,2100,49783.78412
C-WEU-CHE,q2,rur,2100,87301.54782
C-WEU-CHE,q3,rur,2100,161565.5609
C-WEU-CHE,q1,urb,2100,87946.4319
C-WEU-CHE,q2,urb,2100,158531.5791
C-WEU-CHE,q3,urb,2100,303024.1386
C-WEU-CYP,q1,rur,2015,7347.744755
C-WEU-CYP,q2,rur,2015,12926.98671
C-WEU-CYP,q3,rur,2015,24398.21762
C-WEU-CYP,q1,urb,2015,11889.60877
C-WEU-CYP,q2,urb,2015,21453.813
C-WEU-CYP,q3,urb,2015,41901.38778
C-WEU-CYP,q1,rur,2020,7627.827773
C-WEU-CYP,q2,rur,2020,13345.57984
C-WEU-CYP,q3,rur,2020,24793.91568
C-WEU-CYP,q1,urb,2020,12302.44848
C-WEU-CYP,q2,urb,2020,22364.02912
C-WEU-CYP,q3,urb,2020,43624.49608
C-WEU-CYP,q1,rur,2025,7813.686266
C-WEU-CYP,q2,rur,2025,13821.71438
C-WEU-CYP,q3,rur,2025,26292.71283
C-WEU-CYP,q1,urb,2025,12848.38371
C-WEU-CYP,q2,urb,2025,23181.50096
C-WEU-CYP,q3,urb,2025,45362.19063
C-WEU-CYP,q1,rur,2030,8205.622063
C-WEU-CYP,q2,rur,2030,14519.83961
C-WEU-CYP,q3,rur,2030,27608.48861
C-WEU-CYP,q1,urb,2030,13542.18199
C-WEU-CYP,q2,urb,2030,24567.65778
C-WEU-CYP,q3,urb,2030,47679.13704
C-WEU-CYP,q1,rur,2035,8751.111554
C-WEU-CYP,q2,rur,2035,15579.45017
C-WEU-CYP,q3,rur,2035,29481.61584
C-WEU-CYP,q1,urb,2035,14214.22142
C-WEU-CYP,q2,urb,2035,25915.50427
C-WEU-CYP,q3,urb,2035,50948.17844
C-WEU-CYP,q1,rur,2040,9380.305044
C-WEU-CYP,q2,rur,2040,16638.94345
C-WEU-CYP,q3,rur,2040,31584.9945
C-WEU-CYP,q1,urb,2040,15137.96717
C-WEU-CYP,q2,urb,2040,27748.35748
C-WEU-CYP,q3,urb,2040,54405.92648
C-WEU-CYP,q1,rur,2045,9857.547902
C-WEU-CYP,q2,rur,2045,17410.50941
C-WEU-CYP,q3,rur,2045,33548.60355
C-WEU-CYP,q1,urb,2045,16310.63458
C-WEU-CYP,q2,urb,2045,29741.30644
C-WEU-CYP,q3,urb,2045,58048.23761
C-WEU-CYP,q1,rur,2050,10597.27681
C-WEU-CYP,q2,rur,2050,18604.34093
C-WEU-CYP,q3,rur,2050,35429.08089
C-WEU-CYP,q1,urb,2050,17302.50179
C-WEU-CYP,q2,urb,2050,31449.90335
C-WEU-CYP,q3,urb,2050,61839.08935
C-WEU-CYP,q1,rur,2055,11345.77755
C-WEU-CYP,q2,rur,2055,19827.73839
C-WEU-CYP,q3,rur,2055,37919.16639
C-WEU-CYP,q1,urb,2055,18476.37196
C-WEU-CYP,q2,urb,2055,33651.59575
C-WEU-CYP,q3,urb,2055,66322.54898
C-WEU-CYP,q1,rur,2060,11979.25002
C-WEU-CYP,q2,rur,2060,21361.2268
C-WEU-CYP,q3,rur,2060,40022.31134
C-WEU-CYP,q1,urb,2060,19864.30371
C-WEU-CYP,q2,urb,2060,36115.46284
C-WEU-CYP,q3,urb,2060,70249.67843
C-WEU-CYP,q1,rur,2065,13118.76473
C-WEU-CYP,q2,rur,2065,23120.28163
C-WEU-CYP,q3,rur,2065,43320.2349
C-WEU-CYP,q1,urb,2065,21438.51684
C-WEU-CYP,q2,urb,2065,39383.01408
C-WEU-CYP,q3,urb,2065,76907.0049
C-WEU-CYP,q1,rur,2070,14212.47674
C-WEU-CYP,q2,rur,2070,24884.10683
C-WEU-CYP,q3,rur,2070,47148.04107
C-WEU-CYP,q1,urb,2070,23194.1497
C-WEU-CYP,q2,urb,2070,42762.96828
C-WEU-CYP,q3,urb,2070,83081.58713
C-WEU-CYP,q1,rur,2075,15352.3249
C-WEU-CYP,q2,rur,2075,27190.6368
C-WEU-CYP,q3,rur,2075,51200.15139
C-WEU-CYP,q1,urb,2075,25362.75848
C-WEU-CYP,q2,urb,2075,46055.44349
C-WEU-CYP,q3,urb,2075,91468.00815
C-WEU-CYP,q1,rur,2080,16599.78153
C-WEU-CYP,q2,rur,2080,29439.67206
C-WEU-CYP,q3,rur,2080,55120.6134
C-WEU-CYP,q1,urb,2080,27756.1384
C-WEU-CYP,q2,urb,2080,50984.84996
C-WEU-CYP,q3,urb,2080,100870.7108
C-WEU-CYP,q1,rur,2085,17879.95513
C-WEU-CYP,q2,rur,2085,31504.70203
C-WEU-CYP,q3,rur,2085,60253.98619
C-WEU-CYP,q1,urb,2085,30252.86824
C-WEU-CYP,q2,urb,2085,54735.58921
C-WEU-CYP,q3,urb,2085,106745.8588
C-WEU-CYP,q1,rur,2090,19072.22745
C-WEU-CYP,q2,rur,2090,34023.9966
C-WEU-CYP,q3,rur,2090,64461.18298
C-WEU-CYP,q1,urb,2090,32400.33923
C-WEU-CYP,q2,urb,2090,59435.29076
C-WEU-CYP,q3,urb,2090,116650.8564
C-WEU-CYP,q1,rur,2095,20820.50206
C-WEU-CYP,q2,rur,2095,36919.48496
C-WEU-CYP,q3,rur,2095,68848.16801
C-WEU-CYP,q1,urb,2095,34250.46211
C-WEU-CYP,q2,urb,2095,63057.78299
C-WEU-CYP,q3,urb,2095,124251.066
C-WEU-CYP,q1,rur,2100,21958.55971
C-WEU-CYP,q2,rur,2100,39082.28221
C-WEU-CYP,q3,rur,2100,75762.14098
C-WEU-CYP,q1,urb,2100,37627.00712
C-WEU-CYP,q2,urb,2100,68318.89986
C-WEU-CYP,q3,urb,2100,135735.5478
C-EEU-CZE,q1,rur,2015,11818.50363
C-EEU-CZE,q2,rur,2015,19101.40233
C-EEU-CZE,q3,rur,2015,31784.72069
C-EEU-CZE,q1,urb,2015,19545.52566
C-EEU-CZE,q2,urb,2015,31961.9759
C-EEU-CZE,q3,urb,2015,54910.96405
C-EEU-CZE,q1,rur,2020,13567.54118
C-EEU-CZE,q2,rur,2020,22012.2375
C-EEU-CZE,q3,rur,2020,37559.9796
C-EEU-CZE,q1,urb,2020,22193.738
C-EEU-CZE,q2,urb,2020,36984.03192
C-EEU-CZE,q3,urb,2020,65320.03797
C-EEU-CZE,q1,rur,2025,15220.1915
C-EEU-CZE,q2,rur,2025,25041.57571
C-EEU-CZE,q3,rur,2025,43423.60071
C-EEU-CZE,q1,urb,2025,25089.30869
C-EEU-CZE,q2,urb,2025,42605.37726
C-EEU-CZE,q3,urb,2025,77444.32923
C-EEU-CZE,q1,rur,2030,17111.89513
