"region_gea","fuel","year","value"
"LAC","electricity",2025,16.7082875
"LAC","electricity",2030,16.25459349
"LAC","electricity",2035,17.49303806
"LAC","electricity",2040,17.99536507
"LAC","electricity",2045,17.01905031
"LAC","electricity",2050,17.2316964
"LAC","electricity",2055,17.58707904
"LAC","electricity",2060,20.17002136
"LAC","electricity",2070,17.6352916
"LAC","electricity",2080,18.93085352
"LAC","electricity",2090,19.25900305
"LAC","electricity",2100,19.64978649
"LAC","gas",2015,3.477048103
"LAC","gas",2020,3.949621316
"LAC","gas",2025,4.328111109
"LAC","gas",2030,4.938794734
"LAC","gas",2035,4.45731272
"LAC","gas",2040,5.321324688
"LAC","gas",2045,5.493029432
"LAC","gas",2050,6.081685068
"LAC","gas",2055,6.249803277
"LAC","gas",2060,6.952519138
"LAC","gas",2070,7.29090746
"LAC","gas",2080,8.437921246
"LAC","gas",2090,8.634609374
"LAC","gas",2100,8.912025644
"LAC","oil",2015,4.606865285
"LAC","oil",2020,2.949741867
"LAC","oil",2025,4.562488375
"LAC","oil",2030,4.293851659
"LAC","oil",2035,4.767965634
"LAC","oil",2040,5.267131883
"LAC","oil",2045,5.413673898
"LAC","oil",2050,6.233533213
"LAC","oil",2055,6.433189306
"LAC","oil",2060,7.891390477
"LAC","oil",2070,6.935691793
"LAC","oil",2080,8.269753162
"LAC","oil",2090,9.45403047
"LAC","oil",2100,9.416067427
"LAC","biomass_solid",2015,1.922162696
"LAC","biomass_solid",2020,2.004895988
"LAC","biomass_solid",2025,1.588899739
"LAC","biomass_solid",2030,2.683707089
"LAC","biomass_solid",2035,1.846266354
"LAC","biomass_solid",2040,2.661376277
"LAC","biomass_solid",2045,2.068060644
"LAC","biomass_solid",2050,1.485094239
"LAC","biomass_solid",2055,3.392149386
"LAC","biomass_solid",2060,3.777096726
"LAC","biomass_solid",2070,3.749415854
"LAC","biomass_solid",2080,4.231345166
"LAC","biomass_solid",2090,5.487571493
"LAC","biomass_solid",2100,5.298420933
"LAC","coal",2015,2.212700603
"LAC","coal",2020,2.461387954
"LAC","coal",2025,2.993246076
"LAC","coal",2030,2.526887447
"LAC","coal",2035,2.757796443
"LAC","coal",2040,2.954909151
"LAC","coal",2045,3.073522824
"LAC","coal",2050,3.369691239
"LAC","coal",2055,3.831401686
"LAC","coal",2060,4.138509206
"LAC","coal",2070,4.764887524
"LAC","coal",2080,5.686519811
"LAC","coal",2090,6.072661567
"LAC","coal",2100,6.548951856
"MEA","electricity",2015,20.25820941
"MEA","electricity",2020,17.50779955
"MEA","electricity",2025,15.84964003
"MEA","electricity",2030,13.41186512
"MEA","electricity",2035,16.1656427
"MEA","electricity",2040,16.69223504
"MEA","electricity",2045,16.55300171
"MEA","electricity",2050,17.20638914
"MEA","electricity",2055,17.25509208
"MEA","electricity",2060,20.37948705
"MEA","electricity",2070,17.62254245
"MEA","electricity",2080,18.78303204
"MEA","electricity",2090,20.19245243
"MEA","electricity",2100,22.84745417
"MEA","gas",2015,3.188680732
"MEA","gas",2020,4.445430736
"MEA","gas",2025,3.417602214
"MEA","gas",2030,3.516060658
"MEA","gas",2035,4.486432528
"MEA","gas",2040,4.712499151
"MEA","gas",2045,4.988992281
"MEA","gas",2050,5.397583525
"MEA","gas",2055,5.645205278
"MEA","gas",2060,6.599734448
"MEA","gas",2070,6.840257235
"MEA","gas",2080,7.834412233
"MEA","gas",2090,8.899978741
"MEA","gas",2100,11.42843905
"MEA","oil",2015,1.655396171
"MEA","oil",2020,4.464913598
"MEA","oil",2025,4.462619528
"MEA","oil",2030,4.211690175
"MEA","oil",2035,4.578635153
"MEA","oil",2040,5.178152581
"MEA","oil",2045,5.420555797
"MEA","oil",2050,6.459350218
"MEA","oil",2055,6.463330937
"MEA","oil",2060,7.773214614
"MEA","oil",2070,6.987732414
"MEA","oil",2080,8.432741155
"MEA","oil",2090,9.113589821
"MEA","oil",2100,10.39263607
"MEA","biomass_solid",2015,0.087816089
"MEA","biomass_solid",2020,1.608239757
"MEA","biomass_solid",2025,1.183418961
"MEA","biomass_solid",2030,1.647630799
"MEA","biomass_solid",2035,2.357649055
"MEA","biomass_solid",2040,2.379710003
"MEA","biomass_solid",2045,2.054190543
"MEA","biomass_solid",2050,2.316753416
"MEA","biomass_solid",2055,2.443422877
"MEA","biomass_solid",2060,4.958591905
"MEA","biomass_solid",2070,3.837085527
"MEA","biomass_solid",2080,5.070325025
"MEA","biomass_solid",2090,6.145133453
"MEA","biomass_solid",2100,7.305483244
"MEA","coal",2015,0.702528708
"MEA","coal",2020,4.01412707
"MEA","coal",2025,3.286254868
"MEA","coal",2030,2.776190523
"MEA","coal",2035,3.328316127
"MEA","coal",2040,3.53288477
"MEA","coal",2045,3.235345024
"MEA","coal",2050,3.4097218
"MEA","coal",2055,3.765753736
"MEA","coal",2060,4.625715095
"MEA","coal",2070,4.494359321
"MEA","coal",2080,7.441127069
"MEA","coal",2090,9.442927381
"MEA","coal",2100,7.972749089
"NAM","electricity",2015,8.642633588
"NAM","electricity",2020,18.07464213
"NAM","electricity",2025,17.50706991
"NAM","electricity",2030,22.48919765
"NAM","electricity",2035,22.81305388
"NAM","electricity",2040,23.307582
"NAM","electricity",2045,23.22567063
"NAM","electricity",2050,23.34719129
"NAM","electricity",2055,23.7957943
"NAM","electricity",2060,26.65708082
"NAM","electricity",2070,23.34711249
"NAM","electricity",2080,24.57643063
"NAM","electricity",2090,24.7713699
"NAM","electricity",2100,26.62358774
"NAM","gas",2015,5.142708937
"NAM","gas",2020,6.328477259
"NAM","gas",2025,6.713137741
"NAM","gas",2030,7.079007476
"NAM","gas",2035,7.260403411
"NAM","gas",2040,8.056693226
"NAM","gas",2045,7.732826335
"NAM","gas",2050,8.153474874
"NAM","gas",2055,9.933882845
"NAM","gas",2060,9.701647911
"NAM","gas",2070,9.507607365
"NAM","gas",2080,10.64607403
"NAM","gas",2090,10.81910763
"NAM","gas",2100,10.98004189
"NAM","oil",2015,4.833256102
"NAM","oil",2020,4.092869746
"NAM","oil",2025,5.351046703
"NAM","oil",2030,4.82642077
"NAM","oil",2035,7.235986603
"NAM","oil",2040,7.164243432
"NAM","oil",2045,7.928169574
"NAM","oil",2050,8.465429834
"NAM","oil",2055,8.706125336
"NAM","oil",2060,9.566844514
"NAM","oil",2070,9.595452324
"NAM","oil",2080,10.93714924
"NAM","oil",2090,12.23836639
"NAM","oil",2100,12.26892761
"NAM","biomass_solid",2015,132.8356179
"NAM","biomass_solid",2020,79.67508277
"NAM","biomass_solid",2025,1.4054736
"NAM","biomass_solid",2030,3.295242211
"NAM","biomass_solid",2035,2.200407932
"NAM","biomass_solid",2040,3.183638877
"NAM","biomass_solid",2045,2.989081778
"NAM","biomass_solid",2050,4.003067369
"NAM","biomass_solid",2055,5.280532917
"NAM","biomass_solid",2060,5.119239743
"NAM","biomass_solid",2070,5.352621827
"NAM","biomass_solid",2080,6.166308851
"NAM","biomass_solid",2090,6.456937575
"NAM","biomass_solid",2100,6.288434689
"NAM","coal",2015,3.293624759
"NAM","coal",2020,3.226483144
"NAM","coal",2025,3.253774098
"NAM","coal",2030,3.481982559
"NAM","coal",2035,4.67575402
"NAM","coal",2040,4.196888811
"NAM","coal",2045,4.040776138
"NAM","coal",2050,4.694803791
"NAM","coal",2055,5.583287031
"NAM","coal",2060,5.873300667
"NAM","coal",2070,6.164311296
"NAM","coal",2080,6.569009481
"NAM","coal",2090,7.010500869
"NAM","coal",2100,7.366328127
"PAS","electricity",2015,32.72142027
"PAS","electricity",2020,18.48466259
"PAS","electricity",2025,18.47879093
"PAS","electricity",2030,19.25665843
"PAS","electricity",2035,19.58839455
"PAS","electricity",2040,18.71745602
"PAS","electricity",2045,18.78124922
"PAS","electricity",2050,19.15321567
"PAS","electricity",2055,19.56201533
"PAS","electricity",2060,23.24872479
"PAS","electricity",2070,19.58301052
"PAS","electricity",2080,20.647843
"PAS","electricity",2090,21.24844212
"PAS","electricity",2100,21.9984659
"PAS","gas",2015,3.320027583
"PAS","gas",2020,6.056750764
"PAS","gas",2025,6.228277107
"PAS","gas",2030,5.644521527
"PAS","gas",2035,5.526659475
"PAS","gas",2040,6.424780275
"PAS","gas",2045,6.669514093
"PAS","gas",2050,7.153092595
"PAS","gas",2055,7.524788116
"PAS","gas",2060,8.543084032
"PAS","gas",2070,8.267641849
"PAS","gas",2080,9.42374739
"PAS","gas",2090,9.486315748
"PAS","gas",2100,9.729283414
"PAS","oil",2015,4.608800521
"PAS","oil",2020,4.412700005
"PAS","oil",2025,5.405285766
"PAS","oil",2030,4.922740156
"PAS","oil",2035,5.390596679
"PAS","oil",2040,5.931683977
"PAS","oil",2045,6.214120726
"PAS","oil",2050,7.089758702
"PAS","oil",2055,7.196061208
"PAS","oil",2060,8.749807961
"PAS","oil",2070,7.637459759
"PAS","oil",2080,8.998731445
"PAS","oil",2090,10.18246084
"PAS","oil",2100,10.10562329
"PAS","biomass_solid",2015,0.087816089
"PAS","biomass_solid",2020,3.934164116
"PAS","biomass_solid",2025,3.000245761
"PAS","biomass_solid",2030,2.627209268
"PAS","biomass_solid",2035,2.934952346
"PAS","biomass_solid",2040,3.122287957
"PAS","biomass_solid",2045,2.244501683
"PAS","biomass_solid",2050,2.69746349
"PAS","biomass_solid",2055,2.897617711
"PAS","biomass_solid",2060,3.254580595
"PAS","biomass_solid",2070,4.392380156
"PAS","biomass_solid",2080,4.990157384
"PAS","biomass_solid",2090,5.17496207
"PAS","biomass_solid",2100,4.626507224
"PAS","coal",2015,2.481801709
"PAS","coal",2020,4.192283115
"PAS","coal",2025,3.973081975
"PAS","coal",2030,3.534642989
"PAS","coal",2035,3.326047793
"PAS","coal",2040,3.528348102
"PAS","coal",2045,3.227474389
"PAS","coal",2050,3.398517197
"PAS","coal",2055,3.743951963
"PAS","coal",2060,4.106266796
"PAS","coal",2070,4.59866999
"PAS","coal",2080,4.968773575
"PAS","coal",2090,5.205973429
"PAS","coal",2100,5.17890247
"PAO","electricity",2015,11.39179332
"PAO","electricity",2020,16.53405366
"PAO","electricity",2025,18.7915122
"PAO","electricity",2030,21.39799405
"PAO","electricity",2035,22.3115622
"PAO","electricity",2040,21.63162401
"PAO","electricity",2045,21.67607533
"PAO","electricity",2050,22.36150917
"PAO","electricity",2055,22.08148226
"PAO","electricity",2060,24.27087051
"PAO","electricity",2070,20.60587915
"PAO","electricity",2080,20.65288494
"PAO","electricity",2090,20.52559915
"PAO","electricity",2100,22.72802868
"PAO","gas",2015,4.144717663
"PAO","gas",2020,5.890516122
"PAO","gas",2025,5.911542348
"PAO","gas",2030,5.942569651
"PAO","gas",2035,6.663336627
"PAO","gas",2040,6.848177595
"PAO","gas",2045,7.232058986
"PAO","gas",2050,8.543715975
"PAO","gas",2055,7.416278538
"PAO","gas",2060,8.113975496
"PAO","gas",2070,7.673809785
"PAO","gas",2080,7.748709383
"PAO","gas",2090,7.987228625
"PAO","gas",2100,8.355005701
"PAO","oil",2015,3.768252277
"PAO","oil",2020,3.99006037
"PAO","oil",2025,5.284120893
"PAO","oil",2030,4.883601019
"PAO","oil",2035,5.115098556
"PAO","oil",2040,5.798238283
"PAO","oil",2045,5.92998898
"PAO","oil",2050,7.054939691
"PAO","oil",2055,7.037594433
"PAO","oil",2060,8.517100375
"PAO","oil",2070,7.341615079
"PAO","oil",2080,8.735142556
"PAO","oil",2090,9.870135207
"PAO","oil",2100,8.242354776
"PAO","biomass_solid",2015,0.702528708
"PAO","biomass_solid",2020,3.470485388
"PAO","biomass_solid",2025,2.511200045
"PAO","biomass_solid",2030,1.93863397
"PAO","biomass_solid",2035,2.737786162
"PAO","biomass_solid",2040,3.214680069
"PAO","biomass_solid",2045,1.625130238
"PAO","biomass_solid",2050,2.346869831
"PAO","biomass_solid",2055,2.226126402
"PAO","biomass_solid",2060,3.966173435
"PAO","biomass_solid",2070,2.687995639
"PAO","biomass_solid",2080,3.621248483
"PAO","biomass_solid",2090,3.722651742
"PAO","biomass_solid",2100,3.229344837
"PAO","coal",2015,2.932833955
"PAO","coal",2020,4.448843461
"PAO","coal",2025,3.76436214
"PAO","coal",2030,3.135356081
"PAO","coal",2035,3.220204676
"PAO","coal",2040,3.388154125
"PAO","coal",2045,3.124455277
"PAO","coal",2050,3.189852182
"PAO","coal",2055,3.558239207
"PAO","coal",2060,4.360305817
"PAO","coal",2070,4.1599904
"PAO","coal",2080,4.149095514
"PAO","coal",2090,4.271629573
"PAO","coal",2100,4.406803267
"SAS","electricity",2015,18.95938281
"SAS","electricity",2020,23.11145926
"SAS","electricity",2025,20.2494016
"SAS","electricity",2030,20.25755447
"SAS","electricity",2035,20.30076352
"SAS","electricity",2040,20.80088048
"SAS","electricity",2045,21.26621686
"SAS","electricity",2050,21.48997643
"SAS","electricity",2055,22.03354844
"SAS","electricity",2060,24.21789834
"SAS","electricity",2070,20.65328967
"SAS","electricity",2080,21.77348761
"SAS","electricity",2090,22.49675582
"SAS","electricity",2100,22.68910742
"SAS","gas",2015,4.669956125
"SAS","gas",2020,6.068883224
"SAS","gas",2025,6.446601903
"SAS","gas",2030,5.722330435
"SAS","gas",2035,6.318058042
"SAS","gas",2040,7.005621209
"SAS","gas",2045,7.808308756
"SAS","gas",2050,8.673556367
"SAS","gas",2055,9.242075329
"SAS","gas",2060,10.01706535
"SAS","gas",2070,9.402356795
"SAS","gas",2080,11.31578109
"SAS","gas",2090,10.86988119
"SAS","gas",2100,11.45985236
"SAS","oil",2015,4.833256102
"SAS","oil",2020,3.711235135
"SAS","oil",2025,5.19116753
"SAS","oil",2030,4.907934936
"SAS","oil",2035,5.305099613
"SAS","oil",2040,5.921434637
"SAS","oil",2045,6.227911138
"SAS","oil",2050,7.311541222
"SAS","oil",2055,7.563099997
"SAS","oil",2060,9.105490151
"SAS","oil",2070,7.996816368
"SAS","oil",2080,9.720231593
"SAS","oil",2090,11.01196071
"SAS","oil",2100,11.19344404
"SAS","biomass_solid",2015,3.767963676
"SAS","biomass_solid",2020,4.63253113
"SAS","biomass_solid",2025,3.130393685
"SAS","biomass_solid",2030,2.913052139
"SAS","biomass_solid",2035,3.006196889
"SAS","biomass_solid",2040,3.279985661
"SAS","biomass_solid",2045,3.377761239
"SAS","biomass_solid",2050,4.143537099
"SAS","biomass_solid",2055,4.254434485
"SAS","biomass_solid",2060,5.466052413
"SAS","biomass_solid",2070,3.989942359
"SAS","biomass_solid",2080,5.077543439
"SAS","biomass_solid",2090,4.824333082
"SAS","biomass_solid",2100,5.371522963
"SAS","coal",2015,2.513440655
"SAS","coal",2020,3.933038166
"SAS","coal",2025,3.286254868
"SAS","coal",2030,3.158171437
"SAS","coal",2035,3.352467746
"SAS","coal",2040,3.615125902
"SAS","coal",2045,3.277346884
"SAS","coal",2050,3.55737724
"SAS","coal",2055,3.841991944
"SAS","coal",2060,4.401798662
"SAS","coal",2070,5.010694876
"SAS","coal",2080,6.242352966
"SAS","coal",2090,5.953420648
"SAS","coal",2100,6.715209515
"AFR","electricity",2015,11.77939782
"AFR","electricity",2020,15.0433113
"AFR","electricity",2025,17.81131304
"AFR","electricity",2030,15.54429118
"AFR","electricity",2035,17.54822539
"AFR","electricity",2040,17.75769015
"AFR","electricity",2045,17.77907969
"AFR","electricity",2050,18.17553678
"AFR","electricity",2055,18.35506396
"AFR","electricity",2060,22.14454
"AFR","electricity",2070,19.38080809
"AFR","electricity",2080,21.64972603
"AFR","electricity",2090,23.1657561
"AFR","electricity",2100,23.72199811
"AFR","gas",2015,3.238066869
"AFR","gas",2020,6.032748731
"AFR","gas",2025,6.48248387
"AFR","gas",2030,4.682474658
"AFR","gas",2035,5.640111614
"AFR","gas",2040,7.234835074
"AFR","gas",2045,5.695370669
"AFR","gas",2050,5.99113572
"AFR","gas",2055,6.61595362
"AFR","gas",2060,7.45853882
"AFR","gas",2070,8.377841601
"AFR","gas",2080,10.50954969
"AFR","gas",2090,13.50138197
"AFR","gas",2100,14.93552806
"AFR","oil",2015,0
"AFR","oil",2020,3.845059305
"AFR","oil",2025,6.396033045
"AFR","oil",2030,4.922740156
"AFR","oil",2035,5.402872639
"AFR","oil",2040,5.768333217
"AFR","oil",2045,6.411206457
"AFR","oil",2050,7.15547493
"AFR","oil",2055,7.405081057
"AFR","oil",2060,9.040061498
"AFR","oil",2070,8.404410791
"AFR","oil",2080,10.43655852
"AFR","oil",2090,12.62319855
"AFR","oil",2100,13.93016728
"AFR","biomass_solid",2015,0.087816089
"AFR","biomass_solid",2020,6.223068938
"AFR","biomass_solid",2025,6.996823863
"AFR","biomass_solid",2030,2.208029568
"AFR","biomass_solid",2035,2.330607611
"AFR","biomass_solid",2040,2.68517583
"AFR","biomass_solid",2045,2.806188797
"AFR","biomass_solid",2050,2.824902301
"AFR","biomass_solid",2055,3.579888673
"AFR","biomass_solid",2060,4.002975892
"AFR","biomass_solid",2070,4.259255837
"AFR","biomass_solid",2080,6.598746737
"AFR","biomass_solid",2090,7.670496382
"AFR","biomass_solid",2100,9.682806938
"AFR","coal",2015,0.702528708
"AFR","coal",2020,2.572362692
"AFR","coal",2025,4.395720768
"AFR","coal",2030,2.419973327
"AFR","coal",2035,2.522196603
"AFR","coal",2040,2.469148222
"AFR","coal",2045,2.612597041
"AFR","coal",2050,2.388037653
"AFR","coal",2055,3.532109638
"AFR","coal",2060,4.112409854
"AFR","coal",2070,4.50021956
"AFR","coal",2080,6.511257781
"AFR","coal",2090,8.104087547
"AFR","coal",2100,10.25402016
"WEU","electricity",2015,12.0092042
"WEU","electricity",2020,21.55357693
"WEU","electricity",2025,12.08712265
"WEU","electricity",2030,18.72954926
"WEU","electricity",2035,19.87690784
"WEU","electricity",2040,20.61568202
"WEU","electricity",2045,20.34327916
"WEU","electricity",2050,20.53054249
"WEU","electricity",2055,20.78214003
"WEU","electricity",2060,23.66516067
"WEU","electricity",2070,21.43328546
"WEU","electricity",2080,21.63471496
"WEU","electricity",2090,22.50136414
"WEU","electricity",2100,25.75911724
"WEU","gas",2015,3.507217402
"WEU","gas",2020,7.871477114
"WEU","gas",2025,4.768978346
"WEU","gas",2030,5.227580486
"WEU","gas",2035,5.39099297
"WEU","gas",2040,5.947262569
"WEU","gas",2045,7.234825306
"WEU","gas",2050,6.049243342
"WEU","gas",2055,6.288296051
"WEU","gas",2060,6.838941697
"WEU","gas",2070,8.018831101
"WEU","gas",2080,8.240701966
"WEU","gas",2090,9.203156911
"WEU","gas",2100,9.781577289
"WEU","oil",2015,0.026664294
"WEU","oil",2020,7.58222635
"WEU","oil",2025,4.966022587
"WEU","oil",2030,4.941259617
"WEU","oil",2035,5.380051765
"WEU","oil",2040,5.752333723
"WEU","oil",2045,6.122042104
"WEU","oil",2050,6.994290221
"WEU","oil",2055,7.291442555
"WEU","oil",2060,8.663386152
"WEU","oil",2070,7.585461924
"WEU","oil",2080,8.89340658
"WEU","oil",2090,10.0471497
"WEU","oil",2100,9.937961516
"WEU","biomass_solid",2015,0.702528708
"WEU","biomass_solid",2020,4.451442595
"WEU","biomass_solid",2025,1.899930243
"WEU","biomass_solid",2030,2.497646792
"WEU","biomass_solid",2035,2.859108725
"WEU","biomass_solid",2040,2.425574563
"WEU","biomass_solid",2045,1.679604615
"WEU","biomass_solid",2050,2.225882774
"WEU","biomass_solid",2055,2.293748579
"WEU","biomass_solid",2060,3.724420681
"WEU","biomass_solid",2070,3.443001907
"WEU","biomass_solid",2080,3.368175019
"WEU","biomass_solid",2090,4.367174908
"WEU","biomass_solid",2100,5.771742543
"WEU","coal",2015,3.456646947
"WEU","coal",2020,4.807056867
"WEU","coal",2025,3.321539518
"WEU","coal",2030,3.230622002
"WEU","coal",2035,3.705264674
"WEU","coal",2040,3.402487204
"WEU","coal",2045,2.362943271
"WEU","coal",2050,3.341649202
"WEU","coal",2055,3.621277519
"WEU","coal",2060,4.556386386
"WEU","coal",2070,4.324968974
"WEU","coal",2080,4.917302222
"WEU","coal",2090,4.967631146
"WEU","coal",2100,4.664979119
