region_bld,inc_cl,urt,year,value
C-WEU-AUT,q1,urb,2075,43885.66585
C-WEU-AUT,q2,urb,2075,85466.01573
C-WEU-AUT,q3,urb,2075,180553.04
C-WEU-AUT,q1,rur,2080,25741.16422
C-WEU-AUT,q2,rur,2080,49381.58814
C-WEU-AUT,q3,rur,2080,103694.5065
C-WEU-AUT,q1,urb,2080,44979.75371
C-WEU-AUT,q2,urb,2080,89300.48905
C-WEU-AUT,q3,urb,2080,194935.3652
C-WEU-AUT,q1,rur,2085,26301.96559
C-WEU-AUT,q2,rur,2085,51415.12368
C-WEU-AUT,q3,rur,2085,111140.1154
C-WEU-AUT,q1,urb,2085,44639.31739
C-WEU-AUT,q2,urb,2085,90517.82126
C-WEU-AUT,q3,urb,2085,202388.4426
C-WEU-AUT,q1,rur,2090,27080.68606
C-WEU-AUT,q2,rur,2090,53363.20933
C-WEU-AUT,q3,rur,2090,117583.5222
C-WEU-AUT,q1,urb,2090,46404.32621
C-WEU-AUT,q2,urb,2090,93623.51311
C-WEU-AUT,q3,urb,2090,215934.0831
C-WEU-AUT,q1,rur,2095,27372.01862
C-WEU-AUT,q2,rur,2095,55765.14098
C-WEU-AUT,q3,rur,2095,122299.0992
C-WEU-AUT,q1,urb,2095,47815.5189
C-WEU-AUT,q2,urb,2095,98695.61889
C-WEU-AUT,q3,urb,2095,227600.068
C-WEU-AUT,q1,rur,2100,27701.6985
C-WEU-AUT,q2,rur,2100,57417.36464
C-WEU-AUT,q3,rur,2100,129922.7689
C-WEU-AUT,q1,urb,2100,48072.0817
C-WEU-AUT,q2,urb,2100,101659.1538
C-WEU-AUT,q3,urb,2100,240758.5681
C-WEU-BEL,q1,rur,2015,15495.40656
C-WEU-BEL,q2,rur,2015,24928.10486
C-WEU-BEL,q3,rur,2015,42370.56162
C-WEU-BEL,q1,urb,2015,25680.03862
C-WEU-BEL,q2,urb,2015,42291.64404
C-WEU-BEL,q3,urb,2015,73539.87615
C-WEU-BEL,q1,rur,2020,16308.09401
C-WEU-BEL,q2,rur,2020,26397.73217
C-WEU-BEL,q3,rur,2020,45025.49927
C-WEU-BEL,q1,urb,2020,27454.93413
C-WEU-BEL,q2,urb,2020,45567.75183
C-WEU-BEL,q3,urb,2020,79269.88779
C-WEU-BEL,q1,rur,2025,17218.2615
C-WEU-BEL,q2,rur,2025,28145.63796
C-WEU-BEL,q3,rur,2025,48372.81525
C-WEU-BEL,q1,urb,2025,28181.0372
C-WEU-BEL,q2,urb,2025,47452.71043
C-WEU-BEL,q3,urb,2025,84966.10526
C-WEU-BEL,q1,rur,2030,17947.43173
C-WEU-BEL,q2,rur,2030,29593.17423
C-WEU-BEL,q3,rur,2030,51554.28649
C-WEU-BEL,q1,urb,2030,30557.834
C-WEU-BEL,q2,urb,2030,51439.06892
C-WEU-BEL,q3,urb,2030,92286.23882
C-WEU-BEL,q1,rur,2035,19255.43888
C-WEU-BEL,q2,rur,2035,31873.81897
C-WEU-BEL,q3,rur,2035,55909.34285
C-WEU-BEL,q1,urb,2035,32526.55652
C-WEU-BEL,q2,urb,2035,55311.25734
C-WEU-BEL,q3,urb,2035,99432.62887
C-WEU-BEL,q1,rur,2040,19853.43087
C-WEU-BEL,q2,rur,2040,33476.41258
C-WEU-BEL,q3,rur,2040,60160.40546
C-WEU-BEL,q1,urb,2040,33885.59047
C-WEU-BEL,q2,urb,2040,58662.79188
C-WEU-BEL,q3,urb,2040,107151.8202
C-WEU-BEL,q1,rur,2045,20759.79215
C-WEU-BEL,q2,rur,2045,35362.465
C-WEU-BEL,q3,rur,2045,64249.94697
C-WEU-BEL,q1,urb,2045,35564.17084
C-WEU-BEL,q2,urb,2045,61726.45774
C-WEU-BEL,q3,urb,2045,114829.3539
C-WEU-BEL,q1,rur,2050,21569.73458
C-WEU-BEL,q2,rur,2050,37104.42305
C-WEU-BEL,q3,rur,2050,67460.5318
C-WEU-BEL,q1,urb,2050,36823.03336
C-WEU-BEL,q2,urb,2050,64504.23564
C-WEU-BEL,q3,urb,2050,121285.0704
C-WEU-BEL,q1,rur,2055,22337.90501
C-WEU-BEL,q2,rur,2055,38566.72705
C-WEU-BEL,q3,rur,2055,71205.60291
C-WEU-BEL,q1,urb,2055,38403.64593
C-WEU-BEL,q2,urb,2055,68650.59813
C-WEU-BEL,q3,urb,2055,130679.9239
C-WEU-BEL,q1,rur,2060,22748.31127
C-WEU-BEL,q2,rur,2060,40125.18755
C-WEU-BEL,q3,rur,2060,75794.34002
C-WEU-BEL,q1,urb,2060,39496.46457
C-WEU-BEL,q2,urb,2060,71570.945
C-WEU-BEL,q3,urb,2060,137373.5093
C-WEU-BEL,q1,rur,2065,23784.46312
C-WEU-BEL,q2,rur,2065,42504.4213
C-WEU-BEL,q3,rur,2065,80413.47923
C-WEU-BEL,q1,urb,2065,40555.19415
C-WEU-BEL,q2,urb,2065,74043.86999
C-WEU-BEL,q3,urb,2065,147832.0219
C-WEU-BEL,q1,rur,2070,24251.96203
C-WEU-BEL,q2,rur,2070,43466.75962
C-WEU-BEL,q3,rur,2070,85613.76093
C-WEU-BEL,q1,urb,2070,41282.72678
C-WEU-BEL,q2,urb,2070,76921.4214
C-WEU-BEL,q3,urb,2070,156370.8615
C-WEU-BEL,q1,rur,2075,24905.08525
C-WEU-BEL,q2,rur,2075,45235.3226
C-WEU-BEL,q3,rur,2075,88820.51071
C-WEU-BEL,q1,urb,2075,42338.02572
C-WEU-BEL,q2,urb,2075,79169.18041
C-WEU-BEL,q3,urb,2075,161703.719
C-WEU-BEL,q1,rur,2080,25503.55068
C-WEU-BEL,q2,rur,2080,47146.52865
C-WEU-BEL,q3,rur,2080,94127.07125
C-WEU-BEL,q1,urb,2080,43459.0161
C-WEU-BEL,q2,urb,2080,83052.76227
C-WEU-BEL,q3,urb,2080,173106.9695
C-WEU-BEL,q1,rur,2085,25644.88801
C-WEU-BEL,q2,rur,2085,47888.28411
C-WEU-BEL,q3,rur,2085,98269.13007
C-WEU-BEL,q1,urb,2085,44378.97535
C-WEU-BEL,q2,urb,2085,85732.46859
C-WEU-BEL,q3,urb,2085,185039.3672
C-WEU-BEL,q1,rur,2090,26009.10671
C-WEU-BEL,q2,rur,2090,49990.12103
C-WEU-BEL,q3,rur,2090,103379.3274
C-WEU-BEL,q1,urb,2090,44875.83588
C-WEU-BEL,q2,urb,2090,88230.26985
C-WEU-BEL,q3,urb,2090,195580.3762
C-WEU-BEL,q1,rur,2095,26433.3127
C-WEU-BEL,q2,rur,2095,51622.61667
C-WEU-BEL,q3,rur,2095,109719.9109
C-WEU-BEL,q1,urb,2095,45680.07904
C-WEU-BEL,q2,urb,2095,90734.29971
C-WEU-BEL,q3,urb,2095,200940.9307
C-WEU-BEL,q1,rur,2100,27275.8496
C-WEU-BEL,q2,rur,2100,53426.90481
C-WEU-BEL,q3,rur,2100,113597.477
C-WEU-BEL,q1,urb,2100,47651.86434
C-WEU-BEL,q2,urb,2100,96112.34276
C-WEU-BEL,q3,urb,2100,211236.0401
C-EEU-BGR,q1,rur,2015,5113.696864
C-EEU-BGR,q2,rur,2015,9900.004181
C-EEU-BGR,q3,rur,2015,20603.08319
C-EEU-BGR,q1,urb,2015,8045.949761
C-EEU-BGR,q2,urb,2015,15841.85682
C-EEU-BGR,q3,urb,2015,34617.99416
C-EEU-BGR,q1,rur,2020,6203.531417
C-EEU-BGR,q2,rur,2020,12313.60843
C-EEU-BGR,q3,rur,2020,26899.30556
C-EEU-BGR,q1,urb,2020,9917.766955
C-EEU-BGR,q2,urb,2020,20159.77261
C-EEU-BGR,q3,urb,2020,45321.67053
C-EEU-BGR,q1,rur,2025,7025.954573
C-EEU-BGR,q2,rur,2025,14544.84068
C-EEU-BGR,q3,rur,2025,33729.18175
C-EEU-BGR,q1,urb,2025,11120.90618
C-EEU-BGR,q2,urb,2025,23899.05505
C-EEU-BGR,q3,urb,2025,57928.14835
C-EEU-BGR,q1,rur,2030,7639.285519
C-EEU-BGR,q2,rur,2030,16283.60437
C-EEU-BGR,q3,rur,2030,39858.52785
C-EEU-BGR,q1,urb,2030,12362.19059
C-EEU-BGR,q2,urb,2030,27125.92178
C-EEU-BGR,q3,urb,2030,68323.08627
C-EEU-BGR,q1,rur,2035,8124.017435
C-EEU-BGR,q2,rur,2035,17913.34707
C-EEU-BGR,q3,rur,2035,45271.91241
C-EEU-BGR,q1,urb,2035,13288.03432
C-EEU-BGR,q2,urb,2035,30488.24536
C-EEU-BGR,q3,urb,2035,80518.89685
C-EEU-BGR,q1,rur,2040,8370.12505
C-EEU-BGR,q2,rur,2040,19011.37344
C-EEU-BGR,q3,rur,2040,48567.92799
C-EEU-BGR,q1,urb,2040,14037.75994
C-EEU-BGR,q2,urb,2040,32788.80712
C-EEU-BGR,q3,urb,2040,89922.27076
C-EEU-BGR,q1,rur,2045,8856.961915
C-EEU-BGR,q2,rur,2045,20575.44146
C-EEU-BGR,q3,rur,2045,56530.59707
C-EEU-BGR,q1,urb,2045,14398.91367
C-EEU-BGR,q2,urb,2045,34333.9716
C-EEU-BGR,q3,urb,2045,99194.87995
C-EEU-BGR,q1,rur,2050,8926.214517
C-EEU-BGR,q2,rur,2050,21256.43844
C-EEU-BGR,q3,rur,2050,59055.61605
C-EEU-BGR,q1,urb,2050,14639.08038
C-EEU-BGR,q2,urb,2050,36001.79471
C-EEU-BGR,q3,urb,2050,106898.3028
C-EEU-BGR,q1,rur,2055,9184.983281
C-EEU-BGR,q2,rur,2055,21947.78672
C-EEU-BGR,q3,rur,2055,63195.14362
C-EEU-BGR,q1,urb,2055,15060.63748
C-EEU-BGR,q2,urb,2055,38408.60921
C-EEU-BGR,q3,urb,2055,119707.6469
C-EEU-BGR,q1,rur,2060,9497.798901
C-EEU-BGR,q2,rur,2060,23622.03523
C-EEU-BGR,q3,rur,2060,69753.02537
C-EEU-BGR,q1,urb,2060,15322.40983
C-EEU-BGR,q2,urb,2060,39847.90206
C-EEU-BGR,q3,urb,2060,125669.3524
C-EEU-BGR,q1,rur,2065,9791.085818
C-EEU-BGR,q2,rur,2065,24780.50758
C-EEU-BGR,q3,rur,2065,75750.69448
C-EEU-BGR,q1,urb,2065,16380.91504
C-EEU-BGR,q2,urb,2065,43407.69042
C-EEU-BGR,q3,urb,2065,143929.4562
C-EEU-BGR,q1,rur,2070,9836.848015
C-EEU-BGR,q2,rur,2070,26144.80937
C-EEU-BGR,q3,rur,2070,82472.80744
C-EEU-BGR,q1,urb,2070,15980.51529
C-EEU-BGR,q2,urb,2070,43933.38483
C-EEU-BGR,q3,urb,2070,156276.219
C-EEU-BGR,q1,rur,2075,9937.078984
C-EEU-BGR,q2,rur,2075,27193.67841
C-EEU-BGR,q3,rur,2075,90738.10506
C-EEU-BGR,q1,urb,2075,16374.40003
C-EEU-BGR,q2,urb,2075,47179.13568
C-EEU-BGR,q3,urb,2075,168401.3063
C-EEU-BGR,q1,rur,2080,9954.760102
C-EEU-BGR,q2,rur,2080,27839.47773
C-EEU-BGR,q3,rur,2080,97908.39756
C-EEU-BGR,q1,urb,2080,16743.30682
C-EEU-BGR,q2,urb,2080,48896.69647
C-EEU-BGR,q3,urb,2080,183783.0298
C-EEU-BGR,q1,rur,2085,10136.1688
C-EEU-BGR,q2,rur,2085,29012.22305
C-EEU-BGR,q3,rur,2085,106410.7323
C-EEU-BGR,q1,urb,2085,16574.40268
C-EEU-BGR,q2,urb,2085,50047.90398
C-EEU-BGR,q3,urb,2085,196246.7795
C-EEU-BGR,q1,rur,2090,10335.97925
C-EEU-BGR,q2,rur,2090,30318.40904
C-EEU-BGR,q3,rur,2090,112950.2832
C-EEU-BGR,q1,urb,2090,16854.04106
C-EEU-BGR,q2,urb,2090,51610.31911
C-EEU-BGR,q3,urb,2090,216743.0124
C-EEU-BGR,q1,rur,2095,10255.06329
C-EEU-BGR,q2,rur,2095,30952.30333
C-EEU-BGR,q3,rur,2095,123493.6522
C-EEU-BGR,q1,urb,2095,16678.38166
C-EEU-BGR,q2,urb,2095,52413.95811
C-EEU-BGR,q3,urb,2095,228959.3145
C-EEU-BGR,q1,rur,2100,10051.44142
C-EEU-BGR,q2,rur,2100,31585.82539
C-EEU-BGR,q3,rur,2100,135621.0009
C-EEU-BGR,q1,urb,2100,17082.4714
C-EEU-BGR,q2,urb,2100,56406.66221
C-EEU-BGR,q3,urb,2100,259467.1909
C-WEU-CHE,q1,rur,2015,16583.0003
C-WEU-CHE,q2,rur,2015,28809.97993
C-WEU-CHE,q3,rur,2015,53413.20989
C-WEU-CHE,q1,urb,2015,28104.12112
C-WEU-CHE,q2,urb,2015,49760.02835
C-WEU-CHE,q3,urb,2015,96110.38846
C-WEU-CHE,q1,rur,2020,17902.03869
C-WEU-CHE,q2,rur,2020,30880.88912
C-WEU-CHE,q3,rur,2020,56998.77681
C-WEU-CHE,q1,urb,2020,29969.56232
C-WEU-CHE,q2,urb,2020,53653.54168
C-WEU-CHE,q3,urb,2020,102646.3568
C-WEU-CHE,q1,rur,2025,18636.01014
C-WEU-CHE,q2,rur,2025,32613.72416
C-WEU-CHE,q3,rur,2025,61156.22483
C-WEU-CHE,q1,urb,2025,31722.85635
C-WEU-CHE,q2,urb,2025,57118.00742
C-WEU-CHE,q3,urb,2025,108994.0509
C-WEU-CHE,q1,rur,2030,19270.43022
C-WEU-CHE,q2,rur,2030,34235.49549
C-WEU-CHE,q3,rur,2030,64338.2801
C-WEU-CHE,q1,urb,2030,32776.53967
C-WEU-CHE,q2,urb,2030,58682.19052
C-WEU-CHE,q3,urb,2030,115298.2074
C-WEU-CHE,q1,rur,2035,19778.60537
C-WEU-CHE,q2,rur,2035,35318.80039
C-WEU-CHE,q3,rur,2035,66897.30483
C-WEU-CHE,q1,urb,2035,34051.43795
C-WEU-CHE,q2,urb,2035,62258.85841
C-WEU-CHE,q3,urb,2035,121679.1294
C-WEU-CHE,q1,rur,2040,20358.66595
C-WEU-CHE,q2,rur,2040,36535.68978
C-WEU-CHE,q3,rur,2040,70309.40233
C-WEU-CHE,q1,urb,2040,35065.27132
C-WEU-CHE,q2,urb,2040,64692.72276
C-WEU-CHE,q3,urb,2040,128228.1007
C-WEU-CHE,q1,rur,2045,21642.14828
C-WEU-CHE,q2,rur,2045,38699.66626
C-WEU-CHE,q3,rur,2045,75364.02742
C-WEU-CHE,q1,urb,2045,36657.3402
C-WEU-CHE,q2,urb,2045,68356.01283
C-WEU-CHE,q3,urb,2045,136393.0414
C-WEU-CHE,q1,rur,2050,22117.27766
C-WEU-CHE,q2,rur,2050,40400.962
C-WEU-CHE,q3,rur,2050,78819.58192
C-WEU-CHE,q1,urb,2050,38542.70211
C-WEU-CHE,q2,urb,2050,71603.36881
C-WEU-CHE,q3,urb,2050,144202.5185
C-WEU-CHE,q1,rur,2055,23220.25817
C-WEU-CHE,q2,rur,2055,42230.66272
C-WEU-CHE,q3,rur,2055,83557.8118
C-WEU-CHE,q1,urb,2055,40005.65642
C-WEU-CHE,q2,urb,2055,75426.22239
C-WEU-CHE,q3,urb,2055,152267.7521
C-WEU-CHE,q1,rur,2060,24709.22614
C-WEU-CHE,q2,rur,2060,45438.361
C-WEU-CHE,q3,rur,2060,90063.34021
C-WEU-CHE,q1,urb,2060,42324.70637
C-WEU-CHE,q2,urb,2060,79552.9225
C-WEU-CHE,q3,urb,2060,162212.3407
C-WEU-CHE,q1,rur,2065,25612.25455
C-WEU-CHE,q2,rur,2065,47112.20358
C-WEU-CHE,q3,rur,2065,92735.8898
C-WEU-CHE,q1,urb,2065,43715.50769
C-WEU-CHE,q2,urb,2065,82798.41085
C-WEU-CHE,q3,urb,2065,169995.5363
C-WEU-CHE,q1,rur,2070,26644.28277
C-WEU-CHE,q2,rur,2070,49225.66264
C-WEU-CHE,q3,rur,2070,98538.16515
C-WEU-CHE,q1,urb,2070,46296.13917
C-WEU-CHE,q2,urb,2070,89007.22903
C-WEU-CHE,q3,urb,2070,184196.2666
C-WEU-CHE,q1,rur,2075,27377.69003
C-WEU-CHE,q2,rur,2075,51797.07304
C-WEU-CHE,q3,rur,2075,104005.7047
C-WEU-CHE,q1,urb,2075,47318.59545
C-WEU-CHE,q2,urb,2075,91679.31789
C-WEU-CHE,q3,urb,2075,193135.0899
C-WEU-CHE,q1,rur,2080,28773.96852
C-WEU-CHE,q2,rur,2080,54151.35771
C-WEU-CHE,q3,rur,2080,111397.1546
C-WEU-CHE,q1,urb,2080,49660.22692
C-WEU-CHE,q2,urb,2080,96014.45271
C-WEU-CHE,q3,urb,2080,204590.6378
C-WEU-CHE,q1,rur,2085,29588.2311
C-WEU-CHE,q2,rur,2085,56551.8063
C-WEU-CHE,q3,rur,2085,115144.734
C-WEU-CHE,q1,urb,2085,51214.8017
C-WEU-CHE,q2,urb,2085,99814.2664
C-WEU-CHE,q3,urb,2085,217970.3852
C-WEU-CHE,q1,rur,2090,30549.95743
C-WEU-CHE,q2,rur,2090,58086.35798
C-WEU-CHE,q3,rur,2090,121132.6142
C-WEU-CHE,q1,urb,2090,52767.02234
C-WEU-CHE,q2,urb,2090,103674.6645
C-WEU-CHE,q3,urb,2090,222886.1422
C-WEU-CHE,q1,rur,2095,31686.71534
C-WEU-CHE,q2,rur,2095,60729.67672
C-WEU-CHE,q3,rur,2095,129579.3588
C-WEU-CHE,q1,urb,2095,54486.4609
C-WEU-CHE,q2,urb,2095,108737.702
C-WEU-CHE,q3,urb,2095,242344.6436
C-WEU-CHE,q1,rur,2100,32543.8627
C-WEU-CHE,q2,rur,2100,63337.28985
C-WEU-CHE,q3,rur,2100,133991.6947
C-WEU-CHE,q1,urb,2100,56678.11398
C-WEU-CHE,q2,urb,2100,113475.6487
C-WEU-CHE,q3,urb,2100,251849.0673
C-WEU-CYP,q1,rur,2015,7412.950913
C-WEU-CYP,q2,rur,2015,12951.25983
C-WEU-CYP,q3,rur,2015,24514.71681
C-WEU-CYP,q1,urb,2015,11852.5931
C-WEU-CYP,q2,urb,2015,21663.51787
C-WEU-CYP,q3,urb,2015,42221.81199
C-WEU-CYP,q1,rur,2020,7618.9172
C-WEU-CYP,q2,rur,2020,13443.37789
C-WEU-CYP,q3,rur,2020,25517.12296
C-WEU-CYP,q1,urb,2020,12311.5835
C-WEU-CYP,q2,urb,2020,21986.70066
C-WEU-CYP,q3,urb,2020,42775.2854
C-WEU-CYP,q1,rur,2025,7871.250191
C-WEU-CYP,q2,rur,2025,13899.50759
C-WEU-CYP,q3,rur,2025,26371.64795
C-WEU-CYP,q1,urb,2025,12680.36363
C-WEU-CYP,q2,urb,2025,23019.11557
C-WEU-CYP,q3,urb,2025,44890.3912
C-WEU-CYP,q1,rur,2030,7976.92416
C-WEU-CYP,q2,rur,2030,14268.51659
C-WEU-CYP,q3,rur,2030,27006.29255
C-WEU-CYP,q1,urb,2030,12795.83192
C-WEU-CYP,q2,urb,2030,23469.38988
C-WEU-CYP,q3,urb,2030,46567.75801
C-WEU-CYP,q1,rur,2035,8026.496681
C-WEU-CYP,q2,rur,2035,14370.22256
C-WEU-CYP,q3,rur,2035,27920.12643
C-WEU-CYP,q1,urb,2035,12839.14889
C-WEU-CYP,q2,urb,2035,23915.14942
C-WEU-CYP,q3,urb,2035,47744.97326
C-WEU-CYP,q1,rur,2040,8158.793071
C-WEU-CYP,q2,rur,2040,14835.54225
C-WEU-CYP,q3,rur,2040,29264.4576
C-WEU-CYP,q1,urb,2040,13394.00355
C-WEU-CYP,q2,urb,2040,24797.98118
C-WEU-CYP,q3,urb,2040,50545.31773
C-WEU-CYP,q1,rur,2045,8439.671533
C-WEU-CYP,q2,rur,2045,15227.11599
C-WEU-CYP,q3,rur,2045,29910.85115
C-WEU-CYP,q1,urb,2045,13501.84931
C-WEU-CYP,q2,urb,2045,25226.59288
C-WEU-CYP,q3,urb,2045,51279.0937
C-WEU-CYP,q1,rur,2050,8436.297916
C-WEU-CYP,q2,rur,2050,15428.96094
C-WEU-CYP,q3,rur,2050,30676.20593
C-WEU-CYP,q1,urb,2050,13770.35049
C-WEU-CYP,q2,urb,2050,25480.50272
C-WEU-CYP,q3,urb,2050,52438.86248
C-WEU-CYP,q1,rur,2055,8647.512549
C-WEU-CYP,q2,rur,2055,16180.9507
C-WEU-CYP,q3,rur,2055,32001.47677
C-WEU-CYP,q1,urb,2055,14138.92961
C-WEU-CYP,q2,urb,2055,26541.05306
C-WEU-CYP,q3,urb,2055,54482.61456
C-WEU-CYP,q1,rur,2060,8798.084822
C-WEU-CYP,q2,rur,2060,16307.516
C-WEU-CYP,q3,rur,2060,32983.26005
C-WEU-CYP,q1,urb,2060,14259.74198
C-WEU-CYP,q2,urb,2060,27455.88083
C-WEU-CYP,q3,urb,2060,57504.35069
C-WEU-CYP,q1,rur,2065,9083.083037
C-WEU-CYP,q2,rur,2065,16991.71503
C-WEU-CYP,q3,rur,2065,34665.03425
C-WEU-CYP,q1,urb,2065,14829.64322
C-WEU-CYP,q2,urb,2065,28732.40072
C-WEU-CYP,q3,urb,2065,61564.2959
C-WEU-CYP,q1,rur,2070,9474.782103
C-WEU-CYP,q2,rur,2070,17870.85743
C-WEU-CYP,q3,rur,2070,36317.92266
C-WEU-CYP,q1,urb,2070,15787.88336
C-WEU-CYP,q2,urb,2070,30310.29491
C-WEU-CYP,q3,urb,2070,64124.82783
C-WEU-CYP,q1,rur,2075,10003.56375
C-WEU-CYP,q2,rur,2075,19035.83849
C-WEU-CYP,q3,rur,2075,38548.44259
C-WEU-CYP,q1,urb,2075,16256.92405
C-WEU-CYP,q2,urb,2075,32058.94855
C-WEU-CYP,q3,urb,2075,68145.16719
C-WEU-CYP,q1,rur,2080,10475.23951
C-WEU-CYP,q2,rur,2080,19862.92882
C-WEU-CYP,q3,rur,2080,40777.76624
C-WEU-CYP,q1,urb,2080,17205.67167
C-WEU-CYP,q2,urb,2080,33780.63083
C-WEU-CYP,q3,urb,2080,72636.79747
C-WEU-CYP,q1,rur,2085,10718.21369
C-WEU-CYP,q2,rur,2085,20641.31047
C-WEU-CYP,q3,rur,2085,42721.92039
C-WEU-CYP,q1,urb,2085,17737.95364
C-WEU-CYP,q2,urb,2085,34723.11977
C-WEU-CYP,q3,urb,2085,75905.59662
C-WEU-CYP,q1,rur,2090,11176.51153
C-WEU-CYP,q2,rur,2090,21643.03955
C-WEU-CYP,q3,rur,2090,46076.61523
C-WEU-CYP,q1,urb,2090,18372.37719
C-WEU-CYP,q2,urb,2090,36950.0059
C-WEU-CYP,q3,urb,2090,81192.01319
C-WEU-CYP,q1,rur,2095,11602.98335
C-WEU-CYP,q2,rur,2095,22607.06161
C-WEU-CYP,q3,rur,2095,48830.61788
C-WEU-CYP,q1,urb,2095,18999.64431
C-WEU-CYP,q2,urb,2095,38004.64153
C-WEU-CYP,q3,urb,2095,85300.34658
C-WEU-CYP,q1,rur,2100,11856.45619
C-WEU-CYP,q2,rur,2100,23606.19757
C-WEU-CYP,q3,rur,2100,50806.15737
C-WEU-CYP,q1,urb,2100,19694.06312
C-WEU-CYP,q2,urb,2100,39623.737
C-WEU-CYP,q3,urb,2100,89968.50924
C-EEU-CZE,q1,rur,2015,11867.5392
C-EEU-CZE,q2,rur,2015,19139.65081
C-EEU-CZE,q3,rur,2015,32289.09553
C-EEU-CZE,q1,urb,2015,19840.0776
C-EEU-CZE,q2,urb,2015,32208.45566
C-EEU-CZE,q3,urb,2015,54895.37135
C-EEU-CZE,q1,rur,2020,13340.67649
C-EEU-CZE,q2,rur,2020,21939.12891
C-EEU-CZE,q3,rur,2020,37903.30473
C-EEU-CZE,q1,urb,2020,21995.88342
C-EEU-CZE,q2,urb,2020,37205.77822
C-EEU-CZE,q3,urb,2020,65375.11921
C-EEU-CZE,q1,rur,2025,14873.32367
C-EEU-CZE,q2,rur,2025,24892.88063
C-EEU-CZE,q3,rur,2025,43540.0539
C-EEU-CZE,q1,urb,2025,24620.2222
C-EEU-CZE,q2,urb,2025,42174.4805
C-EEU-CZE,q3,urb,2025,76370.66198
C-EEU-CZE,q1,rur,2030,16118.19038
C-EEU-CZE,q2,rur,2030,27588.97362
C-EEU-CZE,q3,rur,2030,50006.70694
C-EEU-CZE,q1,urb,2030,27660.22135
C-EEU-CZE,q2,urb,2030,47986.43717
C-EEU-CZE,q3,urb,2030,88850.68345
C-EEU-CZE,q1,rur,2035,17794.5782
C-EEU-CZE,q2,rur,2035,30826.48105
C-EEU-CZE,q3,rur,2035,56865.15454
C-EEU-CZE,q1,urb,2035,29793.94479
C-EEU-CZE,q2,urb,2035,53491.91116
C-EEU-CZE,q3,urb,2035,100476.3516
C-EEU-CZE,q1,rur,2040,19226.00034
C-EEU-CZE,q2,rur,2040,33932.86363
C-EEU-CZE,q3,rur,2040,63984.95441
C-EEU-CZE,q1,urb,2040,32427.22956
C-EEU-CZE,q2,urb,2040,58518.30799
C-EEU-CZE,q3,urb,2040,114107.1301
C-EEU-CZE,q1,rur,2045,20138.09589
C-EEU-CZE,q2,rur,2045,36217.83726
C-EEU-CZE,q3,rur,2045,69891.64358
C-EEU-CZE,q1,urb,2045,34505.81973
C-EEU-CZE,q2,urb,2045,63497.74171
C-EEU-CZE,q3,urb,2045,126487.2177
C-EEU-CZE,q1,rur,2050,20972.64322
C-EEU-CZE,q2,rur,2050,38328.09661
C-EEU-CZE,q3,rur,2050,74714.61864
C-EEU-CZE,q1,urb,2050,36036.38493
C-EEU-CZE,q2,urb,2050,67601.69815
C-EEU-CZE,q3,urb,2050,138270.8563
C-EEU-CZE,q1,rur,2055,21941.32714
C-EEU-CZE,q2,rur,2055,41246.43339
C-EEU-CZE,q3,rur,2055,83237.56811
C-EEU-CZE,q1,urb,2055,37391.43757
C-EEU-CZE,q2,urb,2055,70957.61533
C-EEU-CZE,q3,urb,2055,149771.6936
C-EEU-CZE,q1,rur,2060,22895.85586
C-EEU-CZE,q2,rur,2060,43820.03666
C-EEU-CZE,q3,rur,2060,89523.74836
C-EEU-CZE,q1,urb,2060,38265.86565
C-EEU-CZE,q2,urb,2060,75846.95516
C-EEU-CZE,q3,urb,2060,164011.2635
C-EEU-CZE,q1,rur,2065,23927.87046
C-EEU-CZE,q2,rur,2065,45578.88179
C-EEU-CZE,q3,rur,2065,97878.23136
C-EEU-CZE,q1,urb,2065,40879.63163
C-EEU-CZE,q2,urb,2065,81268.18236
C-EEU-CZE,q3,urb,2065,180503.142
C-EEU-CZE,q1,rur,2070,24939.63318
C-EEU-CZE,q2,rur,2070,49029.52114
C-EEU-CZE,q3,rur,2070,107448.8013
C-EEU-CZE,q1,urb,2070,42965.28173
C-EEU-CZE,q2,urb,2070,87713.9723
C-EEU-CZE,q3,urb,2070,199352.6294
C-EEU-CZE,q1,rur,2075,26193.30376
C-EEU-CZE,q2,rur,2075,52816.13065
C-EEU-CZE,q3,rur,2075,117979.8176
C-EEU-CZE,q1,urb,2075,44654.66869
C-EEU-CZE,q2,urb,2075,92034.90311
C-EEU-CZE,q3,urb,2075,212055.7407
C-EEU-CZE,q1,rur,2080,26873.80262
C-EEU-CZE,q2,rur,2080,55494.40069
C-EEU-CZE,q3,rur,2080,127751.7414
C-EEU-CZE,q1,urb,2080,45779.75175
C-EEU-CZE,q2,urb,2080,96721.89565
C-EEU-CZE,q3,urb,2080,229535.6283
C-EEU-CZE,q1,rur,2085,27114.87513
C-EEU-CZE,q2,rur,2085,56437.26881
C-EEU-CZE,q3,rur,2085,133169.4236
C-EEU-CZE,q1,urb,2085,47481.26862
C-EEU-CZE,q2,urb,2085,102830.3961
C-EEU-CZE,q3,urb,2085,252078.6129
C-EEU-CZE,q1,rur,2090,28230.64788
C-EEU-CZE,q2,rur,2090,59606.19726
C-EEU-CZE,q3,rur,2090,145157.9177
C-EEU-CZE,q1,urb,2090,48259.63574
