"","region_bld","urt","clim","mat","arch","region_gea","bld_age","year","eneff","fuel_heat","fuel","fuel_cool","inc_cl","tenr","n_units_fuel","fuel_heat_f","en_hh","utility_heat","scaling_factor","constant","utility","utility_exp_sum","ms"
"12","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","biomass_solid","biomass_solid","electricity","q3","rent",0.14748,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"13","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q1","own",0.05506,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"14","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q1","own",0.05506,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"15","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q1","rent",0.01517,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"16","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q1","rent",0.01517,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"17","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q2","own",0.05857,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"18","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q2","own",0.05857,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"19","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q2","rent",0.01166,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"20","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q2","rent",0.01166,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"21","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q3","own",0.05857,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"22","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q3","own",0.05857,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"23","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q3","rent",0.01166,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"24","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","coal","coal","electricity","q3","rent",0.01166,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"25","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q1","own",0.21486,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"26","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q1","own",0.21486,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"27","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q1","rent",0.0592,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"28","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q1","rent",0.0592,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"29","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q2","own",0.22856,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"30","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q2","own",0.22856,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"31","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q2","rent",0.04549,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"32","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q2","rent",0.04549,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"33","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q3","own",0.22856,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"34","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q3","own",0.22856,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"35","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q3","rent",0.04549,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"36","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","electricity","electricity","electricity","q3","rent",0.04549,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"37","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q1","own",0.03804,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"38","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q1","own",0.03804,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"39","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q1","rent",0.01048,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"40","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q1","rent",0.01048,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"41","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q2","own",0.04046,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"42","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q2","own",0.04046,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"43","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q2","rent",0.00805,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"44","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q2","rent",0.00805,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"45","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q3","own",0.04046,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"46","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q3","own",0.04046,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"47","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q3","rent",0.00805,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"48","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","gas","gas","electricity","q3","rent",0.00805,"heat_pump",348.476289019144,-2.47663933831051,0.835035322504606,0,-2.47663933831051,0.0840251316723583,1
"49","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q1","own",0.02485,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"50","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q1","own",0.02485,"heat_pump",348.476289019144,-1.11882980129672,0.835035322504606,0,-1.11882980129672,0.326661830300847,1
"51","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q1","rent",0.00685,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"52","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q1","rent",0.00685,"heat_pump",348.476289019144,-1.11882980129672,0.835035322504606,0,-1.11882980129672,0.326661830300847,1
"53","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q2","own",0.02643,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"54","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q2","own",0.02643,"heat_pump",348.476289019144,-1.11882980129672,0.835035322504606,0,-1.11882980129672,0.326661830300847,1
"55","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q2","rent",0.00526,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"56","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q2","rent",0.00526,"heat_pump",348.476289019144,-1.11882980129672,0.835035322504606,0,-1.11882980129672,0.326661830300847,1
"57","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q3","own",0.02643,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"58","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q3","own",0.02643,"heat_pump",348.476289019144,-1.11882980129672,0.835035322504606,0,-1.11882980129672,0.326661830300847,1
"59","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q3","rent",0.00526,"biomass_solid",1317.76746777067,-1.33444858298605,0.835035322504606,0,-1.33444858298605,0.263303325366723,1
"60","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"adv","heat_pump","electricity","electricity","q3","rent",0.00526,"heat_pump",348.476289019144,-1.11882980129672,0.835035322504606,0,-1.11882980129672,0.326661830300847,1
"61","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q1","own",2467.74759917333,"biomass_solid",3294.41866942667,0.969571526820554,0.835035322504606,0,0.969571526820554,2.63681441301901,1
"62","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q1","own",2467.74759917333,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"63","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q1","rent",679.88963416,"biomass_solid",3294.41866942667,0.969571526820554,0.835035322504606,0,0.969571526820554,2.63681441301901,1
"64","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q1","rent",679.88963416,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"65","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q2","own",2625.12946384,"biomass_solid",3294.41866942667,0.969571526820554,0.835035322504606,0,0.969571526820554,2.63681441301901,1
"66","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q2","own",2625.12946384,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"67","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q2","rent",522.507789493333,"biomass_solid",3294.41866942667,0.969571526820554,0.835035322504606,0,0.969571526820554,2.63681441301901,1
"68","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q2","rent",522.507789493333,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"69","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q3","own",2625.12946384,"biomass_solid",3294.41866942667,0.969571526820554,0.835035322504606,0,0.969571526820554,2.63681441301901,1
"70","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q3","own",2625.12946384,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"71","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q3","rent",522.507789493333,"biomass_solid",3294.41866942667,0.969571526820554,0.835035322504606,0,0.969571526820554,2.63681441301901,1
"72","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","biomass_solid","biomass_solid","electricity","q3","rent",522.507789493333,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"73","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q1","own",428.92164944,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"74","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q1","own",428.92164944,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"75","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q1","rent",118.17230056,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"76","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q1","rent",118.17230056,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"77","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q2","own",456.27635494,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"78","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q2","own",456.27635494,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"79","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q2","rent",90.81759506,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"80","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q2","rent",90.81759506,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"81","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q3","own",456.27635494,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"82","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q3","own",456.27635494,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"83","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q3","rent",90.81759506,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"84","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","coal","coal","electricity","q3","rent",90.81759506,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"85","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q1","own",410.756772986667,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"86","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q1","own",410.756772986667,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"87","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q1","rent",113.16768368,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"88","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q1","rent",113.16768368,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"89","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q2","own",436.95299532,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"90","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q2","own",436.95299532,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"91","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q2","rent",86.9714613466667,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"92","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q2","rent",86.9714613466667,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"93","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q3","own",436.95299532,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"94","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q3","own",436.95299532,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"95","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q3","rent",86.9714613466667,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"96","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","electricity","electricity","electricity","q3","rent",86.9714613466667,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"97","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q1","own",140.979469573333,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"98","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q1","own",140.979469573333,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"99","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q1","rent",38.84128376,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"100","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q1","rent",38.84128376,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"101","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q2","own",149.97050424,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"102","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q2","own",149.97050424,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"103","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q2","rent",29.8502490933333,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"104","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q2","rent",29.8502490933333,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"105","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q3","own",149.97050424,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
"106","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q3","own",149.97050424,"heat_pump",871.190722547859,-1.9642320255967,0.835035322504606,0,-1.9642320255967,0.140263564090688,1
"107","C-EEU-BGR","rur","Zone_4A Mixed Humid","perm","mfh","EEU","p1",2020,"avg","gas","gas","electricity","q3","rent",29.8502490933333,"biomass_solid",3294.41866942667,-0.388238010193239,0.835035322504606,0,-0.388238010193239,0.678250893425304,1
