region_bld,clim,urt,inc_cl,year,value
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2015,0.1359589
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2020,0.1496713
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2025,0.1603939
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2030,0.1873532
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2035,0.222129
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2040,0.2722972
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2045,0.2953618
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2050,0.3556426
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2055,0.4205941
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2060,0.4743714
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2065,0.5509922
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2070,0.6017858
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2075,0.6447025
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2080,0.6815404
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2085,0.698795
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2090,0.7119772
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2095,0.7189916
C-WEU-ESP,Zone_3A Warm Humid,rur,q1,2100,0.7226399
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2015,0.4586916
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2020,0.4850698
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2025,0.5163629
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2030,0.5633052
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2035,0.6117459
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2040,0.6445359
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2045,0.6612364
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2050,0.6815904
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2055,0.6982152
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2060,0.7099138
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2065,0.7177031
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2070,0.7216212
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2075,0.7236509
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2080,0.7249326
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2085,0.72542739999999994
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2090,0.7257118
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2095,0.7258377
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2100,0.7258831
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2015,0.7174107
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2020,0.7202227
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2025,0.7224919
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2030,0.7237744
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2035,0.7248195
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2040,0.7253376
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2045,0.7256026
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2050,0.7256881
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2055,0.7258105
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2060,0.7258678
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2065,0.7258935
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2070,0.7259072
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2075,0.7259106
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2080,0.7259125
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2085,0.7259132
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2090,0.7259135
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2095,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,rur,q3,2100,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2015,0.4256642
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2020,0.4451272
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2025,0.4791462
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2030,0.5361145
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2035,0.5814702
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2040,0.6219626
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2045,0.6593095
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2050,0.6816712
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2055,0.701065
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2060,0.7137698
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2065,0.719376
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2070,0.7236662
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2075,0.7249428
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2080,0.7255219
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2085,0.7257989
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2090,0.7258812
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2095,0.725905
C-WEU-ESP,Zone_3A Warm Humid,urb,q1,2100,0.7259112
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2015,0.7102737
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2020,0.7140885
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2025,0.7173571
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2030,0.7212444
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2035,0.7235452
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2040,0.7246098
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2045,0.7253569
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2050,0.7255979
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2055,0.7257933
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2060,0.725874
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2065,0.7258984
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2070,0.7259102
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2075,0.7259126
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2080,0.7259134
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2085,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2090,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2095,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2100,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2015,0.725902
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2020,0.725906
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2025,0.7259099
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2030,0.7259124
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2035,0.7259133
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2040,0.7259135
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2045,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2050,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2055,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2060,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2065,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2070,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2075,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2080,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2085,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2090,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2095,0.7259136
C-WEU-ESP,Zone_3A Warm Humid,urb,q3,2100,0.7259136
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2015,0.1372303
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2020,0.151071
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2025,0.1618938
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2030,0.1891053
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2035,0.2242062
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2040,0.2748436
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2045,0.2981239
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2050,0.3589684
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2055,0.4245273
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2060,0.4788075
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2065,0.5561448
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2070,0.6074134
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2075,0.6507315
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2080,0.6879139
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2085,0.7053298
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2090,0.7186353
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2095,0.7257153
C-WEU-ESP,Zone_3B Warm Dry,rur,q1,2100,0.7293977
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2015,0.4629811
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2020,0.489606
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2025,0.5211917
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2030,0.568573
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2035,0.6174666
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2040,0.6505634
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2045,0.66742
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2050,0.6879643
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2055,0.7047445
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2060,0.7165526
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2065,0.7244147
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2070,0.7283694
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2075,0.7304182
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2080,0.7317118
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2085,0.7322112
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2090,0.7324983
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2095,0.7326254
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2100,0.7326712
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2015,0.7241196
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2020,0.7269579
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2025,0.7292483
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2030,0.7305428
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2035,0.7315977
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2040,0.7321206
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2045,0.7323881
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2050,0.7324744
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2055,0.7325979
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2060,0.7326557
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2065,0.7326817
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2070,0.7326955
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2075,0.732699
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2080,0.7327009
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2085,0.7327016
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2090,0.7327019
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2095,0.732702
C-WEU-ESP,Zone_3B Warm Dry,rur,q3,2100,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2015,0.4296448
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2020,0.4492899
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2025,0.4836269
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2030,0.541128
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2035,0.5869079
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2040,0.6277789
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2045,0.6654751
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2050,0.6880459
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2055,0.70762100000000006
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2060,0.7204446
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2065,0.7261033
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2070,0.7304336
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2075,0.7317221
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2080,0.7323066
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2085,0.7325863
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2090,0.7326693
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2095,0.7326934
C-WEU-ESP,Zone_3B Warm Dry,urb,q1,2100,0.7326995
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2015,0.7169158
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2020,0.7207663
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2025,0.7240655
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2030,0.7279892
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2035,0.7303114
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2040,0.731386
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2045,0.7321401
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2050,0.7323833
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2055,0.7325806
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2060,0.732662
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2065,0.7326866
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2070,0.7326986
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2075,0.732701
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2080,0.7327018
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2085,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2090,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2095,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2100,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2015,0.7326903
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2020,0.7326943
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2025,0.7326983
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2030,0.7327008
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2035,0.7327017
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2040,0.7327019
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2045,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2050,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2055,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2060,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2065,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2070,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2075,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2080,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2085,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2090,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2095,0.732702
C-WEU-ESP,Zone_3B Warm Dry,urb,q3,2100,0.732702
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2015,0.05270453
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2020,0.05802016
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2025,0.06217675
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2030,0.07262757
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2035,0.08610839
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2040,0.1055561
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2045,0.1144971
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2050,0.137865
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2055,0.1630435
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2060,0.1838903
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2065,0.2135924
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2070,0.2332825
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2075,0.2499192
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2080,0.2641995
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2085,0.2708882
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2090,0.2759983
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2095,0.2787174
C-WEU-ESP,Zone_3C Warm Marine,rur,q1,2100,0.2801317
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2015,0.177812
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2020,0.1880375
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2025,0.2001683
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2030,0.2183655
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2035,0.2371436
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2040,0.2498547
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2045,0.2563286
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2050,0.2642188
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2055,0.2706634
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2060,0.2751984
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2065,0.2782179
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2070,0.2797368
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2075,0.2805236
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2080,0.2810204
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2085,0.2812123
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2090,0.2813225
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2095,0.2813713
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2100,0.2813889
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2015,0.2781046
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2020,0.2791947
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2025,0.2800743
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2030,0.2805715
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2035,0.2809766
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2040,0.2811774
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2045,0.2812802
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2050,0.2813133
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2055,0.2813608
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2060,0.281383
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2065,0.281393
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2070,0.2813983
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2075,0.2813996
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2080,0.2814003
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2085,0.2814006
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2090,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2095,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,rur,q3,2100,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2015,0.16500889999999999
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2020,0.1725538
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2025,0.1857412
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2030,0.207825
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2035,0.2254072
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2040,0.2411041
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2045,0.2555816
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2050,0.2642502
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2055,0.2717682
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2060,0.2766932
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2065,0.2788664
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2070,0.2805296
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2075,0.2810244
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2080,0.2812489
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2085,0.2813563
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2090,0.2813882
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2095,0.2813974
C-WEU-ESP,Zone_3C Warm Marine,urb,q1,2100,0.2813998
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2015,0.2753379
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2020,0.2768167
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2025,0.2780838
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2030,0.2795907
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2035,0.2804826
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2040,0.2808953
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2045,0.2811849
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2050,0.2812783
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2055,0.2813541
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2060,0.2813854
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2065,0.2813948
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2070,0.2813994
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2075,0.2814003
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2080,0.2814006
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2085,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2090,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2095,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2100,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2015,0.2813963
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2020,0.2813978
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2025,0.2813993
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2030,0.2814003
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2035,0.2814006
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2040,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2045,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2050,0.2814007
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2055,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2060,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2065,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2070,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2075,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2080,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2085,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2090,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2095,0.2814008
C-WEU-ESP,Zone_3C Warm Marine,urb,q3,2100,0.2814008
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2015,0.07496027
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2020,0.08252056
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2025,0.08843237
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2030,0.1032963
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2035,0.1224697
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2040,0.1501297
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2045,0.1628463
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2050,0.1960818
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2055,0.2318925
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2060,0.2615423
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2065,0.3037868
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2070,0.3317917
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2075,0.3554536
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2080,0.375764
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2085,0.3852772
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2090,0.3925451
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2095,0.3964125
C-WEU-ESP,Zone_4A Mixed Humid,rur,q1,2100,0.398424
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2015,0.2528974
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2020,0.2674409
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2025,0.2846942
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2030,0.3105756
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2035,0.3372831
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2040,0.3553618
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2045,0.3645695
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2050,0.3757915
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2055,0.3849575
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2060,0.3914075
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2065,0.3957021
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2070,0.3978623
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2075,0.3989814
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2080,0.399688
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2085,0.3999608
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2090,0.4001177
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2095,0.4001871
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2100,0.4002121
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2015,0.3955409
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2020,0.3970913
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2025,0.3983424
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2030,0.3990495
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2035,0.3996257
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2040,0.3999113
C-WEU-ESP,Zone_4A Mixed Humid,rur,q3,2045,0.4000574
