region_bld,urt,inc_cl,region_gea,clim,arch,mat,year,yr_con,bld_age,value
R32CAS-CAU,urb,q1,FSU,Zone_5A Cool Humid,sfh,perm,2015,1980,p2,4576.16191
R32CAS-CAU,urb,q1,FSU,Zone_5A Cool Humid,sfh,perm,2015,1985,p2,4786.68863
R32CAS-CAU,urb,q1,FSU,Zone_5A Cool Humid,sfh,perm,2015,1990,p2,4459.33957
R32CAS-CAU,urb,q1,FSU,Zone_5A Cool Humid,sfh,perm,2015,2005,p3,2058.38348
R32CAS-CAU,urb,q1,FSU,Zone_5A Cool Humid,sfh,perm,2015,2010,p3,3459.57064
R32CAS-CAU,urb,q1,FSU,Zone_5A Cool Humid,sfh,perm,2015,2015,p3,6136.05083
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,1945,p1,23736.1158
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,1960,p2,11590.88349
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,1965,p2,7168.18113
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,1970,p2,7787.29008
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,1975,p2,8939.11819
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,1980,p2,9012.88179
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,1985,p2,10057.93422
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,1990,p2,10084.92572
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,2000,p3,1355.43286
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,2005,p3,6251.2607
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,2010,p3,9105.1084
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,mfh,perm,2015,2015,p3,14469.94014
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,1945,p1,9783.56996
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,1960,p2,5940.78518
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,1965,p2,3680.46436
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,1970,p2,3840.96577
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,1975,p2,4189.30361
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,1980,p2,3947.11433
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,1985,p2,4128.70167
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,1990,p2,3846.35061
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,2005,p3,1775.43431
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,2010,p3,2984.01174
R32CAS-CAU,urb,q1,FSU,Zone_6A Cold Humid,sfh,perm,2015,2015,p3,5292.57808
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1945,p1,28020.96729
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1960,p2,13683.27364
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1965,p2,8462.18357
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1970,p2,9193.05425
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1975,p2,10552.81081
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1980,p2,10639.89019
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1985,p2,11873.59587
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1990,p2,11905.45987
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2000,p3,1600.11604
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2005,p3,7379.74034
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2010,p3,10748.76559
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2015,p3,17082.05853
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1945,p1,11549.70332
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1960,p2,7013.21768
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1965,p2,4344.86299
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1970,p2,4534.33819
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1975,p2,4945.55806
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1980,p2,4659.64871
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1985,p2,4874.01627
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1990,p2,4540.69512
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,2005,p3,2095.93632
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,2010,p3,3522.68654
R32CAS-CAU,urb,q2,FSU,Zone_4A Mixed Humid,sfh,perm,2015,2015,p3,6247.99602
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1945,p1,34341.7954
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1960,p2,16769.87734
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1965,p2,10371.04016
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1970,p2,11266.77697
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1975,p2,12933.26052
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1980,p2,13039.98285
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1985,p2,14551.98159
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1990,p2,14591.03332
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,2000,p3,1961.06212
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,2005,p3,9044.42489
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,2010,p3,13173.41781
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,mfh,perm,2015,2015,p3,20935.34295
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1945,p1,14155.02697
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1960,p2,8595.22388
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1965,p2,5324.95522
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1970,p2,5557.17127
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1975,p2,6061.15207
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1980,p2,5710.74872
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1985,p2,5973.47222
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1990,p2,5564.96218
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,2005,p3,2568.72702
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,2010,p3,4317.31634
R32CAS-CAU,urb,q2,FSU,Zone_4B Mixed Dry,sfh,perm,2015,2015,p3,7657.38738
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,1945,p1,27518.91623
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,1960,p2,13438.11073
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,1965,p2,8310.56682
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,1970,p2,9028.34252
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,1975,p2,10363.73632
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,1980,p2,10449.25552
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,1985,p2,11660.85693
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,1990,p2,11692.15003
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,2000,p3,1571.44679
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,2005,p3,7247.51769
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,2010,p3,10556.18021
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,mfh,perm,2015,2015,p3,16775.99968
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,1945,p1,11342.76751
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,1960,p2,6887.56201
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,1965,p2,4267.01618
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,1970,p2,4453.09653
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,1975,p2,4856.94862
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,1980,p2,4576.16191
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,1985,p2,4786.68863
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,1990,p2,4459.33957
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,2005,p3,2058.38348
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,2010,p3,3459.57064
R32CAS-CAU,urb,q2,FSU,Zone_5A Cool Humid,sfh,perm,2015,2015,p3,6136.05083
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,1945,p1,23736.1158
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,1960,p2,11590.88349
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,1965,p2,7168.18113
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,1970,p2,7787.29008
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,1975,p2,8939.11819
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,1980,p2,9012.88179
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,1985,p2,10057.93422
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,1990,p2,10084.92572
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,2000,p3,1355.43286
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,2005,p3,6251.2607
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,2010,p3,9105.1084
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,mfh,perm,2015,2015,p3,14469.94014
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,1945,p1,9783.56996
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,1960,p2,5940.78518
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,1965,p2,3680.46436
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,1970,p2,3840.96577
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,1975,p2,4189.30361
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,1980,p2,3947.11433
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,1985,p2,4128.70167
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,1990,p2,3846.35061
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,2005,p3,1775.43431
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,2010,p3,2984.01174
R32CAS-CAU,urb,q2,FSU,Zone_6A Cold Humid,sfh,perm,2015,2015,p3,5292.57808
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1945,p1,28020.96729
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1960,p2,13683.27364
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1965,p2,8462.18357
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1970,p2,9193.05425
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1975,p2,10552.81081
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1980,p2,10639.89019
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1985,p2,11873.59587
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1990,p2,11905.45987
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2000,p3,1600.11604
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2005,p3,7379.74034
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2010,p3,10748.76559
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2015,p3,17082.05853
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1945,p1,11549.70332
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1960,p2,7013.21768
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1965,p2,4344.86299
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1970,p2,4534.33819
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1975,p2,4945.55806
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1980,p2,4659.64871
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1985,p2,4874.01627
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,1990,p2,4540.69512
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,2005,p3,2095.93632
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,2010,p3,3522.68654
R32CAS-CAU,urb,q3,FSU,Zone_4A Mixed Humid,sfh,perm,2015,2015,p3,6247.99602
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1945,p1,34341.7954
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1960,p2,16769.87734
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1965,p2,10371.04016
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1970,p2,11266.77697
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1975,p2,12933.26052
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1980,p2,13039.98285
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1985,p2,14551.98159
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,1990,p2,14591.03332
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,2000,p3,1961.06212
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,2005,p3,9044.42489
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,2010,p3,13173.41781
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,mfh,perm,2015,2015,p3,20935.34295
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1945,p1,14155.02697
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1960,p2,8595.22388
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1965,p2,5324.95522
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1970,p2,5557.17127
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1975,p2,6061.15207
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1980,p2,5710.74872
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1985,p2,5973.47222
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,1990,p2,5564.96218
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,2005,p3,2568.72702
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,2010,p3,4317.31634
R32CAS-CAU,urb,q3,FSU,Zone_4B Mixed Dry,sfh,perm,2015,2015,p3,7657.38738
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,1945,p1,27518.91623
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,1960,p2,13438.11073
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,1965,p2,8310.56682
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,1970,p2,9028.34252
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,1975,p2,10363.73632
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,1980,p2,10449.25552
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,1985,p2,11660.85693
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,1990,p2,11692.15003
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,2000,p3,1571.44679
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,2005,p3,7247.51769
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,2010,p3,10556.18021
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,mfh,perm,2015,2015,p3,16775.99968
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,1945,p1,11342.76751
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,1960,p2,6887.56201
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,1965,p2,4267.01618
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,1970,p2,4453.09653
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,1975,p2,4856.94862
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,1980,p2,4576.16191
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,1985,p2,4786.68863
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,1990,p2,4459.33957
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,2005,p3,2058.38348
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,2010,p3,3459.57064
R32CAS-CAU,urb,q3,FSU,Zone_5A Cool Humid,sfh,perm,2015,2015,p3,6136.05083
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,1945,p1,23736.1158
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,1960,p2,11590.88349
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,1965,p2,7168.18113
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,1970,p2,7787.29008
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,1975,p2,8939.11819
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,1980,p2,9012.88179
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,1985,p2,10057.93422
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,1990,p2,10084.92572
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,2000,p3,1355.43286
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,2005,p3,6251.2607
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,2010,p3,9105.1084
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,mfh,perm,2015,2015,p3,14469.94014
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,1945,p1,9783.56996
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,1960,p2,5940.78518
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,1965,p2,3680.46436
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,1970,p2,3840.96577
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,1975,p2,4189.30361
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,1980,p2,3947.11433
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,1985,p2,4128.70167
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,1990,p2,3846.35061
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,2005,p3,1775.43431
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,2010,p3,2984.01174
R32CAS-CAU,urb,q3,FSU,Zone_6A Cold Humid,sfh,perm,2015,2015,p3,5292.57808
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1945,p1,3921.49376
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1960,p2,1625.77658
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1965,p2,928.24145
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1970,p2,729.37768
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1975,p2,842.32612
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1980,p2,923.32781
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1985,p2,1252.03534
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1990,p2,1616.02653
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,1995,p3,1524.16385
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,2000,p3,1152.40081
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,2005,p3,1005.98715
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,2010,p3,1333.7197
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,mfh,perm,2015,2015,p3,396.62519
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1945,p1,14916.56497
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1960,p2,7620.01661
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1965,p2,4367.53708
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1970,p2,3241.27911
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1975,p2,3543.83877
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1980,p2,3635.18133
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1985,p2,4727.71472
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1990,p2,5886.41917
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,1995,p3,5230.88614
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,2000,p3,3598.98281
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,2005,p3,2934.42065
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,2010,p3,4118.54232
R32CAS-OTH,rur,q1,FSU,Zone_3B Warm Dry,sfh,perm,2015,2015,p3,627.47218
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1945,p1,21343.1924
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1960,p2,8848.48089
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1965,p2,5052.06356
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1970,p2,3969.7241
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1975,p2,4584.45926
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1980,p2,5025.32047
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1985,p2,6814.35011
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1990,p2,8795.41518
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,1995,p3,8295.44166
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2000,p3,6272.07736
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2005,p3,5475.20386
R32CAS-OTH,rur,q1,FSU,Zone_4A Mixed Humid,mfh,perm,2015,2010,p3,7258.92689
