region_gea,year,value
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
WEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
EEU,NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
"NAM",NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
PAO,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
FSU,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
AFR,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
SAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
PAS,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
LAC,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
MEA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
CPA,NA,0
