region_gea,year,value
AFR,NA,1.491088806
AFR,NA,1.62294896
AFR,NA,1.748841481
AFR,NA,1.844814293
AFR,NA,1.91350631
AFR,NA,1.982667381
AFR,NA,2.069073321
AFR,NA,2.193759984
AFR,NA,2.365149827
AFR,NA,2.574992295
AFR,NA,2.82923372
AFR,NA,3.1351314
AFR,NA,3.497472439
AFR,NA,3.917725143
AFR,NA,4.393971457
AFR,NA,4.925148218
AFR,NA,5.500131245
AFR,NA,6.112474474
AFR,NA,1.491088806
AFR,NA,1.62294896
AFR,NA,1.761892537
AFR,NA,1.893915814
AFR,NA,2.014217169
AFR,NA,2.141280771
AFR,NA,2.280203252
AFR,NA,2.437511094
AFR,NA,2.627944252
AFR,NA,2.861102549
AFR,NA,3.143593022
AFR,NA,3.483479334
AFR,NA,3.886080488
AFR,NA,4.353027937
AFR,NA,4.882190507
AFR,NA,5.472386909
AFR,NA,6.111256938
AFR,NA,6.791638305
CPA,NA,7.726977211
CPA,NA,10.62139536
CPA,NA,12.41420697
CPA,NA,13.05444896
CPA,NA,13.11545027
CPA,NA,13.01363887
CPA,NA,12.90816868
CPA,NA,12.90445445
CPA,NA,12.97886801
CPA,NA,13.04723764
CPA,NA,13.1122244
CPA,NA,13.1699607
CPA,NA,13.21805703
CPA,NA,13.25798196
CPA,NA,13.28992029
CPA,NA,13.31662436
CPA,NA,13.33953767
CPA,NA,13.3596239
CPA,NA,7.726977211
CPA,NA,10.62139536
CPA,NA,12.5068503
CPA,NA,13.40190577
CPA,NA,13.80573712
CPA,NA,14.05472998
CPA,NA,14.22532874
CPA,NA,14.33828272
CPA,NA,14.42096446
CPA,NA,14.49693072
CPA,NA,14.56913823
CPA,NA,14.63328966
CPA,NA,14.68673003
CPA,NA,14.73109106
CPA,NA,14.7665781
CPA,NA,14.79624929
CPA,NA,14.82170853
CPA,NA,14.84402655
EEU,NA,9.237447219
EEU,NA,11.520001
EEU,NA,13.20704049
EEU,NA,14.17993181
EEU,NA,14.59611188
EEU,NA,14.71420541
EEU,NA,14.72472437
EEU,NA,14.81561413
EEU,NA,14.98420181
EEU,NA,15.14977306
EEU,NA,15.30021505
EEU,NA,15.42909107
EEU,NA,15.5366554
EEU,NA,15.62531163
EEU,NA,15.69749443
EEU,NA,15.76009215
EEU,NA,15.81721912
EEU,NA,15.87061435
EEU,NA,9.237447219
EEU,NA,11.520001
EEU,NA,13.30560049
EEU,NA,14.55734444
EEU,NA,15.3643283
EEU,NA,15.89134184
EEU,NA,16.22724727
EEU,NA,16.46179348
EEU,NA,16.64911312
EEU,NA,16.83308118
EEU,NA,17.00023895
EEU,NA,17.14343452
EEU,NA,17.26295045
EEU,NA,17.36145737
EEU,NA,17.44166048
EEU,NA,17.51121351
EEU,NA,17.57468791
EEU,NA,17.63401594
FSU,NA,8.529392395
FSU,NA,10.77159961
FSU,NA,12.5630955
FSU,NA,13.59341897
FSU,NA,14.02285715
FSU,NA,14.14705173
FSU,NA,14.16703808
FSU,NA,14.26262615
FSU,NA,14.46307562
FSU,NA,14.69182702
FSU,NA,14.93192069
FSU,NA,15.14836351
FSU,NA,15.32738195
FSU,NA,15.47713904
FSU,NA,15.60061186
FSU,NA,15.70895694
FSU,NA,15.80329797
FSU,NA,15.88272941
FSU,NA,8.529392395
FSU,NA,10.77159961
FSU,NA,12.65684995
FSU,NA,13.955221
FSU,NA,14.76090226
FSU,NA,15.27881587
FSU,NA,15.61265421
FSU,NA,15.84736238
FSU,NA,16.07008402
FSU,NA,16.32425224
FSU,NA,16.59102298
FSU,NA,16.83151501
FSU,NA,17.03042439
FSU,NA,17.19682116
FSU,NA,17.33401317
FSU,NA,17.4543966
FSU,NA,17.55921997
FSU,NA,17.64747712
LAC,NA,5.807450722
LAC,NA,7.229492913
LAC,NA,8.394064862
LAC,NA,9.167239583
LAC,NA,9.630702105
LAC,NA,9.975535219
LAC,NA,10.26748664
LAC,NA,10.60396375
LAC,NA,11.00334106
LAC,NA,11.39159063
LAC,NA,11.77151973
LAC,NA,12.14111481
LAC,NA,12.50150816
LAC,NA,12.82140542
LAC,NA,13.093012
LAC,NA,13.32503693
LAC,NA,13.52150177
LAC,NA,13.68714175
LAC,NA,5.807450722
LAC,NA,7.229492913
LAC,NA,8.456707137
LAC,NA,9.411234552
LAC,NA,10.13758116
LAC,NA,10.77357804
LAC,NA,11.31518936
LAC,NA,11.78218194
LAC,NA,12.22593451
LAC,NA,12.65732292
LAC,NA,13.07946637
LAC,NA,13.49012757
LAC,NA,13.89056462
LAC,NA,14.24600602
LAC,NA,14.54779111
LAC,NA,14.80559659
LAC,NA,15.02389085
LAC,NA,15.20793528
MEA,NA,4.531358493
MEA,NA,5.450991393
MEA,NA,6.360173429
MEA,NA,7.142794679
MEA,NA,7.727453772
MEA,NA,8.135770338
MEA,NA,8.429376535
MEA,NA,8.70090713
MEA,NA,8.997012391
MEA,NA,9.287757847
MEA,NA,9.584746991
MEA,NA,9.865125185
MEA,NA,10.14022469
MEA,NA,10.40709793
MEA,NA,10.66723178
MEA,NA,10.92698731
MEA,NA,11.18573287
MEA,NA,11.4388893
MEA,NA,4.531358493
MEA,NA,5.450991393
MEA,NA,6.40763741
MEA,NA,7.332907085
MEA,NA,8.134161865
MEA,NA,8.786631965
MEA,NA,9.289516998
MEA,NA,9.667674589
MEA,NA,9.996680435
MEA,NA,10.31973094
MEA,NA,10.64971888
MEA,NA,10.96125021
MEA,NA,11.26691632
MEA,NA,11.56344215
MEA,NA,11.85247976
MEA,NA,12.14109701
MEA,NA,12.42859208
MEA,NA,12.709877
"NAM",NA,24.32347403
"NAM",NA,24.72349159
"NAM",NA,24.67804522
"NAM",NA,24.27767213
"NAM",NA,23.70854031
"NAM",NA,23.1246186
"NAM",NA,22.67124643
"NAM",NA,22.49095639
"NAM",NA,22.49382025
"NAM",NA,22.49569243
"NAM",NA,22.49696448
"NAM",NA,22.49770253
"NAM",NA,22.49814423
"NAM",NA,22.49850727
"NAM",NA,22.49877645
"NAM",NA,22.49900014
"NAM",NA,22.49919813
"NAM",NA,22.49935493
"NAM",NA,24.32347403
"NAM",NA,24.72349159
"NAM",NA,24.86220973
"NAM",NA,24.92384591
"NAM",NA,24.95635822
"NAM",NA,24.97458809
"NAM",NA,24.98463892
"NAM",NA,24.98995155
"NAM",NA,24.99313362
"NAM",NA,24.99521381
"NAM",NA,24.9966272
"NAM",NA,24.99744725
"NAM",NA,24.99793803
"NAM",NA,24.99834141
"NAM",NA,24.9986405
"NAM",NA,24.99888905
"NAM",NA,24.99910904
"NAM",NA,24.99928326
PAO,NA,17.36021699
PAO,NA,19.42686487
PAO,NA,21.04121825
PAO,NA,21.82941368
PAO,NA,21.92320485
PAO,NA,21.74929763
PAO,NA,21.61244939
PAO,NA,21.65203252
PAO,NA,21.83813921
PAO,NA,22.00819871
PAO,NA,22.14728759
PAO,NA,22.25153757
PAO,NA,22.32407053
PAO,NA,22.37709494
PAO,NA,22.41786875
PAO,NA,22.44845387
PAO,NA,22.46990124
PAO,NA,22.48332333
PAO,NA,17.36021699
PAO,NA,19.42686487
PAO,NA,21.19824227
PAO,NA,22.41042469
PAO,NA,23.07705774
PAO,NA,23.48924144
PAO,NA,23.81780136
PAO,NA,24.05781391
PAO,NA,24.26459912
PAO,NA,24.45355412
PAO,NA,24.60809732
PAO,NA,24.72393063
PAO,NA,24.80452281
PAO,NA,24.86343883
PAO,NA,24.90874306
PAO,NA,24.94272652
PAO,NA,24.96655693
PAO,NA,24.98147036
PAS,NA,2.864336457
PAS,NA,3.912774194
PAS,NA,4.910271063
PAS,NA,5.653407112
PAS,NA,6.178693702
PAS,NA,6.629655535
PAS,NA,7.025477934
PAS,NA,7.421225777
PAS,NA,7.840385128
PAS,NA,8.236704408
PAS,NA,8.619643368
PAS,NA,8.992690203
PAS,NA,9.370647046
PAS,NA,9.745653917
PAS,NA,10.10997447
PAS,NA,10.46388178
PAS,NA,10.80268584
PAS,NA,11.12405224
PAS,NA,2.864336457
PAS,NA,3.912774194
PAS,NA,4.946914877
PAS,NA,5.803878024
PAS,NA,6.503888108
PAS,NA,7.160027978
PAS,NA,7.742363438
PAS,NA,8.2458064190000009
