region_bld,year,pop
C-EEU-SVK,2055,4.80475
C-EEU-SVK,2060,4.649657
C-EEU-SVK,2065,4.477405
C-EEU-SVK,2070,4.28973
C-EEU-SVK,2075,4.092582
C-EEU-SVK,2080,3.897936
C-EEU-SVK,2085,3.712337
C-EEU-SVK,2090,3.538686
C-EEU-SVK,2095,3.376171
C-EEU-SVK,2100,3.2199630000000004
C-EEU-SVN,2020,2.116256
C-EEU-SVN,2025,2.110026
C-EEU-SVN,2030,2.090116
C-EEU-SVN,2035,2.062878
C-EEU-SVN,2040,2.0303150000000003
C-EEU-SVN,2045,1.995592
C-EEU-SVN,2050,1.956702
C-EEU-SVN,2055,1.91187
C-EEU-SVN,2060,1.86148
C-EEU-SVN,2065,1.8057970000000005
C-EEU-SVN,2070,1.746646
C-EEU-SVN,2075,1.6852090000000002
C-EEU-SVN,2080,1.6227269999999998
C-EEU-SVN,2085,1.5600809999999998
C-EEU-SVN,2090,1.497684
C-EEU-SVN,2095,1.4352390000000004
C-EEU-SVN,2100,1.371414
C-WEU-AUT,2020,8.901099999999989
C-WEU-AUT,2025,9.024360000000001
C-WEU-AUT,2030,9.045571000000011
C-WEU-AUT,2035,9.03359600000001
C-WEU-AUT,2040,8.994578000000011
C-WEU-AUT,2045,8.948845
C-WEU-AUT,2050,8.885011
C-WEU-AUT,2055,8.783661
C-WEU-AUT,2060,8.644743
C-WEU-AUT,2065,8.475513999999997
C-WEU-AUT,2070,8.292723
C-WEU-AUT,2075,8.09583099999999
C-WEU-AUT,2080,7.873666
C-WEU-AUT,2085,7.620938000000001
C-WEU-AUT,2090,7.343508
C-WEU-AUT,2095,7.050890000000001
C-WEU-AUT,2100,6.750554
C-WEU-BEL,2020,11.54127
C-WEU-BEL,2025,11.664142
C-WEU-BEL,2030,11.725498
C-WEU-BEL,2035,11.764322
C-WEU-BEL,2040,11.777545
C-WEU-BEL,2045,11.776217
C-WEU-BEL,2050,11.752187999999999
C-WEU-BEL,2055,11.67708
C-WEU-BEL,2060,11.558441
C-WEU-BEL,2065,11.40424
C-WEU-BEL,2070,11.22448
C-WEU-BEL,2075,11.022079
C-WEU-BEL,2080,10.789293
C-WEU-BEL,2085,10.519291
C-WEU-BEL,2090,10.212644000000001
C-WEU-BEL,2095,9.876825
C-WEU-BEL,2100,9.517061
C-WEU-CHE,2020,8.606425999999999
C-WEU-CHE,2025,8.82844699999999
C-WEU-CHE,2030,8.957660000000011
C-WEU-CHE,2035,9.052192999999999
C-WEU-CHE,2040,9.12064
C-WEU-CHE,2045,9.186395000000001
C-WEU-CHE,2050,9.24983200000001
C-WEU-CHE,2055,9.275113
C-WEU-CHE,2060,9.252507
C-WEU-CHE,2065,9.181861999999999
C-WEU-CHE,2070,9.08221100000001
C-WEU-CHE,2075,8.961265
C-WEU-CHE,2080,8.815271000000001
C-WEU-CHE,2085,8.63899
C-WEU-CHE,2090,8.432772000000002
C-WEU-CHE,2095,8.200564
C-WEU-CHE,2100,7.945337000000011
C-WEU-CYP,2020,1.2337770000000001
C-WEU-CYP,2025,1.2817690000000002
C-WEU-CYP,2030,1.307449
C-WEU-CYP,2035,1.326378
C-WEU-CYP,2040,1.34108
C-WEU-CYP,2045,1.354317
C-WEU-CYP,2050,1.365143
C-WEU-CYP,2055,1.3685250000000002
C-WEU-CYP,2060,1.3632250000000001
C-WEU-CYP,2065,1.3472849999999998
C-WEU-CYP,2070,1.3214290000000002
C-WEU-CYP,2075,1.2864629999999997
C-WEU-CYP,2080,1.2428420000000002
C-WEU-CYP,2085,1.1925450000000004
C-WEU-CYP,2090,1.1390150000000001
C-WEU-CYP,2095,1.085434
C-WEU-CYP,2100,1.032273
C-WEU-DEU,2020,83.267652
C-WEU-DEU,2025,83.400487
C-WEU-DEU,2030,82.47860700000001
C-WEU-DEU,2035,81.37992
C-WEU-DEU,2040,80.17581100000001
C-WEU-DEU,2045,78.973862
C-WEU-DEU,2050,77.66852500000002
C-WEU-DEU,2055,76.17295299999999
C-WEU-DEU,2060,74.48749400000003
C-WEU-DEU,2065,72.664884
C-WEU-DEU,2070,70.81222100000001
C-WEU-DEU,2075,68.901145
C-WEU-DEU,2080,66.825738
C-WEU-DEU,2085,64.540642
C-WEU-DEU,2090,62.10521
C-WEU-DEU,2095,59.598145
C-WEU-DEU,2100,57.047549000000004
C-WEU-DNK,2020,5.810771
C-WEU-DNK,2025,5.888783
C-WEU-DNK,2030,5.92001100000001
C-WEU-DNK,2035,5.927297999999999
C-WEU-DNK,2040,5.910398
C-WEU-DNK,2045,5.887291
C-WEU-DNK,2050,5.865021
C-WEU-DNK,2055,5.828333000000001
C-WEU-DNK,2060,5.776004
C-WEU-DNK,2065,5.709983
C-WEU-DNK,2070,5.635607
C-WEU-DNK,2075,5.554837000000001
C-WEU-DNK,2080,5.46330700000001
C-WEU-DNK,2085,5.35088
C-WEU-DNK,2090,5.213321
C-WEU-DNK,2095,5.0576099999999995
C-WEU-DNK,2100,4.893521
C-WEU-ESP,2020,47.32995503962748
C-WEU-ESP,2025,47.50745904129396
C-WEU-ESP,2030,47.549661042517954
C-WEU-ESP,2035,47.55599804346048
C-WEU-ESP,2040,47.53238304418468
C-WEU-ESP,2045,47.50764204475933
C-WEU-ESP,2050,47.45140304518892
C-WEU-ESP,2055,47.10055704524423
C-WEU-ESP,2060,46.42661904491034
C-WEU-ESP,2065,45.424005044192114
C-WEU-ESP,2070,44.20260204320539
C-WEU-ESP,2075,42.88568504207986
C-WEU-ESP,2080,41.599405040947545
C-WEU-ESP,2085,40.38794103985967
C-WEU-ESP,2090,39.17393403874576
C-WEU-ESP,2095,37.84659503750068
C-WEU-ESP,2100,36.33610703605851
C-WEU-FIN,2020,5.525213000000001
C-WEU-FIN,2025,5.525416
C-WEU-FIN,2030,5.479885
C-WEU-FIN,2035,5.423152000000001
C-WEU-FIN,2040,5.354668999999991
C-WEU-FIN,2045,5.285167000000001
C-WEU-FIN,2050,5.222886000000002
C-WEU-FIN,2055,5.145962000000001
C-WEU-FIN,2060,5.060645000000001
C-WEU-FIN,2065,4.972742
C-WEU-FIN,2070,4.8826
C-WEU-FIN,2075,4.782925000000011
C-WEU-FIN,2080,4.6679889999999995
C-WEU-FIN,2085,4.537959000000001
C-WEU-FIN,2090,4.395551
C-WEU-FIN,2095,4.246113000000001
C-WEU-FIN,2100,4.093555
C-WEU-FRA,2020,64.45775499999999
C-WEU-FRA,2025,64.937179
C-WEU-FRA,2030,65.259799
C-WEU-FRA,2035,65.481886
C-WEU-FRA,2040,65.53450600000001
C-WEU-FRA,2045,65.433566
C-WEU-FRA,2050,65.144929
C-WEU-FRA,2055,64.6369
C-WEU-FRA,2060,63.949791
C-WEU-FRA,2065,63.126316
C-WEU-FRA,2070,62.191728000000005
C-WEU-FRA,2075,61.201258
C-WEU-FRA,2080,60.164827
C-WEU-FRA,2085,59.041714000000006
C-WEU-FRA,2090,57.815309
C-WEU-FRA,2095,56.470811000000005
C-WEU-FRA,2100,54.949339
C-WEU-GBR,2020,66.95117200000001
C-WEU-GBR,2025,67.671993
C-WEU-GBR,2030,68.21764900000001
C-WEU-GBR,2035,68.593883
C-WEU-GBR,2040,68.835592
C-WEU-GBR,2045,69.08193399999999
C-WEU-GBR,2050,69.28284399999998
C-WEU-GBR,2055,69.148806
C-WEU-GBR,2060,68.695019
C-WEU-GBR,2065,68.00662200000001
C-WEU-GBR,2070,67.1907979999999
C-WEU-GBR,2075,66.260296
C-WEU-GBR,2080,65.135897
C-WEU-GBR,2085,63.747772
C-WEU-GBR,2090,62.108319
C-WEU-GBR,2095,60.28990999999989
C-WEU-GBR,2100,58.348229999999994
C-WEU-GRC,2020,10.543345
C-WEU-GRC,2025,10.344783
C-WEU-GRC,2030,10.149634
C-WEU-GRC,2035,9.956963
C-WEU-GRC,2040,9.766174000000001
C-WEU-GRC,2045,9.58070899999999
C-WEU-GRC,2050,9.391895
C-WEU-GRC,2055,9.173432
C-WEU-GRC,2060,8.92246800000001
C-WEU-GRC,2065,8.64034700000001
C-WEU-GRC,2070,8.337852999999999
C-WEU-GRC,2075,8.02725
C-WEU-GRC,2080,7.721907000000011
C-WEU-GRC,2085,7.426544000000001
C-WEU-GRC,2090,7.1354359999999994
C-WEU-GRC,2095,6.835576000000001
C-WEU-GRC,2100,6.515326
C-WEU-IRL,2020,4.925076
C-WEU-IRL,2025,5.110772
C-WEU-IRL,2030,5.227797
C-WEU-IRL,2035,5.33636300000001
C-WEU-IRL,2040,5.437692
C-WEU-IRL,2045,5.536853
C-WEU-IRL,2050,5.625338
C-WEU-IRL,2055,5.67887
C-WEU-IRL,2060,5.693963
C-WEU-IRL,2065,5.67318800000001
C-WEU-IRL,2070,5.625298
C-WEU-IRL,2075,5.559116
C-WEU-IRL,2080,5.483551
C-WEU-IRL,2085,5.402836000000001
C-WEU-IRL,2090,5.312079
C-WEU-IRL,2095,5.200686
C-WEU-IRL,2100,5.061367000000001
C-WEU-ISL,2020,0.36433
C-WEU-ISL,2025,0.375496
C-WEU-ISL,2030,0.383887
C-WEU-ISL,2035,0.390277
C-WEU-ISL,2040,0.39447899999999997
C-WEU-ISL,2045,0.397375
C-WEU-ISL,2050,0.39924199999999993
C-WEU-ISL,2055,0.39936099999999997
C-WEU-ISL,2060,0.39791299999999996
C-WEU-ISL,2065,0.3951320000000001
C-WEU-ISL,2070,0.39102900000000007
C-WEU-ISL,2075,0.38557
C-WEU-ISL,2080,0.37871099999999996
C-WEU-ISL,2085,0.370414
C-WEU-ISL,2090,0.360759
C-WEU-ISL,2095,0.350286
C-WEU-ISL,2100,0.339718
C-WEU-ITA,2020,59.639898
C-WEU-ITA,2025,58.827923000000006
C-WEU-ITA,2030,57.892221
C-WEU-ITA,2035,56.923704
C-WEU-ITA,2040,55.91000600000001
C-WEU-ITA,2045,54.876341000000004
C-WEU-ITA,2050,53.776015
C-WEU-ITA,2055,52.415773
C-WEU-ITA,2060,50.79951900000001
C-WEU-ITA,2065,48.991964
C-WEU-ITA,2070,47.154222000000004
C-WEU-ITA,2075,45.412735000000005
C-WEU-ITA,2080,43.803011
C-WEU-ITA,2085,42.258859
C-WEU-ITA,2090,40.6758
C-WEU-ITA,2095,38.988824999999906
C-WEU-ITA,2100,37.176072
C-WEU-LUX,2020,0.626072
C-WEU-LUX,2025,0.6538279999999999
C-WEU-LUX,2030,0.672517
C-WEU-LUX,2035,0.688400000000001
C-WEU-LUX,2040,0.701807999999999
C-WEU-LUX,2045,0.714234
C-WEU-LUX,2050,0.7258390000000001
C-WEU-LUX,2055,0.733441
C-WEU-LUX,2060,0.736446
C-WEU-LUX,2065,0.733725999999999
C-WEU-LUX,2070,0.726086
C-WEU-LUX,2075,0.714283
C-WEU-LUX,2080,0.698978
C-WEU-LUX,2085,0.680424
C-WEU-LUX,2090,0.658802
C-WEU-LUX,2095,0.634559
C-WEU-LUX,2100,0.608367
C-WEU-MLT,2020,0.509586
C-WEU-MLT,2025,0.5164310000000001
C-WEU-MLT,2030,0.518253999999999
C-WEU-MLT,2035,0.5156179999999999
C-WEU-MLT,2040,0.5096630000000001
C-WEU-MLT,2045,0.502855
C-WEU-MLT,2050,0.49673600000000007
C-WEU-MLT,2055,0.489739
C-WEU-MLT,2060,0.480966
C-WEU-MLT,2065,0.46916800000000003
C-WEU-MLT,2070,0.45397799999999994
C-WEU-MLT,2075,0.435407
C-WEU-MLT,2080,0.41398500000000005
C-WEU-MLT,2085,0.390445
C-WEU-MLT,2090,0.366026
C-WEU-MLT,2095,0.342081
C-WEU-MLT,2100,0.319642
C-WEU-NLD,2020,17.402279
C-WEU-NLD,2025,17.54061
C-WEU-NLD,2030,17.58409
C-WEU-NLD,2035,17.547677999999998
C-WEU-NLD,2040,17.419064000000002
C-WEU-NLD,2045,17.241313
C-WEU-NLD,2050,17.036033
C-WEU-NLD,2055,16.775304999999996
C-WEU-NLD,2060,16.470133
C-WEU-NLD,2065,16.144192
C-WEU-NLD,2070,15.822988
C-WEU-NLD,2075,15.506243
C-WEU-NLD,2080,15.166088
C-WEU-NLD,2085,14.773241000000002
C-WEU-NLD,2090,14.323172000000001
C-WEU-NLD,2095,13.828235000000001
C-WEU-NLD,2100,13.300924999999998
C-WEU-NOR,2020,5.367948
C-WEU-NOR,2025,5.49386
C-WEU-NOR,2030,5.5850919999999995
C-WEU-NOR,2035,5.6604399999999995
C-WEU-NOR,2040,5.717686
C-WEU-NOR,2045,5.767332000000001
C-WEU-NOR,2050,5.812527
C-WEU-NOR,2055,5.827727
C-WEU-NOR,2060,5.814824
C-WEU-NOR,2065,5.7760240000000005
C-WEU-NOR,2070,5.720306
C-WEU-NOR,2075,5.652626000000001
C-WEU-NOR,2080,5.568315
C-WEU-NOR,2085,5.4591080000000005
C-WEU-NOR,2090,5.324383
C-WEU-NOR,2095,5.171272
C-WEU-NOR,2100,5.005453999999999
C-WEU-PRT,2020,10.298401
C-WEU-PRT,2025,10.173806
C-WEU-PRT,2030,10.003395000000001
C-WEU-PRT,2035,9.829342
C-WEU-PRT,2040,9.640187000000012
C-WEU-PRT,2045,9.443879
C-WEU-PRT,2050,9.23685600000001
C-WEU-PRT,2055,9.006965999999998
C-WEU-PRT,2060,8.753149000000011
C-WEU-PRT,2065,8.474758
C-WEU-PRT,2070,8.182091
C-WEU-PRT,2075,7.888730999999999
C-WEU-PRT,2080,7.60907
C-WEU-PRT,2085,7.345860999999999
C-WEU-PRT,2090,7.085997000000001
C-WEU-PRT,2095,6.814693
C-WEU-PRT,2100,6.526172
C-WEU-SWE,2020,10.321414
C-WEU-SWE,2025,10.543970999999999
C-WEU-SWE,2030,10.692884
C-WEU-SWE,2035,10.804298000000001
C-WEU-SWE,2040,10.898100000000001
C-WEU-SWE,2045,11.008231
C-WEU-SWE,2050,11.131144
C-WEU-SWE,2055,11.213773
C-WEU-SWE,2060,11.243762
C-WEU-SWE,2065,11.220509
C-WEU-SWE,2070,11.162055
C-WEU-SWE,2075,11.076326
C-WEU-SWE,2080,10.953244000000002
C-WEU-SWE,2085,10.775376
C-WEU-SWE,2090,10.542482
C-WEU-SWE,2095,10.276837
C-WEU-SWE,2100,9.996770000000001
R32ANUZ,2020,30.570667999999998
R32ANUZ,2025,31.660728999999996
R32ANUZ,2030,32.615533000000006
R32ANUZ,2035,33.402852
R32ANUZ,2040,34.03195
R32ANUZ,2045,34.590872
R32ANUZ,2050,35.08574
R32ANUZ,2055,35.433926
R32ANUZ,2060,35.623995
R32ANUZ,2065,35.634922999999986
R32ANUZ,2070,35.485599
R32ANUZ,2075,35.185191
R32ANUZ,2080,34.729611
R32ANUZ,2085,34.097938
R32ANUZ,2090,33.29255200000001
R32ANUZ,2095,32.346242000000004
R32ANUZ,2100,31.298624000000004
R32BRA,2020,212.564938
R32BRA,2025,216.75717699999998
R32BRA,2030,219.894645
R32BRA,2035,221.257231
R32BRA,2040,220.811998
R32BRA,2045,218.97120999999999
R32BRA,2050,215.66551
R32BRA,2055,211.046337
R32BRA,2060,205.19815199999996
R32BRA,2065,198.296162
R32BRA,2070,190.496289
R32BRA,2075,181.97366799999998
R32BRA,2080,172.87030499999997
R32BRA,2085,163.501827
R32BRA,2090,154.011897
R32BRA,2095,144.590962
R32BRA,2100,135.376548
R32CAN,2020,37.75823596737801
R32CAN,2025,38.555295965517686
R32CAN,2030,39.17734996417897
R32CAN,2035,39.65099596318762
R32CAN,2040,39.95481996248802
R32CAN,2045,40.16977696196244
R32CAN,2050,40.32836196155456
R32CAN,2055,40.31807396135513
R32CAN,2060,40.179734961314956
R32CAN,2065,39.92111596141984
R32CAN,2070,39.55691096164997
R32CAN,2075,39.055611962032486
R32CAN,2080,38.38834296259286
R32CAN,2085,37.53850396334478
R32CAN,2090,36.511062964283056
R32CAN,2095,35.33606796537631
R32CAN,2100,34.053156966585
R32CAS-CAU,2020,16.855204
R32CAS-CAU,2025,16.826707
R32CAS-CAU,2030,16.773907
R32CAS-CAU,2035,16.644952
R32CAS-CAU,2040,16.425095000000002
R32CAS-CAU,2045,16.115464
R32CAS-CAU,2050,15.714949
R32CAS-CAU,2055,15.242966000000001
R32CAS-CAU,2060,14.721084999999999
R32CAS-CAU,2065,14.177797
R32CAS-CAU,2070,13.609161
R32CAS-CAU,2075,13.014300000000002
R32CAS-CAU,2080,12.398928
R32CAS-CAU,2085,11.783892999999999
R32CAS-CAU,2090,11.184694
R32CAS-CAU,2095,10.605978
R32CAS-CAU,2100,10.034717
R32CAS-OTH,2020,74.1240379596657
R32CAS-OTH,2025,79.42632895212743
R32CAS-OTH,2030,83.71432294505635
R32CAS-OTH,2035,87.18202293859143
R32CAS-OTH,2040,90.04784593274266
R32CAS-OTH,2045,92.50039892746194
R32CAS-OTH,2050,94.25152192303166
R32CAS-OTH,2055,95.07775991970144
R32CAS-OTH,2060,94.97109691752324
R32CAS-OTH,2065,94.21402891626472
R32CAS-OTH,2070,92.98817691574858
R32CAS-OTH,2075,91.35734591588842
R32CAS-OTH,2080,89.35605791662388
R32CAS-OTH,2085,87.049213917865
R32CAS-OTH,2090,84.49491291952837
R32CAS-OTH,2095,81.71592492156596
R32CAS-OTH,2100,78.66341192400154
R32CHN,2020,1432.1702113920335
R32CHN,2025,1431.1951951105211
R32CHN,2030,1415.1625694173877
R32CHN,2035,1389.4838367028906
R32CHN,2040,1355.4190698526215
R32CHN,2045,1313.5052366362956
R32CHN,2050,1262.3254402373943
R32CHN,2055,1201.8236080921267
R32CHN,2060,1134.7730853156206
R32CHN,2065,1065.1012533291748
R32CHN,2070,996.1277503526117
R32CHN,2075,928.8381379246372
R32CHN,2080,862.3794260155648
R32CHN,2085,797.1873128999204
R32CHN,2090,735.149709244412
R32CHN,2095,676.8738683288223
R32CHN,2100,620.746726767886
R32EEU,2020,16.341084
R32EEU,2025,15.831264000000001
R32EEU,2030,15.450717000000001
R32EEU,2035,15.000640000000011
R32EEU,2040,14.493838
R32EEU,2045,13.976201
R32EEU,2050,13.459246
R32EEU,2055,12.941918
R32EEU,2060,12.416751000000001
R32EEU,2065,11.887328000000002
R32EEU,2070,11.352722000000002
R32EEU,2075,10.816169
R32EEU,2080,10.282872
R32EEU,2085,9.756497
R32EEU,2090,9.239195
R32EEU,2095,8.733165000000001
R32EEU,2100,8.237628
R32EEU-FSU,2020,56.846759
R32EEU-FSU,2025,48.739397000000004
R32EEU-FSU,2030,48.808313
R32EEU-FSU,2035,48.228463999999995
R32EEU-FSU,2040,47.131223999999996
R32EEU-FSU,2045,45.73371800000001
R32EEU-FSU,2050,44.18985199999999
R32EEU-FSU,2055,42.54077099999999
R32EEU-FSU,2060,40.833555
R32EEU-FSU,2065,39.070617999999996
R32EEU-FSU,2070,37.271662
R32EEU-FSU,2075,35.463409
R32EEU-FSU,2080,33.674060000000004
R32EEU-FSU,2085,31.924411
R32EEU-FSU,2090,30.227677000000007
R32EEU-FSU,2095,28.564867
R32EEU-FSU,2100,26.890988999999998
R32IDN,2020,270.8258458927611
R32IDN,2025,279.52883090714334
R32IDN,2030,287.1644929206134
R32IDN,2035,292.0441829331949
R32IDN,2040,294.05033394455677
R32IDN,2045,293.864461954451
R32IDN,2050,291.45061096292454
R32IDN,2055,287.1828819700554
R32IDN,2060,281.1506189759841
R32IDN,2065,273.74607398085425
R32IDN,2070,265.21985298481616
R32IDN,2075,255.79610998801593
R32IDN,2080,245.44873599058946
R32IDN,2085,234.3051379926475
R32IDN,2090,222.50364699428832
R32IDN,2095,210.1898349955839
R32IDN,2100,197.56349699660387
R32IND,2020,1389.9668240271637
R32IND,2025,1438.6332568447951
R32IND,2030,1481.4962556814517
R32IND,2035,1509.5943561768647
R32IND,2040,1522.9179692670368
R32IND,2045,1524.2867261757465
R32IND,2050,1513.123176532752
R32IND,2055,1491.2144380749332
R32IND,2060,1459.0729046136648
R32IND,2065,1417.7370237646517
R32IND,2070,1368.6498918430157
R32IND,2075,1312.5245598532215
R32IND,2080,1250.609116342312
R32IND,2085,1184.4378350803568
R32IND,2090,1115.6963559703397
R32IND,2095,1045.873141784568
R32IND,2100,976.5489652801846
R32JPN,2020,125.54276801018402
R32JPN,2025,122.26438100928353
R32JPN,2030,118.72742600839166
R32JPN,2035,114.83232700751233
R32JPN,2040,110.6662750066621
R32JPN,2045,106.46325600586401
R32JPN,2050,102.35981900512924
R32JPN,2055,98.35428700445839
R32JPN,2060,94.26206600384494
R32JPN,2065,89.9095570032826
R32JPN,2070,85.28683300277352
R32JPN,2075,80.58719800232332
R32JPN,2080,76.11683200193717
R32JPN,2085,71.97486600161078
R32JPN,2090,68.05842600133394
R32JPN,2095,64.22248300109874
R32JPN,2100,60.36383800089942
R32KOR,2020,51.858125
R32KOR,2025,51.433198
R32KOR,2030,50.768958
R32KOR,2035,49.81856900000001
R32KOR,2040,48.506063999999995
R32KOR,2045,46.9045699999999
R32KOR,2050,45.107559
R32KOR,2055,42.930747000000004
R32KOR,2060,40.451010000000004
R32KOR,2065,37.878131
R32KOR,2070,35.346894
R32KOR,2075,32.904261
R32KOR,2080,30.555100999999997
R32KOR,2085,28.316290000000002
R32KOR,2090,26.157098999999995
R32KOR,2095,24.062964
R32KOR,2100,22.091506000000003
R32LAM-L,2020,45.609590999999995
R32LAM-L,2025,48.63300400000001
R32LAM-L,2030,51.239658000000006
R32LAM-L,2035,53.308326
R32LAM-L,2040,54.824334
R32LAM-L,2045,55.908510000000014
R32LAM-L,2050,56.49846300000001
R32LAM-L,2055,56.579429000000005
R32LAM-L,2060,56.169478000000005
