region_gea,fuel_heat,year,value
CPA,heat pump,2070,534.4548
CPA,heat pump,2075,534.4548
CPA,heat pump,2080,534.4548
CPA,heat pump,2085,534.4548
CPA,heat pump,2090,534.4548
CPA,heat pump,2095,534.4548
CPA,heat pump,2100,534.4548
EEU,biomass_solid,2025,307.4124
EEU,biomass_solid,2030,307.4124
EEU,biomass_solid,2035,307.4124
EEU,biomass_solid,2040,307.4124
EEU,biomass_solid,2045,307.4124
EEU,biomass_solid,2050,307.4124
EEU,biomass_solid,2055,307.4124
EEU,biomass_solid,2060,307.4124
EEU,biomass_solid,2065,307.4124
EEU,biomass_solid,2070,307.4124
EEU,biomass_solid,2075,307.4124
EEU,biomass_solid,2080,307.4124
EEU,biomass_solid,2085,307.4124
EEU,biomass_solid,2090,307.4124
EEU,biomass_solid,2095,307.4124
EEU,biomass_solid,2100,307.4124
EEU,coal,2025,317.6610
EEU,coal,2030,317.6610
EEU,coal,2035,317.6610
EEU,coal,2040,317.6610
EEU,coal,2045,317.6610
EEU,coal,2050,317.6610
EEU,coal,2055,317.6610
EEU,coal,2060,317.6610
EEU,coal,2065,317.6610
EEU,coal,2070,317.6610
EEU,coal,2075,317.6610
EEU,coal,2080,317.6610
EEU,coal,2085,317.6610
EEU,coal,2090,317.6610
EEU,coal,2095,317.6610
EEU,coal,2100,317.6610
EEU,oil,2025,332.0022
EEU,oil,2030,332.0022
EEU,oil,2035,332.0022
EEU,oil,2040,332.0022
EEU,oil,2045,332.0022
EEU,oil,2050,332.0022
EEU,oil,2055,332.0022
EEU,oil,2060,332.0022
EEU,oil,2065,332.0022
EEU,oil,2070,332.0022
EEU,oil,2075,332.0022
EEU,oil,2080,332.0022
EEU,oil,2085,332.0022
EEU,oil,2090,332.0022
EEU,oil,2095,332.0022
EEU,oil,2100,332.0022
EEU,electricity,2025,228.7182
EEU,electricity,2030,228.7182
EEU,electricity,2035,228.7182
EEU,electricity,2040,228.7182
EEU,electricity,2045,228.7182
EEU,electricity,2050,228.7182
EEU,electricity,2055,228.7182
EEU,electricity,2060,228.7182
EEU,electricity,2065,228.7182
EEU,electricity,2070,228.7182
EEU,electricity,2075,228.7182
EEU,electricity,2080,228.7182
EEU,electricity,2085,228.7182
EEU,electricity,2090,228.7182
EEU,electricity,2095,228.7182
EEU,electricity,2100,228.7182
EEU,gas,2025,313.5000
EEU,gas,2030,313.5000
EEU,gas,2035,313.5000
EEU,gas,2040,313.5000
EEU,gas,2045,313.5000
EEU,gas,2050,313.5000
EEU,gas,2055,313.5000
EEU,gas,2060,313.5000
EEU,gas,2065,313.5000
EEU,gas,2070,313.5000
EEU,gas,2075,313.5000
EEU,gas,2080,313.5000
EEU,gas,2085,313.5000
EEU,gas,2090,313.5000
EEU,gas,2095,313.5000
EEU,gas,2100,313.5000
EEU,heat pump,2025,534.4548
EEU,heat pump,2030,534.4548
EEU,heat pump,2035,534.4548
EEU,heat pump,2040,534.4548
EEU,heat pump,2045,534.4548
EEU,heat pump,2050,534.4548
EEU,heat pump,2055,534.4548
EEU,heat pump,2060,534.4548
EEU,heat pump,2065,534.4548
EEU,heat pump,2070,534.4548
EEU,heat pump,2075,534.4548
EEU,heat pump,2080,534.4548
EEU,heat pump,2085,534.4548
EEU,heat pump,2090,534.4548
EEU,heat pump,2095,534.4548
EEU,heat pump,2100,534.4548
FSU,biomass_solid,2025,307.4124
FSU,biomass_solid,2030,307.4124
FSU,biomass_solid,2035,307.4124
FSU,biomass_solid,2040,307.4124
FSU,biomass_solid,2045,307.4124
FSU,biomass_solid,2050,307.4124
FSU,biomass_solid,2055,307.4124
FSU,biomass_solid,2060,307.4124
FSU,biomass_solid,2065,307.4124
FSU,biomass_solid,2070,307.4124
FSU,biomass_solid,2075,307.4124
FSU,biomass_solid,2080,307.4124
FSU,biomass_solid,2085,307.4124
FSU,biomass_solid,2090,307.4124
FSU,biomass_solid,2095,307.4124
FSU,biomass_solid,2100,307.4124
FSU,coal,2025,317.6610
FSU,coal,2030,317.6610
FSU,coal,2035,317.6610
FSU,coal,2040,317.6610
FSU,coal,2045,317.6610
FSU,coal,2050,317.6610
FSU,coal,2055,317.6610
FSU,coal,2060,317.6610
FSU,coal,2065,317.6610
FSU,coal,2070,317.6610
FSU,coal,2075,317.6610
FSU,coal,2080,317.6610
FSU,coal,2085,317.6610
FSU,coal,2090,317.6610
FSU,coal,2095,317.6610
FSU,coal,2100,317.6610
FSU,oil,2025,332.0022
FSU,oil,2030,332.0022
FSU,oil,2035,332.0022
FSU,oil,2040,332.0022
FSU,oil,2045,332.0022
FSU,oil,2050,332.0022
FSU,oil,2055,332.0022
FSU,oil,2060,332.0022
FSU,oil,2065,332.0022
FSU,oil,2070,332.0022
FSU,oil,2075,332.0022
FSU,oil,2080,332.0022
FSU,oil,2085,332.0022
FSU,oil,2090,332.0022
FSU,oil,2095,332.0022
FSU,oil,2100,332.0022
FSU,electricity,2025,228.7182
FSU,electricity,2030,228.7182
FSU,electricity,2035,228.7182
FSU,electricity,2040,228.7182
FSU,electricity,2045,228.7182
FSU,electricity,2050,228.7182
FSU,electricity,2055,228.7182
FSU,electricity,2060,228.7182
FSU,electricity,2065,228.7182
FSU,electricity,2070,228.7182
FSU,electricity,2075,228.7182
FSU,electricity,2080,228.7182
FSU,electricity,2085,228.7182
FSU,electricity,2090,228.7182
FSU,electricity,2095,228.7182
FSU,electricity,2100,228.7182
FSU,gas,2025,313.5000
FSU,gas,2030,313.5000
FSU,gas,2035,313.5000
FSU,gas,2040,313.5000
FSU,gas,2045,313.5000
FSU,gas,2050,313.5000
FSU,gas,2055,313.5000
FSU,gas,2060,313.5000
FSU,gas,2065,313.5000
FSU,gas,2070,313.5000
FSU,gas,2075,313.5000
FSU,gas,2080,313.5000
FSU,gas,2085,313.5000
FSU,gas,2090,313.5000
FSU,gas,2095,313.5000
FSU,gas,2100,313.5000
FSU,heat pump,2025,534.4548
FSU,heat pump,2030,534.4548
FSU,heat pump,2035,534.4548
FSU,heat pump,2040,534.4548
FSU,heat pump,2045,534.4548
FSU,heat pump,2050,534.4548
FSU,heat pump,2055,534.4548
FSU,heat pump,2060,534.4548
FSU,heat pump,2065,534.4548
FSU,heat pump,2070,534.4548
FSU,heat pump,2075,534.4548
FSU,heat pump,2080,534.4548
FSU,heat pump,2085,534.4548
FSU,heat pump,2090,534.4548
FSU,heat pump,2095,534.4548
FSU,heat pump,2100,534.4548
LAC,biomass_solid,2025,307.4124
LAC,biomass_solid,2030,307.4124
LAC,biomass_solid,2035,307.4124
LAC,biomass_solid,2040,307.4124
LAC,biomass_solid,2045,307.4124
LAC,biomass_solid,2050,307.4124
LAC,biomass_solid,2055,307.4124
LAC,biomass_solid,2060,307.4124
LAC,biomass_solid,2065,307.4124
LAC,biomass_solid,2070,307.4124
LAC,biomass_solid,2075,307.4124
LAC,biomass_solid,2080,307.4124
LAC,biomass_solid,2085,307.4124
LAC,biomass_solid,2090,307.4124
LAC,biomass_solid,2095,307.4124
LAC,biomass_solid,2100,307.4124
LAC,coal,2025,317.6610
LAC,coal,2030,317.6610
LAC,coal,2035,317.6610
LAC,coal,2040,317.6610
LAC,coal,2045,317.6610
LAC,coal,2050,317.6610
LAC,coal,2055,317.6610
LAC,coal,2060,317.6610
LAC,coal,2065,317.6610
LAC,coal,2070,317.6610
LAC,coal,2075,317.6610
LAC,coal,2080,317.6610
LAC,coal,2085,317.6610
LAC,coal,2090,317.6610
LAC,coal,2095,317.6610
LAC,coal,2100,317.6610
LAC,oil,2025,332.0022
LAC,oil,2030,332.0022
LAC,oil,2035,332.0022
LAC,oil,2040,332.0022
LAC,oil,2045,332.0022
LAC,oil,2050,332.0022
LAC,oil,2055,332.0022
LAC,oil,2060,332.0022
LAC,oil,2065,332.0022
LAC,oil,2070,332.0022
LAC,oil,2075,332.0022
LAC,oil,2080,332.0022
LAC,oil,2085,332.0022
LAC,oil,2090,332.0022
LAC,oil,2095,332.0022
LAC,oil,2100,332.0022
LAC,electricity,2025,228.7182
LAC,electricity,2030,228.7182
LAC,electricity,2035,228.7182
LAC,electricity,2040,228.7182
LAC,electricity,2045,228.7182
LAC,electricity,2050,228.7182
LAC,electricity,2055,228.7182
LAC,electricity,2060,228.7182
LAC,electricity,2065,228.7182
LAC,electricity,2070,228.7182
LAC,electricity,2075,228.7182
LAC,electricity,2080,228.7182
LAC,electricity,2085,228.7182
LAC,electricity,2090,228.7182
LAC,electricity,2095,228.7182
LAC,electricity,2100,228.7182
LAC,gas,2025,313.5000
LAC,gas,2030,313.5000
LAC,gas,2035,313.5000
LAC,gas,2040,313.5000
LAC,gas,2045,313.5000
LAC,gas,2050,313.5000
LAC,gas,2055,313.5000
LAC,gas,2060,313.5000
LAC,gas,2065,313.5000
LAC,gas,2070,313.5000
LAC,gas,2075,313.5000
LAC,gas,2080,313.5000
LAC,gas,2085,313.5000
LAC,gas,2090,313.5000
LAC,gas,2095,313.5000
LAC,gas,2100,313.5000
LAC,heat pump,2025,534.4548
LAC,heat pump,2030,534.4548
LAC,heat pump,2035,534.4548
LAC,heat pump,2040,534.4548
LAC,heat pump,2045,534.4548
LAC,heat pump,2050,534.4548
LAC,heat pump,2055,534.4548
LAC,heat pump,2060,534.4548
LAC,heat pump,2065,534.4548
LAC,heat pump,2070,534.4548
LAC,heat pump,2075,534.4548
LAC,heat pump,2080,534.4548
LAC,heat pump,2085,534.4548
LAC,heat pump,2090,534.4548
LAC,heat pump,2095,534.4548
LAC,heat pump,2100,534.4548
MEA,biomass_solid,2025,307.4124
MEA,biomass_solid,2030,307.4124
MEA,biomass_solid,2035,307.4124
MEA,biomass_solid,2040,307.4124
MEA,biomass_solid,2045,307.4124
MEA,biomass_solid,2050,307.4124
MEA,biomass_solid,2055,307.4124
MEA,biomass_solid,2060,307.4124
MEA,biomass_solid,2065,307.4124
MEA,biomass_solid,2070,307.4124
MEA,biomass_solid,2075,307.4124
MEA,biomass_solid,2080,307.4124
MEA,biomass_solid,2085,307.4124
MEA,biomass_solid,2090,307.4124
MEA,biomass_solid,2095,307.4124
MEA,biomass_solid,2100,307.4124
MEA,coal,2025,317.6610
MEA,coal,2030,317.6610
MEA,coal,2035,317.6610
MEA,coal,2040,317.6610
MEA,coal,2045,317.6610
MEA,coal,2050,317.6610
MEA,coal,2055,317.6610
MEA,coal,2060,317.6610
MEA,coal,2065,317.6610
MEA,coal,2070,317.6610
MEA,coal,2075,317.6610
MEA,coal,2080,317.6610
MEA,coal,2085,317.6610
MEA,coal,2090,317.6610
MEA,coal,2095,317.6610
MEA,coal,2100,317.6610
MEA,oil,2025,332.0022
MEA,oil,2030,332.0022
MEA,oil,2035,332.0022
MEA,oil,2040,332.0022
MEA,oil,2045,332.0022
MEA,oil,2050,332.0022
MEA,oil,2055,332.0022
MEA,oil,2060,332.0022
MEA,oil,2065,332.0022
MEA,oil,2070,332.0022
MEA,oil,2075,332.0022
MEA,oil,2080,332.0022
MEA,oil,2085,332.0022
MEA,oil,2090,332.0022
MEA,oil,2095,332.0022
MEA,oil,2100,332.0022
MEA,electricity,2025,228.7182
MEA,electricity,2030,228.7182
MEA,electricity,2035,228.7182
MEA,electricity,2040,228.7182
MEA,electricity,2045,228.7182
MEA,electricity,2050,228.7182
MEA,electricity,2055,228.7182
MEA,electricity,2060,228.7182
MEA,electricity,2065,228.7182
MEA,electricity,2070,228.7182
MEA,electricity,2075,228.7182
MEA,electricity,2080,228.7182
MEA,electricity,2085,228.7182
MEA,electricity,2090,228.7182
MEA,electricity,2095,228.7182
MEA,electricity,2100,228.7182
MEA,gas,2025,313.5000
MEA,gas,2030,313.5000
MEA,gas,2035,313.5000
MEA,gas,2040,313.5000
MEA,gas,2045,313.5000
MEA,gas,2050,313.5000
MEA,gas,2055,313.5000
MEA,gas,2060,313.5000
MEA,gas,2065,313.5000
MEA,gas,2070,313.5000
MEA,gas,2075,313.5000
MEA,gas,2080,313.5000
MEA,gas,2085,313.5000
MEA,gas,2090,313.5000
MEA,gas,2095,313.5000
MEA,gas,2100,313.5000
MEA,heat pump,2025,534.4548
MEA,heat pump,2030,534.4548
MEA,heat pump,2035,534.4548
MEA,heat pump,2040,534.4548
MEA,heat pump,2045,534.4548
MEA,heat pump,2050,534.4548
MEA,heat pump,2055,534.4548
MEA,heat pump,2060,534.4548
MEA,heat pump,2065,534.4548
MEA,heat pump,2070,534.4548
MEA,heat pump,2075,534.4548
MEA,heat pump,2080,534.4548
MEA,heat pump,2085,534.4548
MEA,heat pump,2090,534.4548
MEA,heat pump,2095,534.4548
MEA,heat pump,2100,534.4548
NAM,biomass_solid,2025,307.4124
NAM,biomass_solid,2030,307.4124
NAM,biomass_solid,2035,307.4124
NAM,biomass_solid,2040,307.4124
NAM,biomass_solid,2045,307.4124
NAM,biomass_solid,2050,307.4124
NAM,biomass_solid,2055,307.4124
NAM,biomass_solid,2060,307.4124
NAM,biomass_solid,2065,307.4124
NAM,biomass_solid,2070,307.4124
NAM,biomass_solid,2075,307.4124
NAM,biomass_solid,2080,307.4124
NAM,biomass_solid,2085,307.4124
NAM,biomass_solid,2090,307.4124
NAM,biomass_solid,2095,307.4124
NAM,biomass_solid,2100,307.4124
NAM,coal,2025,317.6610
NAM,coal,2030,317.6610
NAM,coal,2035,317.6610
NAM,coal,2040,317.6610
NAM,coal,2045,317.6610
NAM,coal,2050,317.6610
NAM,coal,2055,317.6610
NAM,coal,2060,317.6610
NAM,coal,2065,317.6610
NAM,coal,2070,317.6610
NAM,coal,2075,317.6610
NAM,coal,2080,317.6610
NAM,coal,2085,317.6610
NAM,coal,2090,317.6610
NAM,coal,2095,317.6610
NAM,coal,2100,317.6610
NAM,oil,2025,332.0022
NAM,oil,2030,332.0022
NAM,oil,2035,332.0022
NAM,oil,2040,332.0022
NAM,oil,2045,332.0022
NAM,oil,2050,332.0022
NAM,oil,2055,332.0022
NAM,oil,2060,332.0022
NAM,oil,2065,332.0022
NAM,oil,2070,332.0022
NAM,oil,2075,332.0022
NAM,oil,2080,332.0022
NAM,oil,2085,332.0022
NAM,oil,2090,332.0022
NAM,oil,2095,332.0022
NAM,oil,2100,332.0022
NAM,electricity,2025,228.7182
NAM,electricity,2030,228.7182
NAM,electricity,2035,228.7182
NAM,electricity,2040,228.7182
NAM,electricity,2045,228.7182
NAM,electricity,2050,228.7182
NAM,electricity,2055,228.7182
NAM,electricity,2060,228.7182
NAM,electricity,2065,228.7182
NAM,electricity,2070,228.7182
NAM,electricity,2075,228.7182
NAM,electricity,2080,228.7182
NAM,electricity,2085,228.7182
NAM,electricity,2090,228.7182
NAM,electricity,2095,228.7182
NAM,electricity,2100,228.7182
NAM,gas,2025,313.5000
NAM,gas,2030,313.5000
NAM,gas,2035,313.5000
NAM,gas,2040,313.5000
NAM,gas,2045,313.5000
NAM,gas,2050,313.5000
NAM,gas,2055,313.5000
NAM,gas,2060,313.5000
NAM,gas,2065,313.5000
NAM,gas,2070,313.5000
NAM,gas,2075,313.5000
NAM,gas,2080,313.5000
NAM,gas,2085,313.5000
NAM,gas,2090,313.5000
NAM,gas,2095,313.5000
NAM,gas,2100,313.5000
NAM,heat pump,2025,534.4548
NAM,heat pump,2030,534.4548
NAM,heat pump,2035,534.4548
NAM,heat pump,2040,534.4548
NAM,heat pump,2045,534.4548
NAM,heat pump,2050,534.4548
NAM,heat pump,2055,534.4548
NAM,heat pump,2060,534.4548
NAM,heat pump,2065,534.4548
NAM,heat pump,2070,534.4548
NAM,heat pump,2075,534.4548
NAM,heat pump,2080,534.4548
NAM,heat pump,2085,534.4548
NAM,heat pump,2090,534.4548
NAM,heat pump,2095,534.4548
NAM,heat pump,2100,534.4548
PAO,biomass_solid,2025,307.4124
PAO,biomass_solid,2030,307.4124
PAO,biomass_solid,2035,307.4124
PAO,biomass_solid,2040,307.4124
PAO,biomass_solid,2045,307.4124
PAO,biomass_solid,2050,307.4124
PAO,biomass_solid,2055,307.4124
PAO,biomass_solid,2060,307.4124
PAO,biomass_solid,2065,307.4124
PAO,biomass_solid,2070,307.4124
PAO,biomass_solid,2075,307.4124
PAO,biomass_solid,2080,307.4124
PAO,biomass_solid,2085,307.4124
PAO,biomass_solid,2090,307.4124
PAO,biomass_solid,2095,307.4124
PAO,biomass_solid,2100,307.4124
PAO,coal,2025,317.6610
PAO,coal,2030,317.6610
PAO,coal,2035,317.6610
PAO,coal,2040,317.6610
PAO,coal,2045,317.6610
PAO,coal,2050,317.6610
PAO,coal,2055,317.6610
PAO,coal,2060,317.6610
PAO,coal,2065,317.6610
PAO,coal,2070,317.6610
PAO,coal,2075,317.6610
PAO,coal,2080,317.6610
PAO,coal,2085,317.6610
PAO,coal,2090,317.6610
PAO,coal,2095,317.6610
PAO,coal,2100,317.6610
PAO,oil,2025,332.0022
PAO,oil,2030,332.0022
PAO,oil,2035,332.0022
PAO,oil,2040,332.0022
PAO,oil,2045,332.0022
PAO,oil,2050,332.0022
PAO,oil,2055,332.0022
PAO,oil,2060,332.0022
PAO,oil,2065,332.0022
PAO,oil,2070,332.0022
PAO,oil,2075,332.0022
PAO,oil,2080,332.0022
PAO,oil,2085,332.0022
PAO,oil,2090,332.0022
PAO,oil,2095,332.0022
PAO,oil,2100,332.0022
PAO,electricity,2025,228.7182
PAO,electricity,2030,228.7182
PAO,electricity,2035,228.7182
PAO,electricity,2040,228.7182
PAO,electricity,2045,228.7182
PAO,electricity,2050,228.7182
PAO,electricity,2055,228.7182
PAO,electricity,2060,228.7182
PAO,electricity,2065,228.7182
PAO,electricity,2070,228.7182
PAO,electricity,2075,228.7182
PAO,electricity,2080,228.7182
PAO,electricity,2085,228.7182
PAO,electricity,2090,228.7182
PAO,electricity,2095,228.7182
PAO,electricity,2100,228.7182
PAO,gas,2025,313.5000
PAO,gas,2030,313.5000
PAO,gas,2035,313.5000
PAO,gas,2040,313.5000
PAO,gas,2045,313.5000
PAO,gas,2050,313.5000
PAO,gas,2055,313.5000
PAO,gas,2060,313.5000
PAO,gas,2065,313.5000
PAO,gas,2070,313.5000
PAO,gas,2075,313.5000
PAO,gas,2080,313.5000
PAO,gas,2085,313.5000
PAO,gas,2090,313.5000
PAO,gas,2095,313.5000
PAO,gas,2100,313.5000
PAO,heat pump,2025,534.4548
PAO,heat pump,2030,534.4548
PAO,heat pump,2035,534.4548
PAO,heat pump,2040,534.4548
PAO,heat pump,2045,534.4548
PAO,heat pump,2050,534.4548
PAO,heat pump,2055,534.4548
PAO,heat pump,2060,534.4548
PAO,heat pump,2065,534.4548
PAO,heat pump,2070,534.4548
PAO,heat pump,2075,534.4548
PAO,heat pump,2080,534.4548
PAO,heat pump,2085,534.4548
PAO,heat pump,2090,534.4548
PAO,heat pump,2095,534.4548
PAO,heat pump,2100,534.4548
PAS,biomass_solid,2025,307.4124
PAS,biomass_solid,2030,307.4124
PAS,biomass_solid,2035,307.4124
PAS,biomass_solid,2040,307.4124
PAS,biomass_solid,2045,307.4124
PAS,biomass_solid,2050,307.4124
PAS,biomass_solid,2055,307.4124
PAS,biomass_solid,2060,307.4124
PAS,biomass_solid,2065,307.4124
PAS,biomass_solid,2070,307.4124
PAS,biomass_solid,2075,307.4124
PAS,biomass_solid,2080,307.4124
PAS,biomass_solid,2085,307.4124
PAS,biomass_solid,2090,307.4124
PAS,biomass_solid,2095,307.4124
PAS,biomass_solid,2100,307.4124
PAS,coal,2025,317.6610
PAS,coal,2030,317.6610
PAS,coal,2035,317.6610
PAS,coal,2040,317.6610
PAS,coal,2045,317.6610
PAS,coal,2050,317.6610
PAS,coal,2055,317.6610
PAS,coal,2060,317.6610
PAS,coal,2065,317.6610
PAS,coal,2070,317.6610
PAS,coal,2075,317.6610
PAS,coal,2080,317.6610
PAS,coal,2085,317.6610
PAS,coal,2090,317.6610
PAS,coal,2095,317.6610
PAS,coal,2100,317.6610
PAS,oil,2025,332.0022
PAS,oil,2030,332.0022
PAS,oil,2035,332.0022
PAS,oil,2040,332.0022
PAS,oil,2045,332.0022
PAS,oil,2050,332.0022
PAS,oil,2055,332.0022
PAS,oil,2060,332.0022
PAS,oil,2065,332.0022
PAS,oil,2070,332.0022
PAS,oil,2075,332.0022
PAS,oil,2080,332.0022
PAS,oil,2085,332.0022
PAS,oil,2090,332.0022
PAS,oil,2095,332.0022
PAS,oil,2100,332.0022
PAS,electricity,2025,228.7182
PAS,electricity,2030,228.7182
PAS,electricity,2035,228.7182
PAS,electricity,2040,228.7182
PAS,electricity,2045,228.7182
PAS,electricity,2050,228.7182
PAS,electricity,2055,228.7182
PAS,electricity,2060,228.7182
PAS,electricity,2065,228.7182
PAS,electricity,2070,228.7182
PAS,electricity,2075,228.7182
PAS,electricity,2080,228.7182
PAS,electricity,2085,228.7182
PAS,electricity,2090,228.7182
PAS,electricity,2095,228.7182
PAS,electricity,2100,228.7182
PAS,gas,2025,313.5000
PAS,gas,2030,313.5000
PAS,gas,2035,313.5000
PAS,gas,2040,313.5000
PAS,gas,2045,313.5000
PAS,gas,2050,313.5000
PAS,gas,2055,313.5000
PAS,gas,2060,313.5000
PAS,gas,2065,313.5000
PAS,gas,2070,313.5000
PAS,gas,2075,313.5000
PAS,gas,2080,313.5000
PAS,gas,2085,313.5000
PAS,gas,2090,313.5000
PAS,gas,2095,313.5000
PAS,gas,2100,313.5000
PAS,heat pump,2025,534.4548
PAS,heat pump,2030,534.4548
PAS,heat pump,2035,534.4548
PAS,heat pump,2040,534.4548
PAS,heat pump,2045,534.4548
PAS,heat pump,2050,534.4548
PAS,heat pump,2055,534.4548
PAS,heat pump,2060,534.4548
PAS,heat pump,2065,534.4548
PAS,heat pump,2070,534.4548
PAS,heat pump,2075,534.4548
PAS,heat pump,2080,534.4548
PAS,heat pump,2085,534.4548
PAS,heat pump,2090,534.4548
PAS,heat pump,2095,534.4548
PAS,heat pump,2100,534.4548
