region_bld,year,urt,pop_urt
C-WEU-ESP,2055,rur,0.0394099999621432
C-WEU-ESP,2055,urb,0.9605900000378569
C-WEU-ESP,2060,rur,0.0326599999684067
C-WEU-ESP,2060,urb,0.9673400000315934
C-WEU-ESP,2065,rur,0.027119999973615524
C-WEU-ESP,2065,urb,0.9728800000263845
C-WEU-ESP,2070,rur,0.022559999977948976
C-WEU-ESP,2070,urb,0.977440000022051
C-WEU-ESP,2075,rur,0.018789999981563034
C-WEU-ESP,2075,urb,0.981210000018437
C-WEU-ESP,2080,rur,0.01566999998457551
C-WEU-ESP,2080,urb,0.9843300000154245
C-WEU-ESP,2085,rur,0.01307999998709118
C-WEU-ESP,2085,urb,0.9869200000129089
C-WEU-ESP,2090,rur,0.01092999998918946
C-WEU-ESP,2090,urb,0.9890700000108106
C-WEU-ESP,2095,rur,0.009139999990943577
C-WEU-ESP,2095,urb,0.9908600000090565
C-WEU-ESP,2100,rur,0.0076399999924183495
C-WEU-ESP,2100,urb,0.9923600000075816
C-WEU-FIN,2020,rur,0.13388999999999993
C-WEU-FIN,2020,urb,0.86611
C-WEU-FIN,2025,rur,0.12227999999999994
C-WEU-FIN,2025,urb,0.8777200000000001
C-WEU-FIN,2030,rur,0.11242000000000008
C-WEU-FIN,2030,urb,0.8875799999999999
C-WEU-FIN,2035,rur,0.10395999999999994
C-WEU-FIN,2035,urb,0.8960400000000002
C-WEU-FIN,2040,rur,0.09663000000000001
C-WEU-FIN,2040,urb,0.90337
C-WEU-FIN,2045,rur,0.09022999999999991
C-WEU-FIN,2045,urb,0.90977
C-WEU-FIN,2050,rur,0.08457999999999997
C-WEU-FIN,2050,urb,0.91542
C-WEU-FIN,2055,rur,0.07957999999999998
C-WEU-FIN,2055,urb,0.92042
C-WEU-FIN,2060,rur,0.0751099999999999
C-WEU-FIN,2060,urb,0.9248900000000001
C-WEU-FIN,2065,rur,0.07108999999999988
C-WEU-FIN,2065,urb,0.9289100000000001
C-WEU-FIN,2070,rur,0.06747000000000003
C-WEU-FIN,2070,urb,0.93253
C-WEU-FIN,2075,rur,0.06418999999999996
C-WEU-FIN,2075,urb,0.93581
C-WEU-FIN,2080,rur,0.06120000000000003
C-WEU-FIN,2080,urb,0.9387999999999999
C-WEU-FIN,2085,rur,0.05846000000000006
C-WEU-FIN,2085,urb,0.94154
C-WEU-FIN,2090,rur,0.055949999999999944
C-WEU-FIN,2090,urb,0.9440500000000001
C-WEU-FIN,2095,rur,0.05364000000000001
C-WEU-FIN,2095,urb,0.9463600000000001
C-WEU-FIN,2100,rur,0.051499999999999976
C-WEU-FIN,2100,urb,0.9484999999999999
C-WEU-FRA,2020,rur,0.16239999999999988
C-WEU-FRA,2020,urb,0.8376000000000001
C-WEU-FRA,2025,rur,0.13043000000000005
C-WEU-FRA,2025,urb,0.86957
C-WEU-FRA,2030,rur,0.10534999999999994
C-WEU-FRA,2030,urb,0.8946500000000001
C-WEU-FRA,2035,rur,0.08552000000000004
C-WEU-FRA,2035,urb,0.91448
C-WEU-FRA,2040,rur,0.06972999999999996
C-WEU-FRA,2040,urb,0.93027
C-WEU-FRA,2045,rur,0.05706
C-WEU-FRA,2045,urb,0.94294
C-WEU-FRA,2050,rur,0.04683999999999999
C-WEU-FRA,2050,urb,0.95316
C-WEU-FRA,2055,rur,0.03854000000000002
C-WEU-FRA,2055,urb,0.9614599999999999
C-WEU-FRA,2060,rur,0.031789999999999985
C-WEU-FRA,2060,urb,0.96821
C-WEU-FRA,2065,rur,0.02626000000000006
C-WEU-FRA,2065,urb,0.9737399999999999
C-WEU-FRA,2070,rur,0.021730000000000027
C-WEU-FRA,2070,urb,0.97827
C-WEU-FRA,2075,rur,0.017999999999999905
C-WEU-FRA,2075,urb,0.9820000000000001
C-WEU-FRA,2080,rur,0.014929999999999886
C-WEU-FRA,2080,urb,0.98507
C-WEU-FRA,2085,rur,0.012390000000000012
C-WEU-FRA,2085,urb,0.98761
C-WEU-FRA,2090,rur,0.010299999999999976
C-WEU-FRA,2090,urb,0.9897
C-WEU-FRA,2095,rur,0.008559999999999901
C-WEU-FRA,2095,urb,0.9914400000000001
C-WEU-FRA,2100,rur,0.007120000000000016
C-WEU-FRA,2100,urb,0.99288
C-WEU-GBR,2020,rur,0.1269499999999999
C-WEU-GBR,2020,urb,0.8730500000000001
C-WEU-GBR,2025,rur,0.09875
C-WEU-GBR,2025,urb,0.90125
C-WEU-GBR,2030,rur,0.07998999999999988
C-WEU-GBR,2030,urb,0.9200100000000001
C-WEU-GBR,2035,rur,0.0666500000000001
C-WEU-GBR,2035,urb,0.9333499999999999
C-WEU-GBR,2040,rur,0.05668999999999991
C-WEU-GBR,2040,urb,0.9433100000000001
C-WEU-GBR,2045,rur,0.04898999999999998
C-WEU-GBR,2045,urb,0.9510099999999999
C-WEU-GBR,2050,rur,0.042860000000000016
C-WEU-GBR,2050,urb,0.95714
C-WEU-GBR,2055,rur,0.037879999999999914
C-WEU-GBR,2055,urb,0.9621200000000001
C-WEU-GBR,2060,rur,0.033749999999999954
C-WEU-GBR,2060,urb,0.96625
C-WEU-GBR,2065,rur,0.030280000000000085
C-WEU-GBR,2065,urb,0.9697199999999999
C-WEU-GBR,2070,rur,0.027329999999999965
C-WEU-GBR,2070,urb,0.9726700000000001
C-WEU-GBR,2075,rur,0.02478999999999998
C-WEU-GBR,2075,urb,0.9752099999999999
C-WEU-GBR,2080,rur,0.02257999999999994
C-WEU-GBR,2080,urb,0.9774200000000002
C-WEU-GBR,2085,rur,0.020639999999999884
C-WEU-GBR,2085,urb,0.9793600000000001
C-WEU-GBR,2090,rur,0.018940000000000068
C-WEU-GBR,2090,urb,0.9810599999999999
C-WEU-GBR,2095,rur,0.017419999999999995
C-WEU-GBR,2095,urb,0.98258
C-WEU-GBR,2100,rur,0.016069999999999918
C-WEU-GBR,2100,urb,0.9839300000000001
C-WEU-GRC,2020,rur,0.18306999999999993
C-WEU-GRC,2020,urb,0.81693
C-WEU-GRC,2025,rur,0.15088999999999997
C-WEU-GRC,2025,urb,0.84911
C-WEU-GRC,2030,rur,0.12307000000000001
C-WEU-GRC,2030,urb,0.87693
C-WEU-GRC,2035,rur,0.09944999999999991
C-WEU-GRC,2035,urb,0.9005500000000001
C-WEU-GRC,2040,rur,0.07974000000000003
C-WEU-GRC,2040,urb,0.9202600000000001
C-WEU-GRC,2045,rur,0.06349999999999989
C-WEU-GRC,2045,urb,0.9365000000000001
C-WEU-GRC,2050,rur,0.050300000000000004
C-WEU-GRC,2050,urb,0.9497
C-WEU-GRC,2055,rur,0.03964999999999996
C-WEU-GRC,2055,urb,0.96035
C-WEU-GRC,2060,rur,0.0311499999999999
C-WEU-GRC,2060,urb,0.96885
C-WEU-GRC,2065,rur,0.024399999999999977
C-WEU-GRC,2065,urb,0.9756
C-WEU-GRC,2070,rur,0.019060000000000077
C-WEU-GRC,2070,urb,0.9809399999999998
C-WEU-GRC,2075,rur,0.014869999999999939
C-WEU-GRC,2075,urb,0.9851300000000002
C-WEU-GRC,2080,rur,0.011580000000000033
C-WEU-GRC,2080,urb,0.98842
C-WEU-GRC,2085,rur,0.00900999999999996
C-WEU-GRC,2085,urb,0.99099
C-WEU-GRC,2090,rur,0.007000000000000005
C-WEU-GRC,2090,urb,0.993
C-WEU-GRC,2095,rur,0.0054399999999999995
C-WEU-GRC,2095,urb,0.99456
C-WEU-GRC,2100,rur,0.00422
C-WEU-GRC,2100,urb,0.99578
C-WEU-IRL,2020,rur,0.30662
C-WEU-IRL,2020,urb,0.69338
C-WEU-IRL,2025,rur,0.25168999999999997
C-WEU-IRL,2025,urb,0.74831
C-WEU-IRL,2030,rur,0.20765
C-WEU-IRL,2030,urb,0.79235
C-WEU-IRL,2035,rur,0.17230999999999996
C-WEU-IRL,2035,urb,0.82769
C-WEU-IRL,2040,rur,0.14381
C-WEU-IRL,2040,urb,0.8561899999999999
C-WEU-IRL,2045,rur,0.12065999999999999
C-WEU-IRL,2045,urb,0.87934
C-WEU-IRL,2050,rur,0.10172999999999999
C-WEU-IRL,2050,urb,0.89827
C-WEU-IRL,2055,rur,0.08612999999999993
C-WEU-IRL,2055,urb,0.9138700000000001
C-WEU-IRL,2060,rur,0.07318999999999998
C-WEU-IRL,2060,urb,0.92681
C-WEU-IRL,2065,rur,0.062390000000000063
C-WEU-IRL,2065,urb,0.9376099999999999
C-WEU-IRL,2070,rur,0.053340000000000054
C-WEU-IRL,2070,urb,0.9466600000000001
C-WEU-IRL,2075,rur,0.04570999999999992
C-WEU-IRL,2075,urb,0.9542900000000001
C-WEU-IRL,2080,rur,0.039249999999999896
C-WEU-IRL,2080,urb,0.9607500000000002
C-WEU-IRL,2085,rur,0.03376000000000001
C-WEU-IRL,2085,urb,0.9662399999999999
C-WEU-IRL,2090,rur,0.02909000000000006
C-WEU-IRL,2090,urb,0.9709099999999999
C-WEU-IRL,2095,rur,0.025089999999999946
C-WEU-IRL,2095,urb,0.97491
C-WEU-IRL,2100,rur,0.021669999999999964
C-WEU-IRL,2100,urb,0.9783300000000001
C-WEU-ISL,2020,rur,0.05897999999999992
C-WEU-ISL,2020,urb,0.9410200000000001
C-WEU-ISL,2025,rur,0.05486000000000002
C-WEU-ISL,2025,urb,0.9451400000000001
C-WEU-ISL,2030,rur,0.05067999999999995
C-WEU-ISL,2030,urb,0.9493199999999999
C-WEU-ISL,2035,rur,0.04649999999999998
C-WEU-ISL,2035,urb,0.9535
C-WEU-ISL,2040,rur,0.0423699999999999
C-WEU-ISL,2040,urb,0.9576300000000001
C-WEU-ISL,2045,rur,0.03834000000000003
C-WEU-ISL,2045,urb,0.9616600000000001
C-WEU-ISL,2050,rur,0.03445999999999993
C-WEU-ISL,2050,urb,0.9655400000000002
C-WEU-ISL,2055,rur,0.03076999999999995
C-WEU-ISL,2055,urb,0.9692300000000001
C-WEU-ISL,2060,rur,0.027299999999999977
C-WEU-ISL,2060,urb,0.9727000000000001
C-WEU-ISL,2065,rur,0.02407999999999997
C-WEU-ISL,2065,urb,0.97592
C-WEU-ISL,2070,rur,0.021119999999999896
C-WEU-ISL,2070,urb,0.9788800000000001
C-WEU-ISL,2075,rur,0.01843000000000005
C-WEU-ISL,2075,urb,0.9815699999999999
C-WEU-ISL,2080,rur,0.01600999999999995
C-WEU-ISL,2080,urb,0.98399
C-WEU-ISL,2085,rur,0.013850000000000025
C-WEU-ISL,2085,urb,0.98615
C-WEU-ISL,2090,rur,0.011929999999999972
C-WEU-ISL,2090,urb,0.98807
C-WEU-ISL,2095,rur,0.01024
C-WEU-ISL,2095,urb,0.9897600000000001
C-WEU-ISL,2100,rur,0.008769999999999941
C-WEU-ISL,2100,urb,0.99123000000000006
C-WEU-ITA,2020,rur,0.25620999999999994
C-WEU-ITA,2020,urb,0.7437900000000001
C-WEU-ITA,2025,rur,0.21623000000000006
C-WEU-ITA,2025,urb,0.78377
C-WEU-ITA,2030,rur,0.18306999999999993
C-WEU-ITA,2030,urb,0.81693
C-WEU-ITA,2035,rur,0.15552999999999995
C-WEU-ITA,2035,urb,0.84447
C-WEU-ITA,2040,rur,0.13258999999999999
C-WEU-ITA,2040,urb,0.86741
C-WEU-ITA,2045,rur,0.11339
C-WEU-ITA,2045,urb,0.88661
C-WEU-ITA,2050,rur,0.09724999999999995
C-WEU-ITA,2050,urb,0.90275
C-WEU-ITA,2055,rur,0.08364000000000005
C-WEU-ITA,2055,urb,0.9163600000000001
C-WEU-ITA,2060,rur,0.07209999999999994
C-WEU-ITA,2060,urb,0.9279000000000002
C-WEU-ITA,2065,rur,0.0622799999999999
C-WEU-ITA,2065,urb,0.9377200000000001
C-WEU-ITA,2070,rur,0.05389999999999995
C-WEU-ITA,2070,urb,0.9460999999999999
C-WEU-ITA,2075,rur,0.046719999999999984
C-WEU-ITA,2075,urb,0.9532799999999999
C-WEU-ITA,2080,rur,0.04055999999999993
C-WEU-ITA,2080,urb,0.95944
C-WEU-ITA,2085,rur,0.035250000000000004
C-WEU-ITA,2085,urb,0.96475
C-WEU-ITA,2090,rur,0.030669999999999864
C-WEU-ITA,2090,urb,0.9693300000000001
C-WEU-ITA,2095,rur,0.02671000000000001
C-WEU-ITA,2095,urb,0.97329
C-WEU-ITA,2100,rur,0.023289999999999922
C-WEU-ITA,2100,urb,0.9767100000000001
C-WEU-LUX,2020,rur,0.09006999999999997
C-WEU-LUX,2020,urb,0.90993
C-WEU-LUX,2025,rur,0.08293999999999992
C-WEU-LUX,2025,urb,0.9170600000000002
C-WEU-LUX,2030,rur,0.07665
C-WEU-LUX,2030,urb,0.9233499999999999
C-WEU-LUX,2035,rur,0.07106999999999997
C-WEU-LUX,2035,urb,0.9289299999999999
C-WEU-LUX,2040,rur,0.06608999999999998
C-WEU-LUX,2040,urb,0.93391
C-WEU-LUX,2045,rur,0.061619999999999994
C-WEU-LUX,2045,urb,0.93838
C-WEU-LUX,2050,rur,0.05759000000000004
C-WEU-LUX,2050,urb,0.94241
C-WEU-LUX,2055,rur,0.05394999999999993
C-WEU-LUX,2055,urb,0.9460500000000001
C-WEU-LUX,2060,rur,0.05062999999999994
C-WEU-LUX,2060,urb,0.94937
C-WEU-LUX,2065,rur,0.04760999999999992
C-WEU-LUX,2065,urb,0.95239
C-WEU-LUX,2070,rur,0.04483999999999988
C-WEU-LUX,2070,urb,0.9551600000000001
C-WEU-LUX,2075,rur,0.0423
C-WEU-LUX,2075,urb,0.9577
C-WEU-LUX,2080,rur,0.03995000000000003
C-WEU-LUX,2080,urb,0.96005
C-WEU-LUX,2085,rur,0.03778999999999998
C-WEU-LUX,2085,urb,0.96221
C-WEU-LUX,2090,rur,0.03578999999999988
C-WEU-LUX,2090,urb,0.9642100000000001
C-WEU-LUX,2095,rur,0.03394000000000008
C-WEU-LUX,2095,urb,0.9660599999999998
C-WEU-LUX,2100,rur,0.03220999999999995
C-WEU-LUX,2100,urb,0.96779
C-WEU-MLT,2020,rur,0.05274
C-WEU-MLT,2020,urb,0.94726
C-WEU-MLT,2025,rur,0.049719999999999875
C-WEU-MLT,2025,urb,0.9502800000000001
C-WEU-MLT,2030,rur,0.04680000000000006
C-WEU-MLT,2030,urb,0.9531999999999999
C-WEU-MLT,2035,rur,0.04397999999999991
C-WEU-MLT,2035,urb,0.9560200000000001
C-WEU-MLT,2040,rur,0.04126000000000007
C-WEU-MLT,2040,urb,0.9587399999999998
C-WEU-MLT,2045,rur,0.03866000000000002
C-WEU-MLT,2045,urb,0.9613399999999999
C-WEU-MLT,2050,rur,0.03617999999999988
C-WEU-MLT,2050,urb,0.9638200000000001
C-WEU-MLT,2055,rur,0.03379999999999994
C-WEU-MLT,2055,urb,0.9662000000000001
C-WEU-MLT,2060,rur,0.03154999999999996
C-WEU-MLT,2060,urb,0.96845
C-WEU-MLT,2065,rur,0.029410000000000044
C-WEU-MLT,2065,urb,0.97059
C-WEU-MLT,2070,rur,0.02737999999999996
C-WEU-MLT,2070,urb,0.9726200000000002
C-WEU-MLT,2075,rur,0.025460000000000024
C-WEU-MLT,2075,urb,0.97454
C-WEU-MLT,2080,rur,0.023649999999999952
C-WEU-MLT,2080,urb,0.9763500000000002
C-WEU-MLT,2085,rur,0.021949999999999897
C-WEU-MLT,2085,urb,0.9780500000000001
C-WEU-MLT,2090,rur,0.020349999999999972
C-WEU-MLT,2090,urb,0.97965
C-WEU-MLT,2095,rur,0.018850000000000026
C-WEU-MLT,2095,urb,0.98115
C-WEU-MLT,2100,rur,0.017450000000000063
C-WEU-MLT,2100,urb,0.9825499999999999
C-WEU-NLD,2020,rur,0.08675999999999993
C-WEU-NLD,2020,urb,0.91324
C-WEU-NLD,2025,rur,0.07790000000000007
C-WEU-NLD,2025,urb,0.9220999999999999
C-WEU-NLD,2030,rur,0.07087999999999994
C-WEU-NLD,2030,urb,0.9291200000000001
C-WEU-NLD,2035,rur,0.06518000000000002
C-WEU-NLD,2035,urb,0.9348199999999999
C-WEU-NLD,2040,rur,0.06046999999999991
C-WEU-NLD,2040,urb,0.9395300000000001
C-WEU-NLD,2045,rur,0.05650999999999994
C-WEU-NLD,2045,urb,0.9434900000000002
C-WEU-NLD,2050,rur,0.05314999999999991
C-WEU-NLD,2050,urb,0.9468500000000002
C-WEU-NLD,2055,rur,0.05025000000000002
C-WEU-NLD,2055,urb,0.9497500000000001
C-WEU-NLD,2060,rur,0.04771999999999998
C-WEU-NLD,2060,urb,0.95228
C-WEU-NLD,2065,rur,0.045510000000000043
C-WEU-NLD,2065,urb,0.95449
C-WEU-NLD,2070,rur,0.043559999999999925
C-WEU-NLD,2070,urb,0.9564400000000001
C-WEU-NLD,2075,rur,0.04181999999999996
C-WEU-NLD,2075,urb,0.95818
C-WEU-NLD,2080,rur,0.040259999999999956
C-WEU-NLD,2080,urb,0.95974
C-WEU-NLD,2085,rur,0.038859999999999895
C-WEU-NLD,2085,urb,0.9611400000000001
C-WEU-NLD,2090,rur,0.03759000000000002
C-WEU-NLD,2090,urb,0.96241
C-WEU-NLD,2095,rur,0.03644000000000003
C-WEU-NLD,2095,urb,0.96356
C-WEU-NLD,2100,rur,0.03539999999999999
C-WEU-NLD,2100,urb,0.9646
C-WEU-NOR,2020,rur,0.14251000000000003
C-WEU-NOR,2020,urb,0.8574899999999999
C-WEU-NOR,2025,rur,0.11004999999999997
C-WEU-NOR,2025,urb,0.88995
C-WEU-NOR,2030,rur,0.08660999999999996
C-WEU-NOR,2030,urb,0.91339
C-WEU-NOR,2035,rur,0.06916999999999995
C-WEU-NOR,2035,urb,0.93083
C-WEU-NOR,2040,rur,0.055869999999999975
C-WEU-NOR,2040,urb,0.9441299999999999
C-WEU-NOR,2045,rur,0.045540000000000025
C-WEU-NOR,2045,urb,0.9544600000000001
C-WEU-NOR,2050,rur,0.037390000000000034
C-WEU-NOR,2050,urb,0.96261
C-WEU-NOR,2055,rur,0.030870000000000064
C-WEU-NOR,2055,urb,0.96913
C-WEU-NOR,2060,rur,0.02561000000000002
C-WEU-NOR,2060,urb,0.97439
C-WEU-NOR,2065,rur,0.02132999999999996
C-WEU-NOR,2065,urb,0.9786699999999999
C-WEU-NOR,2070,rur,0.017819999999999947
C-WEU-NOR,2070,urb,0.98218
C-WEU-NOR,2075,rur,0.014929999999999888
C-WEU-NOR,2075,urb,0.9850700000000001
C-WEU-NOR,2080,rur,0.01252999999999993
C-WEU-NOR,2080,urb,0.9874700000000002
C-WEU-NOR,2085,rur,0.010539999999999994
C-WEU-NOR,2085,urb,0.98946
C-WEU-NOR,2090,rur,0.008869999999999933
C-WEU-NOR,2090,urb,0.9911300000000002
C-WEU-NOR,2095,rur,0.0074800000000000404
C-WEU-NOR,2095,urb,0.99252
C-WEU-NOR,2100,rur,0.006319999999999992
C-WEU-NOR,2100,urb,0.99368
C-WEU-PRT,2020,rur,0.30438
C-WEU-PRT,2020,urb,0.69562
C-WEU-PRT,2025,rur,0.25519000000000003
C-WEU-PRT,2025,urb,0.74481
C-WEU-PRT,2030,rur,0.21531
C-WEU-PRT,2030,urb,0.7846899999999999
C-WEU-PRT,2035,rur,0.18286000000000002
C-WEU-PRT,2035,urb,0.81714
C-WEU-PRT,2040,rur,0.15627999999999997
C-WEU-PRT,2040,urb,0.84372
C-WEU-PRT,2045,rur,0.1343399999999999
C-WEU-PRT,2045,urb,0.8656600000000001
C-WEU-PRT,2050,rur,0.11608000000000007
C-WEU-PRT,2050,urb,0.8839199999999999
C-WEU-PRT,2055,rur,0.10076999999999993
C-WEU-PRT,2055,urb,0.8992300000000002
C-WEU-PRT,2060,rur,0.08784000000000003
C-WEU-PRT,2060,urb,0.91216
C-WEU-PRT,2065,rur,0.07684999999999997
C-WEU-PRT,2065,urb,0.92315
C-WEU-PRT,2070,rur,0.06743999999999994
C-WEU-PRT,2070,urb,0.93255999999999994
C-WEU-PRT,2075,rur,0.059360000000000086
C-WEU-PRT,2075,urb,0.9406399999999999
C-WEU-PRT,2080,rur,0.052369999999999924
C-WEU-PRT,2080,urb,0.9476300000000001
C-WEU-PRT,2085,rur,0.046299999999999904
C-WEU-PRT,2085,urb,0.9537000000000001
C-WEU-PRT,2090,rur,0.041020000000000056
C-WEU-PRT,2090,urb,0.9589799999999999
C-WEU-PRT,2095,rur,0.03639999999999999
C-WEU-PRT,2095,urb,0.9636
C-WEU-PRT,2100,rur,0.032339999999999924
C-WEU-PRT,2100,urb,0.9676600000000001
C-WEU-SWE,2020,rur,0.11885999999999998
C-WEU-SWE,2020,urb,0.88114
C-WEU-SWE,2025,rur,0.10674000000000006
C-WEU-SWE,2025,urb,0.8932599999999999
C-WEU-SWE,2030,rur,0.09706999999999988
C-WEU-SWE,2030,urb,0.9029300000000001
C-WEU-SWE,2035,rur,0.08919999999999995
C-WEU-SWE,2035,urb,0.9108000000000002
C-WEU-SWE,2040,rur,0.08266000000000007
C-WEU-SWE,2040,urb,0.91734
C-WEU-SWE,2045,rur,0.0771599999999999
C-WEU-SWE,2045,urb,0.9228400000000001
C-WEU-SWE,2050,rur,0.07247000000000002
C-WEU-SWE,2050,urb,0.9275300000000001
C-WEU-SWE,2055,rur,0.06841999999999993
C-WEU-SWE,2055,urb,0.9315800000000001
C-WEU-SWE,2060,rur,0.06489999999999996
C-WEU-SWE,2060,urb,0.9351000000000002
C-WEU-SWE,2065,rur,0.06180999999999992
C-WEU-SWE,2065,urb,0.9381900000000002
C-WEU-SWE,2070,rur,0.059080000000000014
C-WEU-SWE,2070,urb,0.94092
C-WEU-SWE,2075,rur,0.056640000000000024
C-WEU-SWE,2075,urb,0.94336
C-WEU-SWE,2080,rur,0.05447000000000002
C-WEU-SWE,2080,urb,0.94553
C-WEU-SWE,2085,rur,0.052499999999999984
C-WEU-SWE,2085,urb,0.9475
C-WEU-SWE,2090,rur,0.05072999999999994
C-WEU-SWE,2090,urb,0.94927
C-WEU-SWE,2095,rur,0.049120000000000046
C-WEU-SWE,2095,urb,0.95088
C-WEU-SWE,2100,rur,0.04764999999999997
C-WEU-SWE,2100,urb,0.95235
R32ANUZ,2020,rur,0.1291900130281746
R32ANUZ,2020,urb,0.8708099869718253
R32ANUZ,2025,rur,0.11830612750072811
R32ANUZ,2025,urb,0.8816938724992719
R32ANUZ,2030,rur,0.10888791616650872
R32ANUZ,2030,urb,0.8911120838334912
R32ANUZ,2035,rur,0.10066053858425028
R32ANUZ,2035,urb,0.8993394614157496
R32ANUZ,2040,rur,0.09340718690083874
R32ANUZ,2040,urb,0.9065928130991614
R32ANUZ,2045,rur,0.08696164295771447
R32ANUZ,2045,urb,0.9130383570422856
R32ANUZ,2050,rur,0.08120986345050722
R32ANUZ,2050,urb,0.9187901365494928
R32ANUZ,2055,rur,0.07603901005578663
R32ANUZ,2055,urb,0.9239609899442135
R32ANUZ,2060,rur,0.07136160289293779
R32ANUZ,2060,urb,0.9286383971070621
R32ANUZ,2065,rur,0.06712604847553622
R32ANUZ,2065,urb,0.9328739515244637
R32ANUZ,2070,rur,0.06325463526034876
R32ANUZ,2070,urb,0.9367453647396512
R32ANUZ,2075,rur,0.05972376869945087
R32ANUZ,2075,urb,0.9402762313005492
R32ANUZ,2080,rur,0.05648406227037785
R32ANUZ,2080,urb,0.9435159377296222
R32ANUZ,2085,rur,0.05349446964505592
R32ANUZ,2085,urb,0.946505530354944
R32ANUZ,2090,rur,0.05074544263473709
R32ANUZ,2090,urb,0.9492545573652629
R32ANUZ,2095,rur,0.048197168664601026
R32ANUZ,2095,urb,0.9518028313353991
R32ANUZ,2100,rur,0.045838224650387185
R32ANUZ,2100,urb,0.9541617753496128
R32BRA,2020,rur,0.12753000000000006
R32BRA,2020,urb,0.87247
R32BRA,2025,rur,0.11568999999999995
R32BRA,2025,urb,0.88431
R32BRA,2030,rur,0.10599000000000003
R32BRA,2030,urb,0.89401
R32BRA,2035,rur,0.09792000000000001
R32BRA,2035,urb,0.90208
R32BRA,2040,rur,0.09111000000000004
R32BRA,2040,urb,0.90889
R32BRA,2045,rur,0.08528999999999998
R32BRA,2045,urb,0.91471
R32BRA,2050,rur,0.08026
R32BRA,2050,urb,0.91974
R32BRA,2055,rur,0.07586999999999999
R32BRA,2055,urb,0.92413
R32BRA,2060,rur,0.07201999999999999
R32BRA,2060,urb,0.92798
R32BRA,2065,rur,0.06861000000000006
R32BRA,2065,urb,0.9313899999999998
R32BRA,2070,rur,0.06557000000000002
R32BRA,2070,urb,0.93443
R32BRA,2075,rur,0.06284000000000001
R32BRA,2075,urb,0.9371599999999999
R32BRA,2080,rur,0.060379999999999996
R32BRA,2080,urb,0.93962
R32BRA,2085,rur,0.058159999999999996
R32BRA,2085,urb,0.94184
R32BRA,2090,rur,0.05614000000000007
R32BRA,2090,urb,0.9438599999999999
R32BRA,2095,rur,0.054289999999999956
R32BRA,2095,urb,0.94571
R32BRA,2100,rur,0.05259999999999998
R32BRA,2100,urb,0.9473999999999999
R32CAN,2020,rur,0.13603000011752572
R32CAN,2020,urb,0.8639699998824744
R32CAN,2025,rur,0.10564000009448014
R32CAN,2025,urb,0.8943599999055197
R32CAN,2030,rur,0.08567000007833056
R32CAN,2030,urb,0.9143299999216694
R32CAN,2035,rur,0.07159000006646492
R32CAN,2035,urb,0.9284099999335351
R32CAN,2040,rur,0.06114000005740188
R32CAN,2040,urb,0.9388599999425982
R32CAN,2045,rur,0.053080000050262525
R32CAN,2045,urb,0.9469199999497375
R32CAN,2050,rur,0.04669000004450995
R32CAN,2050,urb,0.95330999995549
R32CAN,2055,rur,0.04150000003977784
R32CAN,2055,urb,0.9584999999602222
R32CAN,2060,rur,0.037200000035816166
R32CAN,2060,urb,0.9627999999641839
R32CAN,2065,rur,0.03359000003246161
R32CAN,2065,urb,0.9664099999675383
R32CAN,2070,rur,0.03051000002957917
R32CAN,2070,urb,0.9694899999704207
R32CAN,2075,rur,0.027860000027083817
R32CAN,2075,urb,0.9721399999729162
R32CAN,2080,rur,0.025560000024906607
R32CAN,2080,urb,0.9744399999750935
R32CAN,2085,rur,0.02353000002297628
R32CAN,2085,urb,0.9764699999770238
R32CAN,2090,rur,0.02175000002127687
R32CAN,2090,urb,0.9782499999787232
R32CAN,2095,rur,0.020160000019753637
R32CAN,2095,urb,0.9798399999802463
R32CAN,2100,rur,0.01874000001838879
R32CAN,2100,urb,0.9812599999816113
R32CAS-CAU,2020,rur,0.36478191622895806
R32CAS-CAU,2020,urb,0.6352180837710419
R32CAS-CAU,2025,rur,0.3064122143013484
R32CAS-CAU,2025,urb,0.6935877856986516
R32CAS-CAU,2030,rur,0.25672095366094494
R32CAS-CAU,2030,urb,0.7432790463390551
R32CAS-CAU,2035,rur,0.21485019502549488
R32CAS-CAU,2035,urb,0.78514980497450515
R32CAS-CAU,2040,rur,0.17973308773556565
R32CAS-CAU,2040,urb,0.8202669122644344
R32CAS-CAU,2045,rur,0.1503647020470524
R32CAS-CAU,2045,urb,0.8496352979529475
R32CAS-CAU,2050,rur,0.12586052196669548
R32CAS-CAU,2050,urb,0.8741394780333045
R32CAS-CAU,2055,rur,0.10542078046293608
R32CAS-CAU,2055,urb,0.8945792195370639
R32CAS-CAU,2060,rur,0.08838728737793443
R32CAS-CAU,2060,urb,0.9116127126220656
R32CAS-CAU,2065,rur,0.07417149275730217
R32CAS-CAU,2065,urb,0.9258285072426978
R32CAS-CAU,2070,rur,0.0623002394989669
R32CAS-CAU,2070,urb,0.9376997605010332
R32CAS-CAU,2075,rur,0.05238632068570732
R32CAS-CAU,2075,urb,0.9476136793142927
R32CAS-CAU,2080,rur,0.04409935714039147
R32CAS-CAU,2080,urb,0.9559006428596085
R32CAS-CAU,2085,rur,0.03716748926776578
R32CAS-CAU,2085,urb,0.9628325107322343
R32CAS-CAU,2090,rur,0.03135577645038831
R32CAS-CAU,2090,urb,0.9686442235496118
