region_gea,fuel_heat,year,value
SAS,biomass_solid,2025,0.1000
SAS,biomass_solid,2030,0.1000
SAS,biomass_solid,2035,0.1000
SAS,biomass_solid,2040,0.1000
SAS,biomass_solid,2045,0.1000
SAS,biomass_solid,2050,0.1000
SAS,biomass_solid,2055,0.1000
SAS,biomass_solid,2060,0.1000
SAS,biomass_solid,2065,0.1000
SAS,biomass_solid,2070,0.1000
SAS,biomass_solid,2075,0.1000
SAS,biomass_solid,2080,0.1000
SAS,biomass_solid,2085,0.1000
SAS,biomass_solid,2090,0.1000
SAS,biomass_solid,2095,0.1000
SAS,biomass_solid,2100,0.1000
SAS,coal,2025,0.1000
SAS,coal,2030,0.1000
SAS,coal,2035,0.1000
SAS,coal,2040,0.1000
SAS,coal,2045,0.1000
SAS,coal,2050,0.1000
SAS,coal,2055,0.1000
SAS,coal,2060,0.1000
SAS,coal,2065,0.1000
SAS,coal,2070,0.1000
SAS,coal,2075,0.1000
SAS,coal,2080,0.1000
SAS,coal,2085,0.1000
SAS,coal,2090,0.1000
SAS,coal,2095,0.1000
SAS,coal,2100,0.1000
SAS,oil,2025,0.1000
SAS,oil,2030,0.1000
SAS,oil,2035,0.1000
SAS,oil,2040,0.1000
SAS,oil,2045,0.1000
SAS,oil,2050,0.1000
SAS,oil,2055,0.1000
SAS,oil,2060,0.1000
SAS,oil,2065,0.1000
SAS,oil,2070,0.1000
SAS,oil,2075,0.1000
SAS,oil,2080,0.1000
SAS,oil,2085,0.1000
SAS,oil,2090,0.1000
SAS,oil,2095,0.1000
SAS,oil,2100,0.1000
SAS,electricity,2025,0.1000
SAS,electricity,2030,0.1000
SAS,electricity,2035,0.1000
SAS,electricity,2040,0.1000
SAS,electricity,2045,0.1000
SAS,electricity,2050,0.1000
SAS,electricity,2055,0.1000
SAS,electricity,2060,0.1000
SAS,electricity,2065,0.1000
SAS,electricity,2070,0.1000
SAS,electricity,2075,0.1000
SAS,electricity,2080,0.1000
SAS,electricity,2085,0.1000
SAS,electricity,2090,0.1000
SAS,electricity,2095,0.1000
SAS,electricity,2100,0.1000
SAS,gas,2025,0.1000
SAS,gas,2030,0.1000
SAS,gas,2035,0.1000
SAS,gas,2040,0.1000
SAS,gas,2045,0.1000
SAS,gas,2050,0.1000
SAS,gas,2055,0.1000
SAS,gas,2060,0.1000
SAS,gas,2065,0.1000
SAS,gas,2070,0.1000
SAS,gas,2075,0.1000
SAS,gas,2080,0.1000
SAS,gas,2085,0.1000
SAS,gas,2090,0.1000
SAS,gas,2095,0.1000
SAS,gas,2100,0.1000
SAS,heat pump,2025,0.1000
SAS,heat pump,2030,0.1000
SAS,heat pump,2035,0.1000
SAS,heat pump,2040,0.1000
SAS,heat pump,2045,0.1000
SAS,heat pump,2050,0.1000
SAS,heat pump,2055,0.1000
SAS,heat pump,2060,0.1000
SAS,heat pump,2065,0.1000
SAS,heat pump,2070,0.1000
SAS,heat pump,2075,0.1000
SAS,heat pump,2080,0.1000
SAS,heat pump,2085,0.1000
SAS,heat pump,2090,0.1000
SAS,heat pump,2095,0.1000
SAS,heat pump,2100,0.1000
WEU,biomass_solid,2025,0.1000
WEU,biomass_solid,2030,0.1000
WEU,biomass_solid,2035,0.1000
WEU,biomass_solid,2040,0.1000
WEU,biomass_solid,2045,0.1000
WEU,biomass_solid,2050,0.1000
WEU,biomass_solid,2055,0.1000
WEU,biomass_solid,2060,0.1000
WEU,biomass_solid,2065,0.1000
WEU,biomass_solid,2070,0.1000
WEU,biomass_solid,2075,0.1000
WEU,biomass_solid,2080,0.1000
WEU,biomass_solid,2085,0.1000
WEU,biomass_solid,2090,0.1000
WEU,biomass_solid,2095,0.1000
WEU,biomass_solid,2100,0.1000
WEU,coal,2025,0.1000
WEU,coal,2030,0.1000
WEU,coal,2035,0.1000
WEU,coal,2040,0.1000
WEU,coal,2045,0.1000
WEU,coal,2050,0.1000
WEU,coal,2055,0.1000
WEU,coal,2060,0.1000
WEU,coal,2065,0.1000
WEU,coal,2070,0.1000
WEU,coal,2075,0.1000
WEU,coal,2080,0.1000
WEU,coal,2085,0.1000
WEU,coal,2090,0.1000
WEU,coal,2095,0.1000
WEU,coal,2100,0.1000
WEU,oil,2025,0.1000
WEU,oil,2030,0.1000
WEU,oil,2035,0.1000
WEU,oil,2040,0.1000
WEU,oil,2045,0.1000
WEU,oil,2050,0.1000
WEU,oil,2055,0.1000
WEU,oil,2060,0.1000
WEU,oil,2065,0.1000
WEU,oil,2070,0.1000
WEU,oil,2075,0.1000
WEU,oil,2080,0.1000
WEU,oil,2085,0.1000
WEU,oil,2090,0.1000
WEU,oil,2095,0.1000
WEU,oil,2100,0.1000
WEU,electricity,2025,0.1000
WEU,electricity,2030,0.1000
WEU,electricity,2035,0.1000
WEU,electricity,2040,0.1000
WEU,electricity,2045,0.1000
WEU,electricity,2050,0.1000
WEU,electricity,2055,0.1000
WEU,electricity,2060,0.1000
WEU,electricity,2065,0.1000
WEU,electricity,2070,0.1000
WEU,electricity,2075,0.1000
WEU,electricity,2080,0.1000
WEU,electricity,2085,0.1000
WEU,electricity,2090,0.1000
WEU,electricity,2095,0.1000
WEU,electricity,2100,0.1000
WEU,gas,2025,0.1000
WEU,gas,2030,0.1000
WEU,gas,2035,0.1000
WEU,gas,2040,0.1000
WEU,gas,2045,0.1000
WEU,gas,2050,0.1000
WEU,gas,2055,0.1000
WEU,gas,2060,0.1000
WEU,gas,2065,0.1000
WEU,gas,2070,0.1000
WEU,gas,2075,0.1000
WEU,gas,2080,0.1000
WEU,gas,2085,0.1000
WEU,gas,2090,0.1000
WEU,gas,2095,0.1000
WEU,gas,2100,0.1000
WEU,heat pump,2025,0.1000
WEU,heat pump,2030,0.1000
WEU,heat pump,2035,0.1000
WEU,heat pump,2040,0.1000
WEU,heat pump,2045,0.1000
WEU,heat pump,2050,0.1000
WEU,heat pump,2055,0.1000
WEU,heat pump,2060,0.1000
WEU,heat pump,2065,0.1000
WEU,heat pump,2070,0.1000
WEU,heat pump,2075,0.1000
WEU,heat pump,2080,0.1000
WEU,heat pump,2085,0.1000
WEU,heat pump,2090,0.1000
WEU,heat pump,2095,0.1000
WEU,heat pump,2100,0.1000
