region_gea,fuel,year,value
MEA,oil,NA,8.432741155
MEA,oil,NA,9.113589821
MEA,oil,NA,10.39263607
MEA,biomass_solid,NA,0.087816089
MEA,biomass_solid,NA,1.608239757
MEA,biomass_solid,NA,1.183418961
MEA,biomass_solid,NA,1.647630799
MEA,biomass_solid,NA,2.357649055
MEA,biomass_solid,NA,2.379710003
MEA,biomass_solid,NA,2.054190543
MEA,biomass_solid,NA,2.316753416
MEA,biomass_solid,NA,2.443422877
MEA,biomass_solid,NA,4.958591905
MEA,biomass_solid,NA,3.837085527
MEA,biomass_solid,NA,5.070325025
MEA,biomass_solid,NA,6.145133453
MEA,biomass_solid,NA,7.305483244
MEA,coal,NA,0.702528708
MEA,coal,NA,4.01412707
MEA,coal,NA,3.286254868
MEA,coal,NA,2.776190523
MEA,coal,NA,3.328316127
MEA,coal,NA,3.53288477
MEA,coal,NA,3.235345024
MEA,coal,NA,3.4097218
MEA,coal,NA,3.765753736
MEA,coal,NA,4.625715095
MEA,coal,NA,4.494359321
MEA,coal,NA,7.441127069
MEA,coal,NA,9.442927381
MEA,coal,NA,7.972749089
"NAM",electricity,NA,8.642633588
"NAM",electricity,NA,18.07464213
"NAM",electricity,NA,17.50706991
"NAM",electricity,NA,22.48919765
"NAM",electricity,NA,22.81305388
"NAM",electricity,NA,23.307582
"NAM",electricity,NA,23.22567063
"NAM",electricity,NA,23.34719129
"NAM",electricity,NA,23.7957943
"NAM",electricity,NA,26.65708082
"NAM",electricity,NA,23.34711249
"NAM",electricity,NA,24.57643063
"NAM",electricity,NA,24.7713699
"NAM",electricity,NA,26.62358774
"NAM",gas,NA,5.142708937
"NAM",gas,NA,6.328477259
"NAM",gas,NA,6.713137741
"NAM",gas,NA,7.079007476
"NAM",gas,NA,7.260403411
"NAM",gas,NA,8.056693226
"NAM",gas,NA,7.732826335
"NAM",gas,NA,8.153474874
"NAM",gas,NA,9.933882845
"NAM",gas,NA,9.701647911
"NAM",gas,NA,9.507607365
"NAM",gas,NA,10.64607403
"NAM",gas,NA,10.81910763
"NAM",gas,NA,10.98004189
"NAM",oil,NA,4.833256102
"NAM",oil,NA,4.092869746
"NAM",oil,NA,5.351046703
"NAM",oil,NA,4.82642077
"NAM",oil,NA,7.235986603
"NAM",oil,NA,7.164243432
"NAM",oil,NA,7.928169574
"NAM",oil,NA,8.465429834
"NAM",oil,NA,8.706125336
"NAM",oil,NA,9.566844514
"NAM",oil,NA,9.595452324
"NAM",oil,NA,10.93714924
"NAM",oil,NA,12.23836639
"NAM",oil,NA,12.26892761
"NAM",biomass_solid,NA,132.8356179
"NAM",biomass_solid,NA,79.67508277
"NAM",biomass_solid,NA,1.4054736
"NAM",biomass_solid,NA,3.295242211
"NAM",biomass_solid,NA,2.200407932
"NAM",biomass_solid,NA,3.183638877
"NAM",biomass_solid,NA,2.989081778
"NAM",biomass_solid,NA,4.003067369
"NAM",biomass_solid,NA,5.280532917
"NAM",biomass_solid,NA,5.119239743
"NAM",biomass_solid,NA,5.352621827
"NAM",biomass_solid,NA,6.166308851
"NAM",biomass_solid,NA,6.456937575
"NAM",biomass_solid,NA,6.288434689
"NAM",coal,NA,3.293624759
"NAM",coal,NA,3.226483144
"NAM",coal,NA,3.253774098
"NAM",coal,NA,3.481982559
"NAM",coal,NA,4.67575402
"NAM",coal,NA,4.196888811
"NAM",coal,NA,4.040776138
"NAM",coal,NA,4.694803791
"NAM",coal,NA,5.583287031
"NAM",coal,NA,5.873300667
"NAM",coal,NA,6.164311296
"NAM",coal,NA,6.569009481
"NAM",coal,NA,7.010500869
"NAM",coal,NA,7.366328127
PAS,electricity,NA,32.72142027
PAS,electricity,NA,18.48466259
PAS,electricity,NA,18.47879093
PAS,electricity,NA,19.25665843
PAS,electricity,NA,19.58839455
PAS,electricity,NA,18.71745602
PAS,electricity,NA,18.78124922
PAS,electricity,NA,19.15321567
PAS,electricity,NA,19.56201533
PAS,electricity,NA,23.24872479
PAS,electricity,NA,19.58301052
PAS,electricity,NA,20.647843
PAS,electricity,NA,21.24844212
PAS,electricity,NA,21.9984659
PAS,gas,NA,3.320027583
PAS,gas,NA,6.056750764
PAS,gas,NA,6.228277107
PAS,gas,NA,5.644521527
PAS,gas,NA,5.526659475
PAS,gas,NA,6.424780275
PAS,gas,NA,6.669514093
PAS,gas,NA,7.153092595
PAS,gas,NA,7.524788116
PAS,gas,NA,8.543084032
PAS,gas,NA,8.267641849
PAS,gas,NA,9.42374739
PAS,gas,NA,9.486315748
PAS,gas,NA,9.729283414
PAS,oil,NA,4.608800521
PAS,oil,NA,4.412700005
PAS,oil,NA,5.405285766
PAS,oil,NA,4.922740156
PAS,oil,NA,5.390596679
PAS,oil,NA,5.931683977
PAS,oil,NA,6.214120726
PAS,oil,NA,7.089758702
PAS,oil,NA,7.196061208
PAS,oil,NA,8.749807961
PAS,oil,NA,7.637459759
PAS,oil,NA,8.998731445
PAS,oil,NA,10.18246084
PAS,oil,NA,10.10562329
PAS,biomass_solid,NA,0.087816089
PAS,biomass_solid,NA,3.934164116
PAS,biomass_solid,NA,3.000245761
PAS,biomass_solid,NA,2.627209268
PAS,biomass_solid,NA,2.934952346
PAS,biomass_solid,NA,3.122287957
PAS,biomass_solid,NA,2.244501683
PAS,biomass_solid,NA,2.69746349
PAS,biomass_solid,NA,2.897617711
PAS,biomass_solid,NA,3.254580595
PAS,biomass_solid,NA,4.392380156
PAS,biomass_solid,NA,4.990157384
PAS,biomass_solid,NA,5.17496207
PAS,biomass_solid,NA,4.626507224
PAS,coal,NA,2.481801709
PAS,coal,NA,4.192283115
PAS,coal,NA,3.973081975
PAS,coal,NA,3.534642989
PAS,coal,NA,3.326047793
PAS,coal,NA,3.528348102
PAS,coal,NA,3.227474389
PAS,coal,NA,3.398517197
PAS,coal,NA,3.743951963
PAS,coal,NA,4.106266796
PAS,coal,NA,4.59866999
PAS,coal,NA,4.968773575
PAS,coal,NA,5.205973429
PAS,coal,NA,5.17890247
PAO,electricity,NA,11.39179332
PAO,electricity,NA,16.53405366
PAO,electricity,NA,18.7915122
PAO,electricity,NA,21.39799405
PAO,electricity,NA,22.3115622
PAO,electricity,NA,21.63162401
PAO,electricity,NA,21.67607533
PAO,electricity,NA,22.36150917
PAO,electricity,NA,22.08148226
PAO,electricity,NA,24.27087051
PAO,electricity,NA,20.60587915
PAO,electricity,NA,20.65288494
PAO,electricity,NA,20.52559915
PAO,electricity,NA,22.72802868
PAO,gas,NA,4.144717663
PAO,gas,NA,5.890516122
PAO,gas,NA,5.911542348
PAO,gas,NA,5.942569651
PAO,gas,NA,6.663336627
PAO,gas,NA,6.848177595
PAO,gas,NA,7.232058986
PAO,gas,NA,8.543715975
PAO,gas,NA,7.416278538
PAO,gas,NA,8.113975496
PAO,gas,NA,7.673809785
PAO,gas,NA,7.748709383
PAO,gas,NA,7.987228625
PAO,gas,NA,8.355005701
PAO,oil,NA,3.768252277
PAO,oil,NA,3.99006037
PAO,oil,NA,5.284120893
PAO,oil,NA,4.883601019
PAO,oil,NA,5.115098556
PAO,oil,NA,5.798238283
PAO,oil,NA,5.92998898
PAO,oil,NA,7.054939691
PAO,oil,NA,7.037594433
PAO,oil,NA,8.517100375
PAO,oil,NA,7.341615079
PAO,oil,NA,8.735142556
PAO,oil,NA,9.870135207
PAO,oil,NA,8.242354776
PAO,biomass_solid,NA,0.702528708
PAO,biomass_solid,NA,3.470485388
PAO,biomass_solid,NA,2.511200045
PAO,biomass_solid,NA,1.93863397
PAO,biomass_solid,NA,2.737786162
PAO,biomass_solid,NA,3.214680069
PAO,biomass_solid,NA,1.625130238
PAO,biomass_solid,NA,2.346869831
PAO,biomass_solid,NA,2.226126402
PAO,biomass_solid,NA,3.966173435
PAO,biomass_solid,NA,2.687995639
PAO,biomass_solid,NA,3.621248483
PAO,biomass_solid,NA,3.722651742
PAO,biomass_solid,NA,3.229344837
PAO,coal,NA,2.932833955
PAO,coal,NA,4.448843461
PAO,coal,NA,3.76436214
PAO,coal,NA,3.135356081
PAO,coal,NA,3.220204676
PAO,coal,NA,3.388154125
PAO,coal,NA,3.124455277
PAO,coal,NA,3.189852182
PAO,coal,NA,3.558239207
PAO,coal,NA,4.360305817
PAO,coal,NA,4.1599904
PAO,coal,NA,4.149095514
PAO,coal,NA,4.271629573
PAO,coal,NA,4.406803267
SAS,electricity,NA,18.95938281
SAS,electricity,NA,23.11145926
SAS,electricity,NA,20.2494016
SAS,electricity,NA,20.25755447
SAS,electricity,NA,20.30076352
SAS,electricity,NA,20.80088048
SAS,electricity,NA,21.26621686
SAS,electricity,NA,21.48997643
SAS,electricity,NA,22.03354844
SAS,electricity,NA,24.21789834
SAS,electricity,NA,20.65328967
SAS,electricity,NA,21.77348761
SAS,electricity,NA,22.49675582
SAS,electricity,NA,22.68910742
SAS,gas,NA,4.669956125
SAS,gas,NA,6.068883224
SAS,gas,NA,6.446601903
SAS,gas,NA,5.722330435
SAS,gas,NA,6.318058042
SAS,gas,NA,7.005621209
SAS,gas,NA,7.808308756
SAS,gas,NA,8.673556367
SAS,gas,NA,9.242075329
SAS,gas,NA,10.01706535
SAS,gas,NA,9.402356795
SAS,gas,NA,11.31578109
SAS,gas,NA,10.86988119
SAS,gas,NA,11.45985236
SAS,oil,NA,4.833256102
SAS,oil,NA,3.711235135
SAS,oil,NA,5.19116753
SAS,oil,NA,4.907934936
SAS,oil,NA,5.305099613
SAS,oil,NA,5.921434637
SAS,oil,NA,6.227911138
SAS,oil,NA,7.311541222
SAS,oil,NA,7.563099997
SAS,oil,NA,9.105490151
SAS,oil,NA,7.996816368
SAS,oil,NA,9.720231593
SAS,oil,NA,11.01196071
SAS,oil,NA,11.19344404
SAS,biomass_solid,NA,3.767963676
SAS,biomass_solid,NA,4.63253113
SAS,biomass_solid,NA,3.130393685
SAS,biomass_solid,NA,2.913052139
SAS,biomass_solid,NA,3.006196889
SAS,biomass_solid,NA,3.279985661
SAS,biomass_solid,NA,3.377761239
SAS,biomass_solid,NA,4.143537099
SAS,biomass_solid,NA,4.254434485
SAS,biomass_solid,NA,5.466052413
SAS,biomass_solid,NA,3.989942359
SAS,biomass_solid,NA,5.077543439
SAS,biomass_solid,NA,4.824333082
SAS,biomass_solid,NA,5.371522963
SAS,coal,NA,2.513440655
SAS,coal,NA,3.933038166
SAS,coal,NA,3.286254868
SAS,coal,NA,3.158171437
SAS,coal,NA,3.352467746
SAS,coal,NA,3.615125902
SAS,coal,NA,3.277346884
SAS,coal,NA,3.55737724
SAS,coal,NA,3.841991944
SAS,coal,NA,4.401798662
SAS,coal,NA,5.010694876
SAS,coal,NA,6.242352966
SAS,coal,NA,5.953420648
SAS,coal,NA,6.715209515
AFR,electricity,NA,11.77939782
AFR,electricity,NA,15.0433113
AFR,electricity,NA,17.81131304
AFR,electricity,NA,15.54429118
AFR,electricity,NA,17.54822539
AFR,electricity,NA,17.75769015
AFR,electricity,NA,17.77907969
AFR,electricity,NA,18.17553678
AFR,electricity,NA,18.35506396
AFR,electricity,NA,22.14454
AFR,electricity,NA,19.38080809
AFR,electricity,NA,21.64972603
AFR,electricity,NA,23.1657561
AFR,electricity,NA,23.72199811
AFR,gas,NA,3.238066869
AFR,gas,NA,6.032748731
AFR,gas,NA,6.48248387
AFR,gas,NA,4.682474658
AFR,gas,NA,5.640111614
AFR,gas,NA,7.234835074
AFR,gas,NA,5.695370669
AFR,gas,NA,5.99113572
AFR,gas,NA,6.61595362
AFR,gas,NA,7.45853882
AFR,gas,NA,8.377841601
AFR,gas,NA,10.50954969
AFR,gas,NA,13.50138197
AFR,gas,NA,14.93552806
AFR,oil,NA,0
AFR,oil,NA,3.845059305
AFR,oil,NA,6.396033045
AFR,oil,NA,4.922740156
AFR,oil,NA,5.402872639
AFR,oil,NA,5.768333217
AFR,oil,NA,6.411206457
AFR,oil,NA,7.15547493
AFR,oil,NA,7.405081057
AFR,oil,NA,9.040061498
AFR,oil,NA,8.404410791
AFR,oil,NA,10.43655852
AFR,oil,NA,12.62319855
AFR,oil,NA,13.93016728
AFR,biomass_solid,NA,0.087816089
AFR,biomass_solid,NA,6.223068938
AFR,biomass_solid,NA,6.996823863
AFR,biomass_solid,NA,2.208029568
AFR,biomass_solid,NA,2.330607611
AFR,biomass_solid,NA,2.68517583
AFR,biomass_solid,NA,2.806188797
AFR,biomass_solid,NA,2.824902301
AFR,biomass_solid,NA,3.579888673
AFR,biomass_solid,NA,4.002975892
AFR,biomass_solid,NA,4.259255837
AFR,biomass_solid,NA,6.598746737
AFR,biomass_solid,NA,7.670496382
AFR,biomass_solid,NA,9.682806938
AFR,coal,NA,0.702528708
AFR,coal,NA,2.572362692
AFR,coal,NA,4.395720768
AFR,coal,NA,2.419973327
AFR,coal,NA,2.522196603
AFR,coal,NA,2.469148222
AFR,coal,NA,2.612597041
AFR,coal,NA,2.388037653
AFR,coal,NA,3.532109638
AFR,coal,NA,4.112409854
AFR,coal,NA,4.50021956
AFR,coal,NA,6.511257781
AFR,coal,NA,8.104087547
AFR,coal,NA,10.25402016
WEU,electricity,NA,12.0092042
WEU,electricity,NA,21.55357693
WEU,electricity,NA,12.08712265
WEU,electricity,NA,18.72954926
WEU,electricity,NA,19.87690784
WEU,electricity,NA,20.61568202
WEU,electricity,NA,20.34327916
WEU,electricity,NA,20.53054249
WEU,electricity,NA,20.78214003
WEU,electricity,NA,23.66516067
WEU,electricity,NA,21.43328546
WEU,electricity,NA,21.63471496
WEU,electricity,NA,22.50136414
WEU,electricity,NA,25.75911724
WEU,gas,NA,3.507217402
WEU,gas,NA,7.871477114
WEU,gas,NA,4.768978346
WEU,gas,NA,5.227580486
WEU,gas,NA,5.39099297
WEU,gas,NA,5.947262569
WEU,gas,NA,7.234825306
WEU,gas,NA,6.049243342
WEU,gas,NA,6.288296051
WEU,gas,NA,6.838941697
WEU,gas,NA,8.018831101
WEU,gas,NA,8.240701966
WEU,gas,NA,9.203156911
WEU,gas,NA,9.781577289
WEU,oil,NA,0.026664294
WEU,oil,NA,7.58222635
WEU,oil,NA,4.966022587
WEU,oil,NA,4.941259617
WEU,oil,NA,5.380051765
WEU,oil,NA,5.752333723
WEU,oil,NA,6.122042104
WEU,oil,NA,6.994290221
WEU,oil,NA,7.291442555
WEU,oil,NA,8.663386152
WEU,oil,NA,7.585461924
WEU,oil,NA,8.89340658
WEU,oil,NA,10.0471497
WEU,oil,NA,9.937961516
WEU,biomass_solid,NA,0.702528708
WEU,biomass_solid,NA,4.451442595
WEU,biomass_solid,NA,1.899930243
WEU,biomass_solid,NA,2.497646792
WEU,biomass_solid,NA,2.859108725
WEU,biomass_solid,NA,2.425574563
WEU,biomass_solid,NA,1.679604615
WEU,biomass_solid,NA,2.225882774
WEU,biomass_solid,NA,2.293748579
WEU,biomass_solid,NA,3.724420681
WEU,biomass_solid,NA,3.443001907
WEU,biomass_solid,NA,3.368175019
WEU,biomass_solid,NA,4.367174908
WEU,biomass_solid,NA,5.771742543
WEU,coal,NA,3.456646947
WEU,coal,NA,4.807056867
WEU,coal,NA,3.321539518
WEU,coal,NA,3.230622002
WEU,coal,NA,3.705264674
WEU,coal,NA,3.402487204
WEU,coal,NA,2.362943271
WEU,coal,NA,3.341649202
WEU,coal,NA,3.621277519
WEU,coal,NA,4.556386386
WEU,coal,NA,4.324968974
WEU,coal,NA,4.917302222
WEU,coal,NA,4.967631146
WEU,coal,NA,4.664979119
