R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
AFR,rur,mfh,perm,s2,cement,SSP3,2025,64.11243931838095,0,0.8184436719218556,9.302875226195372,0,0.11875822290504107
AFR,rur,mfh,perm,s2,cement,SSP3,2030,65.50936865145218,0,0.8380769739215402,9.50557316474734,0,0.12160706410845029
AFR,rur,mfh,perm,s2,cement,SSP3,2035,66.53123912924175,0,0.8347728691419299,9.653849125750801,0,0.1211276302446669
AFR,rur,mfh,perm,s2,cement,SSP3,2040,67.29407984405152,0,0.811938195578392,9.764539220571486,0,0.11781426202391362
AFR,rur,mfh,perm,s2,cement,SSP3,2045,67.87685181459496,0,0.7734851477676555,9.849100890427264,0,0.11223462865395625
AFR,rur,mfh,perm,s2,cement,SSP3,2050,68.38991814476265,0,0.7232233263077712,9.92354809760042,0,0.10494151270557338
AFR,rur,mfh,perm,s2,concrete,SSP3,2025,64.11243931838095,0,0.8184436719218556,62.019168174635816,0,0.7917214860336071
AFR,rur,mfh,perm,s2,concrete,SSP3,2030,65.50936865145218,0,0.8380769739215402,63.37048776498226,0,0.8107137607230019
AFR,rur,mfh,perm,s2,concrete,SSP3,2035,66.53123912924175,0,0.8347728691419299,64.35899417167201,0,0.807517534964446
AFR,rur,mfh,perm,s2,concrete,SSP3,2040,67.29407984405152,0,0.811938195578392,65.09692813714324,0,0.7854284134927575
AFR,rur,mfh,perm,s2,concrete,SSP3,2045,67.87685181459496,0,0.7734851477676555,65.66067260284844,0,0.7482308576930417
AFR,rur,mfh,perm,s2,concrete,SSP3,2050,68.38991814476265,0,0.7232233263077712,66.15698731733615,0,0.6996100847038226
AFR,rur,mfh,perm,s2,copper,SSP3,2025,64.11243931838095,0,0.8184436719218556,0.013536363975601413,0,1.7280190169719037e-4
AFR,rur,mfh,perm,s2,copper,SSP3,2030,65.50936865145218,0,0.8380769739215402,0.01383130430390093,0,1.7694717404583487e-4
AFR,rur,mfh,perm,s2,copper,SSP3,2035,66.53123912924175,0,0.8347728691419299,0.014047056673805153,0,1.7624956270260986e-4
AFR,rur,mfh,perm,s2,copper,SSP3,2040,67.29407984405152,0,0.811938195578392,0.014208118858942017,0,1.7142836956277128e-4
AFR,rur,mfh,perm,s2,copper,SSP3,2045,67.87685181459496,0,0.7734851477676555,0.014331162274415256,0,1.6330959484960733e-4
AFR,rur,mfh,perm,s2,copper,SSP3,2050,68.38991814476265,0,0.7232233263077712,0.014439488406794761,0,1.5269757764060636e-4
AFR,rur,mfh,perm,s2,glass,SSP3,2025,64.11243931838095,0,0.8184436719218556,0.36586832039826483,0,0.004670585221373538
AFR,rur,mfh,perm,s2,glass,SSP3,2030,65.50936865145218,0,0.8380769739215402,0.37384013045945685,0,0.0047826259314582825
AFR,rur,mfh,perm,s2,glass,SSP3,2035,66.53123912924175,0,0.8347728691419299,0.37967160465305005,0,0.004763770506848205
AFR,rur,mfh,perm,s2,glass,SSP3,2040,67.29407984405152,0,0.811938195578392,0.3840248823324854,0,0.0046334606363713365
AFR,rur,mfh,perm,s2,glass,SSP3,2045,67.87685181459496,0,0.7734851477676555,0.3873505677112475,0,0.00441402191018525
AFR,rur,mfh,perm,s2,glass,SSP3,2050,68.38991814476265,0,0.7232233263077712,0.3902784662355755,0,0.0041271944490374225
AFR,rur,mfh,perm,s2,steel,SSP3,2025,64.11243931838095,0,0.8184436719218556,5.183977245753733,0,0.06617738175745295
AFR,rur,mfh,perm,s2,steel,SSP3,2030,65.50936865145218,0,0.8380769739215402,5.296929583140325,0,0.06776488321438467
AFR,rur,mfh,perm,s2,steel,SSP3,2035,66.53123912924175,0,0.8347728691419299,5.379555565887014,0,0.06749772126925845
AFR,rur,mfh,perm,s2,steel,SSP3,2040,67.29407984405152,0,0.811938195578392,5.441237026610574,0,0.06565136462730087
AFR,rur,mfh,perm,s2,steel,SSP3,2045,67.87685181459496,0,0.7734851477676555,5.488358562881524,0,0.06254214390508156
AFR,rur,mfh,perm,s2,steel,SSP3,2050,68.38991814476265,0,0.7232233263077712,5.529843869156388,0,0.05847809422067849
AFR,rur,mfh,perm,s2,wood,SSP3,2025,64.11243931838095,0,0.8184436719218556,2.8552679465291044,0,0.036449650135337734
AFR,rur,mfh,perm,s2,wood,SSP3,2030,65.50936865145218,0,0.8380769739215402,2.917480640207428,0,0.03732402550586202
AFR,rur,mfh,perm,s2,wood,SSP3,2035,66.53123912924175,0,0.8347728691419299,2.962989968065749,0,0.03717687614499704
AFR,rur,mfh,perm,s2,wood,SSP3,2040,67.29407984405152,0,0.811938195578392,2.9969633227604167,0,0.036159926670158805
AFR,rur,mfh,perm,s2,wood,SSP3,2045,67.87685181459496,0,0.7734851477676555,3.022917258460243,0,0.03444740791361745
AFR,rur,mfh,perm,s2,wood,SSP3,2050,68.38991814476265,0,0.7232233263077712,3.04576683121938,0,0.03220898165384118
AFR,rur,mfh,perm,s3,aluminum,SSP3,2025,107.45109048276395,0,0.6569476721840506,0.21776754341421864,0,0.0013314139491786585
AFR,rur,mfh,perm,s3,aluminum,SSP3,2030,112.84411901947118,0,0.8927941606455125,0.228697414583743,0,0.0018093961658725037
AFR,rur,mfh,perm,s3,aluminum,SSP3,2035,116.69237917926661,0,1.1071823801581469,0.2364965551755445,0,0.0022438896241562386
AFR,rur,mfh,perm,s3,aluminum,SSP3,2040,119.0969365520092,0,1.2867474195711526,0.24136979145177095,0,0.0026078081040931188
AFR,rur,mfh,perm,s3,aluminum,SSP3,2045,120.22495500598238,0,1.4221486103362344,0.24365590885219932,0,0.002882221184088818
AFR,rur,mfh,perm,s3,aluminum,SSP3,2050,120.29644823435983,0,1.508810713798396,0.24380080179506808,0,0.0030578563804676863
AFR,rur,mfh,perm,s3,cement,SSP3,2025,107.45109048276395,0,0.6569476721840506,15.591421856775256,0,0.09532474960308619
AFR,rur,mfh,perm,s3,cement,SSP3,2030,112.84411901947118,0,0.8927941606455125,16.373963780022816,0,0.12954666469506548
AFR,rur,mfh,perm,s3,cement,SSP3,2035,116.69237917926661,0,1.1071823801581469,16.932355949859534,0,0.16065493131689748
AFR,rur,mfh,perm,s3,cement,SSP3,2040,119.0969365520092,0,1.2867474195711526,17.281263236037915,0,0.18671026744832317
AFR,rur,mfh,perm,s3,cement,SSP3,2045,120.22495500598238,0,1.4221486103362344,17.444941533755557,0,0.20635731873131344
AFR,rur,mfh,perm,s3,cement,SSP3,2050,120.29644823435983,0,1.508810713798396,17.455315379926198,0,0.21893220659893173
AFR,rur,mfh,perm,s3,concrete,SSP3,2025,107.45109048276395,0,0.6569476721840506,103.9428123785017,0,0.6354983306872414
AFR,rur,mfh,perm,s3,concrete,SSP3,2030,112.84411901947118,0,0.8927941606455125,109.15975853348546,0,0.8636444313004367
AFR,rur,mfh,perm,s3,concrete,SSP3,2035,116.69237917926661,0,1.1071823801581469,112.88237299906356,0,1.0710328754459832
AFR,rur,mfh,perm,s3,concrete,SSP3,2040,119.0969365520092,0,1.2867474195711526,115.2084215735861,0,1.2447351163221545
AFR,rur,mfh,perm,s3,concrete,SSP3,2045,120.22495500598238,0,1.4221486103362344,116.29961022503706,0,1.3757154582087563
AFR,rur,mfh,perm,s3,concrete,SSP3,2050,120.29644823435983,0,1.508810713798396,116.36876919950798,0,1.4595480439928783
AFR,rur,mfh,perm,s3,copper,SSP3,2025,107.45109048276395,0,0.6569476721840506,0.022686659341207924,0,1.3870448384355682e-4
AFR,rur,mfh,perm,s3,copper,SSP3,2030,112.84411901947118,0,0.8927941606455125,0.023825315083834533,0,1.8849987369493846e-4
AFR,rur,mfh,perm,s3,copper,SSP3,2035,116.69237917926661,0,1.1071823801581469,0.02463781653830442,0,2.3376467725346007e-4
AFR,rur,mfh,perm,s3,copper,SSP3,2040,119.0969365520092,0,1.2867474195711526,0.025145502162868195,0,2.7167709731779527e-4
AFR,rur,mfh,perm,s3,copper,SSP3,2045,120.22495500598238,0,1.4221486103362344,0.02538366605939925,0,3.0026499415048547e-4
AFR,rur,mfh,perm,s3,copper,SSP3,2050,120.29644823435983,0,1.508810713798396,0.0253987607644424,0,3.185623758727673e-4
AFR,rur,mfh,perm,s3,glass,SSP3,2025,107.45109048276395,0,0.6569476721840506,0.6131875563907899,0,0.0037489813828159644
AFR,rur,mfh,perm,s3,glass,SSP3,2030,112.84411901947118,0,0.8927941606455125,0.643963772575397,0,0.00509487867704799
AFR,rur,mfh,perm,s3,glass,SSP3,2035,116.69237917926661,0,1.1071823801581469,0.6659245105552456,0,0.006318320783138219
AFR,rur,mfh,perm,s3,glass,SSP3,2040,119.0969365520092,0,1.2867474195711526,0.6796465179631648,0,0.007343038608114961
AFR,rur,mfh,perm,s3,glass,SSP3,2045,120.22495500598238,0,1.4221486103362344,0.6860837432742145,0,0.008115728070126161
AFR,rur,mfh,perm,s3,glass,SSP3,2050,120.29644823435983,0,1.508810713798396,0.6864917312975123,0,0.008610279807245783
AFR,rur,mfh,perm,s3,steel,SSP3,2025,107.45109048276395,0,0.6569476721840506,8.688236074249255,0,0.053119204642033006
AFR,rur,mfh,perm,s3,steel,SSP3,2030,112.84411901947118,0,0.8927941606455125,9.124303357248042,0,0.07218918299059687
AFR,rur,mfh,perm,s3,steel,SSP3,2035,116.69237917926661,0,1.1071823801581469,9.435464394266964,0,0.08952409745535535
AFR,rur,mfh,perm,s3,steel,SSP3,2040,119.0969365520092,0,1.2867474195711526,9.629891105197508,0,0.10404329354813323
AFR,rur,mfh,perm,s3,steel,SSP3,2045,120.22495500598238,0,1.4221486103362344,9.721099957338481,0,0.11499150733373636
AFR,rur,mfh,perm,s3,steel,SSP3,2050,120.29644823435983,0,1.508810713798396,9.726880727389887,0,0.12199879604702357
AFR,rur,mfh,perm,s3,wood,SSP3,2025,107.45109048276395,0,0.6569476721840506,4.785368607665419,0,0.029257374245566268
AFR,rur,mfh,perm,s3,wood,SSP3,2030,112.84411901947118,0,0.8927941606455125,5.025548854732734,0,0.039760872879604274
AFR,rur,mfh,perm,s3,wood,SSP3,2035,116.69237917926661,0,1.1071823801581469,5.196932349121453,0,0.04930872065759969
AFR,rur,mfh,perm,s3,wood,SSP3,2040,119.0969365520092,0,1.2867474195711526,5.30402007913103,0,0.057305706996040234
AFR,rur,mfh,perm,s3,wood,SSP3,2045,120.22495500598238,0,1.4221486103362344,5.354256740985815,0,0.06333584224005319
AFR,rur,mfh,perm,s3,wood,SSP3,2050,120.29644823435983,0,1.508810713798396,5.357440714728669,0,0.06719536667595087
AFR,rur,mfh,perm,s51_std,aluminum,SSP3,2025,48.45054789761364,9.690109579522728,0,0.0981931104219805,0.019638622084396103,0
AFR,rur,mfh,perm,s51_std,aluminum,SSP3,2030,99.83597655401688,9.444548157149672,0.06290610653576313,0.20233424584941959,0.01914095093497152,1.27489709266782e-4
AFR,rur,mfh,perm,s51_std,aluminum,SSP3,2035,163.88283755707312,11.379162460553824,0.2563417611842937,0.3321358841702958,0.023061769257182136,5.195193027522825e-4
AFR,rur,mfh,perm,s51_std,aluminum,SSP3,2040,241.24782505766728,13.535927116665146,0.5927460135509987,0.4889289255306217,0.027432812294286672,0.0012012985876609394
AFR,rur,mfh,perm,s51_std,aluminum,SSP3,2045,330.25120333623533,15.479335704999526,1.0899607199190244,0.6693091055381875,0.03137145370062549,0.0022089870593992103
AFR,rur,mfh,perm,s51_std,aluminum,SSP3,2050,431.094046850619,17.636930562626826,1.7556849701110888,0.8736839350942859,0.03574417927946935,0.003558188206677035
AFR,rur,mfh,perm,s51_std,cement,SSP3,2025,48.45054789761364,9.690109579522728,0,7.030295626313483,1.4060591252626964,0
AFR,rur,mfh,perm,s51_std,cement,SSP3,2030,99.83597655401688,9.444548157149672,0.06290610653576313,14.486449787929235,1.3704275489728104,0.00912783332360557
AFR,rur,mfh,perm,s51_std,cement,SSP3,2035,163.88283755707312,11.379162460553824,0.2563417611842937,23.779809436625204,1.651144920932511,0.03719583040224397
AFR,rur,mfh,perm,s51_std,cement,SSP3,2040,241.24782505766728,13.535927116665146,0.5927460135509987,35.00566253543017,1.9640968644459043,0.08600892843128378
AFR,rur,mfh,perm,s51_std,cement,SSP3,2045,330.25120333623533,15.479335704999526,1.0899607199190244,47.92027523209609,2.2460903091346935,0.15815602536205026
AFR,rur,mfh,perm,s51_std,cement,SSP3,2050,431.094046850619,17.636930562626826,1.7556849701110888,62.552823933141944,2.559162716963559,0.25475427837554426
AFR,rur,mfh,perm,s51_std,concrete,SSP3,2025,48.45054789761364,9.690109579522728,0,46.86863750875656,9.37372750175131,0
AFR,rur,mfh,perm,s51_std,concrete,SSP3,2030,99.83597655401688,9.444548157149672,0.06290610653576313,96.57633191952824,9.136183659818736,0.06085222215737047
AFR,rur,mfh,perm,s51_std,concrete,SSP3,2035,163.88283755707312,11.379162460553824,0.2563417611842937,158.5320629108347,11.00763280621674,0.2479722026816265
AFR,rur,mfh,perm,s51_std,concrete,SSP3,2040,241.24782505766728,13.535927116665146,0.5927460135509987,233.37108356953448,13.093979096306029,0.5733928562085586
AFR,rur,mfh,perm,s51_std,concrete,SSP3,2045,330.25120333623533,15.479335704999526,1.0899607199190244,319.4685015473073,14.973935394231292,1.0543735024136685
AFR,rur,mfh,perm,s51_std,concrete,SSP3,2050,431.094046850619,17.636930562626826,1.7556849701110888,417.01882622094627,17.06108477975706,1.6983618558369618
AFR,rur,mfh,perm,s51_std,copper,SSP3,2025,48.45054789761364,9.690109579522728,0,0.010229594414626777,0.0020459188829253555,0
AFR,rur,mfh,perm,s51_std,copper,SSP3,2030,99.83597655401688,9.444548157149672,0.06290610653576313,0.02107884415041017,0.0019940723329118534,1.3281665202713929e-5
AFR,rur,mfh,perm,s51_std,copper,SSP3,2035,163.88283755707312,11.379162460553824,0.2563417611842937,0.03460136226466892,0.002402536644076741,5.412265417488907e-5
AFR,rur,mfh,perm,s51_std,copper,SSP3,2040,241.24782505766728,13.535927116665146,0.5927460135509987,0.05093579971408997,0.0028579046148671707,1.2514928257007876e-4
AFR,rur,mfh,perm,s51_std,copper,SSP3,2045,330.25120333623533,15.479335704999526,1.0899607199190244,0.06972750591409763,0.00326822570519982,2.301285862898447e-4
AFR,rur,mfh,perm,s51_std,copper,SSP3,2050,431.094046850619,17.636930562626826,1.7556849701110888,0.09101893467048182,0.0037237689603814355,3.706861107545322e-4
AFR,rur,mfh,perm,s51_std,glass,SSP3,2025,48.45054789761364,9.690109579522728,0,0.2764911266851987,0.055298225337039736,0
AFR,rur,mfh,perm,s51_std,glass,SSP3,2030,99.83597655401688,9.444548157149672,0.06290610653576313,0.5697306395682017,0.05389688815328232,3.5898418131839033e-4
AFR,rur,mfh,perm,s51_std,glass,SSP3,2035,163.88283755707312,11.379162460553824,0.2563417611842937,0.93522472638032506,0.06493708711202022,0.0014628569839104833
AFR,rur,mfh,perm,s51_std,glass,SSP3,2040,241.24782505766728,13.535927116665146,0.5927460135509987,1.3767209217428376,0.07724502408361442,0.003382603917528615
AFR,rur,mfh,perm,s51_std,glass,SSP3,2045,330.25120333623533,15.479335704999526,1.0899607199190244,1.8846335338155338,0.08833540909502374,0.00622004250870122
AFR,rur,mfh,perm,s51_std,glass,SSP3,2050,431.094046850619,17.636930562626826,1.7556849701110888,2.4601100275045638,0.10064808374993607,0.010019108896685842
AFR,rur,mfh,perm,s51_std,steel,SSP3,2025,48.45054789761364,9.690109579522728,0,3.9175944717723654,0.7835188943544731,0
AFR,rur,mfh,perm,s51_std,steel,SSP3,2030,99.83597655401688,9.444548157149672,0.06290610653576313,8.072496324675742,0.7636633898759237,0.005086436085841811
AFR,rur,mfh,perm,s51_std,steel,SSP3,2035,163.88283755707312,11.379162460553824,0.2563417611842937,13.25117106598459,0.9200916374169827,0.020727176679656154
AFR,rur,mfh,perm,s51_std,steel,SSP3,2040,241.24782505766728,13.535927116665146,0.5927460135509987,19.506717401220023,1.0944824267956907,0.047928013337633975
AFR,rur,mfh,perm,s51_std,steel,SSP3,2045,330.25120333623533,15.479335704999526,1.0899607199190244,26.703315950528825,1.2516217590101093,0.08813159553587034
AFR,rur,mfh,perm,s51_std,steel,SSP3,2050,431.094046850619,17.636930562626826,1.7556849701110888,34.85722510971117,1.426079676481493,0.14196045311222996
AFR,rur,mfh,perm,s51_std,wood,SSP3,2025,48.45054789761364,9.690109579522728,0,2.157760613612585,0.431552122722517,0
AFR,rur,mfh,perm,s51_std,wood,SSP3,2030,99.83597655401688,9.444548157149672,0.06290610653576313,4.44622707848506,0.4206159664062051,0.0028015435310541114
AFR,rur,mfh,perm,s51_std,wood,SSP3,2035,163.88283755707312,11.379162460553824,0.2563417611842937,7.298574473811858,0.5067746318404638,0.0114162621458156
AFR,rur,mfh,perm,s51_std,wood,SSP3,2040,241.24782505766728,13.535927116665146,0.5927460135509987,10.744048883186581,0.6028268341318215,0.02639813288838395
AFR,rur,mfh,perm,s51_std,wood,SSP3,2045,330.25120333623533,15.479335704999526,1.0899607199190244,14.707842740250786,0.6893771558521441,0.048541748522557514
AFR,rur,mfh,perm,s51_std,wood,SSP3,2050,431.094046850619,17.636930562626826,1.7556849701110888,19.19891096015737,0.7854663314329747,0.07818999047075555
AFR,rur,mfh,perm,sr11_std,aluminum,SSP3,2025,0.0012497640730613213,0,0,2.532855188487533e-6,0,0
AFR,rur,mfh,perm,sr11_std,aluminum,SSP3,2030,0.008030583206571318,0,1.0045918729418544e-5,1.627531530132807e-5,0,2.0359728628303557e-8
AFR,rur,mfh,perm,sr11_std,aluminum,SSP3,2035,0.014587092185837187,0,5.689906047440698e-5,2.95631735014924e-5,0,1.1531542924709785e-7
AFR,rur,mfh,perm,sr11_std,aluminum,SSP3,2040,0.020626980803783324,0,8.987637449162379e-5,4.1804014435876534e-5,0,1.8214945233298302e-7
AFR,rur,mfh,perm,sr11_std,aluminum,SSP3,2045,0.03470143347154298,0,1.0906066510236286e-4,7.032823851389427e-5,0,2.2102961464380893e-7
AFR,rur,mfh,perm,sr11_std,aluminum,SSP3,2050,0.04780876693583681,0,1.554131489376289e-4,9.68924343392322e-5,0,3.1497064856539903e-7
AFR,rur,mfh,perm,sr11_std,cement,SSP3,2025,0.0012497640730613213,0,0,1.813438914113804e-4,0,0
AFR,rur,mfh,perm,sr11_std,cement,SSP3,2030,0.008030583206571318,0,1.0045918729418544e-5,0.0011652576997315148,0,1.457687922435454e-6
AFR,rur,mfh,perm,sr11_std,cement,SSP3,2035,0.014587092185837187,0,5.689906047440698e-5,0.00211662354389544,0,8.256195922487639e-6
AFR,rur,mfh,perm,sr11_std,cement,SSP3,2040,0.020626980803783324,0,8.987637449162379e-5,0.00299302648208097,0,1.3041286629670839e-5
AFR,rur,mfh,perm,sr11_std,cement,SSP3,2045,0.03470143347154298,0,1.0906066510236286e-4,0.005035264750304565,0,1.5824975158015606e-5
AFR,rur,mfh,perm,sr11_std,cement,SSP3,2050,0.04780876693583681,0,1.554131489376289e-4,0.006937171604307262,0,2.2550836443722302e-5
AFR,rur,mfh,perm,sr11_std,concrete,SSP3,2025,0.0012497640730613213,0,0,0.0012089592760758695,0,0
AFR,rur,mfh,perm,sr11_std,concrete,SSP3,2030,0.008030583206571318,0,1.0045918729418544e-5,0.007768384664876765,0,9.717919482903028e-6
AFR,rur,mfh,perm,sr11_std,concrete,SSP3,2035,0.014587092185837187,0,5.689906047440698e-5,0.014110823625969602,0,5.5041306149917595e-5
AFR,rur,mfh,perm,sr11_std,concrete,SSP3,2040,0.020626980803783324,0,8.987637449162379e-5,0.0199535098805398,0,8.694191086447226e-5
AFR,rur,mfh,perm,sr11_std,concrete,SSP3,2045,0.03470143347154298,0,1.0906066510236286e-4,0.03356843166869711,0,1.0549983438677071e-4
AFR,rur,mfh,perm,sr11_std,concrete,SSP3,2050,0.04780876693583681,0,1.554131489376289e-4,0.046247810695381746,0,1.5033890962481535e-4
AFR,rur,mfh,perm,sr11_std,copper,SSP3,2025,0.0012497640730613213,0,0,2.6386862762431203e-7,0,0
AFR,rur,mfh,perm,sr11_std,copper,SSP3,2030,0.008030583206571318,0,1.0045918729418544e-5,1.6955351937347998e-6,0,2.1210425595479394e-9
AFR,rur,mfh,perm,sr11_std,copper,SSP3,2035,0.014587092185837187,0,5.689906047440698e-5,3.0798420910578723e-6,0,1.2013369022296923e-8
AFR,rur,mfh,perm,sr11_std,copper,SSP3,2040,0.020626980803783324,0,8.987637449162379e-5,4.355072476515553e-6,0,1.8976026038948116e-8
AFR,rur,mfh,perm,sr11_std,copper,SSP3,2045,0.03470143347154298,0,1.0906066510236286e-4,7.3266785500587265e-6,0,2.3026496479342436e-8
AFR,rur,mfh,perm,sr11_std,copper,SSP3,2050,0.04780876693583681,0,1.554131489376289e-4,1.0094092150423706e-5,0,3.281311665848535e-8
AFR,rur,mfh,perm,sr11_std,glass,SSP3,2025,0.0012497640730613213,0,0,7.131986977353196e-6,0,0
AFR,rur,mfh,perm,sr11_std,glass,SSP3,2030,0.008030583206571318,0,1.0045918729418544e-5,4.582786150151052e-5,0,5.73287095525638e-8
