R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
AFR,rur,mfh,perm,s1,aluminum,SSP2,2025,34.613628892974695,0,0.3249023475829624,0.07015028790129992,0,6.58468757876438e-4
AFR,rur,mfh,perm,s1,aluminum,SSP2,2030,38.1375845563005,0,0.3184262477808797,0.07729217138014823,0,6.453438622753917e-4
AFR,rur,mfh,perm,s1,cement,SSP2,2025,34.613628892974695,0,0.3249023475829624,5.02252408644286,0,0.0471441428901568
AFR,rur,mfh,perm,s1,cement,SSP2,2030,38.1375845563005,0,0.3184262477808797,5.533858863080593,0,0.04620444461862509
AFR,rur,mfh,perm,s1,concrete,SSP2,2025,34.613628892974695,0,0.3249023475829624,33.483493909619064,0,0.3142942859343787
AFR,rur,mfh,perm,s1,concrete,SSP2,2030,38.1375845563005,0,0.3184262477808797,36.89239242053729,0,0.308029630790834
AFR,rur,mfh,perm,s1,copper,SSP2,2025,34.613628892974695,0,0.3249023475829624,0.007308139952138247,0,6.859817658114657e-5
AFR,rur,mfh,perm,s1,copper,SSP2,2030,38.1375845563005,0,0.3184262477808797,0.008052169457173537,0,6.723084685550658e-5
AFR,rur,mfh,perm,s1,glass,SSP2,2025,34.613628892974695,0,0.3249023475829624,0.1975284422274468,0,0.0018541093969817396
AFR,rur,mfh,perm,s1,glass,SSP2,2030,38.1375845563005,0,0.3184262477808797,0.2176384825473341,0,0.001817152454109029
AFR,rur,mfh,perm,s1,steel,SSP2,2025,34.613628892974695,0,0.3249023475829624,2.7987745667119026,0,0.026270820372282493
AFR,rur,mfh,perm,s1,steel,SSP2,2030,38.1375845563005,0,0.3184262477808797,3.0837131241579385,0,0.025747178558429347
AFR,rur,mfh,perm,s1,wood,SSP2,2025,34.613628892974695,0,0.3249023475829624,1.541529009688289,0,0.014469629742191462
AFR,rur,mfh,perm,s1,wood,SSP2,2030,38.1375845563005,0,0.3184262477808797,1.698469499824954,0,0.014181214570658457
AFR,rur,mfh,perm,s2,aluminum,SSP2,2025,75.11309912882307,0,0.9589141375601258,0.15222921425945246,0,0.0019433993191081598
AFR,rur,mfh,perm,s2,aluminum,SSP2,2030,80.7184320810622,0,1.032326886581208,0.16358935571119224,0,0.002092182490482024
AFR,rur,mfh,perm,s2,cement,SSP2,2025,75.11309912882307,0,0.9589141375601258,10.899098466340048,0,0.13914083864531815
AFR,rur,mfh,perm,s2,cement,SSP2,2030,80.7184320810622,0,1.032326886581208,11.712446291042328,0,0.14979321206014973
AFR,rur,mfh,perm,s2,concrete,SSP2,2025,75.11309912882307,0,0.9589141375601258,72.66065644226698,0,0.9276055909687877
AFR,rur,mfh,perm,s2,concrete,SSP2,2030,80.7184320810622,0,1.032326886581208,78.08297527361553,0,0.9986214137343316
AFR,rur,mfh,perm,s2,copper,SSP2,2025,75.11309912882307,0,0.9589141375601258,0.015858985556515475,0,2.0246009862305103e-4
AFR,rur,mfh,perm,s2,copper,SSP2,2030,80.7184320810622,0,1.032326886581208,0.017042466139263916,0,2.179600811812555e-4
AFR,rur,mfh,perm,s2,glass,SSP2,2025,75.11309912882307,0,0.9589141375601258,0.4286454190535213,0,0.005472203345329422
AFR,rur,mfh,perm,s2,glass,SSP2,2030,80.7184320810622,0,1.032326886581208,0.4606331857695012,0,0.00589114543310087
AFR,rur,mfh,perm,s2,steel,SSP2,2025,75.11309912882307,0,0.9589141375601258,6.073464071585048,0,0.07753548488550616
AFR,rur,mfh,perm,s2,steel,SSP2,2030,80.7184320810622,0,1.032326886581208,6.526697777683491,0,0.08347146274751852
AFR,rur,mfh,perm,s2,wood,SSP2,2025,75.11309912882307,0,0.9589141375601258,3.345185842047722,0,0.042705547153687205
AFR,rur,mfh,perm,s2,wood,SSP2,2030,80.7184320810622,0,1.032326886581208,3.594821134017704,0,0.04597500736101995
AFR,rur,mfh,perm,s3,aluminum,SSP2,2025,126.86103159088168,0,0.774392010037472,0.2571050240664739,0,0.001569434473934074
AFR,rur,mfh,perm,s3,aluminum,SSP2,2030,140.29663562991558,0,1.1084912573203627,0.2843345149233945,0,0.002246542281872099
AFR,rur,mfh,perm,s3,cement,SSP2,2025,126.86103159088168,0,0.774392010037472,18.40785283641591,0,0.11236621663646228
AFR,rur,mfh,perm,s3,cement,SSP2,2030,140.29663562991558,0,1.1084912573203627,20.357392571489825,0,0.16084485266532791
AFR,rur,mfh,perm,s3,concrete,SSP2,2025,126.86103159088168,0,0.774392010037472,122.7190189094394,0,0.7491081109097485
AFR,rur,mfh,perm,s3,concrete,SSP2,2030,140.29663562991558,0,1.1084912573203627,135.71595047659883,0,1.072299017768853
AFR,rur,mfh,perm,s3,copper,SSP2,2025,126.86103159088168,0,0.774392010037472,0.02678477244340497,0,1.6350106499004316e-4
AFR,rur,mfh,perm,s3,copper,SSP2,2030,140.29663562991558,0,1.1084912573203627,0.029621495370156594,0,2.3404102670850297e-4
AFR,rur,mfh,perm,s3,glass,SSP2,2025,126.86103159088168,0,0.774392010037472,0.7239536203209185,0,0.004419197070871971
AFR,rur,mfh,perm,s3,glass,SSP2,2030,140.29663562991558,0,1.1084912573203627,0.800626134041484,0,0.0063257901088110335
AFR,rur,mfh,perm,s3,steel,SSP2,2025,126.86103159088168,0,0.774392010037472,10.257677108090165,0,0.06261547060145657
AFR,rur,mfh,perm,s3,steel,SSP2,2030,140.29663562991558,0,1.1084912573203627,11.344047652742647,0,0.08962993010653118
AFR,rur,mfh,perm,s3,wood,SSP2,2025,126.86103159088168,0,0.774392010037472,5.649796529598148,0,0.03448779531422882
AFR,rur,mfh,perm,s3,wood,SSP2,2030,140.29663562991558,0,1.1084912573203627,6.248155443449552,0,0.04936701191974713
AFR,rur,mfh,perm,s51_std,aluminum,SSP2,2025,28.537299611370035,5.707459922274007,0,0.057835593888555706,0.011567118777711142,0
AFR,rur,mfh,perm,s51_std,aluminum,SSP2,2030,65.77527162184805,6.589909405912804,0.03924750886282458,0.13330455050887047,0.013355549731513256,7.954161797507366e-5
AFR,rur,mfh,perm,s51_std,cement,SSP2,2025,28.537299611370035,5.707459922274007,0,4.14083351685882,0.8281667033717641,0
AFR,rur,mfh,perm,s51_std,cement,SSP2,2030,65.77527162184805,6.589909405912804,0.03924750886282458,9.544156350509207,0.9562123295714627,0.005694911654768004
AFR,rur,mfh,perm,s51_std,concrete,SSP2,2025,28.537299611370035,5.707459922274007,0,27.605556779058805,5.521111355811761,0
AFR,rur,mfh,perm,s51_std,concrete,SSP2,2030,65.77527162184805,6.589909405912804,0.03924750886282458,63.627709003394706,6.374748863809751,0.037966077698453365
AFR,rur,mfh,perm,s51_std,copper,SSP2,2025,28.537299611370035,5.707459922274007,0,0.006025215676196309,0.0012050431352392617,0
AFR,rur,mfh,perm,s51_std,copper,SSP2,2030,65.77527162184805,6.589909405912804,0.03924750886282458,0.013887445661611524,0.0013913588881198672,8.286513050370271e-6
AFR,rur,mfh,perm,s51_std,glass,SSP2,2025,28.537299611370035,5.707459922274007,0,0.16285285645839742,0.032570571291679486,0
AFR,rur,mfh,perm,s51_std,glass,SSP2,2030,65.77527162184805,6.589909405912804,0.03924750886282458,0.3753575500772713,0.03760641634527238,2.2397245059026816e-4
AFR,rur,mfh,perm,s51_std,steel,SSP2,2025,28.537299611370035,5.707459922274007,0,2.307457233157963,0.4614914466315926,0
AFR,rur,mfh,perm,s51_std,steel,SSP2,2030,65.77527162184805,6.589909405912804,0.03924750886282458,5.318429856141407,0.5328441839840634,0.0031734589271674996
AFR,rur,mfh,perm,s51_std,wood,SSP2,2025,28.537299611370035,5.707459922274007,0,1.2709177458715355,0.2541835491743071,0
AFR,rur,mfh,perm,s51_std,wood,SSP2,2030,65.77527162184805,6.589909405912804,0.03924750886282458,2.9293227138569407,0.29348371856191363,0.0017479003330483464
AFR,rur,mfh,perm,s52_low,aluminum,SSP2,2030,0.0031100922142465333,6.220184428493067e-4,0,6.303120221909672e-6,1.2606240443819344e-6,0
AFR,rur,mfh,perm,s52_low,cement,SSP2,2030,0.0031100922142465333,6.220184428493067e-4,0,4.512821555177076e-4,9.025643110354152e-5,0
AFR,rur,mfh,perm,s52_low,concrete,SSP2,2030,0.0031100922142465333,6.220184428493067e-4,0,0.0030085477034513843,6.017095406902768e-4,0
AFR,rur,mfh,perm,s52_low,copper,SSP2,2030,0.0031100922142465333,6.220184428493067e-4,0,6.566485483520728e-7,1.3132970967041454e-7,0
AFR,rur,mfh,perm,s52_low,glass,SSP2,2030,0.0031100922142465333,6.220184428493067e-4,0,1.7748259570336915e-5,3.549651914067383e-6,0
AFR,rur,mfh,perm,s52_low,steel,SSP2,2030,0.0031100922142465333,6.220184428493067e-4,0,2.5147455692311387e-4,5.0294911384622776e-5,0
AFR,rur,mfh,perm,s52_low,wood,SSP2,2030,0.0031100922142465333,6.220184428493067e-4,0,1.3850894934739954e-4,2.770178986947991e-5,0
AFR,rur,mfh,perm,sr11_std,aluminum,SSP2,2025,0.005797073026715734,0,0,1.1748734669409579e-5,0,0
AFR,rur,mfh,perm,sr11_std,aluminum,SSP2,2030,0.01019404760389985,0,4.672129706906717e-5,2.0659936480635043e-5,0,9.468849540888324e-8
AFR,rur,mfh,perm,sr11_std,cement,SSP2,2025,0.005797073026715734,0,0,8.411697888590197e-4,0,0
AFR,rur,mfh,perm,sr11_std,cement,SSP2,2030,0.01019404760389985,0,4.672129706906717e-5,0.001479181792444878,0,6.77937700796432e-6
AFR,rur,mfh,perm,sr11_std,concrete,SSP2,2025,0.005797073026715734,0,0,0.005607798592393465,0,0
AFR,rur,mfh,perm,sr11_std,concrete,SSP2,2030,0.01019404760389985,0,4.672129706906717e-5,0.00986121194963252,0,4.519584671976213e-5
AFR,rur,mfh,perm,sr11_std,copper,SSP2,2025,0.005797073026715734,0,0,1.2239635758215158e-6,0,0
AFR,rur,mfh,perm,sr11_std,copper,SSP2,2030,0.01019404760389985,0,4.672129706906717e-5,2.1523177127255888e-6,0,9.864489469795825e-9
AFR,rur,mfh,perm,sr11_std,glass,SSP2,2025,0.005797073026715734,0,0,3.308196340772348e-5,0,0
AFR,rur,mfh,perm,sr11_std,glass,SSP2,2030,0.01019404760389985,0,4.672129706906717e-5,5.817403166298649e-5,0,2.666228686230504e-7
AFR,rur,mfh,perm,sr11_std,steel,SSP2,2025,0.005797073026715734,0,0,4.687373461681912e-4,0,0
AFR,rur,mfh,perm,sr11_std,steel,SSP2,2030,0.01019404760389985,0,4.672129706906717e-5,8.242661078346522e-4,0,3.7777714196050837e-6
AFR,rur,mfh,perm,sr11_std,wood,SSP2,2025,0.005797073026715734,0,0,2.581744973806417e-4,0,0
AFR,rur,mfh,perm,sr11_std,wood,SSP2,2030,0.01019404760389985,0,4.672129706906717e-5,4.5399516346997254e-4,0,2.080747876072866e-6
AFR,rur,mfh,perm,sr21_std,aluminum,SSP2,2025,0.01783679473867678,0,0,3.614923734299721e-5,0,0
AFR,rur,mfh,perm,sr21_std,aluminum,SSP2,2030,0.030686471581716716,0,2.172087530121425e-4,6.219124908250804e-5,0,4.402097395103451e-7
AFR,rur,mfh,perm,sr21_std,cement,SSP2,2025,0.01783679473867678,0,0,0.0025881635085688473,0,0
AFR,rur,mfh,perm,sr21_std,cement,SSP2,2030,0.030686471581716716,0,2.172087530121425e-4,0.004452683742686049,0,3.151753308394441e-5
AFR,rur,mfh,perm,sr21_std,concrete,SSP2,2025,0.01783679473867678,0,0,0.017254423390458982,0,0
AFR,rur,mfh,perm,sr21_std,concrete,SSP2,2030,0.030686471581716716,0,2.172087530121425e-4,0.029684558284573663,0,2.1011688722629606e-4
AFR,rur,mfh,perm,sr21_std,copper,SSP2,2025,0.01783679473867678,0,0,3.7659672336254267e-6,0,0
AFR,rur,mfh,perm,sr21_std,copper,SSP2,2030,0.030686471581716716,0,2.172087530121425e-4,6.478980567160807e-6,0,4.5860316199447966e-8
AFR,rur,mfh,perm,sr21_std,glass,SSP2,2025,0.01783679473867678,0,0,1.0178864198132777e-4,0,0
AFR,rur,mfh,perm,sr21_std,glass,SSP2,2030,0.030686471581716716,0,2.172087530121425e-4,1.7511746450322554e-4,0,1.2395379505950296e-6
AFR,rur,mfh,perm,sr21_std,steel,SSP2,2025,0.01783679473867678,0,0,0.001442240211814411,0,0
AFR,rur,mfh,perm,sr21_std,steel,SSP2,2030,0.030686471581716716,0,2.172087530121425e-4,0.002481234096274365,0,1.7562976002235268e-5
AFR,rur,mfh,perm,sr21_std,wood,SSP2,2025,0.01783679473867678,0,0,7.943673463000112e-4,0,0
AFR,rur,mfh,perm,sr21_std,wood,SSP2,2030,0.030686471581716716,0,2.172087530121425e-4,0.0013666318054791592,0,9.67346113756929e-6
AFR,rur,mfh,perm,sr31_std,aluminum,SSP2,2025,0.005574925673497193,0,0,1.1298516033479286e-5,0,0
AFR,rur,mfh,perm,sr31_std,aluminum,SSP2,2030,0.018076932748402975,0,4.685223655608621e-5,3.6635917042789014e-5,0,9.495386610261879e-8
AFR,rur,mfh,perm,sr31_std,cement,SSP2,2025,0.005574925673497193,0,0,8.089356525386263e-4,0,0
AFR,rur,mfh,perm,sr31_std,cement,SSP2,2030,0.018076932748402975,0,4.685223655608621e-5,0.002623008134125143,0,6.798376654879498e-6
AFR,rur,mfh,perm,sr31_std,concrete,SSP2,2025,0.005574925673497193,0,0,0.005392904350257509,0,0
AFR,rur,mfh,perm,sr31_std,concrete,SSP2,2030,0.018076932748402975,0,4.685223655608621e-5,0.01748672089416762,0,4.532251103252999e-5
