R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
AFR,rur,mfh,perm,s1,aluminum,SSP5,2025,33.57301670656937,0,0.3249023475829624,0.06804131386983826,0,6.58468757876438e-4
AFR,rur,mfh,perm,s1,aluminum,SSP5,2030,36.8091352782505,0,0.30942521718589855,0.07459984750952406,0,6.271017735998962e-4
AFR,rur,mfh,perm,s1,aluminum,SSP5,2035,39.726334432274484,0,0.292712666707205,0.08051203779598508,0,5.932310046241731e-4
AFR,rur,mfh,perm,s1,aluminum,SSP5,2040,41.69248914434187,0,0.2699301269422771,0.08449677801309703,0,5.470583906929916e-4
AFR,rur,mfh,perm,s1,aluminum,SSP5,2045,42.769139226740606,0,0.23955461696807046,0.08667878884711736,0,4.854973571351411e-4
AFR,rur,mfh,perm,s1,aluminum,SSP5,2050,42.8633560703264,0,0.20559290037878883,0.08686973498348263,0,4.166682781695431e-4
AFR,rur,mfh,perm,s1,cement,SSP5,2025,33.57301670656937,0,0.3249023475829624,4.871528656664982,0,0.0471441428901568
AFR,rur,mfh,perm,s1,cement,SSP5,2030,36.8091352782505,0,0.30942521718589855,5.341097551712343,0,0.04489837257671684
AFR,rur,mfh,perm,s1,cement,SSP5,2035,39.726334432274484,0,0.292712666707205,5.764390441959109,0,0.042473339720882214
AFR,rur,mfh,perm,s1,cement,SSP5,2040,41.69248914434187,0,0.2699301269422771,6.049684406066866,0,0.03916753624464176
AFR,rur,mfh,perm,s1,cement,SSP5,2045,42.769139226740606,0,0.23955461696807046,6.205909024648129,0,0.03475997380860945
AFR,rur,mfh,perm,s1,cement,SSP5,2050,42.8633560703264,0,0.20559290037878883,6.219580124194536,0,0.029832043827213207
AFR,rur,mfh,perm,s1,concrete,SSP5,2025,33.57301670656937,0,0.3249023475829624,32.47685771109988,0,0.3142942859343787
AFR,rur,mfh,perm,s1,concrete,SSP5,2030,36.8091352782505,0,0.30942521718589855,35.60731701141562,0,0.29932248384477894
AFR,rur,mfh,perm,s1,concrete,SSP5,2035,39.726334432274484,0,0.292712666707205,38.429269613060725,0,0.28315559813921476
AFR,rur,mfh,perm,s1,concrete,SSP5,2040,41.69248914434187,0,0.2699301269422771,40.33122937377911,0,0.26111690829761175
AFR,rur,mfh,perm,s1,concrete,SSP5,2045,42.769139226740606,0,0.23955461696807046,41.37272683098753,0,0.23173315872406297
AFR,rur,mfh,perm,s1,concrete,SSP5,2050,42.8633560703264,0,0.20559290037878883,41.46386749463024,0,0.1988802921814214
AFR,rur,mfh,perm,s1,copper,SSP5,2025,33.57301670656937,0,0.3249023475829624,0.007088430556233381,0,6.859817658114657e-5
AFR,rur,mfh,perm,s1,copper,SSP5,2030,36.8091352782505,0,0.30942521718589855,0.00777168764830787,0,6.533041649309083e-5
AFR,rur,mfh,perm,s1,copper,SSP5,2035,39.726334432274484,0,0.292712666707205,0.008387609768227335,0,6.180181629248439e-5
AFR,rur,mfh,perm,s1,copper,SSP5,2040,41.69248914434187,0,0.2699301269422771,0.008802733355753314,0,5.69916304092862e-5
AFR,rur,mfh,perm,s1,copper,SSP5,2045,42.769139226740606,0,0.23955461696807046,0.009030051603891349,0,5.0578304644008556e-5
AFR,rur,mfh,perm,s1,copper,SSP5,2050,42.8633560703264,0,0.20559290037878883,0.009049944053796059,0,4.3407806034436285e-5
AFR,rur,mfh,perm,s1,glass,SSP5,2025,33.57301670656937,0,0.3249023475829624,0.19159001535001355,0,0.0018541093969817396
AFR,rur,mfh,perm,s1,glass,SSP5,2030,36.8091352782505,0,0.30942521718589855,0.2100574653334859,0,0.0017657865728440028
AFR,rur,mfh,perm,s1,glass,SSP5,2035,39.726334432274484,0,0.292712666707205,0.22670494850675518,0,0.0016704136181066875
AFR,rur,mfh,perm,s1,glass,SSP5,2040,41.69248914434187,0,0.2699301269422771,0.23792513806427512,0,0.0015404012578405714
AFR,rur,mfh,perm,s1,glass,SSP5,2045,42.769139226740606,0,0.23955461696807046,0.2440692212015228,0,0.0013670583475776405
AFR,rur,mfh,perm,s1,glass,SSP5,2050,42.8633560703264,0,0.20559290037878883,0.2446068853222838,0,0.0011732501515634858
AFR,rur,mfh,perm,s1,steel,SSP5,2025,33.57301670656937,0,0.3249023475829624,2.714633174599364,0,0.026270820372282493
AFR,rur,mfh,perm,s1,steel,SSP5,2030,36.8091352782505,0,0.30942521718589855,2.976297918890982,0,0.02501937692915429
AFR,rur,mfh,perm,s1,steel,SSP5,2035,39.726334432274484,0,0.292712666707205,3.2121756080971817,0,0.02366804039725573
AFR,rur,mfh,perm,s1,steel,SSP5,2040,41.69248914434187,0,0.2699301269422771,3.3711541370277853,0,0.021825899168540924
AFR,rur,mfh,perm,s1,steel,SSP5,2045,42.769139226740606,0,0.23955461696807046,3.458209466510371,0,0.01936980867801255
AFR,rur,mfh,perm,s1,steel,SSP5,2050,42.8633560703264,0,0.20559290037878883,3.465827613292932,0,0.016623746168188534
AFR,rur,mfh,perm,s1,wood,SSP5,2025,33.57301670656937,0,0.3249023475829624,1.4951850138553489,0,0.014469629742191462
AFR,rur,mfh,perm,s1,wood,SSP5,2030,36.8091352782505,0,0.30942521718589855,1.63930658725241,0,0.013780350800432056
AFR,rur,mfh,perm,s1,wood,SSP5,2035,39.726334432274484,0,0.292712666707205,1.7692249826009783,0,0.013036052031052953
AFR,rur,mfh,perm,s1,wood,SSP5,2040,41.69248914434187,0,0.2699301269422771,1.8567883102011755,0,0.012021424351574325
AFR,rur,mfh,perm,s1,wood,SSP5,2045,42.769139226740606,0,0.23955461696807046,1.9047372652336771,0,0.010668641320529025
AFR,rur,mfh,perm,s1,wood,SSP5,2050,42.8633560703264,0,0.20559290037878883,1.908933242432076,0,0.009156145433343515
AFR,rur,mfh,perm,s2,aluminum,SSP5,2025,72.52549184123166,0,0.9589141375601258,0.14698499682240465,0,0.0019433993191081598
AFR,rur,mfh,perm,s2,aluminum,SSP5,2030,77.47998354340622,0,0.9992384941932538,0.15702610000712994,0,0.0020251233485647406
AFR,rur,mfh,perm,s2,aluminum,SSP5,2035,81.28863826054693,0,1.0269982325038176,0.16474497356847134,0,0.0020813830848834037
AFR,rur,mfh,perm,s2,aluminum,SSP5,2040,82.81543052813457,0,1.0211172169131475,0.16783927256462453,0,0.0020694642266176847
AFR,rur,mfh,perm,s2,aluminum,SSP5,2045,82.41230040682862,0,0.9714089142773598,0.1670222621853101,0,0.0019687220665925856
AFR,rur,mfh,perm,s2,aluminum,SSP5,2050,80.13718518182895,0,0.8898023163034304,0.16241136199521908,0,0.001803332694671553
AFR,rur,mfh,perm,s2,cement,SSP5,2025,72.52549184123166,0,0.9589141375601258,10.523630179892315,0,0.13914083864531815
AFR,rur,mfh,perm,s2,cement,SSP5,2030,77.47998354340622,0,0.9992384941932538,11.242539312107102,0,0.14499200360367662
AFR,rur,mfh,perm,s2,cement,SSP5,2035,81.28863826054693,0,1.0269982325038176,11.79518463320101,0,0.14902001103188522
AFR,rur,mfh,perm,s2,cement,SSP5,2040,82.81543052813457,0,1.0211172169131475,12.016726008208645,0,0.14816666096713998
AFR,rur,mfh,perm,s2,cement,SSP5,2045,82.41230040682862,0,0.9714089142773598,11.95823081978185,0,0.1409538619839306
AFR,rur,mfh,perm,s2,cement,SSP5,2050,80.13718518182895,0,0.8898023163034304,11.628105912846335,0,0.12911254060141852
AFR,rur,mfh,perm,s2,concrete,SSP5,2025,72.52549184123166,0,0.9589141375601258,70.15753453261544,0,0.9276055909687877
AFR,rur,mfh,perm,s2,concrete,SSP5,2030,77.47998354340622,0,0.9992384941932538,74.95026208071401,0,0.9666133573578441
AFR,rur,mfh,perm,s2,concrete,SSP5,2035,81.28863826054693,0,1.0269982325038176,78.63456422134007,0,0.9934667402125681
AFR,rur,mfh,perm,s2,concrete,SSP5,2040,82.81543052813457,0,1.0211172169131475,80.11150672139098,0,0.9877777397809333
AFR,rur,mfh,perm,s2,concrete,SSP5,2045,82.41230040682862,0,0.9714089142773598,79.72153879854567,0,0.939692413226204
AFR,rur,mfh,perm,s2,concrete,SSP5,2050,80.13718518182895,0,0.8898023163034304,77.52070608564223,0,0.8607502706761234
AFR,rur,mfh,perm,s2,copper,SSP5,2025,72.52549184123166,0,0.9589141375601258,0.015312651733576469,0,2.0246009862305103e-4
AFR,rur,mfh,perm,s2,copper,SSP5,2030,77.47998354340622,0,0.9992384941932538,0.016358717110401155,0,2.109739716603461e-4
AFR,rur,mfh,perm,s2,copper,SSP5,2035,81.28863826054693,0,1.0269982325038176,0.01716285647955829,0,2.1683501712413189e-4
AFR,rur,mfh,perm,s2,copper,SSP5,2040,82.81543052813457,0,1.0211172169131475,0.01748521538633092,0,2.1559333035588762e-4
AFR,rur,mfh,perm,s2,copper,SSP5,2045,82.41230040682862,0,0.9714089142773598,0.01740010060814526,0,2.0509818020653963e-4
AFR,rur,mfh,perm,s2,copper,SSP5,2050,80.13718518182895,0,0.8898023163034304,0.01691974471934353,0,1.8786819138175034e-4
AFR,rur,mfh,perm,s2,glass,SSP5,2025,72.52549184123166,0,0.9589141375601258,0.41387880679813716,0,0.005472203345329422
AFR,rur,mfh,perm,s2,glass,SSP5,2030,77.47998354340622,0,0.9992384941932538,0.44215243944686483,0,0.0057023210071959155
AFR,rur,mfh,perm,s2,glass,SSP5,2035,81.28863826054693,0,1.0269982325038176,0.46388716236728406,0,0.005860736580497452
AFR,rur,mfh,perm,s2,glass,SSP5,2040,82.81543052813457,0,1.0211172169131475,0.47260005690815976,0,0.005827175584858068
AFR,rur,mfh,perm,s2,glass,SSP5,2045,82.41230040682862,0,0.9714089142773598,0.47029952768243943,0,0.00554350687113327
AFR,rur,mfh,perm,s2,glass,SSP5,2050,80.13718518182895,0,0.8898023163034304,0.45731620346434965,0,0.005077805218668177
AFR,rur,mfh,perm,s2,steel,SSP5,2025,72.52549184123166,0,0.9589141375601258,5.8642363859372395,0,0.07753548488550616
AFR,rur,mfh,perm,s2,steel,SSP5,2030,77.47998354340622,0,0.9992384941932538,6.2648446379615095,0,0.08079601512672353
AFR,rur,mfh,perm,s2,steel,SSP5,2035,81.28863826054693,0,1.0269982325038176,6.572803274389956,0,0.08304060062807075
AFR,rur,mfh,perm,s2,steel,SSP5,2040,82.81543052813457,0,1.0211172169131475,6.696256015516557,0,0.0825650758885961
AFR,rur,mfh,perm,s2,steel,SSP5,2045,82.41230040682862,0,0.9714089142773598,6.663659885995576,0,0.07854578240158186
AFR,rur,mfh,perm,s2,steel,SSP5,2050,80.13718518182895,0,0.8898023163034304,6.479699555001201,0,0.07194726967147996
AFR,rur,mfh,perm,s2,wood,SSP5,2025,72.52549184123166,0,0.9589141375601258,3.2299459256599725,0,0.042705547153687205
AFR,rur,mfh,perm,s2,wood,SSP5,2030,77.47998354340622,0,0.9992384941932538,3.450595794842344,0,0.044501405245861984
AFR,rur,mfh,perm,s2,wood,SSP5,2035,81.28863826054693,0,1.0269982325038176,3.6202154482023583,0,0.04573769405104342
AFR,rur,mfh,perm,s2,wood,SSP5,2040,82.81543052813457,0,1.0211172169131475,3.6882116291151257,0,0.0454757811447868
AFR,rur,mfh,perm,s2,wood,SSP5,2045,82.41230040682862,0,0.9714089142773598,3.6702581005037875,0,0.04326200602249721
AFR,rur,mfh,perm,s2,wood,SSP5,2050,80.13718518182895,0,0.8898023163034304,3.568935117855403,0,0.03962763013698252
AFR,rur,mfh,perm,s3,aluminum,SSP5,2025,123.7283145951026,0,0.774392010037472,0.25075605095398407,0,0.001569434473934074
AFR,rur,mfh,perm,s3,aluminum,SSP5,2030,136.3744658532648,0,1.0815597991816701,0.27638558417474157,0,0.002191961193368705
AFR,rur,mfh,perm,s3,aluminum,SSP5,2035,146.05471179756069,0,1.3888905114814012,0.2960042159584079,0,0.002814818103731937
AFR,rur,mfh,perm,s3,aluminum,SSP5,2040,150.32985128513116,0,1.6543272225742345,0.30466849865464246,0,0.0033527698383018912
AFR,rur,mfh,perm,s3,aluminum,SSP5,2045,149.77118147104795,0,1.8286243592053046,0.30353626116458093,0,0.0037060120352656258
AFR,rur,mfh,perm,s3,aluminum,SSP5,2050,144.6247180372251,0,1.901862441327408,0.29310609527031783,0,0.0038544412150575014
AFR,rur,mfh,perm,s3,cement,SSP5,2025,123.7283145951026,0,0.774392010037472,17.953287768535876,0,0.11236621663646228
AFR,rur,mfh,perm,s3,cement,SSP5,2030,136.3744658532648,0,1.0815597991816701,19.788275931473358,0,0.1569370307607583
AFR,rur,mfh,perm,s3,cement,SSP5,2035,146.05471179756069,0,1.3888905114814012,21.192903818605547,0,0.20153148544222999
AFR,rur,mfh,perm,s3,cement,SSP5,2040,150.32985128513116,0,1.6543272225742345,21.813237246100744,0,0.24004701581357787
AFR,rur,mfh,perm,s3,cement,SSP5,2045,149.77118147104795,0,1.8286243592053046,21.732172859402734,0,0.2653379660815877
AFR,rur,mfh,perm,s3,cement,SSP5,2050,144.6247180372251,0,1.901862441327408,20.98540814899646,0,0.2759649948927102
AFR,rur,mfh,perm,s3,concrete,SSP5,2025,123.7283145951026,0,0.774392010037472,119.68858512357251,0,0.7491081109097485
AFR,rur,mfh,perm,s3,concrete,SSP5,2030,136.3744658532648,0,1.0815597991816701,131.92183954315573,0,1.0462468717383886
