R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP1_LED,2025,0.0770600506231736,6.8785971979061316,73.08996627694006,1.3107072023800543,0.749610658032547,0.5610965443475074,2420.0020698220555,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP1_LED,2030,0.07310065990252812,7.677513534334603,80.65935686653754,1.6571963691548721,0.9286161488635881,0.728580220291284,2384.036055783186,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP1_LED,2035,0.06942164524930043,8.30022620395148,85.24267299053486,2.0263269387710556,1.0695362845366048,0.9567906542344508,2361.6443330615257,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP1_LED,2040,0.06550391916288181,8.69411745667097,87.77246912595254,2.616579439611346,1.302837820712009,1.313741618899337,2337.672957362144,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP1_LED,2045,0.06141612826601278,8.863218314830569,88.21218313215319,3.586489454816507,1.7160829623207121,1.8704064924957948,2314.8950069881366,0
AFR,rur,mfh,perm,s1,biomass_solid,electricity,SSP1_LED,2050,0.05540016353511073,8.544513976693022,79.7332577181224,5.3840994183257935,2.6949680885166782,2.6891313298091157,2219.8773055667643,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP1_LED,2025,0.04288273178753493,3.8313699351688797,21.94140466579829,0.7294749481924427,0.41700756634012376,0.31246738185231904,538.3259852581365,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP1_LED,2030,0.040670365534412625,4.273324461444241,24.151022666928718,0.9222331476076202,0.5166243840010971,0.40560876360652315,530.2396777885529,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP1_LED,2035,0.03878341276658354,4.639288439611799,25.92542354532066,1.141067014815113,0.6032984389437738,0.5377685758713393,526.7879550840069,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP1_LED,2040,0.03670394436394044,4.870765432296463,26.944495866308813,1.4837432981340868,0.742311322729096,0.7414319754049908,522.5274145719352,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP1_LED,2045,0.03448809386412475,4.972086044931804,27.23170617172401,2.032207748394284,0.9779138518594395,1.0542938965348447,518.214855076553,0
AFR,rur,mfh,perm,s1,coal,electricity,SSP1_LED,2050,0.03209891015264526,4.942958318086328,26.805960477726476,3.037094953445994,1.524620854096158,1.5124740993498358,512.7181063355122,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP1_LED,2025,0.025654291615674653,2.2904503723154366,9.571232454821242,0.44063053241326205,0.2519340420745002,0.18869649033876187,166.07242875041436,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP1_LED,2030,0.02394642457736998,2.5142811350310317,10.079267982073329,0.5534967200948245,0.30991206813328814,0.2435846519615364,161.04537462442948,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP1_LED,2035,0.02249097976486395,2.689145877327704,10.356968191134454,0.6817920969635336,0.3597010539441905,0.32209104301934316,157.62212882208635,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP1_LED,2040,0.020977877004248767,2.7835197684537825,10.30812727991409,0.8848014041681981,0.4409150968209365,0.44388630734726153,154.12021968577417,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP1_LED,2045,0.019388790449789847,2.7957948276854605,9.952583491961951,1.214900721466314,0.5824592066555841,0.6324415148107299,150.36210949776324,0
AFR,rur,mfh,perm,s1,electricity,electricity,SSP1_LED,2050,0.017761161845031504,2.736351460421536,9.360970724155312,1.823633614875737,0.914203420697533,0.9094301941782039,146.43451998155697,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP1_LED,2025,1.712199279967962e-5,0.0015275010224105618,0.008623198602260294,2.8966183270936655e-4,1.6553957673256015e-4,1.2412225597680643e-4,0.14344363217182055,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP1_LED,2030,1.6168101033135808e-5,0.001695907479975204,0.009328187432406222,3.616191199655287e-4,2.0226799375354726e-4,1.5935112621198147e-4,0.14085649154893812,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP1_LED,2035,1.537157539533591e-5,0.0018371628549578745,0.009921655417165215,4.4372619277402767e-4,2.335050485619615e-4,2.102211442120661e-4,0.13964558946944836,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP1_LED,2040,1.409746656302163e-5,0.0018709959383033752,0.0094884282037519755,5.749292546509314e-4,2.853720754632852e-4,2.895571791876462e-4,0.1342476506326438,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP1_LED,2045,1.2865942066709999e-5,0.0018564997522049621,0.008820084488542369,7.912198462939721e-4,3.779134700222754e-4,4.1330637627169675e-4,0.12932584150150722,0
AFR,rur,mfh,perm,s1,gas,electricity,SSP1_LED,2050,1.1656156758480779e-5,0.0017976221028392903,0.007987320697402198,0.0011919548471655912,5.963878404355917e-4,5.955670067299996e-4,0.12455712002179675,0
AFR,rur,mfh,perm,s1,oil,electricity,SSP1_LED,2025,0.03529866456579872,3.1490978044401503,17.777787196590708,0.5971638794429107,0.3412729903431682,0.25589088909974256,369.65351993653286,0
AFR,rur,mfh,perm,s1,oil,electricity,SSP1_LED,2030,0.03333210678690533,3.496281867417798,19.23126168814367,0.7455120574668938,0.41699316942114084,0.32851888804575297,362.9861933897908,0
AFR,rur,mfh,perm,s1,oil,electricity,SSP1_LED,2035,0.03168992741921463,3.7874833945056143,20.45468059323904,0.9147603007229649,0.4813751586475317,0.43338514207543316,359.86522140292334,0
AFR,rur,mfh,perm,s1,oil,electricity,SSP1_LED,2040,0.0290631343895306,3.8572189177663248,19.561296458072633,1.1852302690120649,0.5882900747612705,0.5969401942507944,345.9537254095802,0
AFR,rur,mfh,perm,s1,oil,electricity,SSP1_LED,2045,0.026524157029529608,3.827322472368969,18.18309078623027,1.6311290132568206,0.7790697656705753,0.8520592475862455,333.26966455712085,0
AFR,rur,mfh,perm,s1,oil,electricity,SSP1_LED,2050,0.024030014630631653,3.70593464347045,16.46604309675646,2.457247546667814,1.2294505277838375,1.2277970188839764,320.98047524967234,0
AFR,rur,mfh,perm,s1,v_no_heat,electricity,SSP1_LED,2025,0.2689573073350184,23.23905901047561,0,5.280507215814277,1.7800160701818988,3.5004911456323784,0,0
AFR,rur,mfh,perm,s1,v_no_heat,electricity,SSP1_LED,2030,0.2579575928977508,26.730814837292456,0,8.819600836730048,3.777160084880896,5.042440751849152,0,0
AFR,rur,mfh,perm,s1,v_no_heat,electricity,SSP1_LED,2035,0.24861927988464208,29.661990694852523,0,14.800214228687096,7.440260942547349,7.359953286139749,0,0
AFR,rur,mfh,perm,s1,v_no_heat,electricity,SSP1_LED,2040,0.23733695301283533,31.61706506049848,0,30.92764485253078,18.94421042716697,11.983434425363814,0,0
AFR,rur,mfh,perm,s1,v_no_heat,electricity,SSP1_LED,2045,0.22456705134847627,32.62324077119325,0,57.52626908992316,39.2346840169145,18.291585073008665,0,0
AFR,rur,mfh,perm,s1,v_no_heat,electricity,SSP1_LED,2050,0.21018209420982234,32.68584450591777,0,97.55687597997978,71.23558498281547,26.321290997164322,0,0
